context: This is Morioh City Radio. response:	Your host, once again, is me, your neighbor, Kai Harada.
context: Oh, that's right.\I can prove that our wallets got switched.\Last night, I had a hamburger combo at Jonny's.\And... Oh, yes. I added an order of onion gratin soup...\So I believe the total on the receipt was 1,833 yen.\It should be tucked away in the wallet Koichi has.\K-Ko!\N-No! Mom, please believe me! response:	This is a trick!
context: I can prove that our wallets got switched.\Last night, I had a hamburger combo at Jonny's.\And... Oh, yes. I added an order of onion gratin soup...\So I believe the total on the receipt was 1,833 yen.\It should be tucked away in the wallet Koichi has.\K-Ko!\N-No! Mom, please believe me!\This is a trick! response:	You did this earlier, didn't you?!
context: Last night, I had a hamburger combo at Jonny's.\And... Oh, yes. I added an order of onion gratin soup...\So I believe the total on the receipt was 1,833 yen.\It should be tucked away in the wallet Koichi has.\K-Ko!\N-No! Mom, please believe me!\This is a trick!\You did this earlier, didn't you?! response:	And then you went out of your way to buy a similar wallet!
context: And... Oh, yes. I added an order of onion gratin soup...\So I believe the total on the receipt was 1,833 yen.\It should be tucked away in the wallet Koichi has.\K-Ko!\N-No! Mom, please believe me!\This is a trick!\You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet! response:	I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.
context: So I believe the total on the receipt was 1,833 yen.\It should be tucked away in the wallet Koichi has.\K-Ko!\N-No! Mom, please believe me!\This is a trick!\You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten. response:	Don't you feel guilty as his mother
context: It should be tucked away in the wallet Koichi has.\K-Ko!\N-No! Mom, please believe me!\This is a trick!\You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother response:	for raising a son like that?
context: K-Ko!\N-No! Mom, please believe me!\This is a trick!\You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother\for raising a son like that? response:	Stop!
context: N-No! Mom, please believe me!\This is a trick!\You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother\for raising a son like that?\Stop! response:	M-Mom!
context: This is a trick!\You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother\for raising a son like that?\Stop!\M-Mom! response:	I finally did it!
context: You did this earlier, didn't you?!\And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother\for raising a son like that?\Stop!\M-Mom!\I finally did it! response:	Now the weight of her guilt won't allow her heart to be free.
context: And then you went out of your way to buy a similar wallet!\I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother\for raising a son like that?\Stop!\M-Mom!\I finally did it!\Now the weight of her guilt won't allow her heart to be free. response:	I'm gonna take you for everything you've got.
context: I hate to say this, but your son, though I'm sure it's just a phase, is pretty rotten.\Don't you feel guilty as his mother\for raising a son like that?\Stop!\M-Mom!\I finally did it!\Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got. response:	First, I'll take this house's land, title, and seal.
context: Don't you feel guilty as his mother\for raising a son like that?\Stop!\M-Mom!\I finally did it!\Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal. response:	What a great house this is.
context: for raising a son like that?\Stop!\M-Mom!\I finally did it!\Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal.\What a great house this is. response:	Koichi,
context: Stop!\M-Mom!\I finally did it!\Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal.\What a great house this is.\Koichi, response:	is something wrong?
context: M-Mom!\I finally did it!\Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal.\What a great house this is.\Koichi,\is something wrong? response:	Sis!
context: I finally did it!\Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal.\What a great house this is.\Koichi,\is something wrong?\Sis! response:	Wh-What?!
context: Now the weight of her guilt won't allow her heart to be free.\I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal.\What a great house this is.\Koichi,\is something wrong?\Sis!\Wh-What?! response:	Earlier, when she brought me tea, I made her spill some on my hand,
context: I'm gonna take you for everything you've got.\First, I'll take this house's land, title, and seal.\What a great house this is.\Koichi,\is something wrong?\Sis!\Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand, response:	and then acted like it really burned. She kept apologizing so much.
context: First, I'll take this house's land, title, and seal.\What a great house this is.\Koichi,\is something wrong?\Sis!\Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much. response:	She was so cute and sexy.
context: What a great house this is.\Koichi,\is something wrong?\Sis!\Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy. response:	So she's a third-year at a girls' school?
context: Koichi,\is something wrong?\Sis!\Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy.\So she's a third-year at a girls' school? response:	R-Ripe for the picking.
context: is something wrong?\Sis!\Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy.\So she's a third-year at a girls' school?\R-Ripe for the picking. response:	A-A-Awesome!
context: Sis!\Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy.\So she's a third-year at a girls' school?\R-Ripe for the picking.\A-A-Awesome! response:	How dare you?
context: Wh-What?!\Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy.\So she's a third-year at a girls' school?\R-Ripe for the picking.\A-A-Awesome!\How dare you? response:	You won't get away with this! I won't let you!
context: Earlier, when she brought me tea, I made her spill some on my hand,\and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy.\So she's a third-year at a girls' school?\R-Ripe for the picking.\A-A-Awesome!\How dare you?\You won't get away with this! I won't let you! response:	What the hell?
context: and then acted like it really burned. She kept apologizing so much.\She was so cute and sexy.\So she's a third-year at a girls' school?\R-Ripe for the picking.\A-A-Awesome!\How dare you?\You won't get away with this! I won't let you!\What the hell? response:	What's up with that puny egg thing?
context: She was so cute and sexy.\So she's a third-year at a girls' school?\R-Ripe for the picking.\A-A-Awesome!\How dare you?\You won't get away with this! I won't let you!\What the hell?\What's up with that puny egg thing? response:	What the hell is that?!
context: So she's a third-year at a girls' school?\R-Ripe for the picking.\A-A-Awesome!\How dare you?\You won't get away with this! I won't let you!\What the hell?\What's up with that puny egg thing?\What the hell is that?! response:	Mom, Sis, please leave the room for a while.
context: R-Ripe for the picking.\A-A-Awesome!\How dare you?\You won't get away with this! I won't let you!\What the hell?\What's up with that puny egg thing?\What the hell is that?!\Mom, Sis, please leave the room for a while. response:	Ko, what's happening?
context: A-A-Awesome!\How dare you?\You won't get away with this! I won't let you!\What the hell?\What's up with that puny egg thing?\What the hell is that?!\Mom, Sis, please leave the room for a while.\Ko, what's happening? response:	Please, don't ask any questions now.
context: How dare you?\You won't get away with this! I won't let you!\What the hell?\What's up with that puny egg thing?\What the hell is that?!\Mom, Sis, please leave the room for a while.\Ko, what's happening?\Please, don't ask any questions now. response:	Hey! K-Keep that thing away from me!
context: You won't get away with this! I won't let you!\What the hell?\What's up with that puny egg thing?\What the hell is that?!\Mom, Sis, please leave the room for a while.\Ko, what's happening?\Please, don't ask any questions now.\Hey! K-Keep that thing away from me! response:	Your mom and sister leaving the room
context: What the hell?\What's up with that puny egg thing?\What the hell is that?!\Mom, Sis, please leave the room for a while.\Ko, what's happening?\Please, don't ask any questions now.\Hey! K-Keep that thing away from me!\Your mom and sister leaving the room response:	doesn't change the fact that th-they're my hostages!
context: What's up with that puny egg thing?\What the hell is that?!\Mom, Sis, please leave the room for a while.\Ko, what's happening?\Please, don't ask any questions now.\Hey! K-Keep that thing away from me!\Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages! response:	I won't let you harm my mom or sister.
context: What the hell is that?!\Mom, Sis, please leave the room for a while.\Ko, what's happening?\Please, don't ask any questions now.\Hey! K-Keep that thing away from me!\Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister. response:	J-Just try it, Koichi! Just try!
context: Mom, Sis, please leave the room for a while.\Ko, what's happening?\Please, don't ask any questions now.\Hey! K-Keep that thing away from me!\Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try! response:	Take the locks off of them!
context: Ko, what's happening?\Please, don't ask any questions now.\Hey! K-Keep that thing away from me!\Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try!\Take the locks off of them! response:	If your mom sees you beating the crap out of me,
context: Please, don't ask any questions now.\Hey! K-Keep that thing away from me!\Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try!\Take the locks off of them!\If your mom sees you beating the crap out of me, response:	her guilt is just gonna grow more and more!
context: Hey! K-Keep that thing away from me!\Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try!\Take the locks off of them!\If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more! response:	I told you to take them off!
context: Your mom and sister leaving the room\doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try!\Take the locks off of them!\If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more!\I told you to take them off! response:	Don't underestimate Tamami Kobayashi, you pissy little shit!
context: doesn't change the fact that th-they're my hostages!\I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try!\Take the locks off of them!\If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more!\I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit! response:	L-Like hell I'll take them off!
context: I won't let you harm my mom or sister.\J-Just try it, Koichi! Just try!\Take the locks off of them!\If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more!\I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off! response:	Crack!
context: J-Just try it, Koichi! Just try!\Take the locks off of them!\If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more!\I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off!\Crack! response:	Huh? What?
context: Take the locks off of them!\If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more!\I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off!\Crack!\Huh? What? response:	That didn't hurt.
context: If your mom sees you beating the crap out of me,\her guilt is just gonna grow more and more!\I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off!\Crack!\Huh? What?\That didn't hurt. response:	Huh?
context: her guilt is just gonna grow more and more!\I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off!\Crack!\Huh? What?\That didn't hurt.\Huh? response:	Smack!
context: I told you to take them off!\Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off!\Crack!\Huh? What?\That didn't hurt.\Huh?\Smack! response:	Whoa! What's this?
context: Don't underestimate Tamami Kobayashi, you pissy little shit!\L-Like hell I'll take them off!\Crack!\Huh? What?\That didn't hurt.\Huh?\Smack!\Whoa! What's this? response:	The sound is impressive, but it's actually super weak!
context: L-Like hell I'll take them off!\Crack!\Huh? What?\That didn't hurt.\Huh?\Smack!\Whoa! What's this?\The sound is impressive, but it's actually super weak! response:	What the hell is with your Stand?
context: Crack!\Huh? What?\That didn't hurt.\Huh?\Smack!\Whoa! What's this?\The sound is impressive, but it's actually super weak!\What the hell is with your Stand? response:	It doesn't have any speed or power at all!
context: Huh? What?\That didn't hurt.\Huh?\Smack!\Whoa! What's this?\The sound is impressive, but it's actually super weak!\What the hell is with your Stand?\It doesn't have any speed or power at all! response:	How dare you scare me like that, you dumbass?!
context: That didn't hurt.\Huh?\Smack!\Whoa! What's this?\The sound is impressive, but it's actually super weak!\What the hell is with your Stand?\It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?! response:	I'll show you that a Stand's strength comes from how strong you are mentally!
context: Huh?\Smack!\Whoa! What's this?\The sound is impressive, but it's actually super weak!\What the hell is with your Stand?\It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally! response:	Crack!
context: Smack!\Whoa! What's this?\The sound is impressive, but it's actually super weak!\What the hell is with your Stand?\It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally!\Crack! response:	Which means your mental strength is zero!
context: Whoa! What's this?\The sound is impressive, but it's actually super weak!\What the hell is with your Stand?\It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally!\Crack!\Which means your mental strength is zero! response:	I'm gonna make sure you pay dearly for this!
context: The sound is impressive, but it's actually super weak!\What the hell is with your Stand?\It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally!\Crack!\Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this! response:	S-Something strange is going on with his cheek!
context: What the hell is with your Stand?\It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally!\Crack!\Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek! response:	Cr-ack?
context: It doesn't have any speed or power at all!\How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally!\Crack!\Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek!\Cr-ack? response:	It looks like a manga sound effect.
context: How dare you scare me like that, you dumbass?!\I'll show you that a Stand's strength comes from how strong you are mentally!\Crack!\Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek!\Cr-ack?\It looks like a manga sound effect. response:	Crack!
context: I'll show you that a Stand's strength comes from how strong you are mentally!\Crack!\Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek!\Cr-ack?\It looks like a manga sound effect.\Crack! response:	Crack! Crack! Crack!
context: Crack!\Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek!\Cr-ack?\It looks like a manga sound effect.\Crack!\Crack! Crack! Crack! response:	Wh-What the heck? I hear a weird ringing in my ears!
context: Which means your mental strength is zero!\I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek!\Cr-ack?\It looks like a manga sound effect.\Crack!\Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears! response:	Like the sound I heard when I got hit...
context: I'm gonna make sure you pay dearly for this!\S-Something strange is going on with his cheek!\Cr-ack?\It looks like a manga sound effect.\Crack!\Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit... response:	Smack
context: S-Something strange is going on with his cheek!\Cr-ack?\It looks like a manga sound effect.\Crack!\Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit...\Smack response:	What the hell is this writing on my arm?!
context: Cr-ack?\It looks like a manga sound effect.\Crack!\Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit...\Smack\What the hell is this writing on my arm?! response:	I-It won't come off!
context: It looks like a manga sound effect.\Crack!\Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit...\Smack\What the hell is this writing on my arm?!\I-It won't come off! response:	Smack! Smack! Smack!
context: Crack!\Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit...\Smack\What the hell is this writing on my arm?!\I-It won't come off!\Smack! Smack! Smack! response:	Crack! Crack! Crack!
context: Crack! Crack! Crack!\Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit...\Smack\What the hell is this writing on my arm?!\I-It won't come off!\Smack! Smack! Smack!\Crack! Crack! Crack! response:	Smack! Smack! Smack!
context: Wh-What the heck? I hear a weird ringing in my ears!\Like the sound I heard when I got hit...\Smack\What the hell is this writing on my arm?!\I-It won't come off!\Smack! Smack! Smack!\Crack! Crack! Crack!\Smack! Smack! Smack! response:	Crack! Crack! Crack!
context: Like the sound I heard when I got hit...\Smack\What the hell is this writing on my arm?!\I-It won't come off!\Smack! Smack! Smack!\Crack! Crack! Crack!\Smack! Smack! Smack!\Crack! Crack! Crack! response:	W-Wait... Th-These sounds that I hear coming from inside me...
context: Smack\What the hell is this writing on my arm?!\I-It won't come off!\Smack! Smack! Smack!\Crack! Crack! Crack!\Smack! Smack! Smack!\Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me... response:	Your Stand did that?!
context: What the hell is this writing on my arm?!\I-It won't come off!\Smack! Smack! Smack!\Crack! Crack! Crack!\Smack! Smack! Smack!\Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?! response:	Damn it! Get rid of this sound!
context: I-It won't come off!\Smack! Smack! Smack!\Crack! Crack! Crack!\Smack! Smack! Smack!\Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?!\Damn it! Get rid of this sound! response:	Smack
context: Smack! Smack! Smack!\Crack! Crack! Crack!\Smack! Smack! Smack!\Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?!\Damn it! Get rid of this sound!\Smack response:	Boom!
context: Crack! Crack! Crack!\Smack! Smack! Smack!\Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?!\Damn it! Get rid of this sound!\Smack\Boom! response:	Smack!
context: Smack! Smack! Smack!\Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?!\Damn it! Get rid of this sound!\Smack\Boom!\Smack! response:	Crack!
context: Crack! Crack! Crack!\W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?!\Damn it! Get rid of this sound!\Smack\Boom!\Smack!\Crack! response:	Boom!
context: W-Wait... Th-These sounds that I hear coming from inside me...\Your Stand did that?!\Damn it! Get rid of this sound!\Smack\Boom!\Smack!\Crack!\Boom! response:	It's the sound.
context: Your Stand did that?!\Damn it! Get rid of this sound!\Smack\Boom!\Smack!\Crack!\Boom!\It's the sound. response:	My Stand makes the sound resonate from inside his body.
context: Damn it! Get rid of this sound!\Smack\Boom!\Smack!\Crack!\Boom!\It's the sound.\My Stand makes the sound resonate from inside his body. response:	C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...
context: Smack\Boom!\Smack!\Crack!\Boom!\It's the sound.\My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school... response:	So quiet and still The shrill of the cicadas Seeps into the rocks
context: Boom!\Smack!\Crack!\Boom!\It's the sound.\My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks response:	So quiet and still,
context: Smack!\Crack!\Boom!\It's the sound.\My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still, response:	the shrill of the cicadas
context: Crack!\Boom!\It's the sound.\My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still,\the shrill of the cicadas response:	seeps into the rocks.
context: Boom!\It's the sound.\My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still,\the shrill of the cicadas\seeps into the rocks. response:	Smack!
context: It's the sound.\My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still,\the shrill of the cicadas\seeps into the rocks.\Smack! response:	Crack!
context: My Stand makes the sound resonate from inside his body.\C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still,\the shrill of the cicadas\seeps into the rocks.\Smack!\Crack! response:	Boom!
context: C-Come to think of it, there was that famous Basho Matsuo poem I learned at school...\So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still,\the shrill of the cicadas\seeps into the rocks.\Smack!\Crack!\Boom! response:	Damn it! I totally fell for it!
context: So quiet and still The shrill of the cicadas Seeps into the rocks\So quiet and still,\the shrill of the cicadas\seeps into the rocks.\Smack!\Crack!\Boom!\Damn it! I totally fell for it! response:	If you take the locks off my mom and sister, I'll stop the sound.
context: So quiet and still,\the shrill of the cicadas\seeps into the rocks.\Smack!\Crack!\Boom!\Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound. response:	If you keep resisting,
context: the shrill of the cicadas\seeps into the rocks.\Smack!\Crack!\Boom!\Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting, response:	even I don't know what will happen to your body.
context: seeps into the rocks.\Smack!\Crack!\Boom!\Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting,\even I don't know what will happen to your body. response:	Stop this sound!
context: Smack!\Crack!\Boom!\Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting,\even I don't know what will happen to your body.\Stop this sound! response:	Dogyaa
context: Crack!\Boom!\Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting,\even I don't know what will happen to your body.\Stop this sound!\Dogyaa response:	Stop being stubborn and take off those locks!
context: Boom!\Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting,\even I don't know what will happen to your body.\Stop this sound!\Dogyaa\Stop being stubborn and take off those locks! response:	Damn it! How dare you do this to me?!
context: Damn it! I totally fell for it!\If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting,\even I don't know what will happen to your body.\Stop this sound!\Dogyaa\Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?! response:	Smack!
context: If you take the locks off my mom and sister, I'll stop the sound.\If you keep resisting,\even I don't know what will happen to your body.\Stop this sound!\Dogyaa\Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?!\Smack! response:	Crack!
context: If you keep resisting,\even I don't know what will happen to your body.\Stop this sound!\Dogyaa\Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?!\Smack!\Crack! response:	Boom!
context: even I don't know what will happen to your body.\Stop this sound!\Dogyaa\Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?!\Smack!\Crack!\Boom! response:	Dogyaa!
context: Stop this sound!\Dogyaa\Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?!\Smack!\Crack!\Boom!\Dogyaa! response:	Like I could threaten and con if I was afraid of a little brat like you!
context: Dogyaa\Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?!\Smack!\Crack!\Boom!\Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you! response:	The Tama in my name means ballsy! I'll show you just how ballsy I am!
context: Stop being stubborn and take off those locks!\Damn it! How dare you do this to me?!\Smack!\Crack!\Boom!\Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am! response:	I'm not scared of some knife!
context: Damn it! How dare you do this to me?!\Smack!\Crack!\Boom!\Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife! response:	Don't take me lightly!
context: Smack!\Crack!\Boom!\Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife!\Don't take me lightly! response:	I'll show you how terrifying I can be!
context: Crack!\Boom!\Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife!\Don't take me lightly!\I'll show you how terrifying I can be! response:	The true fear of the locks!
context: Boom!\Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife!\Don't take me lightly!\I'll show you how terrifying I can be!\The true fear of the locks! response:	Ow!
context: Dogyaa!\Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife!\Don't take me lightly!\I'll show you how terrifying I can be!\The true fear of the locks!\Ow! response:	What?!
context: Like I could threaten and con if I was afraid of a little brat like you!\The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife!\Don't take me lightly!\I'll show you how terrifying I can be!\The true fear of the locks!\Ow!\What?! response:	Ow, ow, ow, ow, ow, ow, ow, ow!
context: The Tama in my name means ballsy! I'll show you just how ballsy I am!\I'm not scared of some knife!\Don't take me lightly!\I'll show you how terrifying I can be!\The true fear of the locks!\Ow!\What?!\Ow, ow, ow, ow, ow, ow, ow, ow! response:	Make the cut shallow, and scream like hell!
context: I'm not scared of some knife!\Don't take me lightly!\I'll show you how terrifying I can be!\The true fear of the locks!\Ow!\What?!\Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell! response:	Toss!
context: Don't take me lightly!\I'll show you how terrifying I can be!\The true fear of the locks!\Ow!\What?!\Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell!\Toss! response:	Toss?
context: I'll show you how terrifying I can be!\The true fear of the locks!\Ow!\What?!\Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell!\Toss!\Toss? response:	What was that scream?
context: The true fear of the locks!\Ow!\What?!\Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell!\Toss!\Toss?\What was that scream? response:	What's wrong?
context: Ow!\What?!\Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell!\Toss!\Toss?\What was that scream?\What's wrong? response:	Ko?!
context: What?!\Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell!\Toss!\Toss?\What was that scream?\What's wrong?\Ko?! response:	I-It's not what it looks like!
context: Ow, ow, ow, ow, ow, ow, ow, ow!\Make the cut shallow, and scream like hell!\Toss!\Toss?\What was that scream?\What's wrong?\Ko?!\I-It's not what it looks like! response:	C-Crap!
context: Make the cut shallow, and scream like hell!\Toss!\Toss?\What was that scream?\What's wrong?\Ko?!\I-It's not what it looks like!\C-Crap! response:	Yes!
context: Toss!\Toss?\What was that scream?\What's wrong?\Ko?!\I-It's not what it looks like!\C-Crap!\Yes! response:	K-Ko! How could you do something so terrifying?!
context: Toss?\What was that scream?\What's wrong?\Ko?!\I-It's not what it looks like!\C-Crap!\Yes!\K-Ko! How could you do something so terrifying?! response:	No, Mom! t's not what it looks like!
