context: Pre! Preparation! response:	I'm not strong
context: Or are you still angry about last night?\No, that's not it!\Then, what is it?!\I can't swim! That's what's bothering me!\When you say it like that, there's no way that's the real reason!\Oh no, I'm going to be late!\Hey, wait up!\Drink this before you go. response:	Thank you, Ryuu-chan!
context: No, that's not it!\Then, what is it?!\I can't swim! That's what's bothering me!\When you say it like that, there's no way that's the real reason!\Oh no, I'm going to be late!\Hey, wait up!\Drink this before you go.\Thank you, Ryuu-chan! response:	Ow, hot.
context: Then, what is it?!\I can't swim! That's what's bothering me!\When you say it like that, there's no way that's the real reason!\Oh no, I'm going to be late!\Hey, wait up!\Drink this before you go.\Thank you, Ryuu-chan!\Ow, hot. response:	What's that?
context: I can't swim! That's what's bothering me!\When you say it like that, there's no way that's the real reason!\Oh no, I'm going to be late!\Hey, wait up!\Drink this before you go.\Thank you, Ryuu-chan!\Ow, hot.\What's that? response:	Ryuu-chan's special soy milk!
context: When you say it like that, there's no way that's the real reason!\Oh no, I'm going to be late!\Hey, wait up!\Drink this before you go.\Thank you, Ryuu-chan!\Ow, hot.\What's that?\Ryuu-chan's special soy milk! response:	He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!
context: Oh no, I'm going to be late!\Hey, wait up!\Drink this before you go.\Thank you, Ryuu-chan!\Ow, hot.\What's that?\Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger! response:	Isoflavone.
context: Hey, wait up!\Drink this before you go.\Thank you, Ryuu-chan!\Ow, hot.\What's that?\Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone. response:	I can't have them shrivelling up, so this is a precaution.
context: Drink this before you go.\Thank you, Ryuu-chan!\Ow, hot.\What's that?\Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone.\I can't have them shrivelling up, so this is a precaution. response:	Ya-chan's so smart!
context: Thank you, Ryuu-chan!\Ow, hot.\What's that?\Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone.\I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart! response:	Taiga-chan's perverted, sketchy, one-touchy!
context: Ow, hot.\What's that?\Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone.\I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy! response:	Don't sexually harass people's mothers!
context: What's that?\Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone.\I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers! response:	I'm going out, then.
context: Ryuu-chan's special soy milk!\He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone.\I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers!\I'm going out, then. response:	Sheesh, she's so noisy.
context: He says that the soy beans and the isonobonbons or something that it has will make my breasts bigger!\Isoflavone.\I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers!\I'm going out, then.\Sheesh, she's so noisy. response:	What's up with you?
context: Isoflavone.\I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers!\I'm going out, then.\Sheesh, she's so noisy.\What's up with you? response:	You're acting weird.
context: I can't have them shrivelling up, so this is a precaution.\Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers!\I'm going out, then.\Sheesh, she's so noisy.\What's up with you?\You're acting weird. response:	Soy bean...
context: Ya-chan's so smart!\Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers!\I'm going out, then.\Sheesh, she's so noisy.\What's up with you?\You're acting weird.\Soy bean... response:	Hey!
context: Taiga-chan's perverted, sketchy, one-touchy!\Don't sexually harass people's mothers!\I'm going out, then.\Sheesh, she's so noisy.\What's up with you?\You're acting weird.\Soy bean...\Hey! response:	That was horrible, give me more!
context: Don't sexually harass people's mothers!\I'm going out, then.\Sheesh, she's so noisy.\What's up with you?\You're acting weird.\Soy bean...\Hey!\That was horrible, give me more! response:	What the hell are you doing?
context: I'm going out, then.\Sheesh, she's so noisy.\What's up with you?\You're acting weird.\Soy bean...\Hey!\That was horrible, give me more!\What the hell are you doing? response:	I want to stock up on isonobonbons too!
context: Sheesh, she's so noisy.\What's up with you?\You're acting weird.\Soy bean...\Hey!\That was horrible, give me more!\What the hell are you doing?\I want to stock up on isonobonbons too! response:	What? Why would you wan - ?
context: What's up with you?\You're acting weird.\Soy bean...\Hey!\That was horrible, give me more!\What the hell are you doing?\I want to stock up on isonobonbons too!\What? Why would you wan - ? response:	The size of her swimsuit...
context: You're acting weird.\Soy bean...\Hey!\That was horrible, give me more!\What the hell are you doing?\I want to stock up on isonobonbons too!\What? Why would you wan - ?\The size of her swimsuit... response:	Isoflavone...
context: Soy bean...\Hey!\That was horrible, give me more!\What the hell are you doing?\I want to stock up on isonobonbons too!\What? Why would you wan - ?\The size of her swimsuit...\Isoflavone... response:	Taiga, could it be that you - ?
context: Hey!\That was horrible, give me more!\What the hell are you doing?\I want to stock up on isonobonbons too!\What? Why would you wan - ?\The size of her swimsuit...\Isoflavone...\Taiga, could it be that you - ? response:	No, don't say it! Don't say anything else!
context: That was horrible, give me more!\What the hell are you doing?\I want to stock up on isonobonbons too!\What? Why would you wan - ?\The size of her swimsuit...\Isoflavone...\Taiga, could it be that you - ?\No, don't say it! Don't say anything else! response:	You're...
context: What the hell are you doing?\I want to stock up on isonobonbons too!\What? Why would you wan - ?\The size of her swimsuit...\Isoflavone...\Taiga, could it be that you - ?\No, don't say it! Don't say anything else!\You're... response:	Sheesh... why would you fret over that?
context: I want to stock up on isonobonbons too!\What? Why would you wan - ?\The size of her swimsuit...\Isoflavone...\Taiga, could it be that you - ?\No, don't say it! Don't say anything else!\You're...\Sheesh... why would you fret over that? response:	Just because your breasts are small...
context: What? Why would you wan - ?\The size of her swimsuit...\Isoflavone...\Taiga, could it be that you - ?\No, don't say it! Don't say anything else!\You're...\Sheesh... why would you fret over that?\Just because your breasts are small... response:	Here I am.
context: The size of her swimsuit...\Isoflavone...\Taiga, could it be that you - ?\No, don't say it! Don't say anything else!\You're...\Sheesh... why would you fret over that?\Just because your breasts are small...\Here I am. response:	Y-Yeah.
context: Isoflavone...\Taiga, could it be that you - ?\No, don't say it! Don't say anything else!\You're...\Sheesh... why would you fret over that?\Just because your breasts are small...\Here I am.\Y-Yeah. response:	How is it?
context: Taiga, could it be that you - ?\No, don't say it! Don't say anything else!\You're...\Sheesh... why would you fret over that?\Just because your breasts are small...\Here I am.\Y-Yeah.\How is it? response:	It's flat, right? Really flat-chested?
context: No, don't say it! Don't say anything else!\You're...\Sheesh... why would you fret over that?\Just because your breasts are small...\Here I am.\Y-Yeah.\How is it?\It's flat, right? Really flat-chested? response:	No, w-well...
context: You're...\Sheesh... why would you fret over that?\Just because your breasts are small...\Here I am.\Y-Yeah.\How is it?\It's flat, right? Really flat-chested?\No, w-well... response:	What about the cups?
context: Sheesh... why would you fret over that?\Just because your breasts are small...\Here I am.\Y-Yeah.\How is it?\It's flat, right? Really flat-chested?\No, w-well...\What about the cups? response:	They're in, but...
context: Just because your breasts are small...\Here I am.\Y-Yeah.\How is it?\It's flat, right? Really flat-chested?\No, w-well...\What about the cups?\They're in, but... response:	This is why I don't like going to the pool.
context: Here I am.\Y-Yeah.\How is it?\It's flat, right? Really flat-chested?\No, w-well...\What about the cups?\They're in, but...\This is why I don't like going to the pool. response:	E-Either way, go put something on.
context: Y-Yeah.\How is it?\It's flat, right? Really flat-chested?\No, w-well...\What about the cups?\They're in, but...\This is why I don't like going to the pool.\E-Either way, go put something on. response:	You'll catch a cold otherwise.
context: How is it?\It's flat, right? Really flat-chested?\No, w-well...\What about the cups?\They're in, but...\This is why I don't like going to the pool.\E-Either way, go put something on.\You'll catch a cold otherwise. response:	What's this?
context: It's flat, right? Really flat-chested?\No, w-well...\What about the cups?\They're in, but...\This is why I don't like going to the pool.\E-Either way, go put something on.\You'll catch a cold otherwise.\What's this? response:	By looking at that, even you will be able to understand my grief.
context: No, w-well...\What about the cups?\They're in, but...\This is why I don't like going to the pool.\E-Either way, go put something on.\You'll catch a cold otherwise.\What's this?\By looking at that, even you will be able to understand my grief. response:	This is...
context: What about the cups?\They're in, but...\This is why I don't like going to the pool.\E-Either way, go put something on.\You'll catch a cold otherwise.\What's this?\By looking at that, even you will be able to understand my grief.\This is... response:	Pitiful breasts? Pitiful?
context: They're in, but...\This is why I don't like going to the pool.\E-Either way, go put something on.\You'll catch a cold otherwise.\What's this?\By looking at that, even you will be able to understand my grief.\This is...\Pitiful breasts? Pitiful? response:	I'm being pitied for the flatness of my breasts!
context: This is why I don't like going to the pool.\E-Either way, go put something on.\You'll catch a cold otherwise.\What's this?\By looking at that, even you will be able to understand my grief.\This is...\Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts! response:	No, well, that's only the opinion of the person who wrote this.
context: E-Either way, go put something on.\You'll catch a cold otherwise.\What's this?\By looking at that, even you will be able to understand my grief.\This is...\Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this. response:	Naturally, I made it rain blood over the photography club that I got it from.
context: You'll catch a cold otherwise.\What's this?\By looking at that, even you will be able to understand my grief.\This is...\Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from. response:	Now that you mention it, the photography club did suddenly cease operations...
context: What's this?\By looking at that, even you will be able to understand my grief.\This is...\Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations... response:	And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...
context: By looking at that, even you will be able to understand my grief.\This is...\Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to... response:	I don't want to...
context: This is...\Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to... response:	Hey, Taiga?
context: Pitiful breasts? Pitiful?\I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to...\Hey, Taiga? response:	Okay. I'll do something about it.
context: I'm being pitied for the flatness of my breasts!\No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to...\Hey, Taiga?\Okay. I'll do something about it. response:	Huh?
context: No, well, that's only the opinion of the person who wrote this.\Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to...\Hey, Taiga?\Okay. I'll do something about it.\Huh? response:	I'll make sure you'll be able to stand before Kitamura...
context: Naturally, I made it rain blood over the photography club that I got it from.\Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to...\Hey, Taiga?\Okay. I'll do something about it.\Huh?\I'll make sure you'll be able to stand before Kitamura... response:	It's all right, you can go home and sleep.
context: Now that you mention it, the photography club did suddenly cease operations...\And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to...\Hey, Taiga?\Okay. I'll do something about it.\Huh?\I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep. response:	No, I'll stay here and wait for you to finish.
context: And now I've got to expose this pathetic form to Kitamura-kun... I don't want to...\I don't want to...\Hey, Taiga?\Okay. I'll do something about it.\Huh?\I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish. response:	I'll stay up until you're finished.
context: I don't want to...\Hey, Taiga?\Okay. I'll do something about it.\Huh?\I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish.\I'll stay up until you're finished. response:	Hey.
context: Hey, Taiga?\Okay. I'll do something about it.\Huh?\I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish.\I'll stay up until you're finished.\Hey. response:	Yeah?
context: Okay. I'll do something about it.\Huh?\I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish.\I'll stay up until you're finished.\Hey.\Yeah? response:	Like, well...
context: Huh?\I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish.\I'll stay up until you're finished.\Hey.\Yeah?\Like, well... response:	I was being stubborn and moody, so...
context: I'll make sure you'll be able to stand before Kitamura...\It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish.\I'll stay up until you're finished.\Hey.\Yeah?\Like, well...\I was being stubborn and moody, so... response:	How is it?
context: It's all right, you can go home and sleep.\No, I'll stay here and wait for you to finish.\I'll stay up until you're finished.\Hey.\Yeah?\Like, well...\I was being stubborn and moody, so...\How is it? response:	When I become a bride, I will wear these with pride!
context: No, I'll stay here and wait for you to finish.\I'll stay up until you're finished.\Hey.\Yeah?\Like, well...\I was being stubborn and moody, so...\How is it?\When I become a bride, I will wear these with pride! response:	Maruo!
context: I'll stay up until you're finished.\Hey.\Yeah?\Like, well...\I was being stubborn and moody, so...\How is it?\When I become a bride, I will wear these with pride!\Maruo! response:	Maruo, you look better without glasses!
context: Hey.\Yeah?\Like, well...\I was being stubborn and moody, so...\How is it?\When I become a bride, I will wear these with pride!\Maruo!\Maruo, you look better without glasses! response:	Switch to contact lenses!
context: Yeah?\Like, well...\I was being stubborn and moody, so...\How is it?\When I become a bride, I will wear these with pride!\Maruo!\Maruo, you look better without glasses!\Switch to contact lenses! response:	Really?
context: Like, well...\I was being stubborn and moody, so...\How is it?\When I become a bride, I will wear these with pride!\Maruo!\Maruo, you look better without glasses!\Switch to contact lenses!\Really? response:	For sure! Right?
context: I was being stubborn and moody, so...\How is it?\When I become a bride, I will wear these with pride!\Maruo!\Maruo, you look better without glasses!\Switch to contact lenses!\Really?\For sure! Right? response:	I'm not wearing glasses either, you know...
context: How is it?\When I become a bride, I will wear these with pride!\Maruo!\Maruo, you look better without glasses!\Switch to contact lenses!\Really?\For sure! Right?\I'm not wearing glasses either, you know... response:	Yes.
context: When I become a bride, I will wear these with pride!\Maruo!\Maruo, you look better without glasses!\Switch to contact lenses!\Really?\For sure! Right?\I'm not wearing glasses either, you know...\Yes. response:	Bye, then, Aisaka-san.
context: Maruo!\Maruo, you look better without glasses!\Switch to contact lenses!\Really?\For sure! Right?\I'm not wearing glasses either, you know...\Yes.\Bye, then, Aisaka-san. response:	I'm going on ahead.
context: Maruo, you look better without glasses!\Switch to contact lenses!\Really?\For sure! Right?\I'm not wearing glasses either, you know...\Yes.\Bye, then, Aisaka-san.\I'm going on ahead. response:	Taiga.
context: Switch to contact lenses!\Really?\For sure! Right?\I'm not wearing glasses either, you know...\Yes.\Bye, then, Aisaka-san.\I'm going on ahead.\Taiga. response:	Hurry up! I'll do your hair for you.
context: Really?\For sure! Right?\I'm not wearing glasses either, you know...\Yes.\Bye, then, Aisaka-san.\I'm going on ahead.\Taiga.\Hurry up! I'll do your hair for you. response:	O-Okay...
context: For sure! Right?\I'm not wearing glasses either, you know...\Yes.\Bye, then, Aisaka-san.\I'm going on ahead.\Taiga.\Hurry up! I'll do your hair for you.\O-Okay... response:	Maya-chan, I'm sorry!
context: I'm not wearing glasses either, you know...\Yes.\Bye, then, Aisaka-san.\I'm going on ahead.\Taiga.\Hurry up! I'll do your hair for you.\O-Okay...\Maya-chan, I'm sorry! response:	I was having trouble getting my hair right!
context: Yes.\Bye, then, Aisaka-san.\I'm going on ahead.\Taiga.\Hurry up! I'll do your hair for you.\O-Okay...\Maya-chan, I'm sorry!\I was having trouble getting my hair right! response:	Sorry for making you wait!
context: Bye, then, Aisaka-san.\I'm going on ahead.\Taiga.\Hurry up! I'll do your hair for you.\O-Okay...\Maya-chan, I'm sorry!\I was having trouble getting my hair right!\Sorry for making you wait! response:	Ami-chan!
context: I'm going on ahead.\Taiga.\Hurry up! I'll do your hair for you.\O-Okay...\Maya-chan, I'm sorry!\I was having trouble getting my hair right!\Sorry for making you wait!\Ami-chan! response:	Wow, that's a model for you!
context: Taiga.\Hurry up! I'll do your hair for you.\O-Okay...\Maya-chan, I'm sorry!\I was having trouble getting my hair right!\Sorry for making you wait!\Ami-chan!\Wow, that's a model for you! response:	Your body sure is nice.
context: Hurry up! I'll do your hair for you.\O-Okay...\Maya-chan, I'm sorry!\I was having trouble getting my hair right!\Sorry for making you wait!\Ami-chan!\Wow, that's a model for you!\Your body sure is nice. response:	No, not at all.
context: O-Okay...\Maya-chan, I'm sorry!\I was having trouble getting my hair right!\Sorry for making you wait!\Ami-chan!\Wow, that's a model for you!\Your body sure is nice.\No, not at all. response:	I'm so moved!
context: Maya-chan, I'm sorry!\I was having trouble getting my hair right!\Sorry for making you wait!\Ami-chan!\Wow, that's a model for you!\Your body sure is nice.\No, not at all.\I'm so moved! response:	It's a goddess!
context: I was having trouble getting my hair right!\Sorry for making you wait!\Ami-chan!\Wow, that's a model for you!\Your body sure is nice.\No, not at all.\I'm so moved!\It's a goddess! response:	No, really, you're completely different from us.
context: Sorry for making you wait!\Ami-chan!\Wow, that's a model for you!\Your body sure is nice.\No, not at all.\I'm so moved!\It's a goddess!\No, really, you're completely different from us. response:	Again...
context: Ami-chan!\Wow, that's a model for you!\Your body sure is nice.\No, not at all.\I'm so moved!\It's a goddess!\No, really, you're completely different from us.\Again... response:	You're damn right I am!
context: Wow, that's a model for you!\Your body sure is nice.\No, not at all.\I'm so moved!\It's a goddess!\No, really, you're completely different from us.\Again...\You're damn right I am! response:	Ami-chan's cute today too!
context: Your body sure is nice.\No, not at all.\I'm so moved!\It's a goddess!\No, really, you're completely different from us.\Again...\You're damn right I am!\Ami-chan's cute today too! response:	Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!
context: No, not at all.\I'm so moved!\It's a goddess!\No, really, you're completely different from us.\Again...\You're damn right I am!\Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me! response:	Come now, lick my shadow!
context: I'm so moved!\It's a goddess!\No, really, you're completely different from us.\Again...\You're damn right I am!\Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow! response:	It's like the highest quality gourmet food to you, right?
context: It's a goddess!\No, really, you're completely different from us.\Again...\You're damn right I am!\Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow!\It's like the highest quality gourmet food to you, right? response:	Don't tease me like that, Maya-chan.
context: No, really, you're completely different from us.\Again...\You're damn right I am!\Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow!\It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan. response:	Aha! Takasu-kun!
context: Again...\You're damn right I am!\Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow!\It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan.\Aha! Takasu-kun! response:	Minorin, don't run! My hair will fall apart again!
context: You're damn right I am!\Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow!\It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan.\Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again! response:	Okay, it's time for warm-up exercises!
context: Ami-chan's cute today too!\Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow!\It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan.\Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises! response:	She's doing some running,
context: Behold, foolish mortals! I will allow you to grovel in my angelic presence and worship me!\Come now, lick my shadow!\It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan.\Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises!\She's doing some running, response:	but it's a feint!
context: Come now, lick my shadow!\It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan.\Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises!\She's doing some running,\but it's a feint! response:	Minorin?
context: It's like the highest quality gourmet food to you, right?\Don't tease me like that, Maya-chan.\Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises!\She's doing some running,\but it's a feint!\Minorin? response:	Kushieda?
context: Don't tease me like that, Maya-chan.\Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises!\She's doing some running,\but it's a feint!\Minorin?\Kushieda? response:	I've figured it out!
context: Aha! Takasu-kun!\Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises!\She's doing some running,\but it's a feint!\Minorin?\Kushieda?\I've figured it out! response:	Huh?
context: Minorin, don't run! My hair will fall apart again!\Okay, it's time for warm-up exercises!\She's doing some running,\but it's a feint!\Minorin?\Kushieda?\I've figured it out!\Huh? response:	Huh?
context: Okay, it's time for warm-up exercises!\She's doing some running,\but it's a feint!\Minorin?\Kushieda?\I've figured it out!\Huh?\Huh? response:	I figured that as long as I'm in the water,
context: She's doing some running,\but it's a feint!\Minorin?\Kushieda?\I've figured it out!\Huh?\Huh?\I figured that as long as I'm in the water, response:	I won't need to show my stomach to anyone.
context: but it's a feint!\Minorin?\Kushieda?\I've figured it out!\Huh?\Huh?\I figured that as long as I'm in the water,\I won't need to show my stomach to anyone. response:	And so, I'm going to do some swimming. Ciao!
context: Minorin?\Kushieda?\I've figured it out!\Huh?\Huh?\I figured that as long as I'm in the water,\I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao! response:	Minorin...
context: Kushieda?\I've figured it out!\Huh?\Huh?\I figured that as long as I'm in the water,\I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao!\Minorin... response:	My, Aisaka-san, you're finally here.
context: I've figured it out!\Huh?\Huh?\I figured that as long as I'm in the water,\I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao!\Minorin...\My, Aisaka-san, you're finally here. response:	I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.
context: Huh?\Huh?\I figured that as long as I'm in the water,\I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao!\Minorin...\My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out. response:	Huh? What are you saying, are you talking in your sleep?
context: Huh?\I figured that as long as I'm in the water,\I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao!\Minorin...\My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep? response:	Are you asleep?
context: I figured that as long as I'm in the water,\I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao!\Minorin...\My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep?\Are you asleep? response:	Sheesh!
context: I won't need to show my stomach to anyone.\And so, I'm going to do some swimming. Ciao!\Minorin...\My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep?\Are you asleep?\Sheesh! response:	Man, I don't want to get sunburned.
context: And so, I'm going to do some swimming. Ciao!\Minorin...\My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep?\Are you asleep?\Sheesh!\Man, I don't want to get sunburned. response:	It's perfect.
context: Minorin...\My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep?\Are you asleep?\Sheesh!\Man, I don't want to get sunburned.\It's perfect. response:	I'm so impressed she's come this far in one year!
context: My, Aisaka-san, you're finally here.\I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep?\Are you asleep?\Sheesh!\Man, I don't want to get sunburned.\It's perfect.\I'm so impressed she's come this far in one year! response:	I'm a fan of Taiga after all!
context: I was afraid your swimsuit might be so baggy that you'd be too ashamed to come out.\Huh? What are you saying, are you talking in your sleep?\Are you asleep?\Sheesh!\Man, I don't want to get sunburned.\It's perfect.\I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all! response:	Oh, so you've got a normal figure.
context: Huh? What are you saying, are you talking in your sleep?\Are you asleep?\Sheesh!\Man, I don't want to get sunburned.\It's perfect.\I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all!\Oh, so you've got a normal figure. response:	The scale's completely off as always, though.
context: Are you asleep?\Sheesh!\Man, I don't want to get sunburned.\It's perfect.\I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all!\Oh, so you've got a normal figure.\The scale's completely off as always, though. response:	Success!
context: Sheesh!\Man, I don't want to get sunburned.\It's perfect.\I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all!\Oh, so you've got a normal figure.\The scale's completely off as always, though.\Success! response:	Yeah!
context: Man, I don't want to get sunburned.\It's perfect.\I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all!\Oh, so you've got a normal figure.\The scale's completely off as always, though.\Success!\Yeah! response:	Fake breast special force.
context: It's perfect.\I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all!\Oh, so you've got a normal figure.\The scale's completely off as always, though.\Success!\Yeah!\Fake breast special force. response:	She knows.
context: I'm so impressed she's come this far in one year!\I'm a fan of Taiga after all!\Oh, so you've got a normal figure.\The scale's completely off as always, though.\Success!\Yeah!\Fake breast special force.\She knows. response:	That's Minorin for you.
context: I'm a fan of Taiga after all!\Oh, so you've got a normal figure.\The scale's completely off as always, though.\Success!\Yeah!\Fake breast special force.\She knows.\That's Minorin for you. response:	Aisaka?
context: Oh, so you've got a normal figure.\The scale's completely off as always, though.\Success!\Yeah!\Fake breast special force.\She knows.\That's Minorin for you.\Aisaka? response:	Huh? You're Aisaka, right?
context: The scale's completely off as always, though.\Success!\Yeah!\Fake breast special force.\She knows.\That's Minorin for you.\Aisaka?\Huh? You're Aisaka, right? response:	I can't see too well since I'm not wearing glasses,
context: Success!\Yeah!\Fake breast special force.\She knows.\That's Minorin for you.\Aisaka?\Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses, response:	but with that figure, you must be Aisaka!
