context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: What do I do! What if they don't come back?\Don't cry Marie.\The failure of this mission, everything\all of it is my responsibility.\All of it!\All of it!\I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool. response:	Do you know what this BREW inside of my hat is?
context: Don't cry Marie.\The failure of this mission, everything\all of it is my responsibility.\All of it!\All of it!\I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is? response:	Of course you don't. But yet you do so much for it.
context: The failure of this mission, everything\all of it is my responsibility.\All of it!\All of it!\I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it. response:	It must be youth.
context: all of it is my responsibility.\All of it!\All of it!\I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it.\It must be youth. response:	You brats know nothing of it's value.
context: All of it!\All of it!\I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it.\It must be youth.\You brats know nothing of it's value. response:	With BREW in hand Arachnophobia will soon have the world.
context: All of it!\I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it.\It must be youth.\You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world. response:	Quit while you have a chance Shibusen.
context: I'm sure by now you realize the difference in power.\Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it.\It must be youth.\You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen. response:	Shut up you dumbass! Shut your mouth gramps!
context: Shut up and give us the Demon Tool.\Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it.\It must be youth.\You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps! response:	Tsubaki! Fey Blade Mode!
context: Do you know what this BREW inside of my hat is?\Of course you don't. But yet you do so much for it.\It must be youth.\You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode! response:	Okay!
context: Of course you don't. But yet you do so much for it.\It must be youth.\You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode!\Okay! response:	Demon Tool? Who cares Baldy?
context: It must be youth.\You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode!\Okay!\Demon Tool? Who cares Baldy? response:	Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!
context: You brats know nothing of it's value.\With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode!\Okay!\Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen! response:	Lets do it! This is my fight with you!
context: With BREW in hand Arachnophobia will soon have the world.\Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode!\Okay!\Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you! response:	Maka! Kid! Become the shadow of my shadow!
context: Quit while you have a chance Shibusen.\Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode!\Okay!\Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow! response:	Shadow Star!
context: Shut up you dumbass! Shut your mouth gramps!\Tsubaki! Fey Blade Mode!\Okay!\Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow!\Shadow Star! response:	You won't break through my body of steel with an attack like that!
context: Tsubaki! Fey Blade Mode!\Okay!\Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow!\Shadow Star!\You won't break through my body of steel with an attack like that! response:	Maka!
context: Okay!\Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow!\Shadow Star!\You won't break through my body of steel with an attack like that!\Maka! response:	You bastard!
context: Demon Tool? Who cares Baldy?\Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow!\Shadow Star!\You won't break through my body of steel with an attack like that!\Maka!\You bastard! response:	I'm saying I'll be your opponent.
context: Who cares about that? This isn't a fight between Arachno-whatever and Shibusen!\Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow!\Shadow Star!\You won't break through my body of steel with an attack like that!\Maka!\You bastard!\I'm saying I'll be your opponent. response:	We'll lose at this rate.
context: Lets do it! This is my fight with you!\Maka! Kid! Become the shadow of my shadow!\Shadow Star!\You won't break through my body of steel with an attack like that!\Maka!\You bastard!\I'm saying I'll be your opponent.\We'll lose at this rate. response:	And now I'll take care of you all at once!
context: Maka! Kid! Become the shadow of my shadow!\Shadow Star!\You won't break through my body of steel with an attack like that!\Maka!\You bastard!\I'm saying I'll be your opponent.\We'll lose at this rate.\And now I'll take care of you all at once! response:	Feel the sting!
context: Shadow Star!\You won't break through my body of steel with an attack like that!\Maka!\You bastard!\I'm saying I'll be your opponent.\We'll lose at this rate.\And now I'll take care of you all at once!\Feel the sting! response:	How's this?
context: You won't break through my body of steel with an attack like that!\Maka!\You bastard!\I'm saying I'll be your opponent.\We'll lose at this rate.\And now I'll take care of you all at once!\Feel the sting!\How's this? response:	The weight of a hundred years ago.
context: Maka!\You bastard!\I'm saying I'll be your opponent.\We'll lose at this rate.\And now I'll take care of you all at once!\Feel the sting!\How's this?\The weight of a hundred years ago. response:	Everyone! Wake up!
context: You bastard!\I'm saying I'll be your opponent.\We'll lose at this rate.\And now I'll take care of you all at once!\Feel the sting!\How's this?\The weight of a hundred years ago.\Everyone! Wake up! response:	Shall we call the curtains?
context: I'm saying I'll be your opponent.\We'll lose at this rate.\And now I'll take care of you all at once!\Feel the sting!\How's this?\The weight of a hundred years ago.\Everyone! Wake up!\Shall we call the curtains? response:	Nope, the shows just starting, right, Soul?
context: We'll lose at this rate.\And now I'll take care of you all at once!\Feel the sting!\How's this?\The weight of a hundred years ago.\Everyone! Wake up!\Shall we call the curtains?\Nope, the shows just starting, right, Soul? response:	Polis Stinger!
context: And now I'll take care of you all at once!\Feel the sting!\How's this?\The weight of a hundred years ago.\Everyone! Wake up!\Shall we call the curtains?\Nope, the shows just starting, right, Soul?\Polis Stinger! response:	You haven't got the time to sit on it. Come, I have the perfect stage set.
context: Feel the sting!\How's this?\The weight of a hundred years ago.\Everyone! Wake up!\Shall we call the curtains?\Nope, the shows just starting, right, Soul?\Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set. response:	The black blood will spread to everyone, won't it?
context: How's this?\The weight of a hundred years ago.\Everyone! Wake up!\Shall we call the curtains?\Nope, the shows just starting, right, Soul?\Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it? response:	A team resonance is an indirect connection.
context: The weight of a hundred years ago.\Everyone! Wake up!\Shall we call the curtains?\Nope, the shows just starting, right, Soul?\Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it?\A team resonance is an indirect connection. response:	It wont spread if you don't resonate strongly with Maka.
context: Everyone! Wake up!\Shall we call the curtains?\Nope, the shows just starting, right, Soul?\Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it?\A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka. response:	Come to the black room.
context: Shall we call the curtains?\Nope, the shows just starting, right, Soul?\Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it?\A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka.\Come to the black room. response:	Turn your connection into sound. Accelerate the black blood in your veins.
context: Nope, the shows just starting, right, Soul?\Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it?\A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka.\Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins. response:	I know.
context: Polis Stinger!\You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it?\A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka.\Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins.\I know. response:	The piano plays.
context: You haven't got the time to sit on it. Come, I have the perfect stage set.\The black blood will spread to everyone, won't it?\A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka.\Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins.\I know.\The piano plays. response:	Making the madness play me.
context: The black blood will spread to everyone, won't it?\A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka.\Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins.\I know.\The piano plays.\Making the madness play me. response:	How am I supposed to know?
context: A team resonance is an indirect connection.\It wont spread if you don't resonate strongly with Maka.\Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins.\I know.\The piano plays.\Making the madness play me.\How am I supposed to know? response:	Everyone, listen.
context: It wont spread if you don't resonate strongly with Maka.\Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins.\I know.\The piano plays.\Making the madness play me.\How am I supposed to know?\Everyone, listen. response:	From now on our resonance will be told in sound.
context: Come to the black room.\Turn your connection into sound. Accelerate the black blood in your veins.\I know.\The piano plays.\Making the madness play me.\How am I supposed to know?\Everyone, listen.\From now on our resonance will be told in sound. response:	Through sound? Can you do something like that Soul?
context: Turn your connection into sound. Accelerate the black blood in your veins.\I know.\The piano plays.\Making the madness play me.\How am I supposed to know?\Everyone, listen.\From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul? response:	Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.
context: I know.\The piano plays.\Making the madness play me.\How am I supposed to know?\Everyone, listen.\From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka. response:	We can only do this because of Maka's ability of soul perception.
context: The piano plays.\Making the madness play me.\How am I supposed to know?\Everyone, listen.\From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception. response:	But how do we communicate?
context: Making the madness play me.\How am I supposed to know?\Everyone, listen.\From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception.\But how do we communicate? response:	I play the piano with my soul.
context: How am I supposed to know?\Everyone, listen.\From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception.\But how do we communicate?\I play the piano with my soul. response:	The sound will communicate directly with your souls.
context: Everyone, listen.\From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception.\But how do we communicate?\I play the piano with my soul.\The sound will communicate directly with your souls. response:	Huh?
context: From now on our resonance will be told in sound.\Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception.\But how do we communicate?\I play the piano with my soul.\The sound will communicate directly with your souls.\Huh? response:	What's so funny?
context: Through sound? Can you do something like that Soul?\Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception.\But how do we communicate?\I play the piano with my soul.\The sound will communicate directly with your souls.\Huh?\What's so funny? response:	Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.
context: Yes, I thought about it during the countermeasure training. Our wavelengths will communicate through Maka.\We can only do this because of Maka's ability of soul perception.\But how do we communicate?\I play the piano with my soul.\The sound will communicate directly with your souls.\Huh?\What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to. response:	Don't be so self-important!
context: We can only do this because of Maka's ability of soul perception.\But how do we communicate?\I play the piano with my soul.\The sound will communicate directly with your souls.\Huh?\What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important! response:	We only have five minutes to do this. It's a shame we only get a five minute concert.
context: But how do we communicate?\I play the piano with my soul.\The sound will communicate directly with your souls.\Huh?\What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important!\We only have five minutes to do this. It's a shame we only get a five minute concert. response:	Won't you play for us, Soul?
context: I play the piano with my soul.\The sound will communicate directly with your souls.\Huh?\What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important!\We only have five minutes to do this. It's a shame we only get a five minute concert.\Won't you play for us, Soul? response:	We've been looking forward to this. -Right?
context: The sound will communicate directly with your souls.\Huh?\What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important!\We only have five minutes to do this. It's a shame we only get a five minute concert.\Won't you play for us, Soul?\We've been looking forward to this. -Right? response:	What do you think?
context: Huh?\What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important!\We only have five minutes to do this. It's a shame we only get a five minute concert.\Won't you play for us, Soul?\We've been looking forward to this. -Right?\What do you think? response:	Nice crowd!
context: What's so funny?\Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important!\We only have five minutes to do this. It's a shame we only get a five minute concert.\Won't you play for us, Soul?\We've been looking forward to this. -Right?\What do you think?\Nice crowd! response:	No need to worry it's all tuned up for you.
context: Because we were trying to come up with a plan for how we could get you to play the piano when you didn't want to.\Don't be so self-important!\We only have five minutes to do this. It's a shame we only get a five minute concert.\Won't you play for us, Soul?\We've been looking forward to this. -Right?\What do you think?\Nice crowd!\No need to worry it's all tuned up for you. response:	That so?
