context: There you go, making that face again, response:	biting onto your lips.
context: He can probably see them.\If that's true, he's the first one like me.\But...\Natsume-sama...\What's wrong, Chukyuu?\We got hit.\A direct hit.\The exterminator came again? response:	Yes, he's most likely still in the forest.
context: If that's true, he's the first one like me.\But...\Natsume-sama...\What's wrong, Chukyuu?\We got hit.\A direct hit.\The exterminator came again?\Yes, he's most likely still in the forest. response:	Are you two okay?
context: But...\Natsume-sama...\What's wrong, Chukyuu?\We got hit.\A direct hit.\The exterminator came again?\Yes, he's most likely still in the forest.\Are you two okay? response:	Yes, as long as we rest and absorb power from the earth.
context: Natsume-sama...\What's wrong, Chukyuu?\We got hit.\A direct hit.\The exterminator came again?\Yes, he's most likely still in the forest.\Are you two okay?\Yes, as long as we rest and absorb power from the earth. response:	But, if they can see them...
context: What's wrong, Chukyuu?\We got hit.\A direct hit.\The exterminator came again?\Yes, he's most likely still in the forest.\Are you two okay?\Yes, as long as we rest and absorb power from the earth.\But, if they can see them... response:	How can they do something terrible like this?
context: We got hit.\A direct hit.\The exterminator came again?\Yes, he's most likely still in the forest.\Are you two okay?\Yes, as long as we rest and absorb power from the earth.\But, if they can see them...\How can they do something terrible like this? response:	They aren't all good, but...
context: A direct hit.\The exterminator came again?\Yes, he's most likely still in the forest.\Are you two okay?\Yes, as long as we rest and absorb power from the earth.\But, if they can see them...\How can they do something terrible like this?\They aren't all good, but... response:	Let's go, sensei.
context: The exterminator came again?\Yes, he's most likely still in the forest.\Are you two okay?\Yes, as long as we rest and absorb power from the earth.\But, if they can see them...\How can they do something terrible like this?\They aren't all good, but...\Let's go, sensei. response:	Geez...
context: Yes, he's most likely still in the forest.\Are you two okay?\Yes, as long as we rest and absorb power from the earth.\But, if they can see them...\How can they do something terrible like this?\They aren't all good, but...\Let's go, sensei.\Geez... response:	Something's coming.
context: Are you two okay?\Yes, as long as we rest and absorb power from the earth.\But, if they can see them...\How can they do something terrible like this?\They aren't all good, but...\Let's go, sensei.\Geez...\Something's coming. response:	He's huge!
context: Yes, as long as we rest and absorb power from the earth.\But, if they can see them...\How can they do something terrible like this?\They aren't all good, but...\Let's go, sensei.\Geez...\Something's coming.\He's huge! response:	What is it?
context: But, if they can see them...\How can they do something terrible like this?\They aren't all good, but...\Let's go, sensei.\Geez...\Something's coming.\He's huge!\What is it? response:	I have come to see Natsume-dono.
context: How can they do something terrible like this?\They aren't all good, but...\Let's go, sensei.\Geez...\Something's coming.\He's huge!\What is it?\I have come to see Natsume-dono. response:	You have a cheeky face just like Reiko.
context: They aren't all good, but...\Let's go, sensei.\Geez...\Something's coming.\He's huge!\What is it?\I have come to see Natsume-dono.\You have a cheeky face just like Reiko. response:	You have the Book of Friends, do you not?
context: Let's go, sensei.\Geez...\Something's coming.\He's huge!\What is it?\I have come to see Natsume-dono.\You have a cheeky face just like Reiko.\You have the Book of Friends, do you not? response:	I would like my name returned.
context: Geez...\Something's coming.\He's huge!\What is it?\I have come to see Natsume-dono.\You have a cheeky face just like Reiko.\You have the Book of Friends, do you not?\I would like my name returned. response:	Sorry, but could we do that later?
context: Something's coming.\He's huge!\What is it?\I have come to see Natsume-dono.\You have a cheeky face just like Reiko.\You have the Book of Friends, do you not?\I would like my name returned.\Sorry, but could we do that later? response:	I'm a bit busy at the moment.
context: He's huge!\What is it?\I have come to see Natsume-dono.\You have a cheeky face just like Reiko.\You have the Book of Friends, do you not?\I would like my name returned.\Sorry, but could we do that later?\I'm a bit busy at the moment. response:	Busy?
context: What is it?\I have come to see Natsume-dono.\You have a cheeky face just like Reiko.\You have the Book of Friends, do you not?\I would like my name returned.\Sorry, but could we do that later?\I'm a bit busy at the moment.\Busy? response:	Planning how to exterminate a human.
context: I have come to see Natsume-dono.\You have a cheeky face just like Reiko.\You have the Book of Friends, do you not?\I would like my name returned.\Sorry, but could we do that later?\I'm a bit busy at the moment.\Busy?\Planning how to exterminate a human. response:	Sensei!
context: You have a cheeky face just like Reiko.\You have the Book of Friends, do you not?\I would like my name returned.\Sorry, but could we do that later?\I'm a bit busy at the moment.\Busy?\Planning how to exterminate a human.\Sensei! response:	Then I, Misuzu, shall help you.
context: You have the Book of Friends, do you not?\I would like my name returned.\Sorry, but could we do that later?\I'm a bit busy at the moment.\Busy?\Planning how to exterminate a human.\Sensei!\Then I, Misuzu, shall help you. response:	Having my name stolen and not being able to serve my master at least once is dull.
context: I would like my name returned.\Sorry, but could we do that later?\I'm a bit busy at the moment.\Busy?\Planning how to exterminate a human.\Sensei!\Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull. response:	Plus...
context: Sorry, but could we do that later?\I'm a bit busy at the moment.\Busy?\Planning how to exterminate a human.\Sensei!\Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull.\Plus... response:	The one from before.
context: I'm a bit busy at the moment.\Busy?\Planning how to exterminate a human.\Sensei!\Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull.\Plus...\The one from before. response:	You seem to have saved my servant the other day.
context: Busy?\Planning how to exterminate a human.\Sensei!\Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull.\Plus...\The one from before.\You seem to have saved my servant the other day. response:	What a good thing you did, Natsume.
context: Planning how to exterminate a human.\Sensei!\Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull.\Plus...\The one from before.\You seem to have saved my servant the other day.\What a good thing you did, Natsume. response:	Please be quiet, sensei.
context: Sensei!\Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull.\Plus...\The one from before.\You seem to have saved my servant the other day.\What a good thing you did, Natsume.\Please be quiet, sensei. response:	As expected from Natsume-sama! You command someone as great as Misuzu!
context: Then I, Misuzu, shall help you.\Having my name stolen and not being able to serve my master at least once is dull.\Plus...\The one from before.\You seem to have saved my servant the other day.\What a good thing you did, Natsume.\Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu! response:	The Book of Friends is to be feared!
context: Having my name stolen and not being able to serve my master at least once is dull.\Plus...\The one from before.\You seem to have saved my servant the other day.\What a good thing you did, Natsume.\Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared! response:	You don't need to suck up to me all the time.
context: Plus...\The one from before.\You seem to have saved my servant the other day.\What a good thing you did, Natsume.\Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared!\You don't need to suck up to me all the time. response:	Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!
context: The one from before.\You seem to have saved my servant the other day.\What a good thing you did, Natsume.\Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared!\You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest! response:	Please punish him!
context: You seem to have saved my servant the other day.\What a good thing you did, Natsume.\Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared!\You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him! response:	Understood.
context: What a good thing you did, Natsume.\Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared!\You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him!\Understood. response:	W-Wait!
context: Please be quiet, sensei.\As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared!\You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him!\Understood.\W-Wait! response:	Damn!
context: As expected from Natsume-sama! You command someone as great as Misuzu!\The Book of Friends is to be feared!\You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him!\Understood.\W-Wait!\Damn! response:	This is bad. This is bad, bad!
context: The Book of Friends is to be feared!\You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him!\Understood.\W-Wait!\Damn!\This is bad. This is bad, bad! response:	If something that strong faces the exterminator,
context: You don't need to suck up to me all the time.\Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him!\Understood.\W-Wait!\Damn!\This is bad. This is bad, bad!\If something that strong faces the exterminator, response:	Tanuma might die!
context: Misuzu-dono! Natsume-sama's enemy, the human, is in that forest!\Please punish him!\Understood.\W-Wait!\Damn!\This is bad. This is bad, bad!\If something that strong faces the exterminator,\Tanuma might die! response:	I have to find him first!
context: Please punish him!\Understood.\W-Wait!\Damn!\This is bad. This is bad, bad!\If something that strong faces the exterminator,\Tanuma might die!\I have to find him first! response:	Is that him?
context: Understood.\W-Wait!\Damn!\This is bad. This is bad, bad!\If something that strong faces the exterminator,\Tanuma might die!\I have to find him first!\Is that him? response:	Stop! Stop, stop, stop, stop!
context: W-Wait!\Damn!\This is bad. This is bad, bad!\If something that strong faces the exterminator,\Tanuma might die!\I have to find him first!\Is that him?\Stop! Stop, stop, stop, stop! response:	Give him an order, Natsume!
context: Damn!\This is bad. This is bad, bad!\If something that strong faces the exterminator,\Tanuma might die!\I have to find him first!\Is that him?\Stop! Stop, stop, stop, stop!\Give him an order, Natsume! response:	Say his name!
context: This is bad. This is bad, bad!\If something that strong faces the exterminator,\Tanuma might die!\I have to find him first!\Is that him?\Stop! Stop, stop, stop, stop!\Give him an order, Natsume!\Say his name! response:	Stop, Misuzu!
context: If something that strong faces the exterminator,\Tanuma might die!\I have to find him first!\Is that him?\Stop! Stop, stop, stop, stop!\Give him an order, Natsume!\Say his name!\Stop, Misuzu! response:	He stopped...
context: Tanuma might die!\I have to find him first!\Is that him?\Stop! Stop, stop, stop, stop!\Give him an order, Natsume!\Say his name!\Stop, Misuzu!\He stopped... response:	Damn amateur!
context: I have to find him first!\Is that him?\Stop! Stop, stop, stop, stop!\Give him an order, Natsume!\Say his name!\Stop, Misuzu!\He stopped...\Damn amateur! response:	Idiot!
context: Is that him?\Stop! Stop, stop, stop, stop!\Give him an order, Natsume!\Say his name!\Stop, Misuzu!\He stopped...\Damn amateur!\Idiot! response:	As long as their names are in the Book of Friends, you can end things quickly by ordering them around.
context: Stop! Stop, stop, stop, stop!\Give him an order, Natsume!\Say his name!\Stop, Misuzu!\He stopped...\Damn amateur!\Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around. response:	O-Oh yeah...
context: Give him an order, Natsume!\Say his name!\Stop, Misuzu!\He stopped...\Damn amateur!\Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah... response:	Just what is it?
context: Say his name!\Stop, Misuzu!\He stopped...\Damn amateur!\Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah...\Just what is it? response:	It's not Tanuma.
context: Stop, Misuzu!\He stopped...\Damn amateur!\Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah...\Just what is it?\It's not Tanuma. response:	So this is the Youkai exterminator?!
context: He stopped...\Damn amateur!\Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah...\Just what is it?\It's not Tanuma.\So this is the Youkai exterminator?! response:	Now, Natsume-sama! Finish him off quickly!
context: Damn amateur!\Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah...\Just what is it?\It's not Tanuma.\So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly! response:	Finish him! Finish him!
context: Idiot!\As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah...\Just what is it?\It's not Tanuma.\So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him! response:	Hold it, this is him, right?
context: As long as their names are in the Book of Friends, you can end things quickly by ordering them around.\O-Oh yeah...\Just what is it?\It's not Tanuma.\So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him!\Hold it, this is him, right? response:	It's his smell, no doubt about it.
context: O-Oh yeah...\Just what is it?\It's not Tanuma.\So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him!\Hold it, this is him, right?\It's his smell, no doubt about it. response:	I see.
context: Just what is it?\It's not Tanuma.\So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him!\Hold it, this is him, right?\It's his smell, no doubt about it.\I see. response:	Hey...
context: It's not Tanuma.\So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him!\Hold it, this is him, right?\It's his smell, no doubt about it.\I see.\Hey... response:	What are you talking to yourself about?
context: So this is the Youkai exterminator?!\Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him!\Hold it, this is him, right?\It's his smell, no doubt about it.\I see.\Hey...\What are you talking to yourself about? response:	H-He can't see the Youkai?
context: Now, Natsume-sama! Finish him off quickly!\Finish him! Finish him!\Hold it, this is him, right?\It's his smell, no doubt about it.\I see.\Hey...\What are you talking to yourself about?\H-He can't see the Youkai? response:	I just moved in to the temple at the Eight Fields.
context: Finish him! Finish him!\Hold it, this is him, right?\It's his smell, no doubt about it.\I see.\Hey...\What are you talking to yourself about?\H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields. response:	The truth is, my son is quite sensitive.
context: Hold it, this is him, right?\It's his smell, no doubt about it.\I see.\Hey...\What are you talking to yourself about?\H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive. response:	So he gets affected by things easily and often gets sick.
context: It's his smell, no doubt about it.\I see.\Hey...\What are you talking to yourself about?\H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick. response:	And so, I heard that this area was known for having monsters.
context: I see.\Hey...\What are you talking to yourself about?\H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters. response:	So I would often go around and purify the area.
context: Hey...\What are you talking to yourself about?\H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters.\So I would often go around and purify the area. response:	It's just to soothe them, though.
context: What are you talking to yourself about?\H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters.\So I would often go around and purify the area.\It's just to soothe them, though. response:	S-Soothe...
context: H-He can't see the Youkai?\I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters.\So I would often go around and purify the area.\It's just to soothe them, though.\S-Soothe... response:	He has such power and he can't see us?
context: I just moved in to the temple at the Eight Fields.\The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters.\So I would often go around and purify the area.\It's just to soothe them, though.\S-Soothe...\He has such power and he can't see us? response:	Rather than having spiritual power, he seems to have Buddhist powers.
context: The truth is, my son is quite sensitive.\So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters.\So I would often go around and purify the area.\It's just to soothe them, though.\S-Soothe...\He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers. response:	He wasn't born with the power, so he trained and learned it.
context: So he gets affected by things easily and often gets sick.\And so, I heard that this area was known for having monsters.\So I would often go around and purify the area.\It's just to soothe them, though.\S-Soothe...\He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it. response:	That's why he still can't see them.
context: And so, I heard that this area was known for having monsters.\So I would often go around and purify the area.\It's just to soothe them, though.\S-Soothe...\He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it.\That's why he still can't see them. response:	The monsters around here probably aren't very bad,
context: So I would often go around and purify the area.\It's just to soothe them, though.\S-Soothe...\He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it.\That's why he still can't see them.\The monsters around here probably aren't very bad, response:	so please keep it to a minimum.
context: It's just to soothe them, though.\S-Soothe...\He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it.\That's why he still can't see them.\The monsters around here probably aren't very bad,\so please keep it to a minimum. response:	Could it be you can see them?
context: S-Soothe...\He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it.\That's why he still can't see them.\The monsters around here probably aren't very bad,\so please keep it to a minimum.\Could it be you can see them? response:	No, you don't need to answer.
context: He has such power and he can't see us?\Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it.\That's why he still can't see them.\The monsters around here probably aren't very bad,\so please keep it to a minimum.\Could it be you can see them?\No, you don't need to answer. response:	If you want to talk, please come by anytime.
context: Rather than having spiritual power, he seems to have Buddhist powers.\He wasn't born with the power, so he trained and learned it.\That's why he still can't see them.\The monsters around here probably aren't very bad,\so please keep it to a minimum.\Could it be you can see them?\No, you don't need to answer.\If you want to talk, please come by anytime. response:	You might get along well with my son.
context: He wasn't born with the power, so he trained and learned it.\That's why he still can't see them.\The monsters around here probably aren't very bad,\so please keep it to a minimum.\Could it be you can see them?\No, you don't need to answer.\If you want to talk, please come by anytime.\You might get along well with my son. response:	Son?
context: That's why he still can't see them.\The monsters around here probably aren't very bad,\so please keep it to a minimum.\Could it be you can see them?\No, you don't need to answer.\If you want to talk, please come by anytime.\You might get along well with my son.\Son? response:	Priest, what is your name?
context: The monsters around here probably aren't very bad,\so please keep it to a minimum.\Could it be you can see them?\No, you don't need to answer.\If you want to talk, please come by anytime.\You might get along well with my son.\Son?\Priest, what is your name? response:	My name is Tanuma.
context: so please keep it to a minimum.\Could it be you can see them?\No, you don't need to answer.\If you want to talk, please come by anytime.\You might get along well with my son.\Son?\Priest, what is your name?\My name is Tanuma. response:	Geez...
context: Could it be you can see them?\No, you don't need to answer.\If you want to talk, please come by anytime.\You might get along well with my son.\Son?\Priest, what is your name?\My name is Tanuma.\Geez... response:	Despite what you say, you seem to favor the Ayakashi.
context: No, you don't need to answer.\If you want to talk, please come by anytime.\You might get along well with my son.\Son?\Priest, what is your name?\My name is Tanuma.\Geez...\Despite what you say, you seem to favor the Ayakashi. response:	It's not like I'm partial to them or anything.
context: If you want to talk, please come by anytime.\You might get along well with my son.\Son?\Priest, what is your name?\My name is Tanuma.\Geez...\Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything. response:	It's just that we exchanged words and became acquaintances.
context: You might get along well with my son.\Son?\Priest, what is your name?\My name is Tanuma.\Geez...\Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances. response:	When I was small, there was even a Youkai who took on the form of a human just to talk to me.
context: Son?\Priest, what is your name?\My name is Tanuma.\Geez...\Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me. response:	I was a kid, so my actions may have hurt them.
context: Priest, what is your name?\My name is Tanuma.\Geez...\Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them. response:	But now that I think about it...
context: My name is Tanuma.\Geez...\Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them.\But now that I think about it... response:	I'm sorry, Natsume.
context: Geez...\Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them.\But now that I think about it...\I'm sorry, Natsume. response:	I just wanted to talk to you.
context: Despite what you say, you seem to favor the Ayakashi.\It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them.\But now that I think about it...\I'm sorry, Natsume.\I just wanted to talk to you. response:	Even so, I'm glad to have met them.
context: It's not like I'm partial to them or anything.\It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them.\But now that I think about it...\I'm sorry, Natsume.\I just wanted to talk to you.\Even so, I'm glad to have met them. response:	Natsume-sama!
context: It's just that we exchanged words and became acquaintances.\When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them.\But now that I think about it...\I'm sorry, Natsume.\I just wanted to talk to you.\Even so, I'm glad to have met them.\Natsume-sama! response:	Can you see them?
context: When I was small, there was even a Youkai who took on the form of a human just to talk to me.\I was a kid, so my actions may have hurt them.\But now that I think about it...\I'm sorry, Natsume.\I just wanted to talk to you.\Even so, I'm glad to have met them.\Natsume-sama!\Can you see them? response:	Can you see some strange things in the garden?
context: I was a kid, so my actions may have hurt them.\But now that I think about it...\I'm sorry, Natsume.\I just wanted to talk to you.\Even so, I'm glad to have met them.\Natsume-sama!\Can you see them?\Can you see some strange things in the garden? response:	No.
context: But now that I think about it...\I'm sorry, Natsume.\I just wanted to talk to you.\Even so, I'm glad to have met them.\Natsume-sama!\Can you see them?\Can you see some strange things in the garden?\No. response:	But for a moment, I felt like I saw the shadows of two strange things.
context: I'm sorry, Natsume.\I just wanted to talk to you.\Even so, I'm glad to have met them.\Natsume-sama!\Can you see them?\Can you see some strange things in the garden?\No.\But for a moment, I felt like I saw the shadows of two strange things. response:	I'm probably just seeing things again.
context: I just wanted to talk to you.\Even so, I'm glad to have met them.\Natsume-sama!\Can you see them?\Can you see some strange things in the garden?\No.\But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again. response:	I would see shadows and feel some presence.
context: Even so, I'm glad to have met them.\Natsume-sama!\Can you see them?\Can you see some strange things in the garden?\No.\But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again.\I would see shadows and feel some presence. response:	Sorry for talking about weird things.
context: Natsume-sama!\Can you see them?\Can you see some strange things in the garden?\No.\But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again.\I would see shadows and feel some presence.\Sorry for talking about weird things. response:	I heard a rumor that some Natsume guy would seem like he sometimes saw things.
context: Can you see them?\Can you see some strange things in the garden?\No.\But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again.\I would see shadows and feel some presence.\Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things. response:	So I wanted to talk to you.
context: Can you see some strange things in the garden?\No.\But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again.\I would see shadows and feel some presence.\Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you. response:	But it's probably my imagination.
context: No.\But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again.\I would see shadows and feel some presence.\Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you.\But it's probably my imagination. response:	I can see them.
context: But for a moment, I felt like I saw the shadows of two strange things.\I'm probably just seeing things again.\I would see shadows and feel some presence.\Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you.\But it's probably my imagination.\I can see them. response:	I can see very weird things.
context: I'm probably just seeing things again.\I would see shadows and feel some presence.\Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you.\But it's probably my imagination.\I can see them.\I can see very weird things. response:	It's a secret, though.
context: I would see shadows and feel some presence.\Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you.\But it's probably my imagination.\I can see them.\I can see very weird things.\It's a secret, though. response:	We might just be the weird ones.
context: Sorry for talking about weird things.\I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you.\But it's probably my imagination.\I can see them.\I can see very weird things.\It's a secret, though.\We might just be the weird ones. response:	I see.
context: I heard a rumor that some Natsume guy would seem like he sometimes saw things.\So I wanted to talk to you.\But it's probably my imagination.\I can see them.\I can see very weird things.\It's a secret, though.\We might just be the weird ones.\I see. response:	You may be right.
context: So I wanted to talk to you.\But it's probably my imagination.\I can see them.\I can see very weird things.\It's a secret, though.\We might just be the weird ones.\I see.\You may be right. response:	I can't say it well,
context: But it's probably my imagination.\I can see them.\I can see very weird things.\It's a secret, though.\We might just be the weird ones.\I see.\You may be right.\I can't say it well, response:	but I've come to understand something recently.
context: I can see them.\I can see very weird things.\It's a secret, though.\We might just be the weird ones.\I see.\You may be right.\I can't say it well,\but I've come to understand something recently. response:	Whether you're a human or an Ayakashi,
context: I can see very weird things.\It's a secret, though.\We might just be the weird ones.\I see.\You may be right.\I can't say it well,\but I've come to understand something recently.\Whether you're a human or an Ayakashi, response:	we're the same in that we meet with our hearts,
context: It's a secret, though.\We might just be the weird ones.\I see.\You may be right.\I can't say it well,\but I've come to understand something recently.\Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts, response:	that being alone is lonely,
context: We might just be the weird ones.\I see.\You may be right.\I can't say it well,\but I've come to understand something recently.\Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts,\that being alone is lonely, response:	and that the first step is scary.
context: I see.\You may be right.\I can't say it well,\but I've come to understand something recently.\Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts,\that being alone is lonely,\and that the first step is scary. response:	Natsume-dono, I would like my name returned.
context: You may be right.\I can't say it well,\but I've come to understand something recently.\Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts,\that being alone is lonely,\and that the first step is scary.\Natsume-dono, I would like my name returned. response:	Sorry, I'm tired today, so make it another day.
context: I can't say it well,\but I've come to understand something recently.\Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts,\that being alone is lonely,\and that the first step is scary.\Natsume-dono, I would like my name returned.\Sorry, I'm tired today, so make it another day. response:	And just as usual, my days are troublesome.
context: but I've come to understand something recently.\Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts,\that being alone is lonely,\and that the first step is scary.\Natsume-dono, I would like my name returned.\Sorry, I'm tired today, so make it another day.\And just as usual, my days are troublesome. response:	I don't get along well with Youkai,
context: Whether you're a human or an Ayakashi,\we're the same in that we meet with our hearts,\that being alone is lonely,\and that the first step is scary.\Natsume-dono, I would like my name returned.\Sorry, I'm tired today, so make it another day.\And just as usual, my days are troublesome.\I don't get along well with Youkai, response:	I'm going now!
context: we're the same in that we meet with our hearts,\that being alone is lonely,\and that the first step is scary.\Natsume-dono, I would like my name returned.\Sorry, I'm tired today, so make it another day.\And just as usual, my days are troublesome.\I don't get along well with Youkai,\I'm going now! response:	But, listening to them sometimes might be nice.
context: that being alone is lonely,\and that the first step is scary.\Natsume-dono, I would like my name returned.\Sorry, I'm tired today, so make it another day.\And just as usual, my days are troublesome.\I don't get along well with Youkai,\I'm going now!\But, listening to them sometimes might be nice. response:	On that day where the sky was ablaze,
context: and that the first step is scary.\Natsume-dono, I would like my name returned.\Sorry, I'm tired today, so make it another day.\And just as usual, my days are troublesome.\I don't get along well with Youkai,\I'm going now!\But, listening to them sometimes might be nice.\On that day where the sky was ablaze, response:	and rays of light were piercing through,
