context: I say yes response:	Stay with me
context: Then...\From the information gathered by Intelligence and from what Principal Osmond said,\it was you and Louise who defeated the Albion force.\We are certain that it was done by the void mage and her familiar, Gandalfr.\T-That's...\Could you...\Could you lend us your power?\Right now, the entire country is at war. response:	The military in particular is saying we should take the opportunity and march into Albion.
context: From the information gathered by Intelligence and from what Principal Osmond said,\it was you and Louise who defeated the Albion force.\We are certain that it was done by the void mage and her familiar, Gandalfr.\T-That's...\Could you...\Could you lend us your power?\Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion. response:	Cardinal Masarini and the senior statesmen seem to agree with the military.
context: it was you and Louise who defeated the Albion force.\We are certain that it was done by the void mage and her familiar, Gandalfr.\T-That's...\Could you...\Could you lend us your power?\Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military. response:	But I want to avoid war, if possible.
context: We are certain that it was done by the void mage and her familiar, Gandalfr.\T-That's...\Could you...\Could you lend us your power?\Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible. response:	Saito-san.
context: T-That's...\Could you...\Could you lend us your power?\Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible.\Saito-san. response:	So, this is the Gandalfr's insignia?
context: Could you...\Could you lend us your power?\Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible.\Saito-san.\So, this is the Gandalfr's insignia? response:	Yes.
context: Could you lend us your power?\Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible.\Saito-san.\So, this is the Gandalfr's insignia?\Yes. response:	Please, along with Louise, help me with your power.
context: Right now, the entire country is at war.\The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible.\Saito-san.\So, this is the Gandalfr's insignia?\Yes.\Please, along with Louise, help me with your power. response:	Well, Louise said that she'd do anything if it's for you, so...
context: The military in particular is saying we should take the opportunity and march into Albion.\Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible.\Saito-san.\So, this is the Gandalfr's insignia?\Yes.\Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so... response:	I am asking you personally.
context: Cardinal Masarini and the senior statesmen seem to agree with the military.\But I want to avoid war, if possible.\Saito-san.\So, this is the Gandalfr's insignia?\Yes.\Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally. response:	Please become one of my few allies.
context: But I want to avoid war, if possible.\Saito-san.\So, this is the Gandalfr's insignia?\Yes.\Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally.\Please become one of my few allies. response:	One of the few?
context: Saito-san.\So, this is the Gandalfr's insignia?\Yes.\Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally.\Please become one of my few allies.\One of the few? response:	Being a Queen is inconvenient.
context: So, this is the Gandalfr's insignia?\Yes.\Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally.\Please become one of my few allies.\One of the few?\Being a Queen is inconvenient. response:	There are only a handful of people who can truly understand and help me.
context: Yes.\Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally.\Please become one of my few allies.\One of the few?\Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me. response:	Will you accept my request?
context: Please, along with Louise, help me with your power.\Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally.\Please become one of my few allies.\One of the few?\Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me.\Will you accept my request? response:	All right...
context: Well, Louise said that she'd do anything if it's for you, so...\I am asking you personally.\Please become one of my few allies.\One of the few?\Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me.\Will you accept my request?\All right... response:	What a relief.
context: I am asking you personally.\Please become one of my few allies.\One of the few?\Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me.\Will you accept my request?\All right...\What a relief. response:	Thank you very much.
context: Please become one of my few allies.\One of the few?\Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me.\Will you accept my request?\All right...\What a relief.\Thank you very much. response:	But for now, please stay at the Magic Academy with Louise.
context: One of the few?\Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me.\Will you accept my request?\All right...\What a relief.\Thank you very much.\But for now, please stay at the Magic Academy with Louise. response:	I want to keep you two undercover.
context: Being a Queen is inconvenient.\There are only a handful of people who can truly understand and help me.\Will you accept my request?\All right...\What a relief.\Thank you very much.\But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover. response:	Enemies exist within the Kingdom, too.
context: There are only a handful of people who can truly understand and help me.\Will you accept my request?\All right...\What a relief.\Thank you very much.\But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover.\Enemies exist within the Kingdom, too. response:	Spies, you mean?
context: Will you accept my request?\All right...\What a relief.\Thank you very much.\But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover.\Enemies exist within the Kingdom, too.\Spies, you mean? response:	A few hours ago, inside the jail for aristocrats,
context: All right...\What a relief.\Thank you very much.\But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover.\Enemies exist within the Kingdom, too.\Spies, you mean?\A few hours ago, inside the jail for aristocrats, response:	Lord Cromwell was assassinated.
context: What a relief.\Thank you very much.\But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover.\Enemies exist within the Kingdom, too.\Spies, you mean?\A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated. response:	A multi-layered Lock spell had been cast there.
context: Thank you very much.\But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover.\Enemies exist within the Kingdom, too.\Spies, you mean?\A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there. response:	Someone who could dispel a Lock must have led the culprit through.
context: But for now, please stay at the Magic Academy with Louise.\I want to keep you two undercover.\Enemies exist within the Kingdom, too.\Spies, you mean?\A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through. response:	Could that really happen?
context: I want to keep you two undercover.\Enemies exist within the Kingdom, too.\Spies, you mean?\A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through.\Could that really happen? response:	Saito-san.
context: Enemies exist within the Kingdom, too.\Spies, you mean?\A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through.\Could that really happen?\Saito-san. response:	If there is anything you want as a reward for your cooperation, please say it.
context: Spies, you mean?\A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through.\Could that really happen?\Saito-san.\If there is anything you want as a reward for your cooperation, please say it. response:	Anything?
context: A few hours ago, inside the jail for aristocrats,\Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through.\Could that really happen?\Saito-san.\If there is anything you want as a reward for your cooperation, please say it.\Anything? response:	Yes, anything.
context: Lord Cromwell was assassinated.\A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through.\Could that really happen?\Saito-san.\If there is anything you want as a reward for your cooperation, please say it.\Anything?\Yes, anything. response:	As long as it is within my capabilities.
context: A multi-layered Lock spell had been cast there.\Someone who could dispel a Lock must have led the culprit through.\Could that really happen?\Saito-san.\If there is anything you want as a reward for your cooperation, please say it.\Anything?\Yes, anything.\As long as it is within my capabilities. response:	Then...
context: Someone who could dispel a Lock must have led the culprit through.\Could that really happen?\Saito-san.\If there is anything you want as a reward for your cooperation, please say it.\Anything?\Yes, anything.\As long as it is within my capabilities.\Then... response:	Agnes.
context: Could that really happen?\Saito-san.\If there is anything you want as a reward for your cooperation, please say it.\Anything?\Yes, anything.\As long as it is within my capabilities.\Then...\Agnes. response:	Please bring Miss Valliere over.
context: Saito-san.\If there is anything you want as a reward for your cooperation, please say it.\Anything?\Yes, anything.\As long as it is within my capabilities.\Then...\Agnes.\Please bring Miss Valliere over. response:	Ma'am!
context: If there is anything you want as a reward for your cooperation, please say it.\Anything?\Yes, anything.\As long as it is within my capabilities.\Then...\Agnes.\Please bring Miss Valliere over.\Ma'am! response:	L-Louise?!
context: Anything?\Yes, anything.\As long as it is within my capabilities.\Then...\Agnes.\Please bring Miss Valliere over.\Ma'am!\L-Louise?! response:	Saito.
context: Yes, anything.\As long as it is within my capabilities.\Then...\Agnes.\Please bring Miss Valliere over.\Ma'am!\L-Louise?!\Saito. response:	Wait! You got it wrong! You got it all wrong!
context: As long as it is within my capabilities.\Then...\Agnes.\Please bring Miss Valliere over.\Ma'am!\L-Louise?!\Saito.\Wait! You got it wrong! You got it all wrong! response:	S-Saito!
context: Then...\Agnes.\Please bring Miss Valliere over.\Ma'am!\L-Louise?!\Saito.\Wait! You got it wrong! You got it all wrong!\S-Saito! response:	Idiot...
context: Agnes.\Please bring Miss Valliere over.\Ma'am!\L-Louise?!\Saito.\Wait! You got it wrong! You got it all wrong!\S-Saito!\Idiot... response:	You idiot...
context: Please bring Miss Valliere over.\Ma'am!\L-Louise?!\Saito.\Wait! You got it wrong! You got it all wrong!\S-Saito!\Idiot...\You idiot... response:	Saito, you idiot...
context: Ma'am!\L-Louise?!\Saito.\Wait! You got it wrong! You got it all wrong!\S-Saito!\Idiot...\You idiot...\Saito, you idiot... response:	How dare you make me worry.
context: L-Louise?!\Saito.\Wait! You got it wrong! You got it all wrong!\S-Saito!\Idiot...\You idiot...\Saito, you idiot...\How dare you make me worry. response:	Louise.
context: Saito.\Wait! You got it wrong! You got it all wrong!\S-Saito!\Idiot...\You idiot...\Saito, you idiot...\How dare you make me worry.\Louise. response:	Hey, what's that?
context: Wait! You got it wrong! You got it all wrong!\S-Saito!\Idiot...\You idiot...\Saito, you idiot...\How dare you make me worry.\Louise.\Hey, what's that? response:	Heresiarch's Book of Invocation.
context: S-Saito!\Idiot...\You idiot...\Saito, you idiot...\How dare you make me worry.\Louise.\Hey, what's that?\Heresiarch's Book of Invocation. response:	Princess gave it to me.
context: Idiot...\You idiot...\Saito, you idiot...\How dare you make me worry.\Louise.\Hey, what's that?\Heresiarch's Book of Invocation.\Princess gave it to me. response:	She said that it'd be better for me to hold onto it.
context: You idiot...\Saito, you idiot...\How dare you make me worry.\Louise.\Hey, what's that?\Heresiarch's Book of Invocation.\Princess gave it to me.\She said that it'd be better for me to hold onto it. response:	Apparently, it's passed down through the Tristain's royal family.
context: Saito, you idiot...\How dare you make me worry.\Louise.\Hey, what's that?\Heresiarch's Book of Invocation.\Princess gave it to me.\She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family. response:	What's this?
context: How dare you make me worry.\Louise.\Hey, what's that?\Heresiarch's Book of Invocation.\Princess gave it to me.\She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family.\What's this? response:	According to Principal Osmond's research,
context: Louise.\Hey, what's that?\Heresiarch's Book of Invocation.\Princess gave it to me.\She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family.\What's this?\According to Principal Osmond's research, response:	void spells should be written in it.
context: Hey, what's that?\Heresiarch's Book of Invocation.\Princess gave it to me.\She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family.\What's this?\According to Principal Osmond's research,\void spells should be written in it. response:	Should be? But there's nothing there.
context: Heresiarch's Book of Invocation.\Princess gave it to me.\She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family.\What's this?\According to Principal Osmond's research,\void spells should be written in it.\Should be? But there's nothing there. response:	A misprint?
context: Princess gave it to me.\She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family.\What's this?\According to Principal Osmond's research,\void spells should be written in it.\Should be? But there's nothing there.\A misprint? response:	Or it could be...
context: She said that it'd be better for me to hold onto it.\Apparently, it's passed down through the Tristain's royal family.\What's this?\According to Principal Osmond's research,\void spells should be written in it.\Should be? But there's nothing there.\A misprint?\Or it could be... response:	What, did you figure something out?
context: Apparently, it's passed down through the Tristain's royal family.\What's this?\According to Principal Osmond's research,\void spells should be written in it.\Should be? But there's nothing there.\A misprint?\Or it could be...\What, did you figure something out? response:	White paper. In other words, nothingness.
context: What's this?\According to Principal Osmond's research,\void spells should be written in it.\Should be? But there's nothing there.\A misprint?\Or it could be...\What, did you figure something out?\White paper. In other words, nothingness. response:	Fight with an empty mind, perhaps?
context: According to Principal Osmond's research,\void spells should be written in it.\Should be? But there's nothing there.\A misprint?\Or it could be...\What, did you figure something out?\White paper. In other words, nothingness.\Fight with an empty mind, perhaps? response:	Sparkle
context: void spells should be written in it.\Should be? But there's nothing there.\A misprint?\Or it could be...\What, did you figure something out?\White paper. In other words, nothingness.\Fight with an empty mind, perhaps?\Sparkle response:	Don't you often see that kind of line in manga?
context: Should be? But there's nothing there.\A misprint?\Or it could be...\What, did you figure something out?\White paper. In other words, nothingness.\Fight with an empty mind, perhaps?\Sparkle\Don't you often see that kind of line in manga? response:	Manga?
context: A misprint?\Or it could be...\What, did you figure something out?\White paper. In other words, nothingness.\Fight with an empty mind, perhaps?\Sparkle\Don't you often see that kind of line in manga?\Manga? response:	Oh yeah, I haven't read manga in a while.
context: Or it could be...\What, did you figure something out?\White paper. In other words, nothingness.\Fight with an empty mind, perhaps?\Sparkle\Don't you often see that kind of line in manga?\Manga?\Oh yeah, I haven't read manga in a while. response:	Saito, do you feel that you should have returned home?
context: What, did you figure something out?\White paper. In other words, nothingness.\Fight with an empty mind, perhaps?\Sparkle\Don't you often see that kind of line in manga?\Manga?\Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home? response:	Well, a little.
context: White paper. In other words, nothingness.\Fight with an empty mind, perhaps?\Sparkle\Don't you often see that kind of line in manga?\Manga?\Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home?\Well, a little. response:	But...
context: Fight with an empty mind, perhaps?\Sparkle\Don't you often see that kind of line in manga?\Manga?\Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home?\Well, a little.\But... response:	I can't leave you alone in a dangerous place like this.
context: Sparkle\Don't you often see that kind of line in manga?\Manga?\Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home?\Well, a little.\But...\I can't leave you alone in a dangerous place like this. response:	Saito.
context: Don't you often see that kind of line in manga?\Manga?\Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home?\Well, a little.\But...\I can't leave you alone in a dangerous place like this.\Saito. response:	From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.
context: Manga?\Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home?\Well, a little.\But...\I can't leave you alone in a dangerous place like this.\Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force. response:	The code name for you two is Zero.
context: Oh yeah, I haven't read manga in a while.\Saito, do you feel that you should have returned home?\Well, a little.\But...\I can't leave you alone in a dangerous place like this.\Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero. response:	Is that understood?
context: Saito, do you feel that you should have returned home?\Well, a little.\But...\I can't leave you alone in a dangerous place like this.\Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero.\Is that understood? response:	Y-Yes!
context: Well, a little.\But...\I can't leave you alone in a dangerous place like this.\Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero.\Is that understood?\Y-Yes! response:	And Hiraga Saito.
context: But...\I can't leave you alone in a dangerous place like this.\Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero.\Is that understood?\Y-Yes!\And Hiraga Saito. response:	I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.
context: I can't leave you alone in a dangerous place like this.\Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero.\Is that understood?\Y-Yes!\And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared. response:	Saito...
context: Saito.\From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero.\Is that understood?\Y-Yes!\And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito... response:	Yes!
context: From now on, Miss Valliere, the Queen's words shall be passed down to you via a member of the Musketeer Force.\The code name for you two is Zero.\Is that understood?\Y-Yes!\And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito...\Yes! response:	What's this perverse manner?
context: The code name for you two is Zero.\Is that understood?\Y-Yes!\And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito...\Yes!\What's this perverse manner? response:	You dog!
context: Is that understood?\Y-Yes!\And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito...\Yes!\What's this perverse manner?\You dog! response:	Pervert dog!
context: Y-Yes!\And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito...\Yes!\What's this perverse manner?\You dog!\Pervert dog! response:	Dog in heat!
context: And Hiraga Saito.\I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito...\Yes!\What's this perverse manner?\You dog!\Pervert dog!\Dog in heat! response:	Hentai Dog!
context: I shall overlook today, but if you act in a perverse manner towards the Queen in the future, be prepared.\Saito...\Yes!\What's this perverse manner?\You dog!\Pervert dog!\Dog in heat!\Hentai Dog! response:	Liar, you said that you'd never call me a dog or whip me!
context: Saito...\Yes!\What's this perverse manner?\You dog!\Pervert dog!\Dog in heat!\Hentai Dog!\Liar, you said that you'd never call me a dog or whip me! response:	You dare talk back to me, perverted dog?!
context: Yes!\What's this perverse manner?\You dog!\Pervert dog!\Dog in heat!\Hentai Dog!\Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?! response:	It's your own fault!
context: What's this perverse manner?\You dog!\Pervert dog!\Dog in heat!\Hentai Dog!\Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?!\It's your own fault! response:	It's because you wag your tail at every girl!
context: You dog!\Pervert dog!\Dog in heat!\Hentai Dog!\Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?!\It's your own fault!\It's because you wag your tail at every girl! response:	And to... the... the... P-Pri...
context: Pervert dog!\Dog in heat!\Hentai Dog!\Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?!\It's your own fault!\It's because you wag your tail at every girl!\And to... the... the... P-Pri... response:	Priceless Joumon artefact?
context: Dog in heat!\Hentai Dog!\Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?!\It's your own fault!\It's because you wag your tail at every girl!\And to... the... the... P-Pri...\Priceless Joumon artefact? response:	Acting lecherously towards the Queen...
context: Hentai Dog!\Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?!\It's your own fault!\It's because you wag your tail at every girl!\And to... the... the... P-Pri...\Priceless Joumon artefact?\Acting lecherously towards the Queen... response:	I won't forgive you.
context: Liar, you said that you'd never call me a dog or whip me!\You dare talk back to me, perverted dog?!\It's your own fault!\It's because you wag your tail at every girl!\And to... the... the... P-Pri...\Priceless Joumon artefact?\Acting lecherously towards the Queen...\I won't forgive you. response:	Hold it, Louise! Calm down!
context: You dare talk back to me, perverted dog?!\It's your own fault!\It's because you wag your tail at every girl!\And to... the... the... P-Pri...\Priceless Joumon artefact?\Acting lecherously towards the Queen...\I won't forgive you.\Hold it, Louise! Calm down! response:	I knew that this was going to happen.
context: It's your own fault!\It's because you wag your tail at every girl!\And to... the... the... P-Pri...\Priceless Joumon artefact?\Acting lecherously towards the Queen...\I won't forgive you.\Hold it, Louise! Calm down!\I knew that this was going to happen. response:	Die!
context: It's because you wag your tail at every girl!\And to... the... the... P-Pri...\Priceless Joumon artefact?\Acting lecherously towards the Queen...\I won't forgive you.\Hold it, Louise! Calm down!\I knew that this was going to happen.\Die! response:	Valliere-dono!
context: And to... the... the... P-Pri...\Priceless Joumon artefact?\Acting lecherously towards the Queen...\I won't forgive you.\Hold it, Louise! Calm down!\I knew that this was going to happen.\Die!\Valliere-dono! response:	Pardon me.
context: Priceless Joumon artefact?\Acting lecherously towards the Queen...\I won't forgive you.\Hold it, Louise! Calm down!\I knew that this was going to happen.\Die!\Valliere-dono!\Pardon me. response:	Actually, it is an emergency, so forgive me!
context: Acting lecherously towards the Queen...\I won't forgive you.\Hold it, Louise! Calm down!\I knew that this was going to happen.\Die!\Valliere-dono!\Pardon me.\Actually, it is an emergency, so forgive me! response:	The Queen has been kidnapped by somebody!
context: I won't forgive you.\Hold it, Louise! Calm down!\I knew that this was going to happen.\Die!\Valliere-dono!\Pardon me.\Actually, it is an emergency, so forgive me!\The Queen has been kidnapped by somebody! response:	You dog, get a move on!
context: Hold it, Louise! Calm down!\I knew that this was going to happen.\Die!\Valliere-dono!\Pardon me.\Actually, it is an emergency, so forgive me!\The Queen has been kidnapped by somebody!\You dog, get a move on! response:	The Princess got taken away by Prince Wales, who's supposed to have passed away.
context: I knew that this was going to happen.\Die!\Valliere-dono!\Pardon me.\Actually, it is an emergency, so forgive me!\The Queen has been kidnapped by somebody!\You dog, get a move on!\The Princess got taken away by Prince Wales, who's supposed to have passed away. response:	Zero no Tsukaima. Futatsuki no Kishi.
context: Die!\Valliere-dono!\Pardon me.\Actually, it is an emergency, so forgive me!\The Queen has been kidnapped by somebody!\You dog, get a move on!\The Princess got taken away by Prince Wales, who's supposed to have passed away.\Zero no Tsukaima. Futatsuki no Kishi. response:	The Vow of Wind and Water.
context: Valliere-dono!\Pardon me.\Actually, it is an emergency, so forgive me!\The Queen has been kidnapped by somebody!\You dog, get a move on!\The Princess got taken away by Prince Wales, who's supposed to have passed away.\Zero no Tsukaima. Futatsuki no Kishi.\The Vow of Wind and Water. response:	If you want to meet me again next week, then sit tightly and wait!
