context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: You're already following me.\I played around knowing that, unlike you two.\It's fun teasing you,\but I want to play with some smart males sometimes.\You both knew I was playing, though.\So could you not act so serious?\I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though. response:	I've lived for a long time,
context: I played around knowing that, unlike you two.\It's fun teasing you,\but I want to play with some smart males sometimes.\You both knew I was playing, though.\So could you not act so serious?\I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time, response:	but I've never met anyone like him, whose words I cannot trust at all.
context: It's fun teasing you,\but I want to play with some smart males sometimes.\You both knew I was playing, though.\So could you not act so serious?\I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all. response:	I'm sure you, who lives in the business world, would understand this, right?
context: but I want to play with some smart males sometimes.\You both knew I was playing, though.\So could you not act so serious?\I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right? response:	Yeah. If it were beneficial for me, I'd lie as much as needed.
context: You both knew I was playing, though.\So could you not act so serious?\I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed. response:	It won't work on me, though.
context: So could you not act so serious?\I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though. response:	All right, let's go shopping for clothes.
context: I'll start blushing instead, you know.\Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though.\All right, let's go shopping for clothes. response:	Hey!
context: Well, that Weiz fellow is more of an eloquent talker than you, though.\I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though.\All right, let's go shopping for clothes.\Hey! response:	You've missed your chance two times to grasp the blessing God granted.
context: I've lived for a long time,\but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though.\All right, let's go shopping for clothes.\Hey!\You've missed your chance two times to grasp the blessing God granted. response:	If you don't grasp it next time, the tail of blessing might run away.
context: but I've never met anyone like him, whose words I cannot trust at all.\I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though.\All right, let's go shopping for clothes.\Hey!\You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away. response:	Hey, what do you mean?
context: I'm sure you, who lives in the business world, would understand this, right?\Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though.\All right, let's go shopping for clothes.\Hey!\You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean? response:	Hey, Horo! Wait for me!
context: Yeah. If it were beneficial for me, I'd lie as much as needed.\It won't work on me, though.\All right, let's go shopping for clothes.\Hey!\You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean?\Hey, Horo! Wait for me! response:	That one right there is forty Liuto.
context: It won't work on me, though.\All right, let's go shopping for clothes.\Hey!\You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean?\Hey, Horo! Wait for me!\That one right there is forty Liuto. response:	It's quite durable for that price.
context: All right, let's go shopping for clothes.\Hey!\You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean?\Hey, Horo! Wait for me!\That one right there is forty Liuto.\It's quite durable for that price. response:	I'm heading north, so could you find something that's cheap and warm for the two us?
context: Hey!\You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean?\Hey, Horo! Wait for me!\That one right there is forty Liuto.\It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us? response:	What is your budget?
context: You've missed your chance two times to grasp the blessing God granted.\If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean?\Hey, Horo! Wait for me!\That one right there is forty Liuto.\It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget? response:	Two Thoreni coins.
context: If you don't grasp it next time, the tail of blessing might run away.\Hey, what do you mean?\Hey, Horo! Wait for me!\That one right there is forty Liuto.\It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget?\Two Thoreni coins. response:	Please leave it to me.
context: Hey, what do you mean?\Hey, Horo! Wait for me!\That one right there is forty Liuto.\It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget?\Two Thoreni coins.\Please leave it to me. response:	A set of robes, two blankets...
context: Hey, Horo! Wait for me!\That one right there is forty Liuto.\It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget?\Two Thoreni coins.\Please leave it to me.\A set of robes, two blankets... response:	And would something like this be fine?
context: That one right there is forty Liuto.\It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget?\Two Thoreni coins.\Please leave it to me.\A set of robes, two blankets...\And would something like this be fine? response:	Let's see...
context: It's quite durable for that price.\I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget?\Two Thoreni coins.\Please leave it to me.\A set of robes, two blankets...\And would something like this be fine?\Let's see... response:	Just as you can see, I'm a merchant.
context: I'm heading north, so could you find something that's cheap and warm for the two us?\What is your budget?\Two Thoreni coins.\Please leave it to me.\A set of robes, two blankets...\And would something like this be fine?\Let's see...\Just as you can see, I'm a merchant. response:	On my travels, I became friends with the Milone Company here.
context: What is your budget?\Two Thoreni coins.\Please leave it to me.\A set of robes, two blankets...\And would something like this be fine?\Let's see...\Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here. response:	Oh? With Mr. Milone?
context: Two Thoreni coins.\Please leave it to me.\A set of robes, two blankets...\And would something like this be fine?\Let's see...\Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone? response:	Right, so that's why I may come several times a year from now on.
context: Please leave it to me.\A set of robes, two blankets...\And would something like this be fine?\Let's see...\Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on. response:	Oh, is that so?
context: A set of robes, two blankets...\And would something like this be fine?\Let's see...\Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on.\Oh, is that so? response:	Then let me add another blanket along with this robe.
context: And would something like this be fine?\Let's see...\Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on.\Oh, is that so?\Then let me add another blanket along with this robe. response:	Of course, they've been smoked,
context: Let's see...\Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on.\Oh, is that so?\Then let me add another blanket along with this robe.\Of course, they've been smoked, response:	so I guarantee that they'll repel bugs for two years.
context: Just as you can see, I'm a merchant.\On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on.\Oh, is that so?\Then let me add another blanket along with this robe.\Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years. response:	Didn't we come to buy clothes for me?
context: On my travels, I became friends with the Milone Company here.\Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on.\Oh, is that so?\Then let me add another blanket along with this robe.\Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me? response:	That's right.
context: Oh? With Mr. Milone?\Right, so that's why I may come several times a year from now on.\Oh, is that so?\Then let me add another blanket along with this robe.\Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me?\That's right. response:	Are you telling me to wear that?
context: Right, so that's why I may come several times a year from now on.\Oh, is that so?\Then let me add another blanket along with this robe.\Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me?\That's right.\Are you telling me to wear that? response:	If you can get away from the cold with just that robe, then it should be okay.
context: Oh, is that so?\Then let me add another blanket along with this robe.\Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me?\That's right.\Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay. response:	If you're angry because I used your enemy, then say so.
context: Then let me add another blanket along with this robe.\Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me?\That's right.\Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so. response:	I'm Horo the Wise.
context: Of course, they've been smoked,\so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me?\That's right.\Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so.\I'm Horo the Wise. response:	I'm smart and I have a good business sense, but my nose is sharp too!
context: so I guarantee that they'll repel bugs for two years.\Didn't we come to buy clothes for me?\That's right.\Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so.\I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too! response:	The day I wear that, my nose will turn up!
context: Didn't we come to buy clothes for me?\That's right.\Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so.\I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up! response:	I thought having you suffer a bit might fix that twisted personality of yours.
context: That's right.\Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so.\I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours. response:	Don't get angry.
context: Are you telling me to wear that?\If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so.\I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry. response:	I'll let you in on the secret later.
context: If you can get away from the cold with just that robe, then it should be okay.\If you're angry because I used your enemy, then say so.\I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry.\I'll let you in on the secret later. response:	Excuse me, sir.
context: If you're angry because I used your enemy, then say so.\I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry.\I'll let you in on the secret later.\Excuse me, sir. response:	Yes.
context: I'm Horo the Wise.\I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry.\I'll let you in on the secret later.\Excuse me, sir.\Yes. response:	Do you have any nice clothes for women?
context: I'm smart and I have a good business sense, but my nose is sharp too!\The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry.\I'll let you in on the secret later.\Excuse me, sir.\Yes.\Do you have any nice clothes for women? response:	Clothes for women?
context: The day I wear that, my nose will turn up!\I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry.\I'll let you in on the secret later.\Excuse me, sir.\Yes.\Do you have any nice clothes for women?\Clothes for women? response:	Something that won't cause much trouble in northern cities,
context: I thought having you suffer a bit might fix that twisted personality of yours.\Don't get angry.\I'll let you in on the secret later.\Excuse me, sir.\Yes.\Do you have any nice clothes for women?\Clothes for women?\Something that won't cause much trouble in northern cities, response:	something about her size.
context: Don't get angry.\I'll let you in on the secret later.\Excuse me, sir.\Yes.\Do you have any nice clothes for women?\Clothes for women?\Something that won't cause much trouble in northern cities,\something about her size. response:	Very well, please wait a moment.
context: I'll let you in on the secret later.\Excuse me, sir.\Yes.\Do you have any nice clothes for women?\Clothes for women?\Something that won't cause much trouble in northern cities,\something about her size.\Very well, please wait a moment. response:	How about this?
context: Excuse me, sir.\Yes.\Do you have any nice clothes for women?\Clothes for women?\Something that won't cause much trouble in northern cities,\something about her size.\Very well, please wait a moment.\How about this? response:	It's a court attendant's dress that was bought from a certain store, though.
context: Yes.\Do you have any nice clothes for women?\Clothes for women?\Something that won't cause much trouble in northern cities,\something about her size.\Very well, please wait a moment.\How about this?\It's a court attendant's dress that was bought from a certain store, though. response:	I don't want something that gaudy.
context: Do you have any nice clothes for women?\Clothes for women?\Something that won't cause much trouble in northern cities,\something about her size.\Very well, please wait a moment.\How about this?\It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy. response:	It doesn't suit you?
context: Clothes for women?\Something that won't cause much trouble in northern cities,\something about her size.\Very well, please wait a moment.\How about this?\It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy.\It doesn't suit you? response:	I want something simpler and easy to change into.
context: Something that won't cause much trouble in northern cities,\something about her size.\Very well, please wait a moment.\How about this?\It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy.\It doesn't suit you?\I want something simpler and easy to change into. response:	Then...
context: something about her size.\Very well, please wait a moment.\How about this?\It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy.\It doesn't suit you?\I want something simpler and easy to change into.\Then... response:	Sir, how about that?
context: Very well, please wait a moment.\How about this?\It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy.\It doesn't suit you?\I want something simpler and easy to change into.\Then...\Sir, how about that? response:	Yes?
context: How about this?\It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy.\It doesn't suit you?\I want something simpler and easy to change into.\Then...\Sir, how about that?\Yes? response:	I see!
context: It's a court attendant's dress that was bought from a certain store, though.\I don't want something that gaudy.\It doesn't suit you?\I want something simpler and easy to change into.\Then...\Sir, how about that?\Yes?\I see! response:	You're quite the person, to have laid your eyes on this.
context: I don't want something that gaudy.\It doesn't suit you?\I want something simpler and easy to change into.\Then...\Sir, how about that?\Yes?\I see!\You're quite the person, to have laid your eyes on this. response:	These articles were once worn by a certain noble.
context: It doesn't suit you?\I want something simpler and easy to change into.\Then...\Sir, how about that?\Yes?\I see!\You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble. response:	Just look, the seams are sewn neatly, and it won't tear so easily.
context: I want something simpler and easy to change into.\Then...\Sir, how about that?\Yes?\I see!\You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily. response:	What you should really be looking at is this walnut-colored cap.
context: Then...\Sir, how about that?\Yes?\I see!\You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap. response:	Once you wear this over your shoulder,
context: Sir, how about that?\Yes?\I see!\You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder, response:	and wear this specially tailored triangular cap just like the servants at this noble's house,
context: Yes?\I see!\You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house, response:	you'll become a city girl immediately!
context: I see!\You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately! response:	A rabbit?
context: You're quite the person, to have laid your eyes on this.\These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately!\A rabbit? response:	Doesn't it make you want to eat it?
context: These articles were once worn by a certain noble.\Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately!\A rabbit?\Doesn't it make you want to eat it? response:	I like this!
context: Just look, the seams are sewn neatly, and it won't tear so easily.\What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately!\A rabbit?\Doesn't it make you want to eat it?\I like this! response:	How much is it?
context: What you should really be looking at is this walnut-colored cap.\Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately!\A rabbit?\Doesn't it make you want to eat it?\I like this!\How much is it? response:	For the two of them, let's see...
context: Once you wear this over your shoulder,\and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately!\A rabbit?\Doesn't it make you want to eat it?\I like this!\How much is it?\For the two of them, let's see... response:	Ten Thoreni coins.
context: and wear this specially tailored triangular cap just like the servants at this noble's house,\you'll become a city girl immediately!\A rabbit?\Doesn't it make you want to eat it?\I like this!\How much is it?\For the two of them, let's see...\Ten Thoreni coins. response:	No, how about nine coins?
context: you'll become a city girl immediately!\A rabbit?\Doesn't it make you want to eat it?\I like this!\How much is it?\For the two of them, let's see...\Ten Thoreni coins.\No, how about nine coins? response:	Very well.
context: A rabbit?\Doesn't it make you want to eat it?\I like this!\How much is it?\For the two of them, let's see...\Ten Thoreni coins.\No, how about nine coins?\Very well. response:	In deference to the beautiful lady here, I'll make it eight coins.
context: Doesn't it make you want to eat it?\I like this!\How much is it?\For the two of them, let's see...\Ten Thoreni coins.\No, how about nine coins?\Very well.\In deference to the beautiful lady here, I'll make it eight coins. response:	Well, then...
context: I like this!\How much is it?\For the two of them, let's see...\Ten Thoreni coins.\No, how about nine coins?\Very well.\In deference to the beautiful lady here, I'll make it eight coins.\Well, then... response:	How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?
context: How much is it?\For the two of them, let's see...\Ten Thoreni coins.\No, how about nine coins?\Very well.\In deference to the beautiful lady here, I'll make it eight coins.\Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins? response:	V-Very well, I'll let you have it for seven coins.
context: For the two of them, let's see...\Ten Thoreni coins.\No, how about nine coins?\Very well.\In deference to the beautiful lady here, I'll make it eight coins.\Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins. response:	Thank you.
context: Ten Thoreni coins.\No, how about nine coins?\Very well.\In deference to the beautiful lady here, I'll make it eight coins.\Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins.\Thank you. response:	Excuse me then.
context: No, how about nine coins?\Very well.\In deference to the beautiful lady here, I'll make it eight coins.\Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins.\Thank you.\Excuse me then. response:	What do you think?
context: Very well.\In deference to the beautiful lady here, I'll make it eight coins.\Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins.\Thank you.\Excuse me then.\What do you think? response:	Wonderful!
context: In deference to the beautiful lady here, I'll make it eight coins.\Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins.\Thank you.\Excuse me then.\What do you think?\Wonderful! response:	One Thoreni coin is not even enough for this!
context: Well, then...\How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins.\Thank you.\Excuse me then.\What do you think?\Wonderful!\One Thoreni coin is not even enough for this! response:	Were these clothes too expensive?
context: How about someone cute, such as myself, were to wear these to open your heart? Would you make it seven coins?\V-Very well, I'll let you have it for seven coins.\Thank you.\Excuse me then.\What do you think?\Wonderful!\One Thoreni coin is not even enough for this!\Were these clothes too expensive? response:	No, seven coins for those is quite good.
context: V-Very well, I'll let you have it for seven coins.\Thank you.\Excuse me then.\What do you think?\Wonderful!\One Thoreni coin is not even enough for this!\Were these clothes too expensive?\No, seven coins for those is quite good. response:	You still had enough confidence to drive the price down?
context: Thank you.\Excuse me then.\What do you think?\Wonderful!\One Thoreni coin is not even enough for this!\Were these clothes too expensive?\No, seven coins for those is quite good.\You still had enough confidence to drive the price down? response:	If I had gotten similar clothes like the ones you're carrying over your shoulder,
context: Excuse me then.\What do you think?\Wonderful!\One Thoreni coin is not even enough for this!\Were these clothes too expensive?\No, seven coins for those is quite good.\You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder, response:	I thought it would have been okay for being a tenth of these.
context: What do you think?\Wonderful!\One Thoreni coin is not even enough for this!\Were these clothes too expensive?\No, seven coins for those is quite good.\You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these. response:	Yeah.
context: Wonderful!\One Thoreni coin is not even enough for this!\Were these clothes too expensive?\No, seven coins for those is quite good.\You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these.\Yeah. response:	I actually thought it would've cost more, so don't worry.
context: One Thoreni coin is not even enough for this!\Were these clothes too expensive?\No, seven coins for those is quite good.\You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these.\Yeah.\I actually thought it would've cost more, so don't worry. response:	Okay.
context: Were these clothes too expensive?\No, seven coins for those is quite good.\You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these.\Yeah.\I actually thought it would've cost more, so don't worry.\Okay. response:	As long as you hold back on drinking later,
context: No, seven coins for those is quite good.\You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these.\Yeah.\I actually thought it would've cost more, so don't worry.\Okay.\As long as you hold back on drinking later, response:	you'll make up for the seven coins right away.
context: You still had enough confidence to drive the price down?\If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these.\Yeah.\I actually thought it would've cost more, so don't worry.\Okay.\As long as you hold back on drinking later,\you'll make up for the seven coins right away. response:	I won't drink that much!
context: If I had gotten similar clothes like the ones you're carrying over your shoulder,\I thought it would have been okay for being a tenth of these.\Yeah.\I actually thought it would've cost more, so don't worry.\Okay.\As long as you hold back on drinking later,\you'll make up for the seven coins right away.\I won't drink that much! response:	But still, the way you forcefully bargained with him was really cheap.
context: I thought it would have been okay for being a tenth of these.\Yeah.\I actually thought it would've cost more, so don't worry.\Okay.\As long as you hold back on drinking later,\you'll make up for the seven coins right away.\I won't drink that much!\But still, the way you forcefully bargained with him was really cheap. response:	No matter how great a merchant may be, they wouldn't be able to stand up to that.
context: Yeah.\I actually thought it would've cost more, so don't worry.\Okay.\As long as you hold back on drinking later,\you'll make up for the seven coins right away.\I won't drink that much!\But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that. response:	All males are idiots, after all.
context: I actually thought it would've cost more, so don't worry.\Okay.\As long as you hold back on drinking later,\you'll make up for the seven coins right away.\I won't drink that much!\But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all. response:	What are you going to do with that?
context: Okay.\As long as you hold back on drinking later,\you'll make up for the seven coins right away.\I won't drink that much!\But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all.\What are you going to do with that? response:	Take it with you to the tavern?
context: As long as you hold back on drinking later,\you'll make up for the seven coins right away.\I won't drink that much!\But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all.\What are you going to do with that?\Take it with you to the tavern? response:	No, not at all.
context: you'll make up for the seven coins right away.\I won't drink that much!\But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all.\What are you going to do with that?\Take it with you to the tavern?\No, not at all. response:	But the inn isn't this way.
context: I won't drink that much!\But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all.\What are you going to do with that?\Take it with you to the tavern?\No, not at all.\But the inn isn't this way. response:	Yeah, I won't be leaving it at the inn either.
context: But still, the way you forcefully bargained with him was really cheap.\No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all.\What are you going to do with that?\Take it with you to the tavern?\No, not at all.\But the inn isn't this way.\Yeah, I won't be leaving it at the inn either. response:	I'm going to sell these at a different clothes shop.
context: No matter how great a merchant may be, they wouldn't be able to stand up to that.\All males are idiots, after all.\What are you going to do with that?\Take it with you to the tavern?\No, not at all.\But the inn isn't this way.\Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop. response:	We can buy some clothes for the cold when we head a bit more north.
context: All males are idiots, after all.\What are you going to do with that?\Take it with you to the tavern?\No, not at all.\But the inn isn't this way.\Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north. response:	You're going to sell them?
context: What are you going to do with that?\Take it with you to the tavern?\No, not at all.\But the inn isn't this way.\Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north.\You're going to sell them? response:	There's no point in keeping them if we're not going to use them, right?
context: Take it with you to the tavern?\No, not at all.\But the inn isn't this way.\Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north.\You're going to sell them?\There's no point in keeping them if we're not going to use them, right? response:	That's true, but will they sell high?
context: No, not at all.\But the inn isn't this way.\Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north.\You're going to sell them?\There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high? response:	I'm not sure.
context: But the inn isn't this way.\Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north.\You're going to sell them?\There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high?\I'm not sure. response:	Gaining a profit would be difficult.
context: Yeah, I won't be leaving it at the inn either.\I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north.\You're going to sell them?\There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high?\I'm not sure.\Gaining a profit would be difficult. response:	I'll probably have a bit of a loss.
context: I'm going to sell these at a different clothes shop.\We can buy some clothes for the cold when we head a bit more north.\You're going to sell them?\There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high?\I'm not sure.\Gaining a profit would be difficult.\I'll probably have a bit of a loss. response:	You're still going to sell them if you have a loss?
