context: The Second Plate response:	Episode 11
context: Erina-sama, please check the taste!\Erina-sama, sorry to keep you waiting on the prep work!\Saucier, you are 50 seconds behind schedule.\Sorry!\Good.\Please serve it to the customers.\Yes, ma'am!\My castle... was taken over... by that little bitch response:	before I even knew it!
context: Erina-sama, sorry to keep you waiting on the prep work!\Saucier, you are 50 seconds behind schedule.\Sorry!\Good.\Please serve it to the customers.\Yes, ma'am!\My castle... was taken over... by that little bitch\before I even knew it! response:	Chef Kasayama.
context: Saucier, you are 50 seconds behind schedule.\Sorry!\Good.\Please serve it to the customers.\Yes, ma'am!\My castle... was taken over... by that little bitch\before I even knew it!\Chef Kasayama. response:	About the main dish...
context: Sorry!\Good.\Please serve it to the customers.\Yes, ma'am!\My castle... was taken over... by that little bitch\before I even knew it!\Chef Kasayama.\About the main dish... response:	I believe the texture can be improved
context: Good.\Please serve it to the customers.\Yes, ma'am!\My castle... was taken over... by that little bitch\before I even knew it!\Chef Kasayama.\About the main dish...\I believe the texture can be improved response:	if it is poached at a slightly lower temperature.
context: Please serve it to the customers.\Yes, ma'am!\My castle... was taken over... by that little bitch\before I even knew it!\Chef Kasayama.\About the main dish...\I believe the texture can be improved\if it is poached at a slightly lower temperature. response:	There are about twelve other issues I'd like to discuss with you.
context: Yes, ma'am!\My castle... was taken over... by that little bitch\before I even knew it!\Chef Kasayama.\About the main dish...\I believe the texture can be improved\if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you. response:	Would that be all right?
context: My castle... was taken over... by that little bitch\before I even knew it!\Chef Kasayama.\About the main dish...\I believe the texture can be improved\if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you.\Would that be all right? response:	Please do.
context: before I even knew it!\Chef Kasayama.\About the main dish...\I believe the texture can be improved\if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you.\Would that be all right?\Please do. response:	Then first, regarding the hors d'oeuvre...
context: Chef Kasayama.\About the main dish...\I believe the texture can be improved\if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you.\Would that be all right?\Please do.\Then first, regarding the hors d'oeuvre... response:	There has to be something I can do, too.
context: About the main dish...\I believe the texture can be improved\if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you.\Would that be all right?\Please do.\Then first, regarding the hors d'oeuvre...\There has to be something I can do, too. response:	Man, this just isn't cutting it.
context: I believe the texture can be improved\if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you.\Would that be all right?\Please do.\Then first, regarding the hors d'oeuvre...\There has to be something I can do, too.\Man, this just isn't cutting it. response:	That again?
context: if it is poached at a slightly lower temperature.\There are about twelve other issues I'd like to discuss with you.\Would that be all right?\Please do.\Then first, regarding the hors d'oeuvre...\There has to be something I can do, too.\Man, this just isn't cutting it.\That again? response:	What do you find lacking?
context: There are about twelve other issues I'd like to discuss with you.\Would that be all right?\Please do.\Then first, regarding the hors d'oeuvre...\There has to be something I can do, too.\Man, this just isn't cutting it.\That again?\What do you find lacking? response:	They make solid food,
context: Would that be all right?\Please do.\Then first, regarding the hors d'oeuvre...\There has to be something I can do, too.\Man, this just isn't cutting it.\That again?\What do you find lacking?\They make solid food, response:	their staff are all nice, and they care about their restaurant.
context: Please do.\Then first, regarding the hors d'oeuvre...\There has to be something I can do, too.\Man, this just isn't cutting it.\That again?\What do you find lacking?\They make solid food,\their staff are all nice, and they care about their restaurant. response:	I want to help them as much as I can.
context: Then first, regarding the hors d'oeuvre...\There has to be something I can do, too.\Man, this just isn't cutting it.\That again?\What do you find lacking?\They make solid food,\their staff are all nice, and they care about their restaurant.\I want to help them as much as I can. response:	Hey...
context: There has to be something I can do, too.\Man, this just isn't cutting it.\That again?\What do you find lacking?\They make solid food,\their staff are all nice, and they care about their restaurant.\I want to help them as much as I can.\Hey... response:	Is this good enough for you?
context: Man, this just isn't cutting it.\That again?\What do you find lacking?\They make solid food,\their staff are all nice, and they care about their restaurant.\I want to help them as much as I can.\Hey...\Is this good enough for you? response:	Huh?
context: That again?\What do you find lacking?\They make solid food,\their staff are all nice, and they care about their restaurant.\I want to help them as much as I can.\Hey...\Is this good enough for you?\Huh? response:	That restaurant isn't where you really want to be, right?
context: What do you find lacking?\They make solid food,\their staff are all nice, and they care about their restaurant.\I want to help them as much as I can.\Hey...\Is this good enough for you?\Huh?\That restaurant isn't where you really want to be, right? response:	I do think that the restaurant has to change.
context: They make solid food,\their staff are all nice, and they care about their restaurant.\I want to help them as much as I can.\Hey...\Is this good enough for you?\Huh?\That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change. response:	Besides...
context: their staff are all nice, and they care about their restaurant.\I want to help them as much as I can.\Hey...\Is this good enough for you?\Huh?\That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change.\Besides... response:	Well, never mind.
context: I want to help them as much as I can.\Hey...\Is this good enough for you?\Huh?\That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change.\Besides...\Well, never mind. response:	Anyway, see you tomorrow!
context: Hey...\Is this good enough for you?\Huh?\That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change.\Besides...\Well, never mind.\Anyway, see you tomorrow! response:	Fourth Day of Training
context: Is this good enough for you?\Huh?\That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change.\Besides...\Well, never mind.\Anyway, see you tomorrow!\Fourth Day of Training response:	Good morning, Arato-san.
context: Huh?\That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change.\Besides...\Well, never mind.\Anyway, see you tomorrow!\Fourth Day of Training\Good morning, Arato-san. response:	Please take care of the delivery slips today.
context: That restaurant isn't where you really want to be, right?\I do think that the restaurant has to change.\Besides...\Well, never mind.\Anyway, see you tomorrow!\Fourth Day of Training\Good morning, Arato-san.\Please take care of the delivery slips today. response:	Yes, sir. I'm already on it.
context: I do think that the restaurant has to change.\Besides...\Well, never mind.\Anyway, see you tomorrow!\Fourth Day of Training\Good morning, Arato-san.\Please take care of the delivery slips today.\Yes, sir. I'm already on it. response:	Okay, thank you!
context: Besides...\Well, never mind.\Anyway, see you tomorrow!\Fourth Day of Training\Good morning, Arato-san.\Please take care of the delivery slips today.\Yes, sir. I'm already on it.\Okay, thank you! response:	This restaurant has to change?
context: Well, never mind.\Anyway, see you tomorrow!\Fourth Day of Training\Good morning, Arato-san.\Please take care of the delivery slips today.\Yes, sir. I'm already on it.\Okay, thank you!\This restaurant has to change? response:	What do you mean by that, Yukihira Soma?
context: Anyway, see you tomorrow!\Fourth Day of Training\Good morning, Arato-san.\Please take care of the delivery slips today.\Yes, sir. I'm already on it.\Okay, thank you!\This restaurant has to change?\What do you mean by that, Yukihira Soma? response:	That restaurant isn't where you really want to be, right?
context: Fourth Day of Training\Good morning, Arato-san.\Please take care of the delivery slips today.\Yes, sir. I'm already on it.\Okay, thank you!\This restaurant has to change?\What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right? response:	Hmph.
context: Good morning, Arato-san.\Please take care of the delivery slips today.\Yes, sir. I'm already on it.\Okay, thank you!\This restaurant has to change?\What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right?\Hmph. response:	Remember who he is.
context: Please take care of the delivery slips today.\Yes, sir. I'm already on it.\Okay, thank you!\This restaurant has to change?\What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right?\Hmph.\Remember who he is. response:	See?
context: Yes, sir. I'm already on it.\Okay, thank you!\This restaurant has to change?\What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right?\Hmph.\Remember who he is.\See? response:	Ever since we came, sales have gone up, and complaints have gone down.
context: Okay, thank you!\This restaurant has to change?\What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right?\Hmph.\Remember who he is.\See?\Ever since we came, sales have gone up, and complaints have gone down. response:	If... we leave...
context: This restaurant has to change?\What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right?\Hmph.\Remember who he is.\See?\Ever since we came, sales have gone up, and complaints have gone down.\If... we leave... response:	Right.
context: What do you mean by that, Yukihira Soma?\That restaurant isn't where you really want to be, right?\Hmph.\Remember who he is.\See?\Ever since we came, sales have gone up, and complaints have gone down.\If... we leave...\Right. response:	They'll revert back to their old ways.
context: That restaurant isn't where you really want to be, right?\Hmph.\Remember who he is.\See?\Ever since we came, sales have gone up, and complaints have gone down.\If... we leave...\Right.\They'll revert back to their old ways. response:	Of course, adding more bodies
context: Hmph.\Remember who he is.\See?\Ever since we came, sales have gone up, and complaints have gone down.\If... we leave...\Right.\They'll revert back to their old ways.\Of course, adding more bodies response:	during crunch time will help keep the restaurant running.
context: Remember who he is.\See?\Ever since we came, sales have gone up, and complaints have gone down.\If... we leave...\Right.\They'll revert back to their old ways.\Of course, adding more bodies\during crunch time will help keep the restaurant running. response:	But it's not really solving the root problem.
context: See?\Ever since we came, sales have gone up, and complaints have gone down.\If... we leave...\Right.\They'll revert back to their old ways.\Of course, adding more bodies\during crunch time will help keep the restaurant running.\But it's not really solving the root problem. response:	I wonder if we should let things stay the way they are.
context: Ever since we came, sales have gone up, and complaints have gone down.\If... we leave...\Right.\They'll revert back to their old ways.\Of course, adding more bodies\during crunch time will help keep the restaurant running.\But it's not really solving the root problem.\I wonder if we should let things stay the way they are. response:	We're holding an emergency meeting!
context: If... we leave...\Right.\They'll revert back to their old ways.\Of course, adding more bodies\during crunch time will help keep the restaurant running.\But it's not really solving the root problem.\I wonder if we should let things stay the way they are.\We're holding an emergency meeting! response:	Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura
context: Right.\They'll revert back to their old ways.\Of course, adding more bodies\during crunch time will help keep the restaurant running.\But it's not really solving the root problem.\I wonder if we should let things stay the way they are.\We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura response:	If I don't do something,
context: They'll revert back to their old ways.\Of course, adding more bodies\during crunch time will help keep the restaurant running.\But it's not really solving the root problem.\I wonder if we should let things stay the way they are.\We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something, response:	the Stagiaire will end with my only having done trivial tasks.
context: Of course, adding more bodies\during crunch time will help keep the restaurant running.\But it's not really solving the root problem.\I wonder if we should let things stay the way they are.\We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something,\the Stagiaire will end with my only having done trivial tasks. response:	I can't do anything amazing like Nakiri-san,
context: during crunch time will help keep the restaurant running.\But it's not really solving the root problem.\I wonder if we should let things stay the way they are.\We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something,\the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san, response:	but I have to be more useful!
context: But it's not really solving the root problem.\I wonder if we should let things stay the way they are.\We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something,\the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san,\but I have to be more useful! response:	Here's the next batch!
context: I wonder if we should let things stay the way they are.\We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something,\the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san,\but I have to be more useful!\Here's the next batch! response:	Oh, okay!
context: We're holding an emergency meeting!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something,\the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san,\but I have to be more useful!\Here's the next batch!\Oh, okay! response:	In Preparations
context: Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\If I don't do something,\the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san,\but I have to be more useful!\Here's the next batch!\Oh, okay!\In Preparations response:	Let's advertise a part-time job right now!
context: If I don't do something,\the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san,\but I have to be more useful!\Here's the next batch!\Oh, okay!\In Preparations\Let's advertise a part-time job right now! response:	Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura
context: the Stagiaire will end with my only having done trivial tasks.\I can't do anything amazing like Nakiri-san,\but I have to be more useful!\Here's the next batch!\Oh, okay!\In Preparations\Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura response:	We have to find new help before the Totsuki students leave!
context: I can't do anything amazing like Nakiri-san,\but I have to be more useful!\Here's the next batch!\Oh, okay!\In Preparations\Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave! response:	But do you think we can easily find people who can fill their shoes?
context: but I have to be more useful!\Here's the next batch!\Oh, okay!\In Preparations\Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes? response:	Should we cut down the menu?
context: Here's the next batch!\Oh, okay!\In Preparations\Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes?\Should we cut down the menu? response:	The large menu has become a liability.
context: Oh, okay!\In Preparations\Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes?\Should we cut down the menu?\The large menu has become a liability. response:	If you print a new menu, keeping only the customers' favorites
context: In Preparations\Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes?\Should we cut down the menu?\The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites response:	No!
context: Let's advertise a part-time job right now!\Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes?\Should we cut down the menu?\The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites\No! response:	There are recipes in there that are from my grandfather's day!
context: Emergency Staff Meeting Discussion: Future Direction for Western Restaurant Mitamura\We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes?\Should we cut down the menu?\The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites\No!\There are recipes in there that are from my grandfather's day! response:	If you keep on the way you have, this restaurant will eventually go under
context: We have to find new help before the Totsuki students leave!\But do you think we can easily find people who can fill their shoes?\Should we cut down the menu?\The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites\No!\There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under response:	Hey, we're grateful for your help and all.
context: But do you think we can easily find people who can fill their shoes?\Should we cut down the menu?\The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites\No!\There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all. response:	But making such a huge change...
context: Should we cut down the menu?\The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites\No!\There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all.\But making such a huge change... response:	We've been working here since the previous owner's time.
context: The large menu has become a liability.\If you print a new menu, keeping only the customers' favorites\No!\There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all.\But making such a huge change...\We've been working here since the previous owner's time. response:	If we change the menu, it wouldn't be Mitamura anymore.
context: If you print a new menu, keeping only the customers' favorites\No!\There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all.\But making such a huge change...\We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore. response:	But don't you feel sorry for the customers?
context: No!\There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all.\But making such a huge change...\We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers? response:	Even though they chose this place to come into,
context: There are recipes in there that are from my grandfather's day!\If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all.\But making such a huge change...\We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers?\Even though they chose this place to come into, response:	they can't get the food they ordered. It's not even about the taste.
context: If you keep on the way you have, this restaurant will eventually go under\Hey, we're grateful for your help and all.\But making such a huge change...\We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers?\Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste. response:	That's unacceptable!
context: Hey, we're grateful for your help and all.\But making such a huge change...\We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers?\Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste.\That's unacceptable! response:	Mitamura-san.
context: But making such a huge change...\We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers?\Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste.\That's unacceptable!\Mitamura-san. response:	What kind of restaurant do you want this place to be?
context: We've been working here since the previous owner's time.\If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers?\Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste.\That's unacceptable!\Mitamura-san.\What kind of restaurant do you want this place to be? response:	Huh?
context: If we change the menu, it wouldn't be Mitamura anymore.\But don't you feel sorry for the customers?\Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste.\That's unacceptable!\Mitamura-san.\What kind of restaurant do you want this place to be?\Huh? response:	There's something I want you to consider...
context: But don't you feel sorry for the customers?\Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste.\That's unacceptable!\Mitamura-san.\What kind of restaurant do you want this place to be?\Huh?\There's something I want you to consider... response:	Excuse me.
context: Even though they chose this place to come into,\they can't get the food they ordered. It's not even about the taste.\That's unacceptable!\Mitamura-san.\What kind of restaurant do you want this place to be?\Huh?\There's something I want you to consider...\Excuse me. response:	Hello?
context: they can't get the food they ordered. It's not even about the taste.\That's unacceptable!\Mitamura-san.\What kind of restaurant do you want this place to be?\Huh?\There's something I want you to consider...\Excuse me.\Hello? response:	What?
context: That's unacceptable!\Mitamura-san.\What kind of restaurant do you want this place to be?\Huh?\There's something I want you to consider...\Excuse me.\Hello?\What? response:	About the second course, the fish salad...
context: Mitamura-san.\What kind of restaurant do you want this place to be?\Huh?\There's something I want you to consider...\Excuse me.\Hello?\What?\About the second course, the fish salad... response:	What, you too?!
context: What kind of restaurant do you want this place to be?\Huh?\There's something I want you to consider...\Excuse me.\Hello?\What?\About the second course, the fish salad...\What, you too?! response:	Go back to washing dishes!
context: Huh?\There's something I want you to consider...\Excuse me.\Hello?\What?\About the second course, the fish salad...\What, you too?!\Go back to washing dishes! response:	Okay, sorry!
context: There's something I want you to consider...\Excuse me.\Hello?\What?\About the second course, the fish salad...\What, you too?!\Go back to washing dishes!\Okay, sorry! response:	It's fine.
context: Excuse me.\Hello?\What?\About the second course, the fish salad...\What, you too?!\Go back to washing dishes!\Okay, sorry!\It's fine. response:	Tell us.
context: Hello?\What?\About the second course, the fish salad...\What, you too?!\Go back to washing dishes!\Okay, sorry!\It's fine.\Tell us. response:	Um...
context: What?\About the second course, the fish salad...\What, you too?!\Go back to washing dishes!\Okay, sorry!\It's fine.\Tell us.\Um... response:	I thought it'd be nice if customers could choose how much sauce they want to pour on.
context: About the second course, the fish salad...\What, you too?!\Go back to washing dishes!\Okay, sorry!\It's fine.\Tell us.\Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on. response:	The dishes that come in either tend to have a lot of leftover sauce,
context: What, you too?!\Go back to washing dishes!\Okay, sorry!\It's fine.\Tell us.\Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce, response:	or a lot of leftover vegetables
context: Go back to washing dishes!\Okay, sorry!\It's fine.\Tell us.\Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables response:	if customers used bread to soak up the sauce.
context: Okay, sorry!\It's fine.\Tell us.\Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables\if customers used bread to soak up the sauce. response:	She found something to improve, just from washing dishes?
context: It's fine.\Tell us.\Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables\if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes? response:	But it might be difficult to do.
context: Tell us.\Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables\if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes?\But it might be difficult to do. response:	It'll mean more work for the hall and kitchen staff.
context: Um...\I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables\if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes?\But it might be difficult to do.\It'll mean more work for the hall and kitchen staff. response:	No.
context: I thought it'd be nice if customers could choose how much sauce they want to pour on.\The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables\if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes?\But it might be difficult to do.\It'll mean more work for the hall and kitchen staff.\No. response:	Serving the sauce in a sauciere has been
context: The dishes that come in either tend to have a lot of leftover sauce,\or a lot of leftover vegetables\if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes?\But it might be difficult to do.\It'll mean more work for the hall and kitchen staff.\No.\Serving the sauce in a sauciere has been response:	a widespread practice in France for a long time.
context: or a lot of leftover vegetables\if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes?\But it might be difficult to do.\It'll mean more work for the hall and kitchen staff.\No.\Serving the sauce in a sauciere has been\a widespread practice in France for a long time. response:	Reverting to such a tradition may actually be quite novel.
context: if customers used bread to soak up the sauce.\She found something to improve, just from washing dishes?\But it might be difficult to do.\It'll mean more work for the hall and kitchen staff.\No.\Serving the sauce in a sauciere has been\a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel. response:	Cut it out already!
context: She found something to improve, just from washing dishes?\But it might be difficult to do.\It'll mean more work for the hall and kitchen staff.\No.\Serving the sauce in a sauciere has been\a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel.\Cut it out already! response:	The customers are coming here to eat my food!
context: But it might be difficult to do.\It'll mean more work for the hall and kitchen staff.\No.\Serving the sauce in a sauciere has been\a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel.\Cut it out already!\The customers are coming here to eat my food! response:	Who cares about the amount of sauce
context: It'll mean more work for the hall and kitchen staff.\No.\Serving the sauce in a sauciere has been\a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel.\Cut it out already!\The customers are coming here to eat my food!\Who cares about the amount of sauce response:	Um, Chef!
context: No.\Serving the sauce in a sauciere has been\a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel.\Cut it out already!\The customers are coming here to eat my food!\Who cares about the amount of sauce\Um, Chef! response:	What?!
context: Serving the sauce in a sauciere has been\a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel.\Cut it out already!\The customers are coming here to eat my food!\Who cares about the amount of sauce\Um, Chef!\What?! response:	A customer's requesting more sauce...
context: a widespread practice in France for a long time.\Reverting to such a tradition may actually be quite novel.\Cut it out already!\The customers are coming here to eat my food!\Who cares about the amount of sauce\Um, Chef!\What?!\A customer's requesting more sauce... response:	Thank you! Please come again!
context: Reverting to such a tradition may actually be quite novel.\Cut it out already!\The customers are coming here to eat my food!\Who cares about the amount of sauce\Um, Chef!\What?!\A customer's requesting more sauce...\Thank you! Please come again! response:	Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura
context: Cut it out already!\The customers are coming here to eat my food!\Who cares about the amount of sauce\Um, Chef!\What?!\A customer's requesting more sauce...\Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura response:	Going to reservations only?!
context: The customers are coming here to eat my food!\Who cares about the amount of sauce\Um, Chef!\What?!\A customer's requesting more sauce...\Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?! response:	Mitamura's food is good. There's no questioning that.
context: Who cares about the amount of sauce\Um, Chef!\What?!\A customer's requesting more sauce...\Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?!\Mitamura's food is good. There's no questioning that. response:	Thanks to your careful work and the large menu, customers are always satisfied.
context: Um, Chef!\What?!\A customer's requesting more sauce...\Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?!\Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied. response:	But these virtues have become faded
context: What?!\A customer's requesting more sauce...\Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?!\Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded response:	because of the changes in the area.
context: A customer's requesting more sauce...\Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?!\Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded\because of the changes in the area. response:	So I think this is a possible option for you to take.
context: Thank you! Please come again!\Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?!\Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded\because of the changes in the area.\So I think this is a possible option for you to take. response:	It's too bad for customers trying to drop in, but...
context: Thank You for Your Business. Due to Circumstances, We Are Changing to Reservations Only. Western Restaurant Mitamura\Going to reservations only?!\Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded\because of the changes in the area.\So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but... response:	Reservations only, huh?
context: Going to reservations only?!\Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded\because of the changes in the area.\So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but...\Reservations only, huh? response:	It's easy to say, but will it actually work?
context: Mitamura's food is good. There's no questioning that.\Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded\because of the changes in the area.\So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but...\Reservations only, huh?\It's easy to say, but will it actually work? response:	It's a huge risk to turn away customers who find their way to our door.
context: Thanks to your careful work and the large menu, customers are always satisfied.\But these virtues have become faded\because of the changes in the area.\So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but...\Reservations only, huh?\It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door. response:	Why do we suddenly have to change how we've been doing things now?
context: But these virtues have become faded\because of the changes in the area.\So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but...\Reservations only, huh?\It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now? response:	If the circumstances have changed,
