context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: Oh no!\And the part where you eat other people's food.\In fact, you're pitch black.\You've been a smartass lately, Takemoto!\You're yelling back at me?!\Don't make a fuss here.\If you get in the way of Hagu's work...\I'll kill you. response:	Or you know what, become one with the wind!
context: And the part where you eat other people's food.\In fact, you're pitch black.\You've been a smartass lately, Takemoto!\You're yelling back at me?!\Don't make a fuss here.\If you get in the way of Hagu's work...\I'll kill you.\Or you know what, become one with the wind! response:	2nd Floor
context: In fact, you're pitch black.\You've been a smartass lately, Takemoto!\You're yelling back at me?!\Don't make a fuss here.\If you get in the way of Hagu's work...\I'll kill you.\Or you know what, become one with the wind!\2nd Floor response:	Like, heave ho!
context: You've been a smartass lately, Takemoto!\You're yelling back at me?!\Don't make a fuss here.\If you get in the way of Hagu's work...\I'll kill you.\Or you know what, become one with the wind!\2nd Floor\Like, heave ho! response:	Oh no, my money!
context: You're yelling back at me?!\Don't make a fuss here.\If you get in the way of Hagu's work...\I'll kill you.\Or you know what, become one with the wind!\2nd Floor\Like, heave ho!\Oh no, my money! response:	W-What am I gonna do?
context: Don't make a fuss here.\If you get in the way of Hagu's work...\I'll kill you.\Or you know what, become one with the wind!\2nd Floor\Like, heave ho!\Oh no, my money!\W-What am I gonna do? response:	William, Bill, Billie! I'm gonna save you all right now!
context: If you get in the way of Hagu's work...\I'll kill you.\Or you know what, become one with the wind!\2nd Floor\Like, heave ho!\Oh no, my money!\W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now! response:	If have that much money, why are you eating my food?!
context: I'll kill you.\Or you know what, become one with the wind!\2nd Floor\Like, heave ho!\Oh no, my money!\W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?! response:	Hey!
context: Or you know what, become one with the wind!\2nd Floor\Like, heave ho!\Oh no, my money!\W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?!\Hey! response:	I got them all.
context: 2nd Floor\Like, heave ho!\Oh no, my money!\W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?!\Hey!\I got them all. response:	They all came back to me...
context: Like, heave ho!\Oh no, my money!\W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?!\Hey!\I got them all.\They all came back to me... response:	Morita-san...
context: Oh no, my money!\W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?!\Hey!\I got them all.\They all came back to me...\Morita-san... response:	What do you do for your job?
context: W-What am I gonna do?\William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?!\Hey!\I got them all.\They all came back to me...\Morita-san...\What do you do for your job? response:	You work so much.
context: William, Bill, Billie! I'm gonna save you all right now!\If have that much money, why are you eating my food?!\Hey!\I got them all.\They all came back to me...\Morita-san...\What do you do for your job?\You work so much. response:	But you don't seem to be spending any...
context: If have that much money, why are you eating my food?!\Hey!\I got them all.\They all came back to me...\Morita-san...\What do you do for your job?\You work so much.\But you don't seem to be spending any... response:	What in the world are you gonna do with that much money?
context: Hey!\I got them all.\They all came back to me...\Morita-san...\What do you do for your job?\You work so much.\But you don't seem to be spending any...\What in the world are you gonna do with that much money? response:	Well, you know...
context: I got them all.\They all came back to me...\Morita-san...\What do you do for your job?\You work so much.\But you don't seem to be spending any...\What in the world are you gonna do with that much money?\Well, you know... response:	Sorry, Takemoto...
context: They all came back to me...\Morita-san...\What do you do for your job?\You work so much.\But you don't seem to be spending any...\What in the world are you gonna do with that much money?\Well, you know...\Sorry, Takemoto... response:	I've got to go.
context: Morita-san...\What do you do for your job?\You work so much.\But you don't seem to be spending any...\What in the world are you gonna do with that much money?\Well, you know...\Sorry, Takemoto...\I've got to go. response:	Yo, I've been waiting for you, Shinobu.
context: What do you do for your job?\You work so much.\But you don't seem to be spending any...\What in the world are you gonna do with that much money?\Well, you know...\Sorry, Takemoto...\I've got to go.\Yo, I've been waiting for you, Shinobu. response:	I wanted to show this to you as soon as possible.
context: You work so much.\But you don't seem to be spending any...\What in the world are you gonna do with that much money?\Well, you know...\Sorry, Takemoto...\I've got to go.\Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible. response:	It's finally complete.
context: But you don't seem to be spending any...\What in the world are you gonna do with that much money?\Well, you know...\Sorry, Takemoto...\I've got to go.\Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible.\It's finally complete. response:	It's a perfect system to swindle 50 yen a month from every kid in the world forever.
context: What in the world are you gonna do with that much money?\Well, you know...\Sorry, Takemoto...\I've got to go.\Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible.\It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever. response:	What do you think, Shinobu?
context: Well, you know...\Sorry, Takemoto...\I've got to go.\Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible.\It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu? response:	Look, Shiroyama is so touched that he's crying.
context: Sorry, Takemoto...\I've got to go.\Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible.\It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying. response:	No, I think Shiroyama is crying for a different reason...
context: I've got to go.\Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible.\It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason... response:	Well, whatever. We'll stop kidding around.
context: Yo, I've been waiting for you, Shinobu.\I wanted to show this to you as soon as possible.\It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around. response:	Shinobu, can you do another job before next month?
context: I wanted to show this to you as soon as possible.\It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month? response:	One more?
context: It's finally complete.\It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month?\One more? response:	On what scale?
context: It's a perfect system to swindle 50 yen a month from every kid in the world forever.\What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month?\One more?\On what scale? response:	Hundred of millions.
context: What do you think, Shinobu?\Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month?\One more?\On what scale?\Hundred of millions. response:	Impossible.
context: Look, Shiroyama is so touched that he's crying.\No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month?\One more?\On what scale?\Hundred of millions.\Impossible. response:	Shiroyama, reduce the timetable from forever to one year.
context: No, I think Shiroyama is crying for a different reason...\Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month?\One more?\On what scale?\Hundred of millions.\Impossible.\Shiroyama, reduce the timetable from forever to one year. response:	And switch every kid to every single person under thirty and see what numbers come up.
context: Well, whatever. We'll stop kidding around.\Shinobu, can you do another job before next month?\One more?\On what scale?\Hundred of millions.\Impossible.\Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up. response:	I'll take that job.
context: Shinobu, can you do another job before next month?\One more?\On what scale?\Hundred of millions.\Impossible.\Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job. response:	Kaoru...
context: One more?\On what scale?\Hundred of millions.\Impossible.\Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job.\Kaoru... response:	Have you been sleeping properly?
context: On what scale?\Hundred of millions.\Impossible.\Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job.\Kaoru...\Have you been sleeping properly? response:	I have.
context: Hundred of millions.\Impossible.\Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job.\Kaoru...\Have you been sleeping properly?\I have. response:	For how long?
context: Impossible.\Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job.\Kaoru...\Have you been sleeping properly?\I have.\For how long? response:	Four hours.
context: Shiroyama, reduce the timetable from forever to one year.\And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job.\Kaoru...\Have you been sleeping properly?\I have.\For how long?\Four hours. response:	You should sleep more, or you'll dull your senses.
context: And switch every kid to every single person under thirty and see what numbers come up.\I'll take that job.\Kaoru...\Have you been sleeping properly?\I have.\For how long?\Four hours.\You should sleep more, or you'll dull your senses. response:	And don't make any flashy moves. They'll catch onto us.
context: I'll take that job.\Kaoru...\Have you been sleeping properly?\I have.\For how long?\Four hours.\You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us. response:	I don't want to hear that from you, of all people.
context: Kaoru...\Have you been sleeping properly?\I have.\For how long?\Four hours.\You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people. response:	How much longer do we have to go?
context: Have you been sleeping properly?\I have.\For how long?\Four hours.\You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people.\How much longer do we have to go? response:	Just a little more.
context: I have.\For how long?\Four hours.\You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people.\How much longer do we have to go?\Just a little more. response:	Just one last push to make.
context: For how long?\Four hours.\You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people.\How much longer do we have to go?\Just a little more.\Just one last push to make. response:	You take things too far, Takemoto.
context: Four hours.\You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people.\How much longer do we have to go?\Just a little more.\Just one last push to make.\You take things too far, Takemoto. response:	I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...
context: You should sleep more, or you'll dull your senses.\And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people.\How much longer do we have to go?\Just a little more.\Just one last push to make.\You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money... response:	This tastes great, Mayama-san!
context: And don't make any flashy moves. They'll catch onto us.\I don't want to hear that from you, of all people.\How much longer do we have to go?\Just a little more.\Just one last push to make.\You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san! response:	I can feel the grains of rice spreading through my body!
context: I don't want to hear that from you, of all people.\How much longer do we have to go?\Just a little more.\Just one last push to make.\You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body! response:	Yeah, dig in.
context: How much longer do we have to go?\Just a little more.\Just one last push to make.\You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body!\Yeah, dig in. response:	Fill yourself up.
context: Just a little more.\Just one last push to make.\You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body!\Yeah, dig in.\Fill yourself up. response:	But Takemoto...
context: Just one last push to make.\You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body!\Yeah, dig in.\Fill yourself up.\But Takemoto... response:	What was the big hurry to get your license?
context: You take things too far, Takemoto.\I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body!\Yeah, dig in.\Fill yourself up.\But Takemoto...\What was the big hurry to get your license? response:	That's...
context: I understand that you wanted to get your license right away, but you didn't need to invest all of your daily living money...\This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body!\Yeah, dig in.\Fill yourself up.\But Takemoto...\What was the big hurry to get your license?\That's... response:	Oh, and Takemoto-kun.
context: This tastes great, Mayama-san!\I can feel the grains of rice spreading through my body!\Yeah, dig in.\Fill yourself up.\But Takemoto...\What was the big hurry to get your license?\That's...\Oh, and Takemoto-kun. response:	Yes?
context: I can feel the grains of rice spreading through my body!\Yeah, dig in.\Fill yourself up.\But Takemoto...\What was the big hurry to get your license?\That's...\Oh, and Takemoto-kun.\Yes? response:	If you want to work for us, you should get your driver's license while you're still a student.
context: Yeah, dig in.\Fill yourself up.\But Takemoto...\What was the big hurry to get your license?\That's...\Oh, and Takemoto-kun.\Yes?\If you want to work for us, you should get your driver's license while you're still a student. response:	Yes, sir!
context: Fill yourself up.\But Takemoto...\What was the big hurry to get your license?\That's...\Oh, and Takemoto-kun.\Yes?\If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir! response:	Oh, during your trip, huh?
context: But Takemoto...\What was the big hurry to get your license?\That's...\Oh, and Takemoto-kun.\Yes?\If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir!\Oh, during your trip, huh? response:	Yeah.
context: What was the big hurry to get your license?\That's...\Oh, and Takemoto-kun.\Yes?\If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir!\Oh, during your trip, huh?\Yeah. response:	I see.
context: That's...\Oh, and Takemoto-kun.\Yes?\If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir!\Oh, during your trip, huh?\Yeah.\I see. response:	Yeah.
context: Oh, and Takemoto-kun.\Yes?\If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir!\Oh, during your trip, huh?\Yeah.\I see.\Yeah. response:	All right, I'll be paying for you tonight.
context: Yes?\If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir!\Oh, during your trip, huh?\Yeah.\I see.\Yeah.\All right, I'll be paying for you tonight. response:	So let's go to the bath house!
context: If you want to work for us, you should get your driver's license while you're still a student.\Yes, sir!\Oh, during your trip, huh?\Yeah.\I see.\Yeah.\All right, I'll be paying for you tonight.\So let's go to the bath house! response:	And I'll even buy you an ice cream at the convenience store on the way back!
context: Yes, sir!\Oh, during your trip, huh?\Yeah.\I see.\Yeah.\All right, I'll be paying for you tonight.\So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back! response:	I'll seriously never forget this gratitude, senpai!
context: Oh, during your trip, huh?\Yeah.\I see.\Yeah.\All right, I'll be paying for you tonight.\So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai! response:	Um... Mayama-san...
context: Yeah.\I see.\Yeah.\All right, I'll be paying for you tonight.\So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai!\Um... Mayama-san... response:	Huh?
context: I see.\Yeah.\All right, I'll be paying for you tonight.\So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai!\Um... Mayama-san...\Huh? response:	Why do you still live in that apartment?
context: Yeah.\All right, I'll be paying for you tonight.\So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai!\Um... Mayama-san...\Huh?\Why do you still live in that apartment? response:	Since you have a job, shouldn't you be able to rent a better room?
context: All right, I'll be paying for you tonight.\So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai!\Um... Mayama-san...\Huh?\Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room? response:	Well... it's because there's something I want...
context: So let's go to the bath house!\And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai!\Um... Mayama-san...\Huh?\Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want... response:	Or rather, I'm saving up for when that time comes.
context: And I'll even buy you an ice cream at the convenience store on the way back!\I'll seriously never forget this gratitude, senpai!\Um... Mayama-san...\Huh?\Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes. response:	For when that time comes?
context: I'll seriously never forget this gratitude, senpai!\Um... Mayama-san...\Huh?\Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes.\For when that time comes? response:	That's...
context: Um... Mayama-san...\Huh?\Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes.\For when that time comes?\That's... response:	Well, I don't even know if that time will come.
context: Huh?\Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes.\For when that time comes?\That's...\Well, I don't even know if that time will come. response:	When I was a kid, I read in some book...
context: Why do you still live in that apartment?\Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes.\For when that time comes?\That's...\Well, I don't even know if that time will come.\When I was a kid, I read in some book... response:	And I thought this as I grew up...
context: Since you have a job, shouldn't you be able to rent a better room?\Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes.\For when that time comes?\That's...\Well, I don't even know if that time will come.\When I was a kid, I read in some book...\And I thought this as I grew up... response:	I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.
context: Well... it's because there's something I want...\Or rather, I'm saving up for when that time comes.\For when that time comes?\That's...\Well, I don't even know if that time will come.\When I was a kid, I read in some book...\And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes. response:	Mayama-san, could it be that you have a significant savings?
context: Or rather, I'm saving up for when that time comes.\For when that time comes?\That's...\Well, I don't even know if that time will come.\When I was a kid, I read in some book...\And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings? response:	Yeah.
context: For when that time comes?\That's...\Well, I don't even know if that time will come.\When I was a kid, I read in some book...\And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings?\Yeah. response:	So I'm the only one that is actually poor?
context: That's...\Well, I don't even know if that time will come.\When I was a kid, I read in some book...\And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings?\Yeah.\So I'm the only one that is actually poor? response:	You're fine since you're still a student.
context: Well, I don't even know if that time will come.\When I was a kid, I read in some book...\And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings?\Yeah.\So I'm the only one that is actually poor?\You're fine since you're still a student. response:	So you're preparing yourself for that opportunity?
context: When I was a kid, I read in some book...\And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings?\Yeah.\So I'm the only one that is actually poor?\You're fine since you're still a student.\So you're preparing yourself for that opportunity? response:	Something like that.
context: And I thought this as I grew up...\I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings?\Yeah.\So I'm the only one that is actually poor?\You're fine since you're still a student.\So you're preparing yourself for that opportunity?\Something like that. response:	If something were to happen to the woman I love...
context: I get the feeling it's a matter of having the money to take advantage of that opportunity when it comes.\Mayama-san, could it be that you have a significant savings?\Yeah.\So I'm the only one that is actually poor?\You're fine since you're still a student.\So you're preparing yourself for that opportunity?\Something like that.\If something were to happen to the woman I love... response:	Mayama-san...
context: Mayama-san, could it be that you have a significant savings?\Yeah.\So I'm the only one that is actually poor?\You're fine since you're still a student.\So you're preparing yourself for that opportunity?\Something like that.\If something were to happen to the woman I love...\Mayama-san... response:	M-Mayama-san?
context: Yeah.\So I'm the only one that is actually poor?\You're fine since you're still a student.\So you're preparing yourself for that opportunity?\Something like that.\If something were to happen to the woman I love...\Mayama-san...\M-Mayama-san? response:	I'm sorry, Takemoto.
context: So I'm the only one that is actually poor?\You're fine since you're still a student.\So you're preparing yourself for that opportunity?\Something like that.\If something were to happen to the woman I love...\Mayama-san...\M-Mayama-san?\I'm sorry, Takemoto. response:	That was hammy of me.
context: You're fine since you're still a student.\So you're preparing yourself for that opportunity?\Something like that.\If something were to happen to the woman I love...\Mayama-san...\M-Mayama-san?\I'm sorry, Takemoto.\That was hammy of me. response:	I admit it.
context: So you're preparing yourself for that opportunity?\Something like that.\If something were to happen to the woman I love...\Mayama-san...\M-Mayama-san?\I'm sorry, Takemoto.\That was hammy of me.\I admit it. response:	I'll say it myself!
context: Something like that.\If something were to happen to the woman I love...\Mayama-san...\M-Mayama-san?\I'm sorry, Takemoto.\That was hammy of me.\I admit it.\I'll say it myself! response:	That's not true.
context: If something were to happen to the woman I love...\Mayama-san...\M-Mayama-san?\I'm sorry, Takemoto.\That was hammy of me.\I admit it.\I'll say it myself!\That's not true. response:	That was awesome, Mayama-san!
context: Mayama-san...\M-Mayama-san?\I'm sorry, Takemoto.\That was hammy of me.\I admit it.\I'll say it myself!\That's not true.\That was awesome, Mayama-san! response:	Let's hurry to the bath.
context: M-Mayama-san?\I'm sorry, Takemoto.\That was hammy of me.\I admit it.\I'll say it myself!\That's not true.\That was awesome, Mayama-san!\Let's hurry to the bath. response:	I need to wash off this hammy stench.
context: I'm sorry, Takemoto.\That was hammy of me.\I admit it.\I'll say it myself!\That's not true.\That was awesome, Mayama-san!\Let's hurry to the bath.\I need to wash off this hammy stench. response:	Better yet, please forget it, Takemoto!
context: That was hammy of me.\I admit it.\I'll say it myself!\That's not true.\That was awesome, Mayama-san!\Let's hurry to the bath.\I need to wash off this hammy stench.\Better yet, please forget it, Takemoto! response:	Please forget I said anything!
context: I admit it.\I'll say it myself!\That's not true.\That was awesome, Mayama-san!\Let's hurry to the bath.\I need to wash off this hammy stench.\Better yet, please forget it, Takemoto!\Please forget I said anything! response:	No, you're brilliant, Mayama-san!
context: I'll say it myself!\That's not true.\That was awesome, Mayama-san!\Let's hurry to the bath.\I need to wash off this hammy stench.\Better yet, please forget it, Takemoto!\Please forget I said anything!\No, you're brilliant, Mayama-san! response:	If something were to happen to the woman I love...
context: That's not true.\That was awesome, Mayama-san!\Let's hurry to the bath.\I need to wash off this hammy stench.\Better yet, please forget it, Takemoto!\Please forget I said anything!\No, you're brilliant, Mayama-san!\If something were to happen to the woman I love... response:	I really agreed with Mayama-san's words back then.
context: That was awesome, Mayama-san!\Let's hurry to the bath.\I need to wash off this hammy stench.\Better yet, please forget it, Takemoto!\Please forget I said anything!\No, you're brilliant, Mayama-san!\If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then. response:	But... all I could do was agree.
context: Let's hurry to the bath.\I need to wash off this hammy stench.\Better yet, please forget it, Takemoto!\Please forget I said anything!\No, you're brilliant, Mayama-san!\If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then.\But... all I could do was agree. response:	I still...
context: I need to wash off this hammy stench.\Better yet, please forget it, Takemoto!\Please forget I said anything!\No, you're brilliant, Mayama-san!\If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then.\But... all I could do was agree.\I still... response:	I'm sorry, Yamada-san.
context: Better yet, please forget it, Takemoto!\Please forget I said anything!\No, you're brilliant, Mayama-san!\If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then.\But... all I could do was agree.\I still...\I'm sorry, Yamada-san. response:	We had you come all the way out here and...
context: Please forget I said anything!\No, you're brilliant, Mayama-san!\If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then.\But... all I could do was agree.\I still...\I'm sorry, Yamada-san.\We had you come all the way out here and... response:	I really wonder where Miwako-san went.
context: No, you're brilliant, Mayama-san!\If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then.\But... all I could do was agree.\I still...\I'm sorry, Yamada-san.\We had you come all the way out here and...\I really wonder where Miwako-san went. response:	Ah, it's Yamada-san!
context: If something were to happen to the woman I love...\I really agreed with Mayama-san's words back then.\But... all I could do was agree.\I still...\I'm sorry, Yamada-san.\We had you come all the way out here and...\I really wonder where Miwako-san went.\Ah, it's Yamada-san! response:	Don't worry about it, Takaido-san.
context: I really agreed with Mayama-san's words back then.\But... all I could do was agree.\I still...\I'm sorry, Yamada-san.\We had you come all the way out here and...\I really wonder where Miwako-san went.\Ah, it's Yamada-san!\Don't worry about it, Takaido-san. response:	I'll just wait.
context: But... all I could do was agree.\I still...\I'm sorry, Yamada-san.\We had you come all the way out here and...\I really wonder where Miwako-san went.\Ah, it's Yamada-san!\Don't worry about it, Takaido-san.\I'll just wait. response:	Leader, Leader, you're such a cutie.
context: I still...\I'm sorry, Yamada-san.\We had you come all the way out here and...\I really wonder where Miwako-san went.\Ah, it's Yamada-san!\Don't worry about it, Takaido-san.\I'll just wait.\Leader, Leader, you're such a cutie. response:	Wow!
context: I'm sorry, Yamada-san.\We had you come all the way out here and...\I really wonder where Miwako-san went.\Ah, it's Yamada-san!\Don't worry about it, Takaido-san.\I'll just wait.\Leader, Leader, you're such a cutie.\Wow! response:	That's a new song,
context: We had you come all the way out here and...\I really wonder where Miwako-san went.\Ah, it's Yamada-san!\Don't worry about it, Takaido-san.\I'll just wait.\Leader, Leader, you're such a cutie.\Wow!\That's a new song, response:	Yamada-san.
context: I really wonder where Miwako-san went.\Ah, it's Yamada-san!\Don't worry about it, Takaido-san.\I'll just wait.\Leader, Leader, you're such a cutie.\Wow!\That's a new song,\Yamada-san. response:	The backs of your legs are so fluffy.
context: Ah, it's Yamada-san!\Don't worry about it, Takaido-san.\I'll just wait.\Leader, Leader, you're such a cutie.\Wow!\That's a new song,\Yamada-san.\The backs of your legs are so fluffy. response:	Don't you wonder where Miwako-san went, Leader?
context: Don't worry about it, Takaido-san.\I'll just wait.\Leader, Leader, you're such a cutie.\Wow!\That's a new song,\Yamada-san.\The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader? response:	Health Land was so much fun.
context: I'll just wait.\Leader, Leader, you're such a cutie.\Wow!\That's a new song,\Yamada-san.\The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun. response:	We drank beer together under the fragrant olives.
context: Leader, Leader, you're such a cutie.\Wow!\That's a new song,\Yamada-san.\The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun.\We drank beer together under the fragrant olives. response:	The fragrant olives...
context: Wow!\That's a new song,\Yamada-san.\The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun.\We drank beer together under the fragrant olives.\The fragrant olives... response:	Yamada-san, when you feel helpless, please call me.
context: That's a new song,\Yamada-san.\The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun.\We drank beer together under the fragrant olives.\The fragrant olives...\Yamada-san, when you feel helpless, please call me. response:	When you feel helpless...
context: Yamada-san.\The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun.\We drank beer together under the fragrant olives.\The fragrant olives...\Yamada-san, when you feel helpless, please call me.\When you feel helpless... response:	Eek!
