context: Summer response:	Summer
context: Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan.\This isn't about me, but...\Let's see, in other words...\This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right?\Yes. response:	Seems like it started recently, out of the blue,
context: Hey, Kosaki-chan.\This isn't about me, but...\Let's see, in other words...\This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right?\Yes.\Seems like it started recently, out of the blue, response:	and she can't figure it out herself.
context: This isn't about me, but...\Let's see, in other words...\This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right?\Yes.\Seems like it started recently, out of the blue,\and she can't figure it out herself. response:	I wonder if she's talking about Tsugumi-san?
context: Let's see, in other words...\This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right?\Yes.\Seems like it started recently, out of the blue,\and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san? response:	Well, to be perfectly frank...
context: This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right?\Yes.\Seems like it started recently, out of the blue,\and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank... response:	Yeah? What is it?
context: Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right?\Yes.\Seems like it started recently, out of the blue,\and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank...\Yeah? What is it? response:	I believe that she has a crush on him.
context: and she can't talk to him like she normally does. Is that right?\Yes.\Seems like it started recently, out of the blue,\and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank...\Yeah? What is it?\I believe that she has a crush on him. response:	What? C-C-C-C-C-Crush? What?!
context: Yes.\Seems like it started recently, out of the blue,\and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank...\Yeah? What is it?\I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?! response:	Yes, that's what I think.
context: Seems like it started recently, out of the blue,\and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank...\Yeah? What is it?\I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?!\Yes, that's what I think. response:	You don't think so too, Chitoge-chan?
context: and she can't figure it out herself.\I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank...\Yeah? What is it?\I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?!\Yes, that's what I think.\You don't think so too, Chitoge-chan? response:	If this happened suddenly after things were normal at first,
context: I wonder if she's talking about Tsugumi-san?\Well, to be perfectly frank...\Yeah? What is it?\I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?!\Yes, that's what I think.\You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first, response:	then that's probably what's going on.
context: Well, to be perfectly frank...\Yeah? What is it?\I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?!\Yes, that's what I think.\You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first,\then that's probably what's going on. response:	A crush, huh?
context: Yeah? What is it?\I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?!\Yes, that's what I think.\You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first,\then that's probably what's going on.\A crush, huh? response:	A crush? Did she say a crush?!
context: I believe that she has a crush on him.\What? C-C-C-C-C-Crush? What?!\Yes, that's what I think.\You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first,\then that's probably what's going on.\A crush, huh?\A crush? Did she say a crush?! response:	But if that's true, then everything would make sense.
context: What? C-C-C-C-C-Crush? What?!\Yes, that's what I think.\You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first,\then that's probably what's going on.\A crush, huh?\A crush? Did she say a crush?!\But if that's true, then everything would make sense. response:	No, forget it! This is impossible!
context: Yes, that's what I think.\You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first,\then that's probably what's going on.\A crush, huh?\A crush? Did she say a crush?!\But if that's true, then everything would make sense.\No, forget it! This is impossible! response:	Kosaki-chan?
context: You don't think so too, Chitoge-chan?\If this happened suddenly after things were normal at first,\then that's probably what's going on.\A crush, huh?\A crush? Did she say a crush?!\But if that's true, then everything would make sense.\No, forget it! This is impossible!\Kosaki-chan? response:	Oh, sorry!
context: If this happened suddenly after things were normal at first,\then that's probably what's going on.\A crush, huh?\A crush? Did she say a crush?!\But if that's true, then everything would make sense.\No, forget it! This is impossible!\Kosaki-chan?\Oh, sorry! response:	I was just wondering if you and I used to chat like this when we played together ten years ago.
context: then that's probably what's going on.\A crush, huh?\A crush? Did she say a crush?!\But if that's true, then everything would make sense.\No, forget it! This is impossible!\Kosaki-chan?\Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago. response:	You know, like your dad said. Remember?
context: A crush, huh?\A crush? Did she say a crush?!\But if that's true, then everything would make sense.\No, forget it! This is impossible!\Kosaki-chan?\Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember? response:	Years ago, you, Ichijou-kun and I used to hang out with each other.
context: A crush? Did she say a crush?!\But if that's true, then everything would make sense.\No, forget it! This is impossible!\Kosaki-chan?\Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other. response:	I think, somehow, I'm starting to see why these days.
context: But if that's true, then everything would make sense.\No, forget it! This is impossible!\Kosaki-chan?\Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days. response:	When I talk to you, it makes me feel a little nostalgic, you know?
context: No, forget it! This is impossible!\Kosaki-chan?\Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know? response:	Like, we must have played together like this back then, too.
context: Kosaki-chan?\Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too. response:	Yes! I get the same feeling!
context: Oh, sorry!\I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too.\Yes! I get the same feeling! response:	You can come to me again anytime, okay?
context: I was just wondering if you and I used to chat like this when we played together ten years ago.\You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too.\Yes! I get the same feeling!\You can come to me again anytime, okay? response:	Thanks!
context: You know, like your dad said. Remember?\Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too.\Yes! I get the same feeling!\You can come to me again anytime, okay?\Thanks! response:	I'll get you some kimchi as a thank-you gift sometime!
context: Years ago, you, Ichijou-kun and I used to hang out with each other.\I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too.\Yes! I get the same feeling!\You can come to me again anytime, okay?\Thanks!\I'll get you some kimchi as a thank-you gift sometime! response:	Kimchi?
context: I think, somehow, I'm starting to see why these days.\When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too.\Yes! I get the same feeling!\You can come to me again anytime, okay?\Thanks!\I'll get you some kimchi as a thank-you gift sometime!\Kimchi? response:	Yay, that was fun! That was a really deep conversation.
context: When I talk to you, it makes me feel a little nostalgic, you know?\Like, we must have played together like this back then, too.\Yes! I get the same feeling!\You can come to me again anytime, okay?\Thanks!\I'll get you some kimchi as a thank-you gift sometime!\Kimchi?\Yay, that was fun! That was a really deep conversation. response:	Kosaki-chan's such a nice girl!
context: Like, we must have played together like this back then, too.\Yes! I get the same feeling!\You can come to me again anytime, okay?\Thanks!\I'll get you some kimchi as a thank-you gift sometime!\Kimchi?\Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl! response:	Scumbag! Die! Scumbag!
context: Yes! I get the same feeling!\You can come to me again anytime, okay?\Thanks!\I'll get you some kimchi as a thank-you gift sometime!\Kimchi?\Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag! response:	Thank you very much!
context: You can come to me again anytime, okay?\Thanks!\I'll get you some kimchi as a thank-you gift sometime!\Kimchi?\Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag!\Thank you very much! response:	But... a crush, huh?
context: Thanks!\I'll get you some kimchi as a thank-you gift sometime!\Kimchi?\Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag!\Thank you very much!\But... a crush, huh? response:	Is that even possible?
context: I'll get you some kimchi as a thank-you gift sometime!\Kimchi?\Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag!\Thank you very much!\But... a crush, huh?\Is that even possible? response:	I mean, we're talking about that bean sprout, of all people.
context: Kimchi?\Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag!\Thank you very much!\But... a crush, huh?\Is that even possible?\I mean, we're talking about that bean sprout, of all people. response:	Sure, I don't think he's been such a bad guy lately.
context: Yay, that was fun! That was a really deep conversation.\Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag!\Thank you very much!\But... a crush, huh?\Is that even possible?\I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately. response:	If I have a crush on him, then that means that I'm in love with him, right?
context: Kosaki-chan's such a nice girl!\Scumbag! Die! Scumbag!\Thank you very much!\But... a crush, huh?\Is that even possible?\I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right? response:	No way, no way, no way, no way!
context: Scumbag! Die! Scumbag!\Thank you very much!\But... a crush, huh?\Is that even possible?\I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way! response:	On second thought, that's impossible! Not a chance!
context: Thank you very much!\But... a crush, huh?\Is that even possible?\I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way!\On second thought, that's impossible! Not a chance! response:	What am I thinking? There's no way! No way!
context: But... a crush, huh?\Is that even possible?\I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way!\On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way! response:	But if it's impossible...
context: Is that even possible?\I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way!\On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way!\But if it's impossible... response:	then tell me why...
context: I mean, we're talking about that bean sprout, of all people.\Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way!\On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way!\But if it's impossible...\then tell me why... response:	my heart is pounding.
context: Sure, I don't think he's been such a bad guy lately.\If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way!\On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way!\But if it's impossible...\then tell me why...\my heart is pounding. response:	Hey, they're lighting up!
context: If I have a crush on him, then that means that I'm in love with him, right?\No way, no way, no way, no way!\On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way!\But if it's impossible...\then tell me why...\my heart is pounding.\Hey, they're lighting up! response:	No better way to end the day than with sparklers, right?
context: No way, no way, no way, no way!\On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way!\But if it's impossible...\then tell me why...\my heart is pounding.\Hey, they're lighting up!\No better way to end the day than with sparklers, right? response:	I'll share with you!
context: On second thought, that's impossible! Not a chance!\What am I thinking? There's no way! No way!\But if it's impossible...\then tell me why...\my heart is pounding.\Hey, they're lighting up!\No better way to end the day than with sparklers, right?\I'll share with you! response:	I've never seen a sparkler up close.
context: What am I thinking? There's no way! No way!\But if it's impossible...\then tell me why...\my heart is pounding.\Hey, they're lighting up!\No better way to end the day than with sparklers, right?\I'll share with you!\I've never seen a sparkler up close. response:	What in tarnation am I supposed to do with these dang things?
context: But if it's impossible...\then tell me why...\my heart is pounding.\Hey, they're lighting up!\No better way to end the day than with sparklers, right?\I'll share with you!\I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things? response:	I don't see Mistress anywhere!
context: then tell me why...\my heart is pounding.\Hey, they're lighting up!\No better way to end the day than with sparklers, right?\I'll share with you!\I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere! response:	But she was just here a second ago.
context: my heart is pounding.\Hey, they're lighting up!\No better way to end the day than with sparklers, right?\I'll share with you!\I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere!\But she was just here a second ago. response:	I'll go look for her.
context: Hey, they're lighting up!\No better way to end the day than with sparklers, right?\I'll share with you!\I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere!\But she was just here a second ago.\I'll go look for her. response:	That's all right, Onodera. I'll go.
context: No better way to end the day than with sparklers, right?\I'll share with you!\I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere!\But she was just here a second ago.\I'll go look for her.\That's all right, Onodera. I'll go. response:	Seriously, what's she up to, anyway?
context: I'll share with you!\I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere!\But she was just here a second ago.\I'll go look for her.\That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway? response:	Sure, she's been acting strange since yesterday, but...
context: I've never seen a sparkler up close.\What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere!\But she was just here a second ago.\I'll go look for her.\That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but... response:	I can't do this.
context: What in tarnation am I supposed to do with these dang things?\I don't see Mistress anywhere!\But she was just here a second ago.\I'll go look for her.\That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but...\I can't do this. response:	Just being near him makes me freak out!
context: I don't see Mistress anywhere!\But she was just here a second ago.\I'll go look for her.\That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but...\I can't do this.\Just being near him makes me freak out! response:	Oh man, this can't go on forever!
context: But she was just here a second ago.\I'll go look for her.\That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but...\I can't do this.\Just being near him makes me freak out!\Oh man, this can't go on forever! response:	If this keeps up, how can we go on pretending to be a couple?
context: I'll go look for her.\That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but...\I can't do this.\Just being near him makes me freak out!\Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple? response:	Stay calm! Stay calm!
context: That's all right, Onodera. I'll go.\Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but...\I can't do this.\Just being near him makes me freak out!\Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm! response:	Come on, Chitoge, settle down!
context: Seriously, what's she up to, anyway?\Sure, she's been acting strange since yesterday, but...\I can't do this.\Just being near him makes me freak out!\Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm!\Come on, Chitoge, settle down! response:	If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.
context: Sure, she's been acting strange since yesterday, but...\I can't do this.\Just being near him makes me freak out!\Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm!\Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love. response:	If it falls, it's love... maybe...
context: I can't do this.\Just being near him makes me freak out!\Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm!\Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe... response:	Clear your mind. Clear your mind, Chitoge!
context: Just being near him makes me freak out!\Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm!\Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge! response:	What do you think you're doing here?
context: Oh man, this can't go on forever!\If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm!\Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here? response:	What's your problem?
context: If this keeps up, how can we go on pretending to be a couple?\Stay calm! Stay calm!\Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here?\What's your problem? response:	Nothing. I'm not doing anything in particular.
context: Stay calm! Stay calm!\Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here?\What's your problem?\Nothing. I'm not doing anything in particular. response:	Nothing's wrong.
context: Come on, Chitoge, settle down!\If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here?\What's your problem?\Nothing. I'm not doing anything in particular.\Nothing's wrong. response:	If nothing was wrong, you wouldn't be alone in a place like this.
context: If this sparkler doesn't fall, I win. If it doesn't fall, it's not love.\If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here?\What's your problem?\Nothing. I'm not doing anything in particular.\Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this. response:	Not someone like you.
context: If it falls, it's love... maybe...\Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here?\What's your problem?\Nothing. I'm not doing anything in particular.\Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you. response:	I'm taking one of your sparklers.
context: Clear your mind. Clear your mind, Chitoge!\What do you think you're doing here?\What's your problem?\Nothing. I'm not doing anything in particular.\Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you.\I'm taking one of your sparklers. response:	What? Don't talk about me like you know me!
context: What do you think you're doing here?\What's your problem?\Nothing. I'm not doing anything in particular.\Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you.\I'm taking one of your sparklers.\What? Don't talk about me like you know me! response:	What do you know about me?
context: What's your problem?\Nothing. I'm not doing anything in particular.\Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you.\I'm taking one of your sparklers.\What? Don't talk about me like you know me!\What do you know about me? response:	No, I do know some things about you.
context: Nothing. I'm not doing anything in particular.\Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you.\I'm taking one of your sparklers.\What? Don't talk about me like you know me!\What do you know about me?\No, I do know some things about you. response:	It's only been a few months, but you and I are together at school,
context: Nothing's wrong.\If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you.\I'm taking one of your sparklers.\What? Don't talk about me like you know me!\What do you know about me?\No, I do know some things about you.\It's only been a few months, but you and I are together at school, response:	on our days off... practically every day.
context: If nothing was wrong, you wouldn't be alone in a place like this.\Not someone like you.\I'm taking one of your sparklers.\What? Don't talk about me like you know me!\What do you know about me?\No, I do know some things about you.\It's only been a few months, but you and I are together at school,\on our days off... practically every day. response:	So I can tell that much, at least.
context: Not someone like you.\I'm taking one of your sparklers.\What? Don't talk about me like you know me!\What do you know about me?\No, I do know some things about you.\It's only been a few months, but you and I are together at school,\on our days off... practically every day.\So I can tell that much, at least. response:	Don't do that!
context: I'm taking one of your sparklers.\What? Don't talk about me like you know me!\What do you know about me?\No, I do know some things about you.\It's only been a few months, but you and I are together at school,\on our days off... practically every day.\So I can tell that much, at least.\Don't do that! response:	Don't do what?!
context: What? Don't talk about me like you know me!\What do you know about me?\No, I do know some things about you.\It's only been a few months, but you and I are together at school,\on our days off... practically every day.\So I can tell that much, at least.\Don't do that!\Don't do what?! response:	Shut up!
context: What do you know about me?\No, I do know some things about you.\It's only been a few months, but you and I are together at school,\on our days off... practically every day.\So I can tell that much, at least.\Don't do that!\Don't do what?!\Shut up! response:	That's so unfair!
context: No, I do know some things about you.\It's only been a few months, but you and I are together at school,\on our days off... practically every day.\So I can tell that much, at least.\Don't do that!\Don't do what?!\Shut up!\That's so unfair! response:	Damn it, what's got you worked up?
context: It's only been a few months, but you and I are together at school,\on our days off... practically every day.\So I can tell that much, at least.\Don't do that!\Don't do what?!\Shut up!\That's so unfair!\Damn it, what's got you worked up? response:	Is there something on your mind?
context: on our days off... practically every day.\So I can tell that much, at least.\Don't do that!\Don't do what?!\Shut up!\That's so unfair!\Damn it, what's got you worked up?\Is there something on your mind? response:	As a special favor, I wouldn't mind being your sounding board.
context: So I can tell that much, at least.\Don't do that!\Don't do what?!\Shut up!\That's so unfair!\Damn it, what's got you worked up?\Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board. response:	It's not as if I have any particular issue.
context: Don't do that!\Don't do what?!\Shut up!\That's so unfair!\Damn it, what's got you worked up?\Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue. response:	Can't be honest with yourself, huh?
context: Don't do what?!\Shut up!\That's so unfair!\Damn it, what's got you worked up?\Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue.\Can't be honest with yourself, huh? response:	Don't act like you're my friend!
context: Shut up!\That's so unfair!\Damn it, what's got you worked up?\Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue.\Can't be honest with yourself, huh?\Don't act like you're my friend! response:	You and I are a fake couple, right?
context: That's so unfair!\Damn it, what's got you worked up?\Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue.\Can't be honest with yourself, huh?\Don't act like you're my friend!\You and I are a fake couple, right? response:	I mean, you probably dislike me, don't you?
context: Damn it, what's got you worked up?\Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue.\Can't be honest with yourself, huh?\Don't act like you're my friend!\You and I are a fake couple, right?\I mean, you probably dislike me, don't you? response:	Now where's all this coming from?
context: Is there something on your mind?\As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue.\Can't be honest with yourself, huh?\Don't act like you're my friend!\You and I are a fake couple, right?\I mean, you probably dislike me, don't you?\Now where's all this coming from? response:	Well, I guess I'd have to say yes.
context: As a special favor, I wouldn't mind being your sounding board.\It's not as if I have any particular issue.\Can't be honest with yourself, huh?\Don't act like you're my friend!\You and I are a fake couple, right?\I mean, you probably dislike me, don't you?\Now where's all this coming from?\Well, I guess I'd have to say yes. response:	Though, it's not as much as when we first met...
context: It's not as if I have any particular issue.\Can't be honest with yourself, huh?\Don't act like you're my friend!\You and I are a fake couple, right?\I mean, you probably dislike me, don't you?\Now where's all this coming from?\Well, I guess I'd have to say yes.\Though, it's not as much as when we first met... response:	Then how about you?
context: Can't be honest with yourself, huh?\Don't act like you're my friend!\You and I are a fake couple, right?\I mean, you probably dislike me, don't you?\Now where's all this coming from?\Well, I guess I'd have to say yes.\Though, it's not as much as when we first met...\Then how about you? response:	Do you still hate me?
context: Don't act like you're my friend!\You and I are a fake couple, right?\I mean, you probably dislike me, don't you?\Now where's all this coming from?\Well, I guess I'd have to say yes.\Though, it's not as much as when we first met...\Then how about you?\Do you still hate me? response:	Of course I hate you!
context: You and I are a fake couple, right?\I mean, you probably dislike me, don't you?\Now where's all this coming from?\Well, I guess I'd have to say yes.\Though, it's not as much as when we first met...\Then how about you?\Do you still hate me?\Of course I hate you! response:	I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!
context: I mean, you probably dislike me, don't you?\Now where's all this coming from?\Well, I guess I'd have to say yes.\Though, it's not as much as when we first met...\Then how about you?\Do you still hate me?\Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you! response:	Is that right? Well, I can't say that doesn't depress me a little.
context: Now where's all this coming from?\Well, I guess I'd have to say yes.\Though, it's not as much as when we first met...\Then how about you?\Do you still hate me?\Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little. response:	Hey... if we...
context: Well, I guess I'd have to say yes.\Though, it's not as much as when we first met...\Then how about you?\Do you still hate me?\Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we... response:	If we had dated for real, do you think it would've worked out?
context: Though, it's not as much as when we first met...\Then how about you?\Do you still hate me?\Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we...\If we had dated for real, do you think it would've worked out? response:	What's up with that all of a sudden, huh?
context: Then how about you?\Do you still hate me?\Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we...\If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh? response:	That was out-of-character.
context: Do you still hate me?\Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we...\If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh?\That was out-of-character. response:	Never mind!
context: Of course I hate you!\I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we...\If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh?\That was out-of-character.\Never mind! response:	Just answer the question.
context: I hate you, I hate you, I hate you, I hate you, I hate you, I hate you, I absolutely loathe you!\Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we...\If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh?\That was out-of-character.\Never mind!\Just answer the question. response:	What the hell is wrong with her today?
context: Is that right? Well, I can't say that doesn't depress me a little.\Hey... if we...\If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh?\That was out-of-character.\Never mind!\Just answer the question.\What the hell is wrong with her today? response:	She's not acting like herself today. Something must have happened!
