context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that?\Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne?\What do you mean? response:	Are you saying that Arachnophobia and the Kishin have some kind of relationship?
context: Just that?\Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne?\What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship? response:	You'll know soon enough.
context: Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne?\What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough. response:	It's alright.
context: Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne?\What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough.\It's alright. response:	I'll protect you.
context: If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne?\What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough.\It's alright.\I'll protect you. response:	I'll always be by your side.
context: then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne?\What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough.\It's alright.\I'll protect you.\I'll always be by your side. response:	I'll erase everything that makes you feel uneasy.
context: Arachne?\What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough.\It's alright.\I'll protect you.\I'll always be by your side.\I'll erase everything that makes you feel uneasy. response:	That's why, it's alright.
context: What do you mean?\Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough.\It's alright.\I'll protect you.\I'll always be by your side.\I'll erase everything that makes you feel uneasy.\That's why, it's alright. response:	Mosquito.
context: Are you saying that Arachnophobia and the Kishin have some kind of relationship?\You'll know soon enough.\It's alright.\I'll protect you.\I'll always be by your side.\I'll erase everything that makes you feel uneasy.\That's why, it's alright.\Mosquito. response:	Yes,
context: You'll know soon enough.\It's alright.\I'll protect you.\I'll always be by your side.\I'll erase everything that makes you feel uneasy.\That's why, it's alright.\Mosquito.\Yes, response:	activating the madness amplifier.
context: It's alright.\I'll protect you.\I'll always be by your side.\I'll erase everything that makes you feel uneasy.\That's why, it's alright.\Mosquito.\Yes,\activating the madness amplifier. response:	What's that?
context: I'll protect you.\I'll always be by your side.\I'll erase everything that makes you feel uneasy.\That's why, it's alright.\Mosquito.\Yes,\activating the madness amplifier.\What's that? response:	Seems like it has begun.
context: I'll always be by your side.\I'll erase everything that makes you feel uneasy.\That's why, it's alright.\Mosquito.\Yes,\activating the madness amplifier.\What's that?\Seems like it has begun. response:	Please explain,
context: I'll erase everything that makes you feel uneasy.\That's why, it's alright.\Mosquito.\Yes,\activating the madness amplifier.\What's that?\Seems like it has begun.\Please explain, response:	will you?
context: That's why, it's alright.\Mosquito.\Yes,\activating the madness amplifier.\What's that?\Seems like it has begun.\Please explain,\will you? response:	Arachne has taken in the Kishin.
context: Mosquito.\Yes,\activating the madness amplifier.\What's that?\Seems like it has begun.\Please explain,\will you?\Arachne has taken in the Kishin. response:	And by using his power,
context: Yes,\activating the madness amplifier.\What's that?\Seems like it has begun.\Please explain,\will you?\Arachne has taken in the Kishin.\And by using his power, response:	she's trying to spread his insanity throughout the entire world.
context: activating the madness amplifier.\What's that?\Seems like it has begun.\Please explain,\will you?\Arachne has taken in the Kishin.\And by using his power,\she's trying to spread his insanity throughout the entire world. response:	It's a pity, Medusa,
context: What's that?\Seems like it has begun.\Please explain,\will you?\Arachne has taken in the Kishin.\And by using his power,\she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa, response:	with this, the deals off.
context: Seems like it has begun.\Please explain,\will you?\Arachne has taken in the Kishin.\And by using his power,\she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa,\with this, the deals off. response:	Oh, but why?
context: Please explain,\will you?\Arachne has taken in the Kishin.\And by using his power,\she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa,\with this, the deals off.\Oh, but why? response:	It's such a tremendous insanity wavelength,
context: will you?\Arachne has taken in the Kishin.\And by using his power,\she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa,\with this, the deals off.\Oh, but why?\It's such a tremendous insanity wavelength, response:	locating the source of the wavelength would be a piece of cake.
context: Arachne has taken in the Kishin.\And by using his power,\she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa,\with this, the deals off.\Oh, but why?\It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake. response:	Unfortunately, that's impossible.
context: And by using his power,\she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa,\with this, the deals off.\Oh, but why?\It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible. response:	What?
context: she's trying to spread his insanity throughout the entire world.\It's a pity, Medusa,\with this, the deals off.\Oh, but why?\It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible.\What? response:	Arachne has set up relay stations all around the world.
context: It's a pity, Medusa,\with this, the deals off.\Oh, but why?\It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible.\What?\Arachne has set up relay stations all around the world. response:	The insanity wavelength's source has thus been cleverly hidden.
context: with this, the deals off.\Oh, but why?\It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible.\What?\Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden. response:	If you look one-by-one, the world's going to be consumed by madness before you know it.
context: Oh, but why?\It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible.\What?\Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it. response:	What do you think, Shinigami-sama?
context: It's such a tremendous insanity wavelength,\locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible.\What?\Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama? response:	Take it? Or leave it?
context: locating the source of the wavelength would be a piece of cake.\Unfortunately, that's impossible.\What?\Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama?\Take it? Or leave it? response:	Just for a short while, would you give me some time to think about it?
context: Unfortunately, that's impossible.\What?\Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama?\Take it? Or leave it?\Just for a short while, would you give me some time to think about it? response:	Medusa's intentions are clear.
context: What?\Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama?\Take it? Or leave it?\Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear. response:	She's trying incite a conflict between Shibusen and Arachnophobia.
context: Arachne has set up relay stations all around the world.\The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama?\Take it? Or leave it?\Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia. response:	If that's the case, she can just sit and watch.
context: The insanity wavelength's source has thus been cleverly hidden.\If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama?\Take it? Or leave it?\Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch. response:	If you already realize that, then...
context: If you look one-by-one, the world's going to be consumed by madness before you know it.\What do you think, Shinigami-sama?\Take it? Or leave it?\Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch.\If you already realize that, then... response:	Even so, I can't leave the situation the way as it is now.
context: What do you think, Shinigami-sama?\Take it? Or leave it?\Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch.\If you already realize that, then...\Even so, I can't leave the situation the way as it is now. response:	Then what should we do?
context: Take it? Or leave it?\Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch.\If you already realize that, then...\Even so, I can't leave the situation the way as it is now.\Then what should we do? response:	Hmmm...
context: Just for a short while, would you give me some time to think about it?\Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch.\If you already realize that, then...\Even so, I can't leave the situation the way as it is now.\Then what should we do?\Hmmm... response:	I'm thinking about the same thing...
context: Medusa's intentions are clear.\She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch.\If you already realize that, then...\Even so, I can't leave the situation the way as it is now.\Then what should we do?\Hmmm...\I'm thinking about the same thing... response:	Using the information she'd give us and wipe out the Kishin and Arachne both at once?
context: She's trying incite a conflict between Shibusen and Arachnophobia.\If that's the case, she can just sit and watch.\If you already realize that, then...\Even so, I can't leave the situation the way as it is now.\Then what should we do?\Hmmm...\I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once? response:	Or get rid of Medusa while it is still a simple task?
context: If that's the case, she can just sit and watch.\If you already realize that, then...\Even so, I can't leave the situation the way as it is now.\Then what should we do?\Hmmm...\I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task? response:	It's okay.
context: If you already realize that, then...\Even so, I can't leave the situation the way as it is now.\Then what should we do?\Hmmm...\I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task?\It's okay. response:	There's no way they can turn down that offer.
context: Even so, I can't leave the situation the way as it is now.\Then what should we do?\Hmmm...\I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task?\It's okay.\There's no way they can turn down that offer. response:	There's no other choice.
context: Then what should we do?\Hmmm...\I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task?\It's okay.\There's no way they can turn down that offer.\There's no other choice. response:	I've won.
context: Hmmm...\I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task?\It's okay.\There's no way they can turn down that offer.\There's no other choice.\I've won. response:	But if that's not how it turns out, then...
context: I'm thinking about the same thing...\Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task?\It's okay.\There's no way they can turn down that offer.\There's no other choice.\I've won.\But if that's not how it turns out, then... response:	Which will it be?
context: Using the information she'd give us and wipe out the Kishin and Arachne both at once?\Or get rid of Medusa while it is still a simple task?\It's okay.\There's no way they can turn down that offer.\There's no other choice.\I've won.\But if that's not how it turns out, then...\Which will it be? response:	Medusa,
context: Or get rid of Medusa while it is still a simple task?\It's okay.\There's no way they can turn down that offer.\There's no other choice.\I've won.\But if that's not how it turns out, then...\Which will it be?\Medusa, response:	you're free to go.
context: It's okay.\There's no way they can turn down that offer.\There's no other choice.\I've won.\But if that's not how it turns out, then...\Which will it be?\Medusa,\you're free to go. response:	What's up?
context: There's no way they can turn down that offer.\There's no other choice.\I've won.\But if that's not how it turns out, then...\Which will it be?\Medusa,\you're free to go.\What's up? response:	Something wrong?
context: There's no other choice.\I've won.\But if that's not how it turns out, then...\Which will it be?\Medusa,\you're free to go.\What's up?\Something wrong? response:	Maka?
context: I've won.\But if that's not how it turns out, then...\Which will it be?\Medusa,\you're free to go.\What's up?\Something wrong?\Maka? response:	You should take a good look at this.
context: But if that's not how it turns out, then...\Which will it be?\Medusa,\you're free to go.\What's up?\Something wrong?\Maka?\You should take a good look at this. response:	Huh?
context: Which will it be?\Medusa,\you're free to go.\What's up?\Something wrong?\Maka?\You should take a good look at this.\Huh? response:	You'll understand once you see this.
context: Medusa,\you're free to go.\What's up?\Something wrong?\Maka?\You should take a good look at this.\Huh?\You'll understand once you see this. response:	Erm...
context: you're free to go.\What's up?\Something wrong?\Maka?\You should take a good look at this.\Huh?\You'll understand once you see this.\Erm... response:	Excuse me.
context: What's up?\Something wrong?\Maka?\You should take a good look at this.\Huh?\You'll understand once you see this.\Erm...\Excuse me. response:	Medusa!
context: Something wrong?\Maka?\You should take a good look at this.\Huh?\You'll understand once you see this.\Erm...\Excuse me.\Medusa! response:	Hey, what's going on here?!
context: Maka?\You should take a good look at this.\Huh?\You'll understand once you see this.\Erm...\Excuse me.\Medusa!\Hey, what's going on here?! response:	I don't know the details,
context: You should take a good look at this.\Huh?\You'll understand once you see this.\Erm...\Excuse me.\Medusa!\Hey, what's going on here?!\I don't know the details, response:	but Shibusen has made a deal with Medusa.
context: Huh?\You'll understand once you see this.\Erm...\Excuse me.\Medusa!\Hey, what's going on here?!\I don't know the details,\but Shibusen has made a deal with Medusa. response:	Why?
context: You'll understand once you see this.\Erm...\Excuse me.\Medusa!\Hey, what's going on here?!\I don't know the details,\but Shibusen has made a deal with Medusa.\Why? response:	I want to know that too.
context: Erm...\Excuse me.\Medusa!\Hey, what's going on here?!\I don't know the details,\but Shibusen has made a deal with Medusa.\Why?\I want to know that too. response:	Don't worry, Maka.
context: Excuse me.\Medusa!\Hey, what's going on here?!\I don't know the details,\but Shibusen has made a deal with Medusa.\Why?\I want to know that too.\Don't worry, Maka. response:	This isn't the end.
context: Medusa!\Hey, what's going on here?!\I don't know the details,\but Shibusen has made a deal with Medusa.\Why?\I want to know that too.\Don't worry, Maka.\This isn't the end. response:	There will still be plenty of chances.
context: Hey, what's going on here?!\I don't know the details,\but Shibusen has made a deal with Medusa.\Why?\I want to know that too.\Don't worry, Maka.\This isn't the end.\There will still be plenty of chances. response:	I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.
context: I don't know the details,\but Shibusen has made a deal with Medusa.\Why?\I want to know that too.\Don't worry, Maka.\This isn't the end.\There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her. response:	Is this how honorable father's going to do things?
context: but Shibusen has made a deal with Medusa.\Why?\I want to know that too.\Don't worry, Maka.\This isn't the end.\There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things? response:	Why?
context: Why?\I want to know that too.\Don't worry, Maka.\This isn't the end.\There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things?\Why? response:	Why do they let her go just like that?
context: I want to know that too.\Don't worry, Maka.\This isn't the end.\There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things?\Why?\Why do they let her go just like that? response:	Why?
context: Don't worry, Maka.\This isn't the end.\There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things?\Why?\Why do they let her go just like that?\Why? response:	Shinigami, and Shibusen...
context: This isn't the end.\There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things?\Why?\Why do they let her go just like that?\Why?\Shinigami, and Shibusen... response:	you shall become my pawns from now on.
context: There will still be plenty of chances.\I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things?\Why?\Why do they let her go just like that?\Why?\Shinigami, and Shibusen...\you shall become my pawns from now on. response:	Stein?
context: I'll definitely beat the crap out of her, and when the time comes, I'll let you land a hit on her.\Is this how honorable father's going to do things?\Why?\Why do they let her go just like that?\Why?\Shinigami, and Shibusen...\you shall become my pawns from now on.\Stein? response:	Geeze, you didn't even turn on the lights.
context: Is this how honorable father's going to do things?\Why?\Why do they let her go just like that?\Why?\Shinigami, and Shibusen...\you shall become my pawns from now on.\Stein?\Geeze, you didn't even turn on the lights. response:	Stein?
context: Why?\Why do they let her go just like that?\Why?\Shinigami, and Shibusen...\you shall become my pawns from now on.\Stein?\Geeze, you didn't even turn on the lights.\Stein? response:	Stein?!
context: Why do they let her go just like that?\Why?\Shinigami, and Shibusen...\you shall become my pawns from now on.\Stein?\Geeze, you didn't even turn on the lights.\Stein?\Stein?! response:	Stein!
context: Why?\Shinigami, and Shibusen...\you shall become my pawns from now on.\Stein?\Geeze, you didn't even turn on the lights.\Stein?\Stein?!\Stein! response:	And on that night.. Professor Stein disappeared.
