context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: That's strange.\Things like the last time...\You're not going somewhere that far.\That's strange,\even though we're siblings.\Yeah, even though we're siblings.\I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel? response:	Even though I wasn't really sure back then,
context: Things like the last time...\You're not going somewhere that far.\That's strange,\even though we're siblings.\Yeah, even though we're siblings.\I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then, response:	the truth is..
context: You're not going somewhere that far.\That's strange,\even though we're siblings.\Yeah, even though we're siblings.\I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then,\the truth is.. response:	I was very happy that moment.
context: That's strange,\even though we're siblings.\Yeah, even though we're siblings.\I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then,\the truth is..\I was very happy that moment. response:	That's why at this rate, I...
context: even though we're siblings.\Yeah, even though we're siblings.\I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then,\the truth is..\I was very happy that moment.\That's why at this rate, I... response:	yasashii yume ga a gentle dream
context: Yeah, even though we're siblings.\I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then,\the truth is..\I was very happy that moment.\That's why at this rate, I...\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: I always had something I wanted to say, but couldn't.\You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then,\the truth is..\I was very happy that moment.\That's why at this rate, I...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: You remember when we rode on the ferris wheel?\Even though I wasn't really sure back then,\the truth is..\I was very happy that moment.\That's why at this rate, I...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: Even though I wasn't really sure back then,\the truth is..\I was very happy that moment.\That's why at this rate, I...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: the truth is..\I was very happy that moment.\That's why at this rate, I...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: I was very happy that moment.\That's why at this rate, I...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: That's why at this rate, I...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
context: ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow... response:	shizukana sora de at the quiet sky
context: itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky response:	Play games, listen to music, eat snacks,
context: kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\Play games, listen to music, eat snacks, response:	play games again and chit-chat cheerfully!
context: futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\Play games, listen to music, eat snacks,\play games again and chit-chat cheerfully! response:	Master Takahashi's punishment!
