context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: Everyone arbitrarily loves, hates, and curses others for that.\And in the end, they all quietly drift away.\It was sad.\I wanted everything to end.\That's why I tried to drag her down with me.\I know.\I looked to her as an escape...\When she was so damaged herself... response:	I'm the worst.
context: And in the end, they all quietly drift away.\It was sad.\I wanted everything to end.\That's why I tried to drag her down with me.\I know.\I looked to her as an escape...\When she was so damaged herself...\I'm the worst. response:	So you're saying that geezer could make her happier?
context: It was sad.\I wanted everything to end.\That's why I tried to drag her down with me.\I know.\I looked to her as an escape...\When she was so damaged herself...\I'm the worst.\So you're saying that geezer could make her happier? response:	I knew that, too, from the very beginning!
context: I wanted everything to end.\That's why I tried to drag her down with me.\I know.\I looked to her as an escape...\When she was so damaged herself...\I'm the worst.\So you're saying that geezer could make her happier?\I knew that, too, from the very beginning! response:	Then...
context: That's why I tried to drag her down with me.\I know.\I looked to her as an escape...\When she was so damaged herself...\I'm the worst.\So you're saying that geezer could make her happier?\I knew that, too, from the very beginning!\Then... response:	But you know what? I...
context: I know.\I looked to her as an escape...\When she was so damaged herself...\I'm the worst.\So you're saying that geezer could make her happier?\I knew that, too, from the very beginning!\Then...\But you know what? I... response:	Let me in!
context: I looked to her as an escape...\When she was so damaged herself...\I'm the worst.\So you're saying that geezer could make her happier?\I knew that, too, from the very beginning!\Then...\But you know what? I...\Let me in! response:	Takemoto's leg
context: When she was so damaged herself...\I'm the worst.\So you're saying that geezer could make her happier?\I knew that, too, from the very beginning!\Then...\But you know what? I...\Let me in!\Takemoto's leg response:	Morita's leg
context: I'm the worst.\So you're saying that geezer could make her happier?\I knew that, too, from the very beginning!\Then...\But you know what? I...\Let me in!\Takemoto's leg\Morita's leg response:	A fight? Are you guys fighting?
context: So you're saying that geezer could make her happier?\I knew that, too, from the very beginning!\Then...\But you know what? I...\Let me in!\Takemoto's leg\Morita's leg\A fight? Are you guys fighting? response:	two young men
context: I knew that, too, from the very beginning!\Then...\But you know what? I...\Let me in!\Takemoto's leg\Morita's leg\A fight? Are you guys fighting?\two young men response:	blue sky
context: Then...\But you know what? I...\Let me in!\Takemoto's leg\Morita's leg\A fight? Are you guys fighting?\two young men\blue sky response:	wind
context: But you know what? I...\Let me in!\Takemoto's leg\Morita's leg\A fight? Are you guys fighting?\two young men\blue sky\wind response:	river embankment
context: Let me in!\Takemoto's leg\Morita's leg\A fight? Are you guys fighting?\two young men\blue sky\wind\river embankment response:	adolescence
context: Takemoto's leg\Morita's leg\A fight? Are you guys fighting?\two young men\blue sky\wind\river embankment\adolescence response:	M-Man, today's sparring sure was heated.
context: Morita's leg\A fight? Are you guys fighting?\two young men\blue sky\wind\river embankment\adolescence\M-Man, today's sparring sure was heated. response:	T-The national tournament is soon, after all!
context: A fight? Are you guys fighting?\two young men\blue sky\wind\river embankment\adolescence\M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all! response:	It really gets you pumped up, huh?!
context: two young men\blue sky\wind\river embankment\adolescence\M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all!\It really gets you pumped up, huh?! response:	No doubt about it!
context: blue sky\wind\river embankment\adolescence\M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all!\It really gets you pumped up, huh?!\No doubt about it! response:	Well then, why don't we get back to school?
context: wind\river embankment\adolescence\M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all!\It really gets you pumped up, huh?!\No doubt about it!\Well then, why don't we get back to school? response:	Yeah, why don't we do that soon?
context: river embankment\adolescence\M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all!\It really gets you pumped up, huh?!\No doubt about it!\Well then, why don't we get back to school?\Yeah, why don't we do that soon? response:	That's great... it reminds me of the old days...
context: adolescence\M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all!\It really gets you pumped up, huh?!\No doubt about it!\Well then, why don't we get back to school?\Yeah, why don't we do that soon?\That's great... it reminds me of the old days... response:	You look great even in a fist fight... it's like it was when I was young.
context: M-Man, today's sparring sure was heated.\T-The national tournament is soon, after all!\It really gets you pumped up, huh?!\No doubt about it!\Well then, why don't we get back to school?\Yeah, why don't we do that soon?\That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young. response:	I fell asleep sitting in a chair, so my shoulders and back...
context: T-The national tournament is soon, after all!\It really gets you pumped up, huh?!\No doubt about it!\Well then, why don't we get back to school?\Yeah, why don't we do that soon?\That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back... response:	Is someone there?
context: It really gets you pumped up, huh?!\No doubt about it!\Well then, why don't we get back to school?\Yeah, why don't we do that soon?\That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back...\Is someone there? response:	Huh, what's this box?
context: No doubt about it!\Well then, why don't we get back to school?\Yeah, why don't we do that soon?\That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back...\Is someone there?\Huh, what's this box? response:	Help her get better no matter what
context: Well then, why don't we get back to school?\Yeah, why don't we do that soon?\That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back...\Is someone there?\Huh, what's this box?\Help her get better no matter what response:	Morita...
context: Yeah, why don't we do that soon?\That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back...\Is someone there?\Huh, what's this box?\Help her get better no matter what\Morita... response:	Morita!
context: That's great... it reminds me of the old days...\You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back...\Is someone there?\Huh, what's this box?\Help her get better no matter what\Morita...\Morita! response:	Heave-ho!
context: You look great even in a fist fight... it's like it was when I was young.\I fell asleep sitting in a chair, so my shoulders and back...\Is someone there?\Huh, what's this box?\Help her get better no matter what\Morita...\Morita!\Heave-ho! response:	Hey, wait a second... this is for...
context: I fell asleep sitting in a chair, so my shoulders and back...\Is someone there?\Huh, what's this box?\Help her get better no matter what\Morita...\Morita!\Heave-ho!\Hey, wait a second... this is for... response:	I really appreciate it! I'll make good use of it!
context: Is someone there?\Huh, what's this box?\Help her get better no matter what\Morita...\Morita!\Heave-ho!\Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it! response:	But this is enough!
context: Huh, what's this box?\Help her get better no matter what\Morita...\Morita!\Heave-ho!\Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it!\But this is enough! response:	And I'll be sure to pay you back!
context: Help her get better no matter what\Morita...\Morita!\Heave-ho!\Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it!\But this is enough!\And I'll be sure to pay you back! response:	I'll return the money but not Hagu though!
context: Morita...\Morita!\Heave-ho!\Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it!\But this is enough!\And I'll be sure to pay you back!\I'll return the money but not Hagu though! response:	Don't you dare think that this is the end!
context: Morita!\Heave-ho!\Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it!\But this is enough!\And I'll be sure to pay you back!\I'll return the money but not Hagu though!\Don't you dare think that this is the end! response:	Don't forget about that!
context: Heave-ho!\Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it!\But this is enough!\And I'll be sure to pay you back!\I'll return the money but not Hagu though!\Don't you dare think that this is the end!\Don't forget about that! response:	Yeah, I'll remember it.
context: Hey, wait a second... this is for...\I really appreciate it! I'll make good use of it!\But this is enough!\And I'll be sure to pay you back!\I'll return the money but not Hagu though!\Don't you dare think that this is the end!\Don't forget about that!\Yeah, I'll remember it. response:	I'll definitely help her get better...
context: I really appreciate it! I'll make good use of it!\But this is enough!\And I'll be sure to pay you back!\I'll return the money but not Hagu though!\Don't you dare think that this is the end!\Don't forget about that!\Yeah, I'll remember it.\I'll definitely help her get better... response:	So don't worry about it.
context: But this is enough!\And I'll be sure to pay you back!\I'll return the money but not Hagu though!\Don't you dare think that this is the end!\Don't forget about that!\Yeah, I'll remember it.\I'll definitely help her get better...\So don't worry about it. response:	Hey, you... do you love her?!
context: And I'll be sure to pay you back!\I'll return the money but not Hagu though!\Don't you dare think that this is the end!\Don't forget about that!\Yeah, I'll remember it.\I'll definitely help her get better...\So don't worry about it.\Hey, you... do you love her?! response:	Yeah!
context: I'll return the money but not Hagu though!\Don't you dare think that this is the end!\Don't forget about that!\Yeah, I'll remember it.\I'll definitely help her get better...\So don't worry about it.\Hey, you... do you love her?!\Yeah! response:	I love her!
context: Don't you dare think that this is the end!\Don't forget about that!\Yeah, I'll remember it.\I'll definitely help her get better...\So don't worry about it.\Hey, you... do you love her?!\Yeah!\I love her! response:	I love her very much!
context: Don't forget about that!\Yeah, I'll remember it.\I'll definitely help her get better...\So don't worry about it.\Hey, you... do you love her?!\Yeah!\I love her!\I love her very much! response:	What did he say?!
context: Yeah, I'll remember it.\I'll definitely help her get better...\So don't worry about it.\Hey, you... do you love her?!\Yeah!\I love her!\I love her very much!\What did he say?! response:	It's adolescence!
context: I'll definitely help her get better...\So don't worry about it.\Hey, you... do you love her?!\Yeah!\I love her!\I love her very much!\What did he say?!\It's adolescence! response:	I never knew, Hanamoto-kun!
context: So don't worry about it.\Hey, you... do you love her?!\Yeah!\I love her!\I love her very much!\What did he say?!\It's adolescence!\I never knew, Hanamoto-kun! response:	Lord Adolescence has arrived!
context: Hey, you... do you love her?!\Yeah!\I love her!\I love her very much!\What did he say?!\It's adolescence!\I never knew, Hanamoto-kun!\Lord Adolescence has arrived! response:	What? Hanamoto-sensei?
context: Yeah!\I love her!\I love her very much!\What did he say?!\It's adolescence!\I never knew, Hanamoto-kun!\Lord Adolescence has arrived!\What? Hanamoto-sensei? response:	Bring sake! Someone, bring some sake!
context: I love her!\I love her very much!\What did he say?!\It's adolescence!\I never knew, Hanamoto-kun!\Lord Adolescence has arrived!\What? Hanamoto-sensei?\Bring sake! Someone, bring some sake! response:	No way?! It never seemed that way...
context: I love her very much!\What did he say?!\It's adolescence!\I never knew, Hanamoto-kun!\Lord Adolescence has arrived!\What? Hanamoto-sensei?\Bring sake! Someone, bring some sake!\No way?! It never seemed that way... response:	A toast to Lord Adolescence!
context: What did he say?!\It's adolescence!\I never knew, Hanamoto-kun!\Lord Adolescence has arrived!\What? Hanamoto-sensei?\Bring sake! Someone, bring some sake!\No way?! It never seemed that way...\A toast to Lord Adolescence! response:	Heave-ho! Heave-ho! Heave-ho!
context: It's adolescence!\I never knew, Hanamoto-kun!\Lord Adolescence has arrived!\What? Hanamoto-sensei?\Bring sake! Someone, bring some sake!\No way?! It never seemed that way...\A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho! response:	Cheers for Hanamoto-kun!
context: I never knew, Hanamoto-kun!\Lord Adolescence has arrived!\What? Hanamoto-sensei?\Bring sake! Someone, bring some sake!\No way?! It never seemed that way...\A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun! response:	I won't forget.
context: Lord Adolescence has arrived!\What? Hanamoto-sensei?\Bring sake! Someone, bring some sake!\No way?! It never seemed that way...\A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun!\I won't forget. response:	And I'll watch you forever.
context: What? Hanamoto-sensei?\Bring sake! Someone, bring some sake!\No way?! It never seemed that way...\A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun!\I won't forget.\And I'll watch you forever. response:	Forever and ever...
context: Bring sake! Someone, bring some sake!\No way?! It never seemed that way...\A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun!\I won't forget.\And I'll watch you forever.\Forever and ever... response:	arifurete iru kimochi nante sa
context: No way?! It never seemed that way...\A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun!\I won't forget.\And I'll watch you forever.\Forever and ever...\arifurete iru kimochi nante sa response:	It would be so much easier...
context: A toast to Lord Adolescence!\Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun!\I won't forget.\And I'll watch you forever.\Forever and ever...\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: Heave-ho! Heave-ho! Heave-ho!\Cheers for Hanamoto-kun!\I won't forget.\And I'll watch you forever.\Forever and ever...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: Cheers for Hanamoto-kun!\I won't forget.\And I'll watch you forever.\Forever and ever...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: I won't forget.\And I'll watch you forever.\Forever and ever...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: And I'll watch you forever.\Forever and ever...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: Forever and ever...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: With Honey and Clover.
