context: Uka's Room response:	Maid Cafe Flea Market
context: Keiko!\Hurry up, or we'll miss out on the sewin' machines again!\Coming!\Hang in there, Inari.\Okay!\Miss Inari...\U-Um...\You're Fushimi, right? From Class A? response:	Attagirl!
context: Hurry up, or we'll miss out on the sewin' machines again!\Coming!\Hang in there, Inari.\Okay!\Miss Inari...\U-Um...\You're Fushimi, right? From Class A?\Attagirl! response:	Y-Yeah, that's me...
context: Coming!\Hang in there, Inari.\Okay!\Miss Inari...\U-Um...\You're Fushimi, right? From Class A?\Attagirl!\Y-Yeah, that's me... response:	You're in Class E, right?
context: Hang in there, Inari.\Okay!\Miss Inari...\U-Um...\You're Fushimi, right? From Class A?\Attagirl!\Y-Yeah, that's me...\You're in Class E, right? response:	I'm Momoyama!
context: Okay!\Miss Inari...\U-Um...\You're Fushimi, right? From Class A?\Attagirl!\Y-Yeah, that's me...\You're in Class E, right?\I'm Momoyama! response:	Um... here.
context: Miss Inari...\U-Um...\You're Fushimi, right? From Class A?\Attagirl!\Y-Yeah, that's me...\You're in Class E, right?\I'm Momoyama!\Um... here. response:	What's... what's this?
context: U-Um...\You're Fushimi, right? From Class A?\Attagirl!\Y-Yeah, that's me...\You're in Class E, right?\I'm Momoyama!\Um... here.\What's... what's this? response:	To Tanbabashi
context: You're Fushimi, right? From Class A?\Attagirl!\Y-Yeah, that's me...\You're in Class E, right?\I'm Momoyama!\Um... here.\What's... what's this?\To Tanbabashi response:	To Tanbabashi
context: Attagirl!\Y-Yeah, that's me...\You're in Class E, right?\I'm Momoyama!\Um... here.\What's... what's this?\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: Y-Yeah, that's me...\You're in Class E, right?\I'm Momoyama!\Um... here.\What's... what's this?\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: You're in Class E, right?\I'm Momoyama!\Um... here.\What's... what's this?\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: I'm Momoyama!\Um... here.\What's... what's this?\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: Um... here.\What's... what's this?\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: What's... what's this?\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	To Tanbabashi
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi response:	Could you... give it to Tanbabashi for me?
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\Could you... give it to Tanbabashi for me? response:	She's liked Tanbabashi since first year.
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year. response:	I always knew.
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year.\I always knew. response:	You and Tanbabashi seem pretty friendly these days, so...
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\To Tanbabashi\Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year.\I always knew.\You and Tanbabashi seem pretty friendly these days, so... response:	Lots of other girls like Tanbabashi.
context: To Tanbabashi\To Tanbabashi\To Tanbabashi\Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year.\I always knew.\You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi. response:	C'mon, help a girl out! For love!
context: To Tanbabashi\To Tanbabashi\Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year.\I always knew.\You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love! response:	That much I knew.
context: To Tanbabashi\Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year.\I always knew.\You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love!\That much I knew. response:	Leave it to me!
context: Could you... give it to Tanbabashi for me?\She's liked Tanbabashi since first year.\I always knew.\You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love!\That much I knew.\Leave it to me! response:	Have I been shovin' them aside all this time with my divine powers?
context: She's liked Tanbabashi since first year.\I always knew.\You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love!\That much I knew.\Leave it to me!\Have I been shovin' them aside all this time with my divine powers? response:	I'm so sorry, but I...
context: I always knew.\You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love!\That much I knew.\Leave it to me!\Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I... response:	I'm droppin' out of the play.
context: You and Tanbabashi seem pretty friendly these days, so...\Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love!\That much I knew.\Leave it to me!\Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I...\I'm droppin' out of the play. response:	Inari, Konkon, Koi Iroha
context: Lots of other girls like Tanbabashi.\C'mon, help a girl out! For love!\That much I knew.\Leave it to me!\Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I...\I'm droppin' out of the play.\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: C'mon, help a girl out! For love!\That much I knew.\Leave it to me!\Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I...\I'm droppin' out of the play.\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: That much I knew.\Leave it to me!\Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I...\I'm droppin' out of the play.\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Leave it to me!\Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I...\I'm droppin' out of the play.\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Have I been shovin' them aside all this time with my divine powers?\I'm so sorry, but I...\I'm droppin' out of the play.\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: I'm so sorry, but I...\I'm droppin' out of the play.\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: I'm droppin' out of the play.\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	Inari, Konkon, Koi Iroha
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha response:	I'm so sorry, but I...
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\I'm so sorry, but I... response:	I'm droppin' out of the play.
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\I'm so sorry, but I...\I'm droppin' out of the play. response:	You're quitting?!
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\I'm so sorry, but I...\I'm droppin' out of the play.\You're quitting?! response:	This late in the game?
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\I'm so sorry, but I...\I'm droppin' out of the play.\You're quitting?!\This late in the game? response:	How come? Is there a reason?
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\I'm so sorry, but I...\I'm droppin' out of the play.\You're quitting?!\This late in the game?\How come? Is there a reason? response:	W-Well, I... I can't seem to learn my lines, for one thing...
context: Inari, Konkon, Koi Iroha\Inari, Konkon, Koi Iroha\I'm so sorry, but I...\I'm droppin' out of the play.\You're quitting?!\This late in the game?\How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing... response:	I'm just not sure of myself.
context: Inari, Konkon, Koi Iroha\I'm so sorry, but I...\I'm droppin' out of the play.\You're quitting?!\This late in the game?\How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself. response:	That's no reason to quit, though.
context: I'm so sorry, but I...\I'm droppin' out of the play.\You're quitting?!\This late in the game?\How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself.\That's no reason to quit, though. response:	Um... if you need someone...
context: I'm droppin' out of the play.\You're quitting?!\This late in the game?\How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself.\That's no reason to quit, though.\Um... if you need someone... response:	Are you sure? Can you learn the lines if you start now?
context: You're quitting?!\This late in the game?\How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself.\That's no reason to quit, though.\Um... if you need someone...\Are you sure? Can you learn the lines if you start now? response:	I think so. I'm pretty good at memorizing stuff.
context: This late in the game?\How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself.\That's no reason to quit, though.\Um... if you need someone...\Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff. response:	The costume probably won't have to be altered, either.
context: How come? Is there a reason?\W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself.\That's no reason to quit, though.\Um... if you need someone...\Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either. response:	I'm sorry.
context: W-Well, I... I can't seem to learn my lines, for one thing...\I'm just not sure of myself.\That's no reason to quit, though.\Um... if you need someone...\Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either.\I'm sorry. response:	Okay, take it from this scene.
context: I'm just not sure of myself.\That's no reason to quit, though.\Um... if you need someone...\Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either.\I'm sorry.\Okay, take it from this scene. response:	Let's see... Here? Okay.
context: That's no reason to quit, though.\Um... if you need someone...\Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either.\I'm sorry.\Okay, take it from this scene.\Let's see... Here? Okay. response:	What?
context: Um... if you need someone...\Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either.\I'm sorry.\Okay, take it from this scene.\Let's see... Here? Okay.\What? response:	The hell's she thinkin'?!
context: Are you sure? Can you learn the lines if you start now?\I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either.\I'm sorry.\Okay, take it from this scene.\Let's see... Here? Okay.\What?\The hell's she thinkin'?! response:	Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?
context: I think so. I'm pretty good at memorizing stuff.\The costume probably won't have to be altered, either.\I'm sorry.\Okay, take it from this scene.\Let's see... Here? Okay.\What?\The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around? response:	Boy
context: The costume probably won't have to be altered, either.\I'm sorry.\Okay, take it from this scene.\Let's see... Here? Okay.\What?\The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy response:	Boyfriend? Whose boyfriend?!
context: I'm sorry.\Okay, take it from this scene.\Let's see... Here? Okay.\What?\The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy\Boyfriend? Whose boyfriend?! response:	Y'know, Fushimi's boyfriend. Real hunky type.
context: Okay, take it from this scene.\Let's see... Here? Okay.\What?\The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy\Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type. response:	Where'd you hear that?!
context: Let's see... Here? Okay.\What?\The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy\Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?! response:	We saw her getting all friendly with this hot guy. Right?
context: What?\The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy\Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right? response:	Y-Yeah.
context: The hell's she thinkin'?!\Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy\Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right?\Y-Yeah. response:	I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.
context: Dunno. Maybe she couldn't do the kissing scene with her boyfriend around?\Boy\Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right?\Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi. response:	Wh-Why single me out?
context: Boy\Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right?\Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out? response:	Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!
context: Boyfriend? Whose boyfriend?!\Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right?\Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend! response:	That's the bell! I've got to get to the committee meeting!
context: Y'know, Fushimi's boyfriend. Real hunky type.\Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right?\Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting! response:	So that's what Sumizome looks like when she's mad.
context: Where'd you hear that?!\We saw her getting all friendly with this hot guy. Right?\Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad. response:	G-Gap moe...
context: We saw her getting all friendly with this hot guy. Right?\Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad.\G-Gap moe... response:	Fushimi doesn't have a boyfriend, then?
context: Y-Yeah.\I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad.\G-Gap moe...\Fushimi doesn't have a boyfriend, then? response:	Phew.
context: I would expect other boys to jump to conclusions like that, but not you, Tanbabashi.\Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad.\G-Gap moe...\Fushimi doesn't have a boyfriend, then?\Phew. response:	Huh? Wait... Phew?
context: Wh-Why single me out?\Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad.\G-Gap moe...\Fushimi doesn't have a boyfriend, then?\Phew.\Huh? Wait... Phew? response:	I gotta get this to him.
context: Look, we're her friends, and if we know one thing, it's that Inari does not have a boyfriend!\That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad.\G-Gap moe...\Fushimi doesn't have a boyfriend, then?\Phew.\Huh? Wait... Phew?\I gotta get this to him. response:	Momoyama poured her heart into it, after all.
context: That's the bell! I've got to get to the committee meeting!\So that's what Sumizome looks like when she's mad.\G-Gap moe...\Fushimi doesn't have a boyfriend, then?\Phew.\Huh? Wait... Phew?\I gotta get this to him.\Momoyama poured her heart into it, after all. response:	Even though I don't really want to.
context: So that's what Sumizome looks like when she's mad.\G-Gap moe...\Fushimi doesn't have a boyfriend, then?\Phew.\Huh? Wait... Phew?\I gotta get this to him.\Momoyama poured her heart into it, after all.\Even though I don't really want to. response:	To Tanbabashi
context: G-Gap moe...\Fushimi doesn't have a boyfriend, then?\Phew.\Huh? Wait... Phew?\I gotta get this to him.\Momoyama poured her heart into it, after all.\Even though I don't really want to.\To Tanbabashi response:	Hey! Whoa!
context: Fushimi doesn't have a boyfriend, then?\Phew.\Huh? Wait... Phew?\I gotta get this to him.\Momoyama poured her heart into it, after all.\Even though I don't really want to.\To Tanbabashi\Hey! Whoa! response:	Kon, was that... Did I just...
context: Phew.\Huh? Wait... Phew?\I gotta get this to him.\Momoyama poured her heart into it, after all.\Even though I don't really want to.\To Tanbabashi\Hey! Whoa!\Kon, was that... Did I just... response:	Y-Yes. That was likely another manifestation of divine power.
context: Huh? Wait... Phew?\I gotta get this to him.\Momoyama poured her heart into it, after all.\Even though I don't really want to.\To Tanbabashi\Hey! Whoa!\Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power. response:	But why? Why do I do all this awful stuff?
context: I gotta get this to him.\Momoyama poured her heart into it, after all.\Even though I don't really want to.\To Tanbabashi\Hey! Whoa!\Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff? response:	And with Lady Uka's special power, no less!
context: Momoyama poured her heart into it, after all.\Even though I don't really want to.\To Tanbabashi\Hey! Whoa!\Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less! response:	Why? Why?
context: Even though I don't really want to.\To Tanbabashi\Hey! Whoa!\Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less!\Why? Why? response:	M-Miss Inari!
context: To Tanbabashi\Hey! Whoa!\Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less!\Why? Why?\M-Miss Inari! response:	I'm such a cheat.
context: Hey! Whoa!\Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less!\Why? Why?\M-Miss Inari!\I'm such a cheat. response:	I hate myself like this!
context: Kon, was that... Did I just...\Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less!\Why? Why?\M-Miss Inari!\I'm such a cheat.\I hate myself like this! response:	Lady Uka?
context: Y-Yes. That was likely another manifestation of divine power.\But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less!\Why? Why?\M-Miss Inari!\I'm such a cheat.\I hate myself like this!\Lady Uka? response:	Something just...
context: But why? Why do I do all this awful stuff?\And with Lady Uka's special power, no less!\Why? Why?\M-Miss Inari!\I'm such a cheat.\I hate myself like this!\Lady Uka?\Something just... response:	Could it be?
context: And with Lady Uka's special power, no less!\Why? Why?\M-Miss Inari!\I'm such a cheat.\I hate myself like this!\Lady Uka?\Something just...\Could it be? response:	Inari...
context: Why? Why?\M-Miss Inari!\I'm such a cheat.\I hate myself like this!\Lady Uka?\Something just...\Could it be?\Inari... response:	Inari, konkon!
context: M-Miss Inari!\I'm such a cheat.\I hate myself like this!\Lady Uka?\Something just...\Could it be?\Inari...\Inari, konkon! response:	Change into Momoyama!
context: I'm such a cheat.\I hate myself like this!\Lady Uka?\Something just...\Could it be?\Inari...\Inari, konkon!\Change into Momoyama! response:	Miss Inari! What do you think you're doing?!
context: I hate myself like this!\Lady Uka?\Something just...\Could it be?\Inari...\Inari, konkon!\Change into Momoyama!\Miss Inari! What do you think you're doing?! response:	I'm going to confess to Tanbabashi.
context: Lady Uka?\Something just...\Could it be?\Inari...\Inari, konkon!\Change into Momoyama!\Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi. response:	But you can't!
context: Something just...\Could it be?\Inari...\Inari, konkon!\Change into Momoyama!\Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi.\But you can't! response:	Using your divine power that way won't end well for anyone!
context: Could it be?\Inari...\Inari, konkon!\Change into Momoyama!\Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi.\But you can't!\Using your divine power that way won't end well for anyone! response:	I know that!
context: Inari...\Inari, konkon!\Change into Momoyama!\Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi.\But you can't!\Using your divine power that way won't end well for anyone!\I know that! response:	I know... but...
context: Inari, konkon!\Change into Momoyama!\Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi.\But you can't!\Using your divine power that way won't end well for anyone!\I know that!\I know... but... response:	Miss Inari...
context: Change into Momoyama!\Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi.\But you can't!\Using your divine power that way won't end well for anyone!\I know that!\I know... but...\Miss Inari... response:	I don't know what to do!
context: Miss Inari! What do you think you're doing?!\I'm going to confess to Tanbabashi.\But you can't!\Using your divine power that way won't end well for anyone!\I know that!\I know... but...\Miss Inari...\I don't know what to do! response:	Tanbabashi? But why
context: I'm going to confess to Tanbabashi.\But you can't!\Using your divine power that way won't end well for anyone!\I know that!\I know... but...\Miss Inari...\I don't know what to do!\Tanbabashi? But why response:	Uh, sorry to spring this on you, but...
context: But you can't!\Using your divine power that way won't end well for anyone!\I know that!\I know... but...\Miss Inari...\I don't know what to do!\Tanbabashi? But why\Uh, sorry to spring this on you, but... response:	Have you seen a girl around here?
context: Using your divine power that way won't end well for anyone!\I know that!\I know... but...\Miss Inari...\I don't know what to do!\Tanbabashi? But why\Uh, sorry to spring this on you, but...\Have you seen a girl around here? response:	About yay tall?
context: I know that!\I know... but...\Miss Inari...\I don't know what to do!\Tanbabashi? But why\Uh, sorry to spring this on you, but...\Have you seen a girl around here?\About yay tall? response:	He actually came to look for me?
context: I know... but...\Miss Inari...\I don't know what to do!\Tanbabashi? But why\Uh, sorry to spring this on you, but...\Have you seen a girl around here?\About yay tall?\He actually came to look for me? response:	Selfish old me?
context: Miss Inari...\I don't know what to do!\Tanbabashi? But why\Uh, sorry to spring this on you, but...\Have you seen a girl around here?\About yay tall?\He actually came to look for me?\Selfish old me? response:	What
context: I don't know what to do!\Tanbabashi? But why\Uh, sorry to spring this on you, but...\Have you seen a girl around here?\About yay tall?\He actually came to look for me?\Selfish old me?\What response:	I like you.
context: Tanbabashi? But why\Uh, sorry to spring this on you, but...\Have you seen a girl around here?\About yay tall?\He actually came to look for me?\Selfish old me?\What\I like you. response:	I've always liked you, ever since first year.
context: Uh, sorry to spring this on you, but...\Have you seen a girl around here?\About yay tall?\He actually came to look for me?\Selfish old me?\What\I like you.\I've always liked you, ever since first year. response:	Funny how easy it comes out when you look like someone else.
context: Have you seen a girl around here?\About yay tall?\He actually came to look for me?\Selfish old me?\What\I like you.\I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else. response:	But the truth is...
context: About yay tall?\He actually came to look for me?\Selfish old me?\What\I like you.\I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else.\But the truth is... response:	I wanted to tell him as myself.
context: He actually came to look for me?\Selfish old me?\What\I like you.\I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else.\But the truth is...\I wanted to tell him as myself. response:	I like you, Tanbabashi.
context: Selfish old me?\What\I like you.\I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else.\But the truth is...\I wanted to tell him as myself.\I like you, Tanbabashi. response:	I love you.
context: What\I like you.\I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else.\But the truth is...\I wanted to tell him as myself.\I like you, Tanbabashi.\I love you. response:	Huh? Er, uh...
context: I like you.\I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else.\But the truth is...\I wanted to tell him as myself.\I like you, Tanbabashi.\I love you.\Huh? Er, uh... response:	I'm sorry!
context: I've always liked you, ever since first year.\Funny how easy it comes out when you look like someone else.\But the truth is...\I wanted to tell him as myself.\I like you, Tanbabashi.\I love you.\Huh? Er, uh...\I'm sorry! response:	B-But I'm flattered, I really am. Thank you.
context: Funny how easy it comes out when you look like someone else.\But the truth is...\I wanted to tell him as myself.\I like you, Tanbabashi.\I love you.\Huh? Er, uh...\I'm sorry!\B-But I'm flattered, I really am. Thank you. response:	I-It's all right...
context: But the truth is...\I wanted to tell him as myself.\I like you, Tanbabashi.\I love you.\Huh? Er, uh...\I'm sorry!\B-But I'm flattered, I really am. Thank you.\I-It's all right... response:	H-Hey, can I ask you somethin'?
