context: Pre! Preparation! response:	I'm not strong
context: Yes, Noto-kun?!\How about a cosplay cafe!?\What?!\Isn't that, like, super otaku?\That will most definitely overlap with other classes.\I definitely don't want to do that.\Um...\You see... response:	This is kinda my opinion, and it's not like I want to do it, but...
context: How about a cosplay cafe!?\What?!\Isn't that, like, super otaku?\That will most definitely overlap with other classes.\I definitely don't want to do that.\Um...\You see...\This is kinda my opinion, and it's not like I want to do it, but... response:	I really hate these kinds of things,
context: What?!\Isn't that, like, super otaku?\That will most definitely overlap with other classes.\I definitely don't want to do that.\Um...\You see...\This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things, response:	but if everyone has fun, it'd be great, or so I thought...
context: Isn't that, like, super otaku?\That will most definitely overlap with other classes.\I definitely don't want to do that.\Um...\You see...\This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought... response:	And so, um...
context: That will most definitely overlap with other classes.\I definitely don't want to do that.\Um...\You see...\This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought...\And so, um... response:	H-Haun -
context: I definitely don't want to do that.\Um...\You see...\This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought...\And so, um...\H-Haun - response:	Oh, I'm getting a nosebleed.
context: Um...\You see...\This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought...\And so, um...\H-Haun -\Oh, I'm getting a nosebleed. response:	Don't take this the wrong way, okay?
context: You see...\This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought...\And so, um...\H-Haun -\Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay? response:	It's not like I was going to say something weird...
context: This is kinda my opinion, and it's not like I want to do it, but...\I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought...\And so, um...\H-Haun -\Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay?\It's not like I was going to say something weird... response:	I, um... want a h-haunted house -
context: I really hate these kinds of things,\but if everyone has fun, it'd be great, or so I thought...\And so, um...\H-Haun -\Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay?\It's not like I was going to say something weird...\I, um... want a h-haunted house - response:	Kushieda, leave it at that.
context: but if everyone has fun, it'd be great, or so I thought...\And so, um...\H-Haun -\Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay?\It's not like I was going to say something weird...\I, um... want a h-haunted house -\Kushieda, leave it at that. response:	Your body can't keep up.
context: And so, um...\H-Haun -\Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay?\It's not like I was going to say something weird...\I, um... want a h-haunted house -\Kushieda, leave it at that.\Your body can't keep up. response:	I won't let you...
context: H-Haun -\Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay?\It's not like I was going to say something weird...\I, um... want a h-haunted house -\Kushieda, leave it at that.\Your body can't keep up.\I won't let you... response:	I'm not letting you, okay?
context: Oh, I'm getting a nosebleed.\Don't take this the wrong way, okay?\It's not like I was going to say something weird...\I, um... want a h-haunted house -\Kushieda, leave it at that.\Your body can't keep up.\I won't let you...\I'm not letting you, okay? response:	Y-Yuri-chan?
context: Don't take this the wrong way, okay?\It's not like I was going to say something weird...\I, um... want a h-haunted house -\Kushieda, leave it at that.\Your body can't keep up.\I won't let you...\I'm not letting you, okay?\Y-Yuri-chan? response:	Coffee shop? No way!
context: It's not like I was going to say something weird...\I, um... want a h-haunted house -\Kushieda, leave it at that.\Your body can't keep up.\I won't let you...\I'm not letting you, okay?\Y-Yuri-chan?\Coffee shop? No way! response:	Make a band and put on a concert?
context: I, um... want a h-haunted house -\Kushieda, leave it at that.\Your body can't keep up.\I won't let you...\I'm not letting you, okay?\Y-Yuri-chan?\Coffee shop? No way!\Make a band and put on a concert? response:	Man, that's the so lame in Japan these days!
context: Kushieda, leave it at that.\Your body can't keep up.\I won't let you...\I'm not letting you, okay?\Y-Yuri-chan?\Coffee shop? No way!\Make a band and put on a concert?\Man, that's the so lame in Japan these days! response:	That kind of one-day excitement is nothing but an illusion!
context: Your body can't keep up.\I won't let you...\I'm not letting you, okay?\Y-Yuri-chan?\Coffee shop? No way!\Make a band and put on a concert?\Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion! response:	You're going to suck by Christmas anyway!
context: I won't let you...\I'm not letting you, okay?\Y-Yuri-chan?\Coffee shop? No way!\Make a band and put on a concert?\Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway! response:	Either way, we won't get anywhere like this!
context: I'm not letting you, okay?\Y-Yuri-chan?\Coffee shop? No way!\Make a band and put on a concert?\Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this! response:	Now that it's come to this, we're going to have a final decisive vote!
context: Y-Yuri-chan?\Coffee shop? No way!\Make a band and put on a concert?\Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote! response:	All of you, get your hands writing what you want to do!
context: Coffee shop? No way!\Make a band and put on a concert?\Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do! response:	No matter what the girls write, they're merely a big mob.
context: Make a band and put on a concert?\Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob. response:	They're no threat to the Male Alliance.
context: Man, that's the so lame in Japan these days!\That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance. response:	All right! Everyone's done writing, right?
context: That kind of one-day excitement is nothing but an illusion!\You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance.\All right! Everyone's done writing, right? response:	Here I go, then!
context: You're going to suck by Christmas anyway!\Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance.\All right! Everyone's done writing, right?\Here I go, then! response:	Shake and...
context: Either way, we won't get anywhere like this!\Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance.\All right! Everyone's done writing, right?\Here I go, then!\Shake and... response:	Huh?
context: Now that it's come to this, we're going to have a final decisive vote!\All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance.\All right! Everyone's done writing, right?\Here I go, then!\Shake and...\Huh? response:	Wait, what?! A lottery?!
context: All of you, get your hands writing what you want to do!\No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance.\All right! Everyone's done writing, right?\Here I go, then!\Shake and...\Huh?\Wait, what?! A lottery?! response:	Announcing it now!
context: No matter what the girls write, they're merely a big mob.\They're no threat to the Male Alliance.\All right! Everyone's done writing, right?\Here I go, then!\Shake and...\Huh?\Wait, what?! A lottery?!\Announcing it now! response:	For this year's cultural festival,
context: They're no threat to the Male Alliance.\All right! Everyone's done writing, right?\Here I go, then!\Shake and...\Huh?\Wait, what?! A lottery?!\Announcing it now!\For this year's cultural festival, response:	our class exhibition will be a pro-wres...
context: All right! Everyone's done writing, right?\Here I go, then!\Shake and...\Huh?\Wait, what?! A lottery?!\Announcing it now!\For this year's cultural festival,\our class exhibition will be a pro-wres... response:	Who was it that wrote pro-wrestling show and serious in parentheses?!
context: Here I go, then!\Shake and...\Huh?\Wait, what?! A lottery?!\Announcing it now!\For this year's cultural festival,\our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?! response:	Hey, why didn't you make it a majority decision?
context: Shake and...\Huh?\Wait, what?! A lottery?!\Announcing it now!\For this year's cultural festival,\our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision? response:	Huh?
context: Huh?\Wait, what?! A lottery?!\Announcing it now!\For this year's cultural festival,\our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision?\Huh? response:	Oh.
context: Wait, what?! A lottery?!\Announcing it now!\For this year's cultural festival,\our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision?\Huh?\Oh. response:	That bastard Stupid Chi'!
context: Announcing it now!\For this year's cultural festival,\our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision?\Huh?\Oh.\That bastard Stupid Chi'! response:	While she's going through the endless circle of transmigration,
context: For this year's cultural festival,\our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision?\Huh?\Oh.\That bastard Stupid Chi'!\While she's going through the endless circle of transmigration, response:	I'm going to drop her down to all kinds of Hells!
context: our class exhibition will be a pro-wres...\Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision?\Huh?\Oh.\That bastard Stupid Chi'!\While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells! response:	Give it up and just enjoy a class event for once.
context: Who was it that wrote pro-wrestling show and serious in parentheses?!\Hey, why didn't you make it a majority decision?\Huh?\Oh.\That bastard Stupid Chi'!\While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once. response:	You're too narrow-minded.
context: Hey, why didn't you make it a majority decision?\Huh?\Oh.\That bastard Stupid Chi'!\While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once.\You're too narrow-minded. response:	What now?
context: Huh?\Oh.\That bastard Stupid Chi'!\While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once.\You're too narrow-minded.\What now? response:	You're being all happy on your own.
context: Oh.\That bastard Stupid Chi'!\While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once.\You're too narrow-minded.\What now?\You're being all happy on your own. response:	Happy? Me?
context: That bastard Stupid Chi'!\While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once.\You're too narrow-minded.\What now?\You're being all happy on your own.\Happy? Me? response:	Ever since we came back from the trip, you've been -
context: While she's going through the endless circle of transmigration,\I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once.\You're too narrow-minded.\What now?\You're being all happy on your own.\Happy? Me?\Ever since we came back from the trip, you've been - response:	Huh?
context: I'm going to drop her down to all kinds of Hells!\Give it up and just enjoy a class event for once.\You're too narrow-minded.\What now?\You're being all happy on your own.\Happy? Me?\Ever since we came back from the trip, you've been -\Huh? response:	Why?
context: Give it up and just enjoy a class event for once.\You're too narrow-minded.\What now?\You're being all happy on your own.\Happy? Me?\Ever since we came back from the trip, you've been -\Huh?\Why? response:	What's wrong?
context: You're too narrow-minded.\What now?\You're being all happy on your own.\Happy? Me?\Ever since we came back from the trip, you've been -\Huh?\Why?\What's wrong? response:	Weird. I can't withdraw any money.
context: What now?\You're being all happy on your own.\Happy? Me?\Ever since we came back from the trip, you've been -\Huh?\Why?\What's wrong?\Weird. I can't withdraw any money. response:	It's saying that the balance is zero.
context: You're being all happy on your own.\Happy? Me?\Ever since we came back from the trip, you've been -\Huh?\Why?\What's wrong?\Weird. I can't withdraw any money.\It's saying that the balance is zero. response:	Fine, I'll -
context: Happy? Me?\Ever since we came back from the trip, you've been -\Huh?\Why?\What's wrong?\Weird. I can't withdraw any money.\It's saying that the balance is zero.\Fine, I'll - response:	Impossible.
context: Ever since we came back from the trip, you've been -\Huh?\Why?\What's wrong?\Weird. I can't withdraw any money.\It's saying that the balance is zero.\Fine, I'll -\Impossible. response:	It's because I kept ignoring the phone calls...
context: Huh?\Why?\What's wrong?\Weird. I can't withdraw any money.\It's saying that the balance is zero.\Fine, I'll -\Impossible.\It's because I kept ignoring the phone calls... response:	He'll even do things like this...
context: Why?\What's wrong?\Weird. I can't withdraw any money.\It's saying that the balance is zero.\Fine, I'll -\Impossible.\It's because I kept ignoring the phone calls...\He'll even do things like this... response:	I can't believe him.
context: What's wrong?\Weird. I can't withdraw any money.\It's saying that the balance is zero.\Fine, I'll -\Impossible.\It's because I kept ignoring the phone calls...\He'll even do things like this...\I can't believe him. response:	Phone calls? The ones you've been getting recently?
context: Weird. I can't withdraw any money.\It's saying that the balance is zero.\Fine, I'll -\Impossible.\It's because I kept ignoring the phone calls...\He'll even do things like this...\I can't believe him.\Phone calls? The ones you've been getting recently? response:	He's been calling frequently for some time now.
context: It's saying that the balance is zero.\Fine, I'll -\Impossible.\It's because I kept ignoring the phone calls...\He'll even do things like this...\I can't believe him.\Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now. response:	But it annoyed me, so I ignored them.
context: Fine, I'll -\Impossible.\It's because I kept ignoring the phone calls...\He'll even do things like this...\I can't believe him.\Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now.\But it annoyed me, so I ignored them. response:	So now he's emptied the account for my living expenses.
context: Impossible.\It's because I kept ignoring the phone calls...\He'll even do things like this...\I can't believe him.\Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now.\But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses. response:	That shitty old man... I really want to kill him!
context: It's because I kept ignoring the phone calls...\He'll even do things like this...\I can't believe him.\Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now.\But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him! response:	Saying that about your parents is bad, you know.
context: He'll even do things like this...\I can't believe him.\Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now.\But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know. response:	He's threatening me here.
context: I can't believe him.\Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now.\But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know.\He's threatening me here. response:	Just pick it up for starters.
context: Phone calls? The ones you've been getting recently?\He's been calling frequently for some time now.\But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know.\He's threatening me here.\Just pick it up for starters. response:	Either way, nothing will happen unless you talk.
context: He's been calling frequently for some time now.\But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know.\He's threatening me here.\Just pick it up for starters.\Either way, nothing will happen unless you talk. response:	And besides, not having any money will be bothersome, no?
context: But it annoyed me, so I ignored them.\So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know.\He's threatening me here.\Just pick it up for starters.\Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no? response:	Well...
context: So now he's emptied the account for my living expenses.\That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know.\He's threatening me here.\Just pick it up for starters.\Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no?\Well... response:	Her picking up the phone was great, but...
context: That shitty old man... I really want to kill him!\Saying that about your parents is bad, you know.\He's threatening me here.\Just pick it up for starters.\Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no?\Well...\Her picking up the phone was great, but... response:	I see...
context: Saying that about your parents is bad, you know.\He's threatening me here.\Just pick it up for starters.\Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no?\Well...\Her picking up the phone was great, but...\I see... response:	I understand.
context: He's threatening me here.\Just pick it up for starters.\Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no?\Well...\Her picking up the phone was great, but...\I see...\I understand. response:	Anyhow, it seems my daughter isn't coming here.
context: Just pick it up for starters.\Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no?\Well...\Her picking up the phone was great, but...\I see...\I understand.\Anyhow, it seems my daughter isn't coming here. response:	Yes. I'm sorry.
context: Either way, nothing will happen unless you talk.\And besides, not having any money will be bothersome, no?\Well...\Her picking up the phone was great, but...\I see...\I understand.\Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry. response:	I wanted to see Taiga no matter what,
context: And besides, not having any money will be bothersome, no?\Well...\Her picking up the phone was great, but...\I see...\I understand.\Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry.\I wanted to see Taiga no matter what, response:	but it seems I made her hate me more instead.
context: Well...\Her picking up the phone was great, but...\I see...\I understand.\Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry.\I wanted to see Taiga no matter what,\but it seems I made her hate me more instead. response:	I'm sorry as well.
context: Her picking up the phone was great, but...\I see...\I understand.\Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry.\I wanted to see Taiga no matter what,\but it seems I made her hate me more instead.\I'm sorry as well. response:	Um, was it Takasu-kun?
context: I see...\I understand.\Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry.\I wanted to see Taiga no matter what,\but it seems I made her hate me more instead.\I'm sorry as well.\Um, was it Takasu-kun? response:	Now that it's come to this, please order anything you'd like.
context: I understand.\Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry.\I wanted to see Taiga no matter what,\but it seems I made her hate me more instead.\I'm sorry as well.\Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like. response:	Ah, no, I'm fine.
context: Anyhow, it seems my daughter isn't coming here.\Yes. I'm sorry.\I wanted to see Taiga no matter what,\but it seems I made her hate me more instead.\I'm sorry as well.\Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine. response:	I'm having dinner after this.
context: Yes. I'm sorry.\I wanted to see Taiga no matter what,\but it seems I made her hate me more instead.\I'm sorry as well.\Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine.\I'm having dinner after this. response:	N-No, wait! Uh, I'll help myself, then!
context: I wanted to see Taiga no matter what,\but it seems I made her hate me more instead.\I'm sorry as well.\Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine.\I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then! response:	I'll have an egg bagel!
context: but it seems I made her hate me more instead.\I'm sorry as well.\Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine.\I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel! response:	I see.
context: I'm sorry as well.\Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine.\I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel!\I see. response:	Excuse me. Could we place an order?
context: Um, was it Takasu-kun?\Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine.\I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel!\I see.\Excuse me. Could we place an order? response:	An egg bagel for him,
context: Now that it's come to this, please order anything you'd like.\Ah, no, I'm fine.\I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel!\I see.\Excuse me. Could we place an order?\An egg bagel for him, response:	and I think I'll have a salmon bagel.
context: Ah, no, I'm fine.\I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel!\I see.\Excuse me. Could we place an order?\An egg bagel for him,\and I think I'll have a salmon bagel. response:	Put a ton of cheese in it.
context: I'm having dinner after this.\N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel!\I see.\Excuse me. Could we place an order?\An egg bagel for him,\and I think I'll have a salmon bagel.\Put a ton of cheese in it. response:	As much as possible.
context: N-No, wait! Uh, I'll help myself, then!\I'll have an egg bagel!\I see.\Excuse me. Could we place an order?\An egg bagel for him,\and I think I'll have a salmon bagel.\Put a ton of cheese in it.\As much as possible. response:	Oh, right. Before I forget it, take this.
context: I'll have an egg bagel!\I see.\Excuse me. Could we place an order?\An egg bagel for him,\and I think I'll have a salmon bagel.\Put a ton of cheese in it.\As much as possible.\Oh, right. Before I forget it, take this. response:	The money.
context: I see.\Excuse me. Could we place an order?\An egg bagel for him,\and I think I'll have a salmon bagel.\Put a ton of cheese in it.\As much as possible.\Oh, right. Before I forget it, take this.\The money. response:	I really wanted to see her no matter what.
context: Excuse me. Could we place an order?\An egg bagel for him,\and I think I'll have a salmon bagel.\Put a ton of cheese in it.\As much as possible.\Oh, right. Before I forget it, take this.\The money.\I really wanted to see her no matter what. response:	I had something important to talk with her about, you see...
context: An egg bagel for him,\and I think I'll have a salmon bagel.\Put a ton of cheese in it.\As much as possible.\Oh, right. Before I forget it, take this.\The money.\I really wanted to see her no matter what.\I had something important to talk with her about, you see... response:	Something important?
context: and I think I'll have a salmon bagel.\Put a ton of cheese in it.\As much as possible.\Oh, right. Before I forget it, take this.\The money.\I really wanted to see her no matter what.\I had something important to talk with her about, you see...\Something important? response:	Um... are you like that with Taiga?
context: Put a ton of cheese in it.\As much as possible.\Oh, right. Before I forget it, take this.\The money.\I really wanted to see her no matter what.\I had something important to talk with her about, you see...\Something important?\Um... are you like that with Taiga? response:	Are you going out?
context: As much as possible.\Oh, right. Before I forget it, take this.\The money.\I really wanted to see her no matter what.\I had something important to talk with her about, you see...\Something important?\Um... are you like that with Taiga?\Are you going out? response:	N-No, that's wrong!
context: Oh, right. Before I forget it, take this.\The money.\I really wanted to see her no matter what.\I had something important to talk with her about, you see...\Something important?\Um... are you like that with Taiga?\Are you going out?\N-No, that's wrong! response:	Rather, we're merely friends,
context: The money.\I really wanted to see her no matter what.\I had something important to talk with her about, you see...\Something important?\Um... are you like that with Taiga?\Are you going out?\N-No, that's wrong!\Rather, we're merely friends, response:	and it's not like we're going out or anything like that.
context: I really wanted to see her no matter what.\I had something important to talk with her about, you see...\Something important?\Um... are you like that with Taiga?\Are you going out?\N-No, that's wrong!\Rather, we're merely friends,\and it's not like we're going out or anything like that. response:	We just live close to one another,
context: I had something important to talk with her about, you see...\Something important?\Um... are you like that with Taiga?\Are you going out?\N-No, that's wrong!\Rather, we're merely friends,\and it's not like we're going out or anything like that.\We just live close to one another, response:	and so we just got along somehow.
context: Something important?\Um... are you like that with Taiga?\Are you going out?\N-No, that's wrong!\Rather, we're merely friends,\and it's not like we're going out or anything like that.\We just live close to one another,\and so we just got along somehow. response:	I see.
context: Um... are you like that with Taiga?\Are you going out?\N-No, that's wrong!\Rather, we're merely friends,\and it's not like we're going out or anything like that.\We just live close to one another,\and so we just got along somehow.\I see. response:	If that's the case,
context: Are you going out?\N-No, that's wrong!\Rather, we're merely friends,\and it's not like we're going out or anything like that.\We just live close to one another,\and so we just got along somehow.\I see.\If that's the case, response:	you must have heard a lot about me from Taiga.
context: N-No, that's wrong!\Rather, we're merely friends,\and it's not like we're going out or anything like that.\We just live close to one another,\and so we just got along somehow.\I see.\If that's the case,\you must have heard a lot about me from Taiga. response:	My new wife was way too young.
context: Rather, we're merely friends,\and it's not like we're going out or anything like that.\We just live close to one another,\and so we just got along somehow.\I see.\If that's the case,\you must have heard a lot about me from Taiga.\My new wife was way too young. response:	Because of that, Taiga just couldn't get used to our new life.
context: and it's not like we're going out or anything like that.\We just live close to one another,\and so we just got along somehow.\I see.\If that's the case,\you must have heard a lot about me from Taiga.\My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life. response:	And then all kinds of misunderstandings piled up, one after another.
context: We just live close to one another,\and so we just got along somehow.\I see.\If that's the case,\you must have heard a lot about me from Taiga.\My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another. response:	My current wife's name is Yuu.
context: and so we just got along somehow.\I see.\If that's the case,\you must have heard a lot about me from Taiga.\My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu. response:	It got to the point where either Taiga or Yuu had to leave.
context: I see.\If that's the case,\you must have heard a lot about me from Taiga.\My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave. response:	And then Taiga...
context: If that's the case,\you must have heard a lot about me from Taiga.\My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave.\And then Taiga... response:	I want to live with Taiga.
context: you must have heard a lot about me from Taiga.\My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave.\And then Taiga...\I want to live with Taiga. response:	Together, like before...
context: My new wife was way too young.\Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave.\And then Taiga...\I want to live with Taiga.\Together, like before... response:	I wanted to tell her that today.
context: Because of that, Taiga just couldn't get used to our new life.\And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave.\And then Taiga...\I want to live with Taiga.\Together, like before...\I wanted to tell her that today. response:	I no longer have any doubts.
context: And then all kinds of misunderstandings piled up, one after another.\My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave.\And then Taiga...\I want to live with Taiga.\Together, like before...\I wanted to tell her that today.\I no longer have any doubts. response:	I want to start over with Taiga.
context: My current wife's name is Yuu.\It got to the point where either Taiga or Yuu had to leave.\And then Taiga...\I want to live with Taiga.\Together, like before...\I wanted to tell her that today.\I no longer have any doubts.\I want to start over with Taiga. response:	I'm going to divorce Yuu soon.
context: It got to the point where either Taiga or Yuu had to leave.\And then Taiga...\I want to live with Taiga.\Together, like before...\I wanted to tell her that today.\I no longer have any doubts.\I want to start over with Taiga.\I'm going to divorce Yuu soon. response:	And then I will live together with Taiga.
context: And then Taiga...\I want to live with Taiga.\Together, like before...\I wanted to tell her that today.\I no longer have any doubts.\I want to start over with Taiga.\I'm going to divorce Yuu soon.\And then I will live together with Taiga. response:	Because we're father and daughter.
context: I want to live with Taiga.\Together, like before...\I wanted to tell her that today.\I no longer have any doubts.\I want to start over with Taiga.\I'm going to divorce Yuu soon.\And then I will live together with Taiga.\Because we're father and daughter. response:	Because I love her.
context: Together, like before...\I wanted to tell her that today.\I no longer have any doubts.\I want to start over with Taiga.\I'm going to divorce Yuu soon.\And then I will live together with Taiga.\Because we're father and daughter.\Because I love her. response:	This is serious.
context: I wanted to tell her that today.\I no longer have any doubts.\I want to start over with Taiga.\I'm going to divorce Yuu soon.\And then I will live together with Taiga.\Because we're father and daughter.\Because I love her.\This is serious. response:	Your dad's saying that he's coming for you!
context: I no longer have any doubts.\I want to start over with Taiga.\I'm going to divorce Yuu soon.\And then I will live together with Taiga.\Because we're father and daughter.\Because I love her.\This is serious.\Your dad's saying that he's coming for you! response:	What are you doing?!
