context: = LOGO START = response:	= LOGO END =
context: They're being very charitable.\And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided.\Is it alright to be telling me this?\It's special for me just to be talking to you like this.\May I ask why, out of curiosity? response:	If I were to put my finger on it...
context: And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided.\Is it alright to be telling me this?\It's special for me just to be talking to you like this.\May I ask why, out of curiosity?\If I were to put my finger on it... response:	I'd say it's because you smell of another woman, I guess.
context: there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided.\Is it alright to be telling me this?\It's special for me just to be talking to you like this.\May I ask why, out of curiosity?\If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess. response:	Girls with a bit of confidence start wanting to flirt with you.
context: Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided.\Is it alright to be telling me this?\It's special for me just to be talking to you like this.\May I ask why, out of curiosity?\If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you. response:	Didn't anyone ever tell you?
context: That's what the populace has decided.\Is it alright to be telling me this?\It's special for me just to be talking to you like this.\May I ask why, out of curiosity?\If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you? response:	For better or for worse, you happen to be the first.
context: Is it alright to be telling me this?\It's special for me just to be talking to you like this.\May I ask why, out of curiosity?\If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you?\For better or for worse, you happen to be the first. response:	Then that means one thing.
context: It's special for me just to be talking to you like this.\May I ask why, out of curiosity?\If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you?\For better or for worse, you happen to be the first.\Then that means one thing. response:	You only recently met the girl you're with now, right?
context: May I ask why, out of curiosity?\If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you?\For better or for worse, you happen to be the first.\Then that means one thing.\You only recently met the girl you're with now, right? response:	You seem to be a very kind person.
context: If I were to put my finger on it...\I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you?\For better or for worse, you happen to be the first.\Then that means one thing.\You only recently met the girl you're with now, right?\You seem to be a very kind person. response:	While you were wandering around alone, I don't suppose anyone took much notice of you.
context: I'd say it's because you smell of another woman, I guess.\Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you?\For better or for worse, you happen to be the first.\Then that means one thing.\You only recently met the girl you're with now, right?\You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you. response:	But when they see you have a girl beside you,
context: Girls with a bit of confidence start wanting to flirt with you.\Didn't anyone ever tell you?\For better or for worse, you happen to be the first.\Then that means one thing.\You only recently met the girl you're with now, right?\You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you, response:	other girls start to get interested.
context: Didn't anyone ever tell you?\For better or for worse, you happen to be the first.\Then that means one thing.\You only recently met the girl you're with now, right?\You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you,\other girls start to get interested. response:	If a sheep was just standing there, it would probably be tedious to hunt it.
context: For better or for worse, you happen to be the first.\Then that means one thing.\You only recently met the girl you're with now, right?\You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you,\other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it. response:	But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.
context: Then that means one thing.\You only recently met the girl you're with now, right?\You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you,\other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it. response:	Which is why I'd like to invite your companion here just once.
context: You only recently met the girl you're with now, right?\You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you,\other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once. response:	I graciously accept your invitation.
context: You seem to be a very kind person.\While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you,\other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once.\I graciously accept your invitation. response:	That calm face of yours frustrates me.
context: While you were wandering around alone, I don't suppose anyone took much notice of you.\But when they see you have a girl beside you,\other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once.\I graciously accept your invitation.\That calm face of yours frustrates me. response:	So you've told me everything like it happened?
context: But when they see you have a girl beside you,\other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once.\I graciously accept your invitation.\That calm face of yours frustrates me.\So you've told me everything like it happened? response:	I didn't hide anything.
context: other girls start to get interested.\If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once.\I graciously accept your invitation.\That calm face of yours frustrates me.\So you've told me everything like it happened?\I didn't hide anything. response:	It appears I need to teach this girl a lesson about territory.
context: If a sheep was just standing there, it would probably be tedious to hunt it.\But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once.\I graciously accept your invitation.\That calm face of yours frustrates me.\So you've told me everything like it happened?\I didn't hide anything.\It appears I need to teach this girl a lesson about territory. response:	But you've really come to know how things work.
context: But if there were a wolf beside it, you'd think what's so good about that prey? and want to have it.\Which is why I'd like to invite your companion here just once.\I graciously accept your invitation.\That calm face of yours frustrates me.\So you've told me everything like it happened?\I didn't hide anything.\It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work. response:	To train a horse to move without restraints, it's best to have a driver at the reins.
context: Which is why I'd like to invite your companion here just once.\I graciously accept your invitation.\That calm face of yours frustrates me.\So you've told me everything like it happened?\I didn't hide anything.\It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins. response:	So?
context: I graciously accept your invitation.\That calm face of yours frustrates me.\So you've told me everything like it happened?\I didn't hide anything.\It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins.\So? response:	What do you think?
context: That calm face of yours frustrates me.\So you've told me everything like it happened?\I didn't hide anything.\It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins.\So?\What do you think? response:	The church is undoubtedly aiming to establish a cathedra in this city.
context: So you've told me everything like it happened?\I didn't hide anything.\It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins.\So?\What do you think?\The church is undoubtedly aiming to establish a cathedra in this city. response:	TL note: A cathedra is a bishop's throne.
context: I didn't hide anything.\It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins.\So?\What do you think?\The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne. response:	A cathedra?
context: It appears I need to teach this girl a lesson about territory.\But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins.\So?\What do you think?\The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne.\A cathedra? response:	It's a vital part of the church body.
context: But you've really come to know how things work.\To train a horse to move without restraints, it's best to have a driver at the reins.\So?\What do you think?\The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne.\A cathedra?\It's a vital part of the church body. response:	If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.
context: To train a horse to move without restraints, it's best to have a driver at the reins.\So?\What do you think?\The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne.\A cathedra?\It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks. response:	He is granted many privileges and can manipulate power as he likes.
context: So?\What do you think?\The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne.\A cathedra?\It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes. response:	I can understand why that fox would want to leave a city where such a person holds power.
context: What do you think?\The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne.\A cathedra?\It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power. response:	What I don't understand is the reason they ended relations.
context: The church is undoubtedly aiming to establish a cathedra in this city.\TL note: A cathedra is a bishop's throne.\A cathedra?\It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations. response:	If it were me, I'd put up with it.
context: TL note: A cathedra is a bishop's throne.\A cathedra?\It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations.\If it were me, I'd put up with it. response:	The church has power that makes it worth the persistence.
context: A cathedra?\It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations.\If it were me, I'd put up with it.\The church has power that makes it worth the persistence. response:	What do you think?
context: It's a vital part of the church body.\If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations.\If it were me, I'd put up with it.\The church has power that makes it worth the persistence.\What do you think? response:	It almost sounds like you want my opinion.
context: If they have one, the bishop goes from one who is given ranks to one who assigns others ranks.\He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations.\If it were me, I'd put up with it.\The church has power that makes it worth the persistence.\What do you think?\It almost sounds like you want my opinion. response:	You mean...
context: He is granted many privileges and can manipulate power as he likes.\I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations.\If it were me, I'd put up with it.\The church has power that makes it worth the persistence.\What do you think?\It almost sounds like you want my opinion.\You mean... response:	When there's a huge deal in front of me,
context: I can understand why that fox would want to leave a city where such a person holds power.\What I don't understand is the reason they ended relations.\If it were me, I'd put up with it.\The church has power that makes it worth the persistence.\What do you think?\It almost sounds like you want my opinion.\You mean...\When there's a huge deal in front of me, response:	anything is fine, I just want to hear someone's voice.
context: What I don't understand is the reason they ended relations.\If it were me, I'd put up with it.\The church has power that makes it worth the persistence.\What do you think?\It almost sounds like you want my opinion.\You mean...\When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice. response:	Would you change your mind if I begged you to in tears?
context: If it were me, I'd put up with it.\The church has power that makes it worth the persistence.\What do you think?\It almost sounds like you want my opinion.\You mean...\When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears? response:	Even if I refused,
context: The church has power that makes it worth the persistence.\What do you think?\It almost sounds like you want my opinion.\You mean...\When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears?\Even if I refused, response:	you'd be waiting at the inn for me.
context: What do you think?\It almost sounds like you want my opinion.\You mean...\When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears?\Even if I refused,\you'd be waiting at the inn for me. response:	I'd make the deal work out and come back.
context: It almost sounds like you want my opinion.\You mean...\When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears?\Even if I refused,\you'd be waiting at the inn for me.\I'd make the deal work out and come back. response:	That's all there is to it.
context: You mean...\When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears?\Even if I refused,\you'd be waiting at the inn for me.\I'd make the deal work out and come back.\That's all there is to it. response:	You'll have grown up when you can say that without blushing.
context: When there's a huge deal in front of me,\anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears?\Even if I refused,\you'd be waiting at the inn for me.\I'd make the deal work out and come back.\That's all there is to it.\You'll have grown up when you can say that without blushing. response:	I'll work on it.
context: anything is fine, I just want to hear someone's voice.\Would you change your mind if I begged you to in tears?\Even if I refused,\you'd be waiting at the inn for me.\I'd make the deal work out and come back.\That's all there is to it.\You'll have grown up when you can say that without blushing.\I'll work on it. response:	You're really lively today.
context: Would you change your mind if I begged you to in tears?\Even if I refused,\you'd be waiting at the inn for me.\I'd make the deal work out and come back.\That's all there is to it.\You'll have grown up when you can say that without blushing.\I'll work on it.\You're really lively today. response:	Males really are best when chasing down their prey.
context: Even if I refused,\you'd be waiting at the inn for me.\I'd make the deal work out and come back.\That's all there is to it.\You'll have grown up when you can say that without blushing.\I'll work on it.\You're really lively today.\Males really are best when chasing down their prey. response:	But...
context: you'd be waiting at the inn for me.\I'd make the deal work out and come back.\That's all there is to it.\You'll have grown up when you can say that without blushing.\I'll work on it.\You're really lively today.\Males really are best when chasing down their prey.\But... response:	You pass.
context: I'd make the deal work out and come back.\That's all there is to it.\You'll have grown up when you can say that without blushing.\I'll work on it.\You're really lively today.\Males really are best when chasing down their prey.\But...\You pass. response:	However...
context: That's all there is to it.\You'll have grown up when you can say that without blushing.\I'll work on it.\You're really lively today.\Males really are best when chasing down their prey.\But...\You pass.\However... response:	If the deal falls through, what happens to me?
context: You'll have grown up when you can say that without blushing.\I'll work on it.\You're really lively today.\Males really are best when chasing down their prey.\But...\You pass.\However...\If the deal falls through, what happens to me? response:	Since you'll be pawned off,
context: I'll work on it.\You're really lively today.\Males really are best when chasing down their prey.\But...\You pass.\However...\If the deal falls through, what happens to me?\Since you'll be pawned off, response:	if we can't repay the money, you'll be sold off somewhere.
context: You're really lively today.\Males really are best when chasing down their prey.\But...\You pass.\However...\If the deal falls through, what happens to me?\Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere. response:	Is that why you were so worried you were groaning in your sleep?
context: Males really are best when chasing down their prey.\But...\You pass.\However...\If the deal falls through, what happens to me?\Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep? response:	That's part of it.
context: But...\You pass.\However...\If the deal falls through, what happens to me?\Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep?\That's part of it. response:	If that happens, I hope my next partner will be a little smarter.
context: You pass.\However...\If the deal falls through, what happens to me?\Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep?\That's part of it.\If that happens, I hope my next partner will be a little smarter. response:	True.
context: However...\If the deal falls through, what happens to me?\Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep?\That's part of it.\If that happens, I hope my next partner will be a little smarter.\True. response:	Idiots who can't return money they borrowed deserve to have sand kicked in their faces.
context: If the deal falls through, what happens to me?\Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep?\That's part of it.\If that happens, I hope my next partner will be a little smarter.\True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces. response:	Well said for a kid who clutched at me begging when I tried to leave.
context: Since you'll be pawned off,\if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep?\That's part of it.\If that happens, I hope my next partner will be a little smarter.\True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave. response:	I'm helping you because I believe in you.
context: if we can't repay the money, you'll be sold off somewhere.\Is that why you were so worried you were groaning in your sleep?\That's part of it.\If that happens, I hope my next partner will be a little smarter.\True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you. response:	Of course.
context: Is that why you were so worried you were groaning in your sleep?\That's part of it.\If that happens, I hope my next partner will be a little smarter.\True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you.\Of course. response:	Alright, we should head out.
context: That's part of it.\If that happens, I hope my next partner will be a little smarter.\True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you.\Of course.\Alright, we should head out. response:	Don't you think you're letting your nervousness show too much?
context: If that happens, I hope my next partner will be a little smarter.\True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you.\Of course.\Alright, we should head out.\Don't you think you're letting your nervousness show too much? response:	If I have to put on a show even inside the inn,
context: True.\Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you.\Of course.\Alright, we should head out.\Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn, response:	when am I allowed to let my guard down?
context: Idiots who can't return money they borrowed deserve to have sand kicked in their faces.\Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you.\Of course.\Alright, we should head out.\Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn,\when am I allowed to let my guard down? response:	When we first met,
context: Well said for a kid who clutched at me begging when I tried to leave.\I'm helping you because I believe in you.\Of course.\Alright, we should head out.\Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn,\when am I allowed to let my guard down?\When we first met, response:	no, even until recently,
context: I'm helping you because I believe in you.\Of course.\Alright, we should head out.\Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn,\when am I allowed to let my guard down?\When we first met,\no, even until recently, response:	no matter where we were, you were always putting on a show in front of me.
context: Of course.\Alright, we should head out.\Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn,\when am I allowed to let my guard down?\When we first met,\no, even until recently,\no matter where we were, you were always putting on a show in front of me. response:	It was my first time traveling with a woman after all.
context: Alright, we should head out.\Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn,\when am I allowed to let my guard down?\When we first met,\no, even until recently,\no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all. response:	And I am getting used to it.
context: Don't you think you're letting your nervousness show too much?\If I have to put on a show even inside the inn,\when am I allowed to let my guard down?\When we first met,\no, even until recently,\no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all.\And I am getting used to it. response:	When we'd just met, you'd get all edgy just from taking me around.
context: If I have to put on a show even inside the inn,\when am I allowed to let my guard down?\When we first met,\no, even until recently,\no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all.\And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around. response:	If I were to hang around with other women now, would your tail also get edgy?
context: when am I allowed to let my guard down?\When we first met,\no, even until recently,\no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all.\And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy? response:	Males slowly peel back their layers like this,
context: When we first met,\no, even until recently,\no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all.\And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this, response:	until in the end all you can say is how it wasn't supposed to turn out this way.
context: no, even until recently,\no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all.\And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way. response:	But when you get close to someone, it turns out like that no matter who it is, right?
context: no matter where we were, you were always putting on a show in front of me.\It was my first time traveling with a woman after all.\And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right? response:	That's like giving bait to a fish you've already caught,
context: It was my first time traveling with a woman after all.\And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught, response:	but would you do that?
context: And I am getting used to it.\When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught,\but would you do that? response:	I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.
context: When we'd just met, you'd get all edgy just from taking me around.\If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught,\but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work. response:	Rather than giving you bait,
context: If I were to hang around with other women now, would your tail also get edgy?\Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught,\but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait, response:	I should be charging a boarding fee!
context: Males slowly peel back their layers like this,\until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught,\but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait,\I should be charging a boarding fee! response:	What is it?
context: until in the end all you can say is how it wasn't supposed to turn out this way.\But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught,\but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait,\I should be charging a boarding fee!\What is it? response:	In short, don't forget your original feelings.
context: But when you get close to someone, it turns out like that no matter who it is, right?\That's like giving bait to a fish you've already caught,\but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait,\I should be charging a boarding fee!\What is it?\In short, don't forget your original feelings. response:	Come on. We're going, right?
context: That's like giving bait to a fish you've already caught,\but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait,\I should be charging a boarding fee!\What is it?\In short, don't forget your original feelings.\Come on. We're going, right? response:	Ah, right.
context: but would you do that?\I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait,\I should be charging a boarding fee!\What is it?\In short, don't forget your original feelings.\Come on. We're going, right?\Ah, right. response:	Of course, it's because we've been journeying together that I can hold your hand like this.
context: I'd say you got onboard on your own, rather than being a'caught fish', so that doesn't work.\Rather than giving you bait,\I should be charging a boarding fee!\What is it?\In short, don't forget your original feelings.\Come on. We're going, right?\Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this. response:	But you know...
context: Rather than giving you bait,\I should be charging a boarding fee!\What is it?\In short, don't forget your original feelings.\Come on. We're going, right?\Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this.\But you know... response:	Bards always sing I want it to be like when we first met right?
context: I should be charging a boarding fee!\What is it?\In short, don't forget your original feelings.\Come on. We're going, right?\Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this.\But you know...\Bards always sing I want it to be like when we first met right? response:	You may be okay with it,
context: What is it?\In short, don't forget your original feelings.\Come on. We're going, right?\Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this.\But you know...\Bards always sing I want it to be like when we first met right?\You may be okay with it, response:	but if things stayed like they were when we first met, I'd get too anxious and collapse.
context: In short, don't forget your original feelings.\Come on. We're going, right?\Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this.\But you know...\Bards always sing I want it to be like when we first met right?\You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse. response:	What are you talking about?
context: Come on. We're going, right?\Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this.\But you know...\Bards always sing I want it to be like when we first met right?\You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about? response:	I'll be taking care of you when you breathe your last, so don't worry.
context: Ah, right.\Of course, it's because we've been journeying together that I can hold your hand like this.\But you know...\Bards always sing I want it to be like when we first met right?\You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry. response:	So, what's your decision after investigating around town?
context: Of course, it's because we've been journeying together that I can hold your hand like this.\But you know...\Bards always sing I want it to be like when we first met right?\You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town? response:	My instincts as a merchant tell me that what you say is true.
context: But you know...\Bards always sing I want it to be like when we first met right?\You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true. response:	Oh?
context: Bards always sing I want it to be like when we first met right?\You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true.\Oh? response:	However,
context: You may be okay with it,\but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true.\Oh?\However, response:	there is one thing that concerns me.
context: but if things stayed like they were when we first met, I'd get too anxious and collapse.\What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true.\Oh?\However,\there is one thing that concerns me. response:	And what's that?
context: What are you talking about?\I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true.\Oh?\However,\there is one thing that concerns me.\And what's that? response:	The reason you fought with the church and parted ways.
context: I'll be taking care of you when you breathe your last, so don't worry.\So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true.\Oh?\However,\there is one thing that concerns me.\And what's that?\The reason you fought with the church and parted ways. response:	Well, I suppose that's reasonable.
context: So, what's your decision after investigating around town?\My instincts as a merchant tell me that what you say is true.\Oh?\However,\there is one thing that concerns me.\And what's that?\The reason you fought with the church and parted ways.\Well, I suppose that's reasonable. response:	The bishop here is a man who likes power.
