context: OP response:	ED
context: What's the matter?\What else?\It's about the upcoming war.\Godwin and I are against this war.\There's a lot that we can't accept.\We're the same.\We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time. response:	The history of Biscotti and Galette supporting each other dates back generations.
context: What else?\It's about the upcoming war.\Godwin and I are against this war.\There's a lot that we can't accept.\We're the same.\We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations. response:	But now, out of the blue, she wants to invade.
context: It's about the upcoming war.\Godwin and I are against this war.\There's a lot that we can't accept.\We're the same.\We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade. response:	There's neither motive nor meaning to it.
context: Godwin and I are against this war.\There's a lot that we can't accept.\We're the same.\We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it. response:	After its announcement, with the people really looking forward to it,
context: There's a lot that we can't accept.\We're the same.\We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it, response:	this war is no longer avoidable.
context: We're the same.\We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it,\this war is no longer avoidable. response:	I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.
context: We were considering if Galette really intends to invade Biscotti.\My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it,\this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords. response:	However, if I don't succeed, if I'm unable to understand her purpose,
context: My sister has overdone it this time.\The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it,\this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose, response:	please win this war.
context: The history of Biscotti and Galette supporting each other dates back generations.\But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it,\this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose,\please win this war. response:	Gaul, why would you do that?
context: But now, out of the blue, she wants to invade.\There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it,\this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose,\please win this war.\Gaul, why would you do that? response:	I actually kind of like Biscotti.
context: There's neither motive nor meaning to it.\After its announcement, with the people really looking forward to it,\this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose,\please win this war.\Gaul, why would you do that?\I actually kind of like Biscotti. response:	The food's great, I love the people and the scenery,
context: After its announcement, with the people really looking forward to it,\this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose,\please win this war.\Gaul, why would you do that?\I actually kind of like Biscotti.\The food's great, I love the people and the scenery, response:	and the princess is really sweet.
context: this war is no longer avoidable.\I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose,\please win this war.\Gaul, why would you do that?\I actually kind of like Biscotti.\The food's great, I love the people and the scenery,\and the princess is really sweet. response:	Besides, a Flonyard war should be a fun activity.
context: I'll try my best'til the last moment to find out why my sister suggested the Holy Swords.\However, if I don't succeed, if I'm unable to understand her purpose,\please win this war.\Gaul, why would you do that?\I actually kind of like Biscotti.\The food's great, I love the people and the scenery,\and the princess is really sweet.\Besides, a Flonyard war should be a fun activity. response:	The participants, the supporters, the visitors,
context: However, if I don't succeed, if I'm unable to understand her purpose,\please win this war.\Gaul, why would you do that?\I actually kind of like Biscotti.\The food's great, I love the people and the scenery,\and the princess is really sweet.\Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors, response:	and the citizens that are not involved in the war.
context: please win this war.\Gaul, why would you do that?\I actually kind of like Biscotti.\The food's great, I love the people and the scenery,\and the princess is really sweet.\Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors,\and the citizens that are not involved in the war. response:	No matter if we end up winning or losing, it's important that we all remain happy.
context: Gaul, why would you do that?\I actually kind of like Biscotti.\The food's great, I love the people and the scenery,\and the princess is really sweet.\Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors,\and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy. response:	As for the unhappy memories, we'll just leave it to the royalty.
context: I actually kind of like Biscotti.\The food's great, I love the people and the scenery,\and the princess is really sweet.\Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors,\and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty. response:	It looks like reason will not be involved in the upcoming war.
context: The food's great, I love the people and the scenery,\and the princess is really sweet.\Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors,\and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war. response:	That's all.
context: and the princess is really sweet.\Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors,\and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war.\That's all. response:	Talk's over.
context: Besides, a Flonyard war should be a fun activity.\The participants, the supporters, the visitors,\and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war.\That's all.\Talk's over. response:	Please don't let the princess and the knights know that I said all this.
context: The participants, the supporters, the visitors,\and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war.\That's all.\Talk's over.\Please don't let the princess and the knights know that I said all this. response:	Thanks, Gaul!
context: and the citizens that are not involved in the war.\No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war.\That's all.\Talk's over.\Please don't let the princess and the knights know that I said all this.\Thanks, Gaul! response:	Yeah! We'll leave this to you, Sink!
context: No matter if we end up winning or losing, it's important that we all remain happy.\As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war.\That's all.\Talk's over.\Please don't let the princess and the knights know that I said all this.\Thanks, Gaul!\Yeah! We'll leave this to you, Sink! response:	Gaul, one last question!
context: As for the unhappy memories, we'll just leave it to the royalty.\It looks like reason will not be involved in the upcoming war.\That's all.\Talk's over.\Please don't let the princess and the knights know that I said all this.\Thanks, Gaul!\Yeah! We'll leave this to you, Sink!\Gaul, one last question! response:	I heard that our princess and Princess Leo used to be best friends!
context: It looks like reason will not be involved in the upcoming war.\That's all.\Talk's over.\Please don't let the princess and the knights know that I said all this.\Thanks, Gaul!\Yeah! We'll leave this to you, Sink!\Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends! response:	Sorry, I'm not sure on that either,
context: That's all.\Talk's over.\Please don't let the princess and the knights know that I said all this.\Thanks, Gaul!\Yeah! We'll leave this to you, Sink!\Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either, response:	but I guess you could ask Amelita.
context: Talk's over.\Please don't let the princess and the knights know that I said all this.\Thanks, Gaul!\Yeah! We'll leave this to you, Sink!\Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either,\but I guess you could ask Amelita. response:	She'd know all about it!
context: Please don't let the princess and the knights know that I said all this.\Thanks, Gaul!\Yeah! We'll leave this to you, Sink!\Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either,\but I guess you could ask Amelita.\She'd know all about it! response:	Seems like Prince Gaul made a move.
context: Thanks, Gaul!\Yeah! We'll leave this to you, Sink!\Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either,\but I guess you could ask Amelita.\She'd know all about it!\Seems like Prince Gaul made a move. response:	It's fine. Let him be.
context: Yeah! We'll leave this to you, Sink!\Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either,\but I guess you could ask Amelita.\She'd know all about it!\Seems like Prince Gaul made a move.\It's fine. Let him be. response:	We don't need to expect anything of him and Godwin this round.
context: Gaul, one last question!\I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either,\but I guess you could ask Amelita.\She'd know all about it!\Seems like Prince Gaul made a move.\It's fine. Let him be.\We don't need to expect anything of him and Godwin this round. response:	Because Godwin admires Prince Gaul, right?
context: I heard that our princess and Princess Leo used to be best friends!\Sorry, I'm not sure on that either,\but I guess you could ask Amelita.\She'd know all about it!\Seems like Prince Gaul made a move.\It's fine. Let him be.\We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right? response:	It's a good thing to be able to have a loyal subordinate.
context: Sorry, I'm not sure on that either,\but I guess you could ask Amelita.\She'd know all about it!\Seems like Prince Gaul made a move.\It's fine. Let him be.\We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate. response:	This will be beneficial to his future.
context: but I guess you could ask Amelita.\She'd know all about it!\Seems like Prince Gaul made a move.\It's fine. Let him be.\We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future. response:	Before the ascendants of the two countries passed away,
context: She'd know all about it!\Seems like Prince Gaul made a move.\It's fine. Let him be.\We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future.\Before the ascendants of the two countries passed away, response:	Princess Leo took really good care of our princess.
context: Seems like Prince Gaul made a move.\It's fine. Let him be.\We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future.\Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess. response:	It was as if they were blood sisters.
context: It's fine. Let him be.\We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future.\Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess.\It was as if they were blood sisters. response:	Since the princess was young, she was always caring for and concerned about the people.
context: We don't need to expect anything of him and Godwin this round.\Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future.\Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess.\It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people. response:	Together with Princess Leo, who was well versed in martial arts and crest attacks,
context: Because Godwin admires Prince Gaul, right?\It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future.\Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess.\It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks, response:	they complemented each other and taught each other important things.
context: It's a good thing to be able to have a loyal subordinate.\This will be beneficial to his future.\Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess.\It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things. response:	Since both of them became leaders, there weren't any crises either.
context: This will be beneficial to his future.\Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess.\It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either. response:	Though they saw less of each other, be it formally or informally, they've always remained on good terms.
context: Before the ascendants of the two countries passed away,\Princess Leo took really good care of our princess.\It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms. response:	It was probably about half a year ago,
context: Princess Leo took really good care of our princess.\It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago, response:	when, all of a sudden, Princess Leo became really worried about our princess and our knight army.
context: It was as if they were blood sisters.\Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army. response:	Worried?
context: Since the princess was young, she was always caring for and concerned about the people.\Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried? response:	She suggested that Biscotti expand their armaments.
context: Together with Princess Leo, who was well versed in martial arts and crest attacks,\they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried?\She suggested that Biscotti expand their armaments. response:	She said we must prevent the princess from facing any potential danger and must protect her all the time.
context: they complemented each other and taught each other important things.\Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried?\She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time. response:	She kept desperately suggesting ideas.
context: Since both of them became leaders, there weren't any crises either.\Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried?\She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas. response:	But, since three months ago,
context: Though they saw less of each other, be it formally or informally, they've always remained on good terms.\It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried?\She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas.\But, since three months ago, response:	it's as if she'd turned into someone hard and cold.
context: It was probably about half a year ago,\when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried?\She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas.\But, since three months ago,\it's as if she'd turned into someone hard and cold. response:	She cut all ties with the princess.
context: when, all of a sudden, Princess Leo became really worried about our princess and our knight army.\Worried?\She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas.\But, since three months ago,\it's as if she'd turned into someone hard and cold.\She cut all ties with the princess. response:	The princess was heartbroken from losing both her parents and her best friend.
context: Worried?\She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas.\But, since three months ago,\it's as if she'd turned into someone hard and cold.\She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend. response:	A sister-like friend had changed overnight.
context: She suggested that Biscotti expand their armaments.\She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas.\But, since three months ago,\it's as if she'd turned into someone hard and cold.\She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight. response:	The relations between the countries turned bad.
context: She said we must prevent the princess from facing any potential danger and must protect her all the time.\She kept desperately suggesting ideas.\But, since three months ago,\it's as if she'd turned into someone hard and cold.\She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight.\The relations between the countries turned bad. response:	On top of that, if Biscotti's Holy Swords also get taken away...
context: She kept desperately suggesting ideas.\But, since three months ago,\it's as if she'd turned into someone hard and cold.\She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight.\The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away... response:	Will this be fine?
context: But, since three months ago,\it's as if she'd turned into someone hard and cold.\She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight.\The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine? response:	Is this really right?
context: it's as if she'd turned into someone hard and cold.\She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight.\The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine?\Is this really right? response:	This is the princess's order.
context: She cut all ties with the princess.\The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight.\The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine?\Is this really right?\This is the princess's order. response:	We also need to be prepared.
context: The princess was heartbroken from losing both her parents and her best friend.\A sister-like friend had changed overnight.\The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine?\Is this really right?\This is the princess's order.\We also need to be prepared. response:	Hello, everyone!
context: A sister-like friend had changed overnight.\The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine?\Is this really right?\This is the princess's order.\We also need to be prepared.\Hello, everyone! response:	I'm sure everyone saw the news this morning
context: The relations between the countries turned bad.\On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine?\Is this really right?\This is the princess's order.\We also need to be prepared.\Hello, everyone!\I'm sure everyone saw the news this morning response:	about Princess Leo's sudden notice of declaration.
context: On top of that, if Biscotti's Holy Swords also get taken away...\Will this be fine?\Is this really right?\This is the princess's order.\We also need to be prepared.\Hello, everyone!\I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration. response:	Due to the matter being so sudden, all of us were caught unaware.
context: Will this be fine?\Is this really right?\This is the princess's order.\We also need to be prepared.\Hello, everyone!\I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware. response:	The elders were shocked, and they even fell from their chairs.
context: Is this really right?\This is the princess's order.\We also need to be prepared.\Hello, everyone!\I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs. response:	Ah, thankfully they weren't hurt, so none of you need to be worried.
context: This is the princess's order.\We also need to be prepared.\Hello, everyone!\I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried. response:	Lady d'Arquien, Yuki!
context: We also need to be prepared.\Hello, everyone!\I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki! response:	Sir Hero? Amelita?
context: Hello, everyone!\I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki!\Sir Hero? Amelita? response:	Ever since I became the leader, it seems that we've lost several battles to Galette.
context: I'm sure everyone saw the news this morning\about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki!\Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette. response:	Although wars were meant to be happy,
context: about Princess Leo's sudden notice of declaration.\Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki!\Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy, response:	I always wished that both parties would be able to celebrate victory, but that can't happen.
context: Due to the matter being so sudden, all of us were caught unaware.\The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki!\Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen. response:	But this doesn't mean that Biscotti is a weak country.
context: The elders were shocked, and they even fell from their chairs.\Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki!\Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country. response:	Our failed battles up to date are completely due to lack of preparation and my incompetence.
context: Ah, thankfully they weren't hurt, so none of you need to be worried.\Lady d'Arquien, Yuki!\Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence. response:	No such thing!
context: Lady d'Arquien, Yuki!\Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing! response:	Thank you, everyone.
context: Sir Hero? Amelita?\Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing!\Thank you, everyone. response:	But, you know,
context: Ever since I became the leader, it seems that we've lost several battles to Galette.\Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing!\Thank you, everyone.\But, you know, response:	in order to prevent losing in the future, we've made many preparations within this half year.
context: Although wars were meant to be happy,\I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing!\Thank you, everyone.\But, you know,\in order to prevent losing in the future, we've made many preparations within this half year. response:	Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.
context: I always wished that both parties would be able to celebrate victory, but that can't happen.\But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing!\Thank you, everyone.\But, you know,\in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories. response:	The young knights have been training hard, and they've become much stronger!
context: But this doesn't mean that Biscotti is a weak country.\Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing!\Thank you, everyone.\But, you know,\in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger! response:	Hence,
context: Our failed battles up to date are completely due to lack of preparation and my incompetence.\No such thing!\Thank you, everyone.\But, you know,\in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger!\Hence, response:	Biscotti is willing to accept Galette's declaration!
context: No such thing!\Thank you, everyone.\But, you know,\in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger!\Hence,\Biscotti is willing to accept Galette's declaration! response:	And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.
context: Thank you, everyone.\But, you know,\in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger!\Hence,\Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion. response:	The reason is because we will not lose!
context: But, you know,\in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger!\Hence,\Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose! response:	Let's win this war!
context: in order to prevent losing in the future, we've made many preparations within this half year.\Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger!\Hence,\Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose!\Let's win this war! response:	Let's win it and grasp a happier tomorrow!
context: Frianno's Chamber of Commerce has helped us prepare sufficient weapons and armories.\The young knights have been training hard, and they've become much stronger!\Hence,\Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose!\Let's win this war!\Let's win it and grasp a happier tomorrow! response:	This is fun!
context: The young knights have been training hard, and they've become much stronger!\Hence,\Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose!\Let's win this war!\Let's win it and grasp a happier tomorrow!\This is fun! response:	My, this is so peaceful.
context: Hence,\Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose!\Let's win this war!\Let's win it and grasp a happier tomorrow!\This is fun!\My, this is so peaceful. response:	The Day of War
context: Biscotti is willing to accept Galette's declaration!\And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose!\Let's win this war!\Let's win it and grasp a happier tomorrow!\This is fun!\My, this is so peaceful.\The Day of War response:	P-Please watch our next epis...
context: And of course we will accept the bet regarding the Holy Swords, Excellead and Palladion.\The reason is because we will not lose!\Let's win this war!\Let's win it and grasp a happier tomorrow!\This is fun!\My, this is so peaceful.\The Day of War\P-Please watch our next epis... response:	H-Haran, it hurts!
