context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: I wanted to think that.\I'll get it back.\boku ni yasashiku shite kureta And to that person who was so kind to me...\I'll get Dad's company back.\ano hito e no happy birthday...I shout out, Happy birthday.\Hey, take a look.\Isn't it amazing?\It heads toward the light. response:	It follows wherever the light leads it.
context: I'll get it back.\boku ni yasashiku shite kureta And to that person who was so kind to me...\I'll get Dad's company back.\ano hito e no happy birthday...I shout out, Happy birthday.\Hey, take a look.\Isn't it amazing?\It heads toward the light.\It follows wherever the light leads it. response:	Forward...
context: boku ni yasashiku shite kureta And to that person who was so kind to me...\I'll get Dad's company back.\ano hito e no happy birthday...I shout out, Happy birthday.\Hey, take a look.\Isn't it amazing?\It heads toward the light.\It follows wherever the light leads it.\Forward... response:	nanika chiisana trouble de A slight trouble got us lost...
context: I'll get Dad's company back.\ano hito e no happy birthday...I shout out, Happy birthday.\Hey, take a look.\Isn't it amazing?\It heads toward the light.\It follows wherever the light leads it.\Forward...\nanika chiisana trouble de A slight trouble got us lost... response:	hitodakari ni nomikomare...amongst the crowd.
context: ano hito e no happy birthday...I shout out, Happy birthday.\Hey, take a look.\Isn't it amazing?\It heads toward the light.\It follows wherever the light leads it.\Forward...\nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd. response:	dareka no tsumaranai joke ni And I started laughing...
context: Hey, take a look.\Isn't it amazing?\It heads toward the light.\It follows wherever the light leads it.\Forward...\nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing... response:	honno sukoshi dake waratta...at people's stupid jokes.
context: Isn't it amazing?\It heads toward the light.\It follows wherever the light leads it.\Forward...\nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes. response:	itsuka kono machi no dokoka de I still don't know...
context: It heads toward the light.\It follows wherever the light leads it.\Forward...\nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know... response:	kimi to guuzen deattemo...what to say...
context: It follows wherever the light leads it.\Forward...\nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say... response:	nani wo hanashitara ii no ka...if I were to meet you...
context: Forward...\nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you... response:	ima demo yoku wakaranai...randomly somewhere in this town.
context: nanika chiisana trouble de A slight trouble got us lost...\hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town. response:	hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...
context: hitodakari ni nomikomare...amongst the crowd.\dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears... response:	nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?
context: dareka no tsumaranai joke ni And I started laughing...\honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world? response:	We're not going for a walk?
context: honno sukoshi dake waratta...at people's stupid jokes.\itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk? response:	nigiyaka na kono machi no sora ni In this busy town...
context: itsuka kono machi no dokoka de I still don't know...\kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town... response:	omoikiri hariageta koe wa...I look toward the sky.
context: kimi to guuzen deattemo...what to say...\nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky. response:	dokoka tooku no machi ni iru And to that person in a distant town...
context: nani wo hanashitara ii no ka...if I were to meet you...\ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town... response:	ano hito e no happy birthday...I shout out, Happy birthday.
context: ima demo yoku wakaranai...randomly somewhere in this town.\hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday. response:	I wonder if Mayama-san is in Spain already...
context: hitotsu zutsu kowarete yuku sekai de What's the meaning behind the tears...\nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already... response:	Hey, hey, Takemoto-kun.
context: nagashita namida ni nan no imi ga aru...that I shed in this gradually crumbling world?\We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun. response:	What's up?
context: We're not going for a walk?\nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun.\What's up? response:	You got your license, right?
context: nigiyaka na kono machi no sora ni In this busy town...\omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun.\What's up?\You got your license, right? response:	Y-Yeah, it's limited to an automatic though.
context: omoikiri hariageta koe wa...I look toward the sky.\dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun.\What's up?\You got your license, right?\Y-Yeah, it's limited to an automatic though. response:	Then, do you wanna go for a drive?
context: dokoka tooku no machi ni iru And to that person in a distant town...\ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun.\What's up?\You got your license, right?\Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive? response:	A drive!
context: ano hito e no happy birthday...I shout out, Happy birthday.\I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun.\What's up?\You got your license, right?\Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive?\A drive! response:	W-Well, I've never driven outside the driving school without an instructor.
context: I wonder if Mayama-san is in Spain already...\Hey, hey, Takemoto-kun.\What's up?\You got your license, right?\Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive?\A drive!\W-Well, I've never driven outside the driving school without an instructor. response:	I also don't have a car.
context: Hey, hey, Takemoto-kun.\What's up?\You got your license, right?\Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive?\A drive!\W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car. response:	But we do have a car.
context: What's up?\You got your license, right?\Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive?\A drive!\W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car.\But we do have a car. response:	Isn't that right, Sensei?
context: You got your license, right?\Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive?\A drive!\W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car.\But we do have a car.\Isn't that right, Sensei? response:	That's right!
context: Y-Yeah, it's limited to an automatic though.\Then, do you wanna go for a drive?\A drive!\W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car.\But we do have a car.\Isn't that right, Sensei?\That's right! response:	Yeah, it is!
context: Then, do you wanna go for a drive?\A drive!\W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car.\But we do have a car.\Isn't that right, Sensei?\That's right!\Yeah, it is! response:	Y-You want to take my car out for an untried driver's first drive?
context: A drive!\W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car.\But we do have a car.\Isn't that right, Sensei?\That's right!\Yeah, it is!\Y-You want to take my car out for an untried driver's first drive? response:	What kind of a penalty game is this?!
context: W-Well, I've never driven outside the driving school without an instructor.\I also don't have a car.\But we do have a car.\Isn't that right, Sensei?\That's right!\Yeah, it is!\Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?! response:	That's right, the ocean!
context: I also don't have a car.\But we do have a car.\Isn't that right, Sensei?\That's right!\Yeah, it is!\Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?!\That's right, the ocean! response:	Let's go to the ocean!
context: But we do have a car.\Isn't that right, Sensei?\That's right!\Yeah, it is!\Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?!\That's right, the ocean!\Let's go to the ocean! response:	The ocean, huh!
context: Isn't that right, Sensei?\That's right!\Yeah, it is!\Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?!\That's right, the ocean!\Let's go to the ocean!\The ocean, huh! response:	The ocean!
context: That's right!\Yeah, it is!\Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?!\That's right, the ocean!\Let's go to the ocean!\The ocean, huh!\The ocean! response:	Are you listening to me?
context: Yeah, it is!\Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?!\That's right, the ocean!\Let's go to the ocean!\The ocean, huh!\The ocean!\Are you listening to me? response:	Oh, right.
context: Y-You want to take my car out for an untried driver's first drive?\What kind of a penalty game is this?!\That's right, the ocean!\Let's go to the ocean!\The ocean, huh!\The ocean!\Are you listening to me?\Oh, right. response:	A normal car can only seat five people though...
context: What kind of a penalty game is this?!\That's right, the ocean!\Let's go to the ocean!\The ocean, huh!\The ocean!\Are you listening to me?\Oh, right.\A normal car can only seat five people though... response:	Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...
context: That's right, the ocean!\Let's go to the ocean!\The ocean, huh!\The ocean!\Are you listening to me?\Oh, right.\A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama... response:	So one person won't fit...
context: Let's go to the ocean!\The ocean, huh!\The ocean!\Are you listening to me?\Oh, right.\A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit... response:	Yamada-san...
context: The ocean, huh!\The ocean!\Are you listening to me?\Oh, right.\A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit...\Yamada-san... response:	Oh, but Mayama is in Spain now, isn't he?
context: The ocean!\Are you listening to me?\Oh, right.\A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit...\Yamada-san...\Oh, but Mayama is in Spain now, isn't he? response:	A five seater is okay, right?
context: Are you listening to me?\Oh, right.\A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit...\Yamada-san...\Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right? response:	We can wait until he comes back.
context: Oh, right.\A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit...\Yamada-san...\Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right?\We can wait until he comes back. response:	He said he'd be back in about a month.
context: A normal car can only seat five people though...\Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit...\Yamada-san...\Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right?\We can wait until he comes back.\He said he'd be back in about a month. response:	It'll be less crowded and better once it's a little colder.
context: Me, Hagu-chan, Takemoto-kun, Morita-san, Sensei, Mayama...\So one person won't fit...\Yamada-san...\Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right?\We can wait until he comes back.\He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder. response:	There'll be a bunch of seashells to pick up.
context: So one person won't fit...\Yamada-san...\Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right?\We can wait until he comes back.\He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up. response:	I want to pick up seashells!
context: Yamada-san...\Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right?\We can wait until he comes back.\He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up.\I want to pick up seashells! response:	Now that I think about it, we've never gone to the beach together, have we?
context: Oh, but Mayama is in Spain now, isn't he?\A five seater is okay, right?\We can wait until he comes back.\He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up.\I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we? response:	That's true, now that you mention it.
context: A five seater is okay, right?\We can wait until he comes back.\He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up.\I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it. response:	We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...
context: We can wait until he comes back.\He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up.\I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together... response:	That sounds good. The ocean, huh?
context: He said he'd be back in about a month.\It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up.\I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh? response:	Yeah, that sounds great.
context: It'll be less crowded and better once it's a little colder.\There'll be a bunch of seashells to pick up.\I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh?\Yeah, that sounds great. response:	Let's go, Ayu!
context: There'll be a bunch of seashells to pick up.\I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh?\Yeah, that sounds great.\Let's go, Ayu! response:	Yeah!
context: I want to pick up seashells!\Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh?\Yeah, that sounds great.\Let's go, Ayu!\Yeah! response:	Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...
context: Now that I think about it, we've never gone to the beach together, have we?\That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh?\Yeah, that sounds great.\Let's go, Ayu!\Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food... response:	And pick up a lot of shells...
context: That's true, now that you mention it.\We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh?\Yeah, that sounds great.\Let's go, Ayu!\Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells... response:	Relax...
context: We've taken a boat tour and gone to the hot springs, but we've never gone to the beach together...\That sounds good. The ocean, huh?\Yeah, that sounds great.\Let's go, Ayu!\Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells...\Relax... response:	I bet it'll be a lot of fun!
context: That sounds good. The ocean, huh?\Yeah, that sounds great.\Let's go, Ayu!\Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells...\Relax...\I bet it'll be a lot of fun! response:	Yeah.
context: Yeah, that sounds great.\Let's go, Ayu!\Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells...\Relax...\I bet it'll be a lot of fun!\Yeah. response:	But...
context: Let's go, Ayu!\Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells...\Relax...\I bet it'll be a lot of fun!\Yeah.\But... response:	In the end, we never went to the ocean.
context: Yeah!\Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells...\Relax...\I bet it'll be a lot of fun!\Yeah.\But...\In the end, we never went to the ocean. response:	For some reason...
context: Let's all pack bentos, bring our cameras, take a lot of pictures, and eat a lot of food...\And pick up a lot of shells...\Relax...\I bet it'll be a lot of fun!\Yeah.\But...\In the end, we never went to the ocean.\For some reason... response:	Even though we didn't have a single picture...
context: And pick up a lot of shells...\Relax...\I bet it'll be a lot of fun!\Yeah.\But...\In the end, we never went to the ocean.\For some reason...\Even though we didn't have a single picture... response:	That image of everyone together burned into the back of our eyelids...
context: Relax...\I bet it'll be a lot of fun!\Yeah.\But...\In the end, we never went to the ocean.\For some reason...\Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids... response:	arifurete iru kimochi nante sa
context: I bet it'll be a lot of fun!\Yeah.\But...\In the end, we never went to the ocean.\For some reason...\Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa response:	It would be so much easier...
context: Yeah.\But...\In the end, we never went to the ocean.\For some reason...\Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: But...\In the end, we never went to the ocean.\For some reason...\Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: In the end, we never went to the ocean.\For some reason...\Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: For some reason...\Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: Even though we didn't have a single picture...\That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: That image of everyone together burned into the back of our eyelids...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: Forward, in the direction of the light.
