context: Water. response:	Earth.
context: I'm not sure.\These dangerous hands must be crushed.\Excellent form, Prince Zuko.\You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes!\Aang, what are you doing? Run! response:	You're the spirit of this forest. Now I understand.
context: These dangerous hands must be crushed.\Excellent form, Prince Zuko.\You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes!\Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand. response:	You're upset and angry because your home was burned down.
context: Excellent form, Prince Zuko.\You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes!\Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down. response:	When I saw the forest had burned I was sad and upset.
context: You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes!\Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset. response:	But my friend gave me hope that the forest would grow back.
context: Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes!\Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back. response:	Sokka!
context: Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes!\Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back.\Sokka! response:	What happened?
context: Now would you please put on some clothes!\Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back.\Sokka!\What happened? response:	You were trapped in the Spirit world for 24 hours. How are you feeling?
context: Aang, what are you doing? Run!\You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back.\Sokka!\What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling? response:	Like I seriously need to use the bathroom!
context: You're the spirit of this forest. Now I understand.\You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back.\Sokka!\What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom! response:	Thank you, Avatar. If there only were a way to repay you for what you've done.
context: You're upset and angry because your home was burned down.\When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back.\Sokka!\What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done. response:	You could give us some supplies and some money.
context: When I saw the forest had burned I was sad and upset.\But my friend gave me hope that the forest would grow back.\Sokka!\What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money. response:	Sokka!
context: But my friend gave me hope that the forest would grow back.\Sokka!\What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money.\Sokka! response:	What? We need stuff.
context: Sokka!\What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money.\Sokka!\What? We need stuff. response:	It would be an honor to help you prepare for your journey.
context: What happened?\You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money.\Sokka!\What? We need stuff.\It would be an honor to help you prepare for your journey. response:	I'm so proud of you, Aang. You figured out what to do all on your own.
context: You were trapped in the Spirit world for 24 hours. How are you feeling?\Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money.\Sokka!\What? We need stuff.\It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own. response:	Actually, I did have a little help. And there's something else.
context: Like I seriously need to use the bathroom!\Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money.\Sokka!\What? We need stuff.\It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else. response:	What is it?
context: Thank you, Avatar. If there only were a way to repay you for what you've done.\You could give us some supplies and some money.\Sokka!\What? We need stuff.\It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else.\What is it? response:	I need to talk to Roku and I think I've found a way to contact his spirit.
context: You could give us some supplies and some money.\Sokka!\What? We need stuff.\It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else.\What is it?\I need to talk to Roku and I think I've found a way to contact his spirit. response:	That's great!
context: Sokka!\What? We need stuff.\It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else.\What is it?\I need to talk to Roku and I think I've found a way to contact his spirit.\That's great! response:	Creepy, but great.
context: What? We need stuff.\It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else.\What is it?\I need to talk to Roku and I think I've found a way to contact his spirit.\That's great!\Creepy, but great. response:	There's a temple on a crescent shaped island,...
context: It would be an honor to help you prepare for your journey.\I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else.\What is it?\I need to talk to Roku and I think I've found a way to contact his spirit.\That's great!\Creepy, but great.\There's a temple on a crescent shaped island,... response:	But, the solstice is tomorrow.
context: I'm so proud of you, Aang. You figured out what to do all on your own.\Actually, I did have a little help. And there's something else.\What is it?\I need to talk to Roku and I think I've found a way to contact his spirit.\That's great!\Creepy, but great.\There's a temple on a crescent shaped island,...\But, the solstice is tomorrow. response:	Yeh, and there's one more problem. The island is in the Fire Nation.
