context: I say yes response:	Stay with me
context: Well... that's actually what happened.\I do not mind calling off the fight.\I don't intend to run away.\Shall we get started, then?\Louise, is that kiss ready?\You bastard!\Go, go!\Good luck! response:	Saito! Don't lose!
context: I do not mind calling off the fight.\I don't intend to run away.\Shall we get started, then?\Louise, is that kiss ready?\You bastard!\Go, go!\Good luck!\Saito! Don't lose! response:	Oh, you're rooting for Saito?
context: I don't intend to run away.\Shall we get started, then?\Louise, is that kiss ready?\You bastard!\Go, go!\Good luck!\Saito! Don't lose!\Oh, you're rooting for Saito? response:	It's because whoever wins gets to kiss Louise.
context: Shall we get started, then?\Louise, is that kiss ready?\You bastard!\Go, go!\Good luck!\Saito! Don't lose!\Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise. response:	I see. You can't bear to see Julio-sama kiss Louise.
context: Louise, is that kiss ready?\You bastard!\Go, go!\Good luck!\Saito! Don't lose!\Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise. response:	I understand.
context: You bastard!\Go, go!\Good luck!\Saito! Don't lose!\Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise.\I understand. response:	Hey, my partner's doing pretty well.
context: Go, go!\Good luck!\Saito! Don't lose!\Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise.\I understand.\Hey, my partner's doing pretty well. response:	Can he win?
context: Good luck!\Saito! Don't lose!\Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise.\I understand.\Hey, my partner's doing pretty well.\Can he win? response:	Nope, he'll lose.
context: Saito! Don't lose!\Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise.\I understand.\Hey, my partner's doing pretty well.\Can he win?\Nope, he'll lose. response:	The opponent's too strong.
context: Oh, you're rooting for Saito?\It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise.\I understand.\Hey, my partner's doing pretty well.\Can he win?\Nope, he'll lose.\The opponent's too strong. response:	He's quite a master.
context: It's because whoever wins gets to kiss Louise.\I see. You can't bear to see Julio-sama kiss Louise.\I understand.\Hey, my partner's doing pretty well.\Can he win?\Nope, he'll lose.\The opponent's too strong.\He's quite a master. response:	Saito.
context: I see. You can't bear to see Julio-sama kiss Louise.\I understand.\Hey, my partner's doing pretty well.\Can he win?\Nope, he'll lose.\The opponent's too strong.\He's quite a master.\Saito. response:	Are you really a flamen?
context: I understand.\Hey, my partner's doing pretty well.\Can he win?\Nope, he'll lose.\The opponent's too strong.\He's quite a master.\Saito.\Are you really a flamen? response:	Do you want to kiss Louise that much?
context: Hey, my partner's doing pretty well.\Can he win?\Nope, he'll lose.\The opponent's too strong.\He's quite a master.\Saito.\Are you really a flamen?\Do you want to kiss Louise that much? response:	You said you returned to secular life,
context: Can he win?\Nope, he'll lose.\The opponent's too strong.\He's quite a master.\Saito.\Are you really a flamen?\Do you want to kiss Louise that much?\You said you returned to secular life, response:	but didn't you really get kicked out for being a womaniser?
context: Nope, he'll lose.\The opponent's too strong.\He's quite a master.\Saito.\Are you really a flamen?\Do you want to kiss Louise that much?\You said you returned to secular life,\but didn't you really get kicked out for being a womaniser? response:	Now!
context: The opponent's too strong.\He's quite a master.\Saito.\Are you really a flamen?\Do you want to kiss Louise that much?\You said you returned to secular life,\but didn't you really get kicked out for being a womaniser?\Now! response:	A plan to aggravate me, then striking during the opening?
context: He's quite a master.\Saito.\Are you really a flamen?\Do you want to kiss Louise that much?\You said you returned to secular life,\but didn't you really get kicked out for being a womaniser?\Now!\A plan to aggravate me, then striking during the opening? response:	What an amateur trick.
context: Saito.\Are you really a flamen?\Do you want to kiss Louise that much?\You said you returned to secular life,\but didn't you really get kicked out for being a womaniser?\Now!\A plan to aggravate me, then striking during the opening?\What an amateur trick. response:	Saito-kun, not only do I want to kiss Louise,
context: Are you really a flamen?\Do you want to kiss Louise that much?\You said you returned to secular life,\but didn't you really get kicked out for being a womaniser?\Now!\A plan to aggravate me, then striking during the opening?\What an amateur trick.\Saito-kun, not only do I want to kiss Louise, response:	I want to kiss you, too.
context: Do you want to kiss Louise that much?\You said you returned to secular life,\but didn't you really get kicked out for being a womaniser?\Now!\A plan to aggravate me, then striking during the opening?\What an amateur trick.\Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too. response:	An opening!
context: You said you returned to secular life,\but didn't you really get kicked out for being a womaniser?\Now!\A plan to aggravate me, then striking during the opening?\What an amateur trick.\Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too.\An opening! response:	I lost.
context: but didn't you really get kicked out for being a womaniser?\Now!\A plan to aggravate me, then striking during the opening?\What an amateur trick.\Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too.\An opening!\I lost. response:	Sir Julio!
context: Now!\A plan to aggravate me, then striking during the opening?\What an amateur trick.\Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too.\An opening!\I lost.\Sir Julio! response:	Saito, you jerk!
context: A plan to aggravate me, then striking during the opening?\What an amateur trick.\Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too.\An opening!\I lost.\Sir Julio!\Saito, you jerk! response:	You did it. Are you hurt at all?
context: What an amateur trick.\Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too.\An opening!\I lost.\Sir Julio!\Saito, you jerk!\You did it. Are you hurt at all? response:	Nothing more than the wounds you gave me.
context: Saito-kun, not only do I want to kiss Louise,\I want to kiss you, too.\An opening!\I lost.\Sir Julio!\Saito, you jerk!\You did it. Are you hurt at all?\Nothing more than the wounds you gave me. response:	What kind of response was that?
context: I want to kiss you, too.\An opening!\I lost.\Sir Julio!\Saito, you jerk!\You did it. Are you hurt at all?\Nothing more than the wounds you gave me.\What kind of response was that? response:	Anyway, my partner wins.
context: An opening!\I lost.\Sir Julio!\Saito, you jerk!\You did it. Are you hurt at all?\Nothing more than the wounds you gave me.\What kind of response was that?\Anyway, my partner wins. response:	Let him kiss you.
context: I lost.\Sir Julio!\Saito, you jerk!\You did it. Are you hurt at all?\Nothing more than the wounds you gave me.\What kind of response was that?\Anyway, my partner wins.\Let him kiss you. response:	Do it, partner!
context: Sir Julio!\Saito, you jerk!\You did it. Are you hurt at all?\Nothing more than the wounds you gave me.\What kind of response was that?\Anyway, my partner wins.\Let him kiss you.\Do it, partner! response:	A chance to do so with permission!
context: Saito, you jerk!\You did it. Are you hurt at all?\Nothing more than the wounds you gave me.\What kind of response was that?\Anyway, my partner wins.\Let him kiss you.\Do it, partner!\A chance to do so with permission! response:	W-What are you saying?!
context: You did it. Are you hurt at all?\Nothing more than the wounds you gave me.\What kind of response was that?\Anyway, my partner wins.\Let him kiss you.\Do it, partner!\A chance to do so with permission!\W-What are you saying?! response:	But...
context: Nothing more than the wounds you gave me.\What kind of response was that?\Anyway, my partner wins.\Let him kiss you.\Do it, partner!\A chance to do so with permission!\W-What are you saying?!\But... response:	I don't want it.
context: What kind of response was that?\Anyway, my partner wins.\Let him kiss you.\Do it, partner!\A chance to do so with permission!\W-What are you saying?!\But...\I don't want it. response:	Hey! What do you mean by that?
context: Anyway, my partner wins.\Let him kiss you.\Do it, partner!\A chance to do so with permission!\W-What are you saying?!\But...\I don't want it.\Hey! What do you mean by that? response:	You want... to.. kiss me, right?
context: Let him kiss you.\Do it, partner!\A chance to do so with permission!\W-What are you saying?!\But...\I don't want it.\Hey! What do you mean by that?\You want... to.. kiss me, right? response:	That's why you beat Julio, right?
context: Do it, partner!\A chance to do so with permission!\W-What are you saying?!\But...\I don't want it.\Hey! What do you mean by that?\You want... to.. kiss me, right?\That's why you beat Julio, right? response:	I didn't win.
context: A chance to do so with permission!\W-What are you saying?!\But...\I don't want it.\Hey! What do you mean by that?\You want... to.. kiss me, right?\That's why you beat Julio, right?\I didn't win. response:	He lost on purpose.
context: W-What are you saying?!\But...\I don't want it.\Hey! What do you mean by that?\You want... to.. kiss me, right?\That's why you beat Julio, right?\I didn't win.\He lost on purpose. response:	With partner's current skill, there was no chance of winning.
context: But...\I don't want it.\Hey! What do you mean by that?\You want... to.. kiss me, right?\That's why you beat Julio, right?\I didn't win.\He lost on purpose.\With partner's current skill, there was no chance of winning. response:	That bastard...
context: I don't want it.\Hey! What do you mean by that?\You want... to.. kiss me, right?\That's why you beat Julio, right?\I didn't win.\He lost on purpose.\With partner's current skill, there was no chance of winning.\That bastard... response:	He's fooling around with me!
context: Hey! What do you mean by that?\You want... to.. kiss me, right?\That's why you beat Julio, right?\I didn't win.\He lost on purpose.\With partner's current skill, there was no chance of winning.\That bastard...\He's fooling around with me! response:	Even then, you didn't have to refuse me in front of everyone.
context: You want... to.. kiss me, right?\That's why you beat Julio, right?\I didn't win.\He lost on purpose.\With partner's current skill, there was no chance of winning.\That bastard...\He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone. response:	That looked as if I... I was rejected.
context: That's why you beat Julio, right?\I didn't win.\He lost on purpose.\With partner's current skill, there was no chance of winning.\That bastard...\He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected. response:	Code name Zero.
context: I didn't win.\He lost on purpose.\With partner's current skill, there was no chance of winning.\That bastard...\He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected.\Code name Zero. response:	Emergency call.
context: He lost on purpose.\With partner's current skill, there was no chance of winning.\That bastard...\He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected.\Code name Zero.\Emergency call. response:	Come in.
context: With partner's current skill, there was no chance of winning.\That bastard...\He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected.\Code name Zero.\Emergency call.\Come in. response:	Good job. Step outside.
context: That bastard...\He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected.\Code name Zero.\Emergency call.\Come in.\Good job. Step outside. response:	Julio!
context: He's fooling around with me!\Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected.\Code name Zero.\Emergency call.\Come in.\Good job. Step outside.\Julio! response:	You bastard! What was the meaning of that battle?
context: Even then, you didn't have to refuse me in front of everyone.\That looked as if I... I was rejected.\Code name Zero.\Emergency call.\Come in.\Good job. Step outside.\Julio!\You bastard! What was the meaning of that battle? response:	I am interested in neither win nor loss.
context: That looked as if I... I was rejected.\Code name Zero.\Emergency call.\Come in.\Good job. Step outside.\Julio!\You bastard! What was the meaning of that battle?\I am interested in neither win nor loss. response:	I just wanted to know the strength of my team-mate.
context: Code name Zero.\Emergency call.\Come in.\Good job. Step outside.\Julio!\You bastard! What was the meaning of that battle?\I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate. response:	Team-mate?
context: Emergency call.\Come in.\Good job. Step outside.\Julio!\You bastard! What was the meaning of that battle?\I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate.\Team-mate? response:	Exactly.
context: Come in.\Good job. Step outside.\Julio!\You bastard! What was the meaning of that battle?\I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate.\Team-mate?\Exactly. response:	He is your team-mate.
context: Good job. Step outside.\Julio!\You bastard! What was the meaning of that battle?\I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate.\Team-mate?\Exactly.\He is your team-mate. response:	Are you...
context: Julio!\You bastard! What was the meaning of that battle?\I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate.\Team-mate?\Exactly.\He is your team-mate.\Are you... response:	Princess!
context: You bastard! What was the meaning of that battle?\I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate.\Team-mate?\Exactly.\He is your team-mate.\Are you...\Princess! response:	Louise. Saito-san.
context: I am interested in neither win nor loss.\I just wanted to know the strength of my team-mate.\Team-mate?\Exactly.\He is your team-mate.\Are you...\Princess!\Louise. Saito-san. response:	Thank you very much for the other day.
context: I just wanted to know the strength of my team-mate.\Team-mate?\Exactly.\He is your team-mate.\Are you...\Princess!\Louise. Saito-san.\Thank you very much for the other day. response:	No, it was nothing.
context: Team-mate?\Exactly.\He is your team-mate.\Are you...\Princess!\Louise. Saito-san.\Thank you very much for the other day.\No, it was nothing. response:	Sorry for my familiar's rudeness.
context: Exactly.\He is your team-mate.\Are you...\Princess!\Louise. Saito-san.\Thank you very much for the other day.\No, it was nothing.\Sorry for my familiar's rudeness. response:	Absolutely not.
context: He is your team-mate.\Are you...\Princess!\Louise. Saito-san.\Thank you very much for the other day.\No, it was nothing.\Sorry for my familiar's rudeness.\Absolutely not. response:	Thanks to you two, I was saved.
context: Are you...\Princess!\Louise. Saito-san.\Thank you very much for the other day.\No, it was nothing.\Sorry for my familiar's rudeness.\Absolutely not.\Thanks to you two, I was saved. response:	And I'm sure he was, too.
context: Princess!\Louise. Saito-san.\Thank you very much for the other day.\No, it was nothing.\Sorry for my familiar's rudeness.\Absolutely not.\Thanks to you two, I was saved.\And I'm sure he was, too. response:	I heard what happened to Prince Wales as well.
context: Louise. Saito-san.\Thank you very much for the other day.\No, it was nothing.\Sorry for my familiar's rudeness.\Absolutely not.\Thanks to you two, I was saved.\And I'm sure he was, too.\I heard what happened to Prince Wales as well. response:	It was Albion's conspiracy after all, was it not?
context: Thank you very much for the other day.\No, it was nothing.\Sorry for my familiar's rudeness.\Absolutely not.\Thanks to you two, I was saved.\And I'm sure he was, too.\I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not? response:	Princess! Why is he here?
context: No, it was nothing.\Sorry for my familiar's rudeness.\Absolutely not.\Thanks to you two, I was saved.\And I'm sure he was, too.\I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not?\Princess! Why is he here? response:	Like I said, I am your team-mate.
context: Sorry for my familiar's rudeness.\Absolutely not.\Thanks to you two, I was saved.\And I'm sure he was, too.\I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not?\Princess! Why is he here?\Like I said, I am your team-mate. response:	What's that supposed to mean?
context: Absolutely not.\Thanks to you two, I was saved.\And I'm sure he was, too.\I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not?\Princess! Why is he here?\Like I said, I am your team-mate.\What's that supposed to mean? response:	Romalia's pope senses danger from Albion as well,
context: Thanks to you two, I was saved.\And I'm sure he was, too.\I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not?\Princess! Why is he here?\Like I said, I am your team-mate.\What's that supposed to mean?\Romalia's pope senses danger from Albion as well, response:	so he sent me to lend my hand to the Princess.
context: And I'm sure he was, too.\I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not?\Princess! Why is he here?\Like I said, I am your team-mate.\What's that supposed to mean?\Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess. response:	Both he and I wish to avoid the war.
context: I heard what happened to Prince Wales as well.\It was Albion's conspiracy after all, was it not?\Princess! Why is he here?\Like I said, I am your team-mate.\What's that supposed to mean?\Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war. response:	But the situation is profound.
context: It was Albion's conspiracy after all, was it not?\Princess! Why is he here?\Like I said, I am your team-mate.\What's that supposed to mean?\Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war.\But the situation is profound. response:	Louise, Saito-san, Julio-san.
context: Princess! Why is he here?\Like I said, I am your team-mate.\What's that supposed to mean?\Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war.\But the situation is profound.\Louise, Saito-san, Julio-san. response:	And Agnes.
context: Like I said, I am your team-mate.\What's that supposed to mean?\Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war.\But the situation is profound.\Louise, Saito-san, Julio-san.\And Agnes. response:	You are those upon whom I rely.
context: What's that supposed to mean?\Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war.\But the situation is profound.\Louise, Saito-san, Julio-san.\And Agnes.\You are those upon whom I rely. response:	Yes, Your Highness!
context: Romalia's pope senses danger from Albion as well,\so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war.\But the situation is profound.\Louise, Saito-san, Julio-san.\And Agnes.\You are those upon whom I rely.\Yes, Your Highness! response:	So, in other words, you concentrated your force to this school.
context: so he sent me to lend my hand to the Princess.\Both he and I wish to avoid the war.\But the situation is profound.\Louise, Saito-san, Julio-san.\And Agnes.\You are those upon whom I rely.\Yes, Your Highness!\So, in other words, you concentrated your force to this school. response:	What? You have something to say about that?
context: Both he and I wish to avoid the war.\But the situation is profound.\Louise, Saito-san, Julio-san.\And Agnes.\You are those upon whom I rely.\Yes, Your Highness!\So, in other words, you concentrated your force to this school.\What? You have something to say about that? response:	No, I'm just bothered by what Colbert-sensei said.
context: But the situation is profound.\Louise, Saito-san, Julio-san.\And Agnes.\You are those upon whom I rely.\Yes, Your Highness!\So, in other words, you concentrated your force to this school.\What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said. response:	The don't bring war onto the campus thing?
context: Louise, Saito-san, Julio-san.\And Agnes.\You are those upon whom I rely.\Yes, Your Highness!\So, in other words, you concentrated your force to this school.\What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing? response:	Saito-san.
context: And Agnes.\You are those upon whom I rely.\Yes, Your Highness!\So, in other words, you concentrated your force to this school.\What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing?\Saito-san. response:	I have no intention of subjecting the school to the dangers of war.
context: You are those upon whom I rely.\Yes, Your Highness!\So, in other words, you concentrated your force to this school.\What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing?\Saito-san.\I have no intention of subjecting the school to the dangers of war. response:	I honestly want to borrow your strength for the sake of peace.
context: Yes, Your Highness!\So, in other words, you concentrated your force to this school.\What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing?\Saito-san.\I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace. response:	Will you cooperate?
context: So, in other words, you concentrated your force to this school.\What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing?\Saito-san.\I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace.\Will you cooperate? response:	I will.
context: What? You have something to say about that?\No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing?\Saito-san.\I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace.\Will you cooperate?\I will. response:	I hope we'll get along well, Louise.
context: No, I'm just bothered by what Colbert-sensei said.\The don't bring war onto the campus thing?\Saito-san.\I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace.\Will you cooperate?\I will.\I hope we'll get along well, Louise. response:	Hey! Stay away from Louise!
context: The don't bring war onto the campus thing?\Saito-san.\I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace.\Will you cooperate?\I will.\I hope we'll get along well, Louise.\Hey! Stay away from Louise! response:	Louise! What are you blushing for?
context: Saito-san.\I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace.\Will you cooperate?\I will.\I hope we'll get along well, Louise.\Hey! Stay away from Louise!\Louise! What are you blushing for? response:	I-I'm not blushing!
context: I have no intention of subjecting the school to the dangers of war.\I honestly want to borrow your strength for the sake of peace.\Will you cooperate?\I will.\I hope we'll get along well, Louise.\Hey! Stay away from Louise!\Louise! What are you blushing for?\I-I'm not blushing! response:	You are.
context: I honestly want to borrow your strength for the sake of peace.\Will you cooperate?\I will.\I hope we'll get along well, Louise.\Hey! Stay away from Louise!\Louise! What are you blushing for?\I-I'm not blushing!\You are. response:	You're bright red.
context: Will you cooperate?\I will.\I hope we'll get along well, Louise.\Hey! Stay away from Louise!\Louise! What are you blushing for?\I-I'm not blushing!\You are.\You're bright red. response:	Bright, bright red.
context: I will.\I hope we'll get along well, Louise.\Hey! Stay away from Louise!\Louise! What are you blushing for?\I-I'm not blushing!\You are.\You're bright red.\Bright, bright red. response:	What? You're a dog, and you dare make fun of your master?
context: I hope we'll get along well, Louise.\Hey! Stay away from Louise!\Louise! What are you blushing for?\I-I'm not blushing!\You are.\You're bright red.\Bright, bright red.\What? You're a dog, and you dare make fun of your master? response:	Stop calling me a dog!
context: Hey! Stay away from Louise!\Louise! What are you blushing for?\I-I'm not blushing!\You are.\You're bright red.\Bright, bright red.\What? You're a dog, and you dare make fun of your master?\Stop calling me a dog! response:	Dog!
context: Louise! What are you blushing for?\I-I'm not blushing!\You are.\You're bright red.\Bright, bright red.\What? You're a dog, and you dare make fun of your master?\Stop calling me a dog!\Dog! response:	Everyone, I must start with an unfortunate piece of news.
context: I-I'm not blushing!\You are.\You're bright red.\Bright, bright red.\What? You're a dog, and you dare make fun of your master?\Stop calling me a dog!\Dog!\Everyone, I must start with an unfortunate piece of news. response:	Tristain's Queen, Henrietta, on her day of coronation,
context: You are.\You're bright red.\Bright, bright red.\What? You're a dog, and you dare make fun of your master?\Stop calling me a dog!\Dog!\Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation, response:	has executed our King, Lord Cromwell.
context: You're bright red.\Bright, bright red.\What? You're a dog, and you dare make fun of your master?\Stop calling me a dog!\Dog!\Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell. response:	What?!
context: Bright, bright red.\What? You're a dog, and you dare make fun of your master?\Stop calling me a dog!\Dog!\Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell.\What?! response:	Unforgivable!
context: What? You're a dog, and you dare make fun of your master?\Stop calling me a dog!\Dog!\Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell.\What?!\Unforgivable! response:	Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!
context: Stop calling me a dog!\Dog!\Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell.\What?!\Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country! response:	Sheffield... She was Lord Cromwell's secretary...
context: Dog!\Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell.\What?!\Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary... response:	Now she's acting like the new King rather than a magistrate.
context: Everyone, I must start with an unfortunate piece of news.\Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell.\What?!\Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate. response:	It is now time to show the true power of Albion.
context: Tristain's Queen, Henrietta, on her day of coronation,\has executed our King, Lord Cromwell.\What?!\Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion. response:	We shall repel all the enemies that come,
context: has executed our King, Lord Cromwell.\What?!\Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion.\We shall repel all the enemies that come, response:	However, when she stands before us,
context: What?!\Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion.\We shall repel all the enemies that come,\However, when she stands before us, response:	we cannot object against her authority.
context: Unforgivable!\Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion.\We shall repel all the enemies that come,\However, when she stands before us,\we cannot object against her authority. response:	and execute the detestable Henrietta with our hands!
context: Furthermore, in thirst for more blood, Henrietta is increasing her military forces in order to invade our country!\Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion.\We shall repel all the enemies that come,\However, when she stands before us,\we cannot object against her authority.\and execute the detestable Henrietta with our hands! response:	Who is she exactly?
context: Sheffield... She was Lord Cromwell's secretary...\Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion.\We shall repel all the enemies that come,\However, when she stands before us,\we cannot object against her authority.\and execute the detestable Henrietta with our hands!\Who is she exactly? response:	Magistrate Sheffield!
context: Now she's acting like the new King rather than a magistrate.\It is now time to show the true power of Albion.\We shall repel all the enemies that come,\However, when she stands before us,\we cannot object against her authority.\and execute the detestable Henrietta with our hands!\Who is she exactly?\Magistrate Sheffield! response:	Hurray!
context: It is now time to show the true power of Albion.\We shall repel all the enemies that come,\However, when she stands before us,\we cannot object against her authority.\and execute the detestable Henrietta with our hands!\Who is she exactly?\Magistrate Sheffield!\Hurray! response:	Hurray!
context: We shall repel all the enemies that come,\However, when she stands before us,\we cannot object against her authority.\and execute the detestable Henrietta with our hands!\Who is she exactly?\Magistrate Sheffield!\Hurray!\Hurray! response:	Hurray!
context: However, when she stands before us,\we cannot object against her authority.\and execute the detestable Henrietta with our hands!\Who is she exactly?\Magistrate Sheffield!\Hurray!\Hurray!\Hurray! response:	You dog!
context: we cannot object against her authority.\and execute the detestable Henrietta with our hands!\Who is she exactly?\Magistrate Sheffield!\Hurray!\Hurray!\Hurray!\You dog! response:	If you do anything to Eleonore-oneesama or Cattleya-neesama, you won't stay alive.
context: and execute the detestable Henrietta with our hands!\Who is she exactly?\Magistrate Sheffield!\Hurray!\Hurray!\Hurray!\You dog!\If you do anything to Eleonore-oneesama or Cattleya-neesama, you won't stay alive. response:	Zero no Tsukaima. Futatsuki no Kishi.
context: Who is she exactly?\Magistrate Sheffield!\Hurray!\Hurray!\Hurray!\You dog!\If you do anything to Eleonore-oneesama or Cattleya-neesama, you won't stay alive.\Zero no Tsukaima. Futatsuki no Kishi. response:	The Valliere Sisters.
context: Magistrate Sheffield!\Hurray!\Hurray!\Hurray!\You dog!\If you do anything to Eleonore-oneesama or Cattleya-neesama, you won't stay alive.\Zero no Tsukaima. Futatsuki no Kishi.\The Valliere Sisters. response:	If you want to meet me again next week, then sit tightly and wait!
