context: That was close. I almost got killed. response:	You're slacking off.
context: I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world.\Now, all we need is primer.\Primer?\If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something! response:	I am just an Onmyodo practitioner-a sorcerer.
context: yet your governing principle could completely change this world.\Now, all we need is primer.\Primer?\If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer. response:	This is a field for chemists or alchemists.
context: Now, all we need is primer.\Primer?\If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists. response:	Oh dear, princess, Saint-Germi.
context: Primer?\If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi. response:	Princess, did you catch cold?
context: If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi.\Princess, did you catch cold? response:	Oh, my, how terrible!
context: Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi.\Princess, did you catch cold?\Oh, my, how terrible! response:	Stop! Stop!
context: We've been researching it, but...\You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi.\Princess, did you catch cold?\Oh, my, how terrible!\Stop! Stop! response:	Stop!
context: You look like a scientist. Can't you figure that out?! Do something!\I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi.\Princess, did you catch cold?\Oh, my, how terrible!\Stop! Stop!\Stop! response:	Who the hell are you?!
context: I am just an Onmyodo practitioner-a sorcerer.\This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi.\Princess, did you catch cold?\Oh, my, how terrible!\Stop! Stop!\Stop!\Who the hell are you?! response:	Oh, hello. Are Drifters here?
context: This is a field for chemists or alchemists.\Oh dear, princess, Saint-Germi.\Princess, did you catch cold?\Oh, my, how terrible!\Stop! Stop!\Stop!\Who the hell are you?!\Oh, hello. Are Drifters here? response:	I am a member of the Octobrist Organization.
context: Oh dear, princess, Saint-Germi.\Princess, did you catch cold?\Oh, my, how terrible!\Stop! Stop!\Stop!\Who the hell are you?!\Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization. response:	Ah, October or something!
context: Princess, did you catch cold?\Oh, my, how terrible!\Stop! Stop!\Stop!\Who the hell are you?!\Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization.\Ah, October or something! response:	Something!
context: Oh, my, how terrible!\Stop! Stop!\Stop!\Who the hell are you?!\Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization.\Ah, October or something!\Something! response:	Is the Four-Eyed Boobs called Olminu here?
context: Stop! Stop!\Stop!\Who the hell are you?!\Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization.\Ah, October or something!\Something!\Is the Four-Eyed Boobs called Olminu here? response:	Ah, she is.
context: Stop!\Who the hell are you?!\Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization.\Ah, October or something!\Something!\Is the Four-Eyed Boobs called Olminu here?\Ah, she is. response:	Is it true... that you are making black powder?
context: Who the hell are you?!\Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization.\Ah, October or something!\Something!\Is the Four-Eyed Boobs called Olminu here?\Ah, she is.\Is it true... that you are making black powder? response:	Indeed. All we need now is sulfur.
context: Oh, hello. Are Drifters here?\I am a member of the Octobrist Organization.\Ah, October or something!\Something!\Is the Four-Eyed Boobs called Olminu here?\Ah, she is.\Is it true... that you are making black powder?\Indeed. All we need now is sulfur. response:	I've already asked Boobienu about it.
context: I am a member of the Octobrist Organization.\Ah, October or something!\Something!\Is the Four-Eyed Boobs called Olminu here?\Ah, she is.\Is it true... that you are making black powder?\Indeed. All we need now is sulfur.\I've already asked Boobienu about it. response:	Grand Master!
context: Ah, October or something!\Something!\Is the Four-Eyed Boobs called Olminu here?\Ah, she is.\Is it true... that you are making black powder?\Indeed. All we need now is sulfur.\I've already asked Boobienu about it.\Grand Master! response:	Semu! What's going on?!
context: Something!\Is the Four-Eyed Boobs called Olminu here?\Ah, she is.\Is it true... that you are making black powder?\Indeed. All we need now is sulfur.\I've already asked Boobienu about it.\Grand Master!\Semu! What's going on?! response:	I brought the sulfur.
context: Is the Four-Eyed Boobs called Olminu here?\Ah, she is.\Is it true... that you are making black powder?\Indeed. All we need now is sulfur.\I've already asked Boobienu about it.\Grand Master!\Semu! What's going on?!\I brought the sulfur. response:	Olminu contacted headquarters and asked them to bring it here.
context: Ah, she is.\Is it true... that you are making black powder?\Indeed. All we need now is sulfur.\I've already asked Boobienu about it.\Grand Master!\Semu! What's going on?!\I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here. response:	It smells horrible. What on earth are his plans...?!
context: Is it true... that you are making black powder?\Indeed. All we need now is sulfur.\I've already asked Boobienu about it.\Grand Master!\Semu! What's going on?!\I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?! response:	-It stinks! -It stinks!
context: Indeed. All we need now is sulfur.\I've already asked Boobienu about it.\Grand Master!\Semu! What's going on?!\I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks! response:	Good. She did as I asked.
context: I've already asked Boobienu about it.\Grand Master!\Semu! What's going on?!\I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks!\Good. She did as I asked. response:	Boobienu is a good girl. I'll rub her breasts for her later.
context: Grand Master!\Semu! What's going on?!\I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks!\Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later. response:	We now have everything.
context: Semu! What's going on?!\I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks!\Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything. response:	Dwarves are next!
context: I brought the sulfur.\Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks!\Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything.\Dwarves are next! response:	That man, Nobunaga... He may be dangerous.
context: Olminu contacted headquarters and asked them to bring it here.\It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks!\Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything.\Dwarves are next!\That man, Nobunaga... He may be dangerous. response:	The Octobrists
context: It smells horrible. What on earth are his plans...?!\-It stinks! -It stinks!\Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything.\Dwarves are next!\That man, Nobunaga... He may be dangerous.\The Octobrists response:	We may need to put him under surveillance.
context: -It stinks! -It stinks!\Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything.\Dwarves are next!\That man, Nobunaga... He may be dangerous.\The Octobrists\We may need to put him under surveillance. response:	He may turn this world upside down.
context: Good. She did as I asked.\Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything.\Dwarves are next!\That man, Nobunaga... He may be dangerous.\The Octobrists\We may need to put him under surveillance.\He may turn this world upside down. response:	The Drifters are living beings. They act according to their own principles.
context: Boobienu is a good girl. I'll rub her breasts for her later.\We now have everything.\Dwarves are next!\That man, Nobunaga... He may be dangerous.\The Octobrists\We may need to put him under surveillance.\He may turn this world upside down.\The Drifters are living beings. They act according to their own principles. response:	They don't have a common goal like the Ends, who are determined to destroy the entire world.
context: We now have everything.\Dwarves are next!\That man, Nobunaga... He may be dangerous.\The Octobrists\We may need to put him under surveillance.\He may turn this world upside down.\The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world. response:	We have no way of predicting what they may do!
context: Dwarves are next!\That man, Nobunaga... He may be dangerous.\The Octobrists\We may need to put him under surveillance.\He may turn this world upside down.\The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do! response:	As for the man who created the Orte Empire, he is probably a Drifter.
context: That man, Nobunaga... He may be dangerous.\The Octobrists\We may need to put him under surveillance.\He may turn this world upside down.\The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter. response:	Without a doubt, his initial intention for the new nation was to save people.
context: The Octobrists\We may need to put him under surveillance.\He may turn this world upside down.\The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people. response:	He created the country to rebuild the dignity of the starving masses.
context: We may need to put him under surveillance.\He may turn this world upside down.\The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses. response:	However, as a result...
context: He may turn this world upside down.\The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses.\However, as a result... response:	The Drifters are unpredictable.
context: The Drifters are living beings. They act according to their own principles.\They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses.\However, as a result...\The Drifters are unpredictable. response:	Or is this something that you anticipated...
context: They don't have a common goal like the Ends, who are determined to destroy the entire world.\We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses.\However, as a result...\The Drifters are unpredictable.\Or is this something that you anticipated... response:	Ahh, it smells good.
context: We have no way of predicting what they may do!\As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses.\However, as a result...\The Drifters are unpredictable.\Or is this something that you anticipated...\Ahh, it smells good. response:	What are you planning to do?
context: As for the man who created the Orte Empire, he is probably a Drifter.\Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses.\However, as a result...\The Drifters are unpredictable.\Or is this something that you anticipated...\Ahh, it smells good.\What are you planning to do? response:	You freed the Elves, made black powder... What's next?
context: Without a doubt, his initial intention for the new nation was to save people.\He created the country to rebuild the dignity of the starving masses.\However, as a result...\The Drifters are unpredictable.\Or is this something that you anticipated...\Ahh, it smells good.\What are you planning to do?\You freed the Elves, made black powder... What's next? response:	What are you going to accomplish?
context: He created the country to rebuild the dignity of the starving masses.\However, as a result...\The Drifters are unpredictable.\Or is this something that you anticipated...\Ahh, it smells good.\What are you planning to do?\You freed the Elves, made black powder... What's next?\What are you going to accomplish? response:	Next, we're freeing the Dwarves.
context: However, as a result...\The Drifters are unpredictable.\Or is this something that you anticipated...\Ahh, it smells good.\What are you planning to do?\You freed the Elves, made black powder... What's next?\What are you going to accomplish?\Next, we're freeing the Dwarves. response:	We will drift from place to place, liberating the tribes under Orte's control.
context: The Drifters are unpredictable.\Or is this something that you anticipated...\Ahh, it smells good.\What are you planning to do?\You freed the Elves, made black powder... What's next?\What are you going to accomplish?\Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control. response:	We will form an alliance with the countries that have been fighting against Orte,
context: Or is this something that you anticipated...\Ahh, it smells good.\What are you planning to do?\You freed the Elves, made black powder... What's next?\What are you going to accomplish?\Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte, response:	and gradually consume the empire from the inside.
context: Ahh, it smells good.\What are you planning to do?\You freed the Elves, made black powder... What's next?\What are you going to accomplish?\Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside. response:	We will mass-produce black powder, gather soldiers, make firearms,
context: What are you planning to do?\You freed the Elves, made black powder... What's next?\What are you going to accomplish?\Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms, response:	and wipe the Orte Empire from this world!
context: You freed the Elves, made black powder... What's next?\What are you going to accomplish?\Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world! response:	We will unite the tribes and establish a multi-racial federation,
context: What are you going to accomplish?\Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation, response:	where each race has the right to self-govern.
context: Next, we're freeing the Dwarves.\We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern. response:	However, we'll keep military power and appoint Toyohisa as Commander in Chief.
context: We will drift from place to place, liberating the tribes under Orte's control.\We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief. response:	We'll bring the warrior code to this world.
context: We will form an alliance with the countries that have been fighting against Orte,\and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world. response:	If we can't put this idea into practice, we won't be able to win.
context: and gradually consume the empire from the inside.\We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win. response:	This is the only way that we'll be able to wield enough military power.
context: We will mass-produce black powder, gather soldiers, make firearms,\and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power. response:	There is no other way to defeat the Ends.
context: and wipe the Orte Empire from this world!\We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends. response:	In order to acquire military, we must establish our own stratocracies.
context: We will unite the tribes and establish a multi-racial federation,\where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies. response:	That will lead to a military usurpation of power.
context: where each race has the right to self-govern.\However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power. response:	The right of self-government will become uncertain.
context: However, we'll keep military power and appoint Toyohisa as Commander in Chief.\We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power.\The right of self-government will become uncertain. response:	Please do not underestimate me, Lord Oda Nobunaga!
context: We'll bring the warrior code to this world.\If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power.\The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga! response:	Even so, it's better than Orte.
context: If we can't put this idea into practice, we won't be able to win.\This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power.\The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte. response:	It's better than being destroyed by the Ends...
context: This is the only way that we'll be able to wield enough military power.\There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power.\The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte.\It's better than being destroyed by the Ends... response:	Much, much better.
context: There is no other way to defeat the Ends.\In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power.\The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte.\It's better than being destroyed by the Ends...\Much, much better. response:	He actually learned the Elven language. What is he?!
context: In order to acquire military, we must establish our own stratocracies.\That will lead to a military usurpation of power.\The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte.\It's better than being destroyed by the Ends...\Much, much better.\He actually learned the Elven language. What is he?! response:	Besides, you see, I am a highly competent person...
context: That will lead to a military usurpation of power.\The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte.\It's better than being destroyed by the Ends...\Much, much better.\He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person... response:	Conquering the world through military force
context: The right of self-government will become uncertain.\Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte.\It's better than being destroyed by the Ends...\Much, much better.\He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person...\Conquering the world through military force response:	Therefore, in the end, the world will become an excellent place!
context: Please do not underestimate me, Lord Oda Nobunaga!\Even so, it's better than Orte.\It's better than being destroyed by the Ends...\Much, much better.\He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person...\Conquering the world through military force\Therefore, in the end, the world will become an excellent place! response:	I won't discriminate against the Elves, the Dwarves, and the other races.
context: Even so, it's better than Orte.\It's better than being destroyed by the Ends...\Much, much better.\He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person...\Conquering the world through military force\Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races. response:	Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...
context: It's better than being destroyed by the Ends...\Much, much better.\He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person...\Conquering the world through military force\Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers... response:	I will establish a utopian nation. It's true... Very true.
context: Much, much better.\He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person...\Conquering the world through military force\Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true. response:	Why... Why do you want to appoint Lord Toyohisa as a leader?
context: He actually learned the Elven language. What is he?!\Besides, you see, I am a highly competent person...\Conquering the world through military force\Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader? response:	Why can't you be the king?
context: Besides, you see, I am a highly competent person...\Conquering the world through military force\Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king? response:	The truth is that... I don't have what it takes for that sort of role.
context: Conquering the world through military force\Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role. response:	I thought profit and fear controlled one's actions.
context: Therefore, in the end, the world will become an excellent place!\I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions. response:	However, the hearts of men don't seem to work like that...
context: I won't discriminate against the Elves, the Dwarves, and the other races.\Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that... response:	That's why I fell.
context: Fair taxes, thriving business, peasants living in comfort, disciplined soldiers...\I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that...\That's why I fell. response:	The fifty years of my life were lived completely in vain.
context: I will establish a utopian nation. It's true... Very true.\Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that...\That's why I fell.\The fifty years of my life were lived completely in vain. response:	Honestly, in my former life, when I was betrayed and the temple was besieged,
context: Why... Why do you want to appoint Lord Toyohisa as a leader?\Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that...\That's why I fell.\The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged, response:	the first person I suspected was...
context: Why can't you be the king?\The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that...\That's why I fell.\The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was... response:	Yet that son died in battle, following me to the grave.
context: The truth is that... I don't have what it takes for that sort of role.\I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that...\That's why I fell.\The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was...\Yet that son died in battle, following me to the grave. response:	A bitter geezer like that should never be king.
context: I thought profit and fear controlled one's actions.\However, the hearts of men don't seem to work like that...\That's why I fell.\The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was...\Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king. response:	Toyohisa doesn't care about loss or gain, fear or intimidation.
context: However, the hearts of men don't seem to work like that...\That's why I fell.\The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was...\Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation. response:	He has what it takes to be a king.
context: That's why I fell.\The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was...\Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king. response:	Yet, he is a fool. Therefore, he needs an assistant...
context: The fifty years of my life were lived completely in vain.\Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was...\Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant... response:	That's me.
context: Honestly, in my former life, when I was betrayed and the temple was besieged,\the first person I suspected was...\Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant...\That's me. response:	Grandpa...
context: the first person I suspected was...\Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant...\That's me.\Grandpa... response:	Are you really senile? Are you alright?
context: Yet that son died in battle, following me to the grave.\A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant...\That's me.\Grandpa...\Are you really senile? Are you alright? response:	Carthage will fall!
context: A bitter geezer like that should never be king.\Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant...\That's me.\Grandpa...\Are you really senile? Are you alright?\Carthage will fall! response:	If we don't take any measures, Carthage will be destroyed!
context: Toyohisa doesn't care about loss or gain, fear or intimidation.\He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant...\That's me.\Grandpa...\Are you really senile? Are you alright?\Carthage will fall!\If we don't take any measures, Carthage will be destroyed! response:	Hey, Mago! Mago!
context: He has what it takes to be a king.\Yet, he is a fool. Therefore, he needs an assistant...\That's me.\Grandpa...\Are you really senile? Are you alright?\Carthage will fall!\If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago! response:	I have a great idea. How about climbing over the Alps and invading Rome?
context: Yet, he is a fool. Therefore, he needs an assistant...\That's me.\Grandpa...\Are you really senile? Are you alright?\Carthage will fall!\If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome? response:	That's not my name.
context: That's me.\Grandpa...\Are you really senile? Are you alright?\Carthage will fall!\If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name. response:	I'm Shimazu Toyohisa.
