context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: Okay, please give Yamazaki-san my regards then.\furueru yubi wo tsutsundemo anata no kanashimi wo shiru ni wa tarinai Holding your shaking fingers won't be enough to know your sorrow.\Gotcha.\See ya.\Have a good night.\wakare no shunkan wa yami wo tsutatte The moment we part will come through the dark...\yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here... response:	furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.
context: furueru yubi wo tsutsundemo anata no kanashimi wo shiru ni wa tarinai Holding your shaking fingers won't be enough to know your sorrow.\Gotcha.\See ya.\Have a good night.\wakare no shunkan wa yami wo tsutatte The moment we part will come through the dark...\yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow. response:	Please fill it up with premium.
context: Gotcha.\See ya.\Have a good night.\wakare no shunkan wa yami wo tsutatte The moment we part will come through the dark...\yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium. response:	Is she serious about Don't push yourself too hard?
context: See ya.\Have a good night.\wakare no shunkan wa yami wo tsutatte The moment we part will come through the dark...\yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium.\Is she serious about Don't push yourself too hard? response:	Of course I'm going to!
context: Have a good night.\wakare no shunkan wa yami wo tsutatte The moment we part will come through the dark...\yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium.\Is she serious about Don't push yourself too hard?\Of course I'm going to! response:	Pretending to sound so happy like that!
context: wakare no shunkan wa yami wo tsutatte The moment we part will come through the dark...\yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium.\Is she serious about Don't push yourself too hard?\Of course I'm going to!\Pretending to sound so happy like that! response:	I can't believe this...
context: yagate omoide no subete wo itami ni kaeru...to turn all our memories into pain.\kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium.\Is she serious about Don't push yourself too hard?\Of course I'm going to!\Pretending to sound so happy like that!\I can't believe this... response:	It takes nine hours!
context: kanjiru itami wa koko ni ita koto The pain you feel is proof we were once here...\furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium.\Is she serious about Don't push yourself too hard?\Of course I'm going to!\Pretending to sound so happy like that!\I can't believe this...\It takes nine hours! response:	S-She headed off for Tottori...?
context: furueru anata to koko ni ita koto Proof that I was here with you in your sorrow.\Please fill it up with premium.\Is she serious about Don't push yourself too hard?\Of course I'm going to!\Pretending to sound so happy like that!\I can't believe this...\It takes nine hours!\S-She headed off for Tottori...? response:	Wow, it's been a while!
context: Please fill it up with premium.\Is she serious about Don't push yourself too hard?\Of course I'm going to!\Pretending to sound so happy like that!\I can't believe this...\It takes nine hours!\S-She headed off for Tottori...?\Wow, it's been a while! response:	I'm sorry, Nomiya!
context: Is she serious about Don't push yourself too hard?\Of course I'm going to!\Pretending to sound so happy like that!\I can't believe this...\It takes nine hours!\S-She headed off for Tottori...?\Wow, it's been a while!\I'm sorry, Nomiya! response:	Yamada-san seemed really depressed yesterday, so...
context: Of course I'm going to!\Pretending to sound so happy like that!\I can't believe this...\It takes nine hours!\S-She headed off for Tottori...?\Wow, it's been a while!\I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so... response:	Huh, why? I'm getting chills where she touched me?!
context: Pretending to sound so happy like that!\I can't believe this...\It takes nine hours!\S-She headed off for Tottori...?\Wow, it's been a while!\I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?! response:	Yamada-san...
context: I can't believe this...\It takes nine hours!\S-She headed off for Tottori...?\Wow, it's been a while!\I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?!\Yamada-san... response:	Can you deliver this to Nomiya?
context: It takes nine hours!\S-She headed off for Tottori...?\Wow, it's been a while!\I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?!\Yamada-san...\Can you deliver this to Nomiya? response:	Ouch!
context: S-She headed off for Tottori...?\Wow, it's been a while!\I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?!\Yamada-san...\Can you deliver this to Nomiya?\Ouch! response:	To... Nomiya-san?
context: Wow, it's been a while!\I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?!\Yamada-san...\Can you deliver this to Nomiya?\Ouch!\To... Nomiya-san? response:	That's right! Please go to Tottori for me.
context: I'm sorry, Nomiya!\Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?!\Yamada-san...\Can you deliver this to Nomiya?\Ouch!\To... Nomiya-san?\That's right! Please go to Tottori for me. response:	To be honest, I was thinking, Miwako, good job! at the time.
context: Yamada-san seemed really depressed yesterday, so...\Huh, why? I'm getting chills where she touched me?!\Yamada-san...\Can you deliver this to Nomiya?\Ouch!\To... Nomiya-san?\That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time. response:	I had no idea that you were headed this way...
context: Huh, why? I'm getting chills where she touched me?!\Yamada-san...\Can you deliver this to Nomiya?\Ouch!\To... Nomiya-san?\That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way... response:	Ouch...
context: Yamada-san...\Can you deliver this to Nomiya?\Ouch!\To... Nomiya-san?\That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way...\Ouch... response:	But she's still on her way, so if we contact her...
context: Can you deliver this to Nomiya?\Ouch!\To... Nomiya-san?\That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way...\Ouch...\But she's still on her way, so if we contact her... response:	She doesn't have a cellphone, does she?
context: Ouch!\To... Nomiya-san?\That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way...\Ouch...\But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she? response:	This is the pits...
context: To... Nomiya-san?\That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way...\Ouch...\But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she?\This is the pits... response:	But Nomiya...
context: That's right! Please go to Tottori for me.\To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way...\Ouch...\But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she?\This is the pits...\But Nomiya... response:	Why did you come to Tokyo all of a sudden?
context: To be honest, I was thinking, Miwako, good job! at the time.\I had no idea that you were headed this way...\Ouch...\But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she?\This is the pits...\But Nomiya...\Why did you come to Tokyo all of a sudden? response:	You should have called.
context: I had no idea that you were headed this way...\Ouch...\But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she?\This is the pits...\But Nomiya...\Why did you come to Tokyo all of a sudden?\You should have called. response:	Well, it was on a whim...
context: Ouch...\But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she?\This is the pits...\But Nomiya...\Why did you come to Tokyo all of a sudden?\You should have called.\Well, it was on a whim... response:	Since Yamada-san was saying that she'd be spending the night at your place.
context: But she's still on her way, so if we contact her...\She doesn't have a cellphone, does she?\This is the pits...\But Nomiya...\Why did you come to Tokyo all of a sudden?\You should have called.\Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place. response:	Oh? That's it?
context: She doesn't have a cellphone, does she?\This is the pits...\But Nomiya...\Why did you come to Tokyo all of a sudden?\You should have called.\Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it? response:	You came all the way from Tottori just for that?
context: This is the pits...\But Nomiya...\Why did you come to Tokyo all of a sudden?\You should have called.\Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it?\You came all the way from Tottori just for that? response:	Huff Huff Huff Huff Huff
context: But Nomiya...\Why did you come to Tokyo all of a sudden?\You should have called.\Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it?\You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff response:	N-Nomiya... Could it be?
context: Why did you come to Tokyo all of a sudden?\You should have called.\Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it?\You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff\N-Nomiya... Could it be? response:	I'm heading back.
context: You should have called.\Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it?\You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff\N-Nomiya... Could it be?\I'm heading back. response:	I'm gonna catch her no matter what.
context: Well, it was on a whim...\Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it?\You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff\N-Nomiya... Could it be?\I'm heading back.\I'm gonna catch her no matter what. response:	Hey, why don't you get a little rest before you leave?
context: Since Yamada-san was saying that she'd be spending the night at your place.\Oh? That's it?\You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff\N-Nomiya... Could it be?\I'm heading back.\I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave? response:	You drove here without sleeping, right?
context: Oh? That's it?\You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff\N-Nomiya... Could it be?\I'm heading back.\I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right? response:	What will you do if you get into an accident?
context: You came all the way from Tottori just for that?\Huff Huff Huff Huff Huff\N-Nomiya... Could it be?\I'm heading back.\I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right?\What will you do if you get into an accident? response:	I'll take a nap on the rest area on the way.
context: Huff Huff Huff Huff Huff\N-Nomiya... Could it be?\I'm heading back.\I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right?\What will you do if you get into an accident?\I'll take a nap on the rest area on the way. response:	Oh, and please contact Yamazaki.
context: N-Nomiya... Could it be?\I'm heading back.\I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right?\What will you do if you get into an accident?\I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki. response:	Tell him, Don't let her leave no matter what.
context: I'm heading back.\I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right?\What will you do if you get into an accident?\I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what. response:	Did you see that, Leader?
context: I'm gonna catch her no matter what.\Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right?\What will you do if you get into an accident?\I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what.\Did you see that, Leader? response:	I can't believe he couldn't wait until morning to take a flight...
context: Hey, why don't you get a little rest before you leave?\You drove here without sleeping, right?\What will you do if you get into an accident?\I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what.\Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight... response:	He's more manly now, compared to how smug he used to be.
context: You drove here without sleeping, right?\What will you do if you get into an accident?\I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what.\Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be. response:	You weren't going to discuss it with me?
context: What will you do if you get into an accident?\I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what.\Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me? response:	She probably hasn't gone home in a long while.
context: I'll take a nap on the rest area on the way.\Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what.\Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me?\She probably hasn't gone home in a long while. response:	Ah, Yamada-san!
context: Oh, and please contact Yamazaki.\Tell him, Don't let her leave no matter what.\Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me?\She probably hasn't gone home in a long while.\Ah, Yamada-san! response:	Hey, over this way!
context: Tell him, Don't let her leave no matter what.\Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me?\She probably hasn't gone home in a long while.\Ah, Yamada-san!\Hey, over this way! response:	Oh, Yamazaki-san, it's been a while.
context: Did you see that, Leader?\I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me?\She probably hasn't gone home in a long while.\Ah, Yamada-san!\Hey, over this way!\Oh, Yamazaki-san, it's been a while. response:	How have you been?
context: I can't believe he couldn't wait until morning to take a flight...\He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me?\She probably hasn't gone home in a long while.\Ah, Yamada-san!\Hey, over this way!\Oh, Yamazaki-san, it's been a while.\How have you been? response:	Y-Yamada-san, you're looking a little gaunt. Are you okay?
context: He's more manly now, compared to how smug he used to be.\You weren't going to discuss it with me?\She probably hasn't gone home in a long while.\Ah, Yamada-san!\Hey, over this way!\Oh, Yamazaki-san, it's been a while.\How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay? response:	Nomiya-san isn't around?
context: You weren't going to discuss it with me?\She probably hasn't gone home in a long while.\Ah, Yamada-san!\Hey, over this way!\Oh, Yamazaki-san, it's been a while.\How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around? response:	T-That's...
context: She probably hasn't gone home in a long while.\Ah, Yamada-san!\Hey, over this way!\Oh, Yamazaki-san, it's been a while.\How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around?\T-That's... response:	He must be busy. It's unfortunate that I can't see him...
context: Ah, Yamada-san!\Hey, over this way!\Oh, Yamazaki-san, it's been a while.\How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around?\T-That's...\He must be busy. It's unfortunate that I can't see him... response:	Well then...
context: Hey, over this way!\Oh, Yamazaki-san, it's been a while.\How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around?\T-That's...\He must be busy. It's unfortunate that I can't see him...\Well then... response:	Hey, wait a sec!
context: Oh, Yamazaki-san, it's been a while.\How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around?\T-That's...\He must be busy. It's unfortunate that I can't see him...\Well then...\Hey, wait a sec! response:	Since you came all the way out here, please take a tour of Tottori!
context: How have you been?\Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around?\T-That's...\He must be busy. It's unfortunate that I can't see him...\Well then...\Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori! response:	Attended an All-Boys School (not good with girls)
context: Y-Yamada-san, you're looking a little gaunt. Are you okay?\Nomiya-san isn't around?\T-That's...\He must be busy. It's unfortunate that I can't see him...\Well then...\Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls) response:	I'll take you around! I'll even pay.
context: Nomiya-san isn't around?\T-That's...\He must be busy. It's unfortunate that I can't see him...\Well then...\Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay. response:	Then let's go!
context: T-That's...\He must be busy. It's unfortunate that I can't see him...\Well then...\Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay.\Then let's go! response:	Breaking Point
context: He must be busy. It's unfortunate that I can't see him...\Well then...\Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay.\Then let's go!\Breaking Point response:	Thank you so much, Yamazaki-san.
context: Well then...\Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay.\Then let's go!\Breaking Point\Thank you so much, Yamazaki-san. response:	Today was a lot of fun.
context: Hey, wait a sec!\Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay.\Then let's go!\Breaking Point\Thank you so much, Yamazaki-san.\Today was a lot of fun. response:	Y-Yeah?
context: Since you came all the way out here, please take a tour of Tottori!\Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay.\Then let's go!\Breaking Point\Thank you so much, Yamazaki-san.\Today was a lot of fun.\Y-Yeah? response:	It went by in a flash, but I'm starting to feel better.
context: Attended an All-Boys School (not good with girls)\I'll take you around! I'll even pay.\Then let's go!\Breaking Point\Thank you so much, Yamazaki-san.\Today was a lot of fun.\Y-Yeah?\It went by in a flash, but I'm starting to feel better. response:	Yeah?
context: I'll take you around! I'll even pay.\Then let's go!\Breaking Point\Thank you so much, Yamazaki-san.\Today was a lot of fun.\Y-Yeah?\It went by in a flash, but I'm starting to feel better.\Yeah? response:	But I need to get going soon...
context: Then let's go!\Breaking Point\Thank you so much, Yamazaki-san.\Today was a lot of fun.\Y-Yeah?\It went by in a flash, but I'm starting to feel better.\Yeah?\But I need to get going soon... response:	Breaking Point!
context: Breaking Point\Thank you so much, Yamazaki-san.\Today was a lot of fun.\Y-Yeah?\It went by in a flash, but I'm starting to feel better.\Yeah?\But I need to get going soon...\Breaking Point! response:	Now, now, now!
context: Thank you so much, Yamazaki-san.\Today was a lot of fun.\Y-Yeah?\It went by in a flash, but I'm starting to feel better.\Yeah?\But I need to get going soon...\Breaking Point!\Now, now, now! response:	Nomiya will be back soon, okay?
context: Today was a lot of fun.\Y-Yeah?\It went by in a flash, but I'm starting to feel better.\Yeah?\But I need to get going soon...\Breaking Point!\Now, now, now!\Nomiya will be back soon, okay? response:	Okay?
context: Y-Yeah?\It went by in a flash, but I'm starting to feel better.\Yeah?\But I need to get going soon...\Breaking Point!\Now, now, now!\Nomiya will be back soon, okay?\Okay? response:	Okay?!
context: It went by in a flash, but I'm starting to feel better.\Yeah?\But I need to get going soon...\Breaking Point!\Now, now, now!\Nomiya will be back soon, okay?\Okay?\Okay?! response:	N-Nomiya!
context: Yeah?\But I need to get going soon...\Breaking Point!\Now, now, now!\Nomiya will be back soon, okay?\Okay?\Okay?!\N-Nomiya! response:	Thank goodness...
context: But I need to get going soon...\Breaking Point!\Now, now, now!\Nomiya will be back soon, okay?\Okay?\Okay?!\N-Nomiya!\Thank goodness... response:	It's been a while!
context: Breaking Point!\Now, now, now!\Nomiya will be back soon, okay?\Okay?\Okay?!\N-Nomiya!\Thank goodness...\It's been a while! response:	I'm sorry for intruding when you're so busy...
context: Now, now, now!\Nomiya will be back soon, okay?\Okay?\Okay?!\N-Nomiya!\Thank goodness...\It's been a while!\I'm sorry for intruding when you're so busy... response:	I'm glad that I got to see you, since I need to go soon...
context: Nomiya will be back soon, okay?\Okay?\Okay?!\N-Nomiya!\Thank goodness...\It's been a while!\I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon... response:	Please don't leave.
context: Okay?\Okay?!\N-Nomiya!\Thank goodness...\It's been a while!\I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon...\Please don't leave. response:	I'll talk to you when I wake up, so please stay here.
context: Okay?!\N-Nomiya!\Thank goodness...\It's been a while!\I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon...\Please don't leave.\I'll talk to you when I wake up, so please stay here. response:	U-Um, Nomiya-san?
context: N-Nomiya!\Thank goodness...\It's been a while!\I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon...\Please don't leave.\I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san? response:	All right!
context: Thank goodness...\It's been a while!\I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon...\Please don't leave.\I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san?\All right! response:	4946 for Nomiya!
context: It's been a while!\I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon...\Please don't leave.\I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san?\All right!\4946 for Nomiya! response:	Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.
context: I'm sorry for intruding when you're so busy...\I'm glad that I got to see you, since I need to go soon...\Please don't leave.\I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san?\All right!\4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him. response:	T-That's...
context: I'm glad that I got to see you, since I need to go soon...\Please don't leave.\I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san?\All right!\4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's... response:	What's 4946?
context: Please don't leave.\I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san?\All right!\4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's...\What's 4946? response:	W-Whoa...
context: I'll talk to you when I wake up, so please stay here.\U-Um, Nomiya-san?\All right!\4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's...\What's 4946?\W-Whoa... response:	The hell you want?!
context: U-Um, Nomiya-san?\All right!\4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's...\What's 4946?\W-Whoa...\The hell you want?! response:	What you think you're staring at, dammit!
context: All right!\4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's...\What's 4946?\W-Whoa...\The hell you want?!\What you think you're staring at, dammit! response:	An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity
context: 4946 for Nomiya!\Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's...\What's 4946?\W-Whoa...\The hell you want?!\What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity response:	Wanna go, ya bastard?
context: Note: Shi-Ku-Yo-Ro (4946), when rearranged, becomes yoroshiku meaning please take care of him.\T-That's...\What's 4946?\W-Whoa...\The hell you want?!\What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard? response:	Wanna get pummeled, huh?
context: T-That's...\What's 4946?\W-Whoa...\The hell you want?!\What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard?\Wanna get pummeled, huh? response:	Hiding her head
context: What's 4946?\W-Whoa...\The hell you want?!\What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard?\Wanna get pummeled, huh?\Hiding her head response:	I wonder what kind of torture this is?
context: W-Whoa...\The hell you want?!\What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard?\Wanna get pummeled, huh?\Hiding her head\I wonder what kind of torture this is? response:	But not her legs
context: The hell you want?!\What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard?\Wanna get pummeled, huh?\Hiding her head\I wonder what kind of torture this is?\But not her legs response:	Ah, geez. Yeah, yeah, out of my way already.
context: What you think you're staring at, dammit!\An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard?\Wanna get pummeled, huh?\Hiding her head\I wonder what kind of torture this is?\But not her legs\Ah, geez. Yeah, yeah, out of my way already. response:	That hurt, dammit!
context: An Entourage of Holy Beasts (Unicorns) Defending the Maiden's Chastity\Wanna go, ya bastard?\Wanna get pummeled, huh?\Hiding her head\I wonder what kind of torture this is?\But not her legs\Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit! response:	I'm gonna impale you, dammit!
context: Wanna go, ya bastard?\Wanna get pummeled, huh?\Hiding her head\I wonder what kind of torture this is?\But not her legs\Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit!\I'm gonna impale you, dammit! response:	Rest well, sweet honey.
context: Wanna get pummeled, huh?\Hiding her head\I wonder what kind of torture this is?\But not her legs\Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit!\I'm gonna impale you, dammit!\Rest well, sweet honey. response:	Yamada-san, please wake up.
context: Hiding her head\I wonder what kind of torture this is?\But not her legs\Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit!\I'm gonna impale you, dammit!\Rest well, sweet honey.\Yamada-san, please wake up. response:	It's morning.
context: I wonder what kind of torture this is?\But not her legs\Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit!\I'm gonna impale you, dammit!\Rest well, sweet honey.\Yamada-san, please wake up.\It's morning. response:	Offerings
context: But not her legs\Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit!\I'm gonna impale you, dammit!\Rest well, sweet honey.\Yamada-san, please wake up.\It's morning.\Offerings response:	Delish, dammit!
context: Ah, geez. Yeah, yeah, out of my way already.\That hurt, dammit!\I'm gonna impale you, dammit!\Rest well, sweet honey.\Yamada-san, please wake up.\It's morning.\Offerings\Delish, dammit! response:	This is delish, dammit!
context: That hurt, dammit!\I'm gonna impale you, dammit!\Rest well, sweet honey.\Yamada-san, please wake up.\It's morning.\Offerings\Delish, dammit!\This is delish, dammit! response:	Um...
context: I'm gonna impale you, dammit!\Rest well, sweet honey.\Yamada-san, please wake up.\It's morning.\Offerings\Delish, dammit!\This is delish, dammit!\Um... response:	Nomiya-san?
context: Rest well, sweet honey.\Yamada-san, please wake up.\It's morning.\Offerings\Delish, dammit!\This is delish, dammit!\Um...\Nomiya-san? response:	This is the third time I've seen you wake up.
context: Yamada-san, please wake up.\It's morning.\Offerings\Delish, dammit!\This is delish, dammit!\Um...\Nomiya-san?\This is the third time I've seen you wake up. response:	Oh, you have bread...
context: It's morning.\Offerings\Delish, dammit!\This is delish, dammit!\Um...\Nomiya-san?\This is the third time I've seen you wake up.\Oh, you have bread... response:	Here you go.
context: Offerings\Delish, dammit!\This is delish, dammit!\Um...\Nomiya-san?\This is the third time I've seen you wake up.\Oh, you have bread...\Here you go. response:	Thanks for the meal...
context: Delish, dammit!\This is delish, dammit!\Um...\Nomiya-san?\This is the third time I've seen you wake up.\Oh, you have bread...\Here you go.\Thanks for the meal... response:	Oh, it's good...
context: This is delish, dammit!\Um...\Nomiya-san?\This is the third time I've seen you wake up.\Oh, you have bread...\Here you go.\Thanks for the meal...\Oh, it's good... response:	Once you finish eating those, let's go see the sand dunes.
