context: Opening 1st Frame response:	Signs
context: when I was about to fall prey to a Titan,\he fought them off and defended me.\The second time,\he protected me and Armin from cannon fire.\I entreat you to consider these facts as well.\Wait a moment.\I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family. response:	However, we uncovered some surprising details regarding those events.
context: he fought them off and defended me.\The second time,\he protected me and Armin from cannon fire.\I entreat you to consider these facts as well.\Wait a moment.\I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events. response:	Eren Jaeger and Mikasa Ackerman were nine years old at the time.
context: The second time,\he protected me and Armin from cannon fire.\I entreat you to consider these facts as well.\Wait a moment.\I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time. response:	They murdered all three robber-kidnappers.
context: he protected me and Armin from cannon fire.\I entreat you to consider these facts as well.\Wait a moment.\I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers. response:	You might call this justifiable self-defense,
context: I entreat you to consider these facts as well.\Wait a moment.\I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers.\You might call this justifiable self-defense, response:	but I can't help but feel disturbed by the fundamental lack of humanity in their actions.
context: Wait a moment.\I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers.\You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions. response:	Can we really trust him with the fate, funds, and manpower of mankind?
context: I believe this testimony is too emotionally-biased to be accepted in court.\Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers.\You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind? response:	Yeah! He's probably a Titan who infiltrated us disguised as a child!
context: Mikasa Ackerman lost her parents at a young age, and she was taken in by Jaeger's family.\However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers.\You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child! response:	Her too!
context: However, we uncovered some surprising details regarding those events.\Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers.\You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too! response:	How can we be sure she's human?
context: Eren Jaeger and Mikasa Ackerman were nine years old at the time.\They murdered all three robber-kidnappers.\You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too!\How can we be sure she's human? response:	That's right! We should dissect her just in case!
context: They murdered all three robber-kidnappers.\You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too!\How can we be sure she's human?\That's right! We should dissect her just in case! response:	Wait! Maybe I am a monster, but she has nothing to do with that!
context: You might call this justifiable self-defense,\but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too!\How can we be sure she's human?\That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that! response:	Nothing at all!
context: but I can't help but feel disturbed by the fundamental lack of humanity in their actions.\Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too!\How can we be sure she's human?\That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all! response:	As if we could believe you!
context: Can we really trust him with the fate, funds, and manpower of mankind?\Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too!\How can we be sure she's human?\That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all!\As if we could believe you! response:	It's a fact!
context: Yeah! He's probably a Titan who infiltrated us disguised as a child!\Her too!\How can we be sure she's human?\That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all!\As if we could believe you!\It's a fact! response:	You're defending her? She must be one of you!
context: Her too!\How can we be sure she's human?\That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all!\As if we could believe you!\It's a fact!\You're defending her? She must be one of you! response:	No!
context: How can we be sure she's human?\That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all!\As if we could believe you!\It's a fact!\You're defending her? She must be one of you!\No! response:	You're wrong.
context: That's right! We should dissect her just in case!\Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all!\As if we could believe you!\It's a fact!\You're defending her? She must be one of you!\No!\You're wrong. response:	You keep using mere speculation just to make the water flow your way.
context: Wait! Maybe I am a monster, but she has nothing to do with that!\Nothing at all!\As if we could believe you!\It's a fact!\You're defending her? She must be one of you!\No!\You're wrong.\You keep using mere speculation just to make the water flow your way. response:	W-What?!
context: Nothing at all!\As if we could believe you!\It's a fact!\You're defending her? She must be one of you!\No!\You're wrong.\You keep using mere speculation just to make the water flow your way.\W-What?! response:	First off, you've never even seen a Titan!
context: As if we could believe you!\It's a fact!\You're defending her? She must be one of you!\No!\You're wrong.\You keep using mere speculation just to make the water flow your way.\W-What?!\First off, you've never even seen a Titan! response:	This isn't good.
context: It's a fact!\You're defending her? She must be one of you!\No!\You're wrong.\You keep using mere speculation just to make the water flow your way.\W-What?!\First off, you've never even seen a Titan!\This isn't good. response:	So why are you so afraid?
context: You're defending her? She must be one of you!\No!\You're wrong.\You keep using mere speculation just to make the water flow your way.\W-What?!\First off, you've never even seen a Titan!\This isn't good.\So why are you so afraid? response:	I should shut up.
context: No!\You're wrong.\You keep using mere speculation just to make the water flow your way.\W-What?!\First off, you've never even seen a Titan!\This isn't good.\So why are you so afraid?\I should shut up. response:	No, I'm gonna say it all.
context: You're wrong.\You keep using mere speculation just to make the water flow your way.\W-What?!\First off, you've never even seen a Titan!\This isn't good.\So why are you so afraid?\I should shut up.\No, I'm gonna say it all. response:	I'll tell them what I think!
context: You keep using mere speculation just to make the water flow your way.\W-What?!\First off, you've never even seen a Titan!\This isn't good.\So why are you so afraid?\I should shut up.\No, I'm gonna say it all.\I'll tell them what I think! response:	If those with strength don't fight, who will?
context: W-What?!\First off, you've never even seen a Titan!\This isn't good.\So why are you so afraid?\I should shut up.\No, I'm gonna say it all.\I'll tell them what I think!\If those with strength don't fight, who will? response:	If you're too scared to fight for your lives, then at least don't hinder me!
context: First off, you've never even seen a Titan!\This isn't good.\So why are you so afraid?\I should shut up.\No, I'm gonna say it all.\I'll tell them what I think!\If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me! response:	You cowards.
context: This isn't good.\So why are you so afraid?\I should shut up.\No, I'm gonna say it all.\I'll tell them what I think!\If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me!\You cowards. response:	What?!
context: So why are you so afraid?\I should shut up.\No, I'm gonna say it all.\I'll tell them what I think!\If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me!\You cowards.\What?! response:	Just shut up and let me shoulder it all!
context: I should shut up.\No, I'm gonna say it all.\I'll tell them what I think!\If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me!\You cowards.\What?!\Just shut up and let me shoulder it all! response:	Ready!
context: No, I'm gonna say it all.\I'll tell them what I think!\If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me!\You cowards.\What?!\Just shut up and let me shoulder it all!\Ready! response:	Wait, Mikasa!
context: I'll tell them what I think!\If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me!\You cowards.\What?!\Just shut up and let me shoulder it all!\Ready!\Wait, Mikasa! response:	It's just my personal opinion,
context: If those with strength don't fight, who will?\If you're too scared to fight for your lives, then at least don't hinder me!\You cowards.\What?!\Just shut up and let me shoulder it all!\Ready!\Wait, Mikasa!\It's just my personal opinion, response:	but pain is the best tool for discipline.
context: If you're too scared to fight for your lives, then at least don't hinder me!\You cowards.\What?!\Just shut up and let me shoulder it all!\Ready!\Wait, Mikasa!\It's just my personal opinion,\but pain is the best tool for discipline. response:	You don't need to be educated by words.
context: You cowards.\What?!\Just shut up and let me shoulder it all!\Ready!\Wait, Mikasa!\It's just my personal opinion,\but pain is the best tool for discipline.\You don't need to be educated by words. response:	You need training.
context: What?!\Just shut up and let me shoulder it all!\Ready!\Wait, Mikasa!\It's just my personal opinion,\but pain is the best tool for discipline.\You don't need to be educated by words.\You need training. response:	You've fallen low enough that you're easy to kick around, anyway.
context: Just shut up and let me shoulder it all!\Ready!\Wait, Mikasa!\It's just my personal opinion,\but pain is the best tool for discipline.\You don't need to be educated by words.\You need training.\You've fallen low enough that you're easy to kick around, anyway. response:	Hold on, Levi...
context: Ready!\Wait, Mikasa!\It's just my personal opinion,\but pain is the best tool for discipline.\You don't need to be educated by words.\You need training.\You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi... response:	What?
context: Wait, Mikasa!\It's just my personal opinion,\but pain is the best tool for discipline.\You don't need to be educated by words.\You need training.\You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi...\What? response:	It's dangerous.
context: It's just my personal opinion,\but pain is the best tool for discipline.\You don't need to be educated by words.\You need training.\You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi...\What?\It's dangerous. response:	What if he starts raging and turns into a Titan?
context: but pain is the best tool for discipline.\You don't need to be educated by words.\You need training.\You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi...\What?\It's dangerous.\What if he starts raging and turns into a Titan? response:	What are you talking about?
context: You don't need to be educated by words.\You need training.\You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi...\What?\It's dangerous.\What if he starts raging and turns into a Titan?\What are you talking about? response:	I thought you were going to dissect him.
context: You need training.\You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi...\What?\It's dangerous.\What if he starts raging and turns into a Titan?\What are you talking about?\I thought you were going to dissect him. response:	As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.
context: You've fallen low enough that you're easy to kick around, anyway.\Hold on, Levi...\What?\It's dangerous.\What if he starts raging and turns into a Titan?\What are you talking about?\I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out. response:	If he were an enemy, he might cause more trouble than that intel's worth.
context: Hold on, Levi...\What?\It's dangerous.\What if he starts raging and turns into a Titan?\What are you talking about?\I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth. response:	He still can't stand against me though.
context: What?\It's dangerous.\What if he starts raging and turns into a Titan?\What are you talking about?\I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though. response:	What about you on the other hand?
context: It's dangerous.\What if he starts raging and turns into a Titan?\What are you talking about?\I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though.\What about you on the other hand? response:	All of you who persecute him, think it over.
context: What if he starts raging and turns into a Titan?\What are you talking about?\I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though.\What about you on the other hand?\All of you who persecute him, think it over. response:	Can you really kill him?
context: What are you talking about?\I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though.\What about you on the other hand?\All of you who persecute him, think it over.\Can you really kill him? response:	Supreme Commander, I have a proposal.
context: I thought you were going to dissect him.\As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though.\What about you on the other hand?\All of you who persecute him, think it over.\Can you really kill him?\Supreme Commander, I have a proposal. response:	What is it?
context: As I heard it, when he turned into a Titan, he killed 20 other Titans before his strength ran out.\If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though.\What about you on the other hand?\All of you who persecute him, think it over.\Can you really kill him?\Supreme Commander, I have a proposal.\What is it? response:	Eren's Titan power has a multitude of uncertainties and unknown elements.
context: If he were an enemy, he might cause more trouble than that intel's worth.\He still can't stand against me though.\What about you on the other hand?\All of you who persecute him, think it over.\Can you really kill him?\Supreme Commander, I have a proposal.\What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements. response:	It is exceedingly dangerous.
context: He still can't stand against me though.\What about you on the other hand?\All of you who persecute him, think it over.\Can you really kill him?\Supreme Commander, I have a proposal.\What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous. response:	So why don't we put Eren under Captain Levi's command
context: What about you on the other hand?\All of you who persecute him, think it over.\Can you really kill him?\Supreme Commander, I have a proposal.\What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command response:	and send them on a mission outside the Walls?
context: All of you who persecute him, think it over.\Can you really kill him?\Supreme Commander, I have a proposal.\What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls? response:	Eren as well?
context: Can you really kill him?\Supreme Commander, I have a proposal.\What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls?\Eren as well? response:	Yes.
context: Supreme Commander, I have a proposal.\What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls?\Eren as well?\Yes. response:	Whether Eren can control his Titan power,
context: What is it?\Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls?\Eren as well?\Yes.\Whether Eren can control his Titan power, response:	and whether he may be of benefit to mankind,
context: Eren's Titan power has a multitude of uncertainties and unknown elements.\It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls?\Eren as well?\Yes.\Whether Eren can control his Titan power,\and whether he may be of benefit to mankind, response:	should be decided based on the results of that mission.
context: It is exceedingly dangerous.\So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls?\Eren as well?\Yes.\Whether Eren can control his Titan power,\and whether he may be of benefit to mankind,\should be decided based on the results of that mission. response:	Watch over Eren Jaeger...
context: So why don't we put Eren under Captain Levi's command\and send them on a mission outside the Walls?\Eren as well?\Yes.\Whether Eren can control his Titan power,\and whether he may be of benefit to mankind,\should be decided based on the results of that mission.\Watch over Eren Jaeger... response:	Can you do that, Levi?
context: and send them on a mission outside the Walls?\Eren as well?\Yes.\Whether Eren can control his Titan power,\and whether he may be of benefit to mankind,\should be decided based on the results of that mission.\Watch over Eren Jaeger...\Can you do that, Levi? response:	I can definitely kill him.
context: Eren as well?\Yes.\Whether Eren can control his Titan power,\and whether he may be of benefit to mankind,\should be decided based on the results of that mission.\Watch over Eren Jaeger...\Can you do that, Levi?\I can definitely kill him. response:	The problem is it'll either be all or nothing.
context: Yes.\Whether Eren can control his Titan power,\and whether he may be of benefit to mankind,\should be decided based on the results of that mission.\Watch over Eren Jaeger...\Can you do that, Levi?\I can definitely kill him.\The problem is it'll either be all or nothing. response:	I've made my decision.
context: Whether Eren can control his Titan power,\and whether he may be of benefit to mankind,\should be decided based on the results of that mission.\Watch over Eren Jaeger...\Can you do that, Levi?\I can definitely kill him.\The problem is it'll either be all or nothing.\I've made my decision. response:	That was so mean of him. It must hurt a lot.
context: and whether he may be of benefit to mankind,\should be decided based on the results of that mission.\Watch over Eren Jaeger...\Can you do that, Levi?\I can definitely kill him.\The problem is it'll either be all or nothing.\I've made my decision.\That was so mean of him. It must hurt a lot. response:	A little.
context: should be decided based on the results of that mission.\Watch over Eren Jaeger...\Can you do that, Levi?\I can definitely kill him.\The problem is it'll either be all or nothing.\I've made my decision.\That was so mean of him. It must hurt a lot.\A little. response:	Where's the pain?
context: Watch over Eren Jaeger...\Can you do that, Levi?\I can definitely kill him.\The problem is it'll either be all or nothing.\I've made my decision.\That was so mean of him. It must hurt a lot.\A little.\Where's the pain? response:	Sorry about doing that. But as a result, we got you for ourselves.
context: Can you do that, Levi?\I can definitely kill him.\The problem is it'll either be all or nothing.\I've made my decision.\That was so mean of him. It must hurt a lot.\A little.\Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves. response:	Yes.
context: I can definitely kill him.\The problem is it'll either be all or nothing.\I've made my decision.\That was so mean of him. It must hurt a lot.\A little.\Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves.\Yes. response:	We were able to play our trump cards at the most effective moments.
context: The problem is it'll either be all or nothing.\I've made my decision.\That was so mean of him. It must hurt a lot.\A little.\Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves.\Yes.\We were able to play our trump cards at the most effective moments. response:	Your pain was worth our gain.
context: I've made my decision.\That was so mean of him. It must hurt a lot.\A little.\Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves.\Yes.\We were able to play our trump cards at the most effective moments.\Your pain was worth our gain. response:	Thank you.
context: That was so mean of him. It must hurt a lot.\A little.\Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves.\Yes.\We were able to play our trump cards at the most effective moments.\Your pain was worth our gain.\Thank you. response:	I look forward to working with you, Eren.
context: A little.\Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves.\Yes.\We were able to play our trump cards at the most effective moments.\Your pain was worth our gain.\Thank you.\I look forward to working with you, Eren. response:	Likewise, sir!
context: Where's the pain?\Sorry about doing that. But as a result, we got you for ourselves.\Yes.\We were able to play our trump cards at the most effective moments.\Your pain was worth our gain.\Thank you.\I look forward to working with you, Eren.\Likewise, sir! response:	Say, Eren.
context: Sorry about doing that. But as a result, we got you for ourselves.\Yes.\We were able to play our trump cards at the most effective moments.\Your pain was worth our gain.\Thank you.\I look forward to working with you, Eren.\Likewise, sir!\Say, Eren. response:	Yes?
context: Yes.\We were able to play our trump cards at the most effective moments.\Your pain was worth our gain.\Thank you.\I look forward to working with you, Eren.\Likewise, sir!\Say, Eren.\Yes? response:	Do you hate me?
context: We were able to play our trump cards at the most effective moments.\Your pain was worth our gain.\Thank you.\I look forward to working with you, Eren.\Likewise, sir!\Say, Eren.\Yes?\Do you hate me? response:	No. I understand it was necessary.
context: Your pain was worth our gain.\Thank you.\I look forward to working with you, Eren.\Likewise, sir!\Say, Eren.\Yes?\Do you hate me?\No. I understand it was necessary. response:	Glad to hear.
context: Thank you.\I look forward to working with you, Eren.\Likewise, sir!\Say, Eren.\Yes?\Do you hate me?\No. I understand it was necessary.\Glad to hear. response:	You could've at least held back a little.
context: I look forward to working with you, Eren.\Likewise, sir!\Say, Eren.\Yes?\Do you hate me?\No. I understand it was necessary.\Glad to hear.\You could've at least held back a little. response:	You even broke his tooth.
context: Likewise, sir!\Say, Eren.\Yes?\Do you hate me?\No. I understand it was necessary.\Glad to hear.\You could've at least held back a little.\You even broke his tooth. response:	Look.
context: Say, Eren.\Yes?\Do you hate me?\No. I understand it was necessary.\Glad to hear.\You could've at least held back a little.\You even broke his tooth.\Look. response:	Don't pick that up. It's disgusting.
context: Yes?\Do you hate me?\No. I understand it was necessary.\Glad to hear.\You could've at least held back a little.\You even broke his tooth.\Look.\Don't pick that up. It's disgusting. response:	It's an important sample for me.
context: Do you hate me?\No. I understand it was necessary.\Glad to hear.\You could've at least held back a little.\You even broke his tooth.\Look.\Don't pick that up. It's disgusting.\It's an important sample for me. response:	Eren, I bet you're glad you won't be dissected by freaks like her, huh?
context: No. I understand it was necessary.\Glad to hear.\You could've at least held back a little.\You even broke his tooth.\Look.\Don't pick that up. It's disgusting.\It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh? response:	Don't put me in the same league as them.
context: Glad to hear.\You could've at least held back a little.\You even broke his tooth.\Look.\Don't pick that up. It's disgusting.\It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them. response:	I wouldn't kill Eren.
context: You could've at least held back a little.\You even broke his tooth.\Look.\Don't pick that up. It's disgusting.\It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them.\I wouldn't kill Eren. response:	Hey, may I see the inside of your mouth?
context: You even broke his tooth.\Look.\Don't pick that up. It's disgusting.\It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them.\I wouldn't kill Eren.\Hey, may I see the inside of your mouth? response:	His tooth... already grew back.
context: Look.\Don't pick that up. It's disgusting.\It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them.\I wouldn't kill Eren.\Hey, may I see the inside of your mouth?\His tooth... already grew back. response:	Eren finally gets assigned to the Recon Corps he so admired.
context: Don't pick that up. It's disgusting.\It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them.\I wouldn't kill Eren.\Hey, may I see the inside of your mouth?\His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired. response:	He discovers it to be a group of people who demand change,
context: It's an important sample for me.\Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them.\I wouldn't kill Eren.\Hey, may I see the inside of your mouth?\His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change, response:	as well as a haven for freaks and weirdos.
context: Eren, I bet you're glad you won't be dissected by freaks like her, huh?\Don't put me in the same league as them.\I wouldn't kill Eren.\Hey, may I see the inside of your mouth?\His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos. response:	That is the Recon Corps.
context: Don't put me in the same league as them.\I wouldn't kill Eren.\Hey, may I see the inside of your mouth?\His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos.\That is the Recon Corps. response:	Look, my friend!
context: I wouldn't kill Eren.\Hey, may I see the inside of your mouth?\His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos.\That is the Recon Corps.\Look, my friend! response:	Now we have a real victory here
context: Hey, may I see the inside of your mouth?\His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos.\That is the Recon Corps.\Look, my friend!\Now we have a real victory here response:	This is our first honor
context: His tooth... already grew back.\Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos.\That is the Recon Corps.\Look, my friend!\Now we have a real victory here\This is our first honor response:	Now, my friend,
context: Eren finally gets assigned to the Recon Corps he so admired.\He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos.\That is the Recon Corps.\Look, my friend!\Now we have a real victory here\This is our first honor\Now, my friend, response:	let's celebrate this victory to prepare for our next battle
context: He discovers it to be a group of people who demand change,\as well as a haven for freaks and weirdos.\That is the Recon Corps.\Look, my friend!\Now we have a real victory here\This is our first honor\Now, my friend,\let's celebrate this victory to prepare for our next battle response:	No death will be in vain
context: as well as a haven for freaks and weirdos.\That is the Recon Corps.\Look, my friend!\Now we have a real victory here\This is our first honor\Now, my friend,\let's celebrate this victory to prepare for our next battle\No death will be in vain response:	Our battle will go on until only a single arrow remains
context: That is the Recon Corps.\Look, my friend!\Now we have a real victory here\This is our first honor\Now, my friend,\let's celebrate this victory to prepare for our next battle\No death will be in vain\Our battle will go on until only a single arrow remains response:	Our foe is barbaric... But we'll get him...
context: Look, my friend!\Now we have a real victory here\This is our first honor\Now, my friend,\let's celebrate this victory to prepare for our next battle\No death will be in vain\Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him... response:	Our foe is colossal... So we'll jump to him...
context: Now we have a real victory here\This is our first honor\Now, my friend,\let's celebrate this victory to prepare for our next battle\No death will be in vain\Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him... response:	We wield honor in our arms
context: This is our first honor\Now, my friend,\let's celebrate this victory to prepare for our next battle\No death will be in vain\Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him...\We wield honor in our arms response:	and sing in the name of victory
context: Now, my friend,\let's celebrate this victory to prepare for our next battle\No death will be in vain\Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him...\We wield honor in our arms\and sing in the name of victory response:	We bear the wings of freedom on our backs
context: let's celebrate this victory to prepare for our next battle\No death will be in vain\Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him...\We wield honor in our arms\and sing in the name of victory\We bear the wings of freedom on our backs response:	Swearing upon our hearts,
context: No death will be in vain\Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him...\We wield honor in our arms\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing upon our hearts, response:	we strike at the ring of madness
context: Our battle will go on until only a single arrow remains\Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him...\We wield honor in our arms\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing upon our hearts,\we strike at the ring of madness response:	and soar through the sky
context: Our foe is barbaric... But we'll get him...\Our foe is colossal... So we'll jump to him...\We wield honor in our arms\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing upon our hearts,\we strike at the ring of madness\and soar through the sky response:	with our wings we call freedom
context: Our foe is colossal... So we'll jump to him...\We wield honor in our arms\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing upon our hearts,\we strike at the ring of madness\and soar through the sky\with our wings we call freedom response:	Oh, mein Freund!
context: We wield honor in our arms\and sing in the name of victory\We bear the wings of freedom on our backs\Swearing upon our hearts,\we strike at the ring of madness\and soar through the sky\with our wings we call freedom\Oh, mein Freund! response:	Jetzt hier ist ein Sieg
context: and sing in the name of victory\We bear the wings of freedom on our backs\Swearing upon our hearts,\we strike at the ring of madness\and soar through the sky\with our wings we call freedom\Oh, mein Freund!\Jetzt hier ist ein Sieg response:	Dies ist der erste Gloria
