context: Late Night Show response:	Late Night Show
context: 'Kay!\I just have to hit him with a soul wavelength, right?\Yes.\I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star.\Tsubaki,\A weapon and a Technician... response:	You can still...
context: I just have to hit him with a soul wavelength, right?\Yes.\I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star.\Tsubaki,\A weapon and a Technician...\You can still... response:	Yes.
context: Yes.\I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star.\Tsubaki,\A weapon and a Technician...\You can still...\Yes. response:	Shadow Puppet.
context: I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star.\Tsubaki,\A weapon and a Technician...\You can still...\Yes.\Shadow Puppet. response:	Black Star!
context: But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star.\Tsubaki,\A weapon and a Technician...\You can still...\Yes.\Shadow Puppet.\Black Star! response:	What's that?
context: But, I might have been just using you, Black Star.\Tsubaki,\A weapon and a Technician...\You can still...\Yes.\Shadow Puppet.\Black Star!\What's that? response:	The shadow?
context: Tsubaki,\A weapon and a Technician...\You can still...\Yes.\Shadow Puppet.\Black Star!\What's that?\The shadow? response:	The Demon Blade can even control the person's shadow?
context: A weapon and a Technician...\You can still...\Yes.\Shadow Puppet.\Black Star!\What's that?\The shadow?\The Demon Blade can even control the person's shadow? response:	Go! Puppet!
context: You can still...\Yes.\Shadow Puppet.\Black Star!\What's that?\The shadow?\The Demon Blade can even control the person's shadow?\Go! Puppet! response:	Two versus one, huh?
context: Yes.\Shadow Puppet.\Black Star!\What's that?\The shadow?\The Demon Blade can even control the person's shadow?\Go! Puppet!\Two versus one, huh? response:	We'll stir things up with speed Tsubaki!
context: Shadow Puppet.\Black Star!\What's that?\The shadow?\The Demon Blade can even control the person's shadow?\Go! Puppet!\Two versus one, huh?\We'll stir things up with speed Tsubaki! response:	Ninja Blade mode!
context: Black Star!\What's that?\The shadow?\The Demon Blade can even control the person's shadow?\Go! Puppet!\Two versus one, huh?\We'll stir things up with speed Tsubaki!\Ninja Blade mode! response:	Yes!
context: What's that?\The shadow?\The Demon Blade can even control the person's shadow?\Go! Puppet!\Two versus one, huh?\We'll stir things up with speed Tsubaki!\Ninja Blade mode!\Yes! response:	Speed Star!
context: The shadow?\The Demon Blade can even control the person's shadow?\Go! Puppet!\Two versus one, huh?\We'll stir things up with speed Tsubaki!\Ninja Blade mode!\Yes!\Speed Star! response:	did you see that?
context: The Demon Blade can even control the person's shadow?\Go! Puppet!\Two versus one, huh?\We'll stir things up with speed Tsubaki!\Ninja Blade mode!\Yes!\Speed Star!\did you see that? response:	My speed!
context: Go! Puppet!\Two versus one, huh?\We'll stir things up with speed Tsubaki!\Ninja Blade mode!\Yes!\Speed Star!\did you see that?\My speed! response:	Can't you see me?
context: Two versus one, huh?\We'll stir things up with speed Tsubaki!\Ninja Blade mode!\Yes!\Speed Star!\did you see that?\My speed!\Can't you see me? response:	You can't see me!
context: We'll stir things up with speed Tsubaki!\Ninja Blade mode!\Yes!\Speed Star!\did you see that?\My speed!\Can't you see me?\You can't see me! response:	I'm the man who already went to the next era!
context: Ninja Blade mode!\Yes!\Speed Star!\did you see that?\My speed!\Can't you see me?\You can't see me!\I'm the man who already went to the next era! response:	While you, if you even get a glimpse of my ass...
context: Yes!\Speed Star!\did you see that?\My speed!\Can't you see me?\You can't see me!\I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass... response:	Speed Star wasn't made for rainy days, when it's slippery.
context: Speed Star!\did you see that?\My speed!\Can't you see me?\You can't see me!\I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery. response:	If the era can't keep up with me...
context: did you see that?\My speed!\Can't you see me?\You can't see me!\I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me... response:	Does this mean I was born too early?
context: My speed!\Can't you see me?\You can't see me!\I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me...\Does this mean I was born too early? response:	Speed Star...
context: Can't you see me?\You can't see me!\I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me...\Does this mean I was born too early?\Speed Star... response:	Bastard!
context: You can't see me!\I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me...\Does this mean I was born too early?\Speed Star...\Bastard! response:	I don't have time to avoid his attacks...
context: I'm the man who already went to the next era!\While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me...\Does this mean I was born too early?\Speed Star...\Bastard!\I don't have time to avoid his attacks... response:	I've gotta do something!
context: While you, if you even get a glimpse of my ass...\Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me...\Does this mean I was born too early?\Speed Star...\Bastard!\I don't have time to avoid his attacks...\I've gotta do something! response:	Playtime... is over!
context: Speed Star wasn't made for rainy days, when it's slippery.\If the era can't keep up with me...\Does this mean I was born too early?\Speed Star...\Bastard!\I don't have time to avoid his attacks...\I've gotta do something!\Playtime... is over! response:	Playtime... is over!
context: If the era can't keep up with me...\Does this mean I was born too early?\Speed Star...\Bastard!\I don't have time to avoid his attacks...\I've gotta do something!\Playtime... is over!\Playtime... is over! response:	That stance...
context: Does this mean I was born too early?\Speed Star...\Bastard!\I don't have time to avoid his attacks...\I've gotta do something!\Playtime... is over!\Playtime... is over!\That stance... response:	Be careful! A swift lunge is coming!
context: Speed Star...\Bastard!\I don't have time to avoid his attacks...\I've gotta do something!\Playtime... is over!\Playtime... is over!\That stance...\Be careful! A swift lunge is coming! response:	Die...
context: Bastard!\I don't have time to avoid his attacks...\I've gotta do something!\Playtime... is over!\Playtime... is over!\That stance...\Be careful! A swift lunge is coming!\Die... response:	Puppet Strike!
context: I don't have time to avoid his attacks...\I've gotta do something!\Playtime... is over!\Playtime... is over!\That stance...\Be careful! A swift lunge is coming!\Die...\Puppet Strike! response:	I see it all.
context: I've gotta do something!\Playtime... is over!\Playtime... is over!\That stance...\Be careful! A swift lunge is coming!\Die...\Puppet Strike!\I see it all. response:	Okay!
context: Playtime... is over!\Playtime... is over!\That stance...\Be careful! A swift lunge is coming!\Die...\Puppet Strike!\I see it all.\Okay! response:	Branch Attack!
context: Playtime... is over!\That stance...\Be careful! A swift lunge is coming!\Die...\Puppet Strike!\I see it all.\Okay!\Branch Attack! response:	Not yet...
context: That stance...\Be careful! A swift lunge is coming!\Die...\Puppet Strike!\I see it all.\Okay!\Branch Attack!\Not yet... response:	Not yet...
context: Be careful! A swift lunge is coming!\Die...\Puppet Strike!\I see it all.\Okay!\Branch Attack!\Not yet...\Not yet... response:	Dammit!
context: Die...\Puppet Strike!\I see it all.\Okay!\Branch Attack!\Not yet...\Not yet...\Dammit! response:	This ain't my era!
context: Puppet Strike!\I see it all.\Okay!\Branch Attack!\Not yet...\Not yet...\Dammit!\This ain't my era! response:	Come!
context: I see it all.\Okay!\Branch Attack!\Not yet...\Not yet...\Dammit!\This ain't my era!\Come! response:	Come!
context: Okay!\Branch Attack!\Not yet...\Not yet...\Dammit!\This ain't my era!\Come!\Come! response:	Come!
context: Branch Attack!\Not yet...\Not yet...\Dammit!\This ain't my era!\Come!\Come!\Come! response:	Come, my era!
context: Not yet...\Not yet...\Dammit!\This ain't my era!\Come!\Come!\Come!\Come, my era! response:	Tsubaki, Chain-Scythe mode!
context: Not yet...\Dammit!\This ain't my era!\Come!\Come!\Come!\Come, my era!\Tsubaki, Chain-Scythe mode! response:	Yes!
context: Dammit!\This ain't my era!\Come!\Come!\Come!\Come, my era!\Tsubaki, Chain-Scythe mode!\Yes! response:	Come!
context: This ain't my era!\Come!\Come!\Come!\Come, my era!\Tsubaki, Chain-Scythe mode!\Yes!\Come! response:	Here it is!
context: Come!\Come!\Come!\Come, my era!\Tsubaki, Chain-Scythe mode!\Yes!\Come!\Here it is! response:	Let's do it, Tsubaki!
context: Come!\Come!\Come, my era!\Tsubaki, Chain-Scythe mode!\Yes!\Come!\Here it is!\Let's do it, Tsubaki! response:	Yes!
context: Come!\Come, my era!\Tsubaki, Chain-Scythe mode!\Yes!\Come!\Here it is!\Let's do it, Tsubaki!\Yes! response:	Soul Resonance!
context: Come, my era!\Tsubaki, Chain-Scythe mode!\Yes!\Come!\Here it is!\Let's do it, Tsubaki!\Yes!\Soul Resonance! response:	Shield Star!
context: Tsubaki, Chain-Scythe mode!\Yes!\Come!\Here it is!\Let's do it, Tsubaki!\Yes!\Soul Resonance!\Shield Star! response:	Cut my flesh and I will have your bones...
context: Yes!\Come!\Here it is!\Let's do it, Tsubaki!\Yes!\Soul Resonance!\Shield Star!\Cut my flesh and I will have your bones... response:	Getting impatient for a finishing blow, he carelessly dived right in...
context: Come!\Here it is!\Let's do it, Tsubaki!\Yes!\Soul Resonance!\Shield Star!\Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in... response:	Shadow!
context: Here it is!\Let's do it, Tsubaki!\Yes!\Soul Resonance!\Shield Star!\Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in...\Shadow! response:	Your era is gone!
context: Let's do it, Tsubaki!\Yes!\Soul Resonance!\Shield Star!\Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in...\Shadow!\Your era is gone! response:	The air fight is my era for sure.
context: Yes!\Soul Resonance!\Shield Star!\Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in...\Shadow!\Your era is gone!\The air fight is my era for sure. response:	And its name is...
context: Soul Resonance!\Shield Star!\Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in...\Shadow!\Your era is gone!\The air fight is my era for sure.\And its name is... response:	Now, Tsubaki!
context: Shield Star!\Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in...\Shadow!\Your era is gone!\The air fight is my era for sure.\And its name is...\Now, Tsubaki! response:	Yes.
context: Cut my flesh and I will have your bones...\Getting impatient for a finishing blow, he carelessly dived right in...\Shadow!\Your era is gone!\The air fight is my era for sure.\And its name is...\Now, Tsubaki!\Yes. response:	Thank you, Black Star.
context: Getting impatient for a finishing blow, he carelessly dived right in...\Shadow!\Your era is gone!\The air fight is my era for sure.\And its name is...\Now, Tsubaki!\Yes.\Thank you, Black Star. response:	I'm off.
context: Shadow!\Your era is gone!\The air fight is my era for sure.\And its name is...\Now, Tsubaki!\Yes.\Thank you, Black Star.\I'm off. response:	Interesting...
context: Your era is gone!\The air fight is my era for sure.\And its name is...\Now, Tsubaki!\Yes.\Thank you, Black Star.\I'm off.\Interesting... response:	You intend to come inside me?
context: The air fight is my era for sure.\And its name is...\Now, Tsubaki!\Yes.\Thank you, Black Star.\I'm off.\Interesting...\You intend to come inside me? response:	From here on, it's my battle.
context: And its name is...\Now, Tsubaki!\Yes.\Thank you, Black Star.\I'm off.\Interesting...\You intend to come inside me?\From here on, it's my battle. response:	I will stop the Demon Blade.
context: Now, Tsubaki!\Yes.\Thank you, Black Star.\I'm off.\Interesting...\You intend to come inside me?\From here on, it's my battle.\I will stop the Demon Blade. response:	What happened?
context: Yes.\Thank you, Black Star.\I'm off.\Interesting...\You intend to come inside me?\From here on, it's my battle.\I will stop the Demon Blade.\What happened? response:	Tsubaki entered the Demon Blade.
context: Thank you, Black Star.\I'm off.\Interesting...\You intend to come inside me?\From here on, it's my battle.\I will stop the Demon Blade.\What happened?\Tsubaki entered the Demon Blade. response:	Why Tsubaki-chan?
context: I'm off.\Interesting...\You intend to come inside me?\From here on, it's my battle.\I will stop the Demon Blade.\What happened?\Tsubaki entered the Demon Blade.\Why Tsubaki-chan? response:	We have to stop them, right now!
context: Interesting...\You intend to come inside me?\From here on, it's my battle.\I will stop the Demon Blade.\What happened?\Tsubaki entered the Demon Blade.\Why Tsubaki-chan?\We have to stop them, right now! response:	Without a Technician, how's a weapon to fight?
context: You intend to come inside me?\From here on, it's my battle.\I will stop the Demon Blade.\What happened?\Tsubaki entered the Demon Blade.\Why Tsubaki-chan?\We have to stop them, right now!\Without a Technician, how's a weapon to fight? response:	You see...
context: From here on, it's my battle.\I will stop the Demon Blade.\What happened?\Tsubaki entered the Demon Blade.\Why Tsubaki-chan?\We have to stop them, right now!\Without a Technician, how's a weapon to fight?\You see... response:	Besides that,
context: I will stop the Demon Blade.\What happened?\Tsubaki entered the Demon Blade.\Why Tsubaki-chan?\We have to stop them, right now!\Without a Technician, how's a weapon to fight?\You see...\Besides that, response:	Tsubaki...
context: What happened?\Tsubaki entered the Demon Blade.\Why Tsubaki-chan?\We have to stop them, right now!\Without a Technician, how's a weapon to fight?\You see...\Besides that,\Tsubaki... response:	This is inside the Demon Blade.
context: Tsubaki entered the Demon Blade.\Why Tsubaki-chan?\We have to stop them, right now!\Without a Technician, how's a weapon to fight?\You see...\Besides that,\Tsubaki...\This is inside the Demon Blade. response:	Where is he?
context: Why Tsubaki-chan?\We have to stop them, right now!\Without a Technician, how's a weapon to fight?\You see...\Besides that,\Tsubaki...\This is inside the Demon Blade.\Where is he? response:	To perform a Soul Possession, he's supposed to aim for my soul.
context: We have to stop them, right now!\Without a Technician, how's a weapon to fight?\You see...\Besides that,\Tsubaki...\This is inside the Demon Blade.\Where is he?\To perform a Soul Possession, he's supposed to aim for my soul. response:	Soul Possession?
context: Without a Technician, how's a weapon to fight?\You see...\Besides that,\Tsubaki...\This is inside the Demon Blade.\Where is he?\To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession? response:	Nay...
context: You see...\Besides that,\Tsubaki...\This is inside the Demon Blade.\Where is he?\To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession?\Nay... response:	I shall kill and eat your soul as it is now.
context: Besides that,\Tsubaki...\This is inside the Demon Blade.\Where is he?\To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession?\Nay...\I shall kill and eat your soul as it is now. response:	Big brother.
context: Tsubaki...\This is inside the Demon Blade.\Where is he?\To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession?\Nay...\I shall kill and eat your soul as it is now.\Big brother. response:	En guarde!
context: This is inside the Demon Blade.\Where is he?\To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession?\Nay...\I shall kill and eat your soul as it is now.\Big brother.\En guarde! response:	En guarde!
context: Where is he?\To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession?\Nay...\I shall kill and eat your soul as it is now.\Big brother.\En guarde!\En guarde! response:	Golden Prize
context: To perform a Soul Possession, he's supposed to aim for my soul.\Soul Possession?\Nay...\I shall kill and eat your soul as it is now.\Big brother.\En guarde!\En guarde!\Golden Prize response:	I will let you taste...
context: Soul Possession?\Nay...\I shall kill and eat your soul as it is now.\Big brother.\En guarde!\En guarde!\Golden Prize\I will let you taste... response:	Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.
context: Nay...\I shall kill and eat your soul as it is now.\Big brother.\En guarde!\En guarde!\Golden Prize\I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world. response:	Announcing the first prize winner after this!
context: I shall kill and eat your soul as it is now.\Big brother.\En guarde!\En guarde!\Golden Prize\I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this! response:	I will let you taste...
context: Big brother.\En guarde!\En guarde!\Golden Prize\I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this!\I will let you taste... response:	Big Prize
context: En guarde!\En guarde!\Golden Prize\I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this!\I will let you taste...\Big Prize response:	If you are a man...
context: En guarde!\Golden Prize\I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this!\I will let you taste...\Big Prize\If you are a man... response:	Brief review: A unanimously first prize piece; it's something any man can dream of...
context: Golden Prize\I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this!\I will let you taste...\Big Prize\If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of... response:	Wait, what's with this flow?!
context: I will let you taste...\Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this!\I will let you taste...\Big Prize\If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?! response:	Isn't that too much of a dirty joke?!
context: Brief review: She honestly expresses her feelings in this piece. We should all be strong enough to overcome hurdles in this already stressful world.\Announcing the first prize winner after this!\I will let you taste...\Big Prize\If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?!\Isn't that too much of a dirty joke?! response:	If you are a man...
context: Announcing the first prize winner after this!\I will let you taste...\Big Prize\If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?!\Isn't that too much of a dirty joke?!\If you are a man... response:	Oi, you guys...
context: I will let you taste...\Big Prize\If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?!\Isn't that too much of a dirty joke?!\If you are a man...\Oi, you guys... response:	Can't you come up with jokes that aren't dirty?
context: Big Prize\If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?!\Isn't that too much of a dirty joke?!\If you are a man...\Oi, you guys...\Can't you come up with jokes that aren't dirty? response:	Great person, come out!
context: If you are a man...\Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?!\Isn't that too much of a dirty joke?!\If you are a man...\Oi, you guys...\Can't you come up with jokes that aren't dirty?\Great person, come out! response:	Close both of your eyes,
context: Brief review: A unanimously first prize piece; it's something any man can dream of...\Wait, what's with this flow?!\Isn't that too much of a dirty joke?!\If you are a man...\Oi, you guys...\Can't you come up with jokes that aren't dirty?\Great person, come out!\Close both of your eyes, response:	Close both your eyes,
context: Wait, what's with this flow?!\Isn't that too much of a dirty joke?!\If you are a man...\Oi, you guys...\Can't you come up with jokes that aren't dirty?\Great person, come out!\Close both of your eyes,\Close both your eyes, response:	Azuma.
context: Isn't that too much of a dirty joke?!\If you are a man...\Oi, you guys...\Can't you come up with jokes that aren't dirty?\Great person, come out!\Close both of your eyes,\Close both your eyes,\Azuma. response:	Hey!
context: If you are a man...\Oi, you guys...\Can't you come up with jokes that aren't dirty?\Great person, come out!\Close both of your eyes,\Close both your eyes,\Azuma.\Hey! response:	A TV member said a dirty joke, too...
context: Oi, you guys...\Can't you come up with jokes that aren't dirty?\Great person, come out!\Close both of your eyes,\Close both your eyes,\Azuma.\Hey!\A TV member said a dirty joke, too... response:	The camellia flower
context: Can't you come up with jokes that aren't dirty?\Great person, come out!\Close both of your eyes,\Close both your eyes,\Azuma.\Hey!\A TV member said a dirty joke, too...\The camellia flower response:	What lies
context: Great person, come out!\Close both of your eyes,\Close both your eyes,\Azuma.\Hey!\A TV member said a dirty joke, too...\The camellia flower\What lies response:	Beyond The Sadness?
context: Close both of your eyes,\Close both your eyes,\Azuma.\Hey!\A TV member said a dirty joke, too...\The camellia flower\What lies\Beyond The Sadness? response:	The Camellia Flower,
context: Close both your eyes,\Azuma.\Hey!\A TV member said a dirty joke, too...\The camellia flower\What lies\Beyond The Sadness?\The Camellia Flower, response:	What Lies Beyond The Sadness?
context: Azuma.\Hey!\A TV member said a dirty joke, too...\The camellia flower\What lies\Beyond The Sadness?\The Camellia Flower,\What Lies Beyond The Sadness? response:	The blood remains...
context: Hey!\A TV member said a dirty joke, too...\The camellia flower\What lies\Beyond The Sadness?\The Camellia Flower,\What Lies Beyond The Sadness?\The blood remains... response:	After-film art museum, number 9.
context: A TV member said a dirty joke, too...\The camellia flower\What lies\Beyond The Sadness?\The Camellia Flower,\What Lies Beyond The Sadness?\The blood remains...\After-film art museum, number 9. response:	Black Star's pot?
context: The camellia flower\What lies\Beyond The Sadness?\The Camellia Flower,\What Lies Beyond The Sadness?\The blood remains...\After-film art museum, number 9.\Black Star's pot? response:	By Shibata Aya, Bones Publicity Division.
