context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these.\Where's the unloading place?\Ah, um, go to the end of the hall and turn right-\Thanks!\Please move out of the way!\Sorry! response:	One robe and set of clothes,
context: There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these.\Where's the unloading place?\Ah, um, go to the end of the hall and turn right-\Thanks!\Please move out of the way!\Sorry!\One robe and set of clothes, response:	a silk handkerchief,
context: I don't remember trading for these.\Where's the unloading place?\Ah, um, go to the end of the hall and turn right-\Thanks!\Please move out of the way!\Sorry!\One robe and set of clothes,\a silk handkerchief, response:	traveling shoes,
context: Where's the unloading place?\Ah, um, go to the end of the hall and turn right-\Thanks!\Please move out of the way!\Sorry!\One robe and set of clothes,\a silk handkerchief,\traveling shoes, response:	a tortoiseshell comb,
context: Ah, um, go to the end of the hall and turn right-\Thanks!\Please move out of the way!\Sorry!\One robe and set of clothes,\a silk handkerchief,\traveling shoes,\a tortoiseshell comb, response:	and lastly...
context: Thanks!\Please move out of the way!\Sorry!\One robe and set of clothes,\a silk handkerchief,\traveling shoes,\a tortoiseshell comb,\and lastly... response:	A large quantity of apples!
context: Please move out of the way!\Sorry!\One robe and set of clothes,\a silk handkerchief,\traveling shoes,\a tortoiseshell comb,\and lastly...\A large quantity of apples! response:	In all, it comes to 140 coins.
context: Sorry!\One robe and set of clothes,\a silk handkerchief,\traveling shoes,\a tortoiseshell comb,\and lastly...\A large quantity of apples!\In all, it comes to 140 coins. response:	Horo!
context: One robe and set of clothes,\a silk handkerchief,\traveling shoes,\a tortoiseshell comb,\and lastly...\A large quantity of apples!\In all, it comes to 140 coins.\Horo! response:	Sorry, let me through!
context: a silk handkerchief,\traveling shoes,\a tortoiseshell comb,\and lastly...\A large quantity of apples!\In all, it comes to 140 coins.\Horo!\Sorry, let me through! response:	I didn't think I'd be able to pay my debt until I reached the northern forest.
context: traveling shoes,\a tortoiseshell comb,\and lastly...\A large quantity of apples!\In all, it comes to 140 coins.\Horo!\Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest. response:	Geez...
context: a tortoiseshell comb,\and lastly...\A large quantity of apples!\In all, it comes to 140 coins.\Horo!\Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez... response:	I'll pay you back when I reach my home.
context: and lastly...\A large quantity of apples!\In all, it comes to 140 coins.\Horo!\Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez...\I'll pay you back when I reach my home. response:	Of course.
context: A large quantity of apples!\In all, it comes to 140 coins.\Horo!\Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez...\I'll pay you back when I reach my home.\Of course. response:	Wolf and spice, huh?
context: In all, it comes to 140 coins.\Horo!\Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez...\I'll pay you back when I reach my home.\Of course.\Wolf and spice, huh? response:	Seven apples on the witch's tree
context: Horo!\Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez...\I'll pay you back when I reach my home.\Of course.\Wolf and spice, huh?\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: Sorry, let me through!\I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez...\I'll pay you back when I reach my home.\Of course.\Wolf and spice, huh?\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: I didn't think I'd be able to pay my debt until I reached the northern forest.\Geez...\I'll pay you back when I reach my home.\Of course.\Wolf and spice, huh?\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: Geez...\I'll pay you back when I reach my home.\Of course.\Wolf and spice, huh?\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: I'll pay you back when I reach my home.\Of course.\Wolf and spice, huh?\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: Of course.\Wolf and spice, huh?\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: Wolf and spice, huh?\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
context: I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world response:	Oh we'll wish around the world
context: And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world response:	I'm a little wolf inside a cart
context: I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart response:	You say,
context: Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say, response:	And off I go from June to May
context: To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May response:	Oh we'll wish around the world
context: Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world response:	Let's wish around the world
context: I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world response:	Next, Wolf and Righteous Scale
context: And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world\Next, Wolf and Righteous Scale response:	Next, Wolf and Righteous Scale
