context: I say yes response:	Stay with me
context: Wales-sama.\How about this, then?\I said that it is meaningless!\Kirche, Tabitha!\Princess, you saw that, did you not?\He's a phantom with a false life!\No.\No! response:	That cannot be true.
context: How about this, then?\I said that it is meaningless!\Kirche, Tabitha!\Princess, you saw that, did you not?\He's a phantom with a false life!\No.\No!\That cannot be true. response:	He said that he would love me for all eternity!
context: I said that it is meaningless!\Kirche, Tabitha!\Princess, you saw that, did you not?\He's a phantom with a false life!\No.\No!\That cannot be true.\He said that he would love me for all eternity! response:	You must not be fooled!
context: Kirche, Tabitha!\Princess, you saw that, did you not?\He's a phantom with a false life!\No.\No!\That cannot be true.\He said that he would love me for all eternity!\You must not be fooled! response:	Louise.
context: Princess, you saw that, did you not?\He's a phantom with a false life!\No.\No!\That cannot be true.\He said that he would love me for all eternity!\You must not be fooled!\Louise. response:	Have you ever loved anyone from the bottom of your heart?
context: He's a phantom with a false life!\No.\No!\That cannot be true.\He said that he would love me for all eternity!\You must not be fooled!\Louise.\Have you ever loved anyone from the bottom of your heart? response:	If you truly loved someone...
context: No.\No!\That cannot be true.\He said that he would love me for all eternity!\You must not be fooled!\Louise.\Have you ever loved anyone from the bottom of your heart?\If you truly loved someone... response:	You would want to follow that person, even if you had to cast away everything you have.
context: No!\That cannot be true.\He said that he would love me for all eternity!\You must not be fooled!\Louise.\Have you ever loved anyone from the bottom of your heart?\If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have. response:	So please, let me go, Louise!
context: That cannot be true.\He said that he would love me for all eternity!\You must not be fooled!\Louise.\Have you ever loved anyone from the bottom of your heart?\If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise! response:	No, Princess.
context: He said that he would love me for all eternity!\You must not be fooled!\Louise.\Have you ever loved anyone from the bottom of your heart?\If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise!\No, Princess. response:	Please open your eyes!
context: You must not be fooled!\Louise.\Have you ever loved anyone from the bottom of your heart?\If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise!\No, Princess.\Please open your eyes! response:	This is an order from the Queen.
context: Louise.\Have you ever loved anyone from the bottom of your heart?\If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise!\No, Princess.\Please open your eyes!\This is an order from the Queen. response:	Louise FranCoise.
context: Have you ever loved anyone from the bottom of your heart?\If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise!\No, Princess.\Please open your eyes!\This is an order from the Queen.\Louise FranCoise. response:	This is...
context: If you truly loved someone...\You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise!\No, Princess.\Please open your eyes!\This is an order from the Queen.\Louise FranCoise.\This is... response:	Open the way!
context: You would want to follow that person, even if you had to cast away everything you have.\So please, let me go, Louise!\No, Princess.\Please open your eyes!\This is an order from the Queen.\Louise FranCoise.\This is...\Open the way! response:	Save the sleep talking for when you're in bed.
context: So please, let me go, Louise!\No, Princess.\Please open your eyes!\This is an order from the Queen.\Louise FranCoise.\This is...\Open the way!\Save the sleep talking for when you're in bed. response:	That... isn't love or anything.
context: No, Princess.\Please open your eyes!\This is an order from the Queen.\Louise FranCoise.\This is...\Open the way!\Save the sleep talking for when you're in bed.\That... isn't love or anything. response:	Please move, Saito-san.
context: Please open your eyes!\This is an order from the Queen.\Louise FranCoise.\This is...\Open the way!\Save the sleep talking for when you're in bed.\That... isn't love or anything.\Please move, Saito-san. response:	I have already made my decision.
context: This is an order from the Queen.\Louise FranCoise.\This is...\Open the way!\Save the sleep talking for when you're in bed.\That... isn't love or anything.\Please move, Saito-san.\I have already made my decision. response:	I will follow Wales-sama.
context: Louise FranCoise.\This is...\Open the way!\Save the sleep talking for when you're in bed.\That... isn't love or anything.\Please move, Saito-san.\I have already made my decision.\I will follow Wales-sama. response:	Princess.
context: This is...\Open the way!\Save the sleep talking for when you're in bed.\That... isn't love or anything.\Please move, Saito-san.\I have already made my decision.\I will follow Wales-sama.\Princess. response:	If you insist on going,
context: Open the way!\Save the sleep talking for when you're in bed.\That... isn't love or anything.\Please move, Saito-san.\I have already made my decision.\I will follow Wales-sama.\Princess.\If you insist on going, response:	I shall stop you!
context: Save the sleep talking for when you're in bed.\That... isn't love or anything.\Please move, Saito-san.\I have already made my decision.\I will follow Wales-sama.\Princess.\If you insist on going,\I shall stop you! response:	Don't come!
context: That... isn't love or anything.\Please move, Saito-san.\I have already made my decision.\I will follow Wales-sama.\Princess.\If you insist on going,\I shall stop you!\Don't come! response:	Saito!
context: Please move, Saito-san.\I have already made my decision.\I will follow Wales-sama.\Princess.\If you insist on going,\I shall stop you!\Don't come!\Saito! response:	I will not let you lay even a finger on Wales-sama.
context: I have already made my decision.\I will follow Wales-sama.\Princess.\If you insist on going,\I shall stop you!\Don't come!\Saito!\I will not let you lay even a finger on Wales-sama. response:	Please.
context: I will follow Wales-sama.\Princess.\If you insist on going,\I shall stop you!\Don't come!\Saito!\I will not let you lay even a finger on Wales-sama.\Please. response:	Do not get in my way!
context: Princess.\If you insist on going,\I shall stop you!\Don't come!\Saito!\I will not let you lay even a finger on Wales-sama.\Please.\Do not get in my way! response:	Princess...
context: If you insist on going,\I shall stop you!\Don't come!\Saito!\I will not let you lay even a finger on Wales-sama.\Please.\Do not get in my way!\Princess... response:	Louise, I beg you, please move aside.
context: I shall stop you!\Don't come!\Saito!\I will not let you lay even a finger on Wales-sama.\Please.\Do not get in my way!\Princess...\Louise, I beg you, please move aside. response:	Yes.
context: Don't come!\Saito!\I will not let you lay even a finger on Wales-sama.\Please.\Do not get in my way!\Princess...\Louise, I beg you, please move aside.\Yes. response:	That is for the best.
context: Saito!\I will not let you lay even a finger on Wales-sama.\Please.\Do not get in my way!\Princess...\Louise, I beg you, please move aside.\Yes.\That is for the best. response:	We only wish to pass on by.
context: I will not let you lay even a finger on Wales-sama.\Please.\Do not get in my way!\Princess...\Louise, I beg you, please move aside.\Yes.\That is for the best.\We only wish to pass on by. response:	Unite the Water Triangle and the Wind Triangle.
context: Please.\Do not get in my way!\Princess...\Louise, I beg you, please move aside.\Yes.\That is for the best.\We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle. response:	I can't stop all of this...
context: Do not get in my way!\Princess...\Louise, I beg you, please move aside.\Yes.\That is for the best.\We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle.\I can't stop all of this... response:	Yo, why not use the Book of Invocation?
context: Princess...\Louise, I beg you, please move aside.\Yes.\That is for the best.\We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle.\I can't stop all of this...\Yo, why not use the Book of Invocation? response:	Huh, Book of Invocation?
context: Louise, I beg you, please move aside.\Yes.\That is for the best.\We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle.\I can't stop all of this...\Yo, why not use the Book of Invocation?\Huh, Book of Invocation? response:	But, nothing's written in it.
context: Yes.\That is for the best.\We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle.\I can't stop all of this...\Yo, why not use the Book of Invocation?\Huh, Book of Invocation?\But, nothing's written in it. response:	Dispel magic?
context: That is for the best.\We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle.\I can't stop all of this...\Yo, why not use the Book of Invocation?\Huh, Book of Invocation?\But, nothing's written in it.\Dispel magic? response:	That's the one. Undo the magic.
context: We only wish to pass on by.\Unite the Water Triangle and the Wind Triangle.\I can't stop all of this...\Yo, why not use the Book of Invocation?\Huh, Book of Invocation?\But, nothing's written in it.\Dispel magic?\That's the one. Undo the magic. response:	The privilege of the selected royal family, Hexagon Magic.
context: Unite the Water Triangle and the Wind Triangle.\I can't stop all of this...\Yo, why not use the Book of Invocation?\Huh, Book of Invocation?\But, nothing's written in it.\Dispel magic?\That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic. response:	Nobody can stop us.
context: I can't stop all of this...\Yo, why not use the Book of Invocation?\Huh, Book of Invocation?\But, nothing's written in it.\Dispel magic?\That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us. response:	Louise.
context: Yo, why not use the Book of Invocation?\Huh, Book of Invocation?\But, nothing's written in it.\Dispel magic?\That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us.\Louise. response:	Ful blisars ansul ken.
context: Huh, Book of Invocation?\But, nothing's written in it.\Dispel magic?\That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us.\Louise.\Ful blisars ansul ken. response:	Louise, aren't you done yet?
context: But, nothing's written in it.\Dispel magic?\That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us.\Louise.\Ful blisars ansul ken.\Louise, aren't you done yet? response:	It's rough here, you know?
context: Dispel magic?\That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us.\Louise.\Ful blisars ansul ken.\Louise, aren't you done yet?\It's rough here, you know? response:	It's your job to protect your master until the spell's done, Gandalfr.
context: That's the one. Undo the magic.\The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us.\Louise.\Ful blisars ansul ken.\Louise, aren't you done yet?\It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr. response:	My job?
context: The privilege of the selected royal family, Hexagon Magic.\Nobody can stop us.\Louise.\Ful blisars ansul ken.\Louise, aren't you done yet?\It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr.\My job? response:	Gyofu need nousis.
context: Nobody can stop us.\Louise.\Ful blisars ansul ken.\Louise, aren't you done yet?\It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr.\My job?\Gyofu need nousis. response:	You're right.
context: Louise.\Ful blisars ansul ken.\Louise, aren't you done yet?\It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr.\My job?\Gyofu need nousis.\You're right. response:	I'm Zero's familiar.
context: Ful blisars ansul ken.\Louise, aren't you done yet?\It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr.\My job?\Gyofu need nousis.\You're right.\I'm Zero's familiar. response:	Heilos iala.
context: Louise, aren't you done yet?\It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr.\My job?\Gyofu need nousis.\You're right.\I'm Zero's familiar.\Heilos iala. response:	Damn it...
context: It's rough here, you know?\It's your job to protect your master until the spell's done, Gandalfr.\My job?\Gyofu need nousis.\You're right.\I'm Zero's familiar.\Heilos iala.\Damn it... response:	Damn it!
context: It's your job to protect your master until the spell's done, Gandalfr.\My job?\Gyofu need nousis.\You're right.\I'm Zero's familiar.\Heilos iala.\Damn it...\Damn it! response:	Is this the best I can do?
context: My job?\Gyofu need nousis.\You're right.\I'm Zero's familiar.\Heilos iala.\Damn it...\Damn it!\Is this the best I can do? response:	Elpeo Y's!
context: Gyofu need nousis.\You're right.\I'm Zero's familiar.\Heilos iala.\Damn it...\Damn it!\Is this the best I can do?\Elpeo Y's! response:	Wales-sama.
context: You're right.\I'm Zero's familiar.\Heilos iala.\Damn it...\Damn it!\Is this the best I can do?\Elpeo Y's!\Wales-sama. response:	Henrietta.
context: I'm Zero's familiar.\Heilos iala.\Damn it...\Damn it!\Is this the best I can do?\Elpeo Y's!\Wales-sama.\Henrietta. response:	Do not cry.
context: Heilos iala.\Damn it...\Damn it!\Is this the best I can do?\Elpeo Y's!\Wales-sama.\Henrietta.\Do not cry. response:	Even though I was being controlled,
context: Damn it...\Damn it!\Is this the best I can do?\Elpeo Y's!\Wales-sama.\Henrietta.\Do not cry.\Even though I was being controlled, response:	I want you to forgive me for what I have done.
context: Damn it!\Is this the best I can do?\Elpeo Y's!\Wales-sama.\Henrietta.\Do not cry.\Even though I was being controlled,\I want you to forgive me for what I have done. response:	And...
context: Is this the best I can do?\Elpeo Y's!\Wales-sama.\Henrietta.\Do not cry.\Even though I was being controlled,\I want you to forgive me for what I have done.\And... response:	I will promise you anything.
context: Elpeo Y's!\Wales-sama.\Henrietta.\Do not cry.\Even though I was being controlled,\I want you to forgive me for what I have done.\And...\I will promise you anything. response:	What must I promise?
context: Wales-sama.\Henrietta.\Do not cry.\Even though I was being controlled,\I want you to forgive me for what I have done.\And...\I will promise you anything.\What must I promise? response:	That you will forget me.
context: Henrietta.\Do not cry.\Even though I was being controlled,\I want you to forgive me for what I have done.\And...\I will promise you anything.\What must I promise?\That you will forget me. response:	Promise me to forget me and love another man.
context: Do not cry.\Even though I was being controlled,\I want you to forgive me for what I have done.\And...\I will promise you anything.\What must I promise?\That you will forget me.\Promise me to forget me and love another man. response:	I want to hear those words from you.
context: Even though I was being controlled,\I want you to forgive me for what I have done.\And...\I will promise you anything.\What must I promise?\That you will forget me.\Promise me to forget me and love another man.\I want to hear those words from you. response:	By this Lagdorian Lake...
context: I want you to forgive me for what I have done.\And...\I will promise you anything.\What must I promise?\That you will forget me.\Promise me to forget me and love another man.\I want to hear those words from you.\By this Lagdorian Lake... response:	To the Spirit of Water.
context: And...\I will promise you anything.\What must I promise?\That you will forget me.\Promise me to forget me and love another man.\I want to hear those words from you.\By this Lagdorian Lake...\To the Spirit of Water. response:	I cannot possibly promise such a thing!
context: I will promise you anything.\What must I promise?\That you will forget me.\Promise me to forget me and love another man.\I want to hear those words from you.\By this Lagdorian Lake...\To the Spirit of Water.\I cannot possibly promise such a thing! response:	Please, Henrietta.
context: What must I promise?\That you will forget me.\Promise me to forget me and love another man.\I want to hear those words from you.\By this Lagdorian Lake...\To the Spirit of Water.\I cannot possibly promise such a thing!\Please, Henrietta. response:	No, I cannot.
context: That you will forget me.\Promise me to forget me and love another man.\I want to hear those words from you.\By this Lagdorian Lake...\To the Spirit of Water.\I cannot possibly promise such a thing!\Please, Henrietta.\No, I cannot. response:	I cannot make a false promise!
context: Promise me to forget me and love another man.\I want to hear those words from you.\By this Lagdorian Lake...\To the Spirit of Water.\I cannot possibly promise such a thing!\Please, Henrietta.\No, I cannot.\I cannot make a false promise! response:	I cannot!
context: I want to hear those words from you.\By this Lagdorian Lake...\To the Spirit of Water.\I cannot possibly promise such a thing!\Please, Henrietta.\No, I cannot.\I cannot make a false promise!\I cannot! response:	I no longer have time left in me...
context: By this Lagdorian Lake...\To the Spirit of Water.\I cannot possibly promise such a thing!\Please, Henrietta.\No, I cannot.\I cannot make a false promise!\I cannot!\I no longer have time left in me... response:	Then, please promise with me.
context: To the Spirit of Water.\I cannot possibly promise such a thing!\Please, Henrietta.\No, I cannot.\I cannot make a false promise!\I cannot!\I no longer have time left in me...\Then, please promise with me. response:	That you'll love me...
context: I cannot possibly promise such a thing!\Please, Henrietta.\No, I cannot.\I cannot make a false promise!\I cannot!\I no longer have time left in me...\Then, please promise with me.\That you'll love me... response:	That you'll love me forever!
context: Please, Henrietta.\No, I cannot.\I cannot make a false promise!\I cannot!\I no longer have time left in me...\Then, please promise with me.\That you'll love me...\That you'll love me forever! response:	If you were Wales-sama...
context: No, I cannot.\I cannot make a false promise!\I cannot!\I no longer have time left in me...\Then, please promise with me.\That you'll love me...\That you'll love me forever!\If you were Wales-sama... response:	The real Wales-sama would swear, and then the oath would be made!
context: I cannot make a false promise!\I cannot!\I no longer have time left in me...\Then, please promise with me.\That you'll love me...\That you'll love me forever!\If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made! response:	I would like to, if I could,
context: I cannot!\I no longer have time left in me...\Then, please promise with me.\That you'll love me...\That you'll love me forever!\If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could, response:	but the deceased cannot promise an eternity, Henrietta.
context: I no longer have time left in me...\Then, please promise with me.\That you'll love me...\That you'll love me forever!\If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta. response:	Forgive me, Henrietta.
context: Then, please promise with me.\That you'll love me...\That you'll love me forever!\If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta. response:	I could not say those words three years ago either.
context: That you'll love me...\That you'll love me forever!\If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta.\I could not say those words three years ago either. response:	Because our fate was never bound to be...
context: That you'll love me forever!\If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta.\I could not say those words three years ago either.\Because our fate was never bound to be... response:	Wales-sama!
context: If you were Wales-sama...\The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta.\I could not say those words three years ago either.\Because our fate was never bound to be...\Wales-sama! response:	I am glad that I met you,
context: The real Wales-sama would swear, and then the oath would be made!\I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta.\I could not say those words three years ago either.\Because our fate was never bound to be...\Wales-sama!\I am glad that I met you, response:	Henrietta.
context: I would like to, if I could,\but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta.\I could not say those words three years ago either.\Because our fate was never bound to be...\Wales-sama!\I am glad that I met you,\Henrietta. response:	I loved you.
context: but the deceased cannot promise an eternity, Henrietta.\Forgive me, Henrietta.\I could not say those words three years ago either.\Because our fate was never bound to be...\Wales-sama!\I am glad that I met you,\Henrietta.\I loved you. response:	Wales-sama.
context: Forgive me, Henrietta.\I could not say those words three years ago either.\Because our fate was never bound to be...\Wales-sama!\I am glad that I met you,\Henrietta.\I loved you.\Wales-sama. response:	Wales-sama!
context: I could not say those words three years ago either.\Because our fate was never bound to be...\Wales-sama!\I am glad that I met you,\Henrietta.\I loved you.\Wales-sama.\Wales-sama! response:	Please open your eyes!
context: Because our fate was never bound to be...\Wales-sama!\I am glad that I met you,\Henrietta.\I loved you.\Wales-sama.\Wales-sama!\Please open your eyes! response:	Wales-sama.
context: Wales-sama!\I am glad that I met you,\Henrietta.\I loved you.\Wales-sama.\Wales-sama!\Please open your eyes!\Wales-sama. response:	Wales-sama!
context: I am glad that I met you,\Henrietta.\I loved you.\Wales-sama.\Wales-sama!\Please open your eyes!\Wales-sama.\Wales-sama! response:	On that windy night.
context: Henrietta.\I loved you.\Wales-sama.\Wales-sama!\Please open your eyes!\Wales-sama.\Wales-sama!\On that windy night. response:	The oath between the water...
context: I loved you.\Wales-sama.\Wales-sama!\Please open your eyes!\Wales-sama.\Wales-sama!\On that windy night.\The oath between the water... response:	You dog!
context: Wales-sama.\Wales-sama!\Please open your eyes!\Wales-sama.\Wales-sama!\On that windy night.\The oath between the water...\You dog! response:	What do you think you're doing accepting a sword battle?
context: Wales-sama!\Please open your eyes!\Wales-sama.\Wales-sama!\On that windy night.\The oath between the water...\You dog!\What do you think you're doing accepting a sword battle? response:	He's a flamen from Romalia,
context: Please open your eyes!\Wales-sama.\Wales-sama!\On that windy night.\The oath between the water...\You dog!\What do you think you're doing accepting a sword battle?\He's a flamen from Romalia, response:	and a real handsome man, too!
context: Wales-sama.\Wales-sama!\On that windy night.\The oath between the water...\You dog!\What do you think you're doing accepting a sword battle?\He's a flamen from Romalia,\and a real handsome man, too! response:	You'd never win with your face
context: Wales-sama!\On that windy night.\The oath between the water...\You dog!\What do you think you're doing accepting a sword battle?\He's a flamen from Romalia,\and a real handsome man, too!\You'd never win with your face response:	Zero no Tsukaima. Futatsuki no Kishi.
context: On that windy night.\The oath between the water...\You dog!\What do you think you're doing accepting a sword battle?\He's a flamen from Romalia,\and a real handsome man, too!\You'd never win with your face\Zero no Tsukaima. Futatsuki no Kishi. response:	Sword of the Holy Man.
context: The oath between the water...\You dog!\What do you think you're doing accepting a sword battle?\He's a flamen from Romalia,\and a real handsome man, too!\You'd never win with your face\Zero no Tsukaima. Futatsuki no Kishi.\Sword of the Holy Man. response:	If you want to meet me again next week, then sit tightly and wait!
