context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: I'll bring you some better proposals that are less dangerous.\I'll partner up with you on those.\I've grown without you even noticing, you know!\No, you have a long way to go as a merchant.\You'll have it coming when you underestimate me.\Experiencing something like that might be good.\Is it a woman?\You looked up to the sky for a moment. response:	Did you find a good partner?
context: I'll partner up with you on those.\I've grown without you even noticing, you know!\No, you have a long way to go as a merchant.\You'll have it coming when you underestimate me.\Experiencing something like that might be good.\Is it a woman?\You looked up to the sky for a moment.\Did you find a good partner? response:	No.
context: I've grown without you even noticing, you know!\No, you have a long way to go as a merchant.\You'll have it coming when you underestimate me.\Experiencing something like that might be good.\Is it a woman?\You looked up to the sky for a moment.\Did you find a good partner?\No. response:	I was just imagining how it'd be if Horo were my partner.
context: No, you have a long way to go as a merchant.\You'll have it coming when you underestimate me.\Experiencing something like that might be good.\Is it a woman?\You looked up to the sky for a moment.\Did you find a good partner?\No.\I was just imagining how it'd be if Horo were my partner. response:	Horo?
context: You'll have it coming when you underestimate me.\Experiencing something like that might be good.\Is it a woman?\You looked up to the sky for a moment.\Did you find a good partner?\No.\I was just imagining how it'd be if Horo were my partner.\Horo? response:	You mean me?
context: Experiencing something like that might be good.\Is it a woman?\You looked up to the sky for a moment.\Did you find a good partner?\No.\I was just imagining how it'd be if Horo were my partner.\Horo?\You mean me? response:	No, I mean the real Horo.
context: Is it a woman?\You looked up to the sky for a moment.\Did you find a good partner?\No.\I was just imagining how it'd be if Horo were my partner.\Horo?\You mean me?\No, I mean the real Horo. response:	I can't believe it, you were having delusions like that?
context: You looked up to the sky for a moment.\Did you find a good partner?\No.\I was just imagining how it'd be if Horo were my partner.\Horo?\You mean me?\No, I mean the real Horo.\I can't believe it, you were having delusions like that? response:	Delusions, huh?
context: Did you find a good partner?\No.\I was just imagining how it'd be if Horo were my partner.\Horo?\You mean me?\No, I mean the real Horo.\I can't believe it, you were having delusions like that?\Delusions, huh? response:	Yeah, delusions.
context: No.\I was just imagining how it'd be if Horo were my partner.\Horo?\You mean me?\No, I mean the real Horo.\I can't believe it, you were having delusions like that?\Delusions, huh?\Yeah, delusions. response:	Delusions, you say?
context: I was just imagining how it'd be if Horo were my partner.\Horo?\You mean me?\No, I mean the real Horo.\I can't believe it, you were having delusions like that?\Delusions, huh?\Yeah, delusions.\Delusions, you say? response:	Delusions for sure.
context: Horo?\You mean me?\No, I mean the real Horo.\I can't believe it, you were having delusions like that?\Delusions, huh?\Yeah, delusions.\Delusions, you say?\Delusions for sure. response:	What if Horo actually existed?
context: You mean me?\No, I mean the real Horo.\I can't believe it, you were having delusions like that?\Delusions, huh?\Yeah, delusions.\Delusions, you say?\Delusions for sure.\What if Horo actually existed? response:	Another delusion?
context: No, I mean the real Horo.\I can't believe it, you were having delusions like that?\Delusions, huh?\Yeah, delusions.\Delusions, you say?\Delusions for sure.\What if Horo actually existed?\Another delusion? response:	I wonder if she's had painful times, too.
context: I can't believe it, you were having delusions like that?\Delusions, huh?\Yeah, delusions.\Delusions, you say?\Delusions for sure.\What if Horo actually existed?\Another delusion?\I wonder if she's had painful times, too. response:	Of course not!
context: Delusions, huh?\Yeah, delusions.\Delusions, you say?\Delusions for sure.\What if Horo actually existed?\Another delusion?\I wonder if she's had painful times, too.\Of course not! response:	Horo is a god, after all.
context: Yeah, delusions.\Delusions, you say?\Delusions for sure.\What if Horo actually existed?\Another delusion?\I wonder if she's had painful times, too.\Of course not!\Horo is a god, after all. response:	I guess.
context: Delusions, you say?\Delusions for sure.\What if Horo actually existed?\Another delusion?\I wonder if she's had painful times, too.\Of course not!\Horo is a god, after all.\I guess. response:	I guess there's no way she'd be here.
context: Delusions for sure.\What if Horo actually existed?\Another delusion?\I wonder if she's had painful times, too.\Of course not!\Horo is a god, after all.\I guess.\I guess there's no way she'd be here. response:	Whom are you seeking?
context: What if Horo actually existed?\Another delusion?\I wonder if she's had painful times, too.\Of course not!\Horo is a god, after all.\I guess.\I guess there's no way she'd be here.\Whom are you seeking? response:	Horo!
context: Another delusion?\I wonder if she's had painful times, too.\Of course not!\Horo is a god, after all.\I guess.\I guess there's no way she'd be here.\Whom are you seeking?\Horo! response:	You don't need to act so surprised.
context: I wonder if she's had painful times, too.\Of course not!\Horo is a god, after all.\I guess.\I guess there's no way she'd be here.\Whom are you seeking?\Horo!\You don't need to act so surprised. response:	Where were you hiding?
context: Of course not!\Horo is a god, after all.\I guess.\I guess there's no way she'd be here.\Whom are you seeking?\Horo!\You don't need to act so surprised.\Where were you hiding? response:	During this season, I live inside harvested wheat.
context: Horo is a god, after all.\I guess.\I guess there's no way she'd be here.\Whom are you seeking?\Horo!\You don't need to act so surprised.\Where were you hiding?\During this season, I live inside harvested wheat. response:	I can never escape.
context: I guess.\I guess there's no way she'd be here.\Whom are you seeking?\Horo!\You don't need to act so surprised.\Where were you hiding?\During this season, I live inside harvested wheat.\I can never escape. response:	It's because someone is looking.
context: I guess there's no way she'd be here.\Whom are you seeking?\Horo!\You don't need to act so surprised.\Where were you hiding?\During this season, I live inside harvested wheat.\I can never escape.\It's because someone is looking. response:	But, there's an exception.
context: Whom are you seeking?\Horo!\You don't need to act so surprised.\Where were you hiding?\During this season, I live inside harvested wheat.\I can never escape.\It's because someone is looking.\But, there's an exception. response:	Exception?
context: Horo!\You don't need to act so surprised.\Where were you hiding?\During this season, I live inside harvested wheat.\I can never escape.\It's because someone is looking.\But, there's an exception.\Exception? response:	If there's a bigger stack of wheat than the one that was harvested last,
context: You don't need to act so surprised.\Where were you hiding?\During this season, I live inside harvested wheat.\I can never escape.\It's because someone is looking.\But, there's an exception.\Exception?\If there's a bigger stack of wheat than the one that was harvested last, response:	I can move to that one.
context: Where were you hiding?\During this season, I live inside harvested wheat.\I can never escape.\It's because someone is looking.\But, there's an exception.\Exception?\If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one. response:	Well, so...
context: During this season, I live inside harvested wheat.\I can never escape.\It's because someone is looking.\But, there's an exception.\Exception?\If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one.\Well, so... response:	How do I say it... I guess I can call you my savior.
context: I can never escape.\It's because someone is looking.\But, there's an exception.\Exception?\If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one.\Well, so...\How do I say it... I guess I can call you my savior. response:	You are my savior.
context: It's because someone is looking.\But, there's an exception.\Exception?\If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one.\Well, so...\How do I say it... I guess I can call you my savior.\You are my savior. response:	During that time,
context: But, there's an exception.\Exception?\If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one.\Well, so...\How do I say it... I guess I can call you my savior.\You are my savior.\During that time, response:	when I saw your true form,
context: Exception?\If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one.\Well, so...\How do I say it... I guess I can call you my savior.\You are my savior.\During that time,\when I saw your true form, response:	I was unusually surprised.
context: If there's a bigger stack of wheat than the one that was harvested last,\I can move to that one.\Well, so...\How do I say it... I guess I can call you my savior.\You are my savior.\During that time,\when I saw your true form,\I was unusually surprised. response:	Is that why you vanished?
context: I can move to that one.\Well, so...\How do I say it... I guess I can call you my savior.\You are my savior.\During that time,\when I saw your true form,\I was unusually surprised.\Is that why you vanished? response:	You know,
context: Well, so...\How do I say it... I guess I can call you my savior.\You are my savior.\During that time,\when I saw your true form,\I was unusually surprised.\Is that why you vanished?\You know, response:	I was asked for a favor by a young man a long time ago.
context: How do I say it... I guess I can call you my savior.\You are my savior.\During that time,\when I saw your true form,\I was unusually surprised.\Is that why you vanished?\You know,\I was asked for a favor by a young man a long time ago. response:	I was asked to ripen the wheat for the village.
context: You are my savior.\During that time,\when I saw your true form,\I was unusually surprised.\Is that why you vanished?\You know,\I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village. response:	Since then, I've been protecting it.
context: During that time,\when I saw your true form,\I was unusually surprised.\Is that why you vanished?\You know,\I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village.\Since then, I've been protecting it. response:	However, if abundant harvests repeat, it puts pressure on the land.
context: when I saw your true form,\I was unusually surprised.\Is that why you vanished?\You know,\I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village.\Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land. response:	I had to let the land rest sometimes.
context: I was unusually surprised.\Is that why you vanished?\You know,\I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village.\Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes. response:	However, the villagers would say it was my whim that did it.
context: Is that why you vanished?\You know,\I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village.\Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it. response:	It's been getting worse these past years.
context: You know,\I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village.\Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it.\It's been getting worse these past years. response:	No one needs me anymore.
context: I was asked for a favor by a young man a long time ago.\I was asked to ripen the wheat for the village.\Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it.\It's been getting worse these past years.\No one needs me anymore. response:	Whenever I'm needed, they run away scared when they see my true form.
context: I was asked to ripen the wheat for the village.\Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it.\It's been getting worse these past years.\No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form. response:	I can't even get close to them.
context: Since then, I've been protecting it.\However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it.\It's been getting worse these past years.\No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them. response:	That wasn't what I had wished for.
context: However, if abundant harvests repeat, it puts pressure on the land.\I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it.\It's been getting worse these past years.\No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them.\That wasn't what I had wished for. response:	For now, I'll believe that story.
context: I had to let the land rest sometimes.\However, the villagers would say it was my whim that did it.\It's been getting worse these past years.\No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them.\That wasn't what I had wished for.\For now, I'll believe that story. response:	You're such a distrustful man.
context: However, the villagers would say it was my whim that did it.\It's been getting worse these past years.\No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them.\That wasn't what I had wished for.\For now, I'll believe that story.\You're such a distrustful man. response:	Is there a place you want to go, once you leave the village?
context: It's been getting worse these past years.\No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them.\That wasn't what I had wished for.\For now, I'll believe that story.\You're such a distrustful man.\Is there a place you want to go, once you leave the village? response:	I want to return to the North.
context: No one needs me anymore.\Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them.\That wasn't what I had wished for.\For now, I'll believe that story.\You're such a distrustful man.\Is there a place you want to go, once you leave the village?\I want to return to the North. response:	Lawrence?
context: Whenever I'm needed, they run away scared when they see my true form.\I can't even get close to them.\That wasn't what I had wished for.\For now, I'll believe that story.\You're such a distrustful man.\Is there a place you want to go, once you leave the village?\I want to return to the North.\Lawrence? response:	It's all right, you can come out now.
context: I can't even get close to them.\That wasn't what I had wished for.\For now, I'll believe that story.\You're such a distrustful man.\Is there a place you want to go, once you leave the village?\I want to return to the North.\Lawrence?\It's all right, you can come out now. response:	It was quite hard to tie up my shoelaces in there.
context: That wasn't what I had wished for.\For now, I'll believe that story.\You're such a distrustful man.\Is there a place you want to go, once you leave the village?\I want to return to the North.\Lawrence?\It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there. response:	Well, of course.
context: For now, I'll believe that story.\You're such a distrustful man.\Is there a place you want to go, once you leave the village?\I want to return to the North.\Lawrence?\It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there.\Well, of course. response:	Shoelaces?
context: You're such a distrustful man.\Is there a place you want to go, once you leave the village?\I want to return to the North.\Lawrence?\It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there.\Well, of course.\Shoelaces? response:	Hey, is that my...?
context: Is there a place you want to go, once you leave the village?\I want to return to the North.\Lawrence?\It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there.\Well, of course.\Shoelaces?\Hey, is that my...? response:	Yes, does it look good?
context: I want to return to the North.\Lawrence?\It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there.\Well, of course.\Shoelaces?\Hey, is that my...?\Yes, does it look good? response:	Those are my best clothes; they took ten years to obtain!
context: Lawrence?\It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there.\Well, of course.\Shoelaces?\Hey, is that my...?\Yes, does it look good?\Those are my best clothes; they took ten years to obtain! response:	Seems like it.
context: It's all right, you can come out now.\It was quite hard to tie up my shoelaces in there.\Well, of course.\Shoelaces?\Hey, is that my...?\Yes, does it look good?\Those are my best clothes; they took ten years to obtain!\Seems like it. response:	The tailoring is quite good.
context: It was quite hard to tie up my shoelaces in there.\Well, of course.\Shoelaces?\Hey, is that my...?\Yes, does it look good?\Those are my best clothes; they took ten years to obtain!\Seems like it.\The tailoring is quite good. response:	You're a pretty good merchant.
context: Well, of course.\Shoelaces?\Hey, is that my...?\Yes, does it look good?\Those are my best clothes; they took ten years to obtain!\Seems like it.\The tailoring is quite good.\You're a pretty good merchant. response:	Take those clothes off right now, or get off.
context: Shoelaces?\Hey, is that my...?\Yes, does it look good?\Those are my best clothes; they took ten years to obtain!\Seems like it.\The tailoring is quite good.\You're a pretty good merchant.\Take those clothes off right now, or get off. response:	You wouldn't do that.
context: Hey, is that my...?\Yes, does it look good?\Those are my best clothes; they took ten years to obtain!\Seems like it.\The tailoring is quite good.\You're a pretty good merchant.\Take those clothes off right now, or get off.\You wouldn't do that. response:	You'll have it coming if you underestimate me.
context: Yes, does it look good?\Those are my best clothes; they took ten years to obtain!\Seems like it.\The tailoring is quite good.\You're a pretty good merchant.\Take those clothes off right now, or get off.\You wouldn't do that.\You'll have it coming if you underestimate me. response:	Anyway, I'm counting on you, um...
context: Those are my best clothes; they took ten years to obtain!\Seems like it.\The tailoring is quite good.\You're a pretty good merchant.\Take those clothes off right now, or get off.\You wouldn't do that.\You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um... response:	Lawrence.
context: Seems like it.\The tailoring is quite good.\You're a pretty good merchant.\Take those clothes off right now, or get off.\You wouldn't do that.\You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um...\Lawrence. response:	Craft, Lawrence.
context: The tailoring is quite good.\You're a pretty good merchant.\Take those clothes off right now, or get off.\You wouldn't do that.\You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um...\Lawrence.\Craft, Lawrence. response:	Lawrence.
context: You're a pretty good merchant.\Take those clothes off right now, or get off.\You wouldn't do that.\You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um...\Lawrence.\Craft, Lawrence.\Lawrence. response:	In the future, your name shall be in my tales for eternity!
context: Take those clothes off right now, or get off.\You wouldn't do that.\You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um...\Lawrence.\Craft, Lawrence.\Lawrence.\In the future, your name shall be in my tales for eternity! response:	Geez, you don't need to talk about me.
context: You wouldn't do that.\You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um...\Lawrence.\Craft, Lawrence.\Lawrence.\In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me. response:	Get your own meals, okay?
context: You'll have it coming if you underestimate me.\Anyway, I'm counting on you, um...\Lawrence.\Craft, Lawrence.\Lawrence.\In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me.\Get your own meals, okay? response:	I'm not in an easy business.
context: Anyway, I'm counting on you, um...\Lawrence.\Craft, Lawrence.\Lawrence.\In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me.\Get your own meals, okay?\I'm not in an easy business. response:	I'm not such a fool to think that I'd get free meals just like that.
context: Lawrence.\Craft, Lawrence.\Lawrence.\In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me.\Get your own meals, okay?\I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that. response:	I'm Horo Kenrou, the prideful wolf.
context: Craft, Lawrence.\Lawrence.\In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me.\Get your own meals, okay?\I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf. response:	Anyway...
context: Lawrence.\In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me.\Get your own meals, okay?\I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf.\Anyway... response:	It's a bit confined.
context: In the future, your name shall be in my tales for eternity!\Geez, you don't need to talk about me.\Get your own meals, okay?\I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf.\Anyway...\It's a bit confined. response:	Listen here...
context: Geez, you don't need to talk about me.\Get your own meals, okay?\I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf.\Anyway...\It's a bit confined.\Listen here... response:	Well, it'll be a good way for me to get used to the cold.
context: Get your own meals, okay?\I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf.\Anyway...\It's a bit confined.\Listen here...\Well, it'll be a good way for me to get used to the cold. response:	ED
context: I'm not in an easy business.\I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf.\Anyway...\It's a bit confined.\Listen here...\Well, it'll be a good way for me to get used to the cold.\ED response:	Seven apples on the witch's tree
context: I'm not such a fool to think that I'd get free meals just like that.\I'm Horo Kenrou, the prideful wolf.\Anyway...\It's a bit confined.\Listen here...\Well, it'll be a good way for me to get used to the cold.\ED\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: I'm Horo Kenrou, the prideful wolf.\Anyway...\It's a bit confined.\Listen here...\Well, it'll be a good way for me to get used to the cold.\ED\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: Anyway...\It's a bit confined.\Listen here...\Well, it'll be a good way for me to get used to the cold.\ED\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: It's a bit confined.\Listen here...\Well, it'll be a good way for me to get used to the cold.\ED\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: Listen here...\Well, it'll be a good way for me to get used to the cold.\ED\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: Well, it'll be a good way for me to get used to the cold.\ED\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: ED\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
context: I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world response:	Oh we'll wish around the world
context: And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world response:	I'm a little wolf inside a cart
context: I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart response:	You say,
context: Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say, response:	And off I go from June to May
context: To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May response:	Oh we'll wish around the world
context: Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world response:	Let's wish around the world
context: I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world response:	Next, Wolf and Distant Past.
context: And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world\Next, Wolf and Distant Past. response:	Next, Wolf and Distant Past.
