context: I say yes response:	Stay with me
context: She's in the courtyard, so go to her.\Ever since she was little, she would hide in the boat in the courtyard any time something happens.\If you find Louise, go outside of the mansion.\A horse carriage is waiting for you.\May primogenitor's blessings be upon both you and Louise.\Note: Primogenitor: One's earliest male ancestor.\Please take care of my cute little sister, Knight-dono.\Knight... You mean me? response:	I'm not in love with anyone, since Saito likes the maid...
context: Ever since she was little, she would hide in the boat in the courtyard any time something happens.\If you find Louise, go outside of the mansion.\A horse carriage is waiting for you.\May primogenitor's blessings be upon both you and Louise.\Note: Primogenitor: One's earliest male ancestor.\Please take care of my cute little sister, Knight-dono.\Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid... response:	He likes her more than me...
context: If you find Louise, go outside of the mansion.\A horse carriage is waiting for you.\May primogenitor's blessings be upon both you and Louise.\Note: Primogenitor: One's earliest male ancestor.\Please take care of my cute little sister, Knight-dono.\Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid...\He likes her more than me... response:	Let's go, Louise.
context: A horse carriage is waiting for you.\May primogenitor's blessings be upon both you and Louise.\Note: Primogenitor: One's earliest male ancestor.\Please take care of my cute little sister, Knight-dono.\Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid...\He likes her more than me...\Let's go, Louise. response:	Saito.
context: May primogenitor's blessings be upon both you and Louise.\Note: Primogenitor: One's earliest male ancestor.\Please take care of my cute little sister, Knight-dono.\Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid...\He likes her more than me...\Let's go, Louise.\Saito. response:	Your sister prepared a carriage for us.
context: Note: Primogenitor: One's earliest male ancestor.\Please take care of my cute little sister, Knight-dono.\Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid...\He likes her more than me...\Let's go, Louise.\Saito.\Your sister prepared a carriage for us. response:	Don't bother. I don't care about you anymore.
context: Please take care of my cute little sister, Knight-dono.\Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid...\He likes her more than me...\Let's go, Louise.\Saito.\Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore. response:	What are you talking about?
context: Knight... You mean me?\I'm not in love with anyone, since Saito likes the maid...\He likes her more than me...\Let's go, Louise.\Saito.\Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore.\What are you talking about? response:	Because... I can't tell my family... about my Void magic.
context: I'm not in love with anyone, since Saito likes the maid...\He likes her more than me...\Let's go, Louise.\Saito.\Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore.\What are you talking about?\Because... I can't tell my family... about my Void magic. response:	Nobody gives me credit, no matter how much I try.
context: He likes her more than me...\Let's go, Louise.\Saito.\Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore.\What are you talking about?\Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try. response:	I've had it.
context: Let's go, Louise.\Saito.\Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore.\What are you talking about?\Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try.\I've had it. response:	Man...
context: Saito.\Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore.\What are you talking about?\Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try.\I've had it.\Man... response:	I'll give you credit, then.
context: Your sister prepared a carriage for us.\Don't bother. I don't care about you anymore.\What are you talking about?\Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try.\I've had it.\Man...\I'll give you credit, then. response:	I'll assent to everything about you.
context: Don't bother. I don't care about you anymore.\What are you talking about?\Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try.\I've had it.\Man...\I'll give you credit, then.\I'll assent to everything about you. response:	So stand up already.
context: What are you talking about?\Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try.\I've had it.\Man...\I'll give you credit, then.\I'll assent to everything about you.\So stand up already. response:	Don't lie to me... when you were the one who called the maid.
context: Because... I can't tell my family... about my Void magic.\Nobody gives me credit, no matter how much I try.\I've had it.\Man...\I'll give you credit, then.\I'll assent to everything about you.\So stand up already.\Don't lie to me... when you were the one who called the maid. response:	Huh?
context: Nobody gives me credit, no matter how much I try.\I've had it.\Man...\I'll give you credit, then.\I'll assent to everything about you.\So stand up already.\Don't lie to me... when you were the one who called the maid.\Huh? response:	You prefer her, don't you?
context: I've had it.\Man...\I'll give you credit, then.\I'll assent to everything about you.\So stand up already.\Don't lie to me... when you were the one who called the maid.\Huh?\You prefer her, don't you? response:	Are you an idiot?
context: Man...\I'll give you credit, then.\I'll assent to everything about you.\So stand up already.\Don't lie to me... when you were the one who called the maid.\Huh?\You prefer her, don't you?\Are you an idiot? response:	Who are you calling an idiot?!
context: I'll give you credit, then.\I'll assent to everything about you.\So stand up already.\Don't lie to me... when you were the one who called the maid.\Huh?\You prefer her, don't you?\Are you an idiot?\Who are you calling an idiot?! response:	Who would willingly please a selfish girl like you?
context: I'll assent to everything about you.\So stand up already.\Don't lie to me... when you were the one who called the maid.\Huh?\You prefer her, don't you?\Are you an idiot?\Who are you calling an idiot?!\Who would willingly please a selfish girl like you? response:	Who would willingly be a familiar for a flat-chested master?
context: So stand up already.\Don't lie to me... when you were the one who called the maid.\Huh?\You prefer her, don't you?\Are you an idiot?\Who are you calling an idiot?!\Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master? response:	H-How dare you say that!
context: Don't lie to me... when you were the one who called the maid.\Huh?\You prefer her, don't you?\Are you an idiot?\Who are you calling an idiot?!\Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master?\H-How dare you say that! response:	Yeah, I'll say it as many times as you want.
context: Huh?\You prefer her, don't you?\Are you an idiot?\Who are you calling an idiot?!\Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master?\H-How dare you say that!\Yeah, I'll say it as many times as you want. response:	I don't give a damn about all this war, mission and groom stuff!
context: You prefer her, don't you?\Are you an idiot?\Who are you calling an idiot?!\Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master?\H-How dare you say that!\Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff! response:	Do whatever you want, then!
context: Are you an idiot?\Who are you calling an idiot?!\Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master?\H-How dare you say that!\Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then! response:	I love you!
context: Who are you calling an idiot?!\Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master?\H-How dare you say that!\Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then!\I love you! response:	I love you.
context: Who would willingly please a selfish girl like you?\Who would willingly be a familiar for a flat-chested master?\H-How dare you say that!\Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then!\I love you!\I love you. response:	Looking at your face makes my heart race.
context: Who would willingly be a familiar for a flat-chested master?\H-How dare you say that!\Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then!\I love you!\I love you.\Looking at your face makes my heart race. response:	Isn't that what being in love is?
context: H-How dare you say that!\Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then!\I love you!\I love you.\Looking at your face makes my heart race.\Isn't that what being in love is? response:	And yet you blab about maids and whatnot...
context: Yeah, I'll say it as many times as you want.\I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then!\I love you!\I love you.\Looking at your face makes my heart race.\Isn't that what being in love is?\And yet you blab about maids and whatnot... response:	Why do you think I risk my life by fighting?
context: I don't give a damn about all this war, mission and groom stuff!\Do whatever you want, then!\I love you!\I love you.\Looking at your face makes my heart race.\Isn't that what being in love is?\And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting? response:	It's because I love you!
context: Do whatever you want, then!\I love you!\I love you.\Looking at your face makes my heart race.\Isn't that what being in love is?\And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting?\It's because I love you! response:	I'll kill you if you're lying.
context: I love you!\I love you.\Looking at your face makes my heart race.\Isn't that what being in love is?\And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting?\It's because I love you!\I'll kill you if you're lying. response:	I'm not lying.
context: I love you.\Looking at your face makes my heart race.\Isn't that what being in love is?\And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting?\It's because I love you!\I'll kill you if you're lying.\I'm not lying. response:	W-Wait!
context: Looking at your face makes my heart race.\Isn't that what being in love is?\And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting?\It's because I love you!\I'll kill you if you're lying.\I'm not lying.\W-Wait! response:	Um... um... um... you see...
context: Isn't that what being in love is?\And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting?\It's because I love you!\I'll kill you if you're lying.\I'm not lying.\W-Wait!\Um... um... um... you see... response:	Well, anyway, ah...
context: And yet you blab about maids and whatnot...\Why do you think I risk my life by fighting?\It's because I love you!\I'll kill you if you're lying.\I'm not lying.\W-Wait!\Um... um... um... you see...\Well, anyway, ah... response:	S-Since you've sworn your loyalty to me by saying that you love your master,
context: Why do you think I risk my life by fighting?\It's because I love you!\I'll kill you if you're lying.\I'm not lying.\W-Wait!\Um... um... um... you see...\Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master, response:	I-I guess you do deserve a reward...
context: It's because I love you!\I'll kill you if you're lying.\I'm not lying.\W-Wait!\Um... um... um... you see...\Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward... response:	J-Just one spot, okay?
context: I'll kill you if you're lying.\I'm not lying.\W-Wait!\Um... um... um... you see...\Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward...\J-Just one spot, okay? response:	Y-You can touch anywhere you want on your master's body, just one spot.
context: I'm not lying.\W-Wait!\Um... um... um... you see...\Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward...\J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot. response:	I'm going to die...
context: W-Wait!\Um... um... um... you see...\Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward...\J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die... response:	Hey, Saito.
context: Um... um... um... you see...\Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward...\J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die...\Hey, Saito. response:	I love you.
context: Well, anyway, ah...\S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward...\J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die...\Hey, Saito.\I love you. response:	No, Saito...
context: S-Since you've sworn your loyalty to me by saying that you love your master,\I-I guess you do deserve a reward...\J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die...\Hey, Saito.\I love you.\No, Saito... response:	Hey, I said no.
context: I-I guess you do deserve a reward...\J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die...\Hey, Saito.\I love you.\No, Saito...\Hey, I said no. response:	I love you. I really love you.
context: J-Just one spot, okay?\Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die...\Hey, Saito.\I love you.\No, Saito...\Hey, I said no.\I love you. I really love you. response:	I seriously love you.
context: Y-You can touch anywhere you want on your master's body, just one spot.\I'm going to die...\Hey, Saito.\I love you.\No, Saito...\Hey, I said no.\I love you. I really love you.\I seriously love you. response:	Do you really?
context: I'm going to die...\Hey, Saito.\I love you.\No, Saito...\Hey, I said no.\I love you. I really love you.\I seriously love you.\Do you really? response:	Yeah.
context: Hey, Saito.\I love you.\No, Saito...\Hey, I said no.\I love you. I really love you.\I seriously love you.\Do you really?\Yeah. response:	Really? Seriously?
context: I love you.\No, Saito...\Hey, I said no.\I love you. I really love you.\I seriously love you.\Do you really?\Yeah.\Really? Seriously? response:	No, you can't...
context: No, Saito...\Hey, I said no.\I love you. I really love you.\I seriously love you.\Do you really?\Yeah.\Really? Seriously?\No, you can't... response:	No, don't rush like that...
context: Hey, I said no.\I love you. I really love you.\I seriously love you.\Do you really?\Yeah.\Really? Seriously?\No, you can't...\No, don't rush like that... response:	Don't be so full of yourself...
context: I love you. I really love you.\I seriously love you.\Do you really?\Yeah.\Really? Seriously?\No, you can't...\No, don't rush like that...\Don't be so full of yourself... response:	I love you, Louise.
context: I seriously love you.\Do you really?\Yeah.\Really? Seriously?\No, you can't...\No, don't rush like that...\Don't be so full of yourself...\I love you, Louise. response:	I really love you.
context: Do you really?\Yeah.\Really? Seriously?\No, you can't...\No, don't rush like that...\Don't be so full of yourself...\I love you, Louise.\I really love you. response:	Saito.
context: Yeah.\Really? Seriously?\No, you can't...\No, don't rush like that...\Don't be so full of yourself...\I love you, Louise.\I really love you.\Saito. response:	What are you doing?
context: Really? Seriously?\No, you can't...\No, don't rush like that...\Don't be so full of yourself...\I love you, Louise.\I really love you.\Saito.\What are you doing? response:	Decapitate him.
context: No, you can't...\No, don't rush like that...\Don't be so full of yourself...\I love you, Louise.\I really love you.\Saito.\What are you doing?\Decapitate him. response:	You were so close, Partner.
context: No, don't rush like that...\Don't be so full of yourself...\I love you, Louise.\I really love you.\Saito.\What are you doing?\Decapitate him.\You were so close, Partner. response:	Only a step away.
context: Don't be so full of yourself...\I love you, Louise.\I really love you.\Saito.\What are you doing?\Decapitate him.\You were so close, Partner.\Only a step away. response:	Shut up. We can talk later.
context: I love you, Louise.\I really love you.\Saito.\What are you doing?\Decapitate him.\You were so close, Partner.\Only a step away.\Shut up. We can talk later. response:	They're handsome guys.
context: I really love you.\Saito.\What are you doing?\Decapitate him.\You were so close, Partner.\Only a step away.\Shut up. We can talk later.\They're handsome guys. response:	Here I go.
context: Saito.\What are you doing?\Decapitate him.\You were so close, Partner.\Only a step away.\Shut up. We can talk later.\They're handsome guys.\Here I go. response:	What is he?
context: What are you doing?\Decapitate him.\You were so close, Partner.\Only a step away.\Shut up. We can talk later.\They're handsome guys.\Here I go.\What is he? response:	He can't be a human.
context: Decapitate him.\You were so close, Partner.\Only a step away.\Shut up. We can talk later.\They're handsome guys.\Here I go.\What is he?\He can't be a human. response:	Please don't worry about Louise, Father!
context: You were so close, Partner.\Only a step away.\Shut up. We can talk later.\They're handsome guys.\Here I go.\What is he?\He can't be a human.\Please don't worry about Louise, Father! response:	Don't give me that crap!
context: Only a step away.\Shut up. We can talk later.\They're handsome guys.\Here I go.\What is he?\He can't be a human.\Please don't worry about Louise, Father!\Don't give me that crap! response:	Damn, what do I do?
context: Shut up. We can talk later.\They're handsome guys.\Here I go.\What is he?\He can't be a human.\Please don't worry about Louise, Father!\Don't give me that crap!\Damn, what do I do? response:	Onee-san...
context: They're handsome guys.\Here I go.\What is he?\He can't be a human.\Please don't worry about Louise, Father!\Don't give me that crap!\Damn, what do I do?\Onee-san... response:	Saito-san! Hurry!
context: Here I go.\What is he?\He can't be a human.\Please don't worry about Louise, Father!\Don't give me that crap!\Damn, what do I do?\Onee-san...\Saito-san! Hurry! response:	Siesta!
context: What is he?\He can't be a human.\Please don't worry about Louise, Father!\Don't give me that crap!\Damn, what do I do?\Onee-san...\Saito-san! Hurry!\Siesta! response:	Let's go.
context: He can't be a human.\Please don't worry about Louise, Father!\Don't give me that crap!\Damn, what do I do?\Onee-san...\Saito-san! Hurry!\Siesta!\Let's go. response:	I can trust what you said earlier, right?
context: Please don't worry about Louise, Father!\Don't give me that crap!\Damn, what do I do?\Onee-san...\Saito-san! Hurry!\Siesta!\Let's go.\I can trust what you said earlier, right? response:	Of course.
context: Don't give me that crap!\Damn, what do I do?\Onee-san...\Saito-san! Hurry!\Siesta!\Let's go.\I can trust what you said earlier, right?\Of course. response:	Hey, Saito.
context: Damn, what do I do?\Onee-san...\Saito-san! Hurry!\Siesta!\Let's go.\I can trust what you said earlier, right?\Of course.\Hey, Saito. response:	Where were you last night?
context: Onee-san...\Saito-san! Hurry!\Siesta!\Let's go.\I can trust what you said earlier, right?\Of course.\Hey, Saito.\Where were you last night? response:	Um... well...
context: Saito-san! Hurry!\Siesta!\Let's go.\I can trust what you said earlier, right?\Of course.\Hey, Saito.\Where were you last night?\Um... well... response:	Is it true that you called her to your room?
context: Siesta!\Let's go.\I can trust what you said earlier, right?\Of course.\Hey, Saito.\Where were you last night?\Um... well...\Is it true that you called her to your room? response:	Of course not!
context: Let's go.\I can trust what you said earlier, right?\Of course.\Hey, Saito.\Where were you last night?\Um... well...\Is it true that you called her to your room?\Of course not! response:	Then where were you?
context: I can trust what you said earlier, right?\Of course.\Hey, Saito.\Where were you last night?\Um... well...\Is it true that you called her to your room?\Of course not!\Then where were you? response:	Well, your older sister was...
context: Of course.\Hey, Saito.\Where were you last night?\Um... well...\Is it true that you called her to your room?\Of course not!\Then where were you?\Well, your older sister was... response:	What?!
context: Hey, Saito.\Where were you last night?\Um... well...\Is it true that you called her to your room?\Of course not!\Then where were you?\Well, your older sister was...\What?! response:	You touched Eleonore-oneesama, of all people?
context: Where were you last night?\Um... well...\Is it true that you called her to your room?\Of course not!\Then where were you?\Well, your older sister was...\What?!\You touched Eleonore-oneesama, of all people? response:	N-No, I had no intention of doing so.
context: Um... well...\Is it true that you called her to your room?\Of course not!\Then where were you?\Well, your older sister was...\What?!\You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so. response:	Your sister was the one who jumped me.
context: Is it true that you called her to your room?\Of course not!\Then where were you?\Well, your older sister was...\What?!\You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so.\Your sister was the one who jumped me. response:	Oh, so you did sneak into her room!
context: Of course not!\Then where were you?\Well, your older sister was...\What?!\You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so.\Your sister was the one who jumped me.\Oh, so you did sneak into her room! response:	Because I mistook her room for yours...
context: Then where were you?\Well, your older sister was...\What?!\You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so.\Your sister was the one who jumped me.\Oh, so you did sneak into her room!\Because I mistook her room for yours... response:	I won't forgive you!
context: Well, your older sister was...\What?!\You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so.\Your sister was the one who jumped me.\Oh, so you did sneak into her room!\Because I mistook her room for yours...\I won't forgive you! response:	I was a fool for believing you.
context: What?!\You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so.\Your sister was the one who jumped me.\Oh, so you did sneak into her room!\Because I mistook her room for yours...\I won't forgive you!\I was a fool for believing you. response:	You lying dog!
context: You touched Eleonore-oneesama, of all people?\N-No, I had no intention of doing so.\Your sister was the one who jumped me.\Oh, so you did sneak into her room!\Because I mistook her room for yours...\I won't forgive you!\I was a fool for believing you.\You lying dog! response:	Dirty dog!
context: N-No, I had no intention of doing so.\Your sister was the one who jumped me.\Oh, so you did sneak into her room!\Because I mistook her room for yours...\I won't forgive you!\I was a fool for believing you.\You lying dog!\Dirty dog! response:	Perverted dog!
context: Your sister was the one who jumped me.\Oh, so you did sneak into her room!\Because I mistook her room for yours...\I won't forgive you!\I was a fool for believing you.\You lying dog!\Dirty dog!\Perverted dog! response:	I-I'm sorry!
context: Oh, so you did sneak into her room!\Because I mistook her room for yours...\I won't forgive you!\I was a fool for believing you.\You lying dog!\Dirty dog!\Perverted dog!\I-I'm sorry! response:	I'm the only one who can make Saito-san happy.
context: Because I mistook her room for yours...\I won't forgive you!\I was a fool for believing you.\You lying dog!\Dirty dog!\Perverted dog!\I-I'm sorry!\I'm the only one who can make Saito-san happy. response:	Unforgivable. I won't forgive you!
context: I won't forgive you!\I was a fool for believing you.\You lying dog!\Dirty dog!\Perverted dog!\I-I'm sorry!\I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you! response:	With my womanly charm, I'll beat Miss Valliere.
context: I was a fool for believing you.\You lying dog!\Dirty dog!\Perverted dog!\I-I'm sorry!\I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere. response:	Hey, are you listening to me?
context: You lying dog!\Dirty dog!\Perverted dog!\I-I'm sorry!\I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me? response:	You stupid dog!
context: Dirty dog!\Perverted dog!\I-I'm sorry!\I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me?\You stupid dog! response:	You dog!
context: Perverted dog!\I-I'm sorry!\I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me?\You stupid dog!\You dog! response:	What are you investigating so stealthily?
context: I-I'm sorry!\I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me?\You stupid dog!\You dog!\What are you investigating so stealthily? response:	My sister would never steal.
context: I'm the only one who can make Saito-san happy.\Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me?\You stupid dog!\You dog!\What are you investigating so stealthily?\My sister would never steal. response:	Zero no Tsukaima. Futatsuki no Kishi.
context: Unforgivable. I won't forgive you!\With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me?\You stupid dog!\You dog!\What are you investigating so stealthily?\My sister would never steal.\Zero no Tsukaima. Futatsuki no Kishi. response:	The Spy's Seal.
context: With my womanly charm, I'll beat Miss Valliere.\Hey, are you listening to me?\You stupid dog!\You dog!\What are you investigating so stealthily?\My sister would never steal.\Zero no Tsukaima. Futatsuki no Kishi.\The Spy's Seal. response:	If you want to meet me again next week, then sit tightly and wait!
