context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: - A very nice catch. - Just between us, isn't it nice\to have one of our nefarious schemes actually work for once?\Feels great.\We're at our best when we're at our worst.\We've finally got it back.\Yeah, when the boss hears about this, I'll be top cat again.\Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there? response:	-Prepare for trouble. -And you can make that triple.
context: to have one of our nefarious schemes actually work for once?\Feels great.\We're at our best when we're at our worst.\We've finally got it back.\Yeah, when the boss hears about this, I'll be top cat again.\Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple. response:	To protect the world from devastation.
context: Feels great.\We're at our best when we're at our worst.\We've finally got it back.\Yeah, when the boss hears about this, I'll be top cat again.\Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple.\To protect the world from devastation. response:	-To unite all peoples within our nation. -To unite all peoples within our nation.
context: We're at our best when we're at our worst.\We've finally got it back.\Yeah, when the boss hears about this, I'll be top cat again.\Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple.\To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation. response:	-This was just- -Too good.
context: We've finally got it back.\Yeah, when the boss hears about this, I'll be top cat again.\Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple.\To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good. response:	-To last. -You got that right.
context: Yeah, when the boss hears about this, I'll be top cat again.\Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple.\To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good.\-To last. -You got that right. response:	Pika!
context: Na-na-na!\-Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple.\To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good.\-To last. -You got that right.\Pika! response:	We're defending the beauty of truth and love.
context: -Hey, somebody's busting in. -Who is it? who's there?\-Prepare for trouble. -And you can make that triple.\To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good.\-To last. -You got that right.\Pika!\We're defending the beauty of truth and love. response:	-Let's do it. -We got to stop them!
context: -Prepare for trouble. -And you can make that triple.\To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good.\-To last. -You got that right.\Pika!\We're defending the beauty of truth and love.\-Let's do it. -We got to stop them! response:	-Today is the one day. -You won't win.
context: To protect the world from devastation.\-To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good.\-To last. -You got that right.\Pika!\We're defending the beauty of truth and love.\-Let's do it. -We got to stop them!\-Today is the one day. -You won't win. response:	Butterfree, go.
context: -To unite all peoples within our nation. -To unite all peoples within our nation.\-This was just- -Too good.\-To last. -You got that right.\Pika!\We're defending the beauty of truth and love.\-Let's do it. -We got to stop them!\-Today is the one day. -You won't win.\Butterfree, go. response:	Go, Starmie!
context: -This was just- -Too good.\-To last. -You got that right.\Pika!\We're defending the beauty of truth and love.\-Let's do it. -We got to stop them!\-Today is the one day. -You won't win.\Butterfree, go.\Go, Starmie! response:	Starmie, Tackle attack.
context: -To last. -You got that right.\Pika!\We're defending the beauty of truth and love.\-Let's do it. -We got to stop them!\-Today is the one day. -You won't win.\Butterfree, go.\Go, Starmie!\Starmie, Tackle attack. response:	Free! Free!
context: Pika!\We're defending the beauty of truth and love.\-Let's do it. -We got to stop them!\-Today is the one day. -You won't win.\Butterfree, go.\Go, Starmie!\Starmie, Tackle attack.\Free! Free! response:	Free! Free!
context: We're defending the beauty of truth and love.\-Let's do it. -We got to stop them!\-Today is the one day. -You won't win.\Butterfree, go.\Go, Starmie!\Starmie, Tackle attack.\Free! Free!\Free! Free! response:	The Butterfree are getting away! Do something!
context: -Let's do it. -We got to stop them!\-Today is the one day. -You won't win.\Butterfree, go.\Go, Starmie!\Starmie, Tackle attack.\Free! Free!\Free! Free!\The Butterfree are getting away! Do something! response:	Take this.
context: -Today is the one day. -You won't win.\Butterfree, go.\Go, Starmie!\Starmie, Tackle attack.\Free! Free!\Free! Free!\The Butterfree are getting away! Do something!\Take this. response:	Hang in there, Starmie.
context: Butterfree, go.\Go, Starmie!\Starmie, Tackle attack.\Free! Free!\Free! Free!\The Butterfree are getting away! Do something!\Take this.\Hang in there, Starmie. response:	Hurry up, fly away.
context: Go, Starmie!\Starmie, Tackle attack.\Free! Free!\Free! Free!\The Butterfree are getting away! Do something!\Take this.\Hang in there, Starmie.\Hurry up, fly away. response:	Wait. Stop them. They're getting away. hurry.
context: Starmie, Tackle attack.\Free! Free!\Free! Free!\The Butterfree are getting away! Do something!\Take this.\Hang in there, Starmie.\Hurry up, fly away.\Wait. Stop them. They're getting away. hurry. response:	Are you all right, Butterfree?
context: Free! Free!\Free! Free!\The Butterfree are getting away! Do something!\Take this.\Hang in there, Starmie.\Hurry up, fly away.\Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree? response:	Free! Free! Free!
context: Free! Free!\The Butterfree are getting away! Do something!\Take this.\Hang in there, Starmie.\Hurry up, fly away.\Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree?\Free! Free! Free! response:	I'll get you.
context: The Butterfree are getting away! Do something!\Take this.\Hang in there, Starmie.\Hurry up, fly away.\Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree?\Free! Free! Free!\I'll get you. response:	Free!
context: Take this.\Hang in there, Starmie.\Hurry up, fly away.\Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree?\Free! Free! Free!\I'll get you.\Free! response:	We won't let them get away, argh!
context: Hang in there, Starmie.\Hurry up, fly away.\Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree?\Free! Free! Free!\I'll get you.\Free!\We won't let them get away, argh! response:	- Stop! Come back! - Wait!
context: Hurry up, fly away.\Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree?\Free! Free! Free!\I'll get you.\Free!\We won't let them get away, argh!\- Stop! Come back! - Wait! response:	We're going to get every one of them back.
context: Wait. Stop them. They're getting away. hurry.\Are you all right, Butterfree?\Free! Free! Free!\I'll get you.\Free!\We won't let them get away, argh!\- Stop! Come back! - Wait!\We're going to get every one of them back. response:	Hurry. Faster.
context: Are you all right, Butterfree?\Free! Free! Free!\I'll get you.\Free!\We won't let them get away, argh!\- Stop! Come back! - Wait!\We're going to get every one of them back.\Hurry. Faster. response:	There's team rocket. Over there.
context: Free! Free! Free!\I'll get you.\Free!\We won't let them get away, argh!\- Stop! Come back! - Wait!\We're going to get every one of them back.\Hurry. Faster.\There's team rocket. Over there. response:	The flock of Butterfree.
context: I'll get you.\Free!\We won't let them get away, argh!\- Stop! Come back! - Wait!\We're going to get every one of them back.\Hurry. Faster.\There's team rocket. Over there.\The flock of Butterfree. response:	No, they're doing it again.
context: Free!\We won't let them get away, argh!\- Stop! Come back! - Wait!\We're going to get every one of them back.\Hurry. Faster.\There's team rocket. Over there.\The flock of Butterfree.\No, they're doing it again. response:	Pikachu!
context: We won't let them get away, argh!\- Stop! Come back! - Wait!\We're going to get every one of them back.\Hurry. Faster.\There's team rocket. Over there.\The flock of Butterfree.\No, they're doing it again.\Pikachu! response:	Pikachu, what are you two going to do?
context: - Stop! Come back! - Wait!\We're going to get every one of them back.\Hurry. Faster.\There's team rocket. Over there.\The flock of Butterfree.\No, they're doing it again.\Pikachu!\Pikachu, what are you two going to do? response:	Pika!
context: We're going to get every one of them back.\Hurry. Faster.\There's team rocket. Over there.\The flock of Butterfree.\No, they're doing it again.\Pikachu!\Pikachu, what are you two going to do?\Pika! response:	What's that?
context: Hurry. Faster.\There's team rocket. Over there.\The flock of Butterfree.\No, they're doing it again.\Pikachu!\Pikachu, what are you two going to do?\Pika!\What's that? response:	Huh?
context: There's team rocket. Over there.\The flock of Butterfree.\No, they're doing it again.\Pikachu!\Pikachu, what are you two going to do?\Pika!\What's that?\Huh? response:	Pika!
context: The flock of Butterfree.\No, they're doing it again.\Pikachu!\Pikachu, what are you two going to do?\Pika!\What's that?\Huh?\Pika! response:	Huh?
context: No, they're doing it again.\Pikachu!\Pikachu, what are you two going to do?\Pika!\What's that?\Huh?\Pika!\Huh? response:	It's going to shock us. It's going to shock us. It's going to shock us.
context: Pikachu!\Pikachu, what are you two going to do?\Pika!\What's that?\Huh?\Pika!\Huh?\It's going to shock us. It's going to shock us. It's going to shock us. response:	It's going to shock us. It's going to...
context: Pikachu, what are you two going to do?\Pika!\What's that?\Huh?\Pika!\Huh?\It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to... response:	-We were so close this time. -
context: Pika!\What's that?\Huh?\Pika!\Huh?\It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to...\-We were so close this time. - response:	Looks like Team Rocket's blasting off again!
context: What's that?\Huh?\Pika!\Huh?\It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to...\-We were so close this time. -\Looks like Team Rocket's blasting off again! response:	We did it.
context: Huh?\Pika!\Huh?\It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to...\-We were so close this time. -\Looks like Team Rocket's blasting off again!\We did it. response:	That'll teach'em not to play around with a Pokemon romance.
context: Pika!\Huh?\It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to...\-We were so close this time. -\Looks like Team Rocket's blasting off again!\We did it.\That'll teach'em not to play around with a Pokemon romance. response:	-Free! -Pika.
context: Huh?\It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to...\-We were so close this time. -\Looks like Team Rocket's blasting off again!\We did it.\That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika. response:	-You did it, Pikachu. Great work. -Pi. Pikachu.
context: It's going to shock us. It's going to shock us. It's going to shock us.\It's going to shock us. It's going to...\-We were so close this time. -\Looks like Team Rocket's blasting off again!\We did it.\That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu. response:	Free!
context: It's going to shock us. It's going to...\-We were so close this time. -\Looks like Team Rocket's blasting off again!\We did it.\That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu.\Free! response:	Free! Free!
context: -We were so close this time. -\Looks like Team Rocket's blasting off again!\We did it.\That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu.\Free!\Free! Free! response:	Hey, look.
context: Looks like Team Rocket's blasting off again!\We did it.\That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu.\Free!\Free! Free!\Hey, look. response:	Free! Free! Free!
context: We did it.\That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu.\Free!\Free! Free!\Hey, look.\Free! Free! Free! response:	Heh, now the pink Butterfree
context: That'll teach'em not to play around with a Pokemon romance.\-Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu.\Free!\Free! Free!\Hey, look.\Free! Free! Free!\Heh, now the pink Butterfree response:	is doing the courtship dance for your Butterfree.
context: -Free! -Pika.\-You did it, Pikachu. Great work. -Pi. Pikachu.\Free!\Free! Free!\Hey, look.\Free! Free! Free!\Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree. response:	-All right, good for you, Butterfree. -Chu.
context: -You did it, Pikachu. Great work. -Pi. Pikachu.\Free!\Free! Free!\Hey, look.\Free! Free! Free!\Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu. response:	Free! Free! Free! Free!
context: Free!\Free! Free!\Hey, look.\Free! Free! Free!\Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free! response:	Well, I guess you have to leave us now, don't you?
context: Free! Free!\Hey, look.\Free! Free! Free!\Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you? response:	They have to cross the ocean and start their new family.
context: Hey, look.\Free! Free! Free!\Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family. response:	-I'll miss you, Butterfree. -It's time.
context: Free! Free! Free!\Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time. response:	I'll say goodbye, then.
context: Heh, now the pink Butterfree\is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time.\I'll say goodbye, then. response:	This is a great Butterfree, so take care of it for me.
context: is doing the courtship dance for your Butterfree.\-All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time.\I'll say goodbye, then.\This is a great Butterfree, so take care of it for me. response:	Free! Free!
context: -All right, good for you, Butterfree. -Chu.\Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time.\I'll say goodbye, then.\This is a great Butterfree, so take care of it for me.\Free! Free! response:	-Your babies are going to be beautiful. -I guess you better get going.
context: Free! Free! Free! Free!\Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time.\I'll say goodbye, then.\This is a great Butterfree, so take care of it for me.\Free! Free!\-Your babies are going to be beautiful. -I guess you better get going. response:	Free!
context: Well, I guess you have to leave us now, don't you?\They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time.\I'll say goodbye, then.\This is a great Butterfree, so take care of it for me.\Free! Free!\-Your babies are going to be beautiful. -I guess you better get going.\Free! response:	Free!
context: They have to cross the ocean and start their new family.\-I'll miss you, Butterfree. -It's time.\I'll say goodbye, then.\This is a great Butterfree, so take care of it for me.\Free! Free!\-Your babies are going to be beautiful. -I guess you better get going.\Free!\Free! response:	Don't worry. I'll just tell all the other Pokemon that you're on a trip
context: -I'll miss you, Butterfree. -It's time.\I'll say goodbye, then.\This is a great Butterfree, so take care of it for me.\Free! Free!\-Your babies are going to be beautiful. -I guess you better get going.\Free!\Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip response:	and you'll come back someday maybe.
context: I'll say goodbye, then.\This is a great Butterfree, so take care of it for me.\Free! Free!\-Your babies are going to be beautiful. -I guess you better get going.\Free!\Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe. response:	Free! Free! Free!
context: This is a great Butterfree, so take care of it for me.\Free! Free!\-Your babies are going to be beautiful. -I guess you better get going.\Free!\Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe.\Free! Free! Free! response:	Goodbye, Butterfree.
context: Free! Free!\-Your babies are going to be beautiful. -I guess you better get going.\Free!\Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe.\Free! Free! Free!\Goodbye, Butterfree. response:	-Bye-bye, Butterfree. -Good luck to both of you.
context: -Your babies are going to be beautiful. -I guess you better get going.\Free!\Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe.\Free! Free! Free!\Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you. response:	Pikachu.
context: Free!\Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe.\Free! Free! Free!\Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you.\Pikachu. response:	Butterfree.
context: Free!\Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe.\Free! Free! Free!\Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you.\Pikachu.\Butterfree. response:	Hey, Ash, Butterfree's almost out of sight.
context: Don't worry. I'll just tell all the other Pokemon that you're on a trip\and you'll come back someday maybe.\Free! Free! Free!\Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you.\Pikachu.\Butterfree.\Hey, Ash, Butterfree's almost out of sight. response:	Huh?
context: and you'll come back someday maybe.\Free! Free! Free!\Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you.\Pikachu.\Butterfree.\Hey, Ash, Butterfree's almost out of sight.\Huh? response:	Take care, Butterfree! Good luck, buddy!
context: Free! Free! Free!\Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you.\Pikachu.\Butterfree.\Hey, Ash, Butterfree's almost out of sight.\Huh?\Take care, Butterfree! Good luck, buddy! response:	Free!
context: Goodbye, Butterfree.\-Bye-bye, Butterfree. -Good luck to both of you.\Pikachu.\Butterfree.\Hey, Ash, Butterfree's almost out of sight.\Huh?\Take care, Butterfree! Good luck, buddy!\Free! response:	Goodbye, Butterfree. I'll always remember you.
context: -Bye-bye, Butterfree. -Good luck to both of you.\Pikachu.\Butterfree.\Hey, Ash, Butterfree's almost out of sight.\Huh?\Take care, Butterfree! Good luck, buddy!\Free!\Goodbye, Butterfree. I'll always remember you. response:	Thank you for everything. Goodbye, Butterfree!
context: Pikachu.\Butterfree.\Hey, Ash, Butterfree's almost out of sight.\Huh?\Take care, Butterfree! Good luck, buddy!\Free!\Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree! response:	J Pokemon, gotta catch'em all It's you and me J
context: Butterfree.\Hey, Ash, Butterfree's almost out of sight.\Huh?\Take care, Butterfree! Good luck, buddy!\Free!\Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J response:	J I know it's my destiny Pokemon J
context: Hey, Ash, Butterfree's almost out of sight.\Huh?\Take care, Butterfree! Good luck, buddy!\Free!\Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J response:	Have a good trip, Butterfree. Take care of yourself!
context: Huh?\Take care, Butterfree! Good luck, buddy!\Free!\Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself! response:	Goodbye, Butterfree.
context: Take care, Butterfree! Good luck, buddy!\Free!\Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree. response:	J Pokemon J
context: Free!\Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree.\J Pokemon J response:	Be happy, old friend.
context: Goodbye, Butterfree. I'll always remember you.\Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree.\J Pokemon J\Be happy, old friend. response:	You know, Ash, you raised Butterfree to have a lot of courage
context: Thank you for everything. Goodbye, Butterfree!\J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree.\J Pokemon J\Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage response:	and I think you just proved you have a lot of courage, too.
context: J Pokemon, gotta catch'em all It's you and me J\J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree.\J Pokemon J\Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too. response:	Thank you, Brock.
context: J I know it's my destiny Pokemon J\Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree.\J Pokemon J\Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too.\Thank you, Brock. response:	-Pikachu. -
context: Have a good trip, Butterfree. Take care of yourself!\Goodbye, Butterfree.\J Pokemon J\Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too.\Thank you, Brock.\-Pikachu. - response:	-Isn't that beautiful? -It sure is.
context: Goodbye, Butterfree.\J Pokemon J\Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too.\Thank you, Brock.\-Pikachu. -\-Isn't that beautiful? -It sure is. response:	J Pokemon J
context: J Pokemon J\Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too.\Thank you, Brock.\-Pikachu. -\-Isn't that beautiful? -It sure is.\J Pokemon J response:	Good friendships last forever
context: Be happy, old friend.\You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too.\Thank you, Brock.\-Pikachu. -\-Isn't that beautiful? -It sure is.\J Pokemon J\Good friendships last forever response:	even though friends don't always stay together.
context: You know, Ash, you raised Butterfree to have a lot of courage\and I think you just proved you have a lot of courage, too.\Thank you, Brock.\-Pikachu. -\-Isn't that beautiful? -It sure is.\J Pokemon J\Good friendships last forever\even though friends don't always stay together. response:	Helping Butterfree to grow, Ash just might have grown a little himself.
context: and I think you just proved you have a lot of courage, too.\Thank you, Brock.\-Pikachu. -\-Isn't that beautiful? -It sure is.\J Pokemon J\Good friendships last forever\even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself. response:	Free! Free! Free! Free!
context: Thank you, Brock.\-Pikachu. -\-Isn't that beautiful? -It sure is.\J Pokemon J\Good friendships last forever\even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free! response:	Okay, guys, we gotta rap some Pokemon.
context: -Pikachu. -\-Isn't that beautiful? -It sure is.\J Pokemon J\Good friendships last forever\even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon. response:	You just do the singing. I'll take care of the hard part.
context: -Isn't that beautiful? -It sure is.\J Pokemon J\Good friendships last forever\even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part. response:	Let's get it on!
context: J Pokemon J\Good friendships last forever\even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on! response:	J I want to be the best there ever was J
context: Good friendships last forever\even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on!\J I want to be the best there ever was J response:	J To beat all the rest, yeah That's my cause J
context: even though friends don't always stay together.\Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on!\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J response:	J Electrode, Diglett, Nidoran, Mankey J
context: Helping Butterfree to grow, Ash just might have grown a little himself.\Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on!\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J response:	J Venusaur, Rattata, Fearow, Pidgey J
context: Free! Free! Free! Free!\Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on!\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J response:	J Seaking, Jolteon, Dragonite, Gastly J
context: Okay, guys, we gotta rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on!\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J response:	J Ponyta, Vaporeon Poliwrath, Butterfree J
context: You just do the singing. I'll take care of the hard part.\Let's get it on!\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J response:	J Catch'em, catch'em Gotta catch'em all, Pokemon! J
context: Let's get it on!\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J response:	J I'll search across the land Look far and wide J
context: J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J response:	J Release from my hand The power that's inside J
context: J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J response:	J Venomoth, Poliwag Nidorino, Golduck J
context: J Electrode, Diglett, Nidoran, Mankey J\J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag Nidorino, Golduck J response:	J Ivysaur, Grimer Victreebel, Moltres J
context: J Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag Nidorino, Golduck J\J Ivysaur, Grimer Victreebel, Moltres J response:	J Nidoking, Farfetch'd Abra, Jigglypuff J
context: J Seaking, Jolteon, Dragonite, Gastly J\J Ponyta, Vaporeon Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag Nidorino, Golduck J\J Ivysaur, Grimer Victreebel, Moltres J\J Nidoking, Farfetch'd Abra, Jigglypuff J response:	J Kingler, Rhyhorn, Clefable, Wigglytuff J
