context: Being called response:	Welome home, Master.
context: Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?!\There aren't any such powers!\Now that I think about it. When I invited you to work part-time,\you agreed immediately! response:	I didn't know this was a maid cafe until I got here!
context: His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?!\There aren't any such powers!\Now that I think about it. When I invited you to work part-time,\you agreed immediately!\I didn't know this was a maid cafe until I got here! response:	Even today, you were giving the maids strange looks while you were washing dishes.
context: Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?!\There aren't any such powers!\Now that I think about it. When I invited you to work part-time,\you agreed immediately!\I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes. response:	Oh, I did it again.
context: I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?!\There aren't any such powers!\Now that I think about it. When I invited you to work part-time,\you agreed immediately!\I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again. response:	Enjoy.
context: So much power that it needs a skirt to hide its power?!\There aren't any such powers!\Now that I think about it. When I invited you to work part-time,\you agreed immediately!\I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again.\Enjoy. response:	Enjoy your meal.
context: There aren't any such powers!\Now that I think about it. When I invited you to work part-time,\you agreed immediately!\I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again.\Enjoy.\Enjoy your meal. response:	Oh no, glasses, glasses...
context: Now that I think about it. When I invited you to work part-time,\you agreed immediately!\I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again.\Enjoy.\Enjoy your meal.\Oh no, glasses, glasses... response:	You...
context: you agreed immediately!\I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again.\Enjoy.\Enjoy your meal.\Oh no, glasses, glasses...\You... response:	I wasn't watching!
context: I didn't know this was a maid cafe until I got here!\Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again.\Enjoy.\Enjoy your meal.\Oh no, glasses, glasses...\You...\I wasn't watching! response:	What should I do?!
context: Even today, you were giving the maids strange looks while you were washing dishes.\Oh, I did it again.\Enjoy.\Enjoy your meal.\Oh no, glasses, glasses...\You...\I wasn't watching!\What should I do?! response:	I just touched this maid fetishist!
context: Oh, I did it again.\Enjoy.\Enjoy your meal.\Oh no, glasses, glasses...\You...\I wasn't watching!\What should I do?!\I just touched this maid fetishist! response:	I greeted him!
context: Enjoy.\Enjoy your meal.\Oh no, glasses, glasses...\You...\I wasn't watching!\What should I do?!\I just touched this maid fetishist!\I greeted him! response:	I encouraged him, Do your best.
context: Enjoy your meal.\Oh no, glasses, glasses...\You...\I wasn't watching!\What should I do?!\I just touched this maid fetishist!\I greeted him!\I encouraged him, Do your best. response:	Didn't I say that isn't true!!!
context: Oh no, glasses, glasses...\You...\I wasn't watching!\What should I do?!\I just touched this maid fetishist!\I greeted him!\I encouraged him, Do your best.\Didn't I say that isn't true!!! response:	We'll have to see for ourselves.
context: You...\I wasn't watching!\What should I do?!\I just touched this maid fetishist!\I greeted him!\I encouraged him, Do your best.\Didn't I say that isn't true!!!\We'll have to see for ourselves. response:	I agree.
context: I wasn't watching!\What should I do?!\I just touched this maid fetishist!\I greeted him!\I encouraged him, Do your best.\Didn't I say that isn't true!!!\We'll have to see for ourselves.\I agree. response:	How much of a maid fetish do you people think I have?
context: What should I do?!\I just touched this maid fetishist!\I greeted him!\I encouraged him, Do your best.\Didn't I say that isn't true!!!\We'll have to see for ourselves.\I agree.\How much of a maid fetish do you people think I have? response:	So how are we going to see?
context: I just touched this maid fetishist!\I greeted him!\I encouraged him, Do your best.\Didn't I say that isn't true!!!\We'll have to see for ourselves.\I agree.\How much of a maid fetish do you people think I have?\So how are we going to see? response:	No worries, there's a way.
context: I greeted him!\I encouraged him, Do your best.\Didn't I say that isn't true!!!\We'll have to see for ourselves.\I agree.\How much of a maid fetish do you people think I have?\So how are we going to see?\No worries, there's a way. response:	You just have to show him your garter belt!
context: I encouraged him, Do your best.\Didn't I say that isn't true!!!\We'll have to see for ourselves.\I agree.\How much of a maid fetish do you people think I have?\So how are we going to see?\No worries, there's a way.\You just have to show him your garter belt! response:	What are you telling me to do all of a sudden?!
context: Didn't I say that isn't true!!!\We'll have to see for ourselves.\I agree.\How much of a maid fetish do you people think I have?\So how are we going to see?\No worries, there's a way.\You just have to show him your garter belt!\What are you telling me to do all of a sudden?! response:	Don't you get it, Usami-san?
context: We'll have to see for ourselves.\I agree.\How much of a maid fetish do you people think I have?\So how are we going to see?\No worries, there's a way.\You just have to show him your garter belt!\What are you telling me to do all of a sudden?!\Don't you get it, Usami-san? response:	Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!
context: I agree.\How much of a maid fetish do you people think I have?\So how are we going to see?\No worries, there's a way.\You just have to show him your garter belt!\What are you telling me to do all of a sudden?!\Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else! response:	If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.
context: How much of a maid fetish do you people think I have?\So how are we going to see?\No worries, there's a way.\You just have to show him your garter belt!\What are you telling me to do all of a sudden?!\Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish. response:	I get what you're saying, but...
context: So how are we going to see?\No worries, there's a way.\You just have to show him your garter belt!\What are you telling me to do all of a sudden?!\Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but... response:	Temptation... which means...
context: No worries, there's a way.\You just have to show him your garter belt!\What are you telling me to do all of a sudden?!\Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but...\Temptation... which means... response:	All you have to do is drag your skirt up a little bit to show him your garter belt.
context: You just have to show him your garter belt!\What are you telling me to do all of a sudden?!\Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but...\Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt. response:	Huh?!
context: What are you telling me to do all of a sudden?!\Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but...\Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?! response:	Of course, you'll have to say, Oh, please forgive me, Master, with tears.
context: Don't you get it, Usami-san?\Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but...\Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears. response:	No matter how I think about it, it seems like such a lewd play.
context: Right now, you are nothing but a maid. Therefore it's not embarrassing for you to act like a maid anywhere else!\If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but...\Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play. response:	You can't do it?
context: If Jirou-kun can endure your temptation, then it will prove that he doesn't have a maid fetish.\I get what you're saying, but...\Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play.\You can't do it? response:	Aren't you Jirou's friend?
context: I get what you're saying, but...\Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play.\You can't do it?\Aren't you Jirou's friend? response:	If you're his friend, you should be able to do that much for him.
context: Temptation... which means...\All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play.\You can't do it?\Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him. response:	Oh, could it be?
context: All you have to do is drag your skirt up a little bit to show him your garter belt.\Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play.\You can't do it?\Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him.\Oh, could it be? response:	You actually like him.
context: Huh?!\Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play.\You can't do it?\Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him.\Oh, could it be?\You actually like him. response:	You can't do something embarrassing in front of someone you like.
context: Of course, you'll have to say, Oh, please forgive me, Master, with tears.\No matter how I think about it, it seems like such a lewd play.\You can't do it?\Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him.\Oh, could it be?\You actually like him.\You can't do something embarrassing in front of someone you like. response:	T-That's not true!
context: No matter how I think about it, it seems like such a lewd play.\You can't do it?\Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him.\Oh, could it be?\You actually like him.\You can't do something embarrassing in front of someone you like.\T-That's not true! response:	Oh, so you don't like him, you love him?
context: You can't do it?\Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him.\Oh, could it be?\You actually like him.\You can't do something embarrassing in front of someone you like.\T-That's not true!\Oh, so you don't like him, you love him? response:	N-No! There's no way I'd like Idiot-Chicken!
context: Aren't you Jirou's friend?\If you're his friend, you should be able to do that much for him.\Oh, could it be?\You actually like him.\You can't do something embarrassing in front of someone you like.\T-That's not true!\Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken! response:	Is that so? Then hurry up and drag your skirt up.
context: If you're his friend, you should be able to do that much for him.\Oh, could it be?\You actually like him.\You can't do something embarrassing in front of someone you like.\T-That's not true!\Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up. response:	You don't have to show him your undies. You just have to show him the garter belt.
context: Oh, could it be?\You actually like him.\You can't do something embarrassing in front of someone you like.\T-That's not true!\Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt. response:	You just have to hold it right at that line.
context: You actually like him.\You can't do something embarrassing in front of someone you like.\T-That's not true!\Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line. response:	Idiot-Chicken.
context: You can't do something embarrassing in front of someone you like.\T-That's not true!\Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line.\Idiot-Chicken. response:	What?
context: T-That's not true!\Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line.\Idiot-Chicken.\What? response:	You don't really have a maid fetish, right?
context: Oh, so you don't like him, you love him?\N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line.\Idiot-Chicken.\What?\You don't really have a maid fetish, right? response:	Of course I don't!
context: N-No! There's no way I'd like Idiot-Chicken!\Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line.\Idiot-Chicken.\What?\You don't really have a maid fetish, right?\Of course I don't! response:	Okay fine, after all, I am your friend.
context: Is that so? Then hurry up and drag your skirt up.\You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line.\Idiot-Chicken.\What?\You don't really have a maid fetish, right?\Of course I don't!\Okay fine, after all, I am your friend. response:	As you please, Milady.
context: You don't have to show him your undies. You just have to show him the garter belt.\You just have to hold it right at that line.\Idiot-Chicken.\What?\You don't really have a maid fetish, right?\Of course I don't!\Okay fine, after all, I am your friend.\As you please, Milady. response:	Please forgive me, Master!
context: You just have to hold it right at that line.\Idiot-Chicken.\What?\You don't really have a maid fetish, right?\Of course I don't!\Okay fine, after all, I am your friend.\As you please, Milady.\Please forgive me, Master! response:	How was that, Jirou-kun?
context: Idiot-Chicken.\What?\You don't really have a maid fetish, right?\Of course I don't!\Okay fine, after all, I am your friend.\As you please, Milady.\Please forgive me, Master!\How was that, Jirou-kun? response:	Can you still say that you don't have a maid fetish?
context: What?\You don't really have a maid fetish, right?\Of course I don't!\Okay fine, after all, I am your friend.\As you please, Milady.\Please forgive me, Master!\How was that, Jirou-kun?\Can you still say that you don't have a maid fetish? response:	Can you tell me that you hate garter belts?
context: You don't really have a maid fetish, right?\Of course I don't!\Okay fine, after all, I am your friend.\As you please, Milady.\Please forgive me, Master!\How was that, Jirou-kun?\Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts? response:	This is bad. I can't take this anymore!
context: Of course I don't!\Okay fine, after all, I am your friend.\As you please, Milady.\Please forgive me, Master!\How was that, Jirou-kun?\Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts?\This is bad. I can't take this anymore! response:	I love... maid's... garter belts...
context: Okay fine, after all, I am your friend.\As you please, Milady.\Please forgive me, Master!\How was that, Jirou-kun?\Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts?\This is bad. I can't take this anymore!\I love... maid's... garter belts... response:	Ojou-sama, I have been looking for you!
context: As you please, Milady.\Please forgive me, Master!\How was that, Jirou-kun?\Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts?\This is bad. I can't take this anymore!\I love... maid's... garter belts...\Ojou-sama, I have been looking for you! response:	That took you a long time.
context: Please forgive me, Master!\How was that, Jirou-kun?\Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts?\This is bad. I can't take this anymore!\I love... maid's... garter belts...\Ojou-sama, I have been looking for you!\That took you a long time. response:	A lot has happened.
context: How was that, Jirou-kun?\Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts?\This is bad. I can't take this anymore!\I love... maid's... garter belts...\Ojou-sama, I have been looking for you!\That took you a long time.\A lot has happened. response:	But I am glad you're safe, Ojou-sama.
context: Can you still say that you don't have a maid fetish?\Can you tell me that you hate garter belts?\This is bad. I can't take this anymore!\I love... maid's... garter belts...\Ojou-sama, I have been looking for you!\That took you a long time.\A lot has happened.\But I am glad you're safe, Ojou-sama. response:	Oh Jirou, you were here too.
context: Can you tell me that you hate garter belts?\This is bad. I can't take this anymore!\I love... maid's... garter belts...\Ojou-sama, I have been looking for you!\That took you a long time.\A lot has happened.\But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too. response:	Yeah...
context: This is bad. I can't take this anymore!\I love... maid's... garter belts...\Ojou-sama, I have been looking for you!\That took you a long time.\A lot has happened.\But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too.\Yeah... response:	Yeah, by coincidence.
context: I love... maid's... garter belts...\Ojou-sama, I have been looking for you!\That took you a long time.\A lot has happened.\But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too.\Yeah...\Yeah, by coincidence. response:	Let's head back to the mansion.
context: Ojou-sama, I have been looking for you!\That took you a long time.\A lot has happened.\But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too.\Yeah...\Yeah, by coincidence.\Let's head back to the mansion. response:	Yes, Ojou-sama.
context: That took you a long time.\A lot has happened.\But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too.\Yeah...\Yeah, by coincidence.\Let's head back to the mansion.\Yes, Ojou-sama. response:	Konoe!
context: A lot has happened.\But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too.\Yeah...\Yeah, by coincidence.\Let's head back to the mansion.\Yes, Ojou-sama.\Konoe! response:	Konoe!
context: But I am glad you're safe, Ojou-sama.\Oh Jirou, you were here too.\Yeah...\Yeah, by coincidence.\Let's head back to the mansion.\Yes, Ojou-sama.\Konoe!\Konoe! response:	What is it?
context: Oh Jirou, you were here too.\Yeah...\Yeah, by coincidence.\Let's head back to the mansion.\Yes, Ojou-sama.\Konoe!\Konoe!\What is it? response:	Well, um, are you doing all right?
context: Yeah...\Yeah, by coincidence.\Let's head back to the mansion.\Yes, Ojou-sama.\Konoe!\Konoe!\What is it?\Well, um, are you doing all right? response:	Same to you.
context: Yeah, by coincidence.\Let's head back to the mansion.\Yes, Ojou-sama.\Konoe!\Konoe!\What is it?\Well, um, are you doing all right?\Same to you. response:	I guess I'm doing fine.
context: Let's head back to the mansion.\Yes, Ojou-sama.\Konoe!\Konoe!\What is it?\Well, um, are you doing all right?\Same to you.\I guess I'm doing fine. response:	It's about what I said before.
context: Yes, Ojou-sama.\Konoe!\Konoe!\What is it?\Well, um, are you doing all right?\Same to you.\I guess I'm doing fine.\It's about what I said before. response:	When I said, I don't want to be just friends.
context: Konoe!\Konoe!\What is it?\Well, um, are you doing all right?\Same to you.\I guess I'm doing fine.\It's about what I said before.\When I said, I don't want to be just friends. response:	Don't get me wrong! That wasn't a confession!
context: Konoe!\What is it?\Well, um, are you doing all right?\Same to you.\I guess I'm doing fine.\It's about what I said before.\When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession! response:	That was... Um...
context: What is it?\Well, um, are you doing all right?\Same to you.\I guess I'm doing fine.\It's about what I said before.\When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession!\That was... Um... response:	Best friends.
context: Well, um, are you doing all right?\Same to you.\I guess I'm doing fine.\It's about what I said before.\When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession!\That was... Um...\Best friends. response:	Yes! Best friends!
context: Same to you.\I guess I'm doing fine.\It's about what I said before.\When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession!\That was... Um...\Best friends.\Yes! Best friends! response:	It meant let's be best friends together!
context: I guess I'm doing fine.\It's about what I said before.\When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession!\That was... Um...\Best friends.\Yes! Best friends!\It meant let's be best friends together! response:	Best friends...
context: It's about what I said before.\When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession!\That was... Um...\Best friends.\Yes! Best friends!\It meant let's be best friends together!\Best friends... response:	Do you not want to?
context: When I said, I don't want to be just friends.\Don't get me wrong! That wasn't a confession!\That was... Um...\Best friends.\Yes! Best friends!\It meant let's be best friends together!\Best friends...\Do you not want to? response:	Oh, no, it's just that I was a little surprised because it was so sudden.
context: Don't get me wrong! That wasn't a confession!\That was... Um...\Best friends.\Yes! Best friends!\It meant let's be best friends together!\Best friends...\Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden. response:	Best friends sounds a bit embarrassing, but it's not bad.
context: That was... Um...\Best friends.\Yes! Best friends!\It meant let's be best friends together!\Best friends...\Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad. response:	Let's keep this up, best friend.
context: Best friends.\Yes! Best friends!\It meant let's be best friends together!\Best friends...\Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend. response:	You're right, we're... best friends.
context: Yes! Best friends!\It meant let's be best friends together!\Best friends...\Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend.\You're right, we're... best friends. response:	Bye!
context: It meant let's be best friends together!\Best friends...\Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend.\You're right, we're... best friends.\Bye! response:	Is something the matter?
context: Best friends...\Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend.\You're right, we're... best friends.\Bye!\Is something the matter? response:	Nothing.
context: Do you not want to?\Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend.\You're right, we're... best friends.\Bye!\Is something the matter?\Nothing. response:	Okay.
context: Oh, no, it's just that I was a little surprised because it was so sudden.\Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend.\You're right, we're... best friends.\Bye!\Is something the matter?\Nothing.\Okay. response:	Ojou-sama, who were you on the phone with?
context: Best friends sounds a bit embarrassing, but it's not bad.\Let's keep this up, best friend.\You're right, we're... best friends.\Bye!\Is something the matter?\Nothing.\Okay.\Ojou-sama, who were you on the phone with? response:	Kureha-chan.
context: Let's keep this up, best friend.\You're right, we're... best friends.\Bye!\Is something the matter?\Nothing.\Okay.\Ojou-sama, who were you on the phone with?\Kureha-chan. response:	I thought that I should fix the misunderstandings.
context: You're right, we're... best friends.\Bye!\Is something the matter?\Nothing.\Okay.\Ojou-sama, who were you on the phone with?\Kureha-chan.\I thought that I should fix the misunderstandings. response:	That Jirou-kun doesn't have a maid fetish.
context: Bye!\Is something the matter?\Nothing.\Okay.\Ojou-sama, who were you on the phone with?\Kureha-chan.\I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish. response:	Maid fetish?
context: Is something the matter?\Nothing.\Okay.\Ojou-sama, who were you on the phone with?\Kureha-chan.\I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish.\Maid fetish? response:	Let's go.
context: Nothing.\Okay.\Ojou-sama, who were you on the phone with?\Kureha-chan.\I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish.\Maid fetish?\Let's go. response:	Ojou-sama! What's going on?
context: Okay.\Ojou-sama, who were you on the phone with?\Kureha-chan.\I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish.\Maid fetish?\Let's go.\Ojou-sama! What's going on? response:	Ojou-sama!
context: Ojou-sama, who were you on the phone with?\Kureha-chan.\I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish.\Maid fetish?\Let's go.\Ojou-sama! What's going on?\Ojou-sama! response:	Aren't you glad?
context: Kureha-chan.\I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish.\Maid fetish?\Let's go.\Ojou-sama! What's going on?\Ojou-sama!\Aren't you glad? response:	After all, it was proven that you're not an extreme pervert.
context: I thought that I should fix the misunderstandings.\That Jirou-kun doesn't have a maid fetish.\Maid fetish?\Let's go.\Ojou-sama! What's going on?\Ojou-sama!\Aren't you glad?\After all, it was proven that you're not an extreme pervert. response:	Although, that was pretty embarrassing.
context: That Jirou-kun doesn't have a maid fetish.\Maid fetish?\Let's go.\Ojou-sama! What's going on?\Ojou-sama!\Aren't you glad?\After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing. response:	Thanks.
context: Maid fetish?\Let's go.\Ojou-sama! What's going on?\Ojou-sama!\Aren't you glad?\After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing.\Thanks. response:	I think it was because of Masamune.
context: Let's go.\Ojou-sama! What's going on?\Ojou-sama!\Aren't you glad?\After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing.\Thanks.\I think it was because of Masamune. response:	Hey, isn't this a nice song?
context: Ojou-sama! What's going on?\Ojou-sama!\Aren't you glad?\After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing.\Thanks.\I think it was because of Masamune.\Hey, isn't this a nice song? response:	I think the title was, To Forever Believe in Your Friends
context: Ojou-sama!\Aren't you glad?\After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing.\Thanks.\I think it was because of Masamune.\Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends response:	Oh really.
context: Aren't you glad?\After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing.\Thanks.\I think it was because of Masamune.\Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends\Oh really. response:	I guess I should change.
context: After all, it was proven that you're not an extreme pervert.\Although, that was pretty embarrassing.\Thanks.\I think it was because of Masamune.\Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends\Oh really.\I guess I should change. response:	Phew, I guess I won't be coming to a maid cafe again after this.
context: Although, that was pretty embarrassing.\Thanks.\I think it was because of Masamune.\Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends\Oh really.\I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this. response:	Huh? What, really?
context: Thanks.\I think it was because of Masamune.\Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends\Oh really.\I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really? response:	Wasn't that what we agreed on?
context: I think it was because of Masamune.\Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends\Oh really.\I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really?\Wasn't that what we agreed on? response:	That it was only a one day part-time job.
context: Hey, isn't this a nice song?\I think the title was, To Forever Believe in Your Friends\Oh really.\I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really?\Wasn't that what we agreed on?\That it was only a one day part-time job. response:	That's true, but...
context: I think the title was, To Forever Believe in Your Friends\Oh really.\I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really?\Wasn't that what we agreed on?\That it was only a one day part-time job.\That's true, but... response:	Come over here...
context: Oh really.\I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really?\Wasn't that what we agreed on?\That it was only a one day part-time job.\That's true, but...\Come over here... response:	Huh?
context: I guess I should change.\Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really?\Wasn't that what we agreed on?\That it was only a one day part-time job.\That's true, but...\Come over here...\Huh? response:	I said come!
context: Phew, I guess I won't be coming to a maid cafe again after this.\Huh? What, really?\Wasn't that what we agreed on?\That it was only a one day part-time job.\That's true, but...\Come over here...\Huh?\I said come! response:	Come work here every once in a while.
context: Huh? What, really?\Wasn't that what we agreed on?\That it was only a one day part-time job.\That's true, but...\Come over here...\Huh?\I said come!\Come work here every once in a while. response:	That manager even said she doesn't have enough people to work in the kitchen.
context: Wasn't that what we agreed on?\That it was only a one day part-time job.\That's true, but...\Come over here...\Huh?\I said come!\Come work here every once in a while.\That manager even said she doesn't have enough people to work in the kitchen. response:	And besides, if you do come, I'll let you keep copying my homework...
context: That it was only a one day part-time job.\That's true, but...\Come over here...\Huh?\I said come!\Come work here every once in a while.\That manager even said she doesn't have enough people to work in the kitchen.\And besides, if you do come, I'll let you keep copying my homework... response:	You won't mind, right? It's not a bad deal.
context: That's true, but...\Come over here...\Huh?\I said come!\Come work here every once in a while.\That manager even said she doesn't have enough people to work in the kitchen.\And besides, if you do come, I'll let you keep copying my homework...\You won't mind, right? It's not a bad deal. response:	Oh fine, I'll come once in a while.
