context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Why?\I don't understand.\Saying that you left, it's a lie, right?\Crona...\Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama. response:	Huh?!
context: I don't understand.\Saying that you left, it's a lie, right?\Crona...\Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama.\Huh?! response:	I just wanna go to a place without any people.
context: Saying that you left, it's a lie, right?\Crona...\Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama.\Huh?!\I just wanna go to a place without any people. response:	There's no way a wimp like you can make it alone!
context: Crona...\Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama.\Huh?!\I just wanna go to a place without any people.\There's no way a wimp like you can make it alone! response:	Make up your mind!
context: Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama.\Huh?!\I just wanna go to a place without any people.\There's no way a wimp like you can make it alone!\Make up your mind! response:	If you won't go back to Medusa then turn back to Shibusen!
context: Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama.\Huh?!\I just wanna go to a place without any people.\There's no way a wimp like you can make it alone!\Make up your mind!\If you won't go back to Medusa then turn back to Shibusen! response:	Stop it, there's no way I can go back there, right?
context: You too. Once we get back to the hideout, you'll totally forget about them!\I'm not going back to Medusa-sama.\Huh?!\I just wanna go to a place without any people.\There's no way a wimp like you can make it alone!\Make up your mind!\If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right? response:	Saying all those lies and still being treated so nicely...
context: I'm not going back to Medusa-sama.\Huh?!\I just wanna go to a place without any people.\There's no way a wimp like you can make it alone!\Make up your mind!\If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely... response:	That would only make me feel worse.
context: Huh?!\I just wanna go to a place without any people.\There's no way a wimp like you can make it alone!\Make up your mind!\If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely...\That would only make me feel worse. response:	Shut up! You idiot, do it before we've traveled too far!
context: I just wanna go to a place without any people.\There's no way a wimp like you can make it alone!\Make up your mind!\If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely...\That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far! response:	Stop it.
context: There's no way a wimp like you can make it alone!\Make up your mind!\If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely...\That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far!\Stop it. response:	Stop it.
context: Make up your mind!\If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely...\That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far!\Stop it.\Stop it. response:	I said, stop i...
context: If you won't go back to Medusa then turn back to Shibusen!\Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely...\That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far!\Stop it.\Stop it.\I said, stop i... response:	Please forgive me, Arachne-sama.
context: Stop it, there's no way I can go back there, right?\Saying all those lies and still being treated so nicely...\That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far!\Stop it.\Stop it.\I said, stop i...\Please forgive me, Arachne-sama. response:	Having your body beaten so badly while I was right there with you...
context: Saying all those lies and still being treated so nicely...\That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far!\Stop it.\Stop it.\I said, stop i...\Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you... response:	It is really inexcusable!
context: That would only make me feel worse.\Shut up! You idiot, do it before we've traveled too far!\Stop it.\Stop it.\I said, stop i...\Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you...\It is really inexcusable! response:	We've succeeded in persuading the Kishin to join us.
context: Shut up! You idiot, do it before we've traveled too far!\Stop it.\Stop it.\I said, stop i...\Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you...\It is really inexcusable!\We've succeeded in persuading the Kishin to join us. response:	Rather than tears, I'd expect some wine for celebration.
context: Stop it.\Stop it.\I said, stop i...\Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you...\It is really inexcusable!\We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration. response:	Certainly, please have this.
context: Stop it.\I said, stop i...\Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you...\It is really inexcusable!\We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration.\Certainly, please have this. response:	Everything on my end is settled as well.
context: I said, stop i...\Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you...\It is really inexcusable!\We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration.\Certainly, please have this.\Everything on my end is settled as well. response:	Unfortunately, he got three of ours while they were taking him to his room.
context: Please forgive me, Arachne-sama.\Having your body beaten so badly while I was right there with you...\It is really inexcusable!\We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration.\Certainly, please have this.\Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room. response:	He's just like a child left trembling alone in the darkness.
context: Having your body beaten so badly while I was right there with you...\It is really inexcusable!\We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration.\Certainly, please have this.\Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness. response:	Before anything else, we'll have to first make him comfortable.
context: It is really inexcusable!\We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration.\Certainly, please have this.\Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable. response:	Yuck!
context: We've succeeded in persuading the Kishin to join us.\Rather than tears, I'd expect some wine for celebration.\Certainly, please have this.\Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable.\Yuck! response:	How long do you intend to stay here?
context: Rather than tears, I'd expect some wine for celebration.\Certainly, please have this.\Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable.\Yuck!\How long do you intend to stay here? response:	We'll become sun-dried anytime soon.
context: Certainly, please have this.\Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable.\Yuck!\How long do you intend to stay here?\We'll become sun-dried anytime soon. response:	I don't want to go anywhere.
context: Everything on my end is settled as well.\Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable.\Yuck!\How long do you intend to stay here?\We'll become sun-dried anytime soon.\I don't want to go anywhere. response:	I can only stay calm in a place with nobody else.
context: Unfortunately, he got three of ours while they were taking him to his room.\He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable.\Yuck!\How long do you intend to stay here?\We'll become sun-dried anytime soon.\I don't want to go anywhere.\I can only stay calm in a place with nobody else. response:	I can't do this anymore,
context: He's just like a child left trembling alone in the darkness.\Before anything else, we'll have to first make him comfortable.\Yuck!\How long do you intend to stay here?\We'll become sun-dried anytime soon.\I don't want to go anywhere.\I can only stay calm in a place with nobody else.\I can't do this anymore, response:	I'm gonna evaporate if this continues.
context: Before anything else, we'll have to first make him comfortable.\Yuck!\How long do you intend to stay here?\We'll become sun-dried anytime soon.\I don't want to go anywhere.\I can only stay calm in a place with nobody else.\I can't do this anymore,\I'm gonna evaporate if this continues. response:	It's the same as that time,
context: Yuck!\How long do you intend to stay here?\We'll become sun-dried anytime soon.\I don't want to go anywhere.\I can only stay calm in a place with nobody else.\I can't do this anymore,\I'm gonna evaporate if this continues.\It's the same as that time, response:	the beach without sea.
context: How long do you intend to stay here?\We'll become sun-dried anytime soon.\I don't want to go anywhere.\I can only stay calm in a place with nobody else.\I can't do this anymore,\I'm gonna evaporate if this continues.\It's the same as that time,\the beach without sea. response:	We met at that sea-less beach.
context: We'll become sun-dried anytime soon.\I don't want to go anywhere.\I can only stay calm in a place with nobody else.\I can't do this anymore,\I'm gonna evaporate if this continues.\It's the same as that time,\the beach without sea.\We met at that sea-less beach. response:	Please be my friend.
context: I don't want to go anywhere.\I can only stay calm in a place with nobody else.\I can't do this anymore,\I'm gonna evaporate if this continues.\It's the same as that time,\the beach without sea.\We met at that sea-less beach.\Please be my friend. response:	You had the smell of the sun.
context: I can only stay calm in a place with nobody else.\I can't do this anymore,\I'm gonna evaporate if this continues.\It's the same as that time,\the beach without sea.\We met at that sea-less beach.\Please be my friend.\You had the smell of the sun. response:	We are like the day and the night,
context: I can't do this anymore,\I'm gonna evaporate if this continues.\It's the same as that time,\the beach without sea.\We met at that sea-less beach.\Please be my friend.\You had the smell of the sun.\We are like the day and the night, response:	it was impossible for us to become friends from the very beginning.
context: I'm gonna evaporate if this continues.\It's the same as that time,\the beach without sea.\We met at that sea-less beach.\Please be my friend.\You had the smell of the sun.\We are like the day and the night,\it was impossible for us to become friends from the very beginning. response:	It's all just a short dream.
context: It's the same as that time,\the beach without sea.\We met at that sea-less beach.\Please be my friend.\You had the smell of the sun.\We are like the day and the night,\it was impossible for us to become friends from the very beginning.\It's all just a short dream. response:	It'd be fine if I just forget all about it.
context: the beach without sea.\We met at that sea-less beach.\Please be my friend.\You had the smell of the sun.\We are like the day and the night,\it was impossible for us to become friends from the very beginning.\It's all just a short dream.\It'd be fine if I just forget all about it. response:	Crona!
context: We met at that sea-less beach.\Please be my friend.\You had the smell of the sun.\We are like the day and the night,\it was impossible for us to become friends from the very beginning.\It's all just a short dream.\It'd be fine if I just forget all about it.\Crona! response:	Crona!
context: Please be my friend.\You had the smell of the sun.\We are like the day and the night,\it was impossible for us to become friends from the very beginning.\It's all just a short dream.\It'd be fine if I just forget all about it.\Crona!\Crona! response:	Are you sure it's really this way?
context: You had the smell of the sun.\We are like the day and the night,\it was impossible for us to become friends from the very beginning.\It's all just a short dream.\It'd be fine if I just forget all about it.\Crona!\Crona!\Are you sure it's really this way? response:	Yes, I can feel the presence of her soul.
context: We are like the day and the night,\it was impossible for us to become friends from the very beginning.\It's all just a short dream.\It'd be fine if I just forget all about it.\Crona!\Crona!\Are you sure it's really this way?\Yes, I can feel the presence of her soul. response:	Crona!
context: it was impossible for us to become friends from the very beginning.\It's all just a short dream.\It'd be fine if I just forget all about it.\Crona!\Crona!\Are you sure it's really this way?\Yes, I can feel the presence of her soul.\Crona! response:	Maka...
context: It's all just a short dream.\It'd be fine if I just forget all about it.\Crona!\Crona!\Are you sure it's really this way?\Yes, I can feel the presence of her soul.\Crona!\Maka... response:	Stop the bike, Soul.
context: It'd be fine if I just forget all about it.\Crona!\Crona!\Are you sure it's really this way?\Yes, I can feel the presence of her soul.\Crona!\Maka...\Stop the bike, Soul. response:	Crona, I finally found you!
context: Crona!\Crona!\Are you sure it's really this way?\Yes, I can feel the presence of her soul.\Crona!\Maka...\Stop the bike, Soul.\Crona, I finally found you! response:	We'll get you out of there right away.
context: Crona!\Are you sure it's really this way?\Yes, I can feel the presence of her soul.\Crona!\Maka...\Stop the bike, Soul.\Crona, I finally found you!\We'll get you out of there right away. response:	Hey Soul, give me a hand here.
context: Are you sure it's really this way?\Yes, I can feel the presence of her soul.\Crona!\Maka...\Stop the bike, Soul.\Crona, I finally found you!\We'll get you out of there right away.\Hey Soul, give me a hand here. response:	Why did you come here?
context: Yes, I can feel the presence of her soul.\Crona!\Maka...\Stop the bike, Soul.\Crona, I finally found you!\We'll get you out of there right away.\Hey Soul, give me a hand here.\Why did you come here? response:	I never said I needed your help.
context: Crona!\Maka...\Stop the bike, Soul.\Crona, I finally found you!\We'll get you out of there right away.\Hey Soul, give me a hand here.\Why did you come here?\I never said I needed your help. response:	Go back.
context: Maka...\Stop the bike, Soul.\Crona, I finally found you!\We'll get you out of there right away.\Hey Soul, give me a hand here.\Why did you come here?\I never said I needed your help.\Go back. response:	Just go back!
context: Stop the bike, Soul.\Crona, I finally found you!\We'll get you out of there right away.\Hey Soul, give me a hand here.\Why did you come here?\I never said I needed your help.\Go back.\Just go back! response:	Crona?
context: Crona, I finally found you!\We'll get you out of there right away.\Hey Soul, give me a hand here.\Why did you come here?\I never said I needed your help.\Go back.\Just go back!\Crona? response:	You don't even understand anything about me.
context: We'll get you out of there right away.\Hey Soul, give me a hand here.\Why did you come here?\I never said I needed your help.\Go back.\Just go back!\Crona?\You don't even understand anything about me. response:	Just leave me alone!
context: Hey Soul, give me a hand here.\Why did you come here?\I never said I needed your help.\Go back.\Just go back!\Crona?\You don't even understand anything about me.\Just leave me alone! response:	I-I betrayed you.
context: Why did you come here?\I never said I needed your help.\Go back.\Just go back!\Crona?\You don't even understand anything about me.\Just leave me alone!\I-I betrayed you. response:	I'm the reason Professor Stein turned all weird.
context: I never said I needed your help.\Go back.\Just go back!\Crona?\You don't even understand anything about me.\Just leave me alone!\I-I betrayed you.\I'm the reason Professor Stein turned all weird. response:	I made Marie-sensei drink Medusa-sama's snake.
context: Go back.\Just go back!\Crona?\You don't even understand anything about me.\Just leave me alone!\I-I betrayed you.\I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake. response:	She didn't even suspect it.
context: Just go back!\Crona?\You don't even understand anything about me.\Just leave me alone!\I-I betrayed you.\I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it. response:	She even praised me for being a good kid.
context: Crona?\You don't even understand anything about me.\Just leave me alone!\I-I betrayed you.\I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it.\She even praised me for being a good kid. response:	She shouldn't have cared for me.
context: You don't even understand anything about me.\Just leave me alone!\I-I betrayed you.\I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it.\She even praised me for being a good kid.\She shouldn't have cared for me. response:	Treating me so kindly,
context: Just leave me alone!\I-I betrayed you.\I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it.\She even praised me for being a good kid.\She shouldn't have cared for me.\Treating me so kindly, response:	trusting me like that...
context: I-I betrayed you.\I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it.\She even praised me for being a good kid.\She shouldn't have cared for me.\Treating me so kindly,\trusting me like that... response:	Is she an idiot or what?!
context: I'm the reason Professor Stein turned all weird.\I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it.\She even praised me for being a good kid.\She shouldn't have cared for me.\Treating me so kindly,\trusting me like that...\Is she an idiot or what?! response:	Ridiculous!
context: I made Marie-sensei drink Medusa-sama's snake.\She didn't even suspect it.\She even praised me for being a good kid.\She shouldn't have cared for me.\Treating me so kindly,\trusting me like that...\Is she an idiot or what?!\Ridiculous! response:	You,
context: She didn't even suspect it.\She even praised me for being a good kid.\She shouldn't have cared for me.\Treating me so kindly,\trusting me like that...\Is she an idiot or what?!\Ridiculous!\You, response:	stay there.
context: She even praised me for being a good kid.\She shouldn't have cared for me.\Treating me so kindly,\trusting me like that...\Is she an idiot or what?!\Ridiculous!\You,\stay there. response:	Maka... Hey!
context: She shouldn't have cared for me.\Treating me so kindly,\trusting me like that...\Is she an idiot or what?!\Ridiculous!\You,\stay there.\Maka... Hey! response:	If you say anything that bad about Crona again, I'll never forgive you.
context: Treating me so kindly,\trusting me like that...\Is she an idiot or what?!\Ridiculous!\You,\stay there.\Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you. response:	You're weak,
context: trusting me like that...\Is she an idiot or what?!\Ridiculous!\You,\stay there.\Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you.\You're weak, response:	and you're excessively timid, but you always put others before yourself.
context: Is she an idiot or what?!\Ridiculous!\You,\stay there.\Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you.\You're weak,\and you're excessively timid, but you always put others before yourself. response:	You always end up hurting yourself because of that.
context: Ridiculous!\You,\stay there.\Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you.\You're weak,\and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that. response:	Aside from that, I also know...
context: You,\stay there.\Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you.\You're weak,\and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that.\Aside from that, I also know... response:	Crona, you laugh with the cutest face.
context: stay there.\Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you.\You're weak,\and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that.\Aside from that, I also know...\Crona, you laugh with the cutest face. response:	Medusa told you to do it, right?
context: Maka... Hey!\If you say anything that bad about Crona again, I'll never forgive you.\You're weak,\and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that.\Aside from that, I also know...\Crona, you laugh with the cutest face.\Medusa told you to do it, right? response:	You only did it because there wasn't any other choice, right?
context: If you say anything that bad about Crona again, I'll never forgive you.\You're weak,\and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that.\Aside from that, I also know...\Crona, you laugh with the cutest face.\Medusa told you to do it, right?\You only did it because there wasn't any other choice, right? response:	Am I right?
context: You're weak,\and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that.\Aside from that, I also know...\Crona, you laugh with the cutest face.\Medusa told you to do it, right?\You only did it because there wasn't any other choice, right?\Am I right? response:	Tell me that's the truth!
context: and you're excessively timid, but you always put others before yourself.\You always end up hurting yourself because of that.\Aside from that, I also know...\Crona, you laugh with the cutest face.\Medusa told you to do it, right?\You only did it because there wasn't any other choice, right?\Am I right?\Tell me that's the truth! response:	I couldn't tell her...
context: You always end up hurting yourself because of that.\Aside from that, I also know...\Crona, you laugh with the cutest face.\Medusa told you to do it, right?\You only did it because there wasn't any other choice, right?\Am I right?\Tell me that's the truth!\I couldn't tell her... response:	Huh?
context: Aside from that, I also know...\Crona, you laugh with the cutest face.\Medusa told you to do it, right?\You only did it because there wasn't any other choice, right?\Am I right?\Tell me that's the truth!\I couldn't tell her...\Huh? response:	Because she's my mother,
context: Crona, you laugh with the cutest face.\Medusa told you to do it, right?\You only did it because there wasn't any other choice, right?\Am I right?\Tell me that's the truth!\I couldn't tell her...\Huh?\Because she's my mother, response:	I couldn't tell her that I hate doing it.
context: Medusa told you to do it, right?\You only did it because there wasn't any other choice, right?\Am I right?\Tell me that's the truth!\I couldn't tell her...\Huh?\Because she's my mother,\I couldn't tell her that I hate doing it. response:	But...
context: You only did it because there wasn't any other choice, right?\Am I right?\Tell me that's the truth!\I couldn't tell her...\Huh?\Because she's my mother,\I couldn't tell her that I hate doing it.\But... response:	It hurts.
context: Am I right?\Tell me that's the truth!\I couldn't tell her...\Huh?\Because she's my mother,\I couldn't tell her that I hate doing it.\But...\It hurts. response:	I don't want to hurt anyone anymore,
context: Tell me that's the truth!\I couldn't tell her...\Huh?\Because she's my mother,\I couldn't tell her that I hate doing it.\But...\It hurts.\I don't want to hurt anyone anymore, response:	I don't want to make anyone sad!
context: I couldn't tell her...\Huh?\Because she's my mother,\I couldn't tell her that I hate doing it.\But...\It hurts.\I don't want to hurt anyone anymore,\I don't want to make anyone sad! response:	I don't want to be separated from Maka!
context: Huh?\Because she's my mother,\I couldn't tell her that I hate doing it.\But...\It hurts.\I don't want to hurt anyone anymore,\I don't want to make anyone sad!\I don't want to be separated from Maka! response:	I'm weak,
context: Because she's my mother,\I couldn't tell her that I hate doing it.\But...\It hurts.\I don't want to hurt anyone anymore,\I don't want to make anyone sad!\I don't want to be separated from Maka!\I'm weak, response:	that's why I might end up betraying you again.
context: I couldn't tell her that I hate doing it.\But...\It hurts.\I don't want to hurt anyone anymore,\I don't want to make anyone sad!\I don't want to be separated from Maka!\I'm weak,\that's why I might end up betraying you again. response:	I won't let that happen again!
context: But...\It hurts.\I don't want to hurt anyone anymore,\I don't want to make anyone sad!\I don't want to be separated from Maka!\I'm weak,\that's why I might end up betraying you again.\I won't let that happen again! response:	I promise, I won't!
context: It hurts.\I don't want to hurt anyone anymore,\I don't want to make anyone sad!\I don't want to be separated from Maka!\I'm weak,\that's why I might end up betraying you again.\I won't let that happen again!\I promise, I won't! response:	It's okay now, let's go back.
context: I don't want to hurt anyone anymore,\I don't want to make anyone sad!\I don't want to be separated from Maka!\I'm weak,\that's why I might end up betraying you again.\I won't let that happen again!\I promise, I won't!\It's okay now, let's go back. response:	Now, we have two people down there.
context: I don't want to make anyone sad!\I don't want to be separated from Maka!\I'm weak,\that's why I might end up betraying you again.\I won't let that happen again!\I promise, I won't!\It's okay now, let's go back.\Now, we have two people down there. response:	How are you going to get back up here?
context: I don't want to be separated from Maka!\I'm weak,\that's why I might end up betraying you again.\I won't let that happen again!\I promise, I won't!\It's okay now, let's go back.\Now, we have two people down there.\How are you going to get back up here? response:	Geeze,
context: I'm weak,\that's why I might end up betraying you again.\I won't let that happen again!\I promise, I won't!\It's okay now, let's go back.\Now, we have two people down there.\How are you going to get back up here?\Geeze, response:	this isn't cool at all.
context: that's why I might end up betraying you again.\I won't let that happen again!\I promise, I won't!\It's okay now, let's go back.\Now, we have two people down there.\How are you going to get back up here?\Geeze,\this isn't cool at all. response:	Hmm... I can understand how you feel,
context: I won't let that happen again!\I promise, I won't!\It's okay now, let's go back.\Now, we have two people down there.\How are you going to get back up here?\Geeze,\this isn't cool at all.\Hmm... I can understand how you feel, response:	but she signed this contract.
context: I promise, I won't!\It's okay now, let's go back.\Now, we have two people down there.\How are you going to get back up here?\Geeze,\this isn't cool at all.\Hmm... I can understand how you feel,\but she signed this contract. response:	Anyone who violates this contract will be exiled.
context: It's okay now, let's go back.\Now, we have two people down there.\How are you going to get back up here?\Geeze,\this isn't cool at all.\Hmm... I can understand how you feel,\but she signed this contract.\Anyone who violates this contract will be exiled. response:	It is necessary for us to do this to protect the order of the world.
context: Now, we have two people down there.\How are you going to get back up here?\Geeze,\this isn't cool at all.\Hmm... I can understand how you feel,\but she signed this contract.\Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world. response:	But Crona knows what she did was wrong.
context: How are you going to get back up here?\Geeze,\this isn't cool at all.\Hmm... I can understand how you feel,\but she signed this contract.\Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong. response:	She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.
context: Geeze,\this isn't cool at all.\Hmm... I can understand how you feel,\but she signed this contract.\Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face. response:	Maka!
context: this isn't cool at all.\Hmm... I can understand how you feel,\but she signed this contract.\Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka! response:	This is not something you can get away with by just apologizing.
context: Hmm... I can understand how you feel,\but she signed this contract.\Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka!\This is not something you can get away with by just apologizing. response:	Crona did something that she never should have.
context: but she signed this contract.\Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka!\This is not something you can get away with by just apologizing.\Crona did something that she never should have. response:	I don't want to hear that from you.
context: Anyone who violates this contract will be exiled.\It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka!\This is not something you can get away with by just apologizing.\Crona did something that she never should have.\I don't want to hear that from you. response:	Huh?
context: It is necessary for us to do this to protect the order of the world.\But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka!\This is not something you can get away with by just apologizing.\Crona did something that she never should have.\I don't want to hear that from you.\Huh? response:	You're no different, all you did was break the promises you made to me and Mama.
context: But Crona knows what she did was wrong.\She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka!\This is not something you can get away with by just apologizing.\Crona did something that she never should have.\I don't want to hear that from you.\Huh?\You're no different, all you did was break the promises you made to me and Mama. response:	How many times did you ask for forgiveness, saying that you'd never do it again?!
context: She said she wants to apologize to Marie-sensei and Professor Stein face-to-face.\Maka!\This is not something you can get away with by just apologizing.\Crona did something that she never should have.\I don't want to hear that from you.\Huh?\You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?! response:	You're not someone so unreasonable.
context: Maka!\This is not something you can get away with by just apologizing.\Crona did something that she never should have.\I don't want to hear that from you.\Huh?\You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable. response:	You should know the severeness of this case.
context: This is not something you can get away with by just apologizing.\Crona did something that she never should have.\I don't want to hear that from you.\Huh?\You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable.\You should know the severeness of this case. response:	I don't know!
context: Crona did something that she never should have.\I don't want to hear that from you.\Huh?\You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable.\You should know the severeness of this case.\I don't know! response:	Such absurdity, I don't want to understand it!
context: I don't want to hear that from you.\Huh?\You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable.\You should know the severeness of this case.\I don't know!\Such absurdity, I don't want to understand it! response:	It's not like Crona's really a bad person!
context: Huh?\You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable.\You should know the severeness of this case.\I don't know!\Such absurdity, I don't want to understand it!\It's not like Crona's really a bad person! response:	Hmm...
context: You're no different, all you did was break the promises you made to me and Mama.\How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable.\You should know the severeness of this case.\I don't know!\Such absurdity, I don't want to understand it!\It's not like Crona's really a bad person!\Hmm... response:	Shinigami-sama!
context: How many times did you ask for forgiveness, saying that you'd never do it again?!\You're not someone so unreasonable.\You should know the severeness of this case.\I don't know!\Such absurdity, I don't want to understand it!\It's not like Crona's really a bad person!\Hmm...\Shinigami-sama! response:	Huh?
context: You're not someone so unreasonable.\You should know the severeness of this case.\I don't know!\Such absurdity, I don't want to understand it!\It's not like Crona's really a bad person!\Hmm...\Shinigami-sama!\Huh? response:	A report just came in from security.
context: You should know the severeness of this case.\I don't know!\Such absurdity, I don't want to understand it!\It's not like Crona's really a bad person!\Hmm...\Shinigami-sama!\Huh?\A report just came in from security. response:	She has appeared.
context: I don't know!\Such absurdity, I don't want to understand it!\It's not like Crona's really a bad person!\Hmm...\Shinigami-sama!\Huh?\A report just came in from security.\She has appeared. response:	She as in?
