context: I say yes response:	Stay with me
context: But it was more like a massacre than a war.\She can't be from...\Twenty years ago, insinuating acts of treason,\the government destroyed a newly-formed sect.\In reality, that treason was nothing more than a hoax from Lishman.\They quelled a rebellion that never took place,\then got promoted for their achievements and gained power.\And for that, my family and friends were... response:	Innocent people were burned to death.
context: She can't be from...\Twenty years ago, insinuating acts of treason,\the government destroyed a newly-formed sect.\In reality, that treason was nothing more than a hoax from Lishman.\They quelled a rebellion that never took place,\then got promoted for their achievements and gained power.\And for that, my family and friends were...\Innocent people were burned to death. response:	I alone was saved by someone who carried me out.
context: Twenty years ago, insinuating acts of treason,\the government destroyed a newly-formed sect.\In reality, that treason was nothing more than a hoax from Lishman.\They quelled a rebellion that never took place,\then got promoted for their achievements and gained power.\And for that, my family and friends were...\Innocent people were burned to death.\I alone was saved by someone who carried me out. response:	In other words, your foe is...
context: the government destroyed a newly-formed sect.\In reality, that treason was nothing more than a hoax from Lishman.\They quelled a rebellion that never took place,\then got promoted for their achievements and gained power.\And for that, my family and friends were...\Innocent people were burned to death.\I alone was saved by someone who carried me out.\In other words, your foe is... response:	I already killed Lishman with these hands,
context: In reality, that treason was nothing more than a hoax from Lishman.\They quelled a rebellion that never took place,\then got promoted for their achievements and gained power.\And for that, my family and friends were...\Innocent people were burned to death.\I alone was saved by someone who carried me out.\In other words, your foe is...\I already killed Lishman with these hands, response:	but those who actually assaulted the village must still be alive somewhere.
context: They quelled a rebellion that never took place,\then got promoted for their achievements and gained power.\And for that, my family and friends were...\Innocent people were burned to death.\I alone was saved by someone who carried me out.\In other words, your foe is...\I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere. response:	I want to know who they were.
context: then got promoted for their achievements and gained power.\And for that, my family and friends were...\Innocent people were burned to death.\I alone was saved by someone who carried me out.\In other words, your foe is...\I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere.\I want to know who they were. response:	And that record is here...
context: And for that, my family and friends were...\Innocent people were burned to death.\I alone was saved by someone who carried me out.\In other words, your foe is...\I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere.\I want to know who they were.\And that record is here... response:	Hey, it's getting bright.
context: Innocent people were burned to death.\I alone was saved by someone who carried me out.\In other words, your foe is...\I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere.\I want to know who they were.\And that record is here...\Hey, it's getting bright. response:	Is that it?
context: I alone was saved by someone who carried me out.\In other words, your foe is...\I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere.\I want to know who they were.\And that record is here...\Hey, it's getting bright.\Is that it? response:	W-Watch out.
context: In other words, your foe is...\I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere.\I want to know who they were.\And that record is here...\Hey, it's getting bright.\Is that it?\W-Watch out. response:	This reminds me of high school days,
context: I already killed Lishman with these hands,\but those who actually assaulted the village must still be alive somewhere.\I want to know who they were.\And that record is here...\Hey, it's getting bright.\Is that it?\W-Watch out.\This reminds me of high school days, response:	though I never had good experiences like this while I was there.
context: but those who actually assaulted the village must still be alive somewhere.\I want to know who they were.\And that record is here...\Hey, it's getting bright.\Is that it?\W-Watch out.\This reminds me of high school days,\though I never had good experiences like this while I was there. response:	Save the explosion for later.
context: I want to know who they were.\And that record is here...\Hey, it's getting bright.\Is that it?\W-Watch out.\This reminds me of high school days,\though I never had good experiences like this while I was there.\Save the explosion for later. response:	Saito, take the rear guard.
context: And that record is here...\Hey, it's getting bright.\Is that it?\W-Watch out.\This reminds me of high school days,\though I never had good experiences like this while I was there.\Save the explosion for later.\Saito, take the rear guard. response:	O-Okay.
context: Hey, it's getting bright.\Is that it?\W-Watch out.\This reminds me of high school days,\though I never had good experiences like this while I was there.\Save the explosion for later.\Saito, take the rear guard.\O-Okay. response:	Ow, ow, ow, ow...
context: Is that it?\W-Watch out.\This reminds me of high school days,\though I never had good experiences like this while I was there.\Save the explosion for later.\Saito, take the rear guard.\O-Okay.\Ow, ow, ow, ow... response:	I'll hold back for now, but you better look forward to tonight!
context: W-Watch out.\This reminds me of high school days,\though I never had good experiences like this while I was there.\Save the explosion for later.\Saito, take the rear guard.\O-Okay.\Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight! response:	Yes...
context: This reminds me of high school days,\though I never had good experiences like this while I was there.\Save the explosion for later.\Saito, take the rear guard.\O-Okay.\Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight!\Yes... response:	Agnes-kun.
context: though I never had good experiences like this while I was there.\Save the explosion for later.\Saito, take the rear guard.\O-Okay.\Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight!\Yes...\Agnes-kun. response:	What?
context: Save the explosion for later.\Saito, take the rear guard.\O-Okay.\Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight!\Yes...\Agnes-kun.\What? response:	Um, what do you intend to do when you find out who your foes are?
context: Saito, take the rear guard.\O-Okay.\Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight!\Yes...\Agnes-kun.\What?\Um, what do you intend to do when you find out who your foes are? response:	Do you have to ask?
context: O-Okay.\Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight!\Yes...\Agnes-kun.\What?\Um, what do you intend to do when you find out who your foes are?\Do you have to ask? response:	What will you do after you kill your foes, then?
context: Ow, ow, ow, ow...\I'll hold back for now, but you better look forward to tonight!\Yes...\Agnes-kun.\What?\Um, what do you intend to do when you find out who your foes are?\Do you have to ask?\What will you do after you kill your foes, then? response:	I'll fight for the Queen, and then die.
context: I'll hold back for now, but you better look forward to tonight!\Yes...\Agnes-kun.\What?\Um, what do you intend to do when you find out who your foes are?\Do you have to ask?\What will you do after you kill your foes, then?\I'll fight for the Queen, and then die. response:	That's all.
context: Yes...\Agnes-kun.\What?\Um, what do you intend to do when you find out who your foes are?\Do you have to ask?\What will you do after you kill your foes, then?\I'll fight for the Queen, and then die.\That's all. response:	Even though you were able to survive...
context: Agnes-kun.\What?\Um, what do you intend to do when you find out who your foes are?\Do you have to ask?\What will you do after you kill your foes, then?\I'll fight for the Queen, and then die.\That's all.\Even though you were able to survive... response:	You're going to waste your life for vengeance and war?
context: What?\Um, what do you intend to do when you find out who your foes are?\Do you have to ask?\What will you do after you kill your foes, then?\I'll fight for the Queen, and then die.\That's all.\Even though you were able to survive...\You're going to waste your life for vengeance and war? response:	Have you, ah... ever fallen in love?
context: Um, what do you intend to do when you find out who your foes are?\Do you have to ask?\What will you do after you kill your foes, then?\I'll fight for the Queen, and then die.\That's all.\Even though you were able to survive...\You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love? response:	What's this?
context: Do you have to ask?\What will you do after you kill your foes, then?\I'll fight for the Queen, and then die.\That's all.\Even though you were able to survive...\You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love?\What's this? response:	Love.
context: What will you do after you kill your foes, then?\I'll fight for the Queen, and then die.\That's all.\Even though you were able to survive...\You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love?\What's this?\Love. response:	You're still young.
context: I'll fight for the Queen, and then die.\That's all.\Even though you were able to survive...\You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love?\What's this?\Love.\You're still young. response:	Don't you think there are more important things than battles?
context: That's all.\Even though you were able to survive...\You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love?\What's this?\Love.\You're still young.\Don't you think there are more important things than battles? response:	Ridiculous! I don't have time to argue with you!
context: Even though you were able to survive...\You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love?\What's this?\Love.\You're still young.\Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you! response:	This is only a rumour, but I heard that Captain Agnes likes girls.
context: You're going to waste your life for vengeance and war?\Have you, ah... ever fallen in love?\What's this?\Love.\You're still young.\Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls. response:	I thought so!
context: Have you, ah... ever fallen in love?\What's this?\Love.\You're still young.\Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so! response:	What do you mean by I thought so?
context: What's this?\Love.\You're still young.\Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so!\What do you mean by I thought so? response:	N-Nothing.
context: Love.\You're still young.\Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so!\What do you mean by I thought so?\N-Nothing. response:	Wait, something's written there.
context: You're still young.\Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so!\What do you mean by I thought so?\N-Nothing.\Wait, something's written there. response:	The alteration, destruction, or removal of documents,
context: Don't you think there are more important things than battles?\Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so!\What do you mean by I thought so?\N-Nothing.\Wait, something's written there.\The alteration, destruction, or removal of documents, response:	as well as the use of magic, is forbidden.
context: Ridiculous! I don't have time to argue with you!\This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so!\What do you mean by I thought so?\N-Nothing.\Wait, something's written there.\The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden. response:	We can't use magic?
context: This is only a rumour, but I heard that Captain Agnes likes girls.\I thought so!\What do you mean by I thought so?\N-Nothing.\Wait, something's written there.\The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden.\We can't use magic? response:	You can't use any to begin with, so you don't have to worry.
context: I thought so!\What do you mean by I thought so?\N-Nothing.\Wait, something's written there.\The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden.\We can't use magic?\You can't use any to begin with, so you don't have to worry. response:	Those who fail to abide will encounter a catastrophe.
context: What do you mean by I thought so?\N-Nothing.\Wait, something's written there.\The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden.\We can't use magic?\You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe. response:	I bet it's just a threat.
context: N-Nothing.\Wait, something's written there.\The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden.\We can't use magic?\You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe.\I bet it's just a threat. response:	This is something.
context: Wait, something's written there.\The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden.\We can't use magic?\You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe.\I bet it's just a threat.\This is something. response:	It's on par with Romalia's religious library.
context: The alteration, destruction, or removal of documents,\as well as the use of magic, is forbidden.\We can't use magic?\You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe.\I bet it's just a threat.\This is something.\It's on par with Romalia's religious library. response:	Is there really so much stuff that needs to be hidden?
context: as well as the use of magic, is forbidden.\We can't use magic?\You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe.\I bet it's just a threat.\This is something.\It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden? response:	Where's the document you wanted to see, Agnes?
context: We can't use magic?\You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe.\I bet it's just a threat.\This is something.\It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes? response:	It's from twenty years ago.
context: You can't use any to begin with, so you don't have to worry.\Those who fail to abide will encounter a catastrophe.\I bet it's just a threat.\This is something.\It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes?\It's from twenty years ago. response:	It must be a recent file within these.
context: Those who fail to abide will encounter a catastrophe.\I bet it's just a threat.\This is something.\It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes?\It's from twenty years ago.\It must be a recent file within these. response:	Sensei, could you be...
context: I bet it's just a threat.\This is something.\It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes?\It's from twenty years ago.\It must be a recent file within these.\Sensei, could you be... response:	W-What?
context: This is something.\It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes?\It's from twenty years ago.\It must be a recent file within these.\Sensei, could you be...\W-What? response:	Do you like Agnes, by any chance?
context: It's on par with Romalia's religious library.\Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes?\It's from twenty years ago.\It must be a recent file within these.\Sensei, could you be...\W-What?\Do you like Agnes, by any chance? response:	You were talking about love and whatnot...
context: Is there really so much stuff that needs to be hidden?\Where's the document you wanted to see, Agnes?\It's from twenty years ago.\It must be a recent file within these.\Sensei, could you be...\W-What?\Do you like Agnes, by any chance?\You were talking about love and whatnot... response:	D-Don't be a fool.
context: Where's the document you wanted to see, Agnes?\It's from twenty years ago.\It must be a recent file within these.\Sensei, could you be...\W-What?\Do you like Agnes, by any chance?\You were talking about love and whatnot...\D-Don't be a fool. response:	That isn't what I have on my mind.
context: It's from twenty years ago.\It must be a recent file within these.\Sensei, could you be...\W-What?\Do you like Agnes, by any chance?\You were talking about love and whatnot...\D-Don't be a fool.\That isn't what I have on my mind. response:	Dungletale Case?
context: It must be a recent file within these.\Sensei, could you be...\W-What?\Do you like Agnes, by any chance?\You were talking about love and whatnot...\D-Don't be a fool.\That isn't what I have on my mind.\Dungletale Case? response:	This isn't it...
context: Sensei, could you be...\W-What?\Do you like Agnes, by any chance?\You were talking about love and whatnot...\D-Don't be a fool.\That isn't what I have on my mind.\Dungletale Case?\This isn't it... response:	That's it!
context: W-What?\Do you like Agnes, by any chance?\You were talking about love and whatnot...\D-Don't be a fool.\That isn't what I have on my mind.\Dungletale Case?\This isn't it...\That's it! response:	Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!
context: Do you like Agnes, by any chance?\You were talking about love and whatnot...\D-Don't be a fool.\That isn't what I have on my mind.\Dungletale Case?\This isn't it...\That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with! response:	I-I'm sorry.
context: You were talking about love and whatnot...\D-Don't be a fool.\That isn't what I have on my mind.\Dungletale Case?\This isn't it...\That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry. response:	Seriously...
context: D-Don't be a fool.\That isn't what I have on my mind.\Dungletale Case?\This isn't it...\That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry.\Seriously... response:	U-Um...
context: That isn't what I have on my mind.\Dungletale Case?\This isn't it...\That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry.\Seriously...\U-Um... response:	What?
context: Dungletale Case?\This isn't it...\That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry.\Seriously...\U-Um...\What? response:	You just used magic...
context: This isn't it...\That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry.\Seriously...\U-Um...\What?\You just used magic... response:	W-What's this?
context: That's it!\Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry.\Seriously...\U-Um...\What?\You just used magic...\W-What's this? response:	This is bad. The security magic is taking effect!
context: Hey, plebeian! Don't touch stuff when you don't know what you're dealing with!\I-I'm sorry.\Seriously...\U-Um...\What?\You just used magic...\W-What's this?\This is bad. The security magic is taking effect! response:	Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?
context: I-I'm sorry.\Seriously...\U-Um...\What?\You just used magic...\W-What's this?\This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic? response:	Forget that, let's get out!
context: Seriously...\U-Um...\What?\You just used magic...\W-What's this?\This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out! response:	Wait, this is it!
context: U-Um...\What?\You just used magic...\W-What's this?\This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out!\Wait, this is it! response:	Order.
context: What?\You just used magic...\W-What's this?\This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out!\Wait, this is it!\Order. response:	To prevent the spread of the epidemic, burn all humans near Dungletale.
context: You just used magic...\W-What's this?\This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out!\Wait, this is it!\Order.\To prevent the spread of the epidemic, burn all humans near Dungletale. response:	Epidemic?!
context: W-What's this?\This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out!\Wait, this is it!\Order.\To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?! response:	We're going to get crushed!
context: This is bad. The security magic is taking effect!\Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out!\Wait, this is it!\Order.\To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?!\We're going to get crushed! response:	Agnes-kun, we need to get out!
context: Gosh, Onee-sama! Aren't you supposed to consider the time and place when you use magic?\Forget that, let's get out!\Wait, this is it!\Order.\To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?!\We're going to get crushed!\Agnes-kun, we need to get out! response:	Wait, I haven't found the captain's name yet!
context: Forget that, let's get out!\Wait, this is it!\Order.\To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?!\We're going to get crushed!\Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet! response:	Hurry up, Agnes!
context: Wait, this is it!\Order.\To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?!\We're going to get crushed!\Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet!\Hurry up, Agnes! response:	Now!
context: Order.\To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?!\We're going to get crushed!\Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet!\Hurry up, Agnes!\Now! response:	Found it!
context: To prevent the spread of the epidemic, burn all humans near Dungletale.\Epidemic?!\We're going to get crushed!\Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet!\Hurry up, Agnes!\Now!\Found it! response:	A special force was put together to deal with the epidemic, and the captain was -
context: Epidemic?!\We're going to get crushed!\Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet!\Hurry up, Agnes!\Now!\Found it!\A special force was put together to deal with the epidemic, and the captain was - response:	Gone!
context: We're going to get crushed!\Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet!\Hurry up, Agnes!\Now!\Found it!\A special force was put together to deal with the epidemic, and the captain was -\Gone! response:	The section with his name has been torn away!
context: Agnes-kun, we need to get out!\Wait, I haven't found the captain's name yet!\Hurry up, Agnes!\Now!\Found it!\A special force was put together to deal with the epidemic, and the captain was -\Gone!\The section with his name has been torn away! response:	Why?
context: Wait, I haven't found the captain's name yet!\Hurry up, Agnes!\Now!\Found it!\A special force was put together to deal with the epidemic, and the captain was -\Gone!\The section with his name has been torn away!\Why? response:	Let's go.
context: Hurry up, Agnes!\Now!\Found it!\A special force was put together to deal with the epidemic, and the captain was -\Gone!\The section with his name has been torn away!\Why?\Let's go. response:	Let go of me!
context: Now!\Found it!\A special force was put together to deal with the epidemic, and the captain was -\Gone!\The section with his name has been torn away!\Why?\Let's go.\Let go of me! response:	The name!
context: Found it!\A special force was put together to deal with the epidemic, and the captain was -\Gone!\The section with his name has been torn away!\Why?\Let's go.\Let go of me!\The name! response:	The captain's name must be somewhere...!
context: A special force was put together to deal with the epidemic, and the captain was -\Gone!\The section with his name has been torn away!\Why?\Let's go.\Let go of me!\The name!\The captain's name must be somewhere...! response:	The bridge!
context: Gone!\The section with his name has been torn away!\Why?\Let's go.\Let go of me!\The name!\The captain's name must be somewhere...!\The bridge! response:	It's not letting us go back.
context: The section with his name has been torn away!\Why?\Let's go.\Let go of me!\The name!\The captain's name must be somewhere...!\The bridge!\It's not letting us go back. response:	Let's hurry.
context: Why?\Let's go.\Let go of me!\The name!\The captain's name must be somewhere...!\The bridge!\It's not letting us go back.\Let's hurry. response:	Wait, Saito and the others are still in there!
context: Let's go.\Let go of me!\The name!\The captain's name must be somewhere...!\The bridge!\It's not letting us go back.\Let's hurry.\Wait, Saito and the others are still in there! response:	Crap.
context: Let go of me!\The name!\The captain's name must be somewhere...!\The bridge!\It's not letting us go back.\Let's hurry.\Wait, Saito and the others are still in there!\Crap. response:	Agnes, get on my back.
context: The name!\The captain's name must be somewhere...!\The bridge!\It's not letting us go back.\Let's hurry.\Wait, Saito and the others are still in there!\Crap.\Agnes, get on my back. response:	Forget about me.
context: The captain's name must be somewhere...!\The bridge!\It's not letting us go back.\Let's hurry.\Wait, Saito and the others are still in there!\Crap.\Agnes, get on my back.\Forget about me. response:	Listen to me!
context: The bridge!\It's not letting us go back.\Let's hurry.\Wait, Saito and the others are still in there!\Crap.\Agnes, get on my back.\Forget about me.\Listen to me! response:	Help me out, Saito.
context: It's not letting us go back.\Let's hurry.\Wait, Saito and the others are still in there!\Crap.\Agnes, get on my back.\Forget about me.\Listen to me!\Help me out, Saito. response:	Yes.
context: Let's hurry.\Wait, Saito and the others are still in there!\Crap.\Agnes, get on my back.\Forget about me.\Listen to me!\Help me out, Saito.\Yes. response:	Let's go!
context: Wait, Saito and the others are still in there!\Crap.\Agnes, get on my back.\Forget about me.\Listen to me!\Help me out, Saito.\Yes.\Let's go! response:	Yes!
context: Crap.\Agnes, get on my back.\Forget about me.\Listen to me!\Help me out, Saito.\Yes.\Let's go!\Yes! response:	Sensei, do you have any magic for flying?
context: Agnes, get on my back.\Forget about me.\Listen to me!\Help me out, Saito.\Yes.\Let's go!\Yes!\Sensei, do you have any magic for flying? response:	I can levitate, but only when I'm alone.
context: Forget about me.\Listen to me!\Help me out, Saito.\Yes.\Let's go!\Yes!\Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone. response:	We must run through it!
context: Listen to me!\Help me out, Saito.\Yes.\Let's go!\Yes!\Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone.\We must run through it! response:	No one can go there now...
context: Help me out, Saito.\Yes.\Let's go!\Yes!\Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone.\We must run through it!\No one can go there now... response:	Who knows?
context: Yes.\Let's go!\Yes!\Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone.\We must run through it!\No one can go there now...\Who knows? response:	Maybe it'll revert back to the way it was next time we come...
context: Let's go!\Yes!\Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone.\We must run through it!\No one can go there now...\Who knows?\Maybe it'll revert back to the way it was next time we come... response:	Colbert, it looks like you saved my life.
context: Yes!\Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone.\We must run through it!\No one can go there now...\Who knows?\Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life. response:	Thank you.
context: Sensei, do you have any magic for flying?\I can levitate, but only when I'm alone.\We must run through it!\No one can go there now...\Who knows?\Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life.\Thank you. response:	Sensei, I've gained a new impression of you.
context: I can levitate, but only when I'm alone.\We must run through it!\No one can go there now...\Who knows?\Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life.\Thank you.\Sensei, I've gained a new impression of you. response:	You're very brave in an emergency.
context: We must run through it!\No one can go there now...\Who knows?\Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life.\Thank you.\Sensei, I've gained a new impression of you.\You're very brave in an emergency. response:	No, I simply got scared and ran.
context: No one can go there now...\Who knows?\Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life.\Thank you.\Sensei, I've gained a new impression of you.\You're very brave in an emergency.\No, I simply got scared and ran. response:	All right, let's head back to the academy.
context: Who knows?\Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life.\Thank you.\Sensei, I've gained a new impression of you.\You're very brave in an emergency.\No, I simply got scared and ran.\All right, let's head back to the academy. response:	Yes!
context: Maybe it'll revert back to the way it was next time we come...\Colbert, it looks like you saved my life.\Thank you.\Sensei, I've gained a new impression of you.\You're very brave in an emergency.\No, I simply got scared and ran.\All right, let's head back to the academy.\Yes! response:	Epidemic countermeasure?
context: Colbert, it looks like you saved my life.\Thank you.\Sensei, I've gained a new impression of you.\You're very brave in an emergency.\No, I simply got scared and ran.\All right, let's head back to the academy.\Yes!\Epidemic countermeasure? response:	Yes. Although they said it was rebellion, there wasn't really one,
context: Thank you.\Sensei, I've gained a new impression of you.\You're very brave in an emergency.\No, I simply got scared and ran.\All right, let's head back to the academy.\Yes!\Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one, response:	so the massacre was ordered to remedy the epidemic.
context: Sensei, I've gained a new impression of you.\You're very brave in an emergency.\No, I simply got scared and ran.\All right, let's head back to the academy.\Yes!\Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic. response:	So the troops who carried out the mission didn't know the truth behind it.
context: You're very brave in an emergency.\No, I simply got scared and ran.\All right, let's head back to the academy.\Yes!\Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it. response:	Are you telling me to forgive them if that's the case?!
context: No, I simply got scared and ran.\All right, let's head back to the academy.\Yes!\Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?! response:	No, I'm not saying that, but...
context: All right, let's head back to the academy.\Yes!\Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but... response:	Still, it's strange for the captain's name to be ripped out.
context: Yes!\Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but...\Still, it's strange for the captain's name to be ripped out. response:	This place exists for the sake of holding every document working against that individual, right?
context: Epidemic countermeasure?\Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but...\Still, it's strange for the captain's name to be ripped out.\This place exists for the sake of holding every document working against that individual, right? response:	Maybe someone came before us.
context: Yes. Although they said it was rebellion, there wasn't really one,\so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but...\Still, it's strange for the captain's name to be ripped out.\This place exists for the sake of holding every document working against that individual, right?\Maybe someone came before us. response:	Who?
context: so the massacre was ordered to remedy the epidemic.\So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but...\Still, it's strange for the captain's name to be ripped out.\This place exists for the sake of holding every document working against that individual, right?\Maybe someone came before us.\Who? response:	I don't know.
context: So the troops who carried out the mission didn't know the truth behind it.\Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but...\Still, it's strange for the captain's name to be ripped out.\This place exists for the sake of holding every document working against that individual, right?\Maybe someone came before us.\Who?\I don't know. response:	Maybe the captain himself.
context: Are you telling me to forgive them if that's the case?!\No, I'm not saying that, but...\Still, it's strange for the captain's name to be ripped out.\This place exists for the sake of holding every document working against that individual, right?\Maybe someone came before us.\Who?\I don't know.\Maybe the captain himself. response:	Oh yeah...
