context: Ye Hua! response:	You plotted to kill my son.
context: Don't die.\Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua?\Ye Hua, say something.\Ye Hua, say something.\Ye Hua! Ye Hua!\Ye Hua! response:	What? Crown Prince kept a woman in the mortal realm?
context: Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua?\Ye Hua, say something.\Ye Hua, say something.\Ye Hua! Ye Hua!\Ye Hua!\What? Crown Prince kept a woman in the mortal realm? response:	This matter must not be made known.
context: Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua?\Ye Hua, say something.\Ye Hua, say something.\Ye Hua! Ye Hua!\Ye Hua!\What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known. response:	But he already has an engagement with my aunt.
context: Ye Hua?\Ye Hua, say something.\Ye Hua, say something.\Ye Hua! Ye Hua!\Ye Hua!\What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known.\But he already has an engagement with my aunt. response:	Why did he have to seek other women?
context: Ye Hua, say something.\Ye Hua, say something.\Ye Hua! Ye Hua!\Ye Hua!\What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known.\But he already has an engagement with my aunt.\Why did he have to seek other women? response:	Your Highness, even the mortal realm's emperor
context: Ye Hua, say something.\Ye Hua! Ye Hua!\Ye Hua!\What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known.\But he already has an engagement with my aunt.\Why did he have to seek other women?\Your Highness, even the mortal realm's emperor response:	has a harem of countless women
context: Ye Hua! Ye Hua!\Ye Hua!\What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known.\But he already has an engagement with my aunt.\Why did he have to seek other women?\Your Highness, even the mortal realm's emperor\has a harem of countless women response:	let alone the next Heavenly Lord.
context: Ye Hua!\What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known.\But he already has an engagement with my aunt.\Why did he have to seek other women?\Your Highness, even the mortal realm's emperor\has a harem of countless women\let alone the next Heavenly Lord. response:	Even if Crown Prince doesn't seek them himself
context: What? Crown Prince kept a woman in the mortal realm?\This matter must not be made known.\But he already has an engagement with my aunt.\Why did he have to seek other women?\Your Highness, even the mortal realm's emperor\has a harem of countless women\let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself response:	he will still have many consorts later
context: This matter must not be made known.\But he already has an engagement with my aunt.\Why did he have to seek other women?\Your Highness, even the mortal realm's emperor\has a harem of countless women\let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself\he will still have many consorts later response:	to continue bearing a line of heirs for the Celestial Tribe.
context: But he already has an engagement with my aunt.\Why did he have to seek other women?\Your Highness, even the mortal realm's emperor\has a harem of countless women\let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself\he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe. response:	Nonsense. A line of heirs?
context: Why did he have to seek other women?\Your Highness, even the mortal realm's emperor\has a harem of countless women\let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself\he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs? response:	Qing Qiu has always been one man and one wife.
context: Your Highness, even the mortal realm's emperor\has a harem of countless women\let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself\he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife. response:	Our line hasn't ended.
context: has a harem of countless women\let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself\he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife.\Our line hasn't ended. response:	No, I have to find out.
context: let alone the next Heavenly Lord.\Even if Crown Prince doesn't seek them himself\he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife.\Our line hasn't ended.\No, I have to find out. response:	It's locked?
context: Even if Crown Prince doesn't seek them himself\he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife.\Our line hasn't ended.\No, I have to find out.\It's locked? response:	Are you still alive?
context: he will still have many consorts later\to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife.\Our line hasn't ended.\No, I have to find out.\It's locked?\Are you still alive? response:	I am Bai Feng Jiu of Qing Qiu.
context: to continue bearing a line of heirs for the Celestial Tribe.\Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife.\Our line hasn't ended.\No, I have to find out.\It's locked?\Are you still alive?\I am Bai Feng Jiu of Qing Qiu. response:	Are you the woman that Ye Hua had in the mortal realm?
context: Nonsense. A line of heirs?\Qing Qiu has always been one man and one wife.\Our line hasn't ended.\No, I have to find out.\It's locked?\Are you still alive?\I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm? response:	You said Ye Hua?
context: Qing Qiu has always been one man and one wife.\Our line hasn't ended.\No, I have to find out.\It's locked?\Are you still alive?\I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua? response:	Of course.
context: Our line hasn't ended.\No, I have to find out.\It's locked?\Are you still alive?\I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua?\Of course. response:	He is the Crown Prince.
context: No, I have to find out.\It's locked?\Are you still alive?\I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua?\Of course.\He is the Crown Prince. response:	Who doesn't know of him in the Nine Heavens?
context: It's locked?\Are you still alive?\I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua?\Of course.\He is the Crown Prince.\Who doesn't know of him in the Nine Heavens? response:	Is he still alive?
context: Are you still alive?\I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua?\Of course.\He is the Crown Prince.\Who doesn't know of him in the Nine Heavens?\Is he still alive? response:	I don't know. Did something happen to him?
context: I am Bai Feng Jiu of Qing Qiu.\Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua?\Of course.\He is the Crown Prince.\Who doesn't know of him in the Nine Heavens?\Is he still alive?\I don't know. Did something happen to him? response:	Not even you know?
context: Are you the woman that Ye Hua had in the mortal realm?\You said Ye Hua?\Of course.\He is the Crown Prince.\Who doesn't know of him in the Nine Heavens?\Is he still alive?\I don't know. Did something happen to him?\Not even you know? response:	Ye Hua.
context: You said Ye Hua?\Of course.\He is the Crown Prince.\Who doesn't know of him in the Nine Heavens?\Is he still alive?\I don't know. Did something happen to him?\Not even you know?\Ye Hua. response:	Wait, wait.
context: Of course.\He is the Crown Prince.\Who doesn't know of him in the Nine Heavens?\Is he still alive?\I don't know. Did something happen to him?\Not even you know?\Ye Hua.\Wait, wait. response:	I still have things to ask you.
context: He is the Crown Prince.\Who doesn't know of him in the Nine Heavens?\Is he still alive?\I don't know. Did something happen to him?\Not even you know?\Ye Hua.\Wait, wait.\I still have things to ask you. response:	Don't cry yet.
context: Who doesn't know of him in the Nine Heavens?\Is he still alive?\I don't know. Did something happen to him?\Not even you know?\Ye Hua.\Wait, wait.\I still have things to ask you.\Don't cry yet. response:	Wait, wait!
context: Is he still alive?\I don't know. Did something happen to him?\Not even you know?\Ye Hua.\Wait, wait.\I still have things to ask you.\Don't cry yet.\Wait, wait! response:	Heavenly Lord won't allow us to speak to the mortal
context: I don't know. Did something happen to him?\Not even you know?\Ye Hua.\Wait, wait.\I still have things to ask you.\Don't cry yet.\Wait, wait!\Heavenly Lord won't allow us to speak to the mortal response:	and won't allow us to speak of this matter.
context: Not even you know?\Ye Hua.\Wait, wait.\I still have things to ask you.\Don't cry yet.\Wait, wait!\Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter. response:	While Crown Prince is not around, could he be thinking of-
context: Ye Hua.\Wait, wait.\I still have things to ask you.\Don't cry yet.\Wait, wait!\Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of- response:	You can't speak of it.
context: Wait, wait.\I still have things to ask you.\Don't cry yet.\Wait, wait!\Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of-\You can't speak of it. response:	Have you forgotten the incident of the Water King of North Sea?
context: I still have things to ask you.\Don't cry yet.\Wait, wait!\Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of-\You can't speak of it.\Have you forgotten the incident of the Water King of North Sea? response:	Clearly, I should be feeling furious on Aunt's behalf.
context: Don't cry yet.\Wait, wait!\Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of-\You can't speak of it.\Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf. response:	Why do I still feel a little sad?
context: Wait, wait!\Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of-\You can't speak of it.\Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad? response:	This mortal is actually quite pitiful.
context: Heavenly Lord won't allow us to speak to the mortal\and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of-\You can't speak of it.\Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad?\This mortal is actually quite pitiful. response:	I'm not eating. I'm not eating!
context: and won't allow us to speak of this matter.\While Crown Prince is not around, could he be thinking of-\You can't speak of it.\Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad?\This mortal is actually quite pitiful.\I'm not eating. I'm not eating! response:	I want to see Ye Hua.
context: While Crown Prince is not around, could he be thinking of-\You can't speak of it.\Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad?\This mortal is actually quite pitiful.\I'm not eating. I'm not eating!\I want to see Ye Hua. response:	Your Majesty, are you really going to the Celestial Palace?
context: You can't speak of it.\Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad?\This mortal is actually quite pitiful.\I'm not eating. I'm not eating!\I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace? response:	The Mermaid Clan was a part of the Ghost Tribe.
context: Have you forgotten the incident of the Water King of North Sea?\Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad?\This mortal is actually quite pitiful.\I'm not eating. I'm not eating!\I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe. response:	Although they separated from us for 70,000 years
context: Clearly, I should be feeling furious on Aunt's behalf.\Why do I still feel a little sad?\This mortal is actually quite pitiful.\I'm not eating. I'm not eating!\I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years response:	they had severely injured the Crown Prince this time.
context: Why do I still feel a little sad?\This mortal is actually quite pitiful.\I'm not eating. I'm not eating!\I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time. response:	It is difficult for me to escape blame.
context: This mortal is actually quite pitiful.\I'm not eating. I'm not eating!\I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time.\It is difficult for me to escape blame. response:	I can make use of Lord of Numinous Treasure's assembly
context: I'm not eating. I'm not eating!\I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time.\It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly response:	to go to the Celestial Palace to apologize
context: I want to see Ye Hua.\Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time.\It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize response:	to prevent the Ghost Tribe from being further implicated.
context: Your Majesty, are you really going to the Celestial Palace?\The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time.\It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated. response:	I understand.
context: The Mermaid Clan was a part of the Ghost Tribe.\Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time.\It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated.\I understand. response:	Your Majesty is doing so for the sake of the Ghost Tribe.
context: Although they separated from us for 70,000 years\they had severely injured the Crown Prince this time.\It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated.\I understand.\Your Majesty is doing so for the sake of the Ghost Tribe. response:	But, these three days were the happiest I've been in these 70,000 years.
context: they had severely injured the Crown Prince this time.\It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated.\I understand.\Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years. response:	I can't bear for you to leave.
context: It is difficult for me to escape blame.\I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated.\I understand.\Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave. response:	Take good care of your health.
context: I can make use of Lord of Numinous Treasure's assembly\to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated.\I understand.\Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave.\Take good care of your health. response:	Shaman, how come she is feeling so unwell so early in the pregnancy?
context: to go to the Celestial Palace to apologize\to prevent the Ghost Tribe from being further implicated.\I understand.\Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave.\Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy? response:	Ghost Queen is an immortal.
context: to prevent the Ghost Tribe from being further implicated.\I understand.\Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave.\Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal. response:	The child in her womb is of Ghost Tribe.
context: I understand.\Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave.\Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe. response:	There will be times when their essences conflict.
context: Your Majesty is doing so for the sake of the Ghost Tribe.\But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave.\Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe.\There will be times when their essences conflict. response:	I think with more bed rest
context: But, these three days were the happiest I've been in these 70,000 years.\I can't bear for you to leave.\Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe.\There will be times when their essences conflict.\I think with more bed rest response:	she will naturally feel better as the months go by.
context: I can't bear for you to leave.\Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe.\There will be times when their essences conflict.\I think with more bed rest\she will naturally feel better as the months go by. response:	That's good.
context: Take good care of your health.\Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe.\There will be times when their essences conflict.\I think with more bed rest\she will naturally feel better as the months go by.\That's good. response:	I'll have the Shaman stay to keep you company.
context: Shaman, how come she is feeling so unwell so early in the pregnancy?\Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe.\There will be times when their essences conflict.\I think with more bed rest\she will naturally feel better as the months go by.\That's good.\I'll have the Shaman stay to keep you company. response:	No.
context: Ghost Queen is an immortal.\The child in her womb is of Ghost Tribe.\There will be times when their essences conflict.\I think with more bed rest\she will naturally feel better as the months go by.\That's good.\I'll have the Shaman stay to keep you company.\No. response:	You haven't been to the Celestial Palace ever since you took the throne.
context: The child in her womb is of Ghost Tribe.\There will be times when their essences conflict.\I think with more bed rest\she will naturally feel better as the months go by.\That's good.\I'll have the Shaman stay to keep you company.\No.\You haven't been to the Celestial Palace ever since you took the throne. response:	Since you are going to an assembly
context: There will be times when their essences conflict.\I think with more bed rest\she will naturally feel better as the months go by.\That's good.\I'll have the Shaman stay to keep you company.\No.\You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly response:	then as Ghost Queen, I must stay by your side.
context: I think with more bed rest\she will naturally feel better as the months go by.\That's good.\I'll have the Shaman stay to keep you company.\No.\You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly\then as Ghost Queen, I must stay by your side. response:	You are carrying a child of the Ghost Tribe.
context: she will naturally feel better as the months go by.\That's good.\I'll have the Shaman stay to keep you company.\No.\You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly\then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe. response:	It already disagrees with your immortal essence.
context: That's good.\I'll have the Shaman stay to keep you company.\No.\You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly\then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence. response:	If you go to the Celestial Palace, won't you feel even more unwell?
context: I'll have the Shaman stay to keep you company.\No.\You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly\then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell? response:	It does not bother me.
context: No.\You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly\then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me. response:	When women in the mortal realm are pregnant
context: You haven't been to the Celestial Palace ever since you took the throne.\Since you are going to an assembly\then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me.\When women in the mortal realm are pregnant response:	there will be times when they feel unwell.
context: Since you are going to an assembly\then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me.\When women in the mortal realm are pregnant\there will be times when they feel unwell. response:	I am the Ghost Queen. How would I be so delicate?
context: then as Ghost Queen, I must stay by your side.\You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me.\When women in the mortal realm are pregnant\there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate? response:	All right.
context: You are carrying a child of the Ghost Tribe.\It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me.\When women in the mortal realm are pregnant\there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate?\All right. response:	In the 49 days of the assembly, Ghost Lord shall stay here.
context: It already disagrees with your immortal essence.\If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me.\When women in the mortal realm are pregnant\there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate?\All right.\In the 49 days of the assembly, Ghost Lord shall stay here. response:	If you have any requests, please let me know.
context: If you go to the Celestial Palace, won't you feel even more unwell?\It does not bother me.\When women in the mortal realm are pregnant\there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate?\All right.\In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know. response:	Thank you.
context: It does not bother me.\When women in the mortal realm are pregnant\there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate?\All right.\In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know.\Thank you. response:	I shall take my leave.
context: When women in the mortal realm are pregnant\there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate?\All right.\In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know.\Thank you.\I shall take my leave. response:	May I ask.
context: there will be times when they feel unwell.\I am the Ghost Queen. How would I be so delicate?\All right.\In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know.\Thank you.\I shall take my leave.\May I ask. response:	Do you know
context: I am the Ghost Queen. How would I be so delicate?\All right.\In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know.\Thank you.\I shall take my leave.\May I ask.\Do you know response:	where the winter lotus sent from the Ghost Realm 70,000 years ago
context: All right.\In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know.\Thank you.\I shall take my leave.\May I ask.\Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago response:	is being kept now?
context: In the 49 days of the assembly, Ghost Lord shall stay here.\If you have any requests, please let me know.\Thank you.\I shall take my leave.\May I ask.\Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now? response:	Winter lotus? It is in the lotus pond next to the Zhaohua Palace.
context: If you have any requests, please let me know.\Thank you.\I shall take my leave.\May I ask.\Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace. response:	- Can you take me there? - Yes.
context: Thank you.\I shall take my leave.\May I ask.\Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes. response:	I'll be back soon.
context: I shall take my leave.\May I ask.\Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes.\I'll be back soon. response:	I just feel a bit...
context: May I ask.\Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes.\I'll be back soon.\I just feel a bit... response:	a bit unwell, so I won't be going with you.
context: Do you know\where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes.\I'll be back soon.\I just feel a bit...\a bit unwell, so I won't be going with you. response:	Stay here with her.
context: where the winter lotus sent from the Ghost Realm 70,000 years ago\is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes.\I'll be back soon.\I just feel a bit...\a bit unwell, so I won't be going with you.\Stay here with her. response:	Didn't you say you would surely save this child for me?
context: is being kept now?\Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes.\I'll be back soon.\I just feel a bit...\a bit unwell, so I won't be going with you.\Stay here with her.\Didn't you say you would surely save this child for me? response:	Why does my stomach constantly hurt?
context: Winter lotus? It is in the lotus pond next to the Zhaohua Palace.\- Can you take me there? - Yes.\I'll be back soon.\I just feel a bit...\a bit unwell, so I won't be going with you.\Stay here with her.\Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt? response:	Perhaps it is because
context: - Can you take me there? - Yes.\I'll be back soon.\I just feel a bit...\a bit unwell, so I won't be going with you.\Stay here with her.\Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt?\Perhaps it is because response:	you have been living in the Ghost Realm for too long as an immortal
context: I'll be back soon.\I just feel a bit...\a bit unwell, so I won't be going with you.\Stay here with her.\Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt?\Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal response:	and your body has many injuries, so it isn't fit...
context: I just feel a bit...\a bit unwell, so I won't be going with you.\Stay here with her.\Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt?\Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit... response:	to conceive a child.
context: a bit unwell, so I won't be going with you.\Stay here with her.\Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt?\Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit...\to conceive a child. response:	Not fit?
context: Stay here with her.\Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt?\Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit...\to conceive a child.\Not fit? response:	Then what am I carrying now?
context: Didn't you say you would surely save this child for me?\Why does my stomach constantly hurt?\Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit...\to conceive a child.\Not fit?\Then what am I carrying now? response:	Your Highness, I...
context: Why does my stomach constantly hurt?\Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit...\to conceive a child.\Not fit?\Then what am I carrying now?\Your Highness, I... response:	What did you say?
context: Perhaps it is because\you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit...\to conceive a child.\Not fit?\Then what am I carrying now?\Your Highness, I...\What did you say? response:	Your Highness, please calm down.
context: you have been living in the Ghost Realm for too long as an immortal\and your body has many injuries, so it isn't fit...\to conceive a child.\Not fit?\Then what am I carrying now?\Your Highness, I...\What did you say?\Your Highness, please calm down. response:	I am speaking the truth.
context: and your body has many injuries, so it isn't fit...\to conceive a child.\Not fit?\Then what am I carrying now?\Your Highness, I...\What did you say?\Your Highness, please calm down.\I am speaking the truth. response:	The young prince no longer has any signs of being alive.
context: to conceive a child.\Not fit?\Then what am I carrying now?\Your Highness, I...\What did you say?\Your Highness, please calm down.\I am speaking the truth.\The young prince no longer has any signs of being alive. response:	I think Your Highness should return to the Ghost Realm.
context: Not fit?\Then what am I carrying now?\Your Highness, I...\What did you say?\Your Highness, please calm down.\I am speaking the truth.\The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm. response:	I will give you a medicine, and have the young prince...
context: Then what am I carrying now?\Your Highness, I...\What did you say?\Your Highness, please calm down.\I am speaking the truth.\The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince... response:	Your Highness, now that it has come to this
context: Your Highness, I...\What did you say?\Your Highness, please calm down.\I am speaking the truth.\The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this response:	your own health is more important.
context: What did you say?\Your Highness, please calm down.\I am speaking the truth.\The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this\your own health is more important. response:	No.
context: Your Highness, please calm down.\I am speaking the truth.\The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this\your own health is more important.\No. response:	I must save this child!
context: I am speaking the truth.\The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this\your own health is more important.\No.\I must save this child! response:	Didn't you see?
