context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: This little thing is 300 yen?\If 1,000 yen will only get me three...\Takemoto-kun...\Y-Yamada-san!\For Hagu-chan?\Ah, well, I thought flowers might be nice...\But...\Takemoto-kun... response:	Wanna go somewhere nice?
context: If 1,000 yen will only get me three...\Takemoto-kun...\Y-Yamada-san!\For Hagu-chan?\Ah, well, I thought flowers might be nice...\But...\Takemoto-kun...\Wanna go somewhere nice? response:	Yamada-san, is this that somewhere nice?
context: Takemoto-kun...\Y-Yamada-san!\For Hagu-chan?\Ah, well, I thought flowers might be nice...\But...\Takemoto-kun...\Wanna go somewhere nice?\Yamada-san, is this that somewhere nice? response:	Yep, this is it.
context: Y-Yamada-san!\For Hagu-chan?\Ah, well, I thought flowers might be nice...\But...\Takemoto-kun...\Wanna go somewhere nice?\Yamada-san, is this that somewhere nice?\Yep, this is it. response:	There are plenty of flowers here!
context: For Hagu-chan?\Ah, well, I thought flowers might be nice...\But...\Takemoto-kun...\Wanna go somewhere nice?\Yamada-san, is this that somewhere nice?\Yep, this is it.\There are plenty of flowers here! response:	You can pick all you want!
context: Ah, well, I thought flowers might be nice...\But...\Takemoto-kun...\Wanna go somewhere nice?\Yamada-san, is this that somewhere nice?\Yep, this is it.\There are plenty of flowers here!\You can pick all you want! response:	We'll tell her that we picked them ourselves!
context: But...\Takemoto-kun...\Wanna go somewhere nice?\Yamada-san, is this that somewhere nice?\Yep, this is it.\There are plenty of flowers here!\You can pick all you want!\We'll tell her that we picked them ourselves! response:	I'm sure she'll be happier that way.
context: Takemoto-kun...\Wanna go somewhere nice?\Yamada-san, is this that somewhere nice?\Yep, this is it.\There are plenty of flowers here!\You can pick all you want!\We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way. response:	All right!
context: Wanna go somewhere nice?\Yamada-san, is this that somewhere nice?\Yep, this is it.\There are plenty of flowers here!\You can pick all you want!\We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way.\All right! response:	Here you go, Hagu-chan.
context: Yamada-san, is this that somewhere nice?\Yep, this is it.\There are plenty of flowers here!\You can pick all you want!\We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way.\All right!\Here you go, Hagu-chan. response:	I'm so happy.
context: Yep, this is it.\There are plenty of flowers here!\You can pick all you want!\We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way.\All right!\Here you go, Hagu-chan.\I'm so happy. response:	They're freshly picked.
context: There are plenty of flowers here!\You can pick all you want!\We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way.\All right!\Here you go, Hagu-chan.\I'm so happy.\They're freshly picked. response:	We got them on the embankment by the train tracks.
context: You can pick all you want!\We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way.\All right!\Here you go, Hagu-chan.\I'm so happy.\They're freshly picked.\We got them on the embankment by the train tracks. response:	The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.
context: We'll tell her that we picked them ourselves!\I'm sure she'll be happier that way.\All right!\Here you go, Hagu-chan.\I'm so happy.\They're freshly picked.\We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it. response:	Hagu-chan?
context: I'm sure she'll be happier that way.\All right!\Here you go, Hagu-chan.\I'm so happy.\They're freshly picked.\We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan? response:	No way... She doesn't have any sensation...
context: All right!\Here you go, Hagu-chan.\I'm so happy.\They're freshly picked.\We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan?\No way... She doesn't have any sensation... response:	In her fingertips? Can such a thing...
context: Here you go, Hagu-chan.\I'm so happy.\They're freshly picked.\We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan?\No way... She doesn't have any sensation...\In her fingertips? Can such a thing... response:	Her rehab has just began.
context: I'm so happy.\They're freshly picked.\We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan?\No way... She doesn't have any sensation...\In her fingertips? Can such a thing...\Her rehab has just began. response:	Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.
context: They're freshly picked.\We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan?\No way... She doesn't have any sensation...\In her fingertips? Can such a thing...\Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers. response:	But...
context: We got them on the embankment by the train tracks.\The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan?\No way... She doesn't have any sensation...\In her fingertips? Can such a thing...\Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But... response:	Yamada-san, there's no rushing or giving up.
context: The stonecrop was actually the biggest and cutest, but it had too much pollen, so we skipped it.\Hagu-chan?\No way... She doesn't have any sensation...\In her fingertips? Can such a thing...\Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But...\Yamada-san, there's no rushing or giving up. response:	That applies to the three of us as well.
context: Hagu-chan?\No way... She doesn't have any sensation...\In her fingertips? Can such a thing...\Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But...\Yamada-san, there's no rushing or giving up.\That applies to the three of us as well. response:	If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.
context: No way... She doesn't have any sensation...\In her fingertips? Can such a thing...\Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But...\Yamada-san, there's no rushing or giving up.\That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto. response:	So with that said, let's all set our own bases...
context: In her fingertips? Can such a thing...\Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But...\Yamada-san, there's no rushing or giving up.\That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases... response:	Aren't you supposed to man the store on Wednesdays?!
context: Her rehab has just began.\Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But...\Yamada-san, there's no rushing or giving up.\That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?! response:	And Takemoto! Get cracking on your senior thesis!
context: Plus, I hear that there are many who started where Hagu is and ultimately regained the sensation in their fingers.\But...\Yamada-san, there's no rushing or giving up.\That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis! response:	Haven't you two been coming every day lately?
context: But...\Yamada-san, there's no rushing or giving up.\That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately? response:	I'm thankful, but you can't neglect your personal lives.
context: Yamada-san, there's no rushing or giving up.\That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives. response:	Sensei...
context: That applies to the three of us as well.\If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives.\Sensei... response:	What is it?
context: If the people watching over start to waver, the person who's drowning won't have anyone to grab onto.\So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives.\Sensei...\What is it? response:	The person who was here last night... Was that Hagu-chan's father?
context: So with that said, let's all set our own bases...\Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives.\Sensei...\What is it?\The person who was here last night... Was that Hagu-chan's father? response:	That's right.
context: Aren't you supposed to man the store on Wednesdays?!\And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives.\Sensei...\What is it?\The person who was here last night... Was that Hagu-chan's father?\That's right. response:	I could tell from what I saw last night and Sensei's expression just now.
context: And Takemoto! Get cracking on your senior thesis!\Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives.\Sensei...\What is it?\The person who was here last night... Was that Hagu-chan's father?\That's right.\I could tell from what I saw last night and Sensei's expression just now. response:	I see...
context: Haven't you two been coming every day lately?\I'm thankful, but you can't neglect your personal lives.\Sensei...\What is it?\The person who was here last night... Was that Hagu-chan's father?\That's right.\I could tell from what I saw last night and Sensei's expression just now.\I see... response:	That the place she was supposed to be able to return to isn't the same anymore.
context: I'm thankful, but you can't neglect your personal lives.\Sensei...\What is it?\The person who was here last night... Was that Hagu-chan's father?\That's right.\I could tell from what I saw last night and Sensei's expression just now.\I see...\That the place she was supposed to be able to return to isn't the same anymore. response:	I know.
context: Sensei...\What is it?\The person who was here last night... Was that Hagu-chan's father?\That's right.\I could tell from what I saw last night and Sensei's expression just now.\I see...\That the place she was supposed to be able to return to isn't the same anymore.\I know. response:	It's not anyone's fault.
context: What is it?\The person who was here last night... Was that Hagu-chan's father?\That's right.\I could tell from what I saw last night and Sensei's expression just now.\I see...\That the place she was supposed to be able to return to isn't the same anymore.\I know.\It's not anyone's fault. response:	We're all just trying our best to live our lives.
context: The person who was here last night... Was that Hagu-chan's father?\That's right.\I could tell from what I saw last night and Sensei's expression just now.\I see...\That the place she was supposed to be able to return to isn't the same anymore.\I know.\It's not anyone's fault.\We're all just trying our best to live our lives. response:	But God, why must all of this happen at once?
context: That's right.\I could tell from what I saw last night and Sensei's expression just now.\I see...\That the place she was supposed to be able to return to isn't the same anymore.\I know.\It's not anyone's fault.\We're all just trying our best to live our lives.\But God, why must all of this happen at once? response:	At this rate, she won't be able to take much more.
context: I could tell from what I saw last night and Sensei's expression just now.\I see...\That the place she was supposed to be able to return to isn't the same anymore.\I know.\It's not anyone's fault.\We're all just trying our best to live our lives.\But God, why must all of this happen at once?\At this rate, she won't be able to take much more. response:	She...
context: I see...\That the place she was supposed to be able to return to isn't the same anymore.\I know.\It's not anyone's fault.\We're all just trying our best to live our lives.\But God, why must all of this happen at once?\At this rate, she won't be able to take much more.\She... response:	Bruises that looked like red flowers started appearing on Hagu-chan's left hand.
context: That the place she was supposed to be able to return to isn't the same anymore.\I know.\It's not anyone's fault.\We're all just trying our best to live our lives.\But God, why must all of this happen at once?\At this rate, she won't be able to take much more.\She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand. response:	The stress is causing her to bite herself.
context: I know.\It's not anyone's fault.\We're all just trying our best to live our lives.\But God, why must all of this happen at once?\At this rate, she won't be able to take much more.\She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself. response:	But after a while, those bruises moved to Sensei's wrist.
context: It's not anyone's fault.\We're all just trying our best to live our lives.\But God, why must all of this happen at once?\At this rate, she won't be able to take much more.\She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist. response:	The person who's drowning won't have anyone to grab onto.
context: We're all just trying our best to live our lives.\But God, why must all of this happen at once?\At this rate, she won't be able to take much more.\She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto. response:	Sensei was so composed, it was scary.
context: But God, why must all of this happen at once?\At this rate, she won't be able to take much more.\She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary. response:	For Hagu-chan's sake, he must've sworn not to waver no matter what.
context: At this rate, she won't be able to take much more.\She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what. response:	I got a fax from Shin-san yesterday.
context: She...\Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday. response:	To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.
context: Bruises that looked like red flowers started appearing on Hagu-chan's left hand.\The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April. response:	Their new work is in Morioka, and they'd like me to join them by mid-April.
context: The stress is causing her to bite herself.\But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April. response:	The day for us to part is drawing ever closer.
context: But after a while, those bruises moved to Sensei's wrist.\The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer. response:	Are we really just going to drift apart?
context: The person who's drowning won't have anyone to grab onto.\Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer.\Are we really just going to drift apart? response:	Am I going to leave her while she's like this?
context: Sensei was so composed, it was scary.\For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer.\Are we really just going to drift apart?\Am I going to leave her while she's like this? response:	I should forget about Morioka and stay in Tokyo.
context: For Hagu-chan's sake, he must've sworn not to waver no matter what.\I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer.\Are we really just going to drift apart?\Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo. response:	Or not.
context: I got a fax from Shin-san yesterday.\To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer.\Are we really just going to drift apart?\Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo.\Or not. response:	What am I thinking?
context: To Takemoto-kun: Greetings, we're now working in Morioka. Regarding your job, we'd like for you to join us around mid-April.\Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer.\Are we really just going to drift apart?\Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo.\Or not.\What am I thinking? response:	What am I going to do if I don't take this job?
context: Their new work is in Morioka, and they'd like me to join them by mid-April.\The day for us to part is drawing ever closer.\Are we really just going to drift apart?\Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo.\Or not.\What am I thinking?\What am I going to do if I don't take this job? response:	What is a life for?
context: The day for us to part is drawing ever closer.\Are we really just going to drift apart?\Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo.\Or not.\What am I thinking?\What am I going to do if I don't take this job?\What is a life for? response:	Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?
context: Are we really just going to drift apart?\Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo.\Or not.\What am I thinking?\What am I going to do if I don't take this job?\What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this? response:	That's right.
context: Am I going to leave her while she's like this?\I should forget about Morioka and stay in Tokyo.\Or not.\What am I thinking?\What am I going to do if I don't take this job?\What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right. response:	I should quit and stay by her side.
context: I should forget about Morioka and stay in Tokyo.\Or not.\What am I thinking?\What am I going to do if I don't take this job?\What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right.\I should quit and stay by her side. response:	I can encourage her through rehab.
context: Or not.\What am I thinking?\What am I going to do if I don't take this job?\What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right.\I should quit and stay by her side.\I can encourage her through rehab. response:	To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.
context: What am I thinking?\What am I going to do if I don't take this job?\What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right.\I should quit and stay by her side.\I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule. response:	Like a janitor, road construction worker, or late-night convenience stock clerk.
context: What am I going to do if I don't take this job?\What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right.\I should quit and stay by her side.\I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk. response:	But wait...
context: What is a life for?\Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right.\I should quit and stay by her side.\I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait... response:	Could I live alone in Tokyo on an income like that?
context: Isn't it so you can be there to tightly grip the hand of someone close to you at a time like this?\That's right.\I should quit and stay by her side.\I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait...\Could I live alone in Tokyo on an income like that? response:	Right now, I'm living off of money sent from home and my part-time job.
context: That's right.\I should quit and stay by her side.\I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait...\Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job. response:	It's obvious, but I'll have to become independent once I graduate.
context: I should quit and stay by her side.\I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait...\Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate. response:	No, I'll be all right if I work as much as possible.
context: I can encourage her through rehab.\To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait...\Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible. response:	I can make a living if I'm not wasteful.
context: To make time to care for her, I can just choose a part-time job that allows me a flexible schedule.\Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait...\Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful. response:	But... if I work that much, I won't have the time to care for Hagu-chan.
context: Like a janitor, road construction worker, or late-night convenience stock clerk.\But wait...\Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan. response:	And in the first place, what am I going to do once she gets better?
context: But wait...\Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better? response:	What if, after my family helped put me through this expensive art school...
context: Could I live alone in Tokyo on an income like that?\Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school... response:	If that were to happen, wouldn't my very existence be a burden to her?
context: Right now, I'm living off of money sent from home and my part-time job.\It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her? response:	hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...
context: It's obvious, but I'll have to become independent once I graduate.\No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think... response:	I though back to Mayama-san's words...
context: No, I'll be all right if I work as much as possible.\I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words... response:	If something were to happen to the woman I love...
context: I can make a living if I'm not wasteful.\But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words...\If something were to happen to the woman I love... response:	sore nara sore de betsu ni ii ya I don't really care when I think about it.
context: But... if I work that much, I won't have the time to care for Hagu-chan.\And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words...\If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it. response:	ima sara tashikame you mo nai It's not like I can go back and check.
context: And in the first place, what am I going to do once she gets better?\What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words...\If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check. response:	I've just now become truly aware of the meaning behind those words.
context: What if, after my family helped put me through this expensive art school...\If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words...\If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words. response:	A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.
context: If that were to happen, wouldn't my very existence be a burden to her?\hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words...\If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves. response:	dare wo nikundara ii Who am I supposed to hate?
context: hajime kara sono tsumori de kimi wa ita no kamo nante You never were in love with me to begin with, I think...\I though back to Mayama-san's words...\If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate? response:	I'm making excuses to substitute for the real problem.
context: I though back to Mayama-san's words...\If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem. response:	nani wo oshikoroseba ii What emotions am I supposed to hold back?
context: If something were to happen to the woman I love...\sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back? response:	I say that I want to save her, but in reality, I just don't want to be apart from her.
context: sore nara sore de betsu ni ii ya I don't really care when I think about it.\ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her. response:	te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?
context: ima sara tashikame you mo nai It's not like I can go back and check.\I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two? response:	nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.
context: I've just now become truly aware of the meaning behind those words.\A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt. response:	tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.
