context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical,\So don't worry, it's very safe.\Now, if you'll look to your left...\We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order.\Yes. What? response:	Pokemon land has been totally destroyed?
context: Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical,\So don't worry, it's very safe.\Now, if you'll look to your left...\We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order.\Yes. What?\Pokemon land has been totally destroyed? response:	I spent millions on that place.
context: Of course, the Pokemon are all mechanical,\So don't worry, it's very safe.\Now, if you'll look to your left...\We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order.\Yes. What?\Pokemon land has been totally destroyed?\I spent millions on that place. response:	Finally, our tired heroes resume their long journey.
context: So don't worry, it's very safe.\Now, if you'll look to your left...\We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order.\Yes. What?\Pokemon land has been totally destroyed?\I spent millions on that place.\Finally, our tired heroes resume their long journey. response:	Huh? Ah!
context: Now, if you'll look to your left...\We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order.\Yes. What?\Pokemon land has been totally destroyed?\I spent millions on that place.\Finally, our tired heroes resume their long journey.\Huh? Ah! response:	And arrive at the beautiful town of Porta Vista.
context: We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order.\Yes. What?\Pokemon land has been totally destroyed?\I spent millions on that place.\Finally, our tired heroes resume their long journey.\Huh? Ah!\And arrive at the beautiful town of Porta Vista. response:	-All right! - The beach!
context: but our giant Pokemon are temporarily out of order.\Yes. What?\Pokemon land has been totally destroyed?\I spent millions on that place.\Finally, our tired heroes resume their long journey.\Huh? Ah!\And arrive at the beautiful town of Porta Vista.\-All right! - The beach! response:	- I can't wait! -
context: Yes. What?\Pokemon land has been totally destroyed?\I spent millions on that place.\Finally, our tired heroes resume their long journey.\Huh? Ah!\And arrive at the beautiful town of Porta Vista.\-All right! - The beach!\- I can't wait! - response:	Ah, yes, blue skies and white sands.
context: Pokemon land has been totally destroyed?\I spent millions on that place.\Finally, our tired heroes resume their long journey.\Huh? Ah!\And arrive at the beautiful town of Porta Vista.\-All right! - The beach!\- I can't wait! -\Ah, yes, blue skies and white sands. response:	Time to hit the surf and soak up some rays.
context: I spent millions on that place.\Finally, our tired heroes resume their long journey.\Huh? Ah!\And arrive at the beautiful town of Porta Vista.\-All right! - The beach!\- I can't wait! -\Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays. response:	Don't forget to use lots of sunscreen, Ash.
context: Finally, our tired heroes resume their long journey.\Huh? Ah!\And arrive at the beautiful town of Porta Vista.\-All right! - The beach!\- I can't wait! -\Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash. response:	Slowpoke.
context: Huh? Ah!\And arrive at the beautiful town of Porta Vista.\-All right! - The beach!\- I can't wait! -\Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash.\Slowpoke. response:	Slowpoke slow.
context: And arrive at the beautiful town of Porta Vista.\-All right! - The beach!\- I can't wait! -\Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash.\Slowpoke.\Slowpoke slow. response:	Ah, Slowbro.
context: -All right! - The beach!\- I can't wait! -\Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash.\Slowpoke.\Slowpoke slow.\Ah, Slowbro. response:	You guys up for the Pokerap?
context: - I can't wait! -\Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash.\Slowpoke.\Slowpoke slow.\Ah, Slowbro.\You guys up for the Pokerap? response:	Theres 150 Pokemon. You got to name'em all!
context: Ah, yes, blue skies and white sands.\Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash.\Slowpoke.\Slowpoke slow.\Ah, Slowbro.\You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all! response:	Im doing 32 today, so try to keep up.
context: Time to hit the surf and soak up some rays.\Don't forget to use lots of sunscreen, Ash.\Slowpoke.\Slowpoke slow.\Ah, Slowbro.\You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up. response:	J Catch'em, catch'em Gotta catch'em all J
context: Don't forget to use lots of sunscreen, Ash.\Slowpoke.\Slowpoke slow.\Ah, Slowbro.\You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J response:	J Gotta catch'em all Pokemon! J
context: Slowpoke.\Slowpoke slow.\Ah, Slowbro.\You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J response:	J Zubat, Primeape Meowth, Onix J
context: Slowpoke slow.\Ah, Slowbro.\You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J response:	J Geodude, Rapidash Magneton, Snorlax J
context: Ah, Slowbro.\You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J response:	J Gengar, Tangela Goldeen, Spearow J
context: You guys up for the Pokerap?\Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J response:	J Weezing, Seel Gyarados, Slowbro! J
context: Theres 150 Pokemon. You got to name'em all!\Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J response:	J Gotta catch'em all Gotta catch'em all J
context: Im doing 32 today, so try to keep up.\J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J response:	J Gotta catch'em all Gotta catch'em all! J
context: J Catch'em, catch'em Gotta catch'em all J\J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J response:	J Kabuto, Persian Paras, Horsea J
context: J Gotta catch'em all Pokemon! J\J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J response:	J Raticate, Magnemite Kadabra, Weepinbell J
context: J Zubat, Primeape Meowth, Onix J\J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J response:	J Ditto, Cloyster Caterpie, Sandshrew J
context: J Geodude, Rapidash Magneton, Snorlax J\J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J response:	J Bulbasaur, Charmander Golem, Pikachu J
context: J Gengar, Tangela Goldeen, Spearow J\J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J response:	J To be a Pokemon Master is my destiny J
context: J Weezing, Seel Gyarados, Slowbro! J\J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J\J To be a Pokemon Master is my destiny J response:	All right, howd you do?
context: J Gotta catch'em all Gotta catch'em all J\J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J\J To be a Pokemon Master is my destiny J\All right, howd you do? response:	Loosen those lips. Shake out that tongue!
context: J Gotta catch'em all Gotta catch'em all! J\J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J\J To be a Pokemon Master is my destiny J\All right, howd you do?\Loosen those lips. Shake out that tongue! response:	Give it a rest! Todays song is sung.
context: J Kabuto, Persian Paras, Horsea J\J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J\J To be a Pokemon Master is my destiny J\All right, howd you do?\Loosen those lips. Shake out that tongue!\Give it a rest! Todays song is sung. response:	Well be back tomorrow!
context: J Raticate, Magnemite Kadabra, Weepinbell J\J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J\J To be a Pokemon Master is my destiny J\All right, howd you do?\Loosen those lips. Shake out that tongue!\Give it a rest! Todays song is sung.\Well be back tomorrow! response:	J Catch'em catch'em Gotta catch'em all J
context: J Ditto, Cloyster Caterpie, Sandshrew J\J Bulbasaur, Charmander Golem, Pikachu J\J To be a Pokemon Master is my destiny J\All right, howd you do?\Loosen those lips. Shake out that tongue!\Give it a rest! Todays song is sung.\Well be back tomorrow!\J Catch'em catch'em Gotta catch'em all J response:	J Gotta catch'em all Pokemon! J
