context: = LOGO START = response:	= LOGO END =
context: Pardon me.\Not at all.\To tell the truth, I've heard that you are well-versed in legends of the north, Deanna.\The north?\Yes.\I thought this was going to be business talk.\You're kidding.\Hopefully I'll know the story you're looking for. response:	What I'd like to learn about is...
context: Not at all.\To tell the truth, I've heard that you are well-versed in legends of the north, Deanna.\The north?\Yes.\I thought this was going to be business talk.\You're kidding.\Hopefully I'll know the story you're looking for.\What I'd like to learn about is... response:	The village that was destroyed by the moon-hunting bear?
context: To tell the truth, I've heard that you are well-versed in legends of the north, Deanna.\The north?\Yes.\I thought this was going to be business talk.\You're kidding.\Hopefully I'll know the story you're looking for.\What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear? response:	Let's see... If I'm not mistaken it was around here.
context: The north?\Yes.\I thought this was going to be business talk.\You're kidding.\Hopefully I'll know the story you're looking for.\What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here. response:	Hm... This is it.
context: Yes.\I thought this was going to be business talk.\You're kidding.\Hopefully I'll know the story you're looking for.\What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here.\Hm... This is it. response:	The moon-hunting bear, pronounced Irawa Wir Muheidehende.
context: I thought this was going to be business talk.\You're kidding.\Hopefully I'll know the story you're looking for.\What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here.\Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende. response:	And the town that was destroyed by that bear, Yoitsu.
context: You're kidding.\Hopefully I'll know the story you're looking for.\What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here.\Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu. response:	They're quite old stories, but there are a few about that bear in here.
context: Hopefully I'll know the story you're looking for.\What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here.\Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here. response:	Lawrence-san?
context: What I'd like to learn about is...\The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here.\Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here.\Lawrence-san? response:	Doesn't it say anything about Yoitsu's location?
context: The village that was destroyed by the moon-hunting bear?\Let's see... If I'm not mistaken it was around here.\Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here.\Lawrence-san?\Doesn't it say anything about Yoitsu's location? response:	Yoitsu's location?
context: Let's see... If I'm not mistaken it was around here.\Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here.\Lawrence-san?\Doesn't it say anything about Yoitsu's location?\Yoitsu's location? response:	Yes.
context: Hm... This is it.\The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here.\Lawrence-san?\Doesn't it say anything about Yoitsu's location?\Yoitsu's location?\Yes. response:	For certain reasons, I'm looking for it.
context: The moon-hunting bear, pronounced Irawa Wir Muheidehende.\And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here.\Lawrence-san?\Doesn't it say anything about Yoitsu's location?\Yoitsu's location?\Yes.\For certain reasons, I'm looking for it. response:	Location... Location...
context: And the town that was destroyed by that bear, Yoitsu.\They're quite old stories, but there are a few about that bear in here.\Lawrence-san?\Doesn't it say anything about Yoitsu's location?\Yoitsu's location?\Yes.\For certain reasons, I'm looking for it.\Location... Location... response:	Location...
context: They're quite old stories, but there are a few about that bear in here.\Lawrence-san?\Doesn't it say anything about Yoitsu's location?\Yoitsu's location?\Yes.\For certain reasons, I'm looking for it.\Location... Location...\Location... response:	I remember now.
context: Lawrence-san?\Doesn't it say anything about Yoitsu's location?\Yoitsu's location?\Yes.\For certain reasons, I'm looking for it.\Location... Location...\Location...\I remember now. response:	Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?
context: Doesn't it say anything about Yoitsu's location?\Yoitsu's location?\Yes.\For certain reasons, I'm looking for it.\Location... Location...\Location...\I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania? response:	Yes.
context: Yoitsu's location?\Yes.\For certain reasons, I'm looking for it.\Location... Location...\Location...\I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes. response:	They deal in pelts and lumber, don't they?
context: Yes.\For certain reasons, I'm looking for it.\Location... Location...\Location...\I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes.\They deal in pelts and lumber, don't they? response:	There is an ancient tale told there.
context: For certain reasons, I'm looking for it.\Location... Location...\Location...\I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes.\They deal in pelts and lumber, don't they?\There is an ancient tale told there. response:	A long time ago, a giant wolf appeared in the village.
context: Location... Location...\Location...\I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes.\They deal in pelts and lumber, don't they?\There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village. response:	She called herself Horou of Yoitsu,
context: Location...\I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes.\They deal in pelts and lumber, don't they?\There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu, response:	and was so big you had to look up to see her.
context: I remember now.\Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes.\They deal in pelts and lumber, don't they?\There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu,\and was so big you had to look up to see her. response:	She was thought to be punishment from heaven,
context: Do you know of a town called Renose, situated at the base of the river Roam a ways north of Proania?\Yes.\They deal in pelts and lumber, don't they?\There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu,\and was so big you had to look up to see her.\She was thought to be punishment from heaven, response:	but she said she had come from deep within the forests of the east,
context: Yes.\They deal in pelts and lumber, don't they?\There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu,\and was so big you had to look up to see her.\She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east, response:	and was on a journey towards the south.
context: They deal in pelts and lumber, don't they?\There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu,\and was so big you had to look up to see her.\She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east,\and was on a journey towards the south. response:	She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.
context: There is an ancient tale told there.\A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu,\and was so big you had to look up to see her.\She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east,\and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village. response:	She looked beautiful and young, but possessed a wolf's tail.
context: A long time ago, a giant wolf appeared in the village.\She called herself Horou of Yoitsu,\and was so big you had to look up to see her.\She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east,\and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail. response:	The village has had abundant harvests for many years since then.
context: She called herself Horou of Yoitsu,\and was so big you had to look up to see her.\She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east,\and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then. response:	We called her'Horou of the wheaten tail'.
context: and was so big you had to look up to see her.\She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east,\and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'. response:	Was that helpful?
context: She was thought to be punishment from heaven,\but she said she had come from deep within the forests of the east,\and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'.\Was that helpful? response:	Y-Yes.
context: but she said she had come from deep within the forests of the east,\and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'.\Was that helpful?\Y-Yes. response:	The area between Renose and the deep forests of the east is limited.
context: and was on a journey towards the south.\She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'.\Was that helpful?\Y-Yes.\The area between Renose and the deep forests of the east is limited. response:	That's a solid clue.
context: She loved to drink, and at times would take the form of a young maiden and dance with the girls in the village.\She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'.\Was that helpful?\Y-Yes.\The area between Renose and the deep forests of the east is limited.\That's a solid clue. response:	That's good to hear.
context: She looked beautiful and young, but possessed a wolf's tail.\The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'.\Was that helpful?\Y-Yes.\The area between Renose and the deep forests of the east is limited.\That's a solid clue.\That's good to hear. response:	I'll definitely repay you soon.
context: The village has had abundant harvests for many years since then.\We called her'Horou of the wheaten tail'.\Was that helpful?\Y-Yes.\The area between Renose and the deep forests of the east is limited.\That's a solid clue.\That's good to hear.\I'll definitely repay you soon. response:	As you can tell, even being chased by the Church, I love ancient legends from pagan lands.
context: We called her'Horou of the wheaten tail'.\Was that helpful?\Y-Yes.\The area between Renose and the deep forests of the east is limited.\That's a solid clue.\That's good to hear.\I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands. response:	Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.
context: Was that helpful?\Y-Yes.\The area between Renose and the deep forests of the east is limited.\That's a solid clue.\That's good to hear.\I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church. response:	You're a traveling merchant,
context: Y-Yes.\The area between Renose and the deep forests of the east is limited.\That's a solid clue.\That's good to hear.\I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant, response:	so I'm sure you've heard some interesting stories, right?
context: The area between Renose and the deep forests of the east is limited.\That's a solid clue.\That's good to hear.\I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant,\so I'm sure you've heard some interesting stories, right? response:	If you'd allow me to hear some, that would be more than enough thanks.
context: That's a solid clue.\That's good to hear.\I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant,\so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks. response:	All right.
context: That's good to hear.\I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant,\so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks.\All right. response:	Then, let me tell you the story of a wheat farming region in the south,
context: I'll definitely repay you soon.\As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant,\so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks.\All right.\Then, let me tell you the story of a wheat farming region in the south, response:	and its abundant harvest that was governed by a certain wolf.
context: As you can tell, even being chased by the Church, I love ancient legends from pagan lands.\Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant,\so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks.\All right.\Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf. response:	It's really been a while since I got excited over legends of dragons and magicians.
context: Moreover, only the ones in their original form, rather than the ones that have been altered due to influence from the Church.\You're a traveling merchant,\so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks.\All right.\Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians. response:	I get the feeling I was always thinking of those sorts of tales when I was a kid.
context: You're a traveling merchant,\so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks.\All right.\Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid. response:	But it makes me wonder...
context: so I'm sure you've heard some interesting stories, right?\If you'd allow me to hear some, that would be more than enough thanks.\All right.\Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder... response:	When did I stop being able to believe in them?
context: If you'd allow me to hear some, that would be more than enough thanks.\All right.\Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder...\When did I stop being able to believe in them? response:	Hey, Mr. Popular.
context: All right.\Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder...\When did I stop being able to believe in them?\Hey, Mr. Popular. response:	Upstream of the Roam river there's a town called Renose, right?
context: Then, let me tell you the story of a wheat farming region in the south,\and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder...\When did I stop being able to believe in them?\Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right? response:	That's too much.
context: and its abundant harvest that was governed by a certain wolf.\It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder...\When did I stop being able to believe in them?\Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right?\That's too much. response:	Sorry.
context: It's really been a while since I got excited over legends of dragons and magicians.\I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder...\When did I stop being able to believe in them?\Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right?\That's too much.\Sorry. response:	Oh what?
context: I get the feeling I was always thinking of those sorts of tales when I was a kid.\But it makes me wonder...\When did I stop being able to believe in them?\Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right?\That's too much.\Sorry.\Oh what? response:	I'd gotten some information about Niohira already.
context: But it makes me wonder...\When did I stop being able to believe in them?\Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right?\That's too much.\Sorry.\Oh what?\I'd gotten some information about Niohira already. response:	Sorry.
context: When did I stop being able to believe in them?\Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right?\That's too much.\Sorry.\Oh what?\I'd gotten some information about Niohira already.\Sorry. response:	The situation's changed a bit.
context: Hey, Mr. Popular.\Upstream of the Roam river there's a town called Renose, right?\That's too much.\Sorry.\Oh what?\I'd gotten some information about Niohira already.\Sorry.\The situation's changed a bit. response:	So the rumors that you fell out with your companion were true then.
context: Upstream of the Roam river there's a town called Renose, right?\That's too much.\Sorry.\Oh what?\I'd gotten some information about Niohira already.\Sorry.\The situation's changed a bit.\So the rumors that you fell out with your companion were true then. response:	What's that?
context: That's too much.\Sorry.\Oh what?\I'd gotten some information about Niohira already.\Sorry.\The situation's changed a bit.\So the rumors that you fell out with your companion were true then.\What's that? response:	Oh, don't hide it, Mr. Popular!
context: Sorry.\Oh what?\I'd gotten some information about Niohira already.\Sorry.\The situation's changed a bit.\So the rumors that you fell out with your companion were true then.\What's that?\Oh, don't hide it, Mr. Popular! response:	It's well known you've got a beautiful nun in a good hotel room.
context: Oh what?\I'd gotten some information about Niohira already.\Sorry.\The situation's changed a bit.\So the rumors that you fell out with your companion were true then.\What's that?\Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room. response:	Honestly, you don't even fear God.
context: I'd gotten some information about Niohira already.\Sorry.\The situation's changed a bit.\So the rumors that you fell out with your companion were true then.\What's that?\Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God. response:	My companion and I aren't in that kind of relationship.
context: Sorry.\The situation's changed a bit.\So the rumors that you fell out with your companion were true then.\What's that?\Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship. response:	But what do you mean by a fall out?
context: The situation's changed a bit.\So the rumors that you fell out with your companion were true then.\What's that?\Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship.\But what do you mean by a fall out? response:	I heard just earlier that your companion was wandering around with a young man from the guild.
context: So the rumors that you fell out with your companion were true then.\What's that?\Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship.\But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild. response:	It seems they were having quite a bit of fun.
context: What's that?\Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship.\But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun. response:	Oh... Amati-san... huh.
context: Oh, don't hide it, Mr. Popular!\It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship.\But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun.\Oh... Amati-san... huh. response:	What's that? Already given up?
context: It's well known you've got a beautiful nun in a good hotel room.\Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship.\But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun.\Oh... Amati-san... huh.\What's that? Already given up? response:	That's not it.
context: Honestly, you don't even fear God.\My companion and I aren't in that kind of relationship.\But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun.\Oh... Amati-san... huh.\What's that? Already given up?\That's not it. response:	I had business and couldn't be with her today.
context: My companion and I aren't in that kind of relationship.\But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun.\Oh... Amati-san... huh.\What's that? Already given up?\That's not it.\I had business and couldn't be with her today. response:	And since Amati...
context: But what do you mean by a fall out?\I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun.\Oh... Amati-san... huh.\What's that? Already given up?\That's not it.\I had business and couldn't be with her today.\And since Amati... response:	Sorry it turned out to be boring, but that's how it is!
context: I heard just earlier that your companion was wandering around with a young man from the guild.\It seems they were having quite a bit of fun.\Oh... Amati-san... huh.\What's that? Already given up?\That's not it.\I had business and couldn't be with her today.\And since Amati...\Sorry it turned out to be boring, but that's how it is! response:	Yep.
context: It seems they were having quite a bit of fun.\Oh... Amati-san... huh.\What's that? Already given up?\That's not it.\I had business and couldn't be with her today.\And since Amati...\Sorry it turned out to be boring, but that's how it is!\Yep. response:	But even so, if I heard my Adelle was walking around with Amati,
context: Oh... Amati-san... huh.\What's that? Already given up?\That's not it.\I had business and couldn't be with her today.\And since Amati...\Sorry it turned out to be boring, but that's how it is!\Yep.\But even so, if I heard my Adelle was walking around with Amati, response:	I wouldn't be able to stand still!
context: What's that? Already given up?\That's not it.\I had business and couldn't be with her today.\And since Amati...\Sorry it turned out to be boring, but that's how it is!\Yep.\But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still! response:	Are you saying I'd play around?
context: That's not it.\I had business and couldn't be with her today.\And since Amati...\Sorry it turned out to be boring, but that's how it is!\Yep.\But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still!\Are you saying I'd play around? response:	As if!
context: I had business and couldn't be with her today.\And since Amati...\Sorry it turned out to be boring, but that's how it is!\Yep.\But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still!\Are you saying I'd play around?\As if! response:	I'd never say that.
context: And since Amati...\Sorry it turned out to be boring, but that's how it is!\Yep.\But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still!\Are you saying I'd play around?\As if!\I'd never say that. response:	You must know how formidable he is.
context: Sorry it turned out to be boring, but that's how it is!\Yep.\But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still!\Are you saying I'd play around?\As if!\I'd never say that.\You must know how formidable he is. response:	Well, you know...
context: Yep.\But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still!\Are you saying I'd play around?\As if!\I'd never say that.\You must know how formidable he is.\Well, you know... response:	He ran away from home to start trading and became quite successful on his own.
context: But even so, if I heard my Adelle was walking around with Amati,\I wouldn't be able to stand still!\Are you saying I'd play around?\As if!\I'd never say that.\You must know how formidable he is.\Well, you know...\He ran away from home to start trading and became quite successful on his own. response:	He's kind, too.
context: I wouldn't be able to stand still!\Are you saying I'd play around?\As if!\I'd never say that.\You must know how formidable he is.\Well, you know...\He ran away from home to start trading and became quite successful on his own.\He's kind, too. response:	Any woman would fall for him.
context: Are you saying I'd play around?\As if!\I'd never say that.\You must know how formidable he is.\Well, you know...\He ran away from home to start trading and became quite successful on his own.\He's kind, too.\Any woman would fall for him. response:	You heard that?
context: As if!\I'd never say that.\You must know how formidable he is.\Well, you know...\He ran away from home to start trading and became quite successful on his own.\He's kind, too.\Any woman would fall for him.\You heard that? response:	I'd burn up in flames of envy!
context: I'd never say that.\You must know how formidable he is.\Well, you know...\He ran away from home to start trading and became quite successful on his own.\He's kind, too.\Any woman would fall for him.\You heard that?\I'd burn up in flames of envy! response:	And then I'd bake Amati-san a tasty pie on those flames.
context: You must know how formidable he is.\Well, you know...\He ran away from home to start trading and became quite successful on his own.\He's kind, too.\Any woman would fall for him.\You heard that?\I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames. response:	Adelle!
context: Well, you know...\He ran away from home to start trading and became quite successful on his own.\He's kind, too.\Any woman would fall for him.\You heard that?\I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames.\Adelle! response:	I'll warn you as a former fellow traveling merchant watch out for that Amati.
context: He ran away from home to start trading and became quite successful on his own.\He's kind, too.\Any woman would fall for him.\You heard that?\I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames.\Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati. response:	When guys that age get carried away... they'll do anything.
context: He's kind, too.\Any woman would fall for him.\You heard that?\I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames.\Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything. response:	I'm also an idiot.
context: Any woman would fall for him.\You heard that?\I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames.\Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything.\I'm also an idiot. response:	The village that was destroyed by the moon-hunting bear?
context: You heard that?\I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames.\Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything.\I'm also an idiot.\The village that was destroyed by the moon-hunting bear? response:	Did you have fun?
context: I'd burn up in flames of envy!\And then I'd bake Amati-san a tasty pie on those flames.\Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything.\I'm also an idiot.\The village that was destroyed by the moon-hunting bear?\Did you have fun? response:	Where's Amati?
context: And then I'd bake Amati-san a tasty pie on those flames.\Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything.\I'm also an idiot.\The village that was destroyed by the moon-hunting bear?\Did you have fun?\Where's Amati? response:	We probably parted ways downstairs.
context: Adelle!\I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything.\I'm also an idiot.\The village that was destroyed by the moon-hunting bear?\Did you have fun?\Where's Amati?\We probably parted ways downstairs. response:	Probably you say...
context: I'll warn you as a former fellow traveling merchant watch out for that Amati.\When guys that age get carried away... they'll do anything.\I'm also an idiot.\The village that was destroyed by the moon-hunting bear?\Did you have fun?\Where's Amati?\We probably parted ways downstairs.\Probably you say... response:	Did he buy that for you?
context: When guys that age get carried away... they'll do anything.\I'm also an idiot.\The village that was destroyed by the moon-hunting bear?\Did you have fun?\Where's Amati?\We probably parted ways downstairs.\Probably you say...\Did he buy that for you? response:	What?
context: I'm also an idiot.\The village that was destroyed by the moon-hunting bear?\Did you have fun?\Where's Amati?\We probably parted ways downstairs.\Probably you say...\Did he buy that for you?\What? response:	So painful.
context: The village that was destroyed by the moon-hunting bear?\Did you have fun?\Where's Amati?\We probably parted ways downstairs.\Probably you say...\Did he buy that for you?\What?\So painful. response:	Could you...
context: Did you have fun?\Where's Amati?\We probably parted ways downstairs.\Probably you say...\Did he buy that for you?\What?\So painful.\Could you... response:	help me out a bit here?
context: Where's Amati?\We probably parted ways downstairs.\Probably you say...\Did he buy that for you?\What?\So painful.\Could you...\help me out a bit here? response:	Hey, hey!
context: We probably parted ways downstairs.\Probably you say...\Did he buy that for you?\What?\So painful.\Could you...\help me out a bit here?\Hey, hey! response:	Hey, don't fall asleep!
context: Probably you say...\Did he buy that for you?\What?\So painful.\Could you...\help me out a bit here?\Hey, hey!\Hey, don't fall asleep! response:	Ah... Hey!
context: Did he buy that for you?\What?\So painful.\Could you...\help me out a bit here?\Hey, hey!\Hey, don't fall asleep!\Ah... Hey! response:	Oh lord...
context: What?\So painful.\Could you...\help me out a bit here?\Hey, hey!\Hey, don't fall asleep!\Ah... Hey!\Oh lord... response:	Did he buy anything else for you?
context: So painful.\Could you...\help me out a bit here?\Hey, hey!\Hey, don't fall asleep!\Ah... Hey!\Oh lord...\Did he buy anything else for you? response:	It truly is high quality fur.
context: Could you...\help me out a bit here?\Hey, hey!\Hey, don't fall asleep!\Ah... Hey!\Oh lord...\Did he buy anything else for you?\It truly is high quality fur. response:	Though it still loses to my tail.
context: help me out a bit here?\Hey, hey!\Hey, don't fall asleep!\Ah... Hey!\Oh lord...\Did he buy anything else for you?\It truly is high quality fur.\Though it still loses to my tail. response:	Accepting such a gift from him means I'll need to somehow repay him.
context: Hey, hey!\Hey, don't fall asleep!\Ah... Hey!\Oh lord...\Did he buy anything else for you?\It truly is high quality fur.\Though it still loses to my tail.\Accepting such a gift from him means I'll need to somehow repay him. response:	I thought it was going to be a free night out for you, but look at the debt I'm facing now.
