context: TS response:	OP
context: I see...\What do you mean by flag?\And Miller is?\Should we fire warning shots?\No need.\The car's AC filter is filtering out trapar.\Can you hear me, Ao, Elena?\Chief? response:	Don't let them fool you!
context: What do you mean by flag?\And Miller is?\Should we fire warning shots?\No need.\The car's AC filter is filtering out trapar.\Can you hear me, Ao, Elena?\Chief?\Don't let them fool you! response:	We're leaving! Together!
context: And Miller is?\Should we fire warning shots?\No need.\The car's AC filter is filtering out trapar.\Can you hear me, Ao, Elena?\Chief?\Don't let them fool you!\We're leaving! Together! response:	That's right, Ao!
context: Should we fire warning shots?\No need.\The car's AC filter is filtering out trapar.\Can you hear me, Ao, Elena?\Chief?\Don't let them fool you!\We're leaving! Together!\That's right, Ao! response:	I've seen it! A different world!
context: No need.\The car's AC filter is filtering out trapar.\Can you hear me, Ao, Elena?\Chief?\Don't let them fool you!\We're leaving! Together!\That's right, Ao!\I've seen it! A different world! response:	One that's outside of this boring world!
context: The car's AC filter is filtering out trapar.\Can you hear me, Ao, Elena?\Chief?\Don't let them fool you!\We're leaving! Together!\That's right, Ao!\I've seen it! A different world!\One that's outside of this boring world! response:	Isn't that what you've been looking for?
context: Can you hear me, Ao, Elena?\Chief?\Don't let them fool you!\We're leaving! Together!\That's right, Ao!\I've seen it! A different world!\One that's outside of this boring world!\Isn't that what you've been looking for? response:	Don't worry, I'll take you away from this island!
context: Chief?\Don't let them fool you!\We're leaving! Together!\That's right, Ao!\I've seen it! A different world!\One that's outside of this boring world!\Isn't that what you've been looking for?\Don't worry, I'll take you away from this island! response:	Island?
context: Don't let them fool you!\We're leaving! Together!\That's right, Ao!\I've seen it! A different world!\One that's outside of this boring world!\Isn't that what you've been looking for?\Don't worry, I'll take you away from this island!\Island? response:	Naru... Mom...
context: We're leaving! Together!\That's right, Ao!\I've seen it! A different world!\One that's outside of this boring world!\Isn't that what you've been looking for?\Don't worry, I'll take you away from this island!\Island?\Naru... Mom... response:	Heh, we look so similar!
context: That's right, Ao!\I've seen it! A different world!\One that's outside of this boring world!\Isn't that what you've been looking for?\Don't worry, I'll take you away from this island!\Island?\Naru... Mom...\Heh, we look so similar! response:	Maybe we were related in our past life?
context: I've seen it! A different world!\One that's outside of this boring world!\Isn't that what you've been looking for?\Don't worry, I'll take you away from this island!\Island?\Naru... Mom...\Heh, we look so similar!\Maybe we were related in our past life? response:	Then... please tell me!
context: One that's outside of this boring world!\Isn't that what you've been looking for?\Don't worry, I'll take you away from this island!\Island?\Naru... Mom...\Heh, we look so similar!\Maybe we were related in our past life?\Then... please tell me! response:	Who am I?!
context: Isn't that what you've been looking for?\Don't worry, I'll take you away from this island!\Island?\Naru... Mom...\Heh, we look so similar!\Maybe we were related in our past life?\Then... please tell me!\Who am I?! response:	You know, right?!
context: Don't worry, I'll take you away from this island!\Island?\Naru... Mom...\Heh, we look so similar!\Maybe we were related in our past life?\Then... please tell me!\Who am I?!\You know, right?! response:	It's me!
context: Island?\Naru... Mom...\Heh, we look so similar!\Maybe we were related in our past life?\Then... please tell me!\Who am I?!\You know, right?!\It's me! response:	Elena!
context: Naru... Mom...\Heh, we look so similar!\Maybe we were related in our past life?\Then... please tell me!\Who am I?!\You know, right?!\It's me!\Elena! response:	Elena! Ao!
context: Heh, we look so similar!\Maybe we were related in our past life?\Then... please tell me!\Who am I?!\You know, right?!\It's me!\Elena!\Elena! Ao! response:	It's an enemy!
context: Maybe we were related in our past life?\Then... please tell me!\Who am I?!\You know, right?!\It's me!\Elena!\Elena! Ao!\It's an enemy! response:	An enemy spy has infiltrated our base!
context: Then... please tell me!\Who am I?!\You know, right?!\It's me!\Elena!\Elena! Ao!\It's an enemy!\An enemy spy has infiltrated our base! response:	The enemy?!
context: Who am I?!\You know, right?!\It's me!\Elena!\Elena! Ao!\It's an enemy!\An enemy spy has infiltrated our base!\The enemy?! response:	Fire! Stop it!
context: You know, right?!\It's me!\Elena!\Elena! Ao!\It's an enemy!\An enemy spy has infiltrated our base!\The enemy?!\Fire! Stop it! response:	I told you that you were triggering your death flag...
context: It's me!\Elena!\Elena! Ao!\It's an enemy!\An enemy spy has infiltrated our base!\The enemy?!\Fire! Stop it!\I told you that you were triggering your death flag... response:	Noah! Where have you been?
context: Elena!\Elena! Ao!\It's an enemy!\An enemy spy has infiltrated our base!\The enemy?!\Fire! Stop it!\I told you that you were triggering your death flag...\Noah! Where have you been? response:	I've been looking for you!
context: Elena! Ao!\It's an enemy!\An enemy spy has infiltrated our base!\The enemy?!\Fire! Stop it!\I told you that you were triggering your death flag...\Noah! Where have you been?\I've been looking for you! response:	So are you sure that they're two different people?
context: It's an enemy!\An enemy spy has infiltrated our base!\The enemy?!\Fire! Stop it!\I told you that you were triggering your death flag...\Noah! Where have you been?\I've been looking for you!\So are you sure that they're two different people? response:	They existed at the same time.
context: An enemy spy has infiltrated our base!\The enemy?!\Fire! Stop it!\I told you that you were triggering your death flag...\Noah! Where have you been?\I've been looking for you!\So are you sure that they're two different people?\They existed at the same time. response:	That said, Miller's just a pile of ashes now.
context: The enemy?!\Fire! Stop it!\I told you that you were triggering your death flag...\Noah! Where have you been?\I've been looking for you!\So are you sure that they're two different people?\They existed at the same time.\That said, Miller's just a pile of ashes now. response:	I can't finance any further investigations.
context: Fire! Stop it!\I told you that you were triggering your death flag...\Noah! Where have you been?\I've been looking for you!\So are you sure that they're two different people?\They existed at the same time.\That said, Miller's just a pile of ashes now.\I can't finance any further investigations. response:	Wait, President! Hey!
context: I told you that you were triggering your death flag...\Noah! Where have you been?\I've been looking for you!\So are you sure that they're two different people?\They existed at the same time.\That said, Miller's just a pile of ashes now.\I can't finance any further investigations.\Wait, President! Hey! response:	It's too bad. We finally found someone who knew the Peoples.
context: Noah! Where have you been?\I've been looking for you!\So are you sure that they're two different people?\They existed at the same time.\That said, Miller's just a pile of ashes now.\I can't finance any further investigations.\Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples. response:	Who cares about what she's been through before she entered the facility?
context: I've been looking for you!\So are you sure that they're two different people?\They existed at the same time.\That said, Miller's just a pile of ashes now.\I can't finance any further investigations.\Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility? response:	We're going!
context: So are you sure that they're two different people?\They existed at the same time.\That said, Miller's just a pile of ashes now.\I can't finance any further investigations.\Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility?\We're going! response:	Why are you bringing up Mistress Elena's accident again?
context: They existed at the same time.\That said, Miller's just a pile of ashes now.\I can't finance any further investigations.\Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility?\We're going!\Why are you bringing up Mistress Elena's accident again? response:	Accident?
context: That said, Miller's just a pile of ashes now.\I can't finance any further investigations.\Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility?\We're going!\Why are you bringing up Mistress Elena's accident again?\Accident? response:	You're reopening the investigation, aren't you?
context: I can't finance any further investigations.\Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility?\We're going!\Why are you bringing up Mistress Elena's accident again?\Accident?\You're reopening the investigation, aren't you? response:	Five years ago on a Caribbean sea cruise,
context: Wait, President! Hey!\It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility?\We're going!\Why are you bringing up Mistress Elena's accident again?\Accident?\You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise, response:	the Mistress was caught up in a Scub Burst...
context: It's too bad. We finally found someone who knew the Peoples.\Who cares about what she's been through before she entered the facility?\We're going!\Why are you bringing up Mistress Elena's accident again?\Accident?\You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst... response:	The Master grieved greatly...
context: Who cares about what she's been through before she entered the facility?\We're going!\Why are you bringing up Mistress Elena's accident again?\Accident?\You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst...\The Master grieved greatly... response:	He even fell ill.
context: We're going!\Why are you bringing up Mistress Elena's accident again?\Accident?\You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst...\The Master grieved greatly...\He even fell ill. response:	What are you talking about?
context: Why are you bringing up Mistress Elena's accident again?\Accident?\You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst...\The Master grieved greatly...\He even fell ill.\What are you talking about? response:	Elena Peoples is... a Generat
context: Accident?\You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst...\The Master grieved greatly...\He even fell ill.\What are you talking about?\Elena Peoples is... a Generat response:	Ah... That was taken a year before Mistress Elena died.
context: You're reopening the investigation, aren't you?\Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst...\The Master grieved greatly...\He even fell ill.\What are you talking about?\Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died. response:	But then... who's the current Elena Peoples?
context: Five years ago on a Caribbean sea cruise,\the Mistress was caught up in a Scub Burst...\The Master grieved greatly...\He even fell ill.\What are you talking about?\Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples? response:	Elena! You should be in bed!
context: the Mistress was caught up in a Scub Burst...\The Master grieved greatly...\He even fell ill.\What are you talking about?\Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples?\Elena! You should be in bed! response:	I'm just watering it.
context: The Master grieved greatly...\He even fell ill.\What are you talking about?\Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples?\Elena! You should be in bed!\I'm just watering it. response:	I did feel down, but I'm fine now.
context: He even fell ill.\What are you talking about?\Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples?\Elena! You should be in bed!\I'm just watering it.\I did feel down, but I'm fine now. response:	Sweet dreams, Miller.
context: What are you talking about?\Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples?\Elena! You should be in bed!\I'm just watering it.\I did feel down, but I'm fine now.\Sweet dreams, Miller. response:	Sweet dreams, Elena.
context: Elena Peoples is... a Generat\Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples?\Elena! You should be in bed!\I'm just watering it.\I did feel down, but I'm fine now.\Sweet dreams, Miller.\Sweet dreams, Elena. response:	To be continued.
context: Ah... That was taken a year before Mistress Elena died.\But then... who's the current Elena Peoples?\Elena! You should be in bed!\I'm just watering it.\I did feel down, but I'm fine now.\Sweet dreams, Miller.\Sweet dreams, Elena.\To be continued. response:	Next time on Eureka Seven AO.
context: But then... who's the current Elena Peoples?\Elena! You should be in bed!\I'm just watering it.\I did feel down, but I'm fine now.\Sweet dreams, Miller.\Sweet dreams, Elena.\To be continued.\Next time on Eureka Seven AO. response:	Pied Piper goes into space with the whole world's eyes on them.
context: Elena! You should be in bed!\I'm just watering it.\I did feel down, but I'm fine now.\Sweet dreams, Miller.\Sweet dreams, Elena.\To be continued.\Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them. response:	Ao faces a new challenge fighting in zero gravity.
context: I'm just watering it.\I did feel down, but I'm fine now.\Sweet dreams, Miller.\Sweet dreams, Elena.\To be continued.\Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity. response:	What will the appearance of the silver wings at a decisive moment show him?
context: I did feel down, but I'm fine now.\Sweet dreams, Miller.\Sweet dreams, Elena.\To be continued.\Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him? response:	Next time on Eureka Seven AO,
context: Sweet dreams, Miller.\Sweet dreams, Elena.\To be continued.\Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO, response:	episode 12: Step into a World.
context: Sweet dreams, Elena.\To be continued.\Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO,\episode 12: Step into a World. response:	Listen to the voices of the children of the stars.
context: To be continued.\Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO,\episode 12: Step into a World.\Listen to the voices of the children of the stars. response:	The Plateaux of Mirror
context: Next time on Eureka Seven AO.\Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO,\episode 12: Step into a World.\Listen to the voices of the children of the stars.\The Plateaux of Mirror response:	Preview
context: Pied Piper goes into space with the whole world's eyes on them.\Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO,\episode 12: Step into a World.\Listen to the voices of the children of the stars.\The Plateaux of Mirror\Preview response:	Escape
context: Ao faces a new challenge fighting in zero gravity.\What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO,\episode 12: Step into a World.\Listen to the voices of the children of the stars.\The Plateaux of Mirror\Preview\Escape response:	kono kaze ni
context: What will the appearance of the silver wings at a decisive moment show him?\Next time on Eureka Seven AO,\episode 12: Step into a World.\Listen to the voices of the children of the stars.\The Plateaux of Mirror\Preview\Escape\kono kaze ni response:	namida wo nose
context: Next time on Eureka Seven AO,\episode 12: Step into a World.\Listen to the voices of the children of the stars.\The Plateaux of Mirror\Preview\Escape\kono kaze ni\namida wo nose response:	kareru made supiido agete
context: episode 12: Step into a World.\Listen to the voices of the children of the stars.\The Plateaux of Mirror\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete response:	tobikoete yukeru
context: Listen to the voices of the children of the stars.\The Plateaux of Mirror\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru response:	kitto kotae wa
context: The Plateaux of Mirror\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa response:	harukana ano sora no mukou
context: Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou response:	kotae ga mitsukaranai koko de wa
context: Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa response:	tameiki wo tsuite sora wo miru
context: kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru response:	aoku somerareta hitomi no oku de kagayaiteru no wa
context: namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa response:	doko de mo yukeru, yume wo miteru
context: kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru response:	jibun na no sa
context: tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa response:	Escape
context: kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape response:	kono kaze ni
context: harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni response:	negai wo nosete
context: kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete response:	nobashita te wa asu wo egaku
context: tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku response:	mou kowaku nado nai
context: aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai response:	namida no ato
context: doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato response:	nijiiro ni somatte tondeyuku
context: jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku response:	ano sora no mukou
context: Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou response:	Escape
context: kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape response:	kono kaze ni
context: negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni response:	namida wo nose
context: nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose response:	kareru made supiido agete
context: mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete response:	tobikoete yukeru
context: namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru response:	kitto kotae wa
context: nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa response:	harukana ano sora no mukou
context: ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou response:	kotae ga mitsukaranai koko de wa
context: Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa response:	tameiki wo tsuite sora wo miru
context: kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru response:	aoku somerareta hitomi no oku de kagayaiteru no wa
context: namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa response:	doko de mo yukeru, yume wo miteru
context: kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru response:	jibun na no sa
context: tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa response:	Escape
context: kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape response:	kono kaze ni
context: harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni response:	negai wo nosete
context: kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete response:	nobashita te wa asu wo egaku
context: tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku response:	mou kowaku nado nai
context: aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai response:	namida no ato
context: doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato response:	nijiiro ni somatte tondeyuku
context: jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku response:	ano sora no mukou
context: Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou response:	Let the wind
context: kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind response:	take away your tears
context: negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears response:	Speed up until they dry
context: nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry response:	I can overcome this
context: mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this response:	The answer is
context: namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is response:	waiting beyond the distant sky
context: nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky response:	There's no answer here,
context: ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here, response:	so I sigh and look up at the sky
context: Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky response:	Shining deep within my eyes, reflecting its blue,
context: take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue, response:	is a dreamer who can overcome anything
context: Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything response:	It's me, myself
context: I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself response:	Let the wind
context: The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind response:	carry your dreams
context: waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams response:	My hands willl draw tomorrow
context: There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow response:	I'm not scared anymore
context: so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore response:	The memory of my tears
context: Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears response:	are dyed by rainbows and fly
context: is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly response:	far away beyond the sky
context: It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky response:	Let the wind
context: Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind response:	take away your tears
context: carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears response:	Speed up until they dry
context: My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry response:	I can overcome this
context: I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this response:	The answer is
context: The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is response:	waiting beyond the distant sky
context: are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky response:	There's no answer here,
context: far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here, response:	so I sigh and look up at the sky
context: Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky response:	Shining deep within my eyes, reflecting its blue,
context: take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue, response:	is a dreamer who can overcome anything
context: Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything response:	It's me, myself
context: I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself response:	Let the wind
context: The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind response:	carry your dreams
context: waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams response:	My hands willl draw tomorrow
context: There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow response:	I'm not scared anymore
context: so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore response:	The memory of my tears
