context: TS response:	SCRIPT
context: To change the future.\I'm here to carry on, in his place.\I really am sorry...\But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975.\So keep this a secret from Okarin,\and try to get me that cel...\That's a pretty straightforward way to do it. response:	Supposedly, we're the future gadget lab.
context: I'm here to carry on, in his place.\I really am sorry...\But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975.\So keep this a secret from Okarin,\and try to get me that cel...\That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab. response:	I guess you don't have a more futuristic way?
context: I really am sorry...\But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975.\So keep this a secret from Okarin,\and try to get me that cel...\That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way? response:	Nothing so convenient.
context: But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975.\So keep this a secret from Okarin,\and try to get me that cel...\That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way?\Nothing so convenient. response:	Future Gadget 2, Alt. Edition,
context: we'll find your dad before you get back from 1975.\So keep this a secret from Okarin,\and try to get me that cel...\That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way?\Nothing so convenient.\Future Gadget 2, Alt. Edition, response:	Version 2.67.
context: So keep this a secret from Okarin,\and try to get me that cel...\That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way?\Nothing so convenient.\Future Gadget 2, Alt. Edition,\Version 2.67. response:	AKA The Bamboo Copter Camera.
context: and try to get me that cel...\That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way?\Nothing so convenient.\Future Gadget 2, Alt. Edition,\Version 2.67.\AKA The Bamboo Copter Camera. response:	There's a CCD camera on the lower body.
context: That's a pretty straightforward way to do it.\Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way?\Nothing so convenient.\Future Gadget 2, Alt. Edition,\Version 2.67.\AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body. response:	Surprisingly sane.
context: Supposedly, we're the future gadget lab.\I guess you don't have a more futuristic way?\Nothing so convenient.\Future Gadget 2, Alt. Edition,\Version 2.67.\AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body.\Surprisingly sane. response:	Could we use this for an aerial search?
context: I guess you don't have a more futuristic way?\Nothing so convenient.\Future Gadget 2, Alt. Edition,\Version 2.67.\AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body.\Surprisingly sane.\Could we use this for an aerial search? response:	The camera spins, too,
context: Nothing so convenient.\Future Gadget 2, Alt. Edition,\Version 2.67.\AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body.\Surprisingly sane.\Could we use this for an aerial search?\The camera spins, too, response:	so the video you receive revolves at a high speed.
context: Future Gadget 2, Alt. Edition,\Version 2.67.\AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body.\Surprisingly sane.\Could we use this for an aerial search?\The camera spins, too,\so the video you receive revolves at a high speed. response:	You're at version 2.67, and that still isn't fixed?
context: Version 2.67.\AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body.\Surprisingly sane.\Could we use this for an aerial search?\The camera spins, too,\so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed? response:	That's the first one we've made.
context: AKA The Bamboo Copter Camera.\There's a CCD camera on the lower body.\Surprisingly sane.\Could we use this for an aerial search?\The camera spins, too,\so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed?\That's the first one we've made. response:	Daru came up with the name, along with the version.
context: There's a CCD camera on the lower body.\Surprisingly sane.\Could we use this for an aerial search?\The camera spins, too,\so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed?\That's the first one we've made.\Daru came up with the name, along with the version. response:	There's no real meaning.
context: Surprisingly sane.\Could we use this for an aerial search?\The camera spins, too,\so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed?\That's the first one we've made.\Daru came up with the name, along with the version.\There's no real meaning. response:	Where's Daru?
context: Could we use this for an aerial search?\The camera spins, too,\so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed?\That's the first one we've made.\Daru came up with the name, along with the version.\There's no real meaning.\Where's Daru? response:	He's still there, working.
context: The camera spins, too,\so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed?\That's the first one we've made.\Daru came up with the name, along with the version.\There's no real meaning.\Where's Daru?\He's still there, working. response:	The Divergence Meter...
context: so the video you receive revolves at a high speed.\You're at version 2.67, and that still isn't fixed?\That's the first one we've made.\Daru came up with the name, along with the version.\There's no real meaning.\Where's Daru?\He's still there, working.\The Divergence Meter... response:	You made it. I think you should have it.
context: You're at version 2.67, and that still isn't fixed?\That's the first one we've made.\Daru came up with the name, along with the version.\There's no real meaning.\Where's Daru?\He's still there, working.\The Divergence Meter...\You made it. I think you should have it. response:	If this number goes above 1, the future will change.
context: That's the first one we've made.\Daru came up with the name, along with the version.\There's no real meaning.\Where's Daru?\He's still there, working.\The Divergence Meter...\You made it. I think you should have it.\If this number goes above 1, the future will change. response:	You're the only one who will know,
context: Daru came up with the name, along with the version.\There's no real meaning.\Where's Daru?\He's still there, working.\The Divergence Meter...\You made it. I think you should have it.\If this number goes above 1, the future will change.\You're the only one who will know, response:	with your Reading Steiner.
context: There's no real meaning.\Where's Daru?\He's still there, working.\The Divergence Meter...\You made it. I think you should have it.\If this number goes above 1, the future will change.\You're the only one who will know,\with your Reading Steiner. response:	Did I give you that, before I died in the future?
context: Where's Daru?\He's still there, working.\The Divergence Meter...\You made it. I think you should have it.\If this number goes above 1, the future will change.\You're the only one who will know,\with your Reading Steiner.\Did I give you that, before I died in the future? response:	No, I've never met you.
context: He's still there, working.\The Divergence Meter...\You made it. I think you should have it.\If this number goes above 1, the future will change.\You're the only one who will know,\with your Reading Steiner.\Did I give you that, before I died in the future?\No, I've never met you. response:	You were a founding member of the resistance I was in.
context: The Divergence Meter...\You made it. I think you should have it.\If this number goes above 1, the future will change.\You're the only one who will know,\with your Reading Steiner.\Did I give you that, before I died in the future?\No, I've never met you.\You were a founding member of the resistance I was in. response:	I founded a resistance?
context: You made it. I think you should have it.\If this number goes above 1, the future will change.\You're the only one who will know,\with your Reading Steiner.\Did I give you that, before I died in the future?\No, I've never met you.\You were a founding member of the resistance I was in.\I founded a resistance? response:	How stupid.
context: If this number goes above 1, the future will change.\You're the only one who will know,\with your Reading Steiner.\Did I give you that, before I died in the future?\No, I've never met you.\You were a founding member of the resistance I was in.\I founded a resistance?\How stupid. response:	I couldn't even save Mayuri.
context: You're the only one who will know,\with your Reading Steiner.\Did I give you that, before I died in the future?\No, I've never met you.\You were a founding member of the resistance I was in.\I founded a resistance?\How stupid.\I couldn't even save Mayuri. response:	And I kept on living!
context: with your Reading Steiner.\Did I give you that, before I died in the future?\No, I've never met you.\You were a founding member of the resistance I was in.\I founded a resistance?\How stupid.\I couldn't even save Mayuri.\And I kept on living! response:	Acting like a stupid little kid, with his fantasies?
context: Did I give you that, before I died in the future?\No, I've never met you.\You were a founding member of the resistance I was in.\I founded a resistance?\How stupid.\I couldn't even save Mayuri.\And I kept on living!\Acting like a stupid little kid, with his fantasies? response:	It wasn't stupid!
context: No, I've never met you.\You were a founding member of the resistance I was in.\I founded a resistance?\How stupid.\I couldn't even save Mayuri.\And I kept on living!\Acting like a stupid little kid, with his fantasies?\It wasn't stupid! response:	It was an honest, brave desire to save the world!
context: You were a founding member of the resistance I was in.\I founded a resistance?\How stupid.\I couldn't even save Mayuri.\And I kept on living!\Acting like a stupid little kid, with his fantasies?\It wasn't stupid!\It was an honest, brave desire to save the world! response:	Hey, mister...
context: I founded a resistance?\How stupid.\I couldn't even save Mayuri.\And I kept on living!\Acting like a stupid little kid, with his fantasies?\It wasn't stupid!\It was an honest, brave desire to save the world!\Hey, mister... response:	I am mad scientist!
context: How stupid.\I couldn't even save Mayuri.\And I kept on living!\Acting like a stupid little kid, with his fantasies?\It wasn't stupid!\It was an honest, brave desire to save the world!\Hey, mister...\I am mad scientist! response:	It's so cool!
context: I couldn't even save Mayuri.\And I kept on living!\Acting like a stupid little kid, with his fantasies?\It wasn't stupid!\It was an honest, brave desire to save the world!\Hey, mister...\I am mad scientist!\It's so cool! response:	Sonuvabitch.
context: And I kept on living!\Acting like a stupid little kid, with his fantasies?\It wasn't stupid!\It was an honest, brave desire to save the world!\Hey, mister...\I am mad scientist!\It's so cool!\Sonuvabitch. response:	Hi, what is it?
context: Acting like a stupid little kid, with his fantasies?\It wasn't stupid!\It was an honest, brave desire to save the world!\Hey, mister...\I am mad scientist!\It's so cool!\Sonuvabitch.\Hi, what is it? response:	So, Japanese works, huh?
context: It wasn't stupid!\It was an honest, brave desire to save the world!\Hey, mister...\I am mad scientist!\It's so cool!\Sonuvabitch.\Hi, what is it?\So, Japanese works, huh? response:	There's something I want to ask you.
context: It was an honest, brave desire to save the world!\Hey, mister...\I am mad scientist!\It's so cool!\Sonuvabitch.\Hi, what is it?\So, Japanese works, huh?\There's something I want to ask you. response:	Ever seen this before?
context: Hey, mister...\I am mad scientist!\It's so cool!\Sonuvabitch.\Hi, what is it?\So, Japanese works, huh?\There's something I want to ask you.\Ever seen this before? response:	I want to know where it came from.
context: I am mad scientist!\It's so cool!\Sonuvabitch.\Hi, what is it?\So, Japanese works, huh?\There's something I want to ask you.\Ever seen this before?\I want to know where it came from. response:	Can you look into it for me?
context: It's so cool!\Sonuvabitch.\Hi, what is it?\So, Japanese works, huh?\There's something I want to ask you.\Ever seen this before?\I want to know where it came from.\Can you look into it for me? response:	The remember.
context: Sonuvabitch.\Hi, what is it?\So, Japanese works, huh?\There's something I want to ask you.\Ever seen this before?\I want to know where it came from.\Can you look into it for me?\The remember. response:	Sorry. It is difficult.
context: Hi, what is it?\So, Japanese works, huh?\There's something I want to ask you.\Ever seen this before?\I want to know where it came from.\Can you look into it for me?\The remember.\Sorry. It is difficult. response:	You sure about that Japanese working?
context: So, Japanese works, huh?\There's something I want to ask you.\Ever seen this before?\I want to know where it came from.\Can you look into it for me?\The remember.\Sorry. It is difficult.\You sure about that Japanese working? response:	If you remember, contact me here.
context: There's something I want to ask you.\Ever seen this before?\I want to know where it came from.\Can you look into it for me?\The remember.\Sorry. It is difficult.\You sure about that Japanese working?\If you remember, contact me here. response:	Maybe this will be created in the near future,
context: Ever seen this before?\I want to know where it came from.\Can you look into it for me?\The remember.\Sorry. It is difficult.\You sure about that Japanese working?\If you remember, contact me here.\Maybe this will be created in the near future, response:	but doesn't exist now?
context: I want to know where it came from.\Can you look into it for me?\The remember.\Sorry. It is difficult.\You sure about that Japanese working?\If you remember, contact me here.\Maybe this will be created in the near future,\but doesn't exist now? response:	I may be fated to not meet my dad, after all.
context: Can you look into it for me?\The remember.\Sorry. It is difficult.\You sure about that Japanese working?\If you remember, contact me here.\Maybe this will be created in the near future,\but doesn't exist now?\I may be fated to not meet my dad, after all. response:	Want to give up on it?
context: The remember.\Sorry. It is difficult.\You sure about that Japanese working?\If you remember, contact me here.\Maybe this will be created in the near future,\but doesn't exist now?\I may be fated to not meet my dad, after all.\Want to give up on it? response:	You're giving up?
context: Sorry. It is difficult.\You sure about that Japanese working?\If you remember, contact me here.\Maybe this will be created in the near future,\but doesn't exist now?\I may be fated to not meet my dad, after all.\Want to give up on it?\You're giving up? response:	We still have a day!
context: You sure about that Japanese working?\If you remember, contact me here.\Maybe this will be created in the near future,\but doesn't exist now?\I may be fated to not meet my dad, after all.\Want to give up on it?\You're giving up?\We still have a day! response:	Why are you so mad
context: If you remember, contact me here.\Maybe this will be created in the near future,\but doesn't exist now?\I may be fated to not meet my dad, after all.\Want to give up on it?\You're giving up?\We still have a day!\Why are you so mad response:	I want to prioritize saving Mayuri!
context: Maybe this will be created in the near future,\but doesn't exist now?\I may be fated to not meet my dad, after all.\Want to give up on it?\You're giving up?\We still have a day!\Why are you so mad\I want to prioritize saving Mayuri! response:	Even so, you're a lab member and a friend.
context: but doesn't exist now?\I may be fated to not meet my dad, after all.\Want to give up on it?\You're giving up?\We still have a day!\Why are you so mad\I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend. response:	I want to help you if I can!
context: I may be fated to not meet my dad, after all.\Want to give up on it?\You're giving up?\We still have a day!\Why are you so mad\I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend.\I want to help you if I can! response:	So why are you already giving up?
context: Want to give up on it?\You're giving up?\We still have a day!\Why are you so mad\I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend.\I want to help you if I can!\So why are you already giving up? response:	D-Don't yell at me, okay?
context: You're giving up?\We still have a day!\Why are you so mad\I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend.\I want to help you if I can!\So why are you already giving up?\D-Don't yell at me, okay? response:	I'm sorry.
context: We still have a day!\Why are you so mad\I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend.\I want to help you if I can!\So why are you already giving up?\D-Don't yell at me, okay?\I'm sorry. response:	Please!
context: Why are you so mad\I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend.\I want to help you if I can!\So why are you already giving up?\D-Don't yell at me, okay?\I'm sorry.\Please! response:	Please!
context: I want to prioritize saving Mayuri!\Even so, you're a lab member and a friend.\I want to help you if I can!\So why are you already giving up?\D-Don't yell at me, okay?\I'm sorry.\Please!\Please! response:	What is she...
context: Even so, you're a lab member and a friend.\I want to help you if I can!\So why are you already giving up?\D-Don't yell at me, okay?\I'm sorry.\Please!\Please!\What is she... response:	There was a kidnapping yesterday!
context: I want to help you if I can!\So why are you already giving up?\D-Don't yell at me, okay?\I'm sorry.\Please!\Please!\What is she...\There was a kidnapping yesterday! response:	I'm looking for the criminal. He wore a badge like this!
context: So why are you already giving up?\D-Don't yell at me, okay?\I'm sorry.\Please!\Please!\What is she...\There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this! response:	Please help us!
context: D-Don't yell at me, okay?\I'm sorry.\Please!\Please!\What is she...\There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this!\Please help us! response:	Okarin!
context: I'm sorry.\Please!\Please!\What is she...\There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this!\Please help us!\Okarin! response:	Look! Look!
context: Please!\Please!\What is she...\There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this!\Please help us!\Okarin!\Look! Look! response:	Mayuri...
context: Please!\What is she...\There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this!\Please help us!\Okarin!\Look! Look!\Mayuri... response:	Good idea, right?
context: What is she...\There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this!\Please help us!\Okarin!\Look! Look!\Mayuri...\Good idea, right? response:	It was Mayushii's idea!
context: There was a kidnapping yesterday!\I'm looking for the criminal. He wore a badge like this!\Please help us!\Okarin!\Look! Look!\Mayuri...\Good idea, right?\It was Mayushii's idea! response:	I think everyone might go, Huh? when they see this.
context: I'm looking for the criminal. He wore a badge like this!\Please help us!\Okarin!\Look! Look!\Mayuri...\Good idea, right?\It was Mayushii's idea!\I think everyone might go, Huh? when they see this. response:	Big Victory with Mayushii's Pamphlets!
context: Please help us!\Okarin!\Look! Look!\Mayuri...\Good idea, right?\It was Mayushii's idea!\I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets! response:	I think a kidnapping is going too far, don't you?
context: Okarin!\Look! Look!\Mayuri...\Good idea, right?\It was Mayushii's idea!\I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you? response:	What if the police start looking at us...
context: Look! Look!\Mayuri...\Good idea, right?\It was Mayushii's idea!\I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you?\What if the police start looking at us... response:	Oh, no! Run!
context: Mayuri...\Good idea, right?\It was Mayushii's idea!\I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you?\What if the police start looking at us...\Oh, no! Run! response:	What?
context: Good idea, right?\It was Mayushii's idea!\I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you?\What if the police start looking at us...\Oh, no! Run!\What? response:	Hey, you guys!
context: It was Mayushii's idea!\I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you?\What if the police start looking at us...\Oh, no! Run!\What?\Hey, you guys! response:	Wait!
context: I think everyone might go, Huh? when they see this.\Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you?\What if the police start looking at us...\Oh, no! Run!\What?\Hey, you guys!\Wait! response:	I'm sorry.
context: Big Victory with Mayushii's Pamphlets!\I think a kidnapping is going too far, don't you?\What if the police start looking at us...\Oh, no! Run!\What?\Hey, you guys!\Wait!\I'm sorry. response:	From now on, ask me about these operations first,
context: I think a kidnapping is going too far, don't you?\What if the police start looking at us...\Oh, no! Run!\What?\Hey, you guys!\Wait!\I'm sorry.\From now on, ask me about these operations first, response:	including the name...
context: What if the police start looking at us...\Oh, no! Run!\What?\Hey, you guys!\Wait!\I'm sorry.\From now on, ask me about these operations first,\including the name... response:	What are you doing?
context: Oh, no! Run!\What?\Hey, you guys!\Wait!\I'm sorry.\From now on, ask me about these operations first,\including the name...\What are you doing? response:	Oh, it's Christina.
context: What?\Hey, you guys!\Wait!\I'm sorry.\From now on, ask me about these operations first,\including the name...\What are you doing?\Oh, it's Christina. response:	Good timing.
context: Hey, you guys!\Wait!\I'm sorry.\From now on, ask me about these operations first,\including the name...\What are you doing?\Oh, it's Christina.\Good timing. response:	I learned something really bad.
context: Wait!\I'm sorry.\From now on, ask me about these operations first,\including the name...\What are you doing?\Oh, it's Christina.\Good timing.\I learned something really bad. response:	What?
context: I'm sorry.\From now on, ask me about these operations first,\including the name...\What are you doing?\Oh, it's Christina.\Good timing.\I learned something really bad.\What? response:	When I went to buy lunch, I overheard the clerks.
context: From now on, ask me about these operations first,\including the name...\What are you doing?\Oh, it's Christina.\Good timing.\I learned something really bad.\What?\When I went to buy lunch, I overheard the clerks. response:	Amane-san's dad might be a kidnapper.
context: including the name...\What are you doing?\Oh, it's Christina.\Good timing.\I learned something really bad.\What?\When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper. response:	Wh-What?
context: What are you doing?\Oh, it's Christina.\Good timing.\I learned something really bad.\What?\When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper.\Wh-What? response:	What's going on?
context: Oh, it's Christina.\Good timing.\I learned something really bad.\What?\When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper.\Wh-What?\What's going on? response:	How's it going?
context: Good timing.\I learned something really bad.\What?\When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper.\Wh-What?\What's going on?\How's it going? response:	Something to drink.
context: I learned something really bad.\What?\When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper.\Wh-What?\What's going on?\How's it going?\Something to drink. response:	If you were awesome, you would've brought me
context: What?\When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper.\Wh-What?\What's going on?\How's it going?\Something to drink.\If you were awesome, you would've brought me response:	an ice-cold zero-calorie cola.
context: When I went to buy lunch, I overheard the clerks.\Amane-san's dad might be a kidnapper.\Wh-What?\What's going on?\How's it going?\Something to drink.\If you were awesome, you would've brought me\an ice-cold zero-calorie cola. response:	Well?
context: Amane-san's dad might be a kidnapper.\Wh-What?\What's going on?\How's it going?\Something to drink.\If you were awesome, you would've brought me\an ice-cold zero-calorie cola.\Well? response:	Can we fix the time machine?
context: Wh-What?\What's going on?\How's it going?\Something to drink.\If you were awesome, you would've brought me\an ice-cold zero-calorie cola.\Well?\Can we fix the time machine? response:	Probably by tomorrow.
context: What's going on?\How's it going?\Something to drink.\If you were awesome, you would've brought me\an ice-cold zero-calorie cola.\Well?\Can we fix the time machine?\Probably by tomorrow. response:	Even working this whole time, that's still amazing!
context: How's it going?\Something to drink.\If you were awesome, you would've brought me\an ice-cold zero-calorie cola.\Well?\Can we fix the time machine?\Probably by tomorrow.\Even working this whole time, that's still amazing! response:	Daru's the real thing.
context: Something to drink.\If you were awesome, you would've brought me\an ice-cold zero-calorie cola.\Well?\Can we fix the time machine?\Probably by tomorrow.\Even working this whole time, that's still amazing!\Daru's the real thing. response:	Even if he looks unhealthy and kind of dim.
context: If you were awesome, you would've brought me\an ice-cold zero-calorie cola.\Well?\Can we fix the time machine?\Probably by tomorrow.\Even working this whole time, that's still amazing!\Daru's the real thing.\Even if he looks unhealthy and kind of dim. response:	Don't judge him by his looks.
context: an ice-cold zero-calorie cola.\Well?\Can we fix the time machine?\Probably by tomorrow.\Even working this whole time, that's still amazing!\Daru's the real thing.\Even if he looks unhealthy and kind of dim.\Don't judge him by his looks. response:	Yeah. I've changed my mind about him.
context: Well?\Can we fix the time machine?\Probably by tomorrow.\Even working this whole time, that's still amazing!\Daru's the real thing.\Even if he looks unhealthy and kind of dim.\Don't judge him by his looks.\Yeah. I've changed my mind about him. response:	Then you help me, too.
context: Can we fix the time machine?\Probably by tomorrow.\Even working this whole time, that's still amazing!\Daru's the real thing.\Even if he looks unhealthy and kind of dim.\Don't judge him by his looks.\Yeah. I've changed my mind about him.\Then you help me, too. response:	And then, in the steaming hot confines of the time machine,
context: Probably by tomorrow.\Even working this whole time, that's still amazing!\Daru's the real thing.\Even if he looks unhealthy and kind of dim.\Don't judge him by his looks.\Yeah. I've changed my mind about him.\Then you help me, too.\And then, in the steaming hot confines of the time machine, response:	we can forget our shame and take off our clothes...
context: Even working this whole time, that's still amazing!\Daru's the real thing.\Even if he looks unhealthy and kind of dim.\Don't judge him by his looks.\Yeah. I've changed my mind about him.\Then you help me, too.\And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes... response:	Shut up, pervert!
context: Daru's the real thing.\Even if he looks unhealthy and kind of dim.\Don't judge him by his looks.\Yeah. I've changed my mind about him.\Then you help me, too.\And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes...\Shut up, pervert! response:	Daru-kun and Suzu-san look good together.
context: Even if he looks unhealthy and kind of dim.\Don't judge him by his looks.\Yeah. I've changed my mind about him.\Then you help me, too.\And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes...\Shut up, pervert!\Daru-kun and Suzu-san look good together. response:	Together? How?
context: Don't judge him by his looks.\Yeah. I've changed my mind about him.\Then you help me, too.\And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes...\Shut up, pervert!\Daru-kun and Suzu-san look good together.\Together? How? response:	I don't really know how to say it...
context: Yeah. I've changed my mind about him.\Then you help me, too.\And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes...\Shut up, pervert!\Daru-kun and Suzu-san look good together.\Together? How?\I don't really know how to say it... response:	Just, somehow.
context: Then you help me, too.\And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes...\Shut up, pervert!\Daru-kun and Suzu-san look good together.\Together? How?\I don't really know how to say it...\Just, somehow. response:	What's up?
context: And then, in the steaming hot confines of the time machine,\we can forget our shame and take off our clothes...\Shut up, pervert!\Daru-kun and Suzu-san look good together.\Together? How?\I don't really know how to say it...\Just, somehow.\What's up? response:	Don't worry about it!
context: we can forget our shame and take off our clothes...\Shut up, pervert!\Daru-kun and Suzu-san look good together.\Together? How?\I don't really know how to say it...\Just, somehow.\What's up?\Don't worry about it! response:	Mayuri was just saying something weird.
context: Shut up, pervert!\Daru-kun and Suzu-san look good together.\Together? How?\I don't really know how to say it...\Just, somehow.\What's up?\Don't worry about it!\Mayuri was just saying something weird. response:	But if the time machine gets fixed,
context: Daru-kun and Suzu-san look good together.\Together? How?\I don't really know how to say it...\Just, somehow.\What's up?\Don't worry about it!\Mayuri was just saying something weird.\But if the time machine gets fixed, response:	I'm worried about Suzu-san when she rides it!
context: Together? How?\I don't really know how to say it...\Just, somehow.\What's up?\Don't worry about it!\Mayuri was just saying something weird.\But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it! response:	If it were for two, I could go with you...
context: I don't really know how to say it...\Just, somehow.\What's up?\Don't worry about it!\Mayuri was just saying something weird.\But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you... response:	Why would you go with her?
context: Just, somehow.\What's up?\Don't worry about it!\Mayuri was just saying something weird.\But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you...\Why would you go with her? response:	Why else?
context: What's up?\Don't worry about it!\Mayuri was just saying something weird.\But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you...\Why would you go with her?\Why else? response:	I'd hold Suzu-san's hand really tight, and I'd say,
context: Don't worry about it!\Mayuri was just saying something weird.\But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you...\Why would you go with her?\Why else?\I'd hold Suzu-san's hand really tight, and I'd say, response:	It's okay! Mayushii's with you, so it's okay!
context: Mayuri was just saying something weird.\But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you...\Why would you go with her?\Why else?\I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay! response:	Hey, I'm saying this because
context: But if the time machine gets fixed,\I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you...\Why would you go with her?\Why else?\I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because response:	I don't think I'll ever have the chance to say it again.
context: I'm worried about Suzu-san when she rides it!\If it were for two, I could go with you...\Why would you go with her?\Why else?\I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because\I don't think I'll ever have the chance to say it again. response:	What? That's an exaggeration.
context: If it were for two, I could go with you...\Why would you go with her?\Why else?\I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because\I don't think I'll ever have the chance to say it again.\What? That's an exaggeration. response:	I'm really grateful to you all.
context: Why would you go with her?\Why else?\I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because\I don't think I'll ever have the chance to say it again.\What? That's an exaggeration.\I'm really grateful to you all. response:	When I first came here, I didn't know anyone.
context: Why else?\I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because\I don't think I'll ever have the chance to say it again.\What? That's an exaggeration.\I'm really grateful to you all.\When I first came here, I didn't know anyone. response:	Even though this era is much more peaceful,
context: I'd hold Suzu-san's hand really tight, and I'd say,\It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because\I don't think I'll ever have the chance to say it again.\What? That's an exaggeration.\I'm really grateful to you all.\When I first came here, I didn't know anyone.\Even though this era is much more peaceful, response:	somehow, to me, it was really scary.
context: It's okay! Mayushii's with you, so it's okay!\Hey, I'm saying this because\I don't think I'll ever have the chance to say it again.\What? That's an exaggeration.\I'm really grateful to you all.\When I first came here, I didn't know anyone.\Even though this era is much more peaceful,\somehow, to me, it was really scary. response:	But now I have lots of friends.
context: Hey, I'm saying this because\I don't think I'll ever have the chance to say it again.\What? That's an exaggeration.\I'm really grateful to you all.\When I first came here, I didn't know anyone.\Even though this era is much more peaceful,\somehow, to me, it was really scary.\But now I have lots of friends. response:	I'm really happy that I could come here...
context: I don't think I'll ever have the chance to say it again.\What? That's an exaggeration.\I'm really grateful to you all.\When I first came here, I didn't know anyone.\Even though this era is much more peaceful,\somehow, to me, it was really scary.\But now I have lots of friends.\I'm really happy that I could come here... response:	That I could spend time with you guys.
