context: TS response:	OP
context: A malfunction? Now they've done it...\This is bad indeed.\Why?\The Scub changed course and started falling.\Its speed vector is the same direction as the Nirvash's.\So what does that mean?!\My course didn't change.\Because we were moving in the same direction, response:	Nirvash, the smaller mass of the two, merely slowed down.
context: This is bad indeed.\Why?\The Scub changed course and started falling.\Its speed vector is the same direction as the Nirvash's.\So what does that mean?!\My course didn't change.\Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down. response:	The course of the two objects won't change.
context: Why?\The Scub changed course and started falling.\Its speed vector is the same direction as the Nirvash's.\So what does that mean?!\My course didn't change.\Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change. response:	Now the gravity of the Earth will pull us down together.
context: The Scub changed course and started falling.\Its speed vector is the same direction as the Nirvash's.\So what does that mean?!\My course didn't change.\Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change.\Now the gravity of the Earth will pull us down together. response:	It's simply the conservation of momentum.
context: Its speed vector is the same direction as the Nirvash's.\So what does that mean?!\My course didn't change.\Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change.\Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum. response:	What?!
context: So what does that mean?!\My course didn't change.\Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change.\Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum.\What?! response:	Nirvash won't stop falling!
context: My course didn't change.\Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change.\Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum.\What?!\Nirvash won't stop falling! response:	Ao, get away from the Scub!
context: Because we were moving in the same direction,\Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change.\Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum.\What?!\Nirvash won't stop falling!\Ao, get away from the Scub! response:	Ao!
context: Nirvash, the smaller mass of the two, merely slowed down.\The course of the two objects won't change.\Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum.\What?!\Nirvash won't stop falling!\Ao, get away from the Scub!\Ao! response:	He's falling...
context: The course of the two objects won't change.\Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum.\What?!\Nirvash won't stop falling!\Ao, get away from the Scub!\Ao!\He's falling... response:	Fukai Ao...
context: Now the gravity of the Earth will pull us down together.\It's simply the conservation of momentum.\What?!\Nirvash won't stop falling!\Ao, get away from the Scub!\Ao!\He's falling...\Fukai Ao... response:	Am I kind?
context: It's simply the conservation of momentum.\What?!\Nirvash won't stop falling!\Ao, get away from the Scub!\Ao!\He's falling...\Fukai Ao...\Am I kind? response:	We've got the course computed!
context: What?!\Nirvash won't stop falling!\Ao, get away from the Scub!\Ao!\He's falling...\Fukai Ao...\Am I kind?\We've got the course computed! response:	They're falling into the atmosphere...
context: Nirvash won't stop falling!\Ao, get away from the Scub!\Ao!\He's falling...\Fukai Ao...\Am I kind?\We've got the course computed!\They're falling into the atmosphere... response:	The Scub Coral will burn away
context: Ao, get away from the Scub!\Ao!\He's falling...\Fukai Ao...\Am I kind?\We've got the course computed!\They're falling into the atmosphere...\The Scub Coral will burn away response:	and thank goodness there are no satellites in the way.
context: Ao!\He's falling...\Fukai Ao...\Am I kind?\We've got the course computed!\They're falling into the atmosphere...\The Scub Coral will burn away\and thank goodness there are no satellites in the way. response:	We don't need to worry about the debris.
context: He's falling...\Fukai Ao...\Am I kind?\We've got the course computed!\They're falling into the atmosphere...\The Scub Coral will burn away\and thank goodness there are no satellites in the way.\We don't need to worry about the debris. response:	But the Nirvash won't be able to endure the high temperature and will burn away.
context: Fukai Ao...\Am I kind?\We've got the course computed!\They're falling into the atmosphere...\The Scub Coral will burn away\and thank goodness there are no satellites in the way.\We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away. response:	I don't want that! Do something, Papa!
context: Am I kind?\We've got the course computed!\They're falling into the atmosphere...\The Scub Coral will burn away\and thank goodness there are no satellites in the way.\We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa! response:	Fleur, wait for the Triton to pick you up.
context: We've got the course computed!\They're falling into the atmosphere...\The Scub Coral will burn away\and thank goodness there are no satellites in the way.\We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up. response:	You two can do nothing.
context: They're falling into the atmosphere...\The Scub Coral will burn away\and thank goodness there are no satellites in the way.\We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up.\You two can do nothing. response:	Are you giving up on Ao?!
context: The Scub Coral will burn away\and thank goodness there are no satellites in the way.\We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up.\You two can do nothing.\Are you giving up on Ao?! response:	Because he's an alien?
context: and thank goodness there are no satellites in the way.\We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up.\You two can do nothing.\Are you giving up on Ao?!\Because he's an alien? response:	Fleur!
context: We don't need to worry about the debris.\But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up.\You two can do nothing.\Are you giving up on Ao?!\Because he's an alien?\Fleur! response:	I'm sorry.
context: But the Nirvash won't be able to endure the high temperature and will burn away.\I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up.\You two can do nothing.\Are you giving up on Ao?!\Because he's an alien?\Fleur!\I'm sorry. response:	It was impossible after all.
context: I don't want that! Do something, Papa!\Fleur, wait for the Triton to pick you up.\You two can do nothing.\Are you giving up on Ao?!\Because he's an alien?\Fleur!\I'm sorry.\It was impossible after all. response:	It's not your fault, Mama.
context: Fleur, wait for the Triton to pick you up.\You two can do nothing.\Are you giving up on Ao?!\Because he's an alien?\Fleur!\I'm sorry.\It was impossible after all.\It's not your fault, Mama. response:	Ao, when you enter the stratosphere, there will be trapar.
context: You two can do nothing.\Are you giving up on Ao?!\Because he's an alien?\Fleur!\I'm sorry.\It was impossible after all.\It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar. response:	You may be able to use that to decelerate.
context: Are you giving up on Ao?!\Because he's an alien?\Fleur!\I'm sorry.\It was impossible after all.\It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate. response:	But if I burn away first...
context: Because he's an alien?\Fleur!\I'm sorry.\It was impossible after all.\It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate.\But if I burn away first... response:	Don't give up!
context: Fleur!\I'm sorry.\It was impossible after all.\It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate.\But if I burn away first...\Don't give up! response:	You're...
context: I'm sorry.\It was impossible after all.\It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate.\But if I burn away first...\Don't give up!\You're... response:	Mom isn't around anymore.
context: It was impossible after all.\It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate.\But if I burn away first...\Don't give up!\You're...\Mom isn't around anymore. response:	You are all kind to me but Mom's already gone!
context: It's not your fault, Mama.\Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate.\But if I burn away first...\Don't give up!\You're...\Mom isn't around anymore.\You are all kind to me but Mom's already gone! response:	And you kept that a secret from me!
context: Ao, when you enter the stratosphere, there will be trapar.\You may be able to use that to decelerate.\But if I burn away first...\Don't give up!\You're...\Mom isn't around anymore.\You are all kind to me but Mom's already gone!\And you kept that a secret from me! response:	So what?
context: You may be able to use that to decelerate.\But if I burn away first...\Don't give up!\You're...\Mom isn't around anymore.\You are all kind to me but Mom's already gone!\And you kept that a secret from me!\So what? response:	I'm not going to let you die.
context: But if I burn away first...\Don't give up!\You're...\Mom isn't around anymore.\You are all kind to me but Mom's already gone!\And you kept that a secret from me!\So what?\I'm not going to let you die. response:	Even if I have to burn the Triton away, I'll save you.
context: Don't give up!\You're...\Mom isn't around anymore.\You are all kind to me but Mom's already gone!\And you kept that a secret from me!\So what?\I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you. response:	We're coming for you! Just wait!
context: You're...\Mom isn't around anymore.\You are all kind to me but Mom's already gone!\And you kept that a secret from me!\So what?\I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait! response:	Ao...
context: Mom isn't around anymore.\You are all kind to me but Mom's already gone!\And you kept that a secret from me!\So what?\I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait!\Ao... response:	Hurry, Ao! Inside!
context: You are all kind to me but Mom's already gone!\And you kept that a secret from me!\So what?\I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait!\Ao...\Hurry, Ao! Inside! response:	What's that?
context: And you kept that a secret from me!\So what?\I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait!\Ao...\Hurry, Ao! Inside!\What's that? response:	A ship?!
context: So what?\I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait!\Ao...\Hurry, Ao! Inside!\What's that?\A ship?! response:	Is it telling me to use the ship as a board?
context: I'm not going to let you die.\Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait!\Ao...\Hurry, Ao! Inside!\What's that?\A ship?!\Is it telling me to use the ship as a board? response:	Let's fly!
context: Even if I have to burn the Triton away, I'll save you.\We're coming for you! Just wait!\Ao...\Hurry, Ao! Inside!\What's that?\A ship?!\Is it telling me to use the ship as a board?\Let's fly! response:	My name is Eureka.
context: We're coming for you! Just wait!\Ao...\Hurry, Ao! Inside!\What's that?\A ship?!\Is it telling me to use the ship as a board?\Let's fly!\My name is Eureka. response:	Nice to meet you.
context: Ao...\Hurry, Ao! Inside!\What's that?\A ship?!\Is it telling me to use the ship as a board?\Let's fly!\My name is Eureka.\Nice to meet you. response:	Huh? Your hair is...
context: Hurry, Ao! Inside!\What's that?\A ship?!\Is it telling me to use the ship as a board?\Let's fly!\My name is Eureka.\Nice to meet you.\Huh? Your hair is... response:	To be continued.
context: What's that?\A ship?!\Is it telling me to use the ship as a board?\Let's fly!\My name is Eureka.\Nice to meet you.\Huh? Your hair is...\To be continued. response:	Next time on Eureka Seven AO.
context: A ship?!\Is it telling me to use the ship as a board?\Let's fly!\My name is Eureka.\Nice to meet you.\Huh? Your hair is...\To be continued.\Next time on Eureka Seven AO. response:	Ao unexpectedly gets to spend time with his mother on the Gekko.
context: Is it telling me to use the ship as a board?\Let's fly!\My name is Eureka.\Nice to meet you.\Huh? Your hair is...\To be continued.\Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko. response:	Ao is confused by her eccentricity.
context: Let's fly!\My name is Eureka.\Nice to meet you.\Huh? Your hair is...\To be continued.\Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity. response:	The truth she tells wakes a storm that shakes this world.
context: My name is Eureka.\Nice to meet you.\Huh? Your hair is...\To be continued.\Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world. response:	Eureka Seven AO, episode 13: She's a Rainbow.
context: Nice to meet you.\Huh? Your hair is...\To be continued.\Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow. response:	Listen to the voices of the children of the stars.
context: Huh? Your hair is...\To be continued.\Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars. response:	Step into a World
context: To be continued.\Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars.\Step into a World response:	Preview
context: Next time on Eureka Seven AO.\Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars.\Step into a World\Preview response:	Escape
context: Ao unexpectedly gets to spend time with his mother on the Gekko.\Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars.\Step into a World\Preview\Escape response:	kono kaze ni
context: Ao is confused by her eccentricity.\The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars.\Step into a World\Preview\Escape\kono kaze ni response:	namida wo nose
context: The truth she tells wakes a storm that shakes this world.\Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars.\Step into a World\Preview\Escape\kono kaze ni\namida wo nose response:	kareru made supiido agete
context: Eureka Seven AO, episode 13: She's a Rainbow.\Listen to the voices of the children of the stars.\Step into a World\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete response:	tobikoete yukeru
context: Listen to the voices of the children of the stars.\Step into a World\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru response:	kitto kotae wa
context: Step into a World\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa response:	harukana ano sora no mukou
context: Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou response:	kotae ga mitsukaranai koko de wa
context: Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa response:	tameiki wo tsuite sora wo miru
context: kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru response:	aoku somerareta hitomi no oku de kagayaiteru no wa
context: namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa response:	doko de mo yukeru, yume wo miteru
context: kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru response:	jibun na no sa
context: tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa response:	Escape
context: kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape response:	kono kaze ni
context: harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni response:	negai wo nosete
context: kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete response:	nobashita te wa asu wo egaku
context: tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku response:	mou kowaku nado nai
context: aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai response:	namida no ato
context: doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato response:	nijiiro ni somatte tondeyuku
context: jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku response:	ano sora no mukou
context: Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou response:	Escape
context: kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape response:	kono kaze ni
context: negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni response:	namida wo nose
context: nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose response:	kareru made supiido agete
context: mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete response:	tobikoete yukeru
context: namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru response:	kitto kotae wa
context: nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa response:	harukana ano sora no mukou
context: ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou response:	kotae ga mitsukaranai koko de wa
context: Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa response:	tameiki wo tsuite sora wo miru
context: kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru response:	aoku somerareta hitomi no oku de kagayaiteru no wa
context: namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa response:	doko de mo yukeru, yume wo miteru
context: kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru response:	jibun na no sa
context: tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa response:	Escape
context: kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape response:	kono kaze ni
context: harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni response:	negai wo nosete
context: kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete response:	nobashita te wa asu wo egaku
context: tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku response:	mou kowaku nado nai
context: aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai response:	namida no ato
context: doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato response:	nijiiro ni somatte tondeyuku
context: jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku response:	ano sora no mukou
context: Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou response:	Let the wind
context: kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind response:	take away your tears
context: negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears response:	Speed up until they dry
context: nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry response:	I can overcome this
context: mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this response:	The answer is
context: namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is response:	waiting beyond the distant sky
context: nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky response:	There's no answer here,
context: ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here, response:	so I sigh and look up at the sky
context: Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky response:	Shining deep within my eyes, reflecting its blue,
context: take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue, response:	is a dreamer who can overcome anything
context: Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything response:	It's me, myself
context: I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself response:	Let the wind
context: The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind response:	carry your dreams
context: waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams response:	My hands willl draw tomorrow
context: There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow response:	I'm not scared anymore
context: so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore response:	The memory of my tears
context: Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears response:	are dyed by rainbows and fly
context: is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly response:	far away beyond the sky
context: It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky response:	Let the wind
context: Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind response:	take away your tears
context: carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears response:	Speed up until they dry
context: My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry response:	I can overcome this
context: I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this response:	The answer is
context: The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is response:	waiting beyond the distant sky
context: are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky response:	There's no answer here,
context: far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here, response:	so I sigh and look up at the sky
context: Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky response:	Shining deep within my eyes, reflecting its blue,
context: take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue, response:	is a dreamer who can overcome anything
context: Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything response:	It's me, myself
context: I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself response:	Let the wind
context: The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind response:	carry your dreams
context: waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams response:	My hands willl draw tomorrow
context: There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow response:	I'm not scared anymore
context: so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore response:	The memory of my tears
context: Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears response:	are dyed by rainbows and fly
context: is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly response:	far away beyond the sky
context: It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky response:	takanaru shinzou no koe wa
