context: We'll v2 when we get a raw without an earthquake warning. response:	Kokoro
context: Oh right, the after party's at the usual place.\Okay.\Sawako.\My feelings aren't any different from yours.\We feel the same way, don't we?\I thought it was impossible...\But he didn't deny it.\This possibility that I've been holding on to is still there. response:	I like you!
context: Okay.\Sawako.\My feelings aren't any different from yours.\We feel the same way, don't we?\I thought it was impossible...\But he didn't deny it.\This possibility that I've been holding on to is still there.\I like you! response:	I want all of you.
context: Sawako.\My feelings aren't any different from yours.\We feel the same way, don't we?\I thought it was impossible...\But he didn't deny it.\This possibility that I've been holding on to is still there.\I like you!\I want all of you. response:	Same here.
context: My feelings aren't any different from yours.\We feel the same way, don't we?\I thought it was impossible...\But he didn't deny it.\This possibility that I've been holding on to is still there.\I like you!\I want all of you.\Same here. response:	This is like a dream.
context: We feel the same way, don't we?\I thought it was impossible...\But he didn't deny it.\This possibility that I've been holding on to is still there.\I like you!\I want all of you.\Same here.\This is like a dream. response:	I've finally reached you.
context: I thought it was impossible...\But he didn't deny it.\This possibility that I've been holding on to is still there.\I like you!\I want all of you.\Same here.\This is like a dream.\I've finally reached you. response:	There isn't anyone that means more to me than you do.
context: But he didn't deny it.\This possibility that I've been holding on to is still there.\I like you!\I want all of you.\Same here.\This is like a dream.\I've finally reached you.\There isn't anyone that means more to me than you do. response:	douka ima dake wa furimukanaide
context: This possibility that I've been holding on to is still there.\I like you!\I want all of you.\Same here.\This is like a dream.\I've finally reached you.\There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide response:	Please don't look at me right now
context: I like you!\I want all of you.\Same here.\This is like a dream.\I've finally reached you.\There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide\Please don't look at me right now response:	yuugure sawagu kaze
context: I want all of you.\Same here.\This is like a dream.\I've finally reached you.\There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze response:	The sun's set, the wind's blowing,
context: Same here.\This is like a dream.\I've finally reached you.\There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing, response:	furesouna kyouri
context: This is like a dream.\I've finally reached you.\There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri response:	and we're so close that we can almost touch
context: I've finally reached you.\There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch response:	kimi wo mitsumeteru zutto
context: There isn't anyone that means more to me than you do.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto response:	My gaze has always been fixed on you
context: douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you response:	kimi ga suki de
context: Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de response:	I like you
context: yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you response:	kimi ga suki de
context: The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de response:	I've always liked you
context: furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you response:	kono omoi koi demo ii
context: and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii response:	I don't mind if this emotion is what they call love,
context: kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love, response:	kizu tsuitemo ii
context: My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii response:	and I don't care if I get hurt by it
context: kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it response:	nando demo tsutaetai
context: I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai response:	I just want to tell you, over and over again
context: kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again response:	kimi ni todoke
context: I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke response:	I want to reach you
context: kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you response:	Preview
context: I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview response:	After the Festival
context: kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\After the Festival response:	A blushing profile.
context: and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\After the Festival\A blushing profile. response:	The gentle sea breeze.
context: nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\After the Festival\A blushing profile.\The gentle sea breeze. response:	Next time: After the Festival.
