context: jou jou yuu jou ban jin ma ji kai chou response:	hai! i ccha i ma shou!
context: Wait...\I did say that...\No way! You're joking, right?\You don't even realise it?!\Sorry.\Well, I'll stick around until you can do it, Mio-chan.\You always let me copy your homework.\It's my turn today! response:	Let's keep going until you get it!
context: I did say that...\No way! You're joking, right?\You don't even realise it?!\Sorry.\Well, I'll stick around until you can do it, Mio-chan.\You always let me copy your homework.\It's my turn today!\Let's keep going until you get it! response:	Anyway, just take it slow!
context: No way! You're joking, right?\You don't even realise it?!\Sorry.\Well, I'll stick around until you can do it, Mio-chan.\You always let me copy your homework.\It's my turn today!\Let's keep going until you get it!\Anyway, just take it slow! response:	First, try to jump like you're just stepping over it.
context: You don't even realise it?!\Sorry.\Well, I'll stick around until you can do it, Mio-chan.\You always let me copy your homework.\It's my turn today!\Let's keep going until you get it!\Anyway, just take it slow!\First, try to jump like you're just stepping over it. response:	Mio-chan, just calm down.
context: Sorry.\Well, I'll stick around until you can do it, Mio-chan.\You always let me copy your homework.\It's my turn today!\Let's keep going until you get it!\Anyway, just take it slow!\First, try to jump like you're just stepping over it.\Mio-chan, just calm down. response:	It's all right!
context: Well, I'll stick around until you can do it, Mio-chan.\You always let me copy your homework.\It's my turn today!\Let's keep going until you get it!\Anyway, just take it slow!\First, try to jump like you're just stepping over it.\Mio-chan, just calm down.\It's all right! response:	This isn't the first time I've been bad at sports.
context: You always let me copy your homework.\It's my turn today!\Let's keep going until you get it!\Anyway, just take it slow!\First, try to jump like you're just stepping over it.\Mio-chan, just calm down.\It's all right!\This isn't the first time I've been bad at sports. response:	Hey, Mio-chan.
context: It's my turn today!\Let's keep going until you get it!\Anyway, just take it slow!\First, try to jump like you're just stepping over it.\Mio-chan, just calm down.\It's all right!\This isn't the first time I've been bad at sports.\Hey, Mio-chan. response:	This is soccer!
context: Let's keep going until you get it!\Anyway, just take it slow!\First, try to jump like you're just stepping over it.\Mio-chan, just calm down.\It's all right!\This isn't the first time I've been bad at sports.\Hey, Mio-chan.\This is soccer! response:	My physical strength is about average.
context: Anyway, just take it slow!\First, try to jump like you're just stepping over it.\Mio-chan, just calm down.\It's all right!\This isn't the first time I've been bad at sports.\Hey, Mio-chan.\This is soccer!\My physical strength is about average. response:	But when rules are thrown in, I forget what I'm doing.
context: First, try to jump like you're just stepping over it.\Mio-chan, just calm down.\It's all right!\This isn't the first time I've been bad at sports.\Hey, Mio-chan.\This is soccer!\My physical strength is about average.\But when rules are thrown in, I forget what I'm doing. response:	Fall!
context: Mio-chan, just calm down.\It's all right!\This isn't the first time I've been bad at sports.\Hey, Mio-chan.\This is soccer!\My physical strength is about average.\But when rules are thrown in, I forget what I'm doing.\Fall! response:	On your mark...
context: It's all right!\This isn't the first time I've been bad at sports.\Hey, Mio-chan.\This is soccer!\My physical strength is about average.\But when rules are thrown in, I forget what I'm doing.\Fall!\On your mark... response:	Start!
context: This isn't the first time I've been bad at sports.\Hey, Mio-chan.\This is soccer!\My physical strength is about average.\But when rules are thrown in, I forget what I'm doing.\Fall!\On your mark...\Start! response:	Mio-chan, falling is the other way around!
context: Hey, Mio-chan.\This is soccer!\My physical strength is about average.\But when rules are thrown in, I forget what I'm doing.\Fall!\On your mark...\Start!\Mio-chan, falling is the other way around! response:	But if I don't do anything about it, nothing will change!
context: This is soccer!\My physical strength is about average.\But when rules are thrown in, I forget what I'm doing.\Fall!\On your mark...\Start!\Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change! response:	I'll just stay the same!
context: My physical strength is about average.\But when rules are thrown in, I forget what I'm doing.\Fall!\On your mark...\Start!\Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change!\I'll just stay the same! response:	Here we go.
context: But when rules are thrown in, I forget what I'm doing.\Fall!\On your mark...\Start!\Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change!\I'll just stay the same!\Here we go. response:	Mio-chan, we're not trying to be propellers!
context: Fall!\On your mark...\Start!\Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change!\I'll just stay the same!\Here we go.\Mio-chan, we're not trying to be propellers! response:	We're doing somersaults!
context: On your mark...\Start!\Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change!\I'll just stay the same!\Here we go.\Mio-chan, we're not trying to be propellers!\We're doing somersaults! response:	I don't care if the effort is wasted.
context: Start!\Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change!\I'll just stay the same!\Here we go.\Mio-chan, we're not trying to be propellers!\We're doing somersaults!\I don't care if the effort is wasted. response:	I don't care if there are no results!
context: Mio-chan, falling is the other way around!\But if I don't do anything about it, nothing will change!\I'll just stay the same!\Here we go.\Mio-chan, we're not trying to be propellers!\We're doing somersaults!\I don't care if the effort is wasted.\I don't care if there are no results! response:	However, there is one thing!
context: But if I don't do anything about it, nothing will change!\I'll just stay the same!\Here we go.\Mio-chan, we're not trying to be propellers!\We're doing somersaults!\I don't care if the effort is wasted.\I don't care if there are no results!\However, there is one thing! response:	There's one thing that I can do for myself!
context: I'll just stay the same!\Here we go.\Mio-chan, we're not trying to be propellers!\We're doing somersaults!\I don't care if the effort is wasted.\I don't care if there are no results!\However, there is one thing!\There's one thing that I can do for myself! response:	One, two, three!
context: Here we go.\Mio-chan, we're not trying to be propellers!\We're doing somersaults!\I don't care if the effort is wasted.\I don't care if there are no results!\However, there is one thing!\There's one thing that I can do for myself!\One, two, three! response:	Let's try once more.
context: Mio-chan, we're not trying to be propellers!\We're doing somersaults!\I don't care if the effort is wasted.\I don't care if there are no results!\However, there is one thing!\There's one thing that I can do for myself!\One, two, three!\Let's try once more. response:	I'm doing it for Yukko.
context: We're doing somersaults!\I don't care if the effort is wasted.\I don't care if there are no results!\However, there is one thing!\There's one thing that I can do for myself!\One, two, three!\Let's try once more.\I'm doing it for Yukko. response:	I'm going to rest for a while.
context: I don't care if the effort is wasted.\I don't care if there are no results!\However, there is one thing!\There's one thing that I can do for myself!\One, two, three!\Let's try once more.\I'm doing it for Yukko.\I'm going to rest for a while. response:	Oh, all right.
context: I don't care if there are no results!\However, there is one thing!\There's one thing that I can do for myself!\One, two, three!\Let's try once more.\I'm doing it for Yukko.\I'm going to rest for a while.\Oh, all right. response:	And I'm doing it for myself!
context: However, there is one thing!\There's one thing that I can do for myself!\One, two, three!\Let's try once more.\I'm doing it for Yukko.\I'm going to rest for a while.\Oh, all right.\And I'm doing it for myself! response:	I won't give up!
context: There's one thing that I can do for myself!\One, two, three!\Let's try once more.\I'm doing it for Yukko.\I'm going to rest for a while.\Oh, all right.\And I'm doing it for myself!\I won't give up! response:	If I'm going to give up,
context: One, two, three!\Let's try once more.\I'm doing it for Yukko.\I'm going to rest for a while.\Oh, all right.\And I'm doing it for myself!\I won't give up!\If I'm going to give up, response:	I'll give up after I do everything I can!
context: Let's try once more.\I'm doing it for Yukko.\I'm going to rest for a while.\Oh, all right.\And I'm doing it for myself!\I won't give up!\If I'm going to give up,\I'll give up after I do everything I can! response:	Effort will always open up a door.
context: I'm doing it for Yukko.\I'm going to rest for a while.\Oh, all right.\And I'm doing it for myself!\I won't give up!\If I'm going to give up,\I'll give up after I do everything I can!\Effort will always open up a door. response:	It later became known as the Torpedo Jump.
context: I'm going to rest for a while.\Oh, all right.\And I'm doing it for myself!\I won't give up!\If I'm going to give up,\I'll give up after I do everything I can!\Effort will always open up a door.\It later became known as the Torpedo Jump. response:	White tigers are like this!
context: Oh, all right.\And I'm doing it for myself!\I won't give up!\If I'm going to give up,\I'll give up after I do everything I can!\Effort will always open up a door.\It later became known as the Torpedo Jump.\White tigers are like this! response:	They're kinda...
context: And I'm doing it for myself!\I won't give up!\If I'm going to give up,\I'll give up after I do everything I can!\Effort will always open up a door.\It later became known as the Torpedo Jump.\White tigers are like this!\They're kinda... response:	That one even has its butt pointed at us.
context: I won't give up!\If I'm going to give up,\I'll give up after I do everything I can!\Effort will always open up a door.\It later became known as the Torpedo Jump.\White tigers are like this!\They're kinda...\That one even has its butt pointed at us. response:	I guess.
context: If I'm going to give up,\I'll give up after I do everything I can!\Effort will always open up a door.\It later became known as the Torpedo Jump.\White tigers are like this!\They're kinda...\That one even has its butt pointed at us.\I guess. response:	Also, they're pretty far away, so we can't see them well.
context: I'll give up after I do everything I can!\Effort will always open up a door.\It later became known as the Torpedo Jump.\White tigers are like this!\They're kinda...\That one even has its butt pointed at us.\I guess.\Also, they're pretty far away, so we can't see them well. response:	We came all the way to see this, but it's so boring!
context: Effort will always open up a door.\It later became known as the Torpedo Jump.\White tigers are like this!\They're kinda...\That one even has its butt pointed at us.\I guess.\Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring! response:	At least we got to see them.
context: It later became known as the Torpedo Jump.\White tigers are like this!\They're kinda...\That one even has its butt pointed at us.\I guess.\Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring!\At least we got to see them. response:	I guess so.
context: White tigers are like this!\They're kinda...\That one even has its butt pointed at us.\I guess.\Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring!\At least we got to see them.\I guess so. response:	Yay!
context: They're kinda...\That one even has its butt pointed at us.\I guess.\Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring!\At least we got to see them.\I guess so.\Yay! response:	It's raining!
context: That one even has its butt pointed at us.\I guess.\Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring!\At least we got to see them.\I guess so.\Yay!\It's raining! response:	I need to bring in the laundry!
context: I guess.\Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring!\At least we got to see them.\I guess so.\Yay!\It's raining!\I need to bring in the laundry! response:	Hey, where are you going?
context: Also, they're pretty far away, so we can't see them well.\We came all the way to see this, but it's so boring!\At least we got to see them.\I guess so.\Yay!\It's raining!\I need to bring in the laundry!\Hey, where are you going? response:	It's too late.
context: We came all the way to see this, but it's so boring!\At least we got to see them.\I guess so.\Yay!\It's raining!\I need to bring in the laundry!\Hey, where are you going?\It's too late. response:	Just bring it in!
context: At least we got to see them.\I guess so.\Yay!\It's raining!\I need to bring in the laundry!\Hey, where are you going?\It's too late.\Just bring it in! response:	It's raining!
context: I guess so.\Yay!\It's raining!\I need to bring in the laundry!\Hey, where are you going?\It's too late.\Just bring it in!\It's raining! response:	Professor, Sakamoto-san, I'm home!
context: Yay!\It's raining!\I need to bring in the laundry!\Hey, where are you going?\It's too late.\Just bring it in!\It's raining!\Professor, Sakamoto-san, I'm home! response:	It's raining pretty hard outside.
context: It's raining!\I need to bring in the laundry!\Hey, where are you going?\It's too late.\Just bring it in!\It's raining!\Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside. response:	Did you bring in the laundry?
context: I need to bring in the laundry!\Hey, where are you going?\It's too late.\Just bring it in!\It's raining!\Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside.\Did you bring in the laundry? response:	It's because Sakamoto told me to bring it in!
context: Hey, where are you going?\It's too late.\Just bring it in!\It's raining!\Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside.\Did you bring in the laundry?\It's because Sakamoto told me to bring it in! response:	It's the truth.
context: It's too late.\Just bring it in!\It's raining!\Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside.\Did you bring in the laundry?\It's because Sakamoto told me to bring it in!\It's the truth. response:	It's really because Sakamoto said that.
context: Just bring it in!\It's raining!\Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside.\Did you bring in the laundry?\It's because Sakamoto told me to bring it in!\It's the truth.\It's really because Sakamoto said that. response:	Sakamoto-san said to bring it in, so it fell to the ground?
context: It's raining!\Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside.\Did you bring in the laundry?\It's because Sakamoto told me to bring it in!\It's the truth.\It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground? response:	That's not it.
context: Professor, Sakamoto-san, I'm home!\It's raining pretty hard outside.\Did you bring in the laundry?\It's because Sakamoto told me to bring it in!\It's the truth.\It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground?\That's not it. response:	Sakamoto said to bring it in,
context: It's raining pretty hard outside.\Did you bring in the laundry?\It's because Sakamoto told me to bring it in!\It's the truth.\It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground?\That's not it.\Sakamoto said to bring it in, response:	and then he said to drop it.
context: Did you bring in the laundry?\It's because Sakamoto told me to bring it in!\It's the truth.\It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground?\That's not it.\Sakamoto said to bring it in,\and then he said to drop it. response:	I didn't say that!
context: It's because Sakamoto told me to bring it in!\It's the truth.\It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground?\That's not it.\Sakamoto said to bring it in,\and then he said to drop it.\I didn't say that! response:	Geez, that startled me.
context: It's the truth.\It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground?\That's not it.\Sakamoto said to bring it in,\and then he said to drop it.\I didn't say that!\Geez, that startled me. response:	What are you saying all of a sudden?!
context: It's really because Sakamoto said that.\Sakamoto-san said to bring it in, so it fell to the ground?\That's not it.\Sakamoto said to bring it in,\and then he said to drop it.\I didn't say that!\Geez, that startled me.\What are you saying all of a sudden?! response:	It's because you said that.
context: Sakamoto-san said to bring it in, so it fell to the ground?\That's not it.\Sakamoto said to bring it in,\and then he said to drop it.\I didn't say that!\Geez, that startled me.\What are you saying all of a sudden?!\It's because you said that. response:	I never told you to drop it.
context: That's not it.\Sakamoto said to bring it in,\and then he said to drop it.\I didn't say that!\Geez, that startled me.\What are you saying all of a sudden?!\It's because you said that.\I never told you to drop it. response:	You did.
context: Sakamoto said to bring it in,\and then he said to drop it.\I didn't say that!\Geez, that startled me.\What are you saying all of a sudden?!\It's because you said that.\I never told you to drop it.\You did. response:	I didn't.
context: and then he said to drop it.\I didn't say that!\Geez, that startled me.\What are you saying all of a sudden?!\It's because you said that.\I never told you to drop it.\You did.\I didn't. response:	You did.
context: I didn't say that!\Geez, that startled me.\What are you saying all of a sudden?!\It's because you said that.\I never told you to drop it.\You did.\I didn't.\You did. response:	I didn't.
context: Geez, that startled me.\What are you saying all of a sudden?!\It's because you said that.\I never told you to drop it.\You did.\I didn't.\You did.\I didn't. response:	You did!
context: What are you saying all of a sudden?!\It's because you said that.\I never told you to drop it.\You did.\I didn't.\You did.\I didn't.\You did! response:	I didn't!
context: It's because you said that.\I never told you to drop it.\You did.\I didn't.\You did.\I didn't.\You did!\I didn't! response:	You did!
context: I never told you to drop it.\You did.\I didn't.\You did.\I didn't.\You did!\I didn't!\You did! response:	I didn't!
context: You did.\I didn't.\You did.\I didn't.\You did!\I didn't!\You did!\I didn't! response:	You did!
context: I didn't.\You did.\I didn't.\You did!\I didn't!\You did!\I didn't!\You did! response:	I didn't!
context: You did.\I didn't.\You did!\I didn't!\You did!\I didn't!\You did!\I didn't! response:	Just leave me alone!
context: I didn't.\You did!\I didn't!\You did!\I didn't!\You did!\I didn't!\Just leave me alone! response:	Nano.
context: You did!\I didn't!\You did!\I didn't!\You did!\I didn't!\Just leave me alone!\Nano. response:	I'll go sacrifice Sakamoto.
context: I didn't!\You did!\I didn't!\You did!\I didn't!\Just leave me alone!\Nano.\I'll go sacrifice Sakamoto. response:	Is that okay?
context: You did!\I didn't!\You did!\I didn't!\Just leave me alone!\Nano.\I'll go sacrifice Sakamoto.\Is that okay? response:	What do you mean?
context: I didn't!\You did!\I didn't!\Just leave me alone!\Nano.\I'll go sacrifice Sakamoto.\Is that okay?\What do you mean? response:	It's all right.
context: You did!\I didn't!\Just leave me alone!\Nano.\I'll go sacrifice Sakamoto.\Is that okay?\What do you mean?\It's all right. response:	If you wash the dirt, the clothes will come back to being clean.
context: I didn't!\Just leave me alone!\Nano.\I'll go sacrifice Sakamoto.\Is that okay?\What do you mean?\It's all right.\If you wash the dirt, the clothes will come back to being clean. response:	That's right.
context: Just leave me alone!\Nano.\I'll go sacrifice Sakamoto.\Is that okay?\What do you mean?\It's all right.\If you wash the dirt, the clothes will come back to being clean.\That's right. response:	That's right!
context: Nano.\I'll go sacrifice Sakamoto.\Is that okay?\What do you mean?\It's all right.\If you wash the dirt, the clothes will come back to being clean.\That's right.\That's right! response:	However, today won't come back.
context: I'll go sacrifice Sakamoto.\Is that okay?\What do you mean?\It's all right.\If you wash the dirt, the clothes will come back to being clean.\That's right.\That's right!\However, today won't come back. response:	Neither of you are getting any dinner tonight.
context: Is that okay?\What do you mean?\It's all right.\If you wash the dirt, the clothes will come back to being clean.\That's right.\That's right!\However, today won't come back.\Neither of you are getting any dinner tonight. response:	Why am I always the victim?
context: What do you mean?\It's all right.\If you wash the dirt, the clothes will come back to being clean.\That's right.\That's right!\However, today won't come back.\Neither of you are getting any dinner tonight.\Why am I always the victim? response:	But it was Sakamoto who did it!
context: It's all right.\If you wash the dirt, the clothes will come back to being clean.\That's right.\That's right!\However, today won't come back.\Neither of you are getting any dinner tonight.\Why am I always the victim?\But it was Sakamoto who did it! response:	Which is why I'll go sacrifice him. Is that okay?
context: If you wash the dirt, the clothes will come back to being clean.\That's right.\That's right!\However, today won't come back.\Neither of you are getting any dinner tonight.\Why am I always the victim?\But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay? response:	All right.
context: That's right.\That's right!\However, today won't come back.\Neither of you are getting any dinner tonight.\Why am I always the victim?\But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay?\All right. response:	I'll take Sakamoto-san,
context: That's right!\However, today won't come back.\Neither of you are getting any dinner tonight.\Why am I always the victim?\But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay?\All right.\I'll take Sakamoto-san, response:	and only you won't get dinner.
context: However, today won't come back.\Neither of you are getting any dinner tonight.\Why am I always the victim?\But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay?\All right.\I'll take Sakamoto-san,\and only you won't get dinner. response:	Wait, no!
context: Neither of you are getting any dinner tonight.\Why am I always the victim?\But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay?\All right.\I'll take Sakamoto-san,\and only you won't get dinner.\Wait, no! response:	I'll be the sacrifice!
context: Why am I always the victim?\But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay?\All right.\I'll take Sakamoto-san,\and only you won't get dinner.\Wait, no!\I'll be the sacrifice! response:	I was the one who dropped them,
context: But it was Sakamoto who did it!\Which is why I'll go sacrifice him. Is that okay?\All right.\I'll take Sakamoto-san,\and only you won't get dinner.\Wait, no!\I'll be the sacrifice!\I was the one who dropped them, response:	and I was the one who got them all wet!
context: Which is why I'll go sacrifice him. Is that okay?\All right.\I'll take Sakamoto-san,\and only you won't get dinner.\Wait, no!\I'll be the sacrifice!\I was the one who dropped them,\and I was the one who got them all wet! response:	Tonight's dinner is omelette rice!
context: All right.\I'll take Sakamoto-san,\and only you won't get dinner.\Wait, no!\I'll be the sacrifice!\I was the one who dropped them,\and I was the one who got them all wet!\Tonight's dinner is omelette rice! response:	Eggs were on sale!
context: I'll take Sakamoto-san,\and only you won't get dinner.\Wait, no!\I'll be the sacrifice!\I was the one who dropped them,\and I was the one who got them all wet!\Tonight's dinner is omelette rice!\Eggs were on sale! response:	Wait, I can eat tonight?
context: and only you won't get dinner.\Wait, no!\I'll be the sacrifice!\I was the one who dropped them,\and I was the one who got them all wet!\Tonight's dinner is omelette rice!\Eggs were on sale!\Wait, I can eat tonight? response:	Oh right, I completely forgot!
context: Wait, no!\I'll be the sacrifice!\I was the one who dropped them,\and I was the one who got them all wet!\Tonight's dinner is omelette rice!\Eggs were on sale!\Wait, I can eat tonight?\Oh right, I completely forgot! response:	Um, well...
context: I'll be the sacrifice!\I was the one who dropped them,\and I was the one who got them all wet!\Tonight's dinner is omelette rice!\Eggs were on sale!\Wait, I can eat tonight?\Oh right, I completely forgot!\Um, well... response:	I'll just let you eat today.
context: I was the one who dropped them,\and I was the one who got them all wet!\Tonight's dinner is omelette rice!\Eggs were on sale!\Wait, I can eat tonight?\Oh right, I completely forgot!\Um, well...\I'll just let you eat today. response:	Yay!
context: and I was the one who got them all wet!\Tonight's dinner is omelette rice!\Eggs were on sale!\Wait, I can eat tonight?\Oh right, I completely forgot!\Um, well...\I'll just let you eat today.\Yay! response:	You won't get anything tomorrow, though!
context: Tonight's dinner is omelette rice!\Eggs were on sale!\Wait, I can eat tonight?\Oh right, I completely forgot!\Um, well...\I'll just let you eat today.\Yay!\You won't get anything tomorrow, though! response:	Swim, swim.
context: Eggs were on sale!\Wait, I can eat tonight?\Oh right, I completely forgot!\Um, well...\I'll just let you eat today.\Yay!\You won't get anything tomorrow, though!\Swim, swim. response:	Sharky, sharky, chomp!
context: Wait, I can eat tonight?\Oh right, I completely forgot!\Um, well...\I'll just let you eat today.\Yay!\You won't get anything tomorrow, though!\Swim, swim.\Sharky, sharky, chomp! response:	Sharky, sharky, chomp!
context: Oh right, I completely forgot!\Um, well...\I'll just let you eat today.\Yay!\You won't get anything tomorrow, though!\Swim, swim.\Sharky, sharky, chomp!\Sharky, sharky, chomp! response:	If that happens, do this!
context: Um, well...\I'll just let you eat today.\Yay!\You won't get anything tomorrow, though!\Swim, swim.\Sharky, sharky, chomp!\Sharky, sharky, chomp!\If that happens, do this! response:	Mio-chan, Mai-chan!
context: I'll just let you eat today.\Yay!\You won't get anything tomorrow, though!\Swim, swim.\Sharky, sharky, chomp!\Sharky, sharky, chomp!\If that happens, do this!\Mio-chan, Mai-chan! response:	Selamat pagi!
context: Yay!\You won't get anything tomorrow, though!\Swim, swim.\Sharky, sharky, chomp!\Sharky, sharky, chomp!\If that happens, do this!\Mio-chan, Mai-chan!\Selamat pagi! response:	Wasn't it a pain to make a self portrait out of clay?
context: You won't get anything tomorrow, though!\Swim, swim.\Sharky, sharky, chomp!\Sharky, sharky, chomp!\If that happens, do this!\Mio-chan, Mai-chan!\Selamat pagi!\Wasn't it a pain to make a self portrait out of clay? response:	Oh, that was due today?
context: Swim, swim.\Sharky, sharky, chomp!\Sharky, sharky, chomp!\If that happens, do this!\Mio-chan, Mai-chan!\Selamat pagi!\Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today? response:	What's this?
context: Sharky, sharky, chomp!\Sharky, sharky, chomp!\If that happens, do this!\Mio-chan, Mai-chan!\Selamat pagi!\Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today?\What's this? response:	Did Mio-sensei forget to do her homework?
context: Sharky, sharky, chomp!\If that happens, do this!\Mio-chan, Mai-chan!\Selamat pagi!\Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today?\What's this?\Did Mio-sensei forget to do her homework? response:	I totally thought it was due tomorrow.
context: If that happens, do this!\Mio-chan, Mai-chan!\Selamat pagi!\Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today?\What's this?\Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow. response:	Mai-chan, did you do it?
context: Mio-chan, Mai-chan!\Selamat pagi!\Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today?\What's this?\Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow.\Mai-chan, did you do it? response:	Crap.
context: Selamat pagi!\Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today?\What's this?\Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow.\Mai-chan, did you do it?\Crap. response:	Mai-chan, you, too?
context: Wasn't it a pain to make a self portrait out of clay?\Oh, that was due today?\What's this?\Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow.\Mai-chan, did you do it?\Crap.\Mai-chan, you, too? response:	Maybe it'll start raining today.
context: Oh, that was due today?\What's this?\Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow.\Mai-chan, did you do it?\Crap.\Mai-chan, you, too?\Maybe it'll start raining today. response:	Not just a bit of rain,
context: What's this?\Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow.\Mai-chan, did you do it?\Crap.\Mai-chan, you, too?\Maybe it'll start raining today.\Not just a bit of rain, response:	it's going to be a deluge.
context: Did Mio-sensei forget to do her homework?\I totally thought it was due tomorrow.\Mai-chan, did you do it?\Crap.\Mai-chan, you, too?\Maybe it'll start raining today.\Not just a bit of rain,\it's going to be a deluge. response:	A deluge.
context: I totally thought it was due tomorrow.\Mai-chan, did you do it?\Crap.\Mai-chan, you, too?\Maybe it'll start raining today.\Not just a bit of rain,\it's going to be a deluge.\A deluge. response:	It actually...
context: Mai-chan, did you do it?\Crap.\Mai-chan, you, too?\Maybe it'll start raining today.\Not just a bit of rain,\it's going to be a deluge.\A deluge.\It actually... response:	Y-You guys...
context: Crap.\Mai-chan, you, too?\Maybe it'll start raining today.\Not just a bit of rain,\it's going to be a deluge.\A deluge.\It actually...\Y-You guys... response:	What are you doing to my temple?!
context: Mai-chan, you, too?\Maybe it'll start raining today.\Not just a bit of rain,\it's going to be a deluge.\A deluge.\It actually...\Y-You guys...\What are you doing to my temple?! response:	You donation thieves!
context: Maybe it'll start raining today.\Not just a bit of rain,\it's going to be a deluge.\A deluge.\It actually...\Y-You guys...\What are you doing to my temple?!\You donation thieves! response:	T-That was close!
context: Not just a bit of rain,\it's going to be a deluge.\A deluge.\It actually...\Y-You guys...\What are you doing to my temple?!\You donation thieves!\T-That was close! response:	You're cursed...
context: it's going to be a deluge.\A deluge.\It actually...\Y-You guys...\What are you doing to my temple?!\You donation thieves!\T-That was close!\You're cursed... response:	Plague bringers!
context: A deluge.\It actually...\Y-You guys...\What are you doing to my temple?!\You donation thieves!\T-That was close!\You're cursed...\Plague bringers! response:	Get out...
context: It actually...\Y-You guys...\What are you doing to my temple?!\You donation thieves!\T-That was close!\You're cursed...\Plague bringers!\Get out... response:	Get out of my temple!
context: Y-You guys...\What are you doing to my temple?!\You donation thieves!\T-That was close!\You're cursed...\Plague bringers!\Get out...\Get out of my temple! response:	Just go with it...
context: What are you doing to my temple?!\You donation thieves!\T-That was close!\You're cursed...\Plague bringers!\Get out...\Get out of my temple!\Just go with it... response:	Please, President!
context: You donation thieves!\T-That was close!\You're cursed...\Plague bringers!\Get out...\Get out of my temple!\Just go with it...\Please, President! response:	I'm going to have a match against Takasaki-sensei.
context: T-That was close!\You're cursed...\Plague bringers!\Get out...\Get out of my temple!\Just go with it...\Please, President!\I'm going to have a match against Takasaki-sensei. response:	Could you be the referee?
context: You're cursed...\Plague bringers!\Get out...\Get out of my temple!\Just go with it...\Please, President!\I'm going to have a match against Takasaki-sensei.\Could you be the referee? response:	Referee? For Go Soccer?
context: Plague bringers!\Get out...\Get out of my temple!\Just go with it...\Please, President!\I'm going to have a match against Takasaki-sensei.\Could you be the referee?\Referee? For Go Soccer? response:	That's correct.
context: Get out...\Get out of my temple!\Just go with it...\Please, President!\I'm going to have a match against Takasaki-sensei.\Could you be the referee?\Referee? For Go Soccer?\That's correct. response:	If I win this match, he'll have no choice but to become our advisor.
context: Get out of my temple!\Just go with it...\Please, President!\I'm going to have a match against Takasaki-sensei.\Could you be the referee?\Referee? For Go Soccer?\That's correct.\If I win this match, he'll have no choice but to become our advisor. response:	I'm going to win this!
context: Just go with it...\Please, President!\I'm going to have a match against Takasaki-sensei.\Could you be the referee?\Referee? For Go Soccer?\That's correct.\If I win this match, he'll have no choice but to become our advisor.\I'm going to win this! response:	Don't worry.
context: Please, President!\I'm going to have a match against Takasaki-sensei.\Could you be the referee?\Referee? For Go Soccer?\That's correct.\If I win this match, he'll have no choice but to become our advisor.\I'm going to win this!\Don't worry. response:	If you take a look at that, you'll be fine.
context: I'm going to have a match against Takasaki-sensei.\Could you be the referee?\Referee? For Go Soccer?\That's correct.\If I win this match, he'll have no choice but to become our advisor.\I'm going to win this!\Don't worry.\If you take a look at that, you'll be fine. response:	It might be my fault for not reading the book,
