context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: I want her to be her usual self when she wakes up from this nightmare.\I will fight!\Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon!\And!\Talons!\Roar of the Fire Dragon!\Are you being serious? response:	Natsu Dragneel... The child of Igneel.
context: I will fight!\Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon!\And!\Talons!\Roar of the Fire Dragon!\Are you being serious?\Natsu Dragneel... The child of Igneel. response:	I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,
context: Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon!\And!\Talons!\Roar of the Fire Dragon!\Are you being serious?\Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you, response:	but this is nothing to fear at all.
context: Wing Slash of the Fire Dragon!\And!\Talons!\Roar of the Fire Dragon!\Are you being serious?\Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all. response:	Say what?!
context: And!\Talons!\Roar of the Fire Dragon!\Are you being serious?\Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all.\Say what?! response:	How dare you interrupt the ceremony...
context: Talons!\Roar of the Fire Dragon!\Are you being serious?\Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all.\Say what?!\How dare you interrupt the ceremony... response:	I will use my Heavenly Body Magic to tear you to shreds!
context: Roar of the Fire Dragon!\Are you being serious?\Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all.\Say what?!\How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds! response:	Meteor!
context: Are you being serious?\Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all.\Say what?!\How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds!\Meteor! response:	Damn it! He's too fast!
context: Natsu Dragneel... The child of Igneel.\I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all.\Say what?!\How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds!\Meteor!\Damn it! He's too fast! response:	I shouldn't follow him with my eyes!
context: I wanted to taste the destructive power of a Dragon Slayer before I destroyed you,\but this is nothing to fear at all.\Say what?!\How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds!\Meteor!\Damn it! He's too fast!\I shouldn't follow him with my eyes! response:	Smell, sound, feel...
context: but this is nothing to fear at all.\Say what?!\How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds!\Meteor!\Damn it! He's too fast!\I shouldn't follow him with my eyes!\Smell, sound, feel... response:	Predict his movements... Concentrate...
context: Say what?!\How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds!\Meteor!\Damn it! He's too fast!\I shouldn't follow him with my eyes!\Smell, sound, feel...\Predict his movements... Concentrate... response:	Concentrate!
context: How dare you interrupt the ceremony...\I will use my Heavenly Body Magic to tear you to shreds!\Meteor!\Damn it! He's too fast!\I shouldn't follow him with my eyes!\Smell, sound, feel...\Predict his movements... Concentrate...\Concentrate! response:	There!
context: I will use my Heavenly Body Magic to tear you to shreds!\Meteor!\Damn it! He's too fast!\I shouldn't follow him with my eyes!\Smell, sound, feel...\Predict his movements... Concentrate...\Concentrate!\There! response:	He's even faster?
context: Meteor!\Damn it! He's too fast!\I shouldn't follow him with my eyes!\Smell, sound, feel...\Predict his movements... Concentrate...\Concentrate!\There!\He's even faster? response:	Your attacks will never hit me again!
context: Damn it! He's too fast!\I shouldn't follow him with my eyes!\Smell, sound, feel...\Predict his movements... Concentrate...\Concentrate!\There!\He's even faster?\Your attacks will never hit me again! response:	This is the end. I will show you true destructive magic.
context: I shouldn't follow him with my eyes!\Smell, sound, feel...\Predict his movements... Concentrate...\Concentrate!\There!\He's even faster?\Your attacks will never hit me again!\This is the end. I will show you true destructive magic. response:	Be judged under the seven stars!
context: Smell, sound, feel...\Predict his movements... Concentrate...\Concentrate!\There!\He's even faster?\Your attacks will never hit me again!\This is the end. I will show you true destructive magic.\Be judged under the seven stars! response:	Seven Star Blades!
context: Predict his movements... Concentrate...\Concentrate!\There!\He's even faster?\Your attacks will never hit me again!\This is the end. I will show you true destructive magic.\Be judged under the seven stars!\Seven Star Blades! response:	Grand Chariot!
context: Concentrate!\There!\He's even faster?\Your attacks will never hit me again!\This is the end. I will show you true destructive magic.\Be judged under the seven stars!\Seven Star Blades!\Grand Chariot! response:	That's a spell that destroys with the power of falling meteors.
context: There!\He's even faster?\Your attacks will never hit me again!\This is the end. I will show you true destructive magic.\Be judged under the seven stars!\Seven Star Blades!\Grand Chariot!\That's a spell that destroys with the power of falling meteors. response:	I'm impressed your body is still intact.
context: He's even faster?\Your attacks will never hit me again!\This is the end. I will show you true destructive magic.\Be judged under the seven stars!\Seven Star Blades!\Grand Chariot!\That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact. response:	Perhaps I went a bit overboard.
context: Your attacks will never hit me again!\This is the end. I will show you true destructive magic.\Be judged under the seven stars!\Seven Star Blades!\Grand Chariot!\That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact.\Perhaps I went a bit overboard. response:	It would be dangerous to damage the R-system any further.
context: This is the end. I will show you true destructive magic.\Be judged under the seven stars!\Seven Star Blades!\Grand Chariot!\That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact.\Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further. response:	The magical power is starting to leak out.
context: Be judged under the seven stars!\Seven Star Blades!\Grand Chariot!\That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact.\Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further.\The magical power is starting to leak out. response:	I must hurry.
context: Seven Star Blades!\Grand Chariot!\That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact.\Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further.\The magical power is starting to leak out.\I must hurry. response:	Isn't that right, Erza?
context: Grand Chariot!\That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact.\Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further.\The magical power is starting to leak out.\I must hurry.\Isn't that right, Erza? response:	That attack hit.
context: That's a spell that destroys with the power of falling meteors.\I'm impressed your body is still intact.\Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further.\The magical power is starting to leak out.\I must hurry.\Isn't that right, Erza?\That attack hit. response:	So breaking this tower, or um, lacrima... That's bad, huh?
context: I'm impressed your body is still intact.\Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further.\The magical power is starting to leak out.\I must hurry.\Isn't that right, Erza?\That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh? response:	Rotten luck for you!
context: Perhaps I went a bit overboard.\It would be dangerous to damage the R-system any further.\The magical power is starting to leak out.\I must hurry.\Isn't that right, Erza?\That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you! response:	Don't!
context: It would be dangerous to damage the R-system any further.\The magical power is starting to leak out.\I must hurry.\Isn't that right, Erza?\That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you!\Don't! response:	Breaking things happens to be Fairy Tail wizards' specialty!
context: The magical power is starting to leak out.\I must hurry.\Isn't that right, Erza?\That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you!\Don't!\Breaking things happens to be Fairy Tail wizards' specialty! response:	I'm all fired up! More than I've ever been!
context: I must hurry.\Isn't that right, Erza?\That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you!\Don't!\Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been! response:	You little brat!
context: Isn't that right, Erza?\That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you!\Don't!\Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been!\You little brat! response:	Natsu, Etherion has started going out of control!
context: That attack hit.\So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you!\Don't!\Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been!\You little brat!\Natsu, Etherion has started going out of control! response:	At this rate everyone will be destroyed!
context: So breaking this tower, or um, lacrima... That's bad, huh?\Rotten luck for you!\Don't!\Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been!\You little brat!\Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed! response:	Damn it! There must be a way!
context: Rotten luck for you!\Don't!\Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been!\You little brat!\Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed!\Damn it! There must be a way! response:	Erza, what are you doing?
context: Don't!\Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been!\You little brat!\Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed!\Damn it! There must be a way!\Erza, what are you doing? response:	Throwing your body into the lacrima?
context: Breaking things happens to be Fairy Tail wizards' specialty!\I'm all fired up! More than I've ever been!\You little brat!\Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed!\Damn it! There must be a way!\Erza, what are you doing?\Throwing your body into the lacrima? response:	Is she attempting to fuse with Etherion and stop it from going out of control?
context: I'm all fired up! More than I've ever been!\You little brat!\Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed!\Damn it! There must be a way!\Erza, what are you doing?\Throwing your body into the lacrima?\Is she attempting to fuse with Etherion and stop it from going out of control? response:	Stop it!
context: You little brat!\Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed!\Damn it! There must be a way!\Erza, what are you doing?\Throwing your body into the lacrima?\Is she attempting to fuse with Etherion and stop it from going out of control?\Stop it! response:	Next time: Titania Falls
context: Natsu, Etherion has started going out of control!\At this rate everyone will be destroyed!\Damn it! There must be a way!\Erza, what are you doing?\Throwing your body into the lacrima?\Is she attempting to fuse with Etherion and stop it from going out of control?\Stop it!\Next time: Titania Falls response:	Erza disappeared...
context: At this rate everyone will be destroyed!\Damn it! There must be a way!\Erza, what are you doing?\Throwing your body into the lacrima?\Is she attempting to fuse with Etherion and stop it from going out of control?\Stop it!\Next time: Titania Falls\Erza disappeared... response:	I won't accept it! I won't accept it, damn it!
context: Damn it! There must be a way!\Erza, what are you doing?\Throwing your body into the lacrima?\Is she attempting to fuse with Etherion and stop it from going out of control?\Stop it!\Next time: Titania Falls\Erza disappeared...\I won't accept it! I won't accept it, damn it! response:	Erza!
