context: And we broke response:	Everything that was right
context: to the person I used to be.\Usuke?\Don't tell me...\What did you shoot at?!\I think it was a bear,\but whatever it was fell down the cliff.\This is fuki.\Damn it. response:	I can't move my arm...
context: Usuke?\Don't tell me...\What did you shoot at?!\I think it was a bear,\but whatever it was fell down the cliff.\This is fuki.\Damn it.\I can't move my arm... response:	If I don't figure something out soon, the wild beasts will eat me alive.
context: Don't tell me...\What did you shoot at?!\I think it was a bear,\but whatever it was fell down the cliff.\This is fuki.\Damn it.\I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive. response:	Maybe I'll be safe here until morning.
context: What did you shoot at?!\I think it was a bear,\but whatever it was fell down the cliff.\This is fuki.\Damn it.\I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning. response:	The night has never felt this long.
context: I think it was a bear,\but whatever it was fell down the cliff.\This is fuki.\Damn it.\I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning.\The night has never felt this long. response:	And the darkness has never been... this terrifying.
context: but whatever it was fell down the cliff.\This is fuki.\Damn it.\I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning.\The night has never felt this long.\And the darkness has never been... this terrifying. response:	Tatsu!
context: This is fuki.\Damn it.\I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning.\The night has never felt this long.\And the darkness has never been... this terrifying.\Tatsu! response:	Tatsu!
context: Damn it.\I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning.\The night has never felt this long.\And the darkness has never been... this terrifying.\Tatsu!\Tatsu! response:	I'm over here, Usuke!
context: I can't move my arm...\If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning.\The night has never felt this long.\And the darkness has never been... this terrifying.\Tatsu!\Tatsu!\I'm over here, Usuke! response:	Tatsu
context: If I don't figure something out soon, the wild beasts will eat me alive.\Maybe I'll be safe here until morning.\The night has never felt this long.\And the darkness has never been... this terrifying.\Tatsu!\Tatsu!\I'm over here, Usuke!\Tatsu response:	Huh?
context: Maybe I'll be safe here until morning.\The night has never felt this long.\And the darkness has never been... this terrifying.\Tatsu!\Tatsu!\I'm over here, Usuke!\Tatsu\Huh? response:	This isn't good.
context: The night has never felt this long.\And the darkness has never been... this terrifying.\Tatsu!\Tatsu!\I'm over here, Usuke!\Tatsu\Huh?\This isn't good. response:	Wait! Don't come out yet!
context: And the darkness has never been... this terrifying.\Tatsu!\Tatsu!\I'm over here, Usuke!\Tatsu\Huh?\This isn't good.\Wait! Don't come out yet! response:	Huh?
context: Tatsu!\Tatsu!\I'm over here, Usuke!\Tatsu\Huh?\This isn't good.\Wait! Don't come out yet!\Huh? response:	Why did the birds... attack my arm like that?
context: Tatsu!\I'm over here, Usuke!\Tatsu\Huh?\This isn't good.\Wait! Don't come out yet!\Huh?\Why did the birds... attack my arm like that? response:	Most animalsbirds in particular
context: I'm over here, Usuke!\Tatsu\Huh?\This isn't good.\Wait! Don't come out yet!\Huh?\Why did the birds... attack my arm like that?\Most animalsbirds in particular response:	fear marks that resemble eyes.
context: Tatsu\Huh?\This isn't good.\Wait! Don't come out yet!\Huh?\Why did the birds... attack my arm like that?\Most animalsbirds in particular\fear marks that resemble eyes. response:	Although they were all drawn to that sweet scent,
context: Huh?\This isn't good.\Wait! Don't come out yet!\Huh?\Why did the birds... attack my arm like that?\Most animalsbirds in particular\fear marks that resemble eyes.\Although they were all drawn to that sweet scent, response:	they never attacked your hand, because of that mark.
context: This isn't good.\Wait! Don't come out yet!\Huh?\Why did the birds... attack my arm like that?\Most animalsbirds in particular\fear marks that resemble eyes.\Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark. response:	But once the eye became covered in your fuki-scented blood,
context: Wait! Don't come out yet!\Huh?\Why did the birds... attack my arm like that?\Most animalsbirds in particular\fear marks that resemble eyes.\Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood, response:	the birds only saw your arm as irresistible food.
context: Huh?\Why did the birds... attack my arm like that?\Most animalsbirds in particular\fear marks that resemble eyes.\Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food. response:	Food for the birds, huh...
context: Why did the birds... attack my arm like that?\Most animalsbirds in particular\fear marks that resemble eyes.\Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food.\Food for the birds, huh... response:	Tatsu, your fever's gone down a lot.
context: Most animalsbirds in particular\fear marks that resemble eyes.\Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food.\Food for the birds, huh...\Tatsu, your fever's gone down a lot. response:	You look like you've gotten a lot better too.
context: fear marks that resemble eyes.\Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food.\Food for the birds, huh...\Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too. response:	Right?
context: Although they were all drawn to that sweet scent,\they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food.\Food for the birds, huh...\Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too.\Right? response:	I haven't coughed up any blood at all lately.
context: they never attacked your hand, because of that mark.\But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food.\Food for the birds, huh...\Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too.\Right?\I haven't coughed up any blood at all lately. response:	I think that kouki thing really worked.
context: But once the eye became covered in your fuki-scented blood,\the birds only saw your arm as irresistible food.\Food for the birds, huh...\Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too.\Right?\I haven't coughed up any blood at all lately.\I think that kouki thing really worked. response:	Now I can learn how to hunt too.
context: the birds only saw your arm as irresistible food.\Food for the birds, huh...\Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too.\Right?\I haven't coughed up any blood at all lately.\I think that kouki thing really worked.\Now I can learn how to hunt too. response:	You have to get better too so we can go hunting together, okay?
context: Food for the birds, huh...\Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too.\Right?\I haven't coughed up any blood at all lately.\I think that kouki thing really worked.\Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay? response:	Yeah...
context: Tatsu, your fever's gone down a lot.\You look like you've gotten a lot better too.\Right?\I haven't coughed up any blood at all lately.\I think that kouki thing really worked.\Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay?\Yeah... response:	I will.
context: You look like you've gotten a lot better too.\Right?\I haven't coughed up any blood at all lately.\I think that kouki thing really worked.\Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay?\Yeah...\I will. response:	What the...
context: Right?\I haven't coughed up any blood at all lately.\I think that kouki thing really worked.\Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay?\Yeah...\I will.\What the... response:	Don't scare me like that.
context: I haven't coughed up any blood at all lately.\I think that kouki thing really worked.\Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay?\Yeah...\I will.\What the...\Don't scare me like that. response:	In the dark, even the bravest become afraid of unseen phantoms.
context: I think that kouki thing really worked.\Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay?\Yeah...\I will.\What the...\Don't scare me like that.\In the dark, even the bravest become afraid of unseen phantoms. response:	Cavorting under the shroud of darkness... are countless misshapen entities.
context: Now I can learn how to hunt too.\You have to get better too so we can go hunting together, okay?\Yeah...\I will.\What the...\Don't scare me like that.\In the dark, even the bravest become afraid of unseen phantoms.\Cavorting under the shroud of darkness... are countless misshapen entities. response:	But if ever there were a king of the creatures of the night...
context: You have to get better too so we can go hunting together, okay?\Yeah...\I will.\What the...\Don't scare me like that.\In the dark, even the bravest become afraid of unseen phantoms.\Cavorting under the shroud of darkness... are countless misshapen entities.\But if ever there were a king of the creatures of the night... response:	surely, it would look just like that.
context: Yeah...\I will.\What the...\Don't scare me like that.\In the dark, even the bravest become afraid of unseen phantoms.\Cavorting under the shroud of darkness... are countless misshapen entities.\But if ever there were a king of the creatures of the night...\surely, it would look just like that. response:	The Hand hthat Caresses the Night
context: I will.\What the...\Don't scare me like that.\In the dark, even the bravest become afraid of unseen phantoms.\Cavorting under the shroud of darkness... are countless misshapen entities.\But if ever there were a king of the creatures of the night...\surely, it would look just like that.\The Hand hthat Caresses the Night response:	Mirror Lake
context: What the...\Don't scare me like that.\In the dark, even the bravest become afraid of unseen phantoms.\Cavorting under the shroud of darkness... are countless misshapen entities.\But if ever there were a king of the creatures of the night...\surely, it would look just like that.\The Hand hthat Caresses the Night\Mirror Lake response:	Mirror Lake.
