context: Late Night Show response:	Late Night Show
context: I've met my brother.\Are you okay?\Yes.\Are you really okay?\Yes. I'm fine.\C'mon, get over here!\C'mon, get over here!\Black Star will give you a hug! response:	I'm sorry!
context: Are you okay?\Yes.\Are you really okay?\Yes. I'm fine.\C'mon, get over here!\C'mon, get over here!\Black Star will give you a hug!\I'm sorry! response:	Black Star, you're bleeding!
context: Yes.\Are you really okay?\Yes. I'm fine.\C'mon, get over here!\C'mon, get over here!\Black Star will give you a hug!\I'm sorry!\Black Star, you're bleeding! response:	Are you alright?
context: Are you really okay?\Yes. I'm fine.\C'mon, get over here!\C'mon, get over here!\Black Star will give you a hug!\I'm sorry!\Black Star, you're bleeding!\Are you alright? response:	Don't worry about me.
context: Yes. I'm fine.\C'mon, get over here!\C'mon, get over here!\Black Star will give you a hug!\I'm sorry!\Black Star, you're bleeding!\Are you alright?\Don't worry about me. response:	You...
context: C'mon, get over here!\C'mon, get over here!\Black Star will give you a hug!\I'm sorry!\Black Star, you're bleeding!\Are you alright?\Don't worry about me.\You... response:	Lil' boy!
context: C'mon, get over here!\Black Star will give you a hug!\I'm sorry!\Black Star, you're bleeding!\Are you alright?\Don't worry about me.\You...\Lil' boy! response:	Ryoku!
context: Black Star will give you a hug!\I'm sorry!\Black Star, you're bleeding!\Are you alright?\Don't worry about me.\You...\Lil' boy!\Ryoku! response:	You're still alive... good for you.
context: I'm sorry!\Black Star, you're bleeding!\Are you alright?\Don't worry about me.\You...\Lil' boy!\Ryoku!\You're still alive... good for you. response:	You're still alive... good for you.
context: Black Star, you're bleeding!\Are you alright?\Don't worry about me.\You...\Lil' boy!\Ryoku!\You're still alive... good for you.\You're still alive... good for you. response:	Hoshizoku are the worst!
context: Are you alright?\Don't worry about me.\You...\Lil' boy!\Ryoku!\You're still alive... good for you.\You're still alive... good for you.\Hoshizoku are the worst! response:	Aren't you satisfied?
context: Don't worry about me.\You...\Lil' boy!\Ryoku!\You're still alive... good for you.\You're still alive... good for you.\Hoshizoku are the worst!\Aren't you satisfied? response:	Get lost!
context: You...\Lil' boy!\Ryoku!\You're still alive... good for you.\You're still alive... good for you.\Hoshizoku are the worst!\Aren't you satisfied?\Get lost! response:	The losers from this village are so persistent and annoying!
context: Lil' boy!\Ryoku!\You're still alive... good for you.\You're still alive... good for you.\Hoshizoku are the worst!\Aren't you satisfied?\Get lost!\The losers from this village are so persistent and annoying! response:	Shut yer trap!
context: Ryoku!\You're still alive... good for you.\You're still alive... good for you.\Hoshizoku are the worst!\Aren't you satisfied?\Get lost!\The losers from this village are so persistent and annoying!\Shut yer trap! response:	You're even scared of an imaginary enemy...
context: You're still alive... good for you.\You're still alive... good for you.\Hoshizoku are the worst!\Aren't you satisfied?\Get lost!\The losers from this village are so persistent and annoying!\Shut yer trap!\You're even scared of an imaginary enemy... response:	Lame!
context: You're still alive... good for you.\Hoshizoku are the worst!\Aren't you satisfied?\Get lost!\The losers from this village are so persistent and annoying!\Shut yer trap!\You're even scared of an imaginary enemy...\Lame! response:	I couldn't care less about the past!
context: Hoshizoku are the worst!\Aren't you satisfied?\Get lost!\The losers from this village are so persistent and annoying!\Shut yer trap!\You're even scared of an imaginary enemy...\Lame!\I couldn't care less about the past! response:	I'm a star because I always move forward!
context: Aren't you satisfied?\Get lost!\The losers from this village are so persistent and annoying!\Shut yer trap!\You're even scared of an imaginary enemy...\Lame!\I couldn't care less about the past!\I'm a star because I always move forward! response:	Stop joking around!
context: Get lost!\The losers from this village are so persistent and annoying!\Shut yer trap!\You're even scared of an imaginary enemy...\Lame!\I couldn't care less about the past!\I'm a star because I always move forward!\Stop joking around! response:	Get lost!
context: The losers from this village are so persistent and annoying!\Shut yer trap!\You're even scared of an imaginary enemy...\Lame!\I couldn't care less about the past!\I'm a star because I always move forward!\Stop joking around!\Get lost! response:	Don't come again!
context: Shut yer trap!\You're even scared of an imaginary enemy...\Lame!\I couldn't care less about the past!\I'm a star because I always move forward!\Stop joking around!\Get lost!\Don't come again! response:	If only you hadn't been born...
context: You're even scared of an imaginary enemy...\Lame!\I couldn't care less about the past!\I'm a star because I always move forward!\Stop joking around!\Get lost!\Don't come again!\If only you hadn't been born... response:	Crap!
context: Lame!\I couldn't care less about the past!\I'm a star because I always move forward!\Stop joking around!\Get lost!\Don't come again!\If only you hadn't been born...\Crap! response:	Who'd want to come to this lame village?
context: I couldn't care less about the past!\I'm a star because I always move forward!\Stop joking around!\Get lost!\Don't come again!\If only you hadn't been born...\Crap!\Who'd want to come to this lame village? response:	You idiots!
context: I'm a star because I always move forward!\Stop joking around!\Get lost!\Don't come again!\If only you hadn't been born...\Crap!\Who'd want to come to this lame village?\You idiots! response:	I'm so sorry!
context: Stop joking around!\Get lost!\Don't come again!\If only you hadn't been born...\Crap!\Who'd want to come to this lame village?\You idiots!\I'm so sorry! response:	He's a good boy, really!
context: Get lost!\Don't come again!\If only you hadn't been born...\Crap!\Who'd want to come to this lame village?\You idiots!\I'm so sorry!\He's a good boy, really! response:	He's not a Hoshizoku, but I still don't like him...
context: Don't come again!\If only you hadn't been born...\Crap!\Who'd want to come to this lame village?\You idiots!\I'm so sorry!\He's a good boy, really!\He's not a Hoshizoku, but I still don't like him... response:	Hey, Tsubaki...
context: If only you hadn't been born...\Crap!\Who'd want to come to this lame village?\You idiots!\I'm so sorry!\He's a good boy, really!\He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki... response:	You've defeated the Demon Blade and made amends with your past, but...
context: Crap!\Who'd want to come to this lame village?\You idiots!\I'm so sorry!\He's a good boy, really!\He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but... response:	Huh?
context: Who'd want to come to this lame village?\You idiots!\I'm so sorry!\He's a good boy, really!\He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but...\Huh? response:	Yes!
context: You idiots!\I'm so sorry!\He's a good boy, really!\He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but...\Huh?\Yes! response:	Aye!
context: I'm so sorry!\He's a good boy, really!\He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but...\Huh?\Yes!\Aye! response:	You guys...
context: He's a good boy, really!\He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but...\Huh?\Yes!\Aye!\You guys... response:	I've made you worry...
context: He's not a Hoshizoku, but I still don't like him...\Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but...\Huh?\Yes!\Aye!\You guys...\I've made you worry... response:	Yo! Nice job!
context: Hey, Tsubaki...\You've defeated the Demon Blade and made amends with your past, but...\Huh?\Yes!\Aye!\You guys...\I've made you worry...\Yo! Nice job! response:	You two were great!
context: You've defeated the Demon Blade and made amends with your past, but...\Huh?\Yes!\Aye!\You guys...\I've made you worry...\Yo! Nice job!\You two were great! response:	You finally got a soul.
context: Huh?\Yes!\Aye!\You guys...\I've made you worry...\Yo! Nice job!\You two were great!\You finally got a soul. response:	For a repeat student, you've changed, haven't you?
context: Yes!\Aye!\You guys...\I've made you worry...\Yo! Nice job!\You two were great!\You finally got a soul.\For a repeat student, you've changed, haven't you? response:	You kept us waiting for quite a while.
context: Aye!\You guys...\I've made you worry...\Yo! Nice job!\You two were great!\You finally got a soul.\For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while. response:	I told you, I'm an era ahead!
context: You guys...\I've made you worry...\Yo! Nice job!\You two were great!\You finally got a soul.\For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while.\I told you, I'm an era ahead! response:	You did it, Tsubaki-chan!
context: I've made you worry...\Yo! Nice job!\You two were great!\You finally got a soul.\For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while.\I told you, I'm an era ahead!\You did it, Tsubaki-chan! response:	This one was crying.
context: Yo! Nice job!\You two were great!\You finally got a soul.\For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while.\I told you, I'm an era ahead!\You did it, Tsubaki-chan!\This one was crying. response:	That was you, sis.
context: You two were great!\You finally got a soul.\For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while.\I told you, I'm an era ahead!\You did it, Tsubaki-chan!\This one was crying.\That was you, sis. response:	Shinigami-sama,
context: You finally got a soul.\For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while.\I told you, I'm an era ahead!\You did it, Tsubaki-chan!\This one was crying.\That was you, sis.\Shinigami-sama, response:	That's because they're all still growing youngsters, you see...
context: For a repeat student, you've changed, haven't you?\You kept us waiting for quite a while.\I told you, I'm an era ahead!\You did it, Tsubaki-chan!\This one was crying.\That was you, sis.\Shinigami-sama,\That's because they're all still growing youngsters, you see... response:	Attention, everyone!
context: You kept us waiting for quite a while.\I told you, I'm an era ahead!\You did it, Tsubaki-chan!\This one was crying.\That was you, sis.\Shinigami-sama,\That's because they're all still growing youngsters, you see...\Attention, everyone! response:	I'm going to show all of you something awesome!
context: I told you, I'm an era ahead!\You did it, Tsubaki-chan!\This one was crying.\That was you, sis.\Shinigami-sama,\That's because they're all still growing youngsters, you see...\Attention, everyone!\I'm going to show all of you something awesome! response:	When did he...
context: You did it, Tsubaki-chan!\This one was crying.\That was you, sis.\Shinigami-sama,\That's because they're all still growing youngsters, you see...\Attention, everyone!\I'm going to show all of you something awesome!\When did he... response:	When did he...
context: This one was crying.\That was you, sis.\Shinigami-sama,\That's because they're all still growing youngsters, you see...\Attention, everyone!\I'm going to show all of you something awesome!\When did he...\When did he... response:	Oi?
context: That was you, sis.\Shinigami-sama,\That's because they're all still growing youngsters, you see...\Attention, everyone!\I'm going to show all of you something awesome!\When did he...\When did he...\Oi? response:	Would you believe it, Tsubaki's attained a new mode!
context: Shinigami-sama,\That's because they're all still growing youngsters, you see...\Attention, everyone!\I'm going to show all of you something awesome!\When did he...\When did he...\Oi?\Would you believe it, Tsubaki's attained a new mode! response:	Let's go, Tsubaki!
context: That's because they're all still growing youngsters, you see...\Attention, everyone!\I'm going to show all of you something awesome!\When did he...\When did he...\Oi?\Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki! response:	Yes!
context: Attention, everyone!\I'm going to show all of you something awesome!\When did he...\When did he...\Oi?\Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki!\Yes! response:	Demon Blade mode!
context: I'm going to show all of you something awesome!\When did he...\When did he...\Oi?\Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki!\Yes!\Demon Blade mode! response:	Black Star!
context: When did he...\When did he...\Oi?\Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki!\Yes!\Demon Blade mode!\Black Star! response:	My soul's wavelength suddenly got drained...
context: When did he...\Oi?\Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki!\Yes!\Demon Blade mode!\Black Star!\My soul's wavelength suddenly got drained... response:	It seems Black Star can't use it yet.
context: Oi?\Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki!\Yes!\Demon Blade mode!\Black Star!\My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet. response:	But I was surprised!
context: Would you believe it, Tsubaki's attained a new mode!\Let's go, Tsubaki!\Yes!\Demon Blade mode!\Black Star!\My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet.\But I was surprised! response:	She earned her brother's power, too.
context: Let's go, Tsubaki!\Yes!\Demon Blade mode!\Black Star!\My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet.\But I was surprised!\She earned her brother's power, too. response:	Uh uh...
context: Yes!\Demon Blade mode!\Black Star!\My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet.\But I was surprised!\She earned her brother's power, too.\Uh uh... response:	I guess I was born ahead of my time...
context: Demon Blade mode!\Black Star!\My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet.\But I was surprised!\She earned her brother's power, too.\Uh uh...\I guess I was born ahead of my time... response:	This age is already behind me...
context: Black Star!\My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet.\But I was surprised!\She earned her brother's power, too.\Uh uh...\I guess I was born ahead of my time...\This age is already behind me... response:	Let's take our time moving forward.
context: My soul's wavelength suddenly got drained...\It seems Black Star can't use it yet.\But I was surprised!\She earned her brother's power, too.\Uh uh...\I guess I was born ahead of my time...\This age is already behind me...\Let's take our time moving forward. response:	Together.
context: It seems Black Star can't use it yet.\But I was surprised!\She earned her brother's power, too.\Uh uh...\I guess I was born ahead of my time...\This age is already behind me...\Let's take our time moving forward.\Together. response:	Television Drama Series
context: But I was surprised!\She earned her brother's power, too.\Uh uh...\I guess I was born ahead of my time...\This age is already behind me...\Let's take our time moving forward.\Together.\Television Drama Series response:	Television Drama Series
context: She earned her brother's power, too.\Uh uh...\I guess I was born ahead of my time...\This age is already behind me...\Let's take our time moving forward.\Together.\Television Drama Series\Television Drama Series response:	Shadow Family
context: Uh uh...\I guess I was born ahead of my time...\This age is already behind me...\Let's take our time moving forward.\Together.\Television Drama Series\Television Drama Series\Shadow Family response:	Shadow Family
context: I guess I was born ahead of my time...\This age is already behind me...\Let's take our time moving forward.\Together.\Television Drama Series\Television Drama Series\Shadow Family\Shadow Family response:	Dad - Kid
context: This age is already behind me...\Let's take our time moving forward.\Together.\Television Drama Series\Television Drama Series\Shadow Family\Shadow Family\Dad - Kid response:	Mom - Patty
context: Let's take our time moving forward.\Together.\Television Drama Series\Television Drama Series\Shadow Family\Shadow Family\Dad - Kid\Mom - Patty response:	Kid - Liz
context: Together.\Television Drama Series\Television Drama Series\Shadow Family\Shadow Family\Dad - Kid\Mom - Patty\Kid - Liz response:	Scenario: Yamatoya Akatsuki
context: Television Drama Series\Television Drama Series\Shadow Family\Shadow Family\Dad - Kid\Mom - Patty\Kid - Liz\Scenario: Yamatoya Akatsuki response:	Continuity: Igarashi Takuya
context: Television Drama Series\Shadow Family\Shadow Family\Dad - Kid\Mom - Patty\Kid - Liz\Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya response:	Chappy
context: Shadow Family\Shadow Family\Dad - Kid\Mom - Patty\Kid - Liz\Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya\Chappy response:	Original Pictures: Oyabu Yoshihiro
context: Shadow Family\Dad - Kid\Mom - Patty\Kid - Liz\Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya\Chappy\Original Pictures: Oyabu Yoshihiro response:	Oh, I'm so busy, I'm so busy.
context: Dad - Kid\Mom - Patty\Kid - Liz\Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya\Chappy\Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy. response:	Mommy, I'm hungry.
context: Mom - Patty\Kid - Liz\Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya\Chappy\Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry. response:	I'm so busy, I'm so busy.
context: Kid - Liz\Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya\Chappy\Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry.\I'm so busy, I'm so busy. response:	Hey, mom...
context: Scenario: Yamatoya Akatsuki\Continuity: Igarashi Takuya\Chappy\Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry.\I'm so busy, I'm so busy.\Hey, mom... response:	I'm so busy, I'm so busy.
context: Continuity: Igarashi Takuya\Chappy\Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry.\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy. response:	Mom, are you even listening?
context: Chappy\Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry.\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\Mom, are you even listening? response:	I'm so busy, I'm so busy.
context: Original Pictures: Oyabu Yoshihiro\Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry.\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\Mom, are you even listening?\I'm so busy, I'm so busy. response:	I'm hungry...
context: Oh, I'm so busy, I'm so busy.\Mommy, I'm hungry.\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\Mom, are you even listening?\I'm so busy, I'm so busy.\I'm hungry... response:	Hey hey, your mom said she was busy didn't she?
context: Mommy, I'm hungry.\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\Mom, are you even listening?\I'm so busy, I'm so busy.\I'm hungry...\Hey hey, your mom said she was busy didn't she? response:	Dad, I'm starved.
context: I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\Mom, are you even listening?\I'm so busy, I'm so busy.\I'm hungry...\Hey hey, your mom said she was busy didn't she?\Dad, I'm starved. response:	What? Does that mean you want to say you're hungry?
context: Hey, mom...\I'm so busy, I'm so busy.\Mom, are you even listening?\I'm so busy, I'm so busy.\I'm hungry...\Hey hey, your mom said she was busy didn't she?\Dad, I'm starved.\What? Does that mean you want to say you're hungry? response:	I'm telling you, I'm starving. Do I need to say it in a clearer way?
context: I'm so busy, I'm so busy.\Mom, are you even listening?\I'm so busy, I'm so busy.\I'm hungry...\Hey hey, your mom said she was busy didn't she?\Dad, I'm starved.\What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way? response:	Wait, calm down. Everything's fine.
context: Mom, are you even listening?\I'm so busy, I'm so busy.\I'm hungry...\Hey hey, your mom said she was busy didn't she?\Dad, I'm starved.\What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine. response:	Now, in this moment, I'll think of a way.
context: I'm so busy, I'm so busy.\I'm hungry...\Hey hey, your mom said she was busy didn't she?\Dad, I'm starved.\What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way. response:	This is hard so -
context: I'm hungry...\Hey hey, your mom said she was busy didn't she?\Dad, I'm starved.\What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way.\This is hard so - response:	Dad, I'm hungry.
context: Hey hey, your mom said she was busy didn't she?\Dad, I'm starved.\What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way.\This is hard so -\Dad, I'm hungry. response:	Geez...
context: Dad, I'm starved.\What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way.\This is hard so -\Dad, I'm hungry.\Geez... response:	I am hungry.
context: What? Does that mean you want to say you're hungry?\I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way.\This is hard so -\Dad, I'm hungry.\Geez...\I am hungry. response:	Why you!
context: I'm telling you, I'm starving. Do I need to say it in a clearer way?\Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way.\This is hard so -\Dad, I'm hungry.\Geez...\I am hungry.\Why you! response:	You think you can eat without having a mouth?
context: Wait, calm down. Everything's fine.\Now, in this moment, I'll think of a way.\This is hard so -\Dad, I'm hungry.\Geez...\I am hungry.\Why you!\You think you can eat without having a mouth? response:	Fin
context: Now, in this moment, I'll think of a way.\This is hard so -\Dad, I'm hungry.\Geez...\I am hungry.\Why you!\You think you can eat without having a mouth?\Fin response:	Mom, what will next week be about?
context: This is hard so -\Dad, I'm hungry.\Geez...\I am hungry.\Why you!\You think you can eat without having a mouth?\Fin\Mom, what will next week be about? response:	I'm so busy, I'm so busy.
context: Dad, I'm hungry.\Geez...\I am hungry.\Why you!\You think you can eat without having a mouth?\Fin\Mom, what will next week be about?\I'm so busy, I'm so busy. response:	Hey, mom...
context: Geez...\I am hungry.\Why you!\You think you can eat without having a mouth?\Fin\Mom, what will next week be about?\I'm so busy, I'm so busy.\Hey, mom... response:	I'm so busy, I'm so busy.
context: I am hungry.\Why you!\You think you can eat without having a mouth?\Fin\Mom, what will next week be about?\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy. response:	I know you're busy but could you do things a bit more seriously...
context: Why you!\You think you can eat without having a mouth?\Fin\Mom, what will next week be about?\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously... response:	I'm so busy, I'm so busy.
context: You think you can eat without having a mouth?\Fin\Mom, what will next week be about?\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy. response:	Mom?
context: Fin\Mom, what will next week be about?\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy.\Mom? response:	I'm so busy, I'm so busy.
context: Mom, what will next week be about?\I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy.\Mom?\I'm so busy, I'm so busy. response:	Hey now, we only have a bit more...
context: I'm so busy, I'm so busy.\Hey, mom...\I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy.\Mom?\I'm so busy, I'm so busy.\Hey now, we only have a bit more... response:	Next time in Soul Eater episode 12,
context: Hey, mom...\I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy.\Mom?\I'm so busy, I'm so busy.\Hey now, we only have a bit more...\Next time in Soul Eater episode 12, response:	The Courage to beat fear
context: I'm so busy, I'm so busy.\I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy.\Mom?\I'm so busy, I'm so busy.\Hey now, we only have a bit more...\Next time in Soul Eater episode 12,\The Courage to beat fear response:	Maka
context: I know you're busy but could you do things a bit more seriously...\I'm so busy, I'm so busy.\Mom?\I'm so busy, I'm so busy.\Hey now, we only have a bit more...\Next time in Soul Eater episode 12,\The Courage to beat fear\Maka response:	Albarn's big resolution?
context: I'm so busy, I'm so busy.\Mom?\I'm so busy, I'm so busy.\Hey now, we only have a bit more...\Next time in Soul Eater episode 12,\The Courage to beat fear\Maka\Albarn's big resolution? response:	The Courage to Beat Fear: Maka Albarn's Big Resolution?
context: Mom?\I'm so busy, I'm so busy.\Hey now, we only have a bit more...\Next time in Soul Eater episode 12,\The Courage to beat fear\Maka\Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution? response:	Mom...
context: I'm so busy, I'm so busy.\Hey now, we only have a bit more...\Next time in Soul Eater episode 12,\The Courage to beat fear\Maka\Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom... response:	I'm so busy, I'm so busy.
context: Hey now, we only have a bit more...\Next time in Soul Eater episode 12,\The Courage to beat fear\Maka\Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom...\I'm so busy, I'm so busy. response:	We apologize.
context: Next time in Soul Eater episode 12,\The Courage to beat fear\Maka\Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom...\I'm so busy, I'm so busy.\We apologize. response:	We'll do it properly next week!
context: The Courage to beat fear\Maka\Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom...\I'm so busy, I'm so busy.\We apologize.\We'll do it properly next week! response:	Taken After Photo Gallery, Number 2.
context: Maka\Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom...\I'm so busy, I'm so busy.\We apologize.\We'll do it properly next week!\Taken After Photo Gallery, Number 2. response:	Where Soul was born?
context: Albarn's big resolution?\The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom...\I'm so busy, I'm so busy.\We apologize.\We'll do it properly next week!\Taken After Photo Gallery, Number 2.\Where Soul was born? response:	Director Igarashi, you've worked hard.
context: The Courage to Beat Fear: Maka Albarn's Big Resolution?\Mom...\I'm so busy, I'm so busy.\We apologize.\We'll do it properly next week!\Taken After Photo Gallery, Number 2.\Where Soul was born?\Director Igarashi, you've worked hard. response:	Photographing, Cameraman Tsumura Yoneki.
