context: Pre! Preparation! response:	I'm not strong
context: Clean the bath!\Oh my! Just what were you expecting?\What's with that face?! It's a masterpiece!\Taiga!\Huh? Stupid Chi' did?\Making it sound like she was taking a shower?\Playing with a man's pure heart?\And? Did you finish investigating the second floor? response:	Useless!
context: Oh my! Just what were you expecting?\What's with that face?! It's a masterpiece!\Taiga!\Huh? Stupid Chi' did?\Making it sound like she was taking a shower?\Playing with a man's pure heart?\And? Did you finish investigating the second floor?\Useless! response:	That's why you got tricked by the likes of the Stupid Chi'!
context: What's with that face?! It's a masterpiece!\Taiga!\Huh? Stupid Chi' did?\Making it sound like she was taking a shower?\Playing with a man's pure heart?\And? Did you finish investigating the second floor?\Useless!\That's why you got tricked by the likes of the Stupid Chi'! response:	Fine. I'll go check!
context: Taiga!\Huh? Stupid Chi' did?\Making it sound like she was taking a shower?\Playing with a man's pure heart?\And? Did you finish investigating the second floor?\Useless!\That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check! response:	And while I'm at it, I'm going to tell her off as well!
context: Huh? Stupid Chi' did?\Making it sound like she was taking a shower?\Playing with a man's pure heart?\And? Did you finish investigating the second floor?\Useless!\That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well! response:	Hey, Stupid Chi'!
context: Making it sound like she was taking a shower?\Playing with a man's pure heart?\And? Did you finish investigating the second floor?\Useless!\That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'! response:	The Stupid Chi' was actually in the bath.
context: Playing with a man's pure heart?\And? Did you finish investigating the second floor?\Useless!\That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath. response:	The Stupid Chi' was...
context: And? Did you finish investigating the second floor?\Useless!\That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath.\The Stupid Chi' was... response:	Boom!
context: Useless!\That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath.\The Stupid Chi' was...\Boom! response:	And boom!
context: That's why you got tricked by the likes of the Stupid Chi'!\Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath.\The Stupid Chi' was...\Boom!\And boom! response:	And here, it was exploding!
context: Fine. I'll go check!\And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath.\The Stupid Chi' was...\Boom!\And boom!\And here, it was exploding! response:	Don't say unnecessary things!
context: And while I'm at it, I'm going to tell her off as well!\Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath.\The Stupid Chi' was...\Boom!\And boom!\And here, it was exploding!\Don't say unnecessary things! response:	We're back!
context: Hey, Stupid Chi'!\The Stupid Chi' was actually in the bath.\The Stupid Chi' was...\Boom!\And boom!\And here, it was exploding!\Don't say unnecessary things!\We're back! response:	You sure bought a lot.
context: The Stupid Chi' was actually in the bath.\The Stupid Chi' was...\Boom!\And boom!\And here, it was exploding!\Don't say unnecessary things!\We're back!\You sure bought a lot. response:	Where's Kitamura?
context: The Stupid Chi' was...\Boom!\And boom!\And here, it was exploding!\Don't say unnecessary things!\We're back!\You sure bought a lot.\Where's Kitamura? response:	He's putting the bike away.
context: Boom!\And boom!\And here, it was exploding!\Don't say unnecessary things!\We're back!\You sure bought a lot.\Where's Kitamura?\He's putting the bike away. response:	I-I see.
context: And boom!\And here, it was exploding!\Don't say unnecessary things!\We're back!\You sure bought a lot.\Where's Kitamura?\He's putting the bike away.\I-I see. response:	Ah! I'll carry them!
context: And here, it was exploding!\Don't say unnecessary things!\We're back!\You sure bought a lot.\Where's Kitamura?\He's putting the bike away.\I-I see.\Ah! I'll carry them! response:	I-It's fine!
context: Don't say unnecessary things!\We're back!\You sure bought a lot.\Where's Kitamura?\He's putting the bike away.\I-I see.\Ah! I'll carry them!\I-It's fine! response:	You did the shopping, after all.
context: We're back!\You sure bought a lot.\Where's Kitamura?\He's putting the bike away.\I-I see.\Ah! I'll carry them!\I-It's fine!\You did the shopping, after all. response:	Really?
context: You sure bought a lot.\Where's Kitamura?\He's putting the bike away.\I-I see.\Ah! I'll carry them!\I-It's fine!\You did the shopping, after all.\Really? response:	W-What's wrong?
context: Where's Kitamura?\He's putting the bike away.\I-I see.\Ah! I'll carry them!\I-It's fine!\You did the shopping, after all.\Really?\W-What's wrong? response:	J-Just now, something... o-on my neck...
context: He's putting the bike away.\I-I see.\Ah! I'll carry them!\I-It's fine!\You did the shopping, after all.\Really?\W-What's wrong?\J-Just now, something... o-on my neck... response:	It's your imagination.
context: I-I see.\Ah! I'll carry them!\I-It's fine!\You did the shopping, after all.\Really?\W-What's wrong?\J-Just now, something... o-on my neck...\It's your imagination. response:	Y-You're right...
context: Ah! I'll carry them!\I-It's fine!\You did the shopping, after all.\Really?\W-What's wrong?\J-Just now, something... o-on my neck...\It's your imagination.\Y-You're right... response:	That's right...
context: I-It's fine!\You did the shopping, after all.\Really?\W-What's wrong?\J-Just now, something... o-on my neck...\It's your imagination.\Y-You're right...\That's right... response:	Something definitely touched me just now!
context: You did the shopping, after all.\Really?\W-What's wrong?\J-Just now, something... o-on my neck...\It's your imagination.\Y-You're right...\That's right...\Something definitely touched me just now! response:	Something slippery... like seaweed!
context: Really?\W-What's wrong?\J-Just now, something... o-on my neck...\It's your imagination.\Y-You're right...\That's right...\Something definitely touched me just now!\Something slippery... like seaweed! response:	I-It really does smell like seaweed! It's seaweed!
context: W-What's wrong?\J-Just now, something... o-on my neck...\It's your imagination.\Y-You're right...\That's right...\Something definitely touched me just now!\Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed! response:	Like an animal spirit entwined in seaweed!
context: J-Just now, something... o-on my neck...\It's your imagination.\Y-You're right...\That's right...\Something definitely touched me just now!\Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed! response:	A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!
context: It's your imagination.\Y-You're right...\That's right...\Something definitely touched me just now!\Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter! response:	A sea otter with its stomach pocket filled with scallops?!
context: Y-You're right...\That's right...\Something definitely touched me just now!\Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?! response:	It's the curse of the sea otter and seaweed!
context: That's right...\Something definitely touched me just now!\Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed! response:	No way!
context: Something definitely touched me just now!\Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed!\No way! response:	I don't want it spicy!
context: Something slippery... like seaweed!\I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed!\No way!\I don't want it spicy! response:	I prefer it spicy!
context: I-It really does smell like seaweed! It's seaweed!\Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed!\No way!\I don't want it spicy!\I prefer it spicy! response:	I can't eat it if it's not sweet!
context: Like an animal spirit entwined in seaweed!\A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed!\No way!\I don't want it spicy!\I prefer it spicy!\I can't eat it if it's not sweet! response:	Hey, Ryuuji!
context: A sea otter? When it comes to being entwined in seaweed, it has to be the corpse of a sea otter!\A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed!\No way!\I don't want it spicy!\I prefer it spicy!\I can't eat it if it's not sweet!\Hey, Ryuuji! response:	I know.
context: A sea otter with its stomach pocket filled with scallops?!\It's the curse of the sea otter and seaweed!\No way!\I don't want it spicy!\I prefer it spicy!\I can't eat it if it's not sweet!\Hey, Ryuuji!\I know. response:	I'll make sure your portion is sweet.
context: It's the curse of the sea otter and seaweed!\No way!\I don't want it spicy!\I prefer it spicy!\I can't eat it if it's not sweet!\Hey, Ryuuji!\I know.\I'll make sure your portion is sweet. response:	You're giving special treatment to Aisaka-san again...
context: No way!\I don't want it spicy!\I prefer it spicy!\I can't eat it if it's not sweet!\Hey, Ryuuji!\I know.\I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again... response:	That will make girls hate you, you know.
context: I don't want it spicy!\I prefer it spicy!\I can't eat it if it's not sweet!\Hey, Ryuuji!\I know.\I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know. response:	Minori-chan too.
context: I prefer it spicy!\I can't eat it if it's not sweet!\Hey, Ryuuji!\I know.\I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know.\Minori-chan too. response:	You called for me?
context: I can't eat it if it's not sweet!\Hey, Ryuuji!\I know.\I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know.\Minori-chan too.\You called for me? response:	Almost done?
context: Hey, Ryuuji!\I know.\I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know.\Minori-chan too.\You called for me?\Almost done? response:	Wow, you're skilled!
context: I know.\I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know.\Minori-chan too.\You called for me?\Almost done?\Wow, you're skilled! response:	Y-Yeah...
context: I'll make sure your portion is sweet.\You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know.\Minori-chan too.\You called for me?\Almost done?\Wow, you're skilled!\Y-Yeah... response:	I just have to add the roux.
context: You're giving special treatment to Aisaka-san again...\That will make girls hate you, you know.\Minori-chan too.\You called for me?\Almost done?\Wow, you're skilled!\Y-Yeah...\I just have to add the roux. response:	Come on, you guys have to prepare for dinner -
context: That will make girls hate you, you know.\Minori-chan too.\You called for me?\Almost done?\Wow, you're skilled!\Y-Yeah...\I just have to add the roux.\Come on, you guys have to prepare for dinner - response:	Oh, already preparing for supper?
context: Minori-chan too.\You called for me?\Almost done?\Wow, you're skilled!\Y-Yeah...\I just have to add the roux.\Come on, you guys have to prepare for dinner -\Oh, already preparing for supper? response:	Even I can help out with setting the table.
context: You called for me?\Almost done?\Wow, you're skilled!\Y-Yeah...\I just have to add the roux.\Come on, you guys have to prepare for dinner -\Oh, already preparing for supper?\Even I can help out with setting the table. response:	Y-You...
context: Almost done?\Wow, you're skilled!\Y-Yeah...\I just have to add the roux.\Come on, you guys have to prepare for dinner -\Oh, already preparing for supper?\Even I can help out with setting the table.\Y-You... response:	H-Hey, Taiga!
context: Wow, you're skilled!\Y-Yeah...\I just have to add the roux.\Come on, you guys have to prepare for dinner -\Oh, already preparing for supper?\Even I can help out with setting the table.\Y-You...\H-Hey, Taiga! response:	Yuusaku, are you insane?!
context: Y-Yeah...\I just have to add the roux.\Come on, you guys have to prepare for dinner -\Oh, already preparing for supper?\Even I can help out with setting the table.\Y-You...\H-Hey, Taiga!\Yuusaku, are you insane?! response:	Oh, sorry. I heard Takasu's voice...
context: I just have to add the roux.\Come on, you guys have to prepare for dinner -\Oh, already preparing for supper?\Even I can help out with setting the table.\Y-You...\H-Hey, Taiga!\Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice... response:	So the girls were here too.
context: Come on, you guys have to prepare for dinner -\Oh, already preparing for supper?\Even I can help out with setting the table.\Y-You...\H-Hey, Taiga!\Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice...\So the girls were here too. response:	Are you stupid?!
context: Oh, already preparing for supper?\Even I can help out with setting the table.\Y-You...\H-Hey, Taiga!\Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice...\So the girls were here too.\Are you stupid?! response:	Taiga, pull yourself together!
context: Even I can help out with setting the table.\Y-You...\H-Hey, Taiga!\Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice...\So the girls were here too.\Are you stupid?!\Taiga, pull yourself together! response:	Sorry, sorry!
context: Y-You...\H-Hey, Taiga!\Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice...\So the girls were here too.\Are you stupid?!\Taiga, pull yourself together!\Sorry, sorry! response:	Hey!
context: H-Hey, Taiga!\Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice...\So the girls were here too.\Are you stupid?!\Taiga, pull yourself together!\Sorry, sorry!\Hey! response:	Hey!
context: Yuusaku, are you insane?!\Oh, sorry. I heard Takasu's voice...\So the girls were here too.\Are you stupid?!\Taiga, pull yourself together!\Sorry, sorry!\Hey!\Hey! response:	You narcissistic being from heaven!
context: Oh, sorry. I heard Takasu's voice...\So the girls were here too.\Are you stupid?!\Taiga, pull yourself together!\Sorry, sorry!\Hey!\Hey!\You narcissistic being from heaven! response:	Give me a nude shot!
context: So the girls were here too.\Are you stupid?!\Taiga, pull yourself together!\Sorry, sorry!\Hey!\Hey!\You narcissistic being from heaven!\Give me a nude shot! response:	Quit it! Quit it, you!
context: Are you stupid?!\Taiga, pull yourself together!\Sorry, sorry!\Hey!\Hey!\You narcissistic being from heaven!\Give me a nude shot!\Quit it! Quit it, you! response:	What are you saying,
context: Taiga, pull yourself together!\Sorry, sorry!\Hey!\Hey!\You narcissistic being from heaven!\Give me a nude shot!\Quit it! Quit it, you!\What are you saying, response:	while looking like that and pretending to be modest?!
context: Sorry, sorry!\Hey!\Hey!\You narcissistic being from heaven!\Give me a nude shot!\Quit it! Quit it, you!\What are you saying,\while looking like that and pretending to be modest?! response:	Come on, stop it!
context: Hey!\Hey!\You narcissistic being from heaven!\Give me a nude shot!\Quit it! Quit it, you!\What are you saying,\while looking like that and pretending to be modest?!\Come on, stop it! response:	Just then,
context: Hey!\You narcissistic being from heaven!\Give me a nude shot!\Quit it! Quit it, you!\What are you saying,\while looking like that and pretending to be modest?!\Come on, stop it!\Just then, response:	something black and...
context: You narcissistic being from heaven!\Give me a nude shot!\Quit it! Quit it, you!\What are you saying,\while looking like that and pretending to be modest?!\Come on, stop it!\Just then,\something black and... response:	It was probably a seaweed spirit!
context: Give me a nude shot!\Quit it! Quit it, you!\What are you saying,\while looking like that and pretending to be modest?!\Come on, stop it!\Just then,\something black and...\It was probably a seaweed spirit! response:	Sea...
context: Quit it! Quit it, you!\What are you saying,\while looking like that and pretending to be modest?!\Come on, stop it!\Just then,\something black and...\It was probably a seaweed spirit!\Sea... response:	Kushieda?!
context: What are you saying,\while looking like that and pretending to be modest?!\Come on, stop it!\Just then,\something black and...\It was probably a seaweed spirit!\Sea...\Kushieda?! response:	Yuusaku, you're the worst!
context: while looking like that and pretending to be modest?!\Come on, stop it!\Just then,\something black and...\It was probably a seaweed spirit!\Sea...\Kushieda?!\Yuusaku, you're the worst! response:	Sorry...
context: Come on, stop it!\Just then,\something black and...\It was probably a seaweed spirit!\Sea...\Kushieda?!\Yuusaku, you're the worst!\Sorry... response:	Enough, just go!
context: Just then,\something black and...\It was probably a seaweed spirit!\Sea...\Kushieda?!\Yuusaku, you're the worst!\Sorry...\Enough, just go! response:	Y-Yeah...
context: something black and...\It was probably a seaweed spirit!\Sea...\Kushieda?!\Yuusaku, you're the worst!\Sorry...\Enough, just go!\Y-Yeah... response:	Be careful, everyone.
context: It was probably a seaweed spirit!\Sea...\Kushieda?!\Yuusaku, you're the worst!\Sorry...\Enough, just go!\Y-Yeah...\Be careful, everyone. response:	There's an evil spirit lurking in this house.
context: Sea...\Kushieda?!\Yuusaku, you're the worst!\Sorry...\Enough, just go!\Y-Yeah...\Be careful, everyone.\There's an evil spirit lurking in this house. response:	Is there anything I can do?
context: Kushieda?!\Yuusaku, you're the worst!\Sorry...\Enough, just go!\Y-Yeah...\Be careful, everyone.\There's an evil spirit lurking in this house.\Is there anything I can do? response:	Make the curry...
context: Yuusaku, you're the worst!\Sorry...\Enough, just go!\Y-Yeah...\Be careful, everyone.\There's an evil spirit lurking in this house.\Is there anything I can do?\Make the curry... response:	Got it!
context: Sorry...\Enough, just go!\Y-Yeah...\Be careful, everyone.\There's an evil spirit lurking in this house.\Is there anything I can do?\Make the curry...\Got it! response:	Whoa, it looks so tasty!
context: Enough, just go!\Y-Yeah...\Be careful, everyone.\There's an evil spirit lurking in this house.\Is there anything I can do?\Make the curry...\Got it!\Whoa, it looks so tasty! response:	I made it with what I had available, but...
context: Y-Yeah...\Be careful, everyone.\There's an evil spirit lurking in this house.\Is there anything I can do?\Make the curry...\Got it!\Whoa, it looks so tasty!\I made it with what I had available, but... response:	Yeah! Let's dig in!
context: Be careful, everyone.\There's an evil spirit lurking in this house.\Is there anything I can do?\Make the curry...\Got it!\Whoa, it looks so tasty!\I made it with what I had available, but...\Yeah! Let's dig in! response:	Let's eat.
context: There's an evil spirit lurking in this house.\Is there anything I can do?\Make the curry...\Got it!\Whoa, it looks so tasty!\I made it with what I had available, but...\Yeah! Let's dig in!\Let's eat. response:	Oh, good! It's good!
context: Is there anything I can do?\Make the curry...\Got it!\Whoa, it looks so tasty!\I made it with what I had available, but...\Yeah! Let's dig in!\Let's eat.\Oh, good! It's good! response:	It's really delicious.
context: Make the curry...\Got it!\Whoa, it looks so tasty!\I made it with what I had available, but...\Yeah! Let's dig in!\Let's eat.\Oh, good! It's good!\It's really delicious. response:	It's not as spicy as I thought it would be.
context: Got it!\Whoa, it looks so tasty!\I made it with what I had available, but...\Yeah! Let's dig in!\Let's eat.\Oh, good! It's good!\It's really delicious.\It's not as spicy as I thought it would be. response:	Really?
context: Whoa, it looks so tasty!\I made it with what I had available, but...\Yeah! Let's dig in!\Let's eat.\Oh, good! It's good!\It's really delicious.\It's not as spicy as I thought it would be.\Really? response:	You want to try it too, Taiga?
context: I made it with what I had available, but...\Yeah! Let's dig in!\Let's eat.\Oh, good! It's good!\It's really delicious.\It's not as spicy as I thought it would be.\Really?\You want to try it too, Taiga? response:	Really, it's -
context: Yeah! Let's dig in!\Let's eat.\Oh, good! It's good!\It's really delicious.\It's not as spicy as I thought it would be.\Really?\You want to try it too, Taiga?\Really, it's - response:	Minorin?
context: Let's eat.\Oh, good! It's good!\It's really delicious.\It's not as spicy as I thought it would be.\Really?\You want to try it too, Taiga?\Really, it's -\Minorin? response:	Spicy!
context: Oh, good! It's good!\It's really delicious.\It's not as spicy as I thought it would be.\Really?\You want to try it too, Taiga?\Really, it's -\Minorin?\Spicy! response:	It's got spicy -
context: It's really delicious.\It's not as spicy as I thought it would be.\Really?\You want to try it too, Taiga?\Really, it's -\Minorin?\Spicy!\It's got spicy - response:	- in my throat! Rather, it's hot! It hurts!
context: It's not as spicy as I thought it would be.\Really?\You want to try it too, Taiga?\Really, it's -\Minorin?\Spicy!\It's got spicy -\- in my throat! Rather, it's hot! It hurts! response:	Here it is!
context: Really?\You want to try it too, Taiga?\Really, it's -\Minorin?\Spicy!\It's got spicy -\- in my throat! Rather, it's hot! It hurts!\Here it is! response:	I've received the full impact of this meal!
context: You want to try it too, Taiga?\Really, it's -\Minorin?\Spicy!\It's got spicy -\- in my throat! Rather, it's hot! It hurts!\Here it is!\I've received the full impact of this meal! response:	There it is again!
context: Really, it's -\Minorin?\Spicy!\It's got spicy -\- in my throat! Rather, it's hot! It hurts!\Here it is!\I've received the full impact of this meal!\There it is again! response:	Are you all right?
context: Minorin?\Spicy!\It's got spicy -\- in my throat! Rather, it's hot! It hurts!\Here it is!\I've received the full impact of this meal!\There it is again!\Are you all right? response:	Takasu-kun!
context: Spicy!\It's got spicy -\- in my throat! Rather, it's hot! It hurts!\Here it is!\I've received the full impact of this meal!\There it is again!\Are you all right?\Takasu-kun! response:	You're the best!
context: It's got spicy -\- in my throat! Rather, it's hot! It hurts!\Here it is!\I've received the full impact of this meal!\There it is again!\Are you all right?\Takasu-kun!\You're the best! response:	It's super spicy! It's super delicious!
context: - in my throat! Rather, it's hot! It hurts!\Here it is!\I've received the full impact of this meal!\There it is again!\Are you all right?\Takasu-kun!\You're the best!\It's super spicy! It's super delicious! response:	It does indeed have a strange, addictive quality...
context: Here it is!\I've received the full impact of this meal!\There it is again!\Are you all right?\Takasu-kun!\You're the best!\It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality... response:	I'm starting to feel strange...
context: I've received the full impact of this meal!\There it is again!\Are you all right?\Takasu-kun!\You're the best!\It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality...\I'm starting to feel strange... response:	Oh, there's seconds too.
context: There it is again!\Are you all right?\Takasu-kun!\You're the best!\It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality...\I'm starting to feel strange...\Oh, there's seconds too. response:	Seconds!
context: Are you all right?\Takasu-kun!\You're the best!\It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality...\I'm starting to feel strange...\Oh, there's seconds too.\Seconds! response:	I thought I was going to die...
context: Takasu-kun!\You're the best!\It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality...\I'm starting to feel strange...\Oh, there's seconds too.\Seconds!\I thought I was going to die... response:	All right.
context: You're the best!\It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality...\I'm starting to feel strange...\Oh, there's seconds too.\Seconds!\I thought I was going to die...\All right. response:	I'm gonna do the dishes.
context: It's super spicy! It's super delicious!\It does indeed have a strange, addictive quality...\I'm starting to feel strange...\Oh, there's seconds too.\Seconds!\I thought I was going to die...\All right.\I'm gonna do the dishes. response:	Ah, me too -
context: It does indeed have a strange, addictive quality...\I'm starting to feel strange...\Oh, there's seconds too.\Seconds!\I thought I was going to die...\All right.\I'm gonna do the dishes.\Ah, me too - response:	What?
context: I'm starting to feel strange...\Oh, there's seconds too.\Seconds!\I thought I was going to die...\All right.\I'm gonna do the dishes.\Ah, me too -\What? response:	I think it's because I ate spicy food, but...
context: Oh, there's seconds too.\Seconds!\I thought I was going to die...\All right.\I'm gonna do the dishes.\Ah, me too -\What?\I think it's because I ate spicy food, but... response:	Your stomach's hurting?
context: Seconds!\I thought I was going to die...\All right.\I'm gonna do the dishes.\Ah, me too -\What?\I think it's because I ate spicy food, but...\Your stomach's hurting? response:	But I didn't bring med -
context: I thought I was going to die...\All right.\I'm gonna do the dishes.\Ah, me too -\What?\I think it's because I ate spicy food, but...\Your stomach's hurting?\But I didn't bring med - response:	Aisaka, are you feeling ill?
context: All right.\I'm gonna do the dishes.\Ah, me too -\What?\I think it's because I ate spicy food, but...\Your stomach's hurting?\But I didn't bring med -\Aisaka, are you feeling ill? response:	I brought some stomach medicine with me.
context: I'm gonna do the dishes.\Ah, me too -\What?\I think it's because I ate spicy food, but...\Your stomach's hurting?\But I didn't bring med -\Aisaka, are you feeling ill?\I brought some stomach medicine with me. response:	Since it's in my room, want to come with me?
context: Ah, me too -\What?\I think it's because I ate spicy food, but...\Your stomach's hurting?\But I didn't bring med -\Aisaka, are you feeling ill?\I brought some stomach medicine with me.\Since it's in my room, want to come with me? response:	Eh? T-That's...
context: What?\I think it's because I ate spicy food, but...\Your stomach's hurting?\But I didn't bring med -\Aisaka, are you feeling ill?\I brought some stomach medicine with me.\Since it's in my room, want to come with me?\Eh? T-That's... response:	Then, I'll leave it to you.
context: I think it's because I ate spicy food, but...\Your stomach's hurting?\But I didn't bring med -\Aisaka, are you feeling ill?\I brought some stomach medicine with me.\Since it's in my room, want to come with me?\Eh? T-That's...\Then, I'll leave it to you. response:	W-Wai -
context: Your stomach's hurting?\But I didn't bring med -\Aisaka, are you feeling ill?\I brought some stomach medicine with me.\Since it's in my room, want to come with me?\Eh? T-That's...\Then, I'll leave it to you.\W-Wai - response:	It's a chance for you to be alone together.
context: But I didn't bring med -\Aisaka, are you feeling ill?\I brought some stomach medicine with me.\Since it's in my room, want to come with me?\Eh? T-That's...\Then, I'll leave it to you.\W-Wai -\It's a chance for you to be alone together. response:	Something wrong?
context: Aisaka, are you feeling ill?\I brought some stomach medicine with me.\Since it's in my room, want to come with me?\Eh? T-That's...\Then, I'll leave it to you.\W-Wai -\It's a chance for you to be alone together.\Something wrong? response:	No, nothing.
context: I brought some stomach medicine with me.\Since it's in my room, want to come with me?\Eh? T-That's...\Then, I'll leave it to you.\W-Wai -\It's a chance for you to be alone together.\Something wrong?\No, nothing. response:	Well, take care of her!
context: Since it's in my room, want to come with me?\Eh? T-That's...\Then, I'll leave it to you.\W-Wai -\It's a chance for you to be alone together.\Something wrong?\No, nothing.\Well, take care of her! response:	Yeah.
context: Eh? T-That's...\Then, I'll leave it to you.\W-Wai -\It's a chance for you to be alone together.\Something wrong?\No, nothing.\Well, take care of her!\Yeah. response:	Hey, hey.
context: Then, I'll leave it to you.\W-Wai -\It's a chance for you to be alone together.\Something wrong?\No, nothing.\Well, take care of her!\Yeah.\Hey, hey. response:	Ami-chan's stomach hurts too.
context: W-Wai -\It's a chance for you to be alone together.\Something wrong?\No, nothing.\Well, take care of her!\Yeah.\Hey, hey.\Ami-chan's stomach hurts too. response:	Eh?
context: It's a chance for you to be alone together.\Something wrong?\No, nothing.\Well, take care of her!\Yeah.\Hey, hey.\Ami-chan's stomach hurts too.\Eh? response:	Or something like that.
context: Something wrong?\No, nothing.\Well, take care of her!\Yeah.\Hey, hey.\Ami-chan's stomach hurts too.\Eh?\Or something like that. response:	What now?
context: No, nothing.\Well, take care of her!\Yeah.\Hey, hey.\Ami-chan's stomach hurts too.\Eh?\Or something like that.\What now? response:	Nothing.
context: Well, take care of her!\Yeah.\Hey, hey.\Ami-chan's stomach hurts too.\Eh?\Or something like that.\What now?\Nothing. response:	You were spacing out, you see.
context: Yeah.\Hey, hey.\Ami-chan's stomach hurts too.\Eh?\Or something like that.\What now?\Nothing.\You were spacing out, you see. response:	Watching you never gets boring.
context: Hey, hey.\Ami-chan's stomach hurts too.\Eh?\Or something like that.\What now?\Nothing.\You were spacing out, you see.\Watching you never gets boring. response:	Is that a compliment?
context: Ami-chan's stomach hurts too.\Eh?\Or something like that.\What now?\Nothing.\You were spacing out, you see.\Watching you never gets boring.\Is that a compliment? response:	You're just really complicated.
context: Eh?\Or something like that.\What now?\Nothing.\You were spacing out, you see.\Watching you never gets boring.\Is that a compliment?\You're just really complicated. response:	What's up with that?
context: Or something like that.\What now?\Nothing.\You were spacing out, you see.\Watching you never gets boring.\Is that a compliment?\You're just really complicated.\What's up with that? response:	More importantly, if you'd like, we could go to the beach toge -
context: What now?\Nothing.\You were spacing out, you see.\Watching you never gets boring.\Is that a compliment?\You're just really complicated.\What's up with that?\More importantly, if you'd like, we could go to the beach toge - response:	Hey, Takasu-kun, could you get that glass for me?
context: Nothing.\You were spacing out, you see.\Watching you never gets boring.\Is that a compliment?\You're just really complicated.\What's up with that?\More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me? response:	Ah, I'll wash it.
