context: The Second Plate response:	Episode 10
context: Raising a Child for the First Time\They chose my name to indicate someone who would bring\a new world of cooking to light.\Hayama Akira\I was named Akira.\Jun was always by my side.\Akira-kun is a very good boy.\He's so earnest in helping with my research. response:	He helps compensate for what I lack.
context: They chose my name to indicate someone who would bring\a new world of cooking to light.\Hayama Akira\I was named Akira.\Jun was always by my side.\Akira-kun is a very good boy.\He's so earnest in helping with my research.\He helps compensate for what I lack. response:	I can't thank him enough, really.
context: a new world of cooking to light.\Hayama Akira\I was named Akira.\Jun was always by my side.\Akira-kun is a very good boy.\He's so earnest in helping with my research.\He helps compensate for what I lack.\I can't thank him enough, really. response:	But...
context: Hayama Akira\I was named Akira.\Jun was always by my side.\Akira-kun is a very good boy.\He's so earnest in helping with my research.\He helps compensate for what I lack.\I can't thank him enough, really.\But... response:	I'm scared.
context: I was named Akira.\Jun was always by my side.\Akira-kun is a very good boy.\He's so earnest in helping with my research.\He helps compensate for what I lack.\I can't thank him enough, really.\But...\I'm scared. response:	I'm scared that I'm making
context: Jun was always by my side.\Akira-kun is a very good boy.\He's so earnest in helping with my research.\He helps compensate for what I lack.\I can't thank him enough, really.\But...\I'm scared.\I'm scared that I'm making response:	Akira-kun do something he doesn't really want to do for my own sake.
context: Akira-kun is a very good boy.\He's so earnest in helping with my research.\He helps compensate for what I lack.\I can't thank him enough, really.\But...\I'm scared.\I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake. response:	No.
context: He's so earnest in helping with my research.\He helps compensate for what I lack.\I can't thank him enough, really.\But...\I'm scared.\I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake.\No. response:	That's not true, Jun.
context: He helps compensate for what I lack.\I can't thank him enough, really.\But...\I'm scared.\I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake.\No.\That's not true, Jun. response:	You saw something in me... My true worth.
context: I can't thank him enough, really.\But...\I'm scared.\I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake.\No.\That's not true, Jun.\You saw something in me... My true worth. response:	You deserve better than this.
context: But...\I'm scared.\I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake.\No.\That's not true, Jun.\You saw something in me... My true worth.\You deserve better than this. response:	You gave me a reason to live!
context: I'm scared.\I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake.\No.\That's not true, Jun.\You saw something in me... My true worth.\You deserve better than this.\You gave me a reason to live! response:	You're the one who brought me into the light.
context: I'm scared that I'm making\Akira-kun do something he doesn't really want to do for my own sake.\No.\That's not true, Jun.\You saw something in me... My true worth.\You deserve better than this.\You gave me a reason to live!\You're the one who brought me into the light. response:	I have to win for Jun.
context: Akira-kun do something he doesn't really want to do for my own sake.\No.\That's not true, Jun.\You saw something in me... My true worth.\You deserve better than this.\You gave me a reason to live!\You're the one who brought me into the light.\I have to win for Jun. response:	This isn't good enough!
context: No.\That's not true, Jun.\You saw something in me... My true worth.\You deserve better than this.\You gave me a reason to live!\You're the one who brought me into the light.\I have to win for Jun.\This isn't good enough! response:	My cooking's meaningless unless I can win using a method
context: That's not true, Jun.\You saw something in me... My true worth.\You deserve better than this.\You gave me a reason to live!\You're the one who brought me into the light.\I have to win for Jun.\This isn't good enough!\My cooking's meaningless unless I can win using a method response:	that no one else can copy.
context: You saw something in me... My true worth.\You deserve better than this.\You gave me a reason to live!\You're the one who brought me into the light.\I have to win for Jun.\This isn't good enough!\My cooking's meaningless unless I can win using a method\that no one else can copy. response:	I will change the world of taste through the power of fragrance.
context: You deserve better than this.\You gave me a reason to live!\You're the one who brought me into the light.\I have to win for Jun.\This isn't good enough!\My cooking's meaningless unless I can win using a method\that no one else can copy.\I will change the world of taste through the power of fragrance. response:	That's my cooking.
context: You gave me a reason to live!\You're the one who brought me into the light.\I have to win for Jun.\This isn't good enough!\My cooking's meaningless unless I can win using a method\that no one else can copy.\I will change the world of taste through the power of fragrance.\That's my cooking. response:	I'll give everything I have to offer to this one dish!
context: You're the one who brought me into the light.\I have to win for Jun.\This isn't good enough!\My cooking's meaningless unless I can win using a method\that no one else can copy.\I will change the world of taste through the power of fragrance.\That's my cooking.\I'll give everything I have to offer to this one dish! response:	The 43rd Autumn Elections Main Tournament Finals Victor
context: I have to win for Jun.\This isn't good enough!\My cooking's meaningless unless I can win using a method\that no one else can copy.\I will change the world of taste through the power of fragrance.\That's my cooking.\I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor response:	The victor...
context: This isn't good enough!\My cooking's meaningless unless I can win using a method\that no one else can copy.\I will change the world of taste through the power of fragrance.\That's my cooking.\I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor\The victor... response:	The 43rd Autumn Elections Main Tournament Finals Victor
context: My cooking's meaningless unless I can win using a method\that no one else can copy.\I will change the world of taste through the power of fragrance.\That's my cooking.\I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor\The victor...\The 43rd Autumn Elections Main Tournament Finals Victor response:	Hayama Akira
context: that no one else can copy.\I will change the world of taste through the power of fragrance.\That's my cooking.\I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor\The victor...\The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira response:	Hayama!
context: I will change the world of taste through the power of fragrance.\That's my cooking.\I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor\The victor...\The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira\Hayama! response:	It's Hayama!
context: That's my cooking.\I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor\The victor...\The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira\Hayama!\It's Hayama! response:	Seared Pacific Saury Carpaccio.
context: I'll give everything I have to offer to this one dish!\The 43rd Autumn Elections Main Tournament Finals Victor\The victor...\The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira\Hayama!\It's Hayama!\Seared Pacific Saury Carpaccio. response:	The dish was worthy of being called a specialty.
context: The 43rd Autumn Elections Main Tournament Finals Victor\The victor...\The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira\Hayama!\It's Hayama!\Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty. response:	Congratulations, Hayama-kun!
context: The victor...\The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira\Hayama!\It's Hayama!\Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty.\Congratulations, Hayama-kun! response:	Congratulations...
context: The 43rd Autumn Elections Main Tournament Finals Victor\Hayama Akira\Hayama!\It's Hayama!\Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty.\Congratulations, Hayama-kun!\Congratulations... response:	Congratu...
context: Hayama Akira\Hayama!\It's Hayama!\Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty.\Congratulations, Hayama-kun!\Congratulations...\Congratu... response:	You did it, Hayama-kun!
context: Hayama!\It's Hayama!\Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty.\Congratulations, Hayama-kun!\Congratulations...\Congratu...\You did it, Hayama-kun! response:	I'm so happy for you! So happy...
context: It's Hayama!\Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty.\Congratulations, Hayama-kun!\Congratulations...\Congratu...\You did it, Hayama-kun!\I'm so happy for you! So happy... response:	Ugh, you always keep your cool.
context: Seared Pacific Saury Carpaccio.\The dish was worthy of being called a specialty.\Congratulations, Hayama-kun!\Congratulations...\Congratu...\You did it, Hayama-kun!\I'm so happy for you! So happy...\Ugh, you always keep your cool. response:	You should act a little happy!
context: The dish was worthy of being called a specialty.\Congratulations, Hayama-kun!\Congratulations...\Congratu...\You did it, Hayama-kun!\I'm so happy for you! So happy...\Ugh, you always keep your cool.\You should act a little happy! response:	For winnin
context: Congratulations, Hayama-kun!\Congratulations...\Congratu...\You did it, Hayama-kun!\I'm so happy for you! So happy...\Ugh, you always keep your cool.\You should act a little happy!\For winnin response:	Huh?
context: Congratulations...\Congratu...\You did it, Hayama-kun!\I'm so happy for you! So happy...\Ugh, you always keep your cool.\You should act a little happy!\For winnin\Huh? response:	Huh?
context: Congratu...\You did it, Hayama-kun!\I'm so happy for you! So happy...\Ugh, you always keep your cool.\You should act a little happy!\For winnin\Huh?\Huh? response:	Huh?!
context: You did it, Hayama-kun!\I'm so happy for you! So happy...\Ugh, you always keep your cool.\You should act a little happy!\For winnin\Huh?\Huh?\Huh?! response:	Akira-kun, wh-what's wrong?
context: I'm so happy for you! So happy...\Ugh, you always keep your cool.\You should act a little happy!\For winnin\Huh?\Huh?\Huh?!\Akira-kun, wh-what's wrong? response:	N-Nothing!
context: Ugh, you always keep your cool.\You should act a little happy!\For winnin\Huh?\Huh?\Huh?!\Akira-kun, wh-what's wrong?\N-Nothing! response:	Akira-kun, the smell of cinnamon is said to cheer you up.
context: You should act a little happy!\For winnin\Huh?\Huh?\Huh?!\Akira-kun, wh-what's wrong?\N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up. response:	I see...
context: For winnin\Huh?\Huh?\Huh?!\Akira-kun, wh-what's wrong?\N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up.\I see... response:	His expression during the semi-finals...
context: Huh?\Huh?\Huh?!\Akira-kun, wh-what's wrong?\N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up.\I see...\His expression during the semi-finals... response:	I'm the one who'll climb to the top!
context: Huh?\Huh?!\Akira-kun, wh-what's wrong?\N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up.\I see...\His expression during the semi-finals...\I'm the one who'll climb to the top! response:	I won't let anyone else get close!
context: Huh?!\Akira-kun, wh-what's wrong?\N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up.\I see...\His expression during the semi-finals...\I'm the one who'll climb to the top!\I won't let anyone else get close! response:	That wasn't a smile of confidence.
context: Akira-kun, wh-what's wrong?\N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up.\I see...\His expression during the semi-finals...\I'm the one who'll climb to the top!\I won't let anyone else get close!\That wasn't a smile of confidence. response:	It was to rouse himself.
context: N-Nothing!\Akira-kun, the smell of cinnamon is said to cheer you up.\I see...\His expression during the semi-finals...\I'm the one who'll climb to the top!\I won't let anyone else get close!\That wasn't a smile of confidence.\It was to rouse himself. response:	It was almost as though he was threatening himself.
context: Akira-kun, the smell of cinnamon is said to cheer you up.\I see...\His expression during the semi-finals...\I'm the one who'll climb to the top!\I won't let anyone else get close!\That wasn't a smile of confidence.\It was to rouse himself.\It was almost as though he was threatening himself. response:	How fragile.
context: I see...\His expression during the semi-finals...\I'm the one who'll climb to the top!\I won't let anyone else get close!\That wasn't a smile of confidence.\It was to rouse himself.\It was almost as though he was threatening himself.\How fragile. response:	What?
context: His expression during the semi-finals...\I'm the one who'll climb to the top!\I won't let anyone else get close!\That wasn't a smile of confidence.\It was to rouse himself.\It was almost as though he was threatening himself.\How fragile.\What? response:	Hayama-kun, that was a wonderful dish.
context: I'm the one who'll climb to the top!\I won't let anyone else get close!\That wasn't a smile of confidence.\It was to rouse himself.\It was almost as though he was threatening himself.\How fragile.\What?\Hayama-kun, that was a wonderful dish. response:	Thank you, Chef Dojima.
context: I won't let anyone else get close!\That wasn't a smile of confidence.\It was to rouse himself.\It was almost as though he was threatening himself.\How fragile.\What?\Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima. response:	But too great a talent
context: That wasn't a smile of confidence.\It was to rouse himself.\It was almost as though he was threatening himself.\How fragile.\What?\Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima.\But too great a talent response:	will turn against itself in the end.
context: It was to rouse himself.\It was almost as though he was threatening himself.\How fragile.\What?\Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima.\But too great a talent\will turn against itself in the end. response:	I hope that you will be able to maintain a good relationship with your talent.
context: It was almost as though he was threatening himself.\How fragile.\What?\Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima.\But too great a talent\will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent. response:	Ryo-kun!
context: How fragile.\What?\Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima.\But too great a talent\will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun! response:	Jeez! Jeez, jeez, jeez, jeez, jeez!
context: What?\Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima.\But too great a talent\will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez! response:	I can't believe you lost right in front of me!
context: Hayama-kun, that was a wonderful dish.\Thank you, Chef Dojima.\But too great a talent\will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me! response:	Jeez, jeez, jeez, jeez, jeez!
context: Thank you, Chef Dojima.\But too great a talent\will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez! response:	Hey, that hurts.
context: But too great a talent\will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts. response:	What's that for, bitch?!
context: will turn against itself in the end.\I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts.\What's that for, bitch?! response:	Oh?!
context: I hope that you will be able to maintain a good relationship with your talent.\Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts.\What's that for, bitch?!\Oh?! response:	How dare you call your master a bitch?
context: Ryo-kun!\Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts.\What's that for, bitch?!\Oh?!\How dare you call your master a bitch? response:	We're through!
context: Jeez! Jeez, jeez, jeez, jeez, jeez!\I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts.\What's that for, bitch?!\Oh?!\How dare you call your master a bitch?\We're through! response:	You can apologize to me once you feel sorry!
context: I can't believe you lost right in front of me!\Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts.\What's that for, bitch?!\Oh?!\How dare you call your master a bitch?\We're through!\You can apologize to me once you feel sorry! response:	I'm gonna become a chef who can beat you.
context: Jeez, jeez, jeez, jeez, jeez!\Hey, that hurts.\What's that for, bitch?!\Oh?!\How dare you call your master a bitch?\We're through!\You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you. response:	Hm?
context: Hey, that hurts.\What's that for, bitch?!\Oh?!\How dare you call your master a bitch?\We're through!\You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you.\Hm? response:	Hey, Soma.
context: What's that for, bitch?!\Oh?!\How dare you call your master a bitch?\We're through!\You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you.\Hm?\Hey, Soma. response:	That sardine is no good.
context: Oh?!\How dare you call your master a bitch?\We're through!\You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you.\Hm?\Hey, Soma.\That sardine is no good. response:	Huh?
context: How dare you call your master a bitch?\We're through!\You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you.\Hm?\Hey, Soma.\That sardine is no good.\Huh? response:	Don't lose to anyone else before you lose to me next time.
context: We're through!\You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you.\Hm?\Hey, Soma.\That sardine is no good.\Huh?\Don't lose to anyone else before you lose to me next time. response:	Hayama.
context: You can apologize to me once you feel sorry!\I'm gonna become a chef who can beat you.\Hm?\Hey, Soma.\That sardine is no good.\Huh?\Don't lose to anyone else before you lose to me next time.\Hayama. response:	Can you still make that carpaccio?
context: I'm gonna become a chef who can beat you.\Hm?\Hey, Soma.\That sardine is no good.\Huh?\Don't lose to anyone else before you lose to me next time.\Hayama.\Can you still make that carpaccio? response:	I have the ingredients, I guess.
context: Hm?\Hey, Soma.\That sardine is no good.\Huh?\Don't lose to anyone else before you lose to me next time.\Hayama.\Can you still make that carpaccio?\I have the ingredients, I guess. response:	Let me have a taste.
context: Hey, Soma.\That sardine is no good.\Huh?\Don't lose to anyone else before you lose to me next time.\Hayama.\Can you still make that carpaccio?\I have the ingredients, I guess.\Let me have a taste. response:	Huh?
context: That sardine is no good.\Huh?\Don't lose to anyone else before you lose to me next time.\Hayama.\Can you still make that carpaccio?\I have the ingredients, I guess.\Let me have a taste.\Huh? response:	Why?
context: Huh?\Don't lose to anyone else before you lose to me next time.\Hayama.\Can you still make that carpaccio?\I have the ingredients, I guess.\Let me have a taste.\Huh?\Why? response:	Let me have some.
context: Don't lose to anyone else before you lose to me next time.\Hayama.\Can you still make that carpaccio?\I have the ingredients, I guess.\Let me have a taste.\Huh?\Why?\Let me have some. response:	Uh, but it takes some work
context: Hayama.\Can you still make that carpaccio?\I have the ingredients, I guess.\Let me have a taste.\Huh?\Why?\Let me have some.\Uh, but it takes some work response:	Let me try it too, bastard!
context: Can you still make that carpaccio?\I have the ingredients, I guess.\Let me have a taste.\Huh?\Why?\Let me have some.\Uh, but it takes some work\Let me try it too, bastard! response:	Why're you acting like you're trying to start a fight?
context: I have the ingredients, I guess.\Let me have a taste.\Huh?\Why?\Let me have some.\Uh, but it takes some work\Let me try it too, bastard!\Why're you acting like you're trying to start a fight? response:	What's with you two?
context: Let me have a taste.\Huh?\Why?\Let me have some.\Uh, but it takes some work\Let me try it too, bastard!\Why're you acting like you're trying to start a fight?\What's with you two? response:	I would've been able to make it better.
context: Huh?\Why?\Let me have some.\Uh, but it takes some work\Let me try it too, bastard!\Why're you acting like you're trying to start a fight?\What's with you two?\I would've been able to make it better. response:	Huh? A poor loser, huh.
context: Why?\Let me have some.\Uh, but it takes some work\Let me try it too, bastard!\Why're you acting like you're trying to start a fight?\What's with you two?\I would've been able to make it better.\Huh? A poor loser, huh. response:	Listen.
context: Let me have some.\Uh, but it takes some work\Let me try it too, bastard!\Why're you acting like you're trying to start a fight?\What's with you two?\I would've been able to make it better.\Huh? A poor loser, huh.\Listen. response:	Tonight decided the first-years' preliminary rankings.
context: Uh, but it takes some work\Let me try it too, bastard!\Why're you acting like you're trying to start a fight?\What's with you two?\I would've been able to make it better.\Huh? A poor loser, huh.\Listen.\Tonight decided the first-years' preliminary rankings. response:	Among us here, I'm the top seat.
context: Let me try it too, bastard!\Why're you acting like you're trying to start a fight?\What's with you two?\I would've been able to make it better.\Huh? A poor loser, huh.\Listen.\Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat. response:	You should show me respect from now on.
context: Why're you acting like you're trying to start a fight?\What's with you two?\I would've been able to make it better.\Huh? A poor loser, huh.\Listen.\Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat.\You should show me respect from now on. response:	Want to have a rematch right now?!
context: What's with you two?\I would've been able to make it better.\Huh? A poor loser, huh.\Listen.\Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat.\You should show me respect from now on.\Want to have a rematch right now?! response:	Sure.
context: I would've been able to make it better.\Huh? A poor loser, huh.\Listen.\Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat.\You should show me respect from now on.\Want to have a rematch right now?!\Sure. response:	The results still won't change.
context: Huh? A poor loser, huh.\Listen.\Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat.\You should show me respect from now on.\Want to have a rematch right now?!\Sure.\The results still won't change. response:	Now, now.
context: Listen.\Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat.\You should show me respect from now on.\Want to have a rematch right now?!\Sure.\The results still won't change.\Now, now. response:	Hayama, you made a pretty good dish.
context: Tonight decided the first-years' preliminary rankings.\Among us here, I'm the top seat.\You should show me respect from now on.\Want to have a rematch right now?!\Sure.\The results still won't change.\Now, now.\Hayama, you made a pretty good dish. response:	Why're you talking down to me, third place?
context: Among us here, I'm the top seat.\You should show me respect from now on.\Want to have a rematch right now?!\Sure.\The results still won't change.\Now, now.\Hayama, you made a pretty good dish.\Why're you talking down to me, third place? response:	You don't know that!
context: You should show me respect from now on.\Want to have a rematch right now?!\Sure.\The results still won't change.\Now, now.\Hayama, you made a pretty good dish.\Why're you talking down to me, third place?\You don't know that! response:	Don't make things up!
context: Want to have a rematch right now?!\Sure.\The results still won't change.\Now, now.\Hayama, you made a pretty good dish.\Why're you talking down to me, third place?\You don't know that!\Don't make things up! response:	You're saying I ranked below you?!
context: Sure.\The results still won't change.\Now, now.\Hayama, you made a pretty good dish.\Why're you talking down to me, third place?\You don't know that!\Don't make things up!\You're saying I ranked below you?! response:	Don't yell while eating!
context: The results still won't change.\Now, now.\Hayama, you made a pretty good dish.\Why're you talking down to me, third place?\You don't know that!\Don't make things up!\You're saying I ranked below you?!\Don't yell while eating! response:	But yours was good too, Hayama.
context: Now, now.\Hayama, you made a pretty good dish.\Why're you talking down to me, third place?\You don't know that!\Don't make things up!\You're saying I ranked below you?!\Don't yell while eating!\But yours was good too, Hayama. response:	Maybe there's nothing to worry about with Hayama.
context: Hayama, you made a pretty good dish.\Why're you talking down to me, third place?\You don't know that!\Don't make things up!\You're saying I ranked below you?!\Don't yell while eating!\But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama. response:	Those three look to become an interesting trio.
context: Why're you talking down to me, third place?\You don't know that!\Don't make things up!\You're saying I ranked below you?!\Don't yell while eating!\But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio. response:	Right.
context: You don't know that!\Don't make things up!\You're saying I ranked below you?!\Don't yell while eating!\But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio.\Right. response:	The diamonds in the rough will polish each other by crashing into each other.
context: Don't make things up!\You're saying I ranked below you?!\Don't yell while eating!\But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio.\Right.\The diamonds in the rough will polish each other by crashing into each other. response:	That is the basic principle of Totsuki.
context: You're saying I ranked below you?!\Don't yell while eating!\But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio.\Right.\The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki. response:	Indeed. Tonight, yet another new genius was born!
context: Don't yell while eating!\But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio.\Right.\The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born! response:	Tch.
context: But yours was good too, Hayama.\Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio.\Right.\The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born!\Tch. response:	The 43rd Autumn Elections (92nd Class)
context: Maybe there's nothing to worry about with Hayama.\Those three look to become an interesting trio.\Right.\The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born!\Tch.\The 43rd Autumn Elections (92nd Class) response:	Victor
context: Those three look to become an interesting trio.\Right.\The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born!\Tch.\The 43rd Autumn Elections (92nd Class)\Victor response:	Hayama Akira
context: Right.\The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born!\Tch.\The 43rd Autumn Elections (92nd Class)\Victor\Hayama Akira response:	Soma-kun, that was really good work!
context: The diamonds in the rough will polish each other by crashing into each other.\That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born!\Tch.\The 43rd Autumn Elections (92nd Class)\Victor\Hayama Akira\Soma-kun, that was really good work! response:	Okay, tonight, we celebrate Yukihira finishing second!
context: That is the basic principle of Totsuki.\Indeed. Tonight, yet another new genius was born!\Tch.\The 43rd Autumn Elections (92nd Class)\Victor\Hayama Akira\Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second! response:	Let's party!
context: Indeed. Tonight, yet another new genius was born!\Tch.\The 43rd Autumn Elections (92nd Class)\Victor\Hayama Akira\Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second!\Let's party! response:	Yeah, in Marui's room!
context: Tch.\The 43rd Autumn Elections (92nd Class)\Victor\Hayama Akira\Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second!\Let's party!\Yeah, in Marui's room! response:	Why is it always my room?
context: The 43rd Autumn Elections (92nd Class)\Victor\Hayama Akira\Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second!\Let's party!\Yeah, in Marui's room!\Why is it always my room? response:	Because it's big, okay?
context: Victor\Hayama Akira\Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second!\Let's party!\Yeah, in Marui's room!\Why is it always my room?\Because it's big, okay? response:	Crap!
context: Hayama Akira\Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second!\Let's party!\Yeah, in Marui's room!\Why is it always my room?\Because it's big, okay?\Crap! response:	Sorry, can you guys go ahead?
context: Soma-kun, that was really good work!\Okay, tonight, we celebrate Yukihira finishing second!\Let's party!\Yeah, in Marui's room!\Why is it always my room?\Because it's big, okay?\Crap!\Sorry, can you guys go ahead? response:	What do you want, Dad?
context: Okay, tonight, we celebrate Yukihira finishing second!\Let's party!\Yeah, in Marui's room!\Why is it always my room?\Because it's big, okay?\Crap!\Sorry, can you guys go ahead?\What do you want, Dad? response:	Hey, Soma.
context: Let's party!\Yeah, in Marui's room!\Why is it always my room?\Because it's big, okay?\Crap!\Sorry, can you guys go ahead?\What do you want, Dad?\Hey, Soma. response:	Been a while.
context: Yeah, in Marui's room!\Why is it always my room?\Because it's big, okay?\Crap!\Sorry, can you guys go ahead?\What do you want, Dad?\Hey, Soma.\Been a while. response:	Well?
context: Why is it always my room?\Because it's big, okay?\Crap!\Sorry, can you guys go ahead?\What do you want, Dad?\Hey, Soma.\Been a while.\Well? response:	How'd the main tournament go?
context: Because it's big, okay?\Crap!\Sorry, can you guys go ahead?\What do you want, Dad?\Hey, Soma.\Been a while.\Well?\How'd the main tournament go? response:	Oh, well...
context: Crap!\Sorry, can you guys go ahead?\What do you want, Dad?\Hey, Soma.\Been a while.\Well?\How'd the main tournament go?\Oh, well... response:	So...
context: Sorry, can you guys go ahead?\What do you want, Dad?\Hey, Soma.\Been a while.\Well?\How'd the main tournament go?\Oh, well...\So... response:	Aw! You lost, huh?!
context: What do you want, Dad?\Hey, Soma.\Been a while.\Well?\How'd the main tournament go?\Oh, well...\So...\Aw! You lost, huh?! response:	Who won?
context: Hey, Soma.\Been a while.\Well?\How'd the main tournament go?\Oh, well...\So...\Aw! You lost, huh?!\Who won? response:	Hayama.
context: Been a while.\Well?\How'd the main tournament go?\Oh, well...\So...\Aw! You lost, huh?!\Who won?\Hayama. response:	Oh, Shiomi's disciple, huh.
context: Well?\How'd the main tournament go?\Oh, well...\So...\Aw! You lost, huh?!\Who won?\Hayama.\Oh, Shiomi's disciple, huh. response:	Get it together, yeah?
context: How'd the main tournament go?\Oh, well...\So...\Aw! You lost, huh?!\Who won?\Hayama.\Oh, Shiomi's disciple, huh.\Get it together, yeah? response:	It's like I lost to Shiomi.
context: Oh, well...\So...\Aw! You lost, huh?!\Who won?\Hayama.\Oh, Shiomi's disciple, huh.\Get it together, yeah?\It's like I lost to Shiomi. response:	Shit.
