context: TS response:	SCRIPT
context: Hashida was concerned, too.\He thought maybe you had a bad dream.\Tell me.\I want to help you!\July 28th...\Mayuri and I went to Dr. Nakabachi's press conference.\There...\There, I saw Makise Kurisu collapsed after being stabbed by someone, response:	but I don't know who.
context: He thought maybe you had a bad dream.\Tell me.\I want to help you!\July 28th...\Mayuri and I went to Dr. Nakabachi's press conference.\There...\There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who. response:	I sent a text to Daru's cell phone,
context: Tell me.\I want to help you!\July 28th...\Mayuri and I went to Dr. Nakabachi's press conference.\There...\There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who.\I sent a text to Daru's cell phone, response:	which was connected to the Phone Microwave.
context: I want to help you!\July 28th...\Mayuri and I went to Dr. Nakabachi's press conference.\There...\There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who.\I sent a text to Daru's cell phone,\which was connected to the Phone Microwave. response:	The first D-mail.
context: July 28th...\Mayuri and I went to Dr. Nakabachi's press conference.\There...\There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who.\I sent a text to Daru's cell phone,\which was connected to the Phone Microwave.\The first D-mail. response:	The message that moved us
context: Mayuri and I went to Dr. Nakabachi's press conference.\There...\There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who.\I sent a text to Daru's cell phone,\which was connected to the Phone Microwave.\The first D-mail.\The message that moved us response:	from the beta world line to the alpha world line.
context: There...\There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who.\I sent a text to Daru's cell phone,\which was connected to the Phone Microwave.\The first D-mail.\The message that moved us\from the beta world line to the alpha world line. response:	Deleting that message from SERN's database,
context: There, I saw Makise Kurisu collapsed after being stabbed by someone,\but I don't know who.\I sent a text to Daru's cell phone,\which was connected to the Phone Microwave.\The first D-mail.\The message that moved us\from the beta world line to the alpha world line.\Deleting that message from SERN's database, response:	and returning to the beta world line,
context: but I don't know who.\I sent a text to Daru's cell phone,\which was connected to the Phone Microwave.\The first D-mail.\The message that moved us\from the beta world line to the alpha world line.\Deleting that message from SERN's database,\and returning to the beta world line, response:	means going back to that world.
context: I sent a text to Daru's cell phone,\which was connected to the Phone Microwave.\The first D-mail.\The message that moved us\from the beta world line to the alpha world line.\Deleting that message from SERN's database,\and returning to the beta world line,\means going back to that world. response:	If we return to the beta world line...
context: which was connected to the Phone Microwave.\The first D-mail.\The message that moved us\from the beta world line to the alpha world line.\Deleting that message from SERN's database,\and returning to the beta world line,\means going back to that world.\If we return to the beta world line... response:	If we undo that first D-mail...
context: The first D-mail.\The message that moved us\from the beta world line to the alpha world line.\Deleting that message from SERN's database,\and returning to the beta world line,\means going back to that world.\If we return to the beta world line...\If we undo that first D-mail... response:	You will die.
context: The message that moved us\from the beta world line to the alpha world line.\Deleting that message from SERN's database,\and returning to the beta world line,\means going back to that world.\If we return to the beta world line...\If we undo that first D-mail...\You will die. response:	Answer it.
context: from the beta world line to the alpha world line.\Deleting that message from SERN's database,\and returning to the beta world line,\means going back to that world.\If we return to the beta world line...\If we undo that first D-mail...\You will die.\Answer it. response:	Answer it.
context: Deleting that message from SERN's database,\and returning to the beta world line,\means going back to that world.\If we return to the beta world line...\If we undo that first D-mail...\You will die.\Answer it.\Answer it. response:	Mayuri?
context: and returning to the beta world line,\means going back to that world.\If we return to the beta world line...\If we undo that first D-mail...\You will die.\Answer it.\Answer it.\Mayuri? response:	Yeah.
context: means going back to that world.\If we return to the beta world line...\If we undo that first D-mail...\You will die.\Answer it.\Answer it.\Mayuri?\Yeah. response:	What's wrong?
context: If we return to the beta world line...\If we undo that first D-mail...\You will die.\Answer it.\Answer it.\Mayuri?\Yeah.\What's wrong? response:	Hey, Daru-kun told me you were acting odd.
context: If we undo that first D-mail...\You will die.\Answer it.\Answer it.\Mayuri?\Yeah.\What's wrong?\Hey, Daru-kun told me you were acting odd. response:	It's nothing.
context: You will die.\Answer it.\Answer it.\Mayuri?\Yeah.\What's wrong?\Hey, Daru-kun told me you were acting odd.\It's nothing. response:	Daru was wrong.
context: Answer it.\Answer it.\Mayuri?\Yeah.\What's wrong?\Hey, Daru-kun told me you were acting odd.\It's nothing.\Daru was wrong. response:	But...
context: Answer it.\Mayuri?\Yeah.\What's wrong?\Hey, Daru-kun told me you were acting odd.\It's nothing.\Daru was wrong.\But... response:	I'm sorry.
context: Mayuri?\Yeah.\What's wrong?\Hey, Daru-kun told me you were acting odd.\It's nothing.\Daru was wrong.\But...\I'm sorry. response:	Mayushii's been so busy with Comima,
context: Yeah.\What's wrong?\Hey, Daru-kun told me you were acting odd.\It's nothing.\Daru was wrong.\But...\I'm sorry.\Mayushii's been so busy with Comima, response:	she couldn't spend time with you.
context: What's wrong?\Hey, Daru-kun told me you were acting odd.\It's nothing.\Daru was wrong.\But...\I'm sorry.\Mayushii's been so busy with Comima,\she couldn't spend time with you. response:	Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?
context: Hey, Daru-kun told me you were acting odd.\It's nothing.\Daru was wrong.\But...\I'm sorry.\Mayushii's been so busy with Comima,\she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you? response:	There were four Organization generals,
context: It's nothing.\Daru was wrong.\But...\I'm sorry.\Mayushii's been so busy with Comima,\she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals, response:	Geppu, Sudachi, Seiyuu, and Jakkou?
context: Daru was wrong.\But...\I'm sorry.\Mayushii's been so busy with Comima,\she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou? response:	Genbu, Suzaku, Seiryuu, Byakko.
context: But...\I'm sorry.\Mayushii's been so busy with Comima,\she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko. response:	That's right.
context: I'm sorry.\Mayushii's been so busy with Comima,\she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko.\That's right. response:	I really liked hearing about those things.
context: Mayushii's been so busy with Comima,\she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko.\That's right.\I really liked hearing about those things. response:	Hey...
context: she couldn't spend time with you.\Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko.\That's right.\I really liked hearing about those things.\Hey... response:	If Mayushii is ever a burden, tell me, okay?
context: Hey, you used to talk to Mayushii about all kinds of stuff, didn't you?\There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko.\That's right.\I really liked hearing about those things.\Hey...\If Mayushii is ever a burden, tell me, okay? response:	I'll leave you alone for now!
context: There were four Organization generals,\Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko.\That's right.\I really liked hearing about those things.\Hey...\If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now! response:	If Mayushii can do anything for you,
context: Geppu, Sudachi, Seiyuu, and Jakkou?\Genbu, Suzaku, Seiryuu, Byakko.\That's right.\I really liked hearing about those things.\Hey...\If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now!\If Mayushii can do anything for you, response:	call me right away.
context: Genbu, Suzaku, Seiryuu, Byakko.\That's right.\I really liked hearing about those things.\Hey...\If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now!\If Mayushii can do anything for you,\call me right away. response:	Mayuri?
context: That's right.\I really liked hearing about those things.\Hey...\If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now!\If Mayushii can do anything for you,\call me right away.\Mayuri? response:	You should go right now.
context: I really liked hearing about those things.\Hey...\If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now!\If Mayushii can do anything for you,\call me right away.\Mayuri?\You should go right now. response:	From your voice, I can guess what she was saying.
context: Hey...\If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now!\If Mayushii can do anything for you,\call me right away.\Mayuri?\You should go right now.\From your voice, I can guess what she was saying. response:	You should go see her now.
context: If Mayushii is ever a burden, tell me, okay?\I'll leave you alone for now!\If Mayushii can do anything for you,\call me right away.\Mayuri?\You should go right now.\From your voice, I can guess what she was saying.\You should go see her now. response:	You won't be able to come up with any answers,
context: I'll leave you alone for now!\If Mayushii can do anything for you,\call me right away.\Mayuri?\You should go right now.\From your voice, I can guess what she was saying.\You should go see her now.\You won't be able to come up with any answers, response:	even if you do stay here, talking with me.
context: If Mayushii can do anything for you,\call me right away.\Mayuri?\You should go right now.\From your voice, I can guess what she was saying.\You should go see her now.\You won't be able to come up with any answers,\even if you do stay here, talking with me. response:	That's why you were sitting here alone, right?
context: call me right away.\Mayuri?\You should go right now.\From your voice, I can guess what she was saying.\You should go see her now.\You won't be able to come up with any answers,\even if you do stay here, talking with me.\That's why you were sitting here alone, right? response:	Then you should go see Mayuri.
context: Mayuri?\You should go right now.\From your voice, I can guess what she was saying.\You should go see her now.\You won't be able to come up with any answers,\even if you do stay here, talking with me.\That's why you were sitting here alone, right?\Then you should go see Mayuri. response:	The only thing that will happen if you stay and worry is that you'll hurt my pride.
context: You should go right now.\From your voice, I can guess what she was saying.\You should go see her now.\You won't be able to come up with any answers,\even if you do stay here, talking with me.\That's why you were sitting here alone, right?\Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride. response:	I'll be going!
context: From your voice, I can guess what she was saying.\You should go see her now.\You won't be able to come up with any answers,\even if you do stay here, talking with me.\That's why you were sitting here alone, right?\Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going! response:	This is Mayushii. I can't answer the phone right now!
context: You should go see her now.\You won't be able to come up with any answers,\even if you do stay here, talking with me.\That's why you were sitting here alone, right?\Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going!\This is Mayushii. I can't answer the phone right now! response:	It's me.
context: You won't be able to come up with any answers,\even if you do stay here, talking with me.\That's why you were sitting here alone, right?\Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going!\This is Mayushii. I can't answer the phone right now!\It's me. response:	One of the cosplayers said Mayushii left a while ago.
context: even if you do stay here, talking with me.\That's why you were sitting here alone, right?\Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going!\This is Mayushii. I can't answer the phone right now!\It's me.\One of the cosplayers said Mayushii left a while ago. response:	I see.
context: That's why you were sitting here alone, right?\Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going!\This is Mayushii. I can't answer the phone right now!\It's me.\One of the cosplayers said Mayushii left a while ago.\I see. response:	I'm sorry...
context: Then you should go see Mayuri.\The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going!\This is Mayushii. I can't answer the phone right now!\It's me.\One of the cosplayers said Mayushii left a while ago.\I see.\I'm sorry... response:	You came to see me because it's Obon, right, Granny?
context: The only thing that will happen if you stay and worry is that you'll hurt my pride.\I'll be going!\This is Mayushii. I can't answer the phone right now!\It's me.\One of the cosplayers said Mayushii left a while ago.\I see.\I'm sorry...\You came to see me because it's Obon, right, Granny? response:	I've only been having scary dreams lately.
context: I'll be going!\This is Mayushii. I can't answer the phone right now!\It's me.\One of the cosplayers said Mayushii left a while ago.\I see.\I'm sorry...\You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately. response:	In the dreams, terrible things happen to Mayushii.
context: This is Mayushii. I can't answer the phone right now!\It's me.\One of the cosplayers said Mayushii left a while ago.\I see.\I'm sorry...\You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii. response:	She gets shot with a pistol,
context: It's me.\One of the cosplayers said Mayushii left a while ago.\I see.\I'm sorry...\You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol, response:	or she's in a car accident or run over by a train.
context: One of the cosplayers said Mayushii left a while ago.\I see.\I'm sorry...\You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol,\or she's in a car accident or run over by a train. response:	And everything seems like it really happened.
context: I see.\I'm sorry...\You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol,\or she's in a car accident or run over by a train.\And everything seems like it really happened. response:	It's scary, and it hurts...
context: I'm sorry...\You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol,\or she's in a car accident or run over by a train.\And everything seems like it really happened.\It's scary, and it hurts... response:	And it's sad...
context: You came to see me because it's Obon, right, Granny?\I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol,\or she's in a car accident or run over by a train.\And everything seems like it really happened.\It's scary, and it hurts...\And it's sad... response:	I try to scream for help, as loud as I can,
context: I've only been having scary dreams lately.\In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol,\or she's in a car accident or run over by a train.\And everything seems like it really happened.\It's scary, and it hurts...\And it's sad...\I try to scream for help, as loud as I can, response:	but I can't.
context: In the dreams, terrible things happen to Mayushii.\She gets shot with a pistol,\or she's in a car accident or run over by a train.\And everything seems like it really happened.\It's scary, and it hurts...\And it's sad...\I try to scream for help, as loud as I can,\but I can't. response:	Why do I have these dreams?
context: She gets shot with a pistol,\or she's in a car accident or run over by a train.\And everything seems like it really happened.\It's scary, and it hurts...\And it's sad...\I try to scream for help, as loud as I can,\but I can't.\Why do I have these dreams? response:	And at the end of the dreams,
context: or she's in a car accident or run over by a train.\And everything seems like it really happened.\It's scary, and it hurts...\And it's sad...\I try to scream for help, as loud as I can,\but I can't.\Why do I have these dreams?\And at the end of the dreams, response:	Okarin always comes to save me.
context: And everything seems like it really happened.\It's scary, and it hurts...\And it's sad...\I try to scream for help, as loud as I can,\but I can't.\Why do I have these dreams?\And at the end of the dreams,\Okarin always comes to save me. response:	Mayushii says, Thank you, Okarin!
context: It's scary, and it hurts...\And it's sad...\I try to scream for help, as loud as I can,\but I can't.\Why do I have these dreams?\And at the end of the dreams,\Okarin always comes to save me.\Mayushii says, Thank you, Okarin! response:	But he doesn't hear her...
context: And it's sad...\I try to scream for help, as loud as I can,\but I can't.\Why do I have these dreams?\And at the end of the dreams,\Okarin always comes to save me.\Mayushii says, Thank you, Okarin!\But he doesn't hear her... response:	He holds Mayushii, and he looks sad.
context: I try to scream for help, as loud as I can,\but I can't.\Why do I have these dreams?\And at the end of the dreams,\Okarin always comes to save me.\Mayushii says, Thank you, Okarin!\But he doesn't hear her...\He holds Mayushii, and he looks sad. response:	And he never cries, but you can tell he really wants to.
context: but I can't.\Why do I have these dreams?\And at the end of the dreams,\Okarin always comes to save me.\Mayushii says, Thank you, Okarin!\But he doesn't hear her...\He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to. response:	So Mayushii says, I'm sorry. But he doesn't hear her.
context: Why do I have these dreams?\And at the end of the dreams,\Okarin always comes to save me.\Mayushii says, Thank you, Okarin!\But he doesn't hear her...\He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her. response:	And then I wake up.
context: And at the end of the dreams,\Okarin always comes to save me.\Mayushii says, Thank you, Okarin!\But he doesn't hear her...\He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up. response:	I'm sorry!
context: Okarin always comes to save me.\Mayushii says, Thank you, Okarin!\But he doesn't hear her...\He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up.\I'm sorry! response:	I'll talk about something fun.
context: Mayushii says, Thank you, Okarin!\But he doesn't hear her...\He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up.\I'm sorry!\I'll talk about something fun. response:	Lately, there are lots of new lab members!
context: But he doesn't hear her...\He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up.\I'm sorry!\I'll talk about something fun.\Lately, there are lots of new lab members! response:	Kurisu-chan...
context: He holds Mayushii, and he looks sad.\And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up.\I'm sorry!\I'll talk about something fun.\Lately, there are lots of new lab members!\Kurisu-chan... response:	And Moeka-san,
context: And he never cries, but you can tell he really wants to.\So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up.\I'm sorry!\I'll talk about something fun.\Lately, there are lots of new lab members!\Kurisu-chan...\And Moeka-san, response:	and Ruka-kun, and Feyris-chan!
context: So Mayushii says, I'm sorry. But he doesn't hear her.\And then I wake up.\I'm sorry!\I'll talk about something fun.\Lately, there are lots of new lab members!\Kurisu-chan...\And Moeka-san,\and Ruka-kun, and Feyris-chan! response:	And Suzu-san!
context: And then I wake up.\I'm sorry!\I'll talk about something fun.\Lately, there are lots of new lab members!\Kurisu-chan...\And Moeka-san,\and Ruka-kun, and Feyris-chan!\And Suzu-san! response:	At first, it was just the two of us...
context: I'm sorry!\I'll talk about something fun.\Lately, there are lots of new lab members!\Kurisu-chan...\And Moeka-san,\and Ruka-kun, and Feyris-chan!\And Suzu-san!\At first, it was just the two of us... response:	Kurisu-chan is super-smart.
context: I'll talk about something fun.\Lately, there are lots of new lab members!\Kurisu-chan...\And Moeka-san,\and Ruka-kun, and Feyris-chan!\And Suzu-san!\At first, it was just the two of us...\Kurisu-chan is super-smart. response:	And she talks about all these really hard things with Okarin.
context: Lately, there are lots of new lab members!\Kurisu-chan...\And Moeka-san,\and Ruka-kun, and Feyris-chan!\And Suzu-san!\At first, it was just the two of us...\Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin. response:	It's so much fun...
context: Kurisu-chan...\And Moeka-san,\and Ruka-kun, and Feyris-chan!\And Suzu-san!\At first, it was just the two of us...\Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin.\It's so much fun... response:	Okarin looks happy that he gets to talk so much.
context: And Moeka-san,\and Ruka-kun, and Feyris-chan!\And Suzu-san!\At first, it was just the two of us...\Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin.\It's so much fun...\Okarin looks happy that he gets to talk so much. response:	But you know, sometimes I remember...
context: and Ruka-kun, and Feyris-chan!\And Suzu-san!\At first, it was just the two of us...\Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin.\It's so much fun...\Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember... response:	The first time Mayushii went to the lab.
context: And Suzu-san!\At first, it was just the two of us...\Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin.\It's so much fun...\Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember...\The first time Mayushii went to the lab. response:	It was the beginning of spring, but it was snowing.
context: At first, it was just the two of us...\Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin.\It's so much fun...\Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember...\The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing. response:	When I went to the lab after school,
context: Kurisu-chan is super-smart.\And she talks about all these really hard things with Okarin.\It's so much fun...\Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember...\The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing.\When I went to the lab after school, response:	Okarin wasn't there.
context: And she talks about all these really hard things with Okarin.\It's so much fun...\Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember...\The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing.\When I went to the lab after school,\Okarin wasn't there. response:	While I was cleaning up the room, he came in.
context: It's so much fun...\Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember...\The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing.\When I went to the lab after school,\Okarin wasn't there.\While I was cleaning up the room, he came in. response:	And he didn't say, I'm back.
context: Okarin looks happy that he gets to talk so much.\But you know, sometimes I remember...\The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing.\When I went to the lab after school,\Okarin wasn't there.\While I was cleaning up the room, he came in.\And he didn't say, I'm back. response:	He said, Good work.
context: But you know, sometimes I remember...\The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing.\When I went to the lab after school,\Okarin wasn't there.\While I was cleaning up the room, he came in.\And he didn't say, I'm back.\He said, Good work. response:	And then, every day after that, I'd go there
context: The first time Mayushii went to the lab.\It was the beginning of spring, but it was snowing.\When I went to the lab after school,\Okarin wasn't there.\While I was cleaning up the room, he came in.\And he didn't say, I'm back.\He said, Good work.\And then, every day after that, I'd go there response:	for about two hours, and we'd barely talk.
context: It was the beginning of spring, but it was snowing.\When I went to the lab after school,\Okarin wasn't there.\While I was cleaning up the room, he came in.\And he didn't say, I'm back.\He said, Good work.\And then, every day after that, I'd go there\for about two hours, and we'd barely talk. response:	It wasn't bad. We were simply there together.
context: When I went to the lab after school,\Okarin wasn't there.\While I was cleaning up the room, he came in.\And he didn't say, I'm back.\He said, Good work.\And then, every day after that, I'd go there\for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together. response:	Time passed so slowly, and it was nice.
context: Okarin wasn't there.\While I was cleaning up the room, he came in.\And he didn't say, I'm back.\He said, Good work.\And then, every day after that, I'd go there\for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice. response:	Mayushii thought she really was like a hostage!
context: While I was cleaning up the room, he came in.\And he didn't say, I'm back.\He said, Good work.\And then, every day after that, I'd go there\for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage! response:	Did something good happen?
context: And he didn't say, I'm back.\He said, Good work.\And then, every day after that, I'd go there\for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage!\Did something good happen? response:	Yup!
context: He said, Good work.\And then, every day after that, I'd go there\for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage!\Did something good happen?\Yup! response:	Nothing good happened, but it was good anyway.
context: And then, every day after that, I'd go there\for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage!\Did something good happen?\Yup!\Nothing good happened, but it was good anyway. response:	I understand... You saw some kind of illusion.
context: for about two hours, and we'd barely talk.\It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage!\Did something good happen?\Yup!\Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion. response:	It may be an attack by Organization General Illusion Conductor.
context: It wasn't bad. We were simply there together.\Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage!\Did something good happen?\Yup!\Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor. response:	I see...
context: Time passed so slowly, and it was nice.\Mayushii thought she really was like a hostage!\Did something good happen?\Yup!\Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor.\I see... response:	Then I'll have to be careful!
context: Mayushii thought she really was like a hostage!\Did something good happen?\Yup!\Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor.\I see...\Then I'll have to be careful! response:	But I bet that Illusion Contactor...
context: Did something good happen?\Yup!\Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor.\I see...\Then I'll have to be careful!\But I bet that Illusion Contactor... response:	Conductor.
context: Yup!\Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor.\I see...\Then I'll have to be careful!\But I bet that Illusion Contactor...\Conductor. response:	I don't think he's a bad person!
context: Nothing good happened, but it was good anyway.\I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor.\I see...\Then I'll have to be careful!\But I bet that Illusion Contactor...\Conductor.\I don't think he's a bad person! response:	Lately, I haven't spent much time talking with Okarin.
context: I understand... You saw some kind of illusion.\It may be an attack by Organization General Illusion Conductor.\I see...\Then I'll have to be careful!\But I bet that Illusion Contactor...\Conductor.\I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin. response:	It used to be that when I saw him,
context: It may be an attack by Organization General Illusion Conductor.\I see...\Then I'll have to be careful!\But I bet that Illusion Contactor...\Conductor.\I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him, response:	I could tell what he was thinking.
context: I see...\Then I'll have to be careful!\But I bet that Illusion Contactor...\Conductor.\I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him,\I could tell what he was thinking. response:	But recently, I can't.
context: Then I'll have to be careful!\But I bet that Illusion Contactor...\Conductor.\I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him,\I could tell what he was thinking.\But recently, I can't. response:	Except...
context: But I bet that Illusion Contactor...\Conductor.\I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him,\I could tell what he was thinking.\But recently, I can't.\Except... response:	He looks like he's really suffering...
context: Conductor.\I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him,\I could tell what he was thinking.\But recently, I can't.\Except...\He looks like he's really suffering... response:	Like he's always about to cry.
context: I don't think he's a bad person!\Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him,\I could tell what he was thinking.\But recently, I can't.\Except...\He looks like he's really suffering...\Like he's always about to cry. response:	And I know he's thinking about me.
context: Lately, I haven't spent much time talking with Okarin.\It used to be that when I saw him,\I could tell what he was thinking.\But recently, I can't.\Except...\He looks like he's really suffering...\Like he's always about to cry.\And I know he's thinking about me. response:	I don't want to be a burden to him...
context: It used to be that when I saw him,\I could tell what he was thinking.\But recently, I can't.\Except...\He looks like he's really suffering...\Like he's always about to cry.\And I know he's thinking about me.\I don't want to be a burden to him... response:	I'm sorry! I was talking about something sad again!
context: I could tell what he was thinking.\But recently, I can't.\Except...\He looks like he's really suffering...\Like he's always about to cry.\And I know he's thinking about me.\I don't want to be a burden to him...\I'm sorry! I was talking about something sad again! response:	Maybe Mayushii's been lonely lately.
context: But recently, I can't.\Except...\He looks like he's really suffering...\Like he's always about to cry.\And I know he's thinking about me.\I don't want to be a burden to him...\I'm sorry! I was talking about something sad again!\Maybe Mayushii's been lonely lately. response:	Granny, I can't stay this way forever.
context: Except...\He looks like he's really suffering...\Like he's always about to cry.\And I know he's thinking about me.\I don't want to be a burden to him...\I'm sorry! I was talking about something sad again!\Maybe Mayushii's been lonely lately.\Granny, I can't stay this way forever. response:	You can.
context: He looks like he's really suffering...\Like he's always about to cry.\And I know he's thinking about me.\I don't want to be a burden to him...\I'm sorry! I was talking about something sad again!\Maybe Mayushii's been lonely lately.\Granny, I can't stay this way forever.\You can. response:	It's Okarin!
context: Like he's always about to cry.\And I know he's thinking about me.\I don't want to be a burden to him...\I'm sorry! I was talking about something sad again!\Maybe Mayushii's been lonely lately.\Granny, I can't stay this way forever.\You can.\It's Okarin! response:	How did you know I was here?
