context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: If the Medioh Company sees your ears or tail, they'll take you to the church for sure!\I won't be caught.\Even if I am caught, I can hide my ears and tail for at least a day.\I'm sure you'll come rescue me during that time.\Hey!\You want to save up and open a store, don't you?\This is the perfect chance for me to pay you back for earlier.\Don't be stupid! response:	You'll be killed if you're caught!
context: I won't be caught.\Even if I am caught, I can hide my ears and tail for at least a day.\I'm sure you'll come rescue me during that time.\Hey!\You want to save up and open a store, don't you?\This is the perfect chance for me to pay you back for earlier.\Don't be stupid!\You'll be killed if you're caught! response:	How does that balance out?!
context: Even if I am caught, I can hide my ears and tail for at least a day.\I'm sure you'll come rescue me during that time.\Hey!\You want to save up and open a store, don't you?\This is the perfect chance for me to pay you back for earlier.\Don't be stupid!\You'll be killed if you're caught!\How does that balance out?! response:	Loneliness is a fatal disease.
context: I'm sure you'll come rescue me during that time.\Hey!\You want to save up and open a store, don't you?\This is the perfect chance for me to pay you back for earlier.\Don't be stupid!\You'll be killed if you're caught!\How does that balance out?!\Loneliness is a fatal disease. response:	It's balanced enough.
context: Hey!\You want to save up and open a store, don't you?\This is the perfect chance for me to pay you back for earlier.\Don't be stupid!\You'll be killed if you're caught!\How does that balance out?!\Loneliness is a fatal disease.\It's balanced enough. response:	No!
context: You want to save up and open a store, don't you?\This is the perfect chance for me to pay you back for earlier.\Don't be stupid!\You'll be killed if you're caught!\How does that balance out?!\Loneliness is a fatal disease.\It's balanced enough.\No! response:	I believe in you.
context: This is the perfect chance for me to pay you back for earlier.\Don't be stupid!\You'll be killed if you're caught!\How does that balance out?!\Loneliness is a fatal disease.\It's balanced enough.\No!\I believe in you. response:	Over there!
context: Don't be stupid!\You'll be killed if you're caught!\How does that balance out?!\Loneliness is a fatal disease.\It's balanced enough.\No!\I believe in you.\Over there! response:	There they are! After them!
context: You'll be killed if you're caught!\How does that balance out?!\Loneliness is a fatal disease.\It's balanced enough.\No!\I believe in you.\Over there!\There they are! After them! response:	How is it?
context: How does that balance out?!\Loneliness is a fatal disease.\It's balanced enough.\No!\I believe in you.\Over there!\There they are! After them!\How is it? response:	Just one?
context: Loneliness is a fatal disease.\It's balanced enough.\No!\I believe in you.\Over there!\There they are! After them!\How is it?\Just one? response:	There should be two of them!
context: It's balanced enough.\No!\I believe in you.\Over there!\There they are! After them!\How is it?\Just one?\There should be two of them! response:	There he is!
context: No!\I believe in you.\Over there!\There they are! After them!\How is it?\Just one?\There should be two of them!\There he is! response:	It's Lawrence! We met earlier today! I'm being chased!
context: I believe in you.\Over there!\There they are! After them!\How is it?\Just one?\There should be two of them!\There he is!\It's Lawrence! We met earlier today! I'm being chased! response:	Help me! Please, help me!
context: Over there!\There they are! After them!\How is it?\Just one?\There should be two of them!\There he is!\It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me! response:	There he is!
context: There they are! After them!\How is it?\Just one?\There should be two of them!\There he is!\It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me!\There he is! response:	Wait!
context: How is it?\Just one?\There should be two of them!\There he is!\It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me!\There he is!\Wait! response:	Hand him over to us!
context: Just one?\There should be two of them!\There he is!\It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me!\There he is!\Wait!\Hand him over to us! response:	All of you!
context: There should be two of them!\There he is!\It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me!\There he is!\Wait!\Hand him over to us!\All of you! response:	This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.
context: There he is!\It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me!\There he is!\Wait!\Hand him over to us!\All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile. response:	It's the Duke Milone's Milone Company!
context: It's Lawrence! We met earlier today! I'm being chased!\Help me! Please, help me!\There he is!\Wait!\Hand him over to us!\All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company! response:	This gate belongs to the Duke.
context: Help me! Please, help me!\There he is!\Wait!\Hand him over to us!\All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company!\This gate belongs to the Duke. response:	Everyone within this building is the Duke's guest.
context: There he is!\Wait!\Hand him over to us!\All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company!\This gate belongs to the Duke.\Everyone within this building is the Duke's guest. response:	Additionally, the Duke's guests are under the care and protection of Archduke Laundile!
context: Wait!\Hand him over to us!\All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company!\This gate belongs to the Duke.\Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile! response:	Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!
context: Hand him over to us!\All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company!\This gate belongs to the Duke.\Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal! response:	Fall back!
context: All of you!\This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company!\This gate belongs to the Duke.\Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back! response:	Quite the uproar in the middle of the night, don't you think?
context: This establishment is officially recognized by the 33rd Archduke of the Duchy of Laundile.\It's the Duke Milone's Milone Company!\This gate belongs to the Duke.\Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back!\Quite the uproar in the middle of the night, don't you think? response:	Just what happened?
context: It's the Duke Milone's Milone Company!\This gate belongs to the Duke.\Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back!\Quite the uproar in the middle of the night, don't you think?\Just what happened? response:	Forgive my intrusion.
context: This gate belongs to the Duke.\Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back!\Quite the uproar in the middle of the night, don't you think?\Just what happened?\Forgive my intrusion. response:	And above all, I thank you all for saving me.
context: Everyone within this building is the Duke's guest.\Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back!\Quite the uproar in the middle of the night, don't you think?\Just what happened?\Forgive my intrusion.\And above all, I thank you all for saving me. response:	If you want to give thanks, go offer it to the distant Duke Milone.
context: Additionally, the Duke's guests are under the care and protection of Archduke Laundile!\Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back!\Quite the uproar in the middle of the night, don't you think?\Just what happened?\Forgive my intrusion.\And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone. response:	Nevertheless, who were they?
context: Listen! Hitting this fence with that stick of yours is the same as hitting the Archduke's pedestal!\Fall back!\Quite the uproar in the middle of the night, don't you think?\Just what happened?\Forgive my intrusion.\And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they? response:	They were most likely receiving orders from the Medioh Company.
context: Fall back!\Quite the uproar in the middle of the night, don't you think?\Just what happened?\Forgive my intrusion.\And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company. response:	That's what I believe as well.
context: Quite the uproar in the middle of the night, don't you think?\Just what happened?\Forgive my intrusion.\And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company.\That's what I believe as well. response:	The business proposal I brought here was exposed,
context: Just what happened?\Forgive my intrusion.\And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company.\That's what I believe as well.\The business proposal I brought here was exposed, response:	and now they're trying to obstruct it.
context: Forgive my intrusion.\And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company.\That's what I believe as well.\The business proposal I brought here was exposed,\and now they're trying to obstruct it. response:	Obstruct it?
context: And above all, I thank you all for saving me.\If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company.\That's what I believe as well.\The business proposal I brought here was exposed,\and now they're trying to obstruct it.\Obstruct it? response:	There's a possibility that my companion was captured!
context: If you want to give thanks, go offer it to the distant Duke Milone.\Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company.\That's what I believe as well.\The business proposal I brought here was exposed,\and now they're trying to obstruct it.\Obstruct it?\There's a possibility that my companion was captured! response:	Could you bring her back with your power?
context: Nevertheless, who were they?\They were most likely receiving orders from the Medioh Company.\That's what I believe as well.\The business proposal I brought here was exposed,\and now they're trying to obstruct it.\Obstruct it?\There's a possibility that my companion was captured!\Could you bring her back with your power? response:	Some of our people who heard the uproar went out to gather information,
context: They were most likely receiving orders from the Medioh Company.\That's what I believe as well.\The business proposal I brought here was exposed,\and now they're trying to obstruct it.\Obstruct it?\There's a possibility that my companion was captured!\Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information, response:	and reported that they saw a female being forcibly taken away.
context: That's what I believe as well.\The business proposal I brought here was exposed,\and now they're trying to obstruct it.\Obstruct it?\There's a possibility that my companion was captured!\Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away. response:	That's probably my companion, Horo.
context: The business proposal I brought here was exposed,\and now they're trying to obstruct it.\Obstruct it?\There's a possibility that my companion was captured!\Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo. response:	She decided to be a decoy so that I could make it here.
context: and now they're trying to obstruct it.\Obstruct it?\There's a possibility that my companion was captured!\Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo.\She decided to be a decoy so that I could make it here. response:	I see.
context: Obstruct it?\There's a possibility that my companion was captured!\Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo.\She decided to be a decoy so that I could make it here.\I see. response:	However, for what reason did they capture her?
context: There's a possibility that my companion was captured!\Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo.\She decided to be a decoy so that I could make it here.\I see.\However, for what reason did they capture her? response:	Like I said!
context: Could you bring her back with your power?\Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo.\She decided to be a decoy so that I could make it here.\I see.\However, for what reason did they capture her?\Like I said! response:	It's to prevent us from interfering with the Medioh Company.
context: Some of our people who heard the uproar went out to gather information,\and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo.\She decided to be a decoy so that I could make it here.\I see.\However, for what reason did they capture her?\Like I said!\It's to prevent us from interfering with the Medioh Company. response:	Isn't that a bit strange?
context: and reported that they saw a female being forcibly taken away.\That's probably my companion, Horo.\She decided to be a decoy so that I could make it here.\I see.\However, for what reason did they capture her?\Like I said!\It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange? response:	How so?!
context: That's probably my companion, Horo.\She decided to be a decoy so that I could make it here.\I see.\However, for what reason did they capture her?\Like I said!\It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange?\How so?! response:	Please calm down. Something is strange.
context: She decided to be a decoy so that I could make it here.\I see.\However, for what reason did they capture her?\Like I said!\It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange?\How so?!\Please calm down. Something is strange. response:	Somehow, very strange.
context: I see.\However, for what reason did they capture her?\Like I said!\It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange?\How so?!\Please calm down. Something is strange.\Somehow, very strange. response:	Why?
context: However, for what reason did they capture her?\Like I said!\It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange?\How so?!\Please calm down. Something is strange.\Somehow, very strange.\Why? response:	Please think about it.
context: Like I said!\It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange?\How so?!\Please calm down. Something is strange.\Somehow, very strange.\Why?\Please think about it. response:	They have your companion as a hostage now,
context: It's to prevent us from interfering with the Medioh Company.\Isn't that a bit strange?\How so?!\Please calm down. Something is strange.\Somehow, very strange.\Why?\Please think about it.\They have your companion as a hostage now, response:	but is there anything they can do to obstruct us?
context: Isn't that a bit strange?\How so?!\Please calm down. Something is strange.\Somehow, very strange.\Why?\Please think about it.\They have your companion as a hostage now,\but is there anything they can do to obstruct us? response:	We have already begun to hoard Thoreni silver coins.
context: How so?!\Please calm down. Something is strange.\Somehow, very strange.\Why?\Please think about it.\They have your companion as a hostage now,\but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins. response:	That is to say, we already know all the details behind the underground dealings.
context: Please calm down. Something is strange.\Somehow, very strange.\Why?\Please think about it.\They have your companion as a hostage now,\but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings. response:	If you had simply gathered Thoreni silver coins
context: Somehow, very strange.\Why?\Please think about it.\They have your companion as a hostage now,\but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins response:	and had not told anyone about it, then there would be value in taking a hostage.
context: Why?\Please think about it.\They have your companion as a hostage now,\but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage. response:	However, there aren't any stores that would take action in that situation, are there?
context: Please think about it.\They have your companion as a hostage now,\but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there? response:	That's...
context: They have your companion as a hostage now,\but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there?\That's... response:	Then...
context: but is there anything they can do to obstruct us?\We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there?\That's...\Then... response:	Yes, we have already gathered all the information we need.
context: We have already begun to hoard Thoreni silver coins.\That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there?\That's...\Then...\Yes, we have already gathered all the information we need. response:	It doesn't matter what happens to you or your companions.
context: That is to say, we already know all the details behind the underground dealings.\If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there?\That's...\Then...\Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions. response:	It's very unfortunate, but
context: If you had simply gathered Thoreni silver coins\and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there?\That's...\Then...\Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions.\It's very unfortunate, but response:	we have already invested a vast amount into this.
context: and had not told anyone about it, then there would be value in taking a hostage.\However, there aren't any stores that would take action in that situation, are there?\That's...\Then...\Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions.\It's very unfortunate, but\we have already invested a vast amount into this. response:	If we were to weigh the potentially outrageous profit we could make,
context: However, there aren't any stores that would take action in that situation, are there?\That's...\Then...\Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions.\It's very unfortunate, but\we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make, response:	with the bitterness that you would have with us...
context: That's...\Then...\Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions.\It's very unfortunate, but\we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us... response:	I'm sorry, but I have to think of the company's profits.
context: Then...\Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions.\It's very unfortunate, but\we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits. response:	How could this be...
context: Yes, we have already gathered all the information we need.\It doesn't matter what happens to you or your companions.\It's very unfortunate, but\we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits.\How could this be... response:	Please wait!
context: It doesn't matter what happens to you or your companions.\It's very unfortunate, but\we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits.\How could this be...\Please wait! response:	I can see that your companion is very important to you.
context: It's very unfortunate, but\we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits.\How could this be...\Please wait!\I can see that your companion is very important to you. response:	However, letting this dull your thinking would be getting your priorities completely backwards.
context: we have already invested a vast amount into this.\If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits.\How could this be...\Please wait!\I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards. response:	Forgive me.
context: If we were to weigh the potentially outrageous profit we could make,\with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits.\How could this be...\Please wait!\I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me. response:	It's fine.
context: with the bitterness that you would have with us...\I'm sorry, but I have to think of the company's profits.\How could this be...\Please wait!\I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me.\It's fine. response:	If my wife was in the same situation,
context: I'm sorry, but I have to think of the company's profits.\How could this be...\Please wait!\I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me.\It's fine.\If my wife was in the same situation, response:	I probably wouldn't be able to stay calm, either.
context: How could this be...\Please wait!\I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me.\It's fine.\If my wife was in the same situation,\I probably wouldn't be able to stay calm, either. response:	Even so, it's strange.
context: Please wait!\I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me.\It's fine.\If my wife was in the same situation,\I probably wouldn't be able to stay calm, either.\Even so, it's strange. response:	The Medioh Company should obviously know what we would decide.
context: I can see that your companion is very important to you.\However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me.\It's fine.\If my wife was in the same situation,\I probably wouldn't be able to stay calm, either.\Even so, it's strange.\The Medioh Company should obviously know what we would decide. response:	Obvious... I guess it is.
context: However, letting this dull your thinking would be getting your priorities completely backwards.\Forgive me.\It's fine.\If my wife was in the same situation,\I probably wouldn't be able to stay calm, either.\Even so, it's strange.\The Medioh Company should obviously know what we would decide.\Obvious... I guess it is. response:	Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.
context: Forgive me.\It's fine.\If my wife was in the same situation,\I probably wouldn't be able to stay calm, either.\Even so, it's strange.\The Medioh Company should obviously know what we would decide.\Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations. response:	Do you have any idea why?
context: It's fine.\If my wife was in the same situation,\I probably wouldn't be able to stay calm, either.\Even so, it's strange.\The Medioh Company should obviously know what we would decide.\Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why? response:	Ideas...
context: If my wife was in the same situation,\I probably wouldn't be able to stay calm, either.\Even so, it's strange.\The Medioh Company should obviously know what we would decide.\Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why?\Ideas... response:	It can't be...!
context: I probably wouldn't be able to stay calm, either.\Even so, it's strange.\The Medioh Company should obviously know what we would decide.\Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why?\Ideas...\It can't be...! response:	The profit lying before us is an incredible amount.
context: Even so, it's strange.\The Medioh Company should obviously know what we would decide.\Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why?\Ideas...\It can't be...!\The profit lying before us is an incredible amount. response:	I would very much like for us fulfill this undertaking.
context: The Medioh Company should obviously know what we would decide.\Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why?\Ideas...\It can't be...!\The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking. response:	But...
context: Obvious... I guess it is.\Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why?\Ideas...\It can't be...!\The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking.\But... response:	If you have even the slightest idea, please tell us.
context: Even so, they targeted you, knowing that she wouldn't work as a lever in negotiations.\Do you have any idea why?\Ideas...\It can't be...!\The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking.\But...\If you have even the slightest idea, please tell us. response:	Lawrence!
context: Do you have any idea why?\Ideas...\It can't be...!\The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking.\But...\If you have even the slightest idea, please tell us.\Lawrence! response:	You have an idea, don't you?
context: Ideas...\It can't be...!\The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking.\But...\If you have even the slightest idea, please tell us.\Lawrence!\You have an idea, don't you? response:	Excuse me.
context: It can't be...!\The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking.\But...\If you have even the slightest idea, please tell us.\Lawrence!\You have an idea, don't you?\Excuse me. response:	What is it?
context: The profit lying before us is an incredible amount.\I would very much like for us fulfill this undertaking.\But...\If you have even the slightest idea, please tell us.\Lawrence!\You have an idea, don't you?\Excuse me.\What is it? response:	A letter was thrown in earlier.
context: I would very much like for us fulfill this undertaking.\But...\If you have even the slightest idea, please tell us.\Lawrence!\You have an idea, don't you?\Excuse me.\What is it?\A letter was thrown in earlier. response:	I believe it's connected to this incident.
context: But...\If you have even the slightest idea, please tell us.\Lawrence!\You have an idea, don't you?\Excuse me.\What is it?\A letter was thrown in earlier.\I believe it's connected to this incident. response:	To the wolf and the forest it resides in.
context: If you have even the slightest idea, please tell us.\Lawrence!\You have an idea, don't you?\Excuse me.\What is it?\A letter was thrown in earlier.\I believe it's connected to this incident.\To the wolf and the forest it resides in. response:	I'm sorry, but may I read that first?
context: Lawrence!\You have an idea, don't you?\Excuse me.\What is it?\A letter was thrown in earlier.\I believe it's connected to this incident.\To the wolf and the forest it resides in.\I'm sorry, but may I read that first? response:	Very well.
context: You have an idea, don't you?\Excuse me.\What is it?\A letter was thrown in earlier.\I believe it's connected to this incident.\To the wolf and the forest it resides in.\I'm sorry, but may I read that first?\Very well. response:	Thank you.
context: Excuse me.\What is it?\A letter was thrown in earlier.\I believe it's connected to this incident.\To the wolf and the forest it resides in.\I'm sorry, but may I read that first?\Very well.\Thank you. response:	We have the wolf.
context: What is it?\A letter was thrown in earlier.\I believe it's connected to this incident.\To the wolf and the forest it resides in.\I'm sorry, but may I read that first?\Very well.\Thank you.\We have the wolf. response:	The church doors have already opened.
context: A letter was thrown in earlier.\I believe it's connected to this incident.\To the wolf and the forest it resides in.\I'm sorry, but may I read that first?\Very well.\Thank you.\We have the wolf.\The church doors have already opened. response:	For the wolf to not enter your house,
context: I believe it's connected to this incident.\To the wolf and the forest it resides in.\I'm sorry, but may I read that first?\Very well.\Thank you.\We have the wolf.\The church doors have already opened.\For the wolf to not enter your house, response:	shut the door together with your family.
context: To the wolf and the forest it resides in.\I'm sorry, but may I read that first?\Very well.\Thank you.\We have the wolf.\The church doors have already opened.\For the wolf to not enter your house,\shut the door together with your family. response:	My female companion, Horo, is...
context: I'm sorry, but may I read that first?\Very well.\Thank you.\We have the wolf.\The church doors have already opened.\For the wolf to not enter your house,\shut the door together with your family.\My female companion, Horo, is... response:	She's the incarnation of the wolf that brings an abundant harvest!
context: Very well.\Thank you.\We have the wolf.\The church doors have already opened.\For the wolf to not enter your house,\shut the door together with your family.\My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest! response:	You're...
context: Thank you.\We have the wolf.\The church doors have already opened.\For the wolf to not enter your house,\shut the door together with your family.\My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest!\You're... response:	Seven apples on the witch's tree
context: We have the wolf.\The church doors have already opened.\For the wolf to not enter your house,\shut the door together with your family.\My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest!\You're...\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: The church doors have already opened.\For the wolf to not enter your house,\shut the door together with your family.\My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest!\You're...\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: For the wolf to not enter your house,\shut the door together with your family.\My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest!\You're...\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: shut the door together with your family.\My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest!\You're...\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: My female companion, Horo, is...\She's the incarnation of the wolf that brings an abundant harvest!\You're...\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: She's the incarnation of the wolf that brings an abundant harvest!\You're...\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: You're...\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
