context: Shinonome Institute response:	Nichijou ED
context: I might've made a mistake...\It's Nano's, so what do I do...\Oh! She might get mad at me!\You won't get any snacks for a long time!\Um... here... and here...\What are you doing?\S-Sakamoto, what should I do? This...\What's this? What were you doing!? response:	This is hers, right?
context: It's Nano's, so what do I do...\Oh! She might get mad at me!\You won't get any snacks for a long time!\Um... here... and here...\What are you doing?\S-Sakamoto, what should I do? This...\What's this? What were you doing!?\This is hers, right? response:	You see, it didn't have an eye...
context: Oh! She might get mad at me!\You won't get any snacks for a long time!\Um... here... and here...\What are you doing?\S-Sakamoto, what should I do? This...\What's this? What were you doing!?\This is hers, right?\You see, it didn't have an eye... response:	It can't be helped, try doing what I say.
context: You won't get any snacks for a long time!\Um... here... and here...\What are you doing?\S-Sakamoto, what should I do? This...\What's this? What were you doing!?\This is hers, right?\You see, it didn't have an eye...\It can't be helped, try doing what I say. response:	I'm home!
context: Um... here... and here...\What are you doing?\S-Sakamoto, what should I do? This...\What's this? What were you doing!?\This is hers, right?\You see, it didn't have an eye...\It can't be helped, try doing what I say.\I'm home! response:	Stay in good health.
context: What are you doing?\S-Sakamoto, what should I do? This...\What's this? What were you doing!?\This is hers, right?\You see, it didn't have an eye...\It can't be helped, try doing what I say.\I'm home!\Stay in good health. response:	Ah, Sakamoto!
context: S-Sakamoto, what should I do? This...\What's this? What were you doing!?\This is hers, right?\You see, it didn't have an eye...\It can't be helped, try doing what I say.\I'm home!\Stay in good health.\Ah, Sakamoto! response:	Ah, Sakamoto-san, you're going out?
context: What's this? What were you doing!?\This is hers, right?\You see, it didn't have an eye...\It can't be helped, try doing what I say.\I'm home!\Stay in good health.\Ah, Sakamoto!\Ah, Sakamoto-san, you're going out? response:	Professor, I'm home.
context: This is hers, right?\You see, it didn't have an eye...\It can't be helped, try doing what I say.\I'm home!\Stay in good health.\Ah, Sakamoto!\Ah, Sakamoto-san, you're going out?\Professor, I'm home. response:	I'm late because it took me some time to choose some new books to borrow.
context: You see, it didn't have an eye...\It can't be helped, try doing what I say.\I'm home!\Stay in good health.\Ah, Sakamoto!\Ah, Sakamoto-san, you're going out?\Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow. response:	What are you doing?
context: It can't be helped, try doing what I say.\I'm home!\Stay in good health.\Ah, Sakamoto!\Ah, Sakamoto-san, you're going out?\Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow.\What are you doing? response:	Eh, what's with that stomach of yours?
context: I'm home!\Stay in good health.\Ah, Sakamoto!\Ah, Sakamoto-san, you're going out?\Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow.\What are you doing?\Eh, what's with that stomach of yours? response:	It's not'ehehe'!
context: Stay in good health.\Ah, Sakamoto!\Ah, Sakamoto-san, you're going out?\Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow.\What are you doing?\Eh, what's with that stomach of yours?\It's not'ehehe'! response:	I-It'll be born!
context: Ah, Sakamoto!\Ah, Sakamoto-san, you're going out?\Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow.\What are you doing?\Eh, what's with that stomach of yours?\It's not'ehehe'!\I-It'll be born! response:	No no no, that's not possible.
context: Ah, Sakamoto-san, you're going out?\Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow.\What are you doing?\Eh, what's with that stomach of yours?\It's not'ehehe'!\I-It'll be born!\No no no, that's not possible. response:	It'll be born! It'll be born! It'll be born!
context: Professor, I'm home.\I'm late because it took me some time to choose some new books to borrow.\What are you doing?\Eh, what's with that stomach of yours?\It's not'ehehe'!\I-It'll be born!\No no no, that's not possible.\It'll be born! It'll be born! It'll be born! response:	Um, is this some kind of game?
context: I'm late because it took me some time to choose some new books to borrow.\What are you doing?\Eh, what's with that stomach of yours?\It's not'ehehe'!\I-It'll be born!\No no no, that's not possible.\It'll be born! It'll be born! It'll be born!\Um, is this some kind of game? response:	No it's not! Your little brother is about to be born!
context: What are you doing?\Eh, what's with that stomach of yours?\It's not'ehehe'!\I-It'll be born!\No no no, that's not possible.\It'll be born! It'll be born! It'll be born!\Um, is this some kind of game?\No it's not! Your little brother is about to be born! response:	It's your little brother.
context: Eh, what's with that stomach of yours?\It's not'ehehe'!\I-It'll be born!\No no no, that's not possible.\It'll be born! It'll be born! It'll be born!\Um, is this some kind of game?\No it's not! Your little brother is about to be born!\It's your little brother. response:	T-This isn't good.
context: It's not'ehehe'!\I-It'll be born!\No no no, that's not possible.\It'll be born! It'll be born! It'll be born!\Um, is this some kind of game?\No it's not! Your little brother is about to be born!\It's your little brother.\T-This isn't good. response:	Mio-chan, Mio-chan!
context: I-It'll be born!\No no no, that's not possible.\It'll be born! It'll be born! It'll be born!\Um, is this some kind of game?\No it's not! Your little brother is about to be born!\It's your little brother.\T-This isn't good.\Mio-chan, Mio-chan! response:	What is it?
context: No no no, that's not possible.\It'll be born! It'll be born! It'll be born!\Um, is this some kind of game?\No it's not! Your little brother is about to be born!\It's your little brother.\T-This isn't good.\Mio-chan, Mio-chan!\What is it? response:	Let's play Kokkuri-san!
context: It'll be born! It'll be born! It'll be born!\Um, is this some kind of game?\No it's not! Your little brother is about to be born!\It's your little brother.\T-This isn't good.\Mio-chan, Mio-chan!\What is it?\Let's play Kokkuri-san! response:	Hm? What's that?
context: Um, is this some kind of game?\No it's not! Your little brother is about to be born!\It's your little brother.\T-This isn't good.\Mio-chan, Mio-chan!\What is it?\Let's play Kokkuri-san!\Hm? What's that? response:	Oh, you don't know it?
context: No it's not! Your little brother is about to be born!\It's your little brother.\T-This isn't good.\Mio-chan, Mio-chan!\What is it?\Let's play Kokkuri-san!\Hm? What's that?\Oh, you don't know it? response:	I don't.
context: It's your little brother.\T-This isn't good.\Mio-chan, Mio-chan!\What is it?\Let's play Kokkuri-san!\Hm? What's that?\Oh, you don't know it?\I don't. response:	OK, I'll briefly explain it then.
context: T-This isn't good.\Mio-chan, Mio-chan!\What is it?\Let's play Kokkuri-san!\Hm? What's that?\Oh, you don't know it?\I don't.\OK, I'll briefly explain it then. response:	First you need to prepare a piece of paper by drawing a gate in the middle like this,
context: Mio-chan, Mio-chan!\What is it?\Let's play Kokkuri-san!\Hm? What's that?\Oh, you don't know it?\I don't.\OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this, response:	then you write'yes','no' and the 50 Japanese syllabary on the page.
context: What is it?\Let's play Kokkuri-san!\Hm? What's that?\Oh, you don't know it?\I don't.\OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page. response:	Mmm.
context: Let's play Kokkuri-san!\Hm? What's that?\Oh, you don't know it?\I don't.\OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm. response:	Although in some regions, you're supposed to draw a fried tofu on the paper instead...
context: Hm? What's that?\Oh, you don't know it?\I don't.\OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead... response:	For now, let's just keep it simple.
context: Oh, you don't know it?\I don't.\OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple. response:	Mmm.
context: I don't.\OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple.\Mmm. response:	Then, for Kokkuri-san to be able to come in, you open the north-facing window.
context: OK, I'll briefly explain it then.\First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple.\Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window. response:	Mmm.
context: First you need to prepare a piece of paper by drawing a gate in the middle like this,\then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple.\Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm. response:	Then you set this 10-yen coin on the gate.
context: then you write'yes','no' and the 50 Japanese syllabary on the page.\Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple.\Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm.\Then you set this 10-yen coin on the gate. response:	We put both of our fingers on it and ask a question that you want to know about,
context: Mmm.\Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple.\Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm.\Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about, response:	such as a person's secret, or who someone likes, or something that's bothering you.
context: Although in some regions, you're supposed to draw a fried tofu on the paper instead...\For now, let's just keep it simple.\Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm.\Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you. response:	Mmm.
context: For now, let's just keep it simple.\Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm.\Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you.\Mmm. response:	If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.
context: Mmm.\Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm.\Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you.\Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question. response:	Isn't it amazing?
context: Then, for Kokkuri-san to be able to come in, you open the north-facing window.\Mmm.\Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you.\Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing? response:	There are some taboos though...
context: Mmm.\Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you.\Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing?\There are some taboos though... response:	First, don't do it by yourself... second, don't mess around when doing it...
context: Then you set this 10-yen coin on the gate.\We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you.\Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing?\There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it... response:	or else you will be haunted by spirits...
context: We put both of our fingers on it and ask a question that you want to know about,\such as a person's secret, or who someone likes, or something that's bothering you.\Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing?\There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits... response:	Also, if you stop halfway through, you will be haunted, so be wary.
context: such as a person's secret, or who someone likes, or something that's bothering you.\Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing?\There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary. response:	I see.
context: Mmm.\If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing?\There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary.\I see. response:	It's something like that.
context: If you do that, all by itself, the 10-yen coin will move and Kokkuri-san will answer your question.\Isn't it amazing?\There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary.\I see.\It's something like that. response:	It's a pretty dangerous game, don't you think?
context: Isn't it amazing?\There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary.\I see.\It's something like that.\It's a pretty dangerous game, don't you think? response:	Anyway, why don't you give it a try?
context: There are some taboos though...\First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary.\I see.\It's something like that.\It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try? response:	It's OK.
context: First, don't do it by yourself... second, don't mess around when doing it...\or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary.\I see.\It's something like that.\It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try?\It's OK. response:	Whaaat?
context: or else you will be haunted by spirits...\Also, if you stop halfway through, you will be haunted, so be wary.\I see.\It's something like that.\It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try?\It's OK.\Whaaat? response:	Um... well that's all for today.
context: Also, if you stop halfway through, you will be haunted, so be wary.\I see.\It's something like that.\It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try?\It's OK.\Whaaat?\Um... well that's all for today. response:	Tomorrow we have a mini-test, so everyone please study for it.
context: I see.\It's something like that.\It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try?\It's OK.\Whaaat?\Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it. response:	Eh? Postpone it, postpone it!
context: It's something like that.\It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try?\It's OK.\Whaaat?\Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it! response:	Wouldn't the outcome be exactly the same for you no matter how long it's postponed?
context: It's a pretty dangerous game, don't you think?\Anyway, why don't you give it a try?\It's OK.\Whaaat?\Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed? response:	Probably.
context: Anyway, why don't you give it a try?\It's OK.\Whaaat?\Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably. response:	Sakurai-sensei.
context: It's OK.\Whaaat?\Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably.\Sakurai-sensei. response:	What is it, Aioi-san?
context: Whaaat?\Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably.\Sakurai-sensei.\What is it, Aioi-san? response:	There's something I want to ask you.
context: Um... well that's all for today.\Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably.\Sakurai-sensei.\What is it, Aioi-san?\There's something I want to ask you. response:	Yes?
context: Tomorrow we have a mini-test, so everyone please study for it.\Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably.\Sakurai-sensei.\What is it, Aioi-san?\There's something I want to ask you.\Yes? response:	Um... about the test we had before.
context: Eh? Postpone it, postpone it!\Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably.\Sakurai-sensei.\What is it, Aioi-san?\There's something I want to ask you.\Yes?\Um... about the test we had before. response:	What is this?
context: Wouldn't the outcome be exactly the same for you no matter how long it's postponed?\Probably.\Sakurai-sensei.\What is it, Aioi-san?\There's something I want to ask you.\Yes?\Um... about the test we had before.\What is this? response:	Um... That's a fly.
context: Probably.\Sakurai-sensei.\What is it, Aioi-san?\There's something I want to ask you.\Yes?\Um... about the test we had before.\What is this?\Um... That's a fly. response:	No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?
context: Sakurai-sensei.\What is it, Aioi-san?\There's something I want to ask you.\Yes?\Um... about the test we had before.\What is this?\Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei? response:	Yes. I thought that if I included some pictures, the test might be a little easier...
context: What is it, Aioi-san?\There's something I want to ask you.\Yes?\Um... about the test we had before.\What is this?\Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier... response:	You draw very interesting pictures, Sensei.
context: There's something I want to ask you.\Yes?\Um... about the test we had before.\What is this?\Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei. response:	I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?
context: Yes?\Um... about the test we had before.\What is this?\Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it? response:	Ah! That's right.
context: Um... about the test we had before.\What is this?\Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right. response:	Could you include a picture that I've drawn next time?
context: What is this?\Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right.\Could you include a picture that I've drawn next time? response:	I'll draw something really cool!
context: Um... That's a fly.\No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right.\Could you include a picture that I've drawn next time?\I'll draw something really cool! response:	OK.
context: No, not the answer. I'm talking about this thing that looks like it'd vanish pretty easily... did you draw it, Sensei?\Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right.\Could you include a picture that I've drawn next time?\I'll draw something really cool!\OK. response:	Ah, Mio-chan!
context: Yes. I thought that if I included some pictures, the test might be a little easier...\You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right.\Could you include a picture that I've drawn next time?\I'll draw something really cool!\OK.\Ah, Mio-chan! response:	Listen, listen. My picture's going to be in the test.
context: You draw very interesting pictures, Sensei.\I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right.\Could you include a picture that I've drawn next time?\I'll draw something really cool!\OK.\Ah, Mio-chan!\Listen, listen. My picture's going to be in the test. response:	Eh? Why?
context: I'm sorry. I'm bad at drawing pictures, so it was hard to understand wasn't it?\Ah! That's right.\Could you include a picture that I've drawn next time?\I'll draw something really cool!\OK.\Ah, Mio-chan!\Listen, listen. My picture's going to be in the test.\Eh? Why? response:	Sensei said she'll put them in.
context: Ah! That's right.\Could you include a picture that I've drawn next time?\I'll draw something really cool!\OK.\Ah, Mio-chan!\Listen, listen. My picture's going to be in the test.\Eh? Why?\Sensei said she'll put them in. response:	If you draw something right now, she'll definitely put yours in, maybe.
context: Could you include a picture that I've drawn next time?\I'll draw something really cool!\OK.\Ah, Mio-chan!\Listen, listen. My picture's going to be in the test.\Eh? Why?\Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe. response:	It's'definitely', but it's still'maybe'?
context: I'll draw something really cool!\OK.\Ah, Mio-chan!\Listen, listen. My picture's going to be in the test.\Eh? Why?\Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'? response:	Uh... you're not going to draw something?
context: OK.\Ah, Mio-chan!\Listen, listen. My picture's going to be in the test.\Eh? Why?\Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something? response:	No, I'm fine. I'll pass on that.
context: Ah, Mio-chan!\Listen, listen. My picture's going to be in the test.\Eh? Why?\Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something?\No, I'm fine. I'll pass on that. response:	Besides, I have to return this.
context: Listen, listen. My picture's going to be in the test.\Eh? Why?\Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something?\No, I'm fine. I'll pass on that.\Besides, I have to return this. response:	Oh, really?
context: Eh? Why?\Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something?\No, I'm fine. I'll pass on that.\Besides, I have to return this.\Oh, really? response:	All right! One cool guy -
context: Sensei said she'll put them in.\If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something?\No, I'm fine. I'll pass on that.\Besides, I have to return this.\Oh, really?\All right! One cool guy - response:	Something like this?
context: If you draw something right now, she'll definitely put yours in, maybe.\It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something?\No, I'm fine. I'll pass on that.\Besides, I have to return this.\Oh, really?\All right! One cool guy -\Something like this? response:	Uwah! He's so cool!
context: It's'definitely', but it's still'maybe'?\Uh... you're not going to draw something?\No, I'm fine. I'll pass on that.\Besides, I have to return this.\Oh, really?\All right! One cool guy -\Something like this?\Uwah! He's so cool! response:	Aioi-san, you're so good at drawing. You have my respect.
context: Uh... you're not going to draw something?\No, I'm fine. I'll pass on that.\Besides, I have to return this.\Oh, really?\All right! One cool guy -\Something like this?\Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect. response:	No, I'm not that good... I'm awesome at it!
context: No, I'm fine. I'll pass on that.\Besides, I have to return this.\Oh, really?\All right! One cool guy -\Something like this?\Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it! response:	Just kidding.
context: Besides, I have to return this.\Oh, really?\All right! One cool guy -\Something like this?\Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it!\Just kidding. response:	Incidentally, his name is Samidare George.
context: Oh, really?\All right! One cool guy -\Something like this?\Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it!\Just kidding.\Incidentally, his name is Samidare George. response:	That's even cooler.
context: All right! One cool guy -\Something like this?\Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it!\Just kidding.\Incidentally, his name is Samidare George.\That's even cooler. response:	Cool?!
context: Something like this?\Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it!\Just kidding.\Incidentally, his name is Samidare George.\That's even cooler.\Cool?! response:	Hold on a second you two.
context: Uwah! He's so cool!\Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it!\Just kidding.\Incidentally, his name is Samidare George.\That's even cooler.\Cool?!\Hold on a second you two. response:	Normally, what you'd call cool is...
context: Aioi-san, you're so good at drawing. You have my respect.\No, I'm not that good... I'm awesome at it!\Just kidding.\Incidentally, his name is Samidare George.\That's even cooler.\Cool?!\Hold on a second you two.\Normally, what you'd call cool is... response:	something like this, right?
context: No, I'm not that good... I'm awesome at it!\Just kidding.\Incidentally, his name is Samidare George.\That's even cooler.\Cool?!\Hold on a second you two.\Normally, what you'd call cool is...\something like this, right? response:	Piss off!
context: Just kidding.\Incidentally, his name is Samidare George.\That's even cooler.\Cool?!\Hold on a second you two.\Normally, what you'd call cool is...\something like this, right?\Piss off! response:	Uwah! Amazing! It's just like a manga.
context: Incidentally, his name is Samidare George.\That's even cooler.\Cool?!\Hold on a second you two.\Normally, what you'd call cool is...\something like this, right?\Piss off!\Uwah! Amazing! It's just like a manga. response:	Naganohara-san, do you draw manga or something?
context: That's even cooler.\Cool?!\Hold on a second you two.\Normally, what you'd call cool is...\something like this, right?\Piss off!\Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something? response:	No, well, only a little.
context: Cool?!\Hold on a second you two.\Normally, what you'd call cool is...\something like this, right?\Piss off!\Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something?\No, well, only a little. response:	Amazing! Please show me next time.
context: Hold on a second you two.\Normally, what you'd call cool is...\something like this, right?\Piss off!\Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something?\No, well, only a little.\Amazing! Please show me next time. response:	That is, well...
context: Normally, what you'd call cool is...\something like this, right?\Piss off!\Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something?\No, well, only a little.\Amazing! Please show me next time.\That is, well... response:	Eh? You can't?
context: something like this, right?\Piss off!\Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something?\No, well, only a little.\Amazing! Please show me next time.\That is, well...\Eh? You can't? response:	I want to see it. Please show it to me.
context: Piss off!\Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something?\No, well, only a little.\Amazing! Please show me next time.\That is, well...\Eh? You can't?\I want to see it. Please show it to me. response:	Eh... ah... but...
context: Uwah! Amazing! It's just like a manga.\Naganohara-san, do you draw manga or something?\No, well, only a little.\Amazing! Please show me next time.\That is, well...\Eh? You can't?\I want to see it. Please show it to me.\Eh... ah... but... response:	Give that back to me!
context: Naganohara-san, do you draw manga or something?\No, well, only a little.\Amazing! Please show me next time.\That is, well...\Eh? You can't?\I want to see it. Please show it to me.\Eh... ah... but...\Give that back to me! response:	Mine are much cooler.
context: No, well, only a little.\Amazing! Please show me next time.\That is, well...\Eh? You can't?\I want to see it. Please show it to me.\Eh... ah... but...\Give that back to me!\Mine are much cooler. response:	You just ripped off mine!
context: Amazing! Please show me next time.\That is, well...\Eh? You can't?\I want to see it. Please show it to me.\Eh... ah... but...\Give that back to me!\Mine are much cooler.\You just ripped off mine! response:	I didn't rip it off.
context: That is, well...\Eh? You can't?\I want to see it. Please show it to me.\Eh... ah... but...\Give that back to me!\Mine are much cooler.\You just ripped off mine!\I didn't rip it off. response:	Yes, you did.
context: Eh? You can't?\I want to see it. Please show it to me.\Eh... ah... but...\Give that back to me!\Mine are much cooler.\You just ripped off mine!\I didn't rip it off.\Yes, you did. response:	This kind of rip-off is known as homage.
context: I want to see it. Please show it to me.\Eh... ah... but...\Give that back to me!\Mine are much cooler.\You just ripped off mine!\I didn't rip it off.\Yes, you did.\This kind of rip-off is known as homage. response:	You just admitted it!
context: Eh... ah... but...\Give that back to me!\Mine are much cooler.\You just ripped off mine!\I didn't rip it off.\Yes, you did.\This kind of rip-off is known as homage.\You just admitted it! response:	Uwah! So cool!
context: Give that back to me!\Mine are much cooler.\You just ripped off mine!\I didn't rip it off.\Yes, you did.\This kind of rip-off is known as homage.\You just admitted it!\Uwah! So cool! response:	Anything works for you?!
context: Mine are much cooler.\You just ripped off mine!\I didn't rip it off.\Yes, you did.\This kind of rip-off is known as homage.\You just admitted it!\Uwah! So cool!\Anything works for you?! response:	Well, how about this?
