context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power.\Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it.\It's over.\The deep wound that Crona suffers from definitely worries me... response:	but I don't think their condition is that serious.
context: The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power.\Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it.\It's over.\The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious. response:	Crona.
context: Demon Hunter's true power.\Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it.\It's over.\The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious.\Crona. response:	What's that?
context: Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it.\It's over.\The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious.\Crona.\What's that? response:	It's a post card my mother sent me.
context: Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it.\It's over.\The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious.\Crona.\What's that?\It's a post card my mother sent me. response:	There's something written on it, but I couldn't read it.
context: you'll never be able to kill the Kishin with it.\It's over.\The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious.\Crona.\What's that?\It's a post card my mother sent me.\There's something written on it, but I couldn't read it. response:	Shaja'at.
context: It's over.\The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious.\Crona.\What's that?\It's a post card my mother sent me.\There's something written on it, but I couldn't read it.\Shaja'at. response:	Eh?
context: The deep wound that Crona suffers from definitely worries me...\but I don't think their condition is that serious.\Crona.\What's that?\It's a post card my mother sent me.\There's something written on it, but I couldn't read it.\Shaja'at.\Eh? response:	What does it mean?
context: but I don't think their condition is that serious.\Crona.\What's that?\It's a post card my mother sent me.\There's something written on it, but I couldn't read it.\Shaja'at.\Eh?\What does it mean? response:	Is it some kind of incantation?
context: Crona.\What's that?\It's a post card my mother sent me.\There's something written on it, but I couldn't read it.\Shaja'at.\Eh?\What does it mean?\Is it some kind of incantation? response:	Courage.
context: What's that?\It's a post card my mother sent me.\There's something written on it, but I couldn't read it.\Shaja'at.\Eh?\What does it mean?\Is it some kind of incantation?\Courage. response:	That's the one word that's written there.
context: It's a post card my mother sent me.\There's something written on it, but I couldn't read it.\Shaja'at.\Eh?\What does it mean?\Is it some kind of incantation?\Courage.\That's the one word that's written there. response:	Courage?
context: There's something written on it, but I couldn't read it.\Shaja'at.\Eh?\What does it mean?\Is it some kind of incantation?\Courage.\That's the one word that's written there.\Courage? response:	It's truly a magnificent word.
context: Shaja'at.\Eh?\What does it mean?\Is it some kind of incantation?\Courage.\That's the one word that's written there.\Courage?\It's truly a magnificent word. response:	I'm sure there's a lot of meaning behind that one word.
context: Eh?\What does it mean?\Is it some kind of incantation?\Courage.\That's the one word that's written there.\Courage?\It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word. response:	Yeah.
context: What does it mean?\Is it some kind of incantation?\Courage.\That's the one word that's written there.\Courage?\It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word.\Yeah. response:	Stein and I will head back to Shibusen first.
context: Is it some kind of incantation?\Courage.\That's the one word that's written there.\Courage?\It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word.\Yeah.\Stein and I will head back to Shibusen first. response:	Both to report back, and for their treatment.
context: Courage.\That's the one word that's written there.\Courage?\It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word.\Yeah.\Stein and I will head back to Shibusen first.\Both to report back, and for their treatment. response:	What are you two gonna do?
context: That's the one word that's written there.\Courage?\It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word.\Yeah.\Stein and I will head back to Shibusen first.\Both to report back, and for their treatment.\What are you two gonna do? response:	We'll go find the Kishin.
context: Courage?\It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word.\Yeah.\Stein and I will head back to Shibusen first.\Both to report back, and for their treatment.\What are you two gonna do?\We'll go find the Kishin. response:	I figured you'd say that.
context: It's truly a magnificent word.\I'm sure there's a lot of meaning behind that one word.\Yeah.\Stein and I will head back to Shibusen first.\Both to report back, and for their treatment.\What are you two gonna do?\We'll go find the Kishin.\I figured you'd say that. response:	Listen to me, Maka.
context: I'm sure there's a lot of meaning behind that one word.\Yeah.\Stein and I will head back to Shibusen first.\Both to report back, and for their treatment.\What are you two gonna do?\We'll go find the Kishin.\I figured you'd say that.\Listen to me, Maka. response:	As long as Shinigami-sama is tied to Death City,
context: Yeah.\Stein and I will head back to Shibusen first.\Both to report back, and for their treatment.\What are you two gonna do?\We'll go find the Kishin.\I figured you'd say that.\Listen to me, Maka.\As long as Shinigami-sama is tied to Death City, response:	your anti-demon wavelength could be the only thing that can defeat the Kishin.
context: Stein and I will head back to Shibusen first.\Both to report back, and for their treatment.\What are you two gonna do?\We'll go find the Kishin.\I figured you'd say that.\Listen to me, Maka.\As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin. response:	Do you know what this means?
context: Both to report back, and for their treatment.\What are you two gonna do?\We'll go find the Kishin.\I figured you'd say that.\Listen to me, Maka.\As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means? response:	Yes.
context: What are you two gonna do?\We'll go find the Kishin.\I figured you'd say that.\Listen to me, Maka.\As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means?\Yes. response:	Damn Shibusen, it would seem you don't have enough forces left.
context: We'll go find the Kishin.\I figured you'd say that.\Listen to me, Maka.\As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means?\Yes.\Damn Shibusen, it would seem you don't have enough forces left. response:	Don't even think about taking the Castle of Baba Yaga with just that.
context: I figured you'd say that.\Listen to me, Maka.\As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means?\Yes.\Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that. response:	Huh?
context: Listen to me, Maka.\As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means?\Yes.\Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that.\Huh? response:	What?!
context: As long as Shinigami-sama is tied to Death City,\your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means?\Yes.\Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that.\Huh?\What?! response:	What's happening?
context: your anti-demon wavelength could be the only thing that can defeat the Kishin.\Do you know what this means?\Yes.\Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that.\Huh?\What?!\What's happening? response:	Mosquito-sama, there's something closing in on the castle!
context: Do you know what this means?\Yes.\Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that.\Huh?\What?!\What's happening?\Mosquito-sama, there's something closing in on the castle! response:	The traps are all activated but he's still coming!
context: Yes.\Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that.\Huh?\What?!\What's happening?\Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming! response:	What was that?!
context: Damn Shibusen, it would seem you don't have enough forces left.\Don't even think about taking the Castle of Baba Yaga with just that.\Huh?\What?!\What's happening?\Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming!\What was that?! response:	So you're finally here.
context: Don't even think about taking the Castle of Baba Yaga with just that.\Huh?\What?!\What's happening?\Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming!\What was that?!\So you're finally here. response:	Where is it? Where is it?
context: Huh?\What?!\What's happening?\Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming!\What was that?!\So you're finally here.\Where is it? Where is it? response:	Where's that damned Castle of Baba Yaga?!
context: What?!\What's happening?\Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming!\What was that?!\So you're finally here.\Where is it? Where is it?\Where's that damned Castle of Baba Yaga?! response:	No matter how you look at it, this is it, right?
context: What's happening?\Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming!\What was that?!\So you're finally here.\Where is it? Where is it?\Where's that damned Castle of Baba Yaga?!\No matter how you look at it, this is it, right? response:	Y-yes.
context: Mosquito-sama, there's something closing in on the castle!\The traps are all activated but he's still coming!\What was that?!\So you're finally here.\Where is it? Where is it?\Where's that damned Castle of Baba Yaga?!\No matter how you look at it, this is it, right?\Y-yes. response:	You're finally here.
context: The traps are all activated but he's still coming!\What was that?!\So you're finally here.\Where is it? Where is it?\Where's that damned Castle of Baba Yaga?!\No matter how you look at it, this is it, right?\Y-yes.\You're finally here. response:	Sorry to keep you waiting, Mifune.
context: What was that?!\So you're finally here.\Where is it? Where is it?\Where's that damned Castle of Baba Yaga?!\No matter how you look at it, this is it, right?\Y-yes.\You're finally here.\Sorry to keep you waiting, Mifune. response:	Black Star is here!
