context: dou ka please can you keep my se cret? response:	mu ga mu chuu da that's all right
context: I only watched it once, but I liked it!\Especially the two main characters. It's just as you predicted!\But I didn't expect Misa-chan to do this much for us!\I thought she was gonna ignore us again...\That's fine by me, though.\That error you made when calling her name is unforgivable!\Do you know that?!\I got it... response:	We're going to make today's event a complete success!
context: Especially the two main characters. It's just as you predicted!\But I didn't expect Misa-chan to do this much for us!\I thought she was gonna ignore us again...\That's fine by me, though.\That error you made when calling her name is unforgivable!\Do you know that?!\I got it...\We're going to make today's event a complete success! response:	Satsuki, I'm just perfect for Mimosa's character, aren't I?
context: But I didn't expect Misa-chan to do this much for us!\I thought she was gonna ignore us again...\That's fine by me, though.\That error you made when calling her name is unforgivable!\Do you know that?!\I got it...\We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I? response:	No. You're a boy in middle school, Aoi-kun!
context: I thought she was gonna ignore us again...\That's fine by me, though.\That error you made when calling her name is unforgivable!\Do you know that?!\I got it...\We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun! response:	I won't let you go out to the floor.
context: That's fine by me, though.\That error you made when calling her name is unforgivable!\Do you know that?!\I got it...\We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor. response:	Even when I'm this suitable for the role?
context: That error you made when calling her name is unforgivable!\Do you know that?!\I got it...\We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor.\Even when I'm this suitable for the role? response:	An extra order, a Witch Parfait!
context: Do you know that?!\I got it...\We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor.\Even when I'm this suitable for the role?\An extra order, a Witch Parfait! response:	No-nam-cha-ruru-tte!
context: I got it...\We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor.\Even when I'm this suitable for the role?\An extra order, a Witch Parfait!\No-nam-cha-ruru-tte! response:	Mam-pu-kan!
context: We're going to make today's event a complete success!\Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor.\Even when I'm this suitable for the role?\An extra order, a Witch Parfait!\No-nam-cha-ruru-tte!\Mam-pu-kan! response:	Why the diet spell? Though I answered you instinctively...
context: Satsuki, I'm just perfect for Mimosa's character, aren't I?\No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor.\Even when I'm this suitable for the role?\An extra order, a Witch Parfait!\No-nam-cha-ruru-tte!\Mam-pu-kan!\Why the diet spell? Though I answered you instinctively... response:	You even remembered the core spells that are never really used?
context: No. You're a boy in middle school, Aoi-kun!\I won't let you go out to the floor.\Even when I'm this suitable for the role?\An extra order, a Witch Parfait!\No-nam-cha-ruru-tte!\Mam-pu-kan!\Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used? response:	You didn't even know anything about this before...
context: I won't let you go out to the floor.\Even when I'm this suitable for the role?\An extra order, a Witch Parfait!\No-nam-cha-ruru-tte!\Mam-pu-kan!\Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used?\You didn't even know anything about this before... response:	I watched all of the DVDs.
context: Even when I'm this suitable for the role?\An extra order, a Witch Parfait!\No-nam-cha-ruru-tte!\Mam-pu-kan!\Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used?\You didn't even know anything about this before...\I watched all of the DVDs. response:	All of them?
context: An extra order, a Witch Parfait!\No-nam-cha-ruru-tte!\Mam-pu-kan!\Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used?\You didn't even know anything about this before...\I watched all of the DVDs.\All of them? response:	It took a lot of time, though.
context: No-nam-cha-ruru-tte!\Mam-pu-kan!\Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used?\You didn't even know anything about this before...\I watched all of the DVDs.\All of them?\It took a lot of time, though. response:	I spent all of last night finishing them up.
context: Mam-pu-kan!\Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used?\You didn't even know anything about this before...\I watched all of the DVDs.\All of them?\It took a lot of time, though.\I spent all of last night finishing them up. response:	You even pulled an all-nighter for this?!
context: Why the diet spell? Though I answered you instinctively...\You even remembered the core spells that are never really used?\You didn't even know anything about this before...\I watched all of the DVDs.\All of them?\It took a lot of time, though.\I spent all of last night finishing them up.\You even pulled an all-nighter for this?! response:	Huh? He's coming today as a customer...
context: You even remembered the core spells that are never really used?\You didn't even know anything about this before...\I watched all of the DVDs.\All of them?\It took a lot of time, though.\I spent all of last night finishing them up.\You even pulled an all-nighter for this?!\Huh? He's coming today as a customer... response:	I thought he was already a part of the staff...
context: You didn't even know anything about this before...\I watched all of the DVDs.\All of them?\It took a lot of time, though.\I spent all of last night finishing them up.\You even pulled an all-nighter for this?!\Huh? He's coming today as a customer...\I thought he was already a part of the staff... response:	What are you gonna do? Are you gonna do the magic girl routine in front of him?
context: I watched all of the DVDs.\All of them?\It took a lot of time, though.\I spent all of last night finishing them up.\You even pulled an all-nighter for this?!\Huh? He's coming today as a customer...\I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him? response:	Melt away with Latte Magic today!
context: All of them?\It took a lot of time, though.\I spent all of last night finishing them up.\You even pulled an all-nighter for this?!\Huh? He's coming today as a customer...\I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today! response:	He seems different today...
context: It took a lot of time, though.\I spent all of last night finishing them up.\You even pulled an all-nighter for this?!\Huh? He's coming today as a customer...\I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today!\He seems different today... response:	Normally, he would have replied smugly...
context: I spent all of last night finishing them up.\You even pulled an all-nighter for this?!\Huh? He's coming today as a customer...\I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today!\He seems different today...\Normally, he would have replied smugly... response:	So he really is bothered by Hinata...
context: You even pulled an all-nighter for this?!\Huh? He's coming today as a customer...\I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today!\He seems different today...\Normally, he would have replied smugly...\So he really is bothered by Hinata... response:	I don't really get it, but it's time for Mimosa to-
context: Huh? He's coming today as a customer...\I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today!\He seems different today...\Normally, he would have replied smugly...\So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to- response:	You stay here.
context: I thought he was already a part of the staff...\What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today!\He seems different today...\Normally, he would have replied smugly...\So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to-\You stay here. response:	Sorry for the wait!
context: What are you gonna do? Are you gonna do the magic girl routine in front of him?\Melt away with Latte Magic today!\He seems different today...\Normally, he would have replied smugly...\So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to-\You stay here.\Sorry for the wait! response:	Sorry for the wait, miladies!
context: Melt away with Latte Magic today!\He seems different today...\Normally, he would have replied smugly...\So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to-\You stay here.\Sorry for the wait!\Sorry for the wait, miladies! response:	How was today's special, the Magical Miracle Parfait?
context: He seems different today...\Normally, he would have replied smugly...\So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to-\You stay here.\Sorry for the wait!\Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait? response:	I enjoyed it. It was miraculous.
context: Normally, he would have replied smugly...\So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to-\You stay here.\Sorry for the wait!\Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous. response:	Do you really mean that?
context: So he really is bothered by Hinata...\I don't really get it, but it's time for Mimosa to-\You stay here.\Sorry for the wait!\Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous.\Do you really mean that? response:	The girls in the kitchen wanted to hear your opinion.
context: I don't really get it, but it's time for Mimosa to-\You stay here.\Sorry for the wait!\Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous.\Do you really mean that?\The girls in the kitchen wanted to hear your opinion. response:	Use a pointed spoon when putting the quenelles on top.
context: You stay here.\Sorry for the wait!\Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous.\Do you really mean that?\The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top. response:	I'm sure they'll get better with some practice.
context: Sorry for the wait!\Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous.\Do you really mean that?\The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice. response:	Quene- Pointed spoon, right?
context: Sorry for the wait, miladies!\How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous.\Do you really mean that?\The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice.\Quene- Pointed spoon, right? response:	For this parfait, the frills around the rose decoration was nicely done.
context: How was today's special, the Magical Miracle Parfait?\I enjoyed it. It was miraculous.\Do you really mean that?\The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice.\Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done. response:	However, I think the sponge cake inside should be a little firmer...
context: I enjoyed it. It was miraculous.\Do you really mean that?\The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice.\Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer... response:	That's quite a lot of opinions you have there...
context: Do you really mean that?\The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice.\Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there... response:	Shall I write them down on a memo?
context: The girls in the kitchen wanted to hear your opinion.\Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice.\Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there...\Shall I write them down on a memo? response:	Really, just who are you, Usui?
context: Use a pointed spoon when putting the quenelles on top.\I'm sure they'll get better with some practice.\Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there...\Shall I write them down on a memo?\Really, just who are you, Usui? response:	You're not just another ordinary guy, that I know.
context: I'm sure they'll get better with some practice.\Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there...\Shall I write them down on a memo?\Really, just who are you, Usui?\You're not just another ordinary guy, that I know. response:	I'll take that as a compliment.
context: Quene- Pointed spoon, right?\For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there...\Shall I write them down on a memo?\Really, just who are you, Usui?\You're not just another ordinary guy, that I know.\I'll take that as a compliment. response:	A certain someone has been calling me this,
context: For this parfait, the frills around the rose decoration was nicely done.\However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there...\Shall I write them down on a memo?\Really, just who are you, Usui?\You're not just another ordinary guy, that I know.\I'll take that as a compliment.\A certain someone has been calling me this, response:	so just think of me as another perverted alien.
context: However, I think the sponge cake inside should be a little firmer...\That's quite a lot of opinions you have there...\Shall I write them down on a memo?\Really, just who are you, Usui?\You're not just another ordinary guy, that I know.\I'll take that as a compliment.\A certain someone has been calling me this,\so just think of me as another perverted alien. response:	Misaki-chan! I've come to play!
context: That's quite a lot of opinions you have there...\Shall I write them down on a memo?\Really, just who are you, Usui?\You're not just another ordinary guy, that I know.\I'll take that as a compliment.\A certain someone has been calling me this,\so just think of me as another perverted alien.\Misaki-chan! I've come to play! response:	Shintani!
context: Shall I write them down on a memo?\Really, just who are you, Usui?\You're not just another ordinary guy, that I know.\I'll take that as a compliment.\A certain someone has been calling me this,\so just think of me as another perverted alien.\Misaki-chan! I've come to play!\Shintani! response:	Why are you here?!
context: Really, just who are you, Usui?\You're not just another ordinary guy, that I know.\I'll take that as a compliment.\A certain someone has been calling me this,\so just think of me as another perverted alien.\Misaki-chan! I've come to play!\Shintani!\Why are you here?! response:	Rather, you knew about Misa-chan working here?!
context: You're not just another ordinary guy, that I know.\I'll take that as a compliment.\A certain someone has been calling me this,\so just think of me as another perverted alien.\Misaki-chan! I've come to play!\Shintani!\Why are you here?!\Rather, you knew about Misa-chan working here?! response:	Oh, you guys are here to see her as well?
context: I'll take that as a compliment.\A certain someone has been calling me this,\so just think of me as another perverted alien.\Misaki-chan! I've come to play!\Shintani!\Why are you here?!\Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well? response:	You're wrong!!
context: A certain someone has been calling me this,\so just think of me as another perverted alien.\Misaki-chan! I've come to play!\Shintani!\Why are you here?!\Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well?\You're wrong!! response:	It's not Misaki-chan, but Misa-chan!
context: so just think of me as another perverted alien.\Misaki-chan! I've come to play!\Shintani!\Why are you here?!\Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well?\You're wrong!!\It's not Misaki-chan, but Misa-chan! response:	That's the law here in Maid Latte!
context: Misaki-chan! I've come to play!\Shintani!\Why are you here?!\Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well?\You're wrong!!\It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte! response:	You're here too, eh?
context: Shintani!\Why are you here?!\Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well?\You're wrong!!\It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte!\You're here too, eh? response:	Today's event is not an all-you-can-eat. Are you fine with that?
context: Why are you here?!\Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well?\You're wrong!!\It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte!\You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that? response:	So that is Hinata...
context: Rather, you knew about Misa-chan working here?!\Oh, you guys are here to see her as well?\You're wrong!!\It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte!\You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata... response:	It's getting interesting, isn't it? It's all that dimwit's fault.
context: Oh, you guys are here to see her as well?\You're wrong!!\It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte!\You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault. response:	You two, chill out!
context: You're wrong!!\It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte!\You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out! response:	Oh yeah! Time to use the patch-up spell!
context: It's not Misaki-chan, but Misa-chan!\That's the law here in Maid Latte!\You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out!\Oh yeah! Time to use the patch-up spell! response:	Ukinpa, Wakunpa, Let's be friends!
context: That's the law here in Maid Latte!\You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out!\Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends! response:	Huh?
context: You're here too, eh?\Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out!\Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends!\Huh? response:	That's not strong enough! They need some of Mimosa's Boys Love Spell-
context: Today's event is not an all-you-can-eat. Are you fine with that?\So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out!\Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends!\Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell- response:	You're not allowed to go out, Aoi.
context: So that is Hinata...\It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out!\Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends!\Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi. response:	Sorry for the wait!
context: It's getting interesting, isn't it? It's all that dimwit's fault.\You two, chill out!\Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends!\Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi.\Sorry for the wait! response:	It's the Magical Russian Roulette!
context: You two, chill out!\Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends!\Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi.\Sorry for the wait!\It's the Magical Russian Roulette! response:	I've been waiting for this!
context: Oh yeah! Time to use the patch-up spell!\Ukinpa, Wakunpa, Let's be friends!\Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi.\Sorry for the wait!\It's the Magical Russian Roulette!\I've been waiting for this! response:	This is the special event today!
context: Ukinpa, Wakunpa, Let's be friends!\Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi.\Sorry for the wait!\It's the Magical Russian Roulette!\I've been waiting for this!\This is the special event today! response:	Okay, one of these contains a magical juice.
context: Huh?\That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi.\Sorry for the wait!\It's the Magical Russian Roulette!\I've been waiting for this!\This is the special event today!\Okay, one of these contains a magical juice. response:	The one who drinks it has to put on a straight face, and I have to guess who drank it.
context: That's not strong enough! They need some of Mimosa's Boys Love Spell-\You're not allowed to go out, Aoi.\Sorry for the wait!\It's the Magical Russian Roulette!\I've been waiting for this!\This is the special event today!\Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it. response:	If you beat me, you can choose either a specially-made coaster, or a commemoration photo-
context: You're not allowed to go out, Aoi.\Sorry for the wait!\It's the Magical Russian Roulette!\I've been waiting for this!\This is the special event today!\Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo- response:	The photo, of course!
context: Sorry for the wait!\It's the Magical Russian Roulette!\I've been waiting for this!\This is the special event today!\Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course! response:	Okay, I got it.
context: It's the Magical Russian Roulette!\I've been waiting for this!\This is the special event today!\Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course!\Okay, I got it. response:	I'll cast a spell right now. Don't hold back on me,'kay?
context: I've been waiting for this!\This is the special event today!\Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course!\Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay? response:	Wait, what kind of spell?
context: This is the special event today!\Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course!\Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell? response:	A spell that renders you incapable of lying
context: Okay, one of these contains a magical juice.\The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course!\Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell?\A spell that renders you incapable of lying response:	Dorinpa Dorunpa! Now you can't lie!
context: The one who drinks it has to put on a straight face, and I have to guess who drank it.\If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course!\Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell?\A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie! response:	What's wrong?!
context: If you beat me, you can choose either a specially-made coaster, or a commemoration photo-\The photo, of course!\Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell?\A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie!\What's wrong?! response:	Get hold of yourself!
context: The photo, of course!\Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell?\A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie!\What's wrong?!\Get hold of yourself! response:	T-This juice is... no joke.
context: Okay, I got it.\I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell?\A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie!\What's wrong?!\Get hold of yourself!\T-This juice is... no joke. response:	The one who drank the magical juice is Master Kurotatsu!
context: I'll cast a spell right now. Don't hold back on me,'kay?\Wait, what kind of spell?\A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie!\What's wrong?!\Get hold of yourself!\T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu! response:	Never mind, give me some water...!
context: Wait, what kind of spell?\A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie!\What's wrong?!\Get hold of yourself!\T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...! response:	Kurotatsu!
context: A spell that renders you incapable of lying\Dorinpa Dorunpa! Now you can't lie!\What's wrong?!\Get hold of yourself!\T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...!\Kurotatsu! response:	Have a safe journey, masters!
context: Dorinpa Dorunpa! Now you can't lie!\What's wrong?!\Get hold of yourself!\T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...!\Kurotatsu!\Have a safe journey, masters! response:	Let's just pull back for today!
context: What's wrong?!\Get hold of yourself!\T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...!\Kurotatsu!\Have a safe journey, masters!\Let's just pull back for today! response:	W-Water...
context: Get hold of yourself!\T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...!\Kurotatsu!\Have a safe journey, masters!\Let's just pull back for today!\W-Water... response:	Kurotatsu!!
context: T-This juice is... no joke.\The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...!\Kurotatsu!\Have a safe journey, masters!\Let's just pull back for today!\W-Water...\Kurotatsu!! response:	W-Water...
context: The one who drank the magical juice is Master Kurotatsu!\Never mind, give me some water...!\Kurotatsu!\Have a safe journey, masters!\Let's just pull back for today!\W-Water...\Kurotatsu!!\W-Water... response:	That looks interesting! I wanna try it, too!
context: Never mind, give me some water...!\Kurotatsu!\Have a safe journey, masters!\Let's just pull back for today!\W-Water...\Kurotatsu!!\W-Water...\That looks interesting! I wanna try it, too! response:	What spell would you like, master?
context: Kurotatsu!\Have a safe journey, masters!\Let's just pull back for today!\W-Water...\Kurotatsu!!\W-Water...\That looks interesting! I wanna try it, too!\What spell would you like, master? response:	How about... a spell to beat my rival?
context: Have a safe journey, masters!\Let's just pull back for today!\W-Water...\Kurotatsu!!\W-Water...\That looks interesting! I wanna try it, too!\What spell would you like, master?\How about... a spell to beat my rival? response:	It's pointless to beat me by magic.
context: Let's just pull back for today!\W-Water...\Kurotatsu!!\W-Water...\That looks interesting! I wanna try it, too!\What spell would you like, master?\How about... a spell to beat my rival?\It's pointless to beat me by magic. response:	He's got a point! You gotta win it by yourself!
context: W-Water...\Kurotatsu!!\W-Water...\That looks interesting! I wanna try it, too!\What spell would you like, master?\How about... a spell to beat my rival?\It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself! response:	Besides, the love spell is a double-edged sword.
context: Kurotatsu!!\W-Water...\That looks interesting! I wanna try it, too!\What spell would you like, master?\How about... a spell to beat my rival?\It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword. response:	Even if it succeeds, there will be a price to pay.
context: W-Water...\That looks interesting! I wanna try it, too!\What spell would you like, master?\How about... a spell to beat my rival?\It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay. response:	Stop! I don't like scary stories!
context: That looks interesting! I wanna try it, too!\What spell would you like, master?\How about... a spell to beat my rival?\It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories! response:	I'm shivering just from listening to the scary consequences!
context: What spell would you like, master?\How about... a spell to beat my rival?\It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences! response:	No one said anything about them...
context: How about... a spell to beat my rival?\It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences!\No one said anything about them... response:	Thanks for the meal.
context: It's pointless to beat me by magic.\He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences!\No one said anything about them...\Thanks for the meal. response:	What's wrong?
context: He's got a point! You gotta win it by yourself!\Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences!\No one said anything about them...\Thanks for the meal.\What's wrong? response:	No...
context: Besides, the love spell is a double-edged sword.\Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences!\No one said anything about them...\Thanks for the meal.\What's wrong?\No... response:	Have a safe trip, master.
context: Even if it succeeds, there will be a price to pay.\Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences!\No one said anything about them...\Thanks for the meal.\What's wrong?\No...\Have a safe trip, master. response:	Have a safe trip, master!
context: Stop! I don't like scary stories!\I'm shivering just from listening to the scary consequences!\No one said anything about them...\Thanks for the meal.\What's wrong?\No...\Have a safe trip, master.\Have a safe trip, master! response:	Misa-chan!
context: I'm shivering just from listening to the scary consequences!\No one said anything about them...\Thanks for the meal.\What's wrong?\No...\Have a safe trip, master.\Have a safe trip, master!\Misa-chan! response:	I've got a spell that I'd like you to cast on me.
context: No one said anything about them...\Thanks for the meal.\What's wrong?\No...\Have a safe trip, master.\Have a safe trip, master!\Misa-chan!\I've got a spell that I'd like you to cast on me. response:	A Seeking spell!
context: Thanks for the meal.\What's wrong?\No...\Have a safe trip, master.\Have a safe trip, master!\Misa-chan!\I've got a spell that I'd like you to cast on me.\A Seeking spell! response:	Seeking spell?
