context: = LOGO START = response:	= LOGO END =
context: I didn't think you were so simple-minded.\What if I said I plan to sell a substantial amount of pyrite at the same time?\How much?\One thousand Trenni silver worth.\A thousand?!\No wa\Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops. response:	Have you completely lost it?
context: What if I said I plan to sell a substantial amount of pyrite at the same time?\How much?\One thousand Trenni silver worth.\A thousand?!\No wa\Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops.\Have you completely lost it? response:	No.
context: How much?\One thousand Trenni silver worth.\A thousand?!\No wa\Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops.\Have you completely lost it?\No. response:	If I can get 500 silver worth of pyrite by the end of it all,
context: One thousand Trenni silver worth.\A thousand?!\No wa\Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops.\Have you completely lost it?\No.\If I can get 500 silver worth of pyrite by the end of it all, response:	however much the price rises or falls, I won't lose out.
context: A thousand?!\No wa\Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops.\Have you completely lost it?\No.\If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out. response:	Damn! You're selling on credit?
context: No wa\Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops.\Have you completely lost it?\No.\If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out.\Damn! You're selling on credit? response:	Exactly.
context: Do you have any idea how much you'll lose by doing that?\I don't care how much its value drops.\Have you completely lost it?\No.\If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out.\Damn! You're selling on credit?\Exactly. response:	So is that all you wanted me to do?
context: I don't care how much its value drops.\Have you completely lost it?\No.\If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out.\Damn! You're selling on credit?\Exactly.\So is that all you wanted me to do? response:	No, there's one more thing.
context: Have you completely lost it?\No.\If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out.\Damn! You're selling on credit?\Exactly.\So is that all you wanted me to do?\No, there's one more thing. response:	I'd like you to buy up Pyrite.
context: No.\If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out.\Damn! You're selling on credit?\Exactly.\So is that all you wanted me to do?\No, there's one more thing.\I'd like you to buy up Pyrite. response:	Didn't you make the contract after finding a buyer?
context: If I can get 500 silver worth of pyrite by the end of it all,\however much the price rises or falls, I won't lose out.\Damn! You're selling on credit?\Exactly.\So is that all you wanted me to do?\No, there's one more thing.\I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer? response:	Unfortunately I didn't have the time.
context: however much the price rises or falls, I won't lose out.\Damn! You're selling on credit?\Exactly.\So is that all you wanted me to do?\No, there's one more thing.\I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time. response:	You're hopeless...
context: Damn! You're selling on credit?\Exactly.\So is that all you wanted me to do?\No, there's one more thing.\I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time.\You're hopeless... response:	The best way to buy it up quietly, without affecting the market,
context: Exactly.\So is that all you wanted me to do?\No, there's one more thing.\I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time.\You're hopeless...\The best way to buy it up quietly, without affecting the market, response:	would be to influence the town merchants to each buy a little, right?
context: So is that all you wanted me to do?\No, there's one more thing.\I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time.\You're hopeless...\The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right? response:	I don't mind if you have to pay a little more than market value.
context: No, there's one more thing.\I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time.\You're hopeless...\The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value. response:	If they'll buy a relatively large amount, I'll pay in Rumione gold coins.
context: I'd like you to buy up Pyrite.\Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time.\You're hopeless...\The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins. response:	I'll also pay you for your services.
context: Didn't you make the contract after finding a buyer?\Unfortunately I didn't have the time.\You're hopeless...\The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services. response:	Respectably, too.
context: Unfortunately I didn't have the time.\You're hopeless...\The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services.\Respectably, too. response:	No can do.
context: You're hopeless...\The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services.\Respectably, too.\No can do. response:	Good, then...
context: The best way to buy it up quietly, without affecting the market,\would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services.\Respectably, too.\No can do.\Good, then... response:	Huh?
context: would be to influence the town merchants to each buy a little, right?\I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services.\Respectably, too.\No can do.\Good, then...\Huh? response:	I said I'd pay you!
context: I don't mind if you have to pay a little more than market value.\If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services.\Respectably, too.\No can do.\Good, then...\Huh?\I said I'd pay you! response:	And not any small amount, either.
context: If they'll buy a relatively large amount, I'll pay in Rumione gold coins.\I'll also pay you for your services.\Respectably, too.\No can do.\Good, then...\Huh?\I said I'd pay you!\And not any small amount, either. response:	There's no way you'll lose out!
context: I'll also pay you for your services.\Respectably, too.\No can do.\Good, then...\Huh?\I said I'd pay you!\And not any small amount, either.\There's no way you'll lose out! response:	I won't lose out?
context: Respectably, too.\No can do.\Good, then...\Huh?\I said I'd pay you!\And not any small amount, either.\There's no way you'll lose out!\I won't lose out? response:	I'm right, aren't I?
context: No can do.\Good, then...\Huh?\I said I'd pay you!\And not any small amount, either.\There's no way you'll lose out!\I won't lose out?\I'm right, aren't I? response:	I'm not asking you to make an investment, and of course I'll pay in cash.
context: Good, then...\Huh?\I said I'd pay you!\And not any small amount, either.\There's no way you'll lose out!\I won't lose out?\I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash. response:	What could you possibly have to lose?
context: Huh?\I said I'd pay you!\And not any small amount, either.\There's no way you'll lose out!\I won't lose out?\I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose? response:	You'd be able to pay ten Rumione at best, right?
context: I said I'd pay you!\And not any small amount, either.\There's no way you'll lose out!\I won't lose out?\I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right? response:	That's more than enough for you to buy on proxy.
context: And not any small amount, either.\There's no way you'll lose out!\I won't lose out?\I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy. response:	It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!
context: There's no way you'll lose out!\I won't lose out?\I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything! response:	If you're asking me to go around the market buying up pyrite, then it's the same thing.
context: I won't lose out?\I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing. response:	What about that is the same!
context: I'm right, aren't I?\I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same! response:	There are no risks!
context: I'm not asking you to make an investment, and of course I'll pay in cash.\What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same!\There are no risks! response:	I'm just asking you to buy pyrite through your connections.
context: What could you possibly have to lose?\You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same!\There are no risks!\I'm just asking you to buy pyrite through your connections. response:	You're looking at the risks from the perspective of a traveling merchant.
context: You'd be able to pay ten Rumione at best, right?\That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same!\There are no risks!\I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant. response:	I'm a town merchant whose battlefield is this marketplace.
context: That's more than enough for you to buy on proxy.\It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same!\There are no risks!\I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace. response:	Town traders who look to profit from easy money have accepted that their primary business will suffer.
context: It's not like I'm asking you to travel a rocky mountain yourself and bring back a ridiculous amount or anything!\If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same!\There are no risks!\I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer. response:	I am the owner of this store,
context: If you're asking me to go around the market buying up pyrite, then it's the same thing.\What about that is the same!\There are no risks!\I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store, response:	but it isn't just my name that's at stake.
context: What about that is the same!\There are no risks!\I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store,\but it isn't just my name that's at stake. response:	The honor of myself, my wife,
context: There are no risks!\I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store,\but it isn't just my name that's at stake.\The honor of myself, my wife, response:	and everyone related to us
context: I'm just asking you to buy pyrite through your connections.\You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store,\but it isn't just my name that's at stake.\The honor of myself, my wife,\and everyone related to us response:	even my regular customers.
context: You're looking at the risks from the perspective of a traveling merchant.\I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store,\but it isn't just my name that's at stake.\The honor of myself, my wife,\and everyone related to us\even my regular customers. response:	All of that is on the line.
context: I'm a town merchant whose battlefield is this marketplace.\Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store,\but it isn't just my name that's at stake.\The honor of myself, my wife,\and everyone related to us\even my regular customers.\All of that is on the line. response:	There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.
context: Town traders who look to profit from easy money have accepted that their primary business will suffer.\I am the owner of this store,\but it isn't just my name that's at stake.\The honor of myself, my wife,\and everyone related to us\even my regular customers.\All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money. response:	Well, making a little pocket money on the side isn't a bad thing.
context: I am the owner of this store,\but it isn't just my name that's at stake.\The honor of myself, my wife,\and everyone related to us\even my regular customers.\All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing. response:	but buying up 500 silver worth of pyrite is a totally different story.
context: but it isn't just my name that's at stake.\The honor of myself, my wife,\and everyone related to us\even my regular customers.\All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story. response:	What would the townsfolk think of me?
context: The honor of myself, my wife,\and everyone related to us\even my regular customers.\All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me? response:	In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.
context: and everyone related to us\even my regular customers.\All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble. response:	Can you offer a reward that matches that risk?
context: even my regular customers.\All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk? response:	Even for a small shop like mine, the value of the name on the signboard is surprisingly high.
context: All of that is on the line.\There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high. response:	If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.
context: There's no virtue in a town merchant who shows no hesitation in jumping at every opportunity to make easy money.\Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back. response:	That's just the way it is.
context: Well, making a little pocket money on the side isn't a bad thing.\but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is. response:	I'm sorry.
context: but buying up 500 silver worth of pyrite is a totally different story.\What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is.\I'm sorry. response:	No, I'm sorry for asking such a thing.
context: What would the townsfolk think of me?\In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is.\I'm sorry.\No, I'm sorry for asking such a thing. response:	With that companion of yours, I guess it's understandable.
context: In their eyes, I'd be nothing but a worthless merchant who threw his store to the curb on a gamble.\Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is.\I'm sorry.\No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable. response:	But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?
context: Can you offer a reward that matches that risk?\Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is.\I'm sorry.\No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right? response:	Even after seeing her with you only once, that's the impression I get.
context: Even for a small shop like mine, the value of the name on the signboard is surprisingly high.\If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is.\I'm sorry.\No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get. response:	Have some confidence in yourself.
context: If that were tarnished, ten or twenty gold coins wouldn't be enough to buy it back.\That's just the way it is.\I'm sorry.\No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself. response:	A signed marriage certificate was handed to me.
context: That's just the way it is.\I'm sorry.\No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself.\A signed marriage certificate was handed to me. response:	If her guardian ratifies it, the marriage will be complete.
context: I'm sorry.\No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself.\A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete. response:	If nothing had happened, of course I'd be confident.
context: No, I'm sorry for asking such a thing.\With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself.\A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident. response:	In this world, darkness lies an inch ahead, eh?
context: With that companion of yours, I guess it's understandable.\But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself.\A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh? response:	But you're still running the race because you have hope, right?
context: But even if you were to act a little less frantically, she wouldn't be swayed that easily, right?\Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself.\A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right? response:	Right.
context: Even after seeing her with you only once, that's the impression I get.\Have some confidence in yourself.\A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right?\Right. response:	You're quite a daredevil.
context: Have some confidence in yourself.\A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right?\Right.\You're quite a daredevil. response:	Is there anyone else you can go to?
context: A signed marriage certificate was handed to me.\If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right?\Right.\You're quite a daredevil.\Is there anyone else you can go to? response:	I'll try asking Bartose for the time being.
context: If her guardian ratifies it, the marriage will be complete.\If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right?\Right.\You're quite a daredevil.\Is there anyone else you can go to?\I'll try asking Bartose for the time being. response:	I see.
context: If nothing had happened, of course I'd be confident.\In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right?\Right.\You're quite a daredevil.\Is there anyone else you can go to?\I'll try asking Bartose for the time being.\I see. response:	If you get him to talk to that woman...
context: In this world, darkness lies an inch ahead, eh?\But you're still running the race because you have hope, right?\Right.\You're quite a daredevil.\Is there anyone else you can go to?\I'll try asking Bartose for the time being.\I see.\If you get him to talk to that woman... response:	That woman?
context: But you're still running the race because you have hope, right?\Right.\You're quite a daredevil.\Is there anyone else you can go to?\I'll try asking Bartose for the time being.\I see.\If you get him to talk to that woman...\That woman? response:	You know, the chronicler.
context: Right.\You're quite a daredevil.\Is there anyone else you can go to?\I'll try asking Bartose for the time being.\I see.\If you get him to talk to that woman...\That woman?\You know, the chronicler. response:	Remember her?
context: You're quite a daredevil.\Is there anyone else you can go to?\I'll try asking Bartose for the time being.\I see.\If you get him to talk to that woman...\That woman?\You know, the chronicler.\Remember her? response:	That woman has control over this district.
context: Is there anyone else you can go to?\I'll try asking Bartose for the time being.\I see.\If you get him to talk to that woman...\That woman?\You know, the chronicler.\Remember her?\That woman has control over this district. response:	You could say she's the means by which one communicates with the alchemists.
context: I'll try asking Bartose for the time being.\I see.\If you get him to talk to that woman...\That woman?\You know, the chronicler.\Remember her?\That woman has control over this district.\You could say she's the means by which one communicates with the alchemists. response:	Alchemists are easy targets for various reasons, but so many are able to gather here,
context: I see.\If you get him to talk to that woman...\That woman?\You know, the chronicler.\Remember her?\That woman has control over this district.\You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here, response:	mostly due to the presence of that woman.
context: If you get him to talk to that woman...\That woman?\You know, the chronicler.\Remember her?\That woman has control over this district.\You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman. response:	So?
context: That woman?\You know, the chronicler.\Remember her?\That woman has control over this district.\You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman.\So? response:	Alchemists have pyrite, right?
context: You know, the chronicler.\Remember her?\That woman has control over this district.\You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman.\So?\Alchemists have pyrite, right? response:	If you want to make trades without disrupting the market, you'll have to deal with them.
context: Remember her?\That woman has control over this district.\You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman.\So?\Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them. response:	In other words...
context: That woman has control over this district.\You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman.\So?\Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them.\In other words... response:	In other words, their pyrite is untouched!
context: You could say she's the means by which one communicates with the alchemists.\Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman.\So?\Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them.\In other words...\In other words, their pyrite is untouched! response:	That's about all I can do for you.
context: Alchemists are easy targets for various reasons, but so many are able to gather here,\mostly due to the presence of that woman.\So?\Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them.\In other words...\In other words, their pyrite is untouched!\That's about all I can do for you. response:	I know I refused to help, but I'm rooting for you.
context: mostly due to the presence of that woman.\So?\Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them.\In other words...\In other words, their pyrite is untouched!\That's about all I can do for you.\I know I refused to help, but I'm rooting for you. response:	I've learned something important.
context: So?\Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them.\In other words...\In other words, their pyrite is untouched!\That's about all I can do for you.\I know I refused to help, but I'm rooting for you.\I've learned something important. response:	That in itself is profit.
context: Alchemists have pyrite, right?\If you want to make trades without disrupting the market, you'll have to deal with them.\In other words...\In other words, their pyrite is untouched!\That's about all I can do for you.\I know I refused to help, but I'm rooting for you.\I've learned something important.\That in itself is profit. response:	Well...
context: If you want to make trades without disrupting the market, you'll have to deal with them.\In other words...\In other words, their pyrite is untouched!\That's about all I can do for you.\I know I refused to help, but I'm rooting for you.\I've learned something important.\That in itself is profit.\Well... response:	Although I can't do anything publicly,
context: In other words...\In other words, their pyrite is untouched!\That's about all I can do for you.\I know I refused to help, but I'm rooting for you.\I've learned something important.\That in itself is profit.\Well...\Although I can't do anything publicly, response:	leaking out the amount of money someone's carrying wouldn't be impossible.
context: In other words, their pyrite is untouched!\That's about all I can do for you.\I know I refused to help, but I'm rooting for you.\I've learned something important.\That in itself is profit.\Well...\Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible. response:	Mark...
context: That's about all I can do for you.\I know I refused to help, but I'm rooting for you.\I've learned something important.\That in itself is profit.\Well...\Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible.\Mark... response:	Come back later.
context: I know I refused to help, but I'm rooting for you.\I've learned something important.\That in itself is profit.\Well...\Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible.\Mark...\Come back later. response:	I'll look into potential buyers.
context: I've learned something important.\That in itself is profit.\Well...\Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible.\Mark...\Come back later.\I'll look into potential buyers. response:	I'm sure the wind will blow your way.
context: That in itself is profit.\Well...\Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible.\Mark...\Come back later.\I'll look into potential buyers.\I'm sure the wind will blow your way. response:	Do your best.
context: Well...\Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible.\Mark...\Come back later.\I'll look into potential buyers.\I'm sure the wind will blow your way.\Do your best. response:	Right...
context: Although I can't do anything publicly,\leaking out the amount of money someone's carrying wouldn't be impossible.\Mark...\Come back later.\I'll look into potential buyers.\I'm sure the wind will blow your way.\Do your best.\Right... response:	Right!
context: leaking out the amount of money someone's carrying wouldn't be impossible.\Mark...\Come back later.\I'll look into potential buyers.\I'm sure the wind will blow your way.\Do your best.\Right...\Right! response:	Geez...
context: Mark...\Come back later.\I'll look into potential buyers.\I'm sure the wind will blow your way.\Do your best.\Right...\Right!\Geez... response:	You're so predictable it's cute.
context: Come back later.\I'll look into potential buyers.\I'm sure the wind will blow your way.\Do your best.\Right...\Right!\Geez...\You're so predictable it's cute. response:	If she saw that face of yours, even that princess might do something bold.
context: I'll look into potential buyers.\I'm sure the wind will blow your way.\Do your best.\Right...\Right!\Geez...\You're so predictable it's cute.\If she saw that face of yours, even that princess might do something bold. response:	What do you mean?
context: I'm sure the wind will blow your way.\Do your best.\Right...\Right!\Geez...\You're so predictable it's cute.\If she saw that face of yours, even that princess might do something bold.\What do you mean? response:	Next episode: Wolf and Hope and Despair
context: Do your best.\Right...\Right!\Geez...\You're so predictable it's cute.\If she saw that face of yours, even that princess might do something bold.\What do you mean?\Next episode: Wolf and Hope and Despair response:	Wolf and Hope and Despair
context: Right...\Right!\Geez...\You're so predictable it's cute.\If she saw that face of yours, even that princess might do something bold.\What do you mean?\Next episode: Wolf and Hope and Despair\Wolf and Hope and Despair response:	soshite koi suru bokutachi wa
