context: Water. response:	Earth.
context: Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,...\All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say.\How could they do that to me!\They wanted to take away everything I knew and everyone I loved! response:	Whoa! Hot cinders!
context: Gyatso, I know you mean well,...\All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say.\How could they do that to me!\They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders! response:	I'm sorry I got so mad.
context: All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say.\How could they do that to me!\They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders!\I'm sorry I got so mad. response:	You have a right to be angry after the monks sent you away like that.
context: But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say.\How could they do that to me!\They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders!\I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that. response:	Well, that's not exactly what happened...
context: The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say.\How could they do that to me!\They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders!\I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened... response:	I was afraid and confused. I didn't know what to do.
context: That's awful, Aang. I don't know what to say.\How could they do that to me!\They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders!\I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do. response:	Aang, I'm not going to let them take you away from me. Aang?
context: How could they do that to me!\They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders!\I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang? response:	I never saw Gyatso again.
context: They wanted to take away everything I knew and everyone I loved!\Whoa! Hot cinders!\I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again. response:	Next thing I knew, I was waking up in your arms after you found me in the iceberg.
context: Whoa! Hot cinders!\I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg. response:	You ran away.
context: I'm sorry I got so mad.\You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away. response:	And then the Fire Nation attacked our temple.
context: You have a right to be angry after the monks sent you away like that.\Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away.\And then the Fire Nation attacked our temple. response:	My people needed me and I wasn't there to help.
context: Well, that's not exactly what happened...\I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away.\And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help. response:	You don't know what would've...
context: I was afraid and confused. I didn't know what to do.\Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away.\And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help.\You don't know what would've... response:	The world needed me and I wasn't there to help.
context: Aang, I'm not going to let them take you away from me. Aang?\I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away.\And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help.\You don't know what would've...\The world needed me and I wasn't there to help. response:	Aang...
context: I never saw Gyatso again.\Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away.\And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help.\You don't know what would've...\The world needed me and I wasn't there to help.\Aang... response:	The fisherman was right! I did turn my back on the world.
context: Next thing I knew, I was waking up in your arms after you found me in the iceberg.\You ran away.\And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help.\You don't know what would've...\The world needed me and I wasn't there to help.\Aang...\The fisherman was right! I did turn my back on the world. response:	You're being too hard on yourself.
context: You ran away.\And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help.\You don't know what would've...\The world needed me and I wasn't there to help.\Aang...\The fisherman was right! I did turn my back on the world.\You're being too hard on yourself. response:	Even if you did run away, I think it was meant to be.
context: And then the Fire Nation attacked our temple.\My people needed me and I wasn't there to help.\You don't know what would've...\The world needed me and I wasn't there to help.\Aang...\The fisherman was right! I did turn my back on the world.\You're being too hard on yourself.\Even if you did run away, I think it was meant to be. response:	If you had stayed you would have been killed along with all the other airbenders.
context: My people needed me and I wasn't there to help.\You don't know what would've...\The world needed me and I wasn't there to help.\Aang...\The fisherman was right! I did turn my back on the world.\You're being too hard on yourself.\Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders. response:	You don't know that.
context: You don't know what would've...\The world needed me and I wasn't there to help.\Aang...\The fisherman was right! I did turn my back on the world.\You're being too hard on yourself.\Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders.\You don't know that. response:	I know it's meant to be this way. The world needs you now. You give people hope.
context: The world needed me and I wasn't there to help.\Aang...\The fisherman was right! I did turn my back on the world.\You're being too hard on yourself.\Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders.\You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope. response:	When Prince Zuko saw that it was his father who had come to duel him,...
context: Aang...\The fisherman was right! I did turn my back on the world.\You're being too hard on yourself.\Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders.\You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,... response:	Please, father, I only had the fire nation's best interest at heart!
context: The fisherman was right! I did turn my back on the world.\You're being too hard on yourself.\Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders.\You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart! response:	I'm sorry I spoke out of turn!
context: You're being too hard on yourself.\Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders.\You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn! response:	You will fight for your honor.
context: Even if you did run away, I think it was meant to be.\If you had stayed you would have been killed along with all the other airbenders.\You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn!\You will fight for your honor. response:	I meant you no disrespect. I am your loyal son.
context: If you had stayed you would have been killed along with all the other airbenders.\You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn!\You will fight for your honor.\I meant you no disrespect. I am your loyal son. response:	Rise and fight, Prince Zuko!
context: You don't know that.\I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn!\You will fight for your honor.\I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko! response:	I won't fight you.
context: I know it's meant to be this way. The world needs you now. You give people hope.\When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn!\You will fight for your honor.\I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko!\I won't fight you. response:	You will learn respect, and suffering will be your teacher.
context: When Prince Zuko saw that it was his father who had come to duel him,...\Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn!\You will fight for your honor.\I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko!\I won't fight you.\You will learn respect, and suffering will be your teacher. response:	I looked away.
context: Please, father, I only had the fire nation's best interest at heart!\I'm sorry I spoke out of turn!\You will fight for your honor.\I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko!\I won't fight you.\You will learn respect, and suffering will be your teacher.\I looked away. response:	I always thought that Prince Zuko was in a training accident...
context: I'm sorry I spoke out of turn!\You will fight for your honor.\I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko!\I won't fight you.\You will learn respect, and suffering will be your teacher.\I looked away.\I always thought that Prince Zuko was in a training accident... response:	It was no accident.
context: You will fight for your honor.\I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko!\I won't fight you.\You will learn respect, and suffering will be your teacher.\I looked away.\I always thought that Prince Zuko was in a training accident...\It was no accident. response:	After the duel, the Fire Lord said that by refusing to fight,...
context: I meant you no disrespect. I am your loyal son.\Rise and fight, Prince Zuko!\I won't fight you.\You will learn respect, and suffering will be your teacher.\I looked away.\I always thought that Prince Zuko was in a training accident...\It was no accident.\After the duel, the Fire Lord said that by refusing to fight,... response:	As punishment he was banished and sent to capture the Avatar.
context: Rise and fight, Prince Zuko!\I won't fight you.\You will learn respect, and suffering will be your teacher.\I looked away.\I always thought that Prince Zuko was in a training accident...\It was no accident.\After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar. response:	Only then could he return with his honor.
context: I won't fight you.\You will learn respect, and suffering will be your teacher.\I looked away.\I always thought that Prince Zuko was in a training accident...\It was no accident.\After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor. response:	So that's why he's so obsessed.
context: You will learn respect, and suffering will be your teacher.\I looked away.\I always thought that Prince Zuko was in a training accident...\It was no accident.\After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor.\So that's why he's so obsessed. response:	Capturing the Avatar is the only chance he has of things returning to normal.
context: I looked away.\I always thought that Prince Zuko was in a training accident...\It was no accident.\After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor.\So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal. response:	Things will never return to normal.
context: I always thought that Prince Zuko was in a training accident...\It was no accident.\After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor.\So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal. response:	But the important thing is, the Avatar gives Zuko hope.
context: It was no accident.\After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor.\So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope. response:	Help! Oh, please help!
context: After the duel, the Fire Lord said that by refusing to fight,...\As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor.\So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help! response:	It's ok, you're safe.
context: As punishment he was banished and sent to capture the Avatar.\Only then could he return with his honor.\So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help!\It's ok, you're safe. response:	But, my husband isn't.
context: Only then could he return with his honor.\So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help!\It's ok, you're safe.\But, my husband isn't. response:	What do you mean? Where's Sokka?
context: So that's why he's so obsessed.\Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help!\It's ok, you're safe.\But, my husband isn't.\What do you mean? Where's Sokka? response:	They haven't returned. They should've been back by now,...
context: Capturing the Avatar is the only chance he has of things returning to normal.\Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help!\It's ok, you're safe.\But, my husband isn't.\What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,... response:	I'm going to find them.
context: Things will never return to normal.\But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help!\It's ok, you're safe.\But, my husband isn't.\What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,...\I'm going to find them. response:	I'm going with you.
context: But the important thing is, the Avatar gives Zuko hope.\Help! Oh, please help!\It's ok, you're safe.\But, my husband isn't.\What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,...\I'm going to find them.\I'm going with you. response:	I'm staying here!
context: Help! Oh, please help!\It's ok, you're safe.\But, my husband isn't.\What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,...\I'm going to find them.\I'm going with you.\I'm staying here! response:	We'll be back soon, I promise.
context: It's ok, you're safe.\But, my husband isn't.\What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,...\I'm going to find them.\I'm going with you.\I'm staying here!\We'll be back soon, I promise. response:	Where were we hit?
context: But, my husband isn't.\What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,...\I'm going to find them.\I'm going with you.\I'm staying here!\We'll be back soon, I promise.\Where were we hit? response:	I don't know!
context: What do you mean? Where's Sokka?\They haven't returned. They should've been back by now,...\I'm going to find them.\I'm going with you.\I'm staying here!\We'll be back soon, I promise.\Where were we hit?\I don't know! response:	Look!
context: They haven't returned. They should've been back by now,...\I'm going to find them.\I'm going with you.\I'm staying here!\We'll be back soon, I promise.\Where were we hit?\I don't know!\Look! response:	The helmsman!
context: I'm going to find them.\I'm going with you.\I'm staying here!\We'll be back soon, I promise.\Where were we hit?\I don't know!\Look!\The helmsman! response:	Where are they?
context: I'm going with you.\I'm staying here!\We'll be back soon, I promise.\Where were we hit?\I don't know!\Look!\The helmsman!\Where are they? response:	Come on, Appa!
context: I'm staying here!\We'll be back soon, I promise.\Where were we hit?\I don't know!\Look!\The helmsman!\Where are they?\Come on, Appa! response:	The boat! It's there!
context: We'll be back soon, I promise.\Where were we hit?\I don't know!\Look!\The helmsman!\Where are they?\Come on, Appa!\The boat! It's there! response:	The Avatar!
context: Where were we hit?\I don't know!\Look!\The helmsman!\Where are they?\Come on, Appa!\The boat! It's there!\The Avatar! response:	What do you want to do, Sir?
context: I don't know!\Look!\The helmsman!\Where are they?\Come on, Appa!\The boat! It's there!\The Avatar!\What do you want to do, Sir? response:	Let him go. We need to get this ship to safety.
context: Look!\The helmsman!\Where are they?\Come on, Appa!\The boat! It's there!\The Avatar!\What do you want to do, Sir?\Let him go. We need to get this ship to safety. response:	Then we must head directly into the eye of the storm.
context: The helmsman!\Where are they?\Come on, Appa!\The boat! It's there!\The Avatar!\What do you want to do, Sir?\Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm. response:	I'm too young to die!
context: Where are they?\Come on, Appa!\The boat! It's there!\The Avatar!\What do you want to do, Sir?\Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm.\I'm too young to die! response:	I'm not, but I still don't wanna!
context: Come on, Appa!\The boat! It's there!\The Avatar!\What do you want to do, Sir?\Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm.\I'm too young to die!\I'm not, but I still don't wanna! response:	Hang on to the rope!
context: The boat! It's there!\The Avatar!\What do you want to do, Sir?\Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm.\I'm too young to die!\I'm not, but I still don't wanna!\Hang on to the rope! response:	Uncle, I am sorry.
context: The Avatar!\What do you want to do, Sir?\Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm.\I'm too young to die!\I'm not, but I still don't wanna!\Hang on to the rope!\Uncle, I am sorry. response:	Your apology is accepted.
context: What do you want to do, Sir?\Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm.\I'm too young to die!\I'm not, but I still don't wanna!\Hang on to the rope!\Uncle, I am sorry.\Your apology is accepted. response:	Oh, you're alive! You owe this boy an apology.
context: Let him go. We need to get this ship to safety.\Then we must head directly into the eye of the storm.\I'm too young to die!\I'm not, but I still don't wanna!\Hang on to the rope!\Uncle, I am sorry.\Your apology is accepted.\Oh, you're alive! You owe this boy an apology. response:	He doesn't have to apologize.
context: Then we must head directly into the eye of the storm.\I'm too young to die!\I'm not, but I still don't wanna!\Hang on to the rope!\Uncle, I am sorry.\Your apology is accepted.\Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize. response:	Mmm, uh, what if instead of an apology I give him a free fish and we call it even?
context: I'm too young to die!\I'm not, but I still don't wanna!\Hang on to the rope!\Uncle, I am sorry.\Your apology is accepted.\Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even? response:	Actually, I don't eat meat.
context: I'm not, but I still don't wanna!\Hang on to the rope!\Uncle, I am sorry.\Your apology is accepted.\Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat. response:	Fish ain't meat.
context: Hang on to the rope!\Uncle, I am sorry.\Your apology is accepted.\Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat.\Fish ain't meat. response:	Seriously, you're still gonna pay me, right?
context: Uncle, I am sorry.\Your apology is accepted.\Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat.\Fish ain't meat.\Seriously, you're still gonna pay me, right? response:	Katara, I think you were right before. I'm done dwelling on the past.
context: Your apology is accepted.\Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat.\Fish ain't meat.\Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past. response:	Really?
context: Oh, you're alive! You owe this boy an apology.\He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat.\Fish ain't meat.\Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past.\Really? response:	I can't make guesses about how things would have turned out if I hadn't run away.
context: He doesn't have to apologize.\Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat.\Fish ain't meat.\Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past.\Really?\I can't make guesses about how things would have turned out if I hadn't run away. response:	I'm here now and I'm going to make the most of it.
context: Mmm, uh, what if instead of an apology I give him a free fish and we call it even?\Actually, I don't eat meat.\Fish ain't meat.\Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past.\Really?\I can't make guesses about how things would have turned out if I hadn't run away.\I'm here now and I'm going to make the most of it. response:	I don't think you're gonna have those nightmares anymore.
context: Actually, I don't eat meat.\Fish ain't meat.\Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past.\Really?\I can't make guesses about how things would have turned out if I hadn't run away.\I'm here now and I'm going to make the most of it.\I don't think you're gonna have those nightmares anymore. response:	Uh, if you weren't here now, well, I guess I wouldn't be either.
context: Fish ain't meat.\Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past.\Really?\I can't make guesses about how things would have turned out if I hadn't run away.\I'm here now and I'm going to make the most of it.\I don't think you're gonna have those nightmares anymore.\Uh, if you weren't here now, well, I guess I wouldn't be either. response:	Thank you for saving my life, Avatar.
context: Seriously, you're still gonna pay me, right?\Katara, I think you were right before. I'm done dwelling on the past.\Really?\I can't make guesses about how things would have turned out if I hadn't run away.\I'm here now and I'm going to make the most of it.\I don't think you're gonna have those nightmares anymore.\Uh, if you weren't here now, well, I guess I wouldn't be either.\Thank you for saving my life, Avatar. response:	Do you hear that? It's stopped raining.
context: Katara, I think you were right before. I'm done dwelling on the past.\Really?\I can't make guesses about how things would have turned out if I hadn't run away.\I'm here now and I'm going to make the most of it.\I don't think you're gonna have those nightmares anymore.\Uh, if you weren't here now, well, I guess I wouldn't be either.\Thank you for saving my life, Avatar.\Do you hear that? It's stopped raining. response:	Appa!
