context: Another day in Kamogawa response:	Another day in Kamogawa
context: from branch offices around the world.\It looks like our work is just getting started.\Is something the matter?\No,\it's just...\I feel like we've forgotten something very important.\Aaarrrghh!\I can't get that song out of my head! response:	Don't tell me that's the voice of the one?
context: It looks like our work is just getting started.\Is something the matter?\No,\it's just...\I feel like we've forgotten something very important.\Aaarrrghh!\I can't get that song out of my head!\Don't tell me that's the voice of the one? response:	No, it couldn't be!
context: Is something the matter?\No,\it's just...\I feel like we've forgotten something very important.\Aaarrrghh!\I can't get that song out of my head!\Don't tell me that's the voice of the one?\No, it couldn't be! response:	That casual march can't be the voice!
context: No,\it's just...\I feel like we've forgotten something very important.\Aaarrrghh!\I can't get that song out of my head!\Don't tell me that's the voice of the one?\No, it couldn't be!\That casual march can't be the voice! response:	It has to be more...
context: it's just...\I feel like we've forgotten something very important.\Aaarrrghh!\I can't get that song out of my head!\Don't tell me that's the voice of the one?\No, it couldn't be!\That casual march can't be the voice!\It has to be more... response:	Majestic, yet plaintive, but profound!
context: I feel like we've forgotten something very important.\Aaarrrghh!\I can't get that song out of my head!\Don't tell me that's the voice of the one?\No, it couldn't be!\That casual march can't be the voice!\It has to be more...\Majestic, yet plaintive, but profound! response:	Otherwise it's meaningless to name that universe the Rinne!
context: Aaarrrghh!\I can't get that song out of my head!\Don't tell me that's the voice of the one?\No, it couldn't be!\That casual march can't be the voice!\It has to be more...\Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne! response:	That means I made up that legend for nothing!
context: I can't get that song out of my head!\Don't tell me that's the voice of the one?\No, it couldn't be!\That casual march can't be the voice!\It has to be more...\Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing! response:	Oh, forget it.
context: Don't tell me that's the voice of the one?\No, it couldn't be!\That casual march can't be the voice!\It has to be more...\Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing!\Oh, forget it. response:	The Rinne isn't gone. And the Vox are still here.
context: No, it couldn't be!\That casual march can't be the voice!\It has to be more...\Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing!\Oh, forget it.\The Rinne isn't gone. And the Vox are still here. response:	I'll simply have to start anew.
context: That casual march can't be the voice!\It has to be more...\Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing!\Oh, forget it.\The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew. response:	Now then, bon... appetit...
context: It has to be more...\Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing!\Oh, forget it.\The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew.\Now then, bon... appetit... response:	Hello!
context: Majestic, yet plaintive, but profound!\Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing!\Oh, forget it.\The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew.\Now then, bon... appetit...\Hello! response:	Hi!
context: Otherwise it's meaningless to name that universe the Rinne!\That means I made up that legend for nothing!\Oh, forget it.\The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew.\Now then, bon... appetit...\Hello!\Hi! response:	This is a surprise.
context: That means I made up that legend for nothing!\Oh, forget it.\The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew.\Now then, bon... appetit...\Hello!\Hi!\This is a surprise. response:	Are you two on vacation?
context: Oh, forget it.\The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew.\Now then, bon... appetit...\Hello!\Hi!\This is a surprise.\Are you two on vacation? response:	I just got off my early shift.
context: The Rinne isn't gone. And the Vox are still here.\I'll simply have to start anew.\Now then, bon... appetit...\Hello!\Hi!\This is a surprise.\Are you two on vacation?\I just got off my early shift. response:	I'm on break since
context: I'll simply have to start anew.\Now then, bon... appetit...\Hello!\Hi!\This is a surprise.\Are you two on vacation?\I just got off my early shift.\I'm on break since response:	our Space University is closed for Golden Week.
context: Now then, bon... appetit...\Hello!\Hi!\This is a surprise.\Are you two on vacation?\I just got off my early shift.\I'm on break since\our Space University is closed for Golden Week. response:	There's Golden Week in space?
context: Hello!\Hi!\This is a surprise.\Are you two on vacation?\I just got off my early shift.\I'm on break since\our Space University is closed for Golden Week.\There's Golden Week in space? response:	Anyway, since we don't
context: Hi!\This is a surprise.\Are you two on vacation?\I just got off my early shift.\I'm on break since\our Space University is closed for Golden Week.\There's Golden Week in space?\Anyway, since we don't response:	get much chance to see each other anymore...
context: This is a surprise.\Are you two on vacation?\I just got off my early shift.\I'm on break since\our Space University is closed for Golden Week.\There's Golden Week in space?\Anyway, since we don't\get much chance to see each other anymore... response:	We thought we would drop by to give Madoka photos
context: Are you two on vacation?\I just got off my early shift.\I'm on break since\our Space University is closed for Golden Week.\There's Golden Week in space?\Anyway, since we don't\get much chance to see each other anymore...\We thought we would drop by to give Madoka photos response:	from our graduation trip.
context: I just got off my early shift.\I'm on break since\our Space University is closed for Golden Week.\There's Golden Week in space?\Anyway, since we don't\get much chance to see each other anymore...\We thought we would drop by to give Madoka photos\from our graduation trip. response:	Huh? Miss Yoko?
context: I'm on break since\our Space University is closed for Golden Week.\There's Golden Week in space?\Anyway, since we don't\get much chance to see each other anymore...\We thought we would drop by to give Madoka photos\from our graduation trip.\Huh? Miss Yoko? response:	Weren't you leaving today?
context: our Space University is closed for Golden Week.\There's Golden Week in space?\Anyway, since we don't\get much chance to see each other anymore...\We thought we would drop by to give Madoka photos\from our graduation trip.\Huh? Miss Yoko?\Weren't you leaving today? response:	I am.
context: There's Golden Week in space?\Anyway, since we don't\get much chance to see each other anymore...\We thought we would drop by to give Madoka photos\from our graduation trip.\Huh? Miss Yoko?\Weren't you leaving today?\I am. response:	Are you waiting for Madoka?
context: Anyway, since we don't\get much chance to see each other anymore...\We thought we would drop by to give Madoka photos\from our graduation trip.\Huh? Miss Yoko?\Weren't you leaving today?\I am.\Are you waiting for Madoka? response:	I came by because she wanted to ask me something.
context: get much chance to see each other anymore...\We thought we would drop by to give Madoka photos\from our graduation trip.\Huh? Miss Yoko?\Weren't you leaving today?\I am.\Are you waiting for Madoka?\I came by because she wanted to ask me something. response:	That's the ocean on Le Garite.
context: We thought we would drop by to give Madoka photos\from our graduation trip.\Huh? Miss Yoko?\Weren't you leaving today?\I am.\Are you waiting for Madoka?\I came by because she wanted to ask me something.\That's the ocean on Le Garite. response:	When I called earlier, she said she'd be here today.
context: from our graduation trip.\Huh? Miss Yoko?\Weren't you leaving today?\I am.\Are you waiting for Madoka?\I came by because she wanted to ask me something.\That's the ocean on Le Garite.\When I called earlier, she said she'd be here today. response:	It's like Madoka's gotten even busier since she graduated.
context: Huh? Miss Yoko?\Weren't you leaving today?\I am.\Are you waiting for Madoka?\I came by because she wanted to ask me something.\That's the ocean on Le Garite.\When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated. response:	She's just like Auntie.
context: Weren't you leaving today?\I am.\Are you waiting for Madoka?\I came by because she wanted to ask me something.\That's the ocean on Le Garite.\When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated.\She's just like Auntie. response:	Are you talking about Madoka's mother?
context: I am.\Are you waiting for Madoka?\I came by because she wanted to ask me something.\That's the ocean on Le Garite.\When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated.\She's just like Auntie.\Are you talking about Madoka's mother? response:	I always wondered why she was always so busy.
context: Are you waiting for Madoka?\I came by because she wanted to ask me something.\That's the ocean on Le Garite.\When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated.\She's just like Auntie.\Are you talking about Madoka's mother?\I always wondered why she was always so busy. response:	I could never quite figure her out, despite being her kid brother.
context: I came by because she wanted to ask me something.\That's the ocean on Le Garite.\When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated.\She's just like Auntie.\Are you talking about Madoka's mother?\I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother. response:	I'll be going now.
context: That's the ocean on Le Garite.\When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated.\She's just like Auntie.\Are you talking about Madoka's mother?\I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother.\I'll be going now. response:	I'm starting to feel like I'm wasting my time waiting for her.
context: When I called earlier, she said she'd be here today.\It's like Madoka's gotten even busier since she graduated.\She's just like Auntie.\Are you talking about Madoka's mother?\I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother.\I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her. response:	Take care.
context: It's like Madoka's gotten even busier since she graduated.\She's just like Auntie.\Are you talking about Madoka's mother?\I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother.\I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her.\Take care. response:	I will.
context: She's just like Auntie.\Are you talking about Madoka's mother?\I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother.\I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her.\Take care.\I will. response:	Where will you be going this time?
context: Are you talking about Madoka's mother?\I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother.\I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her.\Take care.\I will.\Where will you be going this time? response:	Who knows?
context: I always wondered why she was always so busy.\I could never quite figure her out, despite being her kid brother.\I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her.\Take care.\I will.\Where will you be going this time?\Who knows? response:	Our Chairman is full of curiosity.
context: I could never quite figure her out, despite being her kid brother.\I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her.\Take care.\I will.\Where will you be going this time?\Who knows?\Our Chairman is full of curiosity. response:	She mentioned something about the Bermuda Triangle
context: I'll be going now.\I'm starting to feel like I'm wasting my time waiting for her.\Take care.\I will.\Where will you be going this time?\Who knows?\Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle response:	holding the key that connects the Rinne to the depths of the Earth's oceans.
context: I'm starting to feel like I'm wasting my time waiting for her.\Take care.\I will.\Where will you be going this time?\Who knows?\Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans. response:	So I'm guessing that's where we'll start.
context: Take care.\I will.\Where will you be going this time?\Who knows?\Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start. response:	I hope today and tomorrow will be a happy day for me, and for everyone else.
context: I will.\Where will you be going this time?\Who knows?\Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else. response:	Mom...
context: Where will you be going this time?\Who knows?\Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom... response:	Whoa! You surprised me!
context: Who knows?\Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom...\Whoa! You surprised me! response:	Weren't you supposed to be leaving today, Big Sis?
context: Our Chairman is full of curiosity.\She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom...\Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis? response:	I came all the way here because you said you wanted to ask me something!
context: She mentioned something about the Bermuda Triangle\holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom...\Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something! response:	Ow- oww!
context: holding the key that connects the Rinne to the depths of the Earth's oceans.\So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom...\Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something!\Ow- oww! response:	So, what did you want to talk about?
context: So I'm guessing that's where we'll start.\I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom...\Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something!\Ow- oww!\So, what did you want to talk about? response:	You have one minute.
context: I hope today and tomorrow will be a happy day for me, and for everyone else.\Mom...\Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something!\Ow- oww!\So, what did you want to talk about?\You have one minute. response:	You know that time ten years ago,
context: Mom...\Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something!\Ow- oww!\So, what did you want to talk about?\You have one minute.\You know that time ten years ago, response:	when I nearly drowned?
context: Whoa! You surprised me!\Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something!\Ow- oww!\So, what did you want to talk about?\You have one minute.\You know that time ten years ago,\when I nearly drowned? response:	Yeah... What about that?
context: Weren't you supposed to be leaving today, Big Sis?\I came all the way here because you said you wanted to ask me something!\Ow- oww!\So, what did you want to talk about?\You have one minute.\You know that time ten years ago,\when I nearly drowned?\Yeah... What about that? response:	I remembered why I went into the water that day.
context: I came all the way here because you said you wanted to ask me something!\Ow- oww!\So, what did you want to talk about?\You have one minute.\You know that time ten years ago,\when I nearly drowned?\Yeah... What about that?\I remembered why I went into the water that day. response:	Did I ever tell you?
context: Ow- oww!\So, what did you want to talk about?\You have one minute.\You know that time ten years ago,\when I nearly drowned?\Yeah... What about that?\I remembered why I went into the water that day.\Did I ever tell you? response:	No.
context: So, what did you want to talk about?\You have one minute.\You know that time ten years ago,\when I nearly drowned?\Yeah... What about that?\I remembered why I went into the water that day.\Did I ever tell you?\No. response:	I jumped into the ocean because I wanted to see Mom.
context: You have one minute.\You know that time ten years ago,\when I nearly drowned?\Yeah... What about that?\I remembered why I went into the water that day.\Did I ever tell you?\No.\I jumped into the ocean because I wanted to see Mom. response:	Obviously, she wasn't there, and the next thing I knew,
context: You know that time ten years ago,\when I nearly drowned?\Yeah... What about that?\I remembered why I went into the water that day.\Did I ever tell you?\No.\I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew, response:	I was drowning.
context: when I nearly drowned?\Yeah... What about that?\I remembered why I went into the water that day.\Did I ever tell you?\No.\I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew,\I was drowning. response:	I thought I was going to die, but that's when Midori poked me.
context: Yeah... What about that?\I remembered why I went into the water that day.\Did I ever tell you?\No.\I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew,\I was drowning.\I thought I was going to die, but that's when Midori poked me. response:	Maybe that was Mom telling me to snap out of it,
context: I remembered why I went into the water that day.\Did I ever tell you?\No.\I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew,\I was drowning.\I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it, response:	and to live.
context: Did I ever tell you?\No.\I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew,\I was drowning.\I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it,\and to live. response:	What do you think?
context: No.\I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew,\I was drowning.\I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it,\and to live.\What do you think? response:	Big Sis?
context: I jumped into the ocean because I wanted to see Mom.\Obviously, she wasn't there, and the next thing I knew,\I was drowning.\I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it,\and to live.\What do you think?\Big Sis? response:	Believe what you want to believe.
context: Obviously, she wasn't there, and the next thing I knew,\I was drowning.\I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it,\and to live.\What do you think?\Big Sis?\Believe what you want to believe. response:	That's the answer.
context: I was drowning.\I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it,\and to live.\What do you think?\Big Sis?\Believe what you want to believe.\That's the answer. response:	Yeah.
context: I thought I was going to die, but that's when Midori poked me.\Maybe that was Mom telling me to snap out of it,\and to live.\What do you think?\Big Sis?\Believe what you want to believe.\That's the answer.\Yeah. response:	You're right!
context: Maybe that was Mom telling me to snap out of it,\and to live.\What do you think?\Big Sis?\Believe what you want to believe.\That's the answer.\Yeah.\You're right! response:	Hello?
context: and to live.\What do you think?\Big Sis?\Believe what you want to believe.\That's the answer.\Yeah.\You're right!\Hello? response:	Oh, the Le Garite...
context: What do you think?\Big Sis?\Believe what you want to believe.\That's the answer.\Yeah.\You're right!\Hello?\Oh, the Le Garite... response:	What?!
context: Big Sis?\Believe what you want to believe.\That's the answer.\Yeah.\You're right!\Hello?\Oh, the Le Garite...\What?! response:	Was that today?!
context: Believe what you want to believe.\That's the answer.\Yeah.\You're right!\Hello?\Oh, the Le Garite...\What?!\Was that today?! response:	But it's still a week away on Earth!
context: That's the answer.\Yeah.\You're right!\Hello?\Oh, the Le Garite...\What?!\Was that today?!\But it's still a week away on Earth! response:	Why do I have to dress like this?
context: Yeah.\You're right!\Hello?\Oh, the Le Garite...\What?!\Was that today?!\But it's still a week away on Earth!\Why do I have to dress like this? response:	You certainly can't attend dressed like a cook.
context: You're right!\Hello?\Oh, the Le Garite...\What?!\Was that today?!\But it's still a week away on Earth!\Why do I have to dress like this?\You certainly can't attend dressed like a cook. response:	Wait, so you're really going to become a cook?
context: Hello?\Oh, the Le Garite...\What?!\Was that today?!\But it's still a week away on Earth!\Why do I have to dress like this?\You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook? response:	Now's a good time to ask.
context: Oh, the Le Garite...\What?!\Was that today?!\But it's still a week away on Earth!\Why do I have to dress like this?\You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook?\Now's a good time to ask. response:	Do you even know how to cook things besides pasta, Izo?
context: What?!\Was that today?!\But it's still a week away on Earth!\Why do I have to dress like this?\You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook?\Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo? response:	That fried egg thing you made was delicious.
context: Was that today?!\But it's still a week away on Earth!\Why do I have to dress like this?\You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook?\Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious. response:	So simple, yet profound.
context: But it's still a week away on Earth!\Why do I have to dress like this?\You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook?\Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious.\So simple, yet profound. response:	You guys are making fun of me, aren't you?!
context: Why do I have to dress like this?\You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook?\Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious.\So simple, yet profound.\You guys are making fun of me, aren't you?! response:	Now we're talking!
context: You certainly can't attend dressed like a cook.\Wait, so you're really going to become a cook?\Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious.\So simple, yet profound.\You guys are making fun of me, aren't you?!\Now we're talking! response:	I was starting to think that you wouldn't show up.
context: Wait, so you're really going to become a cook?\Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious.\So simple, yet profound.\You guys are making fun of me, aren't you?!\Now we're talking!\I was starting to think that you wouldn't show up. response:	I had a hard time finding sweats that would fit me.
context: Now's a good time to ask.\Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious.\So simple, yet profound.\You guys are making fun of me, aren't you?!\Now we're talking!\I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me. response:	How's everything going for you?
context: Do you even know how to cook things besides pasta, Izo?\That fried egg thing you made was delicious.\So simple, yet profound.\You guys are making fun of me, aren't you?!\Now we're talking!\I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me.\How's everything going for you? response:	As you can see, life can't get any better.
context: That fried egg thing you made was delicious.\So simple, yet profound.\You guys are making fun of me, aren't you?!\Now we're talking!\I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me.\How's everything going for you?\As you can see, life can't get any better. response:	Huh?
context: So simple, yet profound.\You guys are making fun of me, aren't you?!\Now we're talking!\I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me.\How's everything going for you?\As you can see, life can't get any better.\Huh? response:	What's that?
context: You guys are making fun of me, aren't you?!\Now we're talking!\I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me.\How's everything going for you?\As you can see, life can't get any better.\Huh?\What's that? response:	It's the flower
context: Now we're talking!\I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me.\How's everything going for you?\As you can see, life can't get any better.\Huh?\What's that?\It's the flower response:	that bloomed on the ship that left Earth 20,000 years ago,
context: I was starting to think that you wouldn't show up.\I had a hard time finding sweats that would fit me.\How's everything going for you?\As you can see, life can't get any better.\Huh?\What's that?\It's the flower\that bloomed on the ship that left Earth 20,000 years ago, response:	and has since been cared for by the Le Garite royal family.
context: I had a hard time finding sweats that would fit me.\How's everything going for you?\As you can see, life can't get any better.\Huh?\What's that?\It's the flower\that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family. response:	You're giving it to me?
context: How's everything going for you?\As you can see, life can't get any better.\Huh?\What's that?\It's the flower\that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family.\You're giving it to me? response:	To De Metrio.
context: As you can see, life can't get any better.\Huh?\What's that?\It's the flower\that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family.\You're giving it to me?\To De Metrio. response:	We're not kings anymore, remember?
context: Huh?\What's that?\It's the flower\that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family.\You're giving it to me?\To De Metrio.\We're not kings anymore, remember? response:	All the more reason you'll be able
context: What's that?\It's the flower\that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family.\You're giving it to me?\To De Metrio.\We're not kings anymore, remember?\All the more reason you'll be able response:	to keep a single flower in bloom, right?
context: It's the flower\that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family.\You're giving it to me?\To De Metrio.\We're not kings anymore, remember?\All the more reason you'll be able\to keep a single flower in bloom, right? response:	I guess we really are starting over from scratch...
context: that bloomed on the ship that left Earth 20,000 years ago,\and has since been cared for by the Le Garite royal family.\You're giving it to me?\To De Metrio.\We're not kings anymore, remember?\All the more reason you'll be able\to keep a single flower in bloom, right?\I guess we really are starting over from scratch... response:	Hello?
context: and has since been cared for by the Le Garite royal family.\You're giving it to me?\To De Metrio.\We're not kings anymore, remember?\All the more reason you'll be able\to keep a single flower in bloom, right?\I guess we really are starting over from scratch...\Hello? response:	Nah, I wasn't trying to skip out or anything.
context: You're giving it to me?\To De Metrio.\We're not kings anymore, remember?\All the more reason you'll be able\to keep a single flower in bloom, right?\I guess we really are starting over from scratch...\Hello?\Nah, I wasn't trying to skip out or anything. response:	I'll be back right away.
context: To De Metrio.\We're not kings anymore, remember?\All the more reason you'll be able\to keep a single flower in bloom, right?\I guess we really are starting over from scratch...\Hello?\Nah, I wasn't trying to skip out or anything.\I'll be back right away. response:	That was my new boss.
context: We're not kings anymore, remember?\All the more reason you'll be able\to keep a single flower in bloom, right?\I guess we really are starting over from scratch...\Hello?\Nah, I wasn't trying to skip out or anything.\I'll be back right away.\That was my new boss. response:	We're the Kamo-Girls' Sweats Club, Kiss Branch.
context: All the more reason you'll be able\to keep a single flower in bloom, right?\I guess we really are starting over from scratch...\Hello?\Nah, I wasn't trying to skip out or anything.\I'll be back right away.\That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch. response:	Want to join?
context: to keep a single flower in bloom, right?\I guess we really are starting over from scratch...\Hello?\Nah, I wasn't trying to skip out or anything.\I'll be back right away.\That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join? response:	Branch Chief.
context: I guess we really are starting over from scratch...\Hello?\Nah, I wasn't trying to skip out or anything.\I'll be back right away.\That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join?\Branch Chief. response:	Yes, what is it?
context: Hello?\Nah, I wasn't trying to skip out or anything.\I'll be back right away.\That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join?\Branch Chief.\Yes, what is it? response:	Do I really have to call you by that title?
context: Nah, I wasn't trying to skip out or anything.\I'll be back right away.\That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join?\Branch Chief.\Yes, what is it?\Do I really have to call you by that title? response:	Yeah! After all, Madoka is the captain!
context: I'll be back right away.\That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join?\Branch Chief.\Yes, what is it?\Do I really have to call you by that title?\Yeah! After all, Madoka is the captain! response:	Do we have to call ourselves the Sweats Club?
context: That was my new boss.\We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join?\Branch Chief.\Yes, what is it?\Do I really have to call you by that title?\Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club? response:	We have reports of yet another miracle resulting
context: We're the Kamo-Girls' Sweats Club, Kiss Branch.\Want to join?\Branch Chief.\Yes, what is it?\Do I really have to call you by that title?\Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting response:	from the abnormal meteorological phenomena which took place late last year.
context: Want to join?\Branch Chief.\Yes, what is it?\Do I really have to call you by that title?\Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year. response:	With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision
context: Branch Chief.\Yes, what is it?\Do I really have to call you by that title?\Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision response:	of Le Garite and De Metrio,
context: Yes, what is it?\Do I really have to call you by that title?\Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio, response:	a detailed study conducted by a committee
context: Do I really have to call you by that title?\Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio,\a detailed study conducted by a committee response:	noted a large change in the orbits of both planets...
context: Yeah! After all, Madoka is the captain!\Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio,\a detailed study conducted by a committee\noted a large change in the orbits of both planets... response:	Novumundus Chairman Asteria Lizamarie De Roschefall,
context: Do we have to call ourselves the Sweats Club?\We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio,\a detailed study conducted by a committee\noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall, response:	now also the committee's chairman, promised to make public all data.
