context: There you go, making that face again, response:	biting onto your lips.
context: entered this place as if to make fun of me,\and even tried to steal my home.\I will never return them.\I want to see your parents crying and mourning.\There's a girl who wants to see you.\The other girl left inside the building.\Why won't you see her?\You wouldn't understand, Natsume-dono. response:	You're Reiko's relative, aren't you?
context: and even tried to steal my home.\I will never return them.\I want to see your parents crying and mourning.\There's a girl who wants to see you.\The other girl left inside the building.\Why won't you see her?\You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you? response:	You could have just used the Book of Friends to make me obey.
context: I will never return them.\I want to see your parents crying and mourning.\There's a girl who wants to see you.\The other girl left inside the building.\Why won't you see her?\You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey. response:	What a kind person.
context: I want to see your parents crying and mourning.\There's a girl who wants to see you.\The other girl left inside the building.\Why won't you see her?\You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey.\What a kind person. response:	Then that makes things easier. I will return your name.
context: There's a girl who wants to see you.\The other girl left inside the building.\Why won't you see her?\You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey.\What a kind person.\Then that makes things easier. I will return your name. response:	I don't need it!
context: The other girl left inside the building.\Why won't you see her?\You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey.\What a kind person.\Then that makes things easier. I will return your name.\I don't need it! response:	I don't need liberation!
context: Why won't you see her?\You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey.\What a kind person.\Then that makes things easier. I will return your name.\I don't need it!\I don't need liberation! response:	I no longer need that defiled name.
context: You wouldn't understand, Natsume-dono.\You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey.\What a kind person.\Then that makes things easier. I will return your name.\I don't need it!\I don't need liberation!\I no longer need that defiled name. response:	You should have just burnt it up!
context: You're Reiko's relative, aren't you?\You could have just used the Book of Friends to make me obey.\What a kind person.\Then that makes things easier. I will return your name.\I don't need it!\I don't need liberation!\I no longer need that defiled name.\You should have just burnt it up! response:	Shigure-sama, I return your name.
context: You could have just used the Book of Friends to make me obey.\What a kind person.\Then that makes things easier. I will return your name.\I don't need it!\I don't need liberation!\I no longer need that defiled name.\You should have just burnt it up!\Shigure-sama, I return your name. response:	A name that belongs to a kind being who helped support a girl's heart.
context: What a kind person.\Then that makes things easier. I will return your name.\I don't need it!\I don't need liberation!\I no longer need that defiled name.\You should have just burnt it up!\Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart. response:	Come out! Please!
context: Then that makes things easier. I will return your name.\I don't need it!\I don't need liberation!\I no longer need that defiled name.\You should have just burnt it up!\Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart.\Come out! Please! response:	That noisy one has come again.
context: I don't need it!\I don't need liberation!\I no longer need that defiled name.\You should have just burnt it up!\Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart.\Come out! Please!\That noisy one has come again. response:	I want to thank you! I just have to!
context: I don't need liberation!\I no longer need that defiled name.\You should have just burnt it up!\Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart.\Come out! Please!\That noisy one has come again.\I want to thank you! I just have to! response:	I just wanted to drive her out quickly,
context: I no longer need that defiled name.\You should have just burnt it up!\Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart.\Come out! Please!\That noisy one has come again.\I want to thank you! I just have to!\I just wanted to drive her out quickly, response:	and so I helped her.
context: You should have just burnt it up!\Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart.\Come out! Please!\That noisy one has come again.\I want to thank you! I just have to!\I just wanted to drive her out quickly,\and so I helped her. response:	Day after day,
context: Shigure-sama, I return your name.\A name that belongs to a kind being who helped support a girl's heart.\Come out! Please!\That noisy one has come again.\I want to thank you! I just have to!\I just wanted to drive her out quickly,\and so I helped her.\Day after day, response:	and never giving up...
context: A name that belongs to a kind being who helped support a girl's heart.\Come out! Please!\That noisy one has come again.\I want to thank you! I just have to!\I just wanted to drive her out quickly,\and so I helped her.\Day after day,\and never giving up... response:	What a bizarre being.
context: Come out! Please!\That noisy one has come again.\I want to thank you! I just have to!\I just wanted to drive her out quickly,\and so I helped her.\Day after day,\and never giving up...\What a bizarre being. response:	If an impure being such as myself touched her...
context: That noisy one has come again.\I want to thank you! I just have to!\I just wanted to drive her out quickly,\and so I helped her.\Day after day,\and never giving up...\What a bizarre being.\If an impure being such as myself touched her... response:	Would I really defile her?
context: I want to thank you! I just have to!\I just wanted to drive her out quickly,\and so I helped her.\Day after day,\and never giving up...\What a bizarre being.\If an impure being such as myself touched her...\Would I really defile her? response:	Please! Just once!
context: I just wanted to drive her out quickly,\and so I helped her.\Day after day,\and never giving up...\What a bizarre being.\If an impure being such as myself touched her...\Would I really defile her?\Please! Just once! response:	I see, just by meeting her once...
context: and so I helped her.\Day after day,\and never giving up...\What a bizarre being.\If an impure being such as myself touched her...\Would I really defile her?\Please! Just once!\I see, just by meeting her once... response:	Please!
context: Day after day,\and never giving up...\What a bizarre being.\If an impure being such as myself touched her...\Would I really defile her?\Please! Just once!\I see, just by meeting her once...\Please! response:	You...
context: and never giving up...\What a bizarre being.\If an impure being such as myself touched her...\Would I really defile her?\Please! Just once!\I see, just by meeting her once...\Please!\You... response:	You won't come again...
context: What a bizarre being.\If an impure being such as myself touched her...\Would I really defile her?\Please! Just once!\I see, just by meeting her once...\Please!\You...\You won't come again... response:	Thank you, Natsume.
context: If an impure being such as myself touched her...\Would I really defile her?\Please! Just once!\I see, just by meeting her once...\Please!\You...\You won't come again...\Thank you, Natsume. response:	I will go.
context: Would I really defile her?\Please! Just once!\I see, just by meeting her once...\Please!\You...\You won't come again...\Thank you, Natsume.\I will go. response:	I'm tired from being unreasonable.
context: Please! Just once!\I see, just by meeting her once...\Please!\You...\You won't come again...\Thank you, Natsume.\I will go.\I'm tired from being unreasonable. response:	Shigure-sama!
context: I see, just by meeting her once...\Please!\You...\You won't come again...\Thank you, Natsume.\I will go.\I'm tired from being unreasonable.\Shigure-sama! response:	Sasada said...
context: Please!\You...\You won't come again...\Thank you, Natsume.\I will go.\I'm tired from being unreasonable.\Shigure-sama!\Sasada said... response:	She said that you're not impure!
context: You...\You won't come again...\Thank you, Natsume.\I will go.\I'm tired from being unreasonable.\Shigure-sama!\Sasada said...\She said that you're not impure! response:	She said you saved her!
context: You won't come again...\Thank you, Natsume.\I will go.\I'm tired from being unreasonable.\Shigure-sama!\Sasada said...\She said that you're not impure!\She said you saved her! response:	You don't need to believe in a person's words,
context: Thank you, Natsume.\I will go.\I'm tired from being unreasonable.\Shigure-sama!\Sasada said...\She said that you're not impure!\She said you saved her!\You don't need to believe in a person's words, response:	but at least believe in Sasada's...
context: I will go.\I'm tired from being unreasonable.\Shigure-sama!\Sasada said...\She said that you're not impure!\She said you saved her!\You don't need to believe in a person's words,\but at least believe in Sasada's... response:	Natsume-kun!
context: I'm tired from being unreasonable.\Shigure-sama!\Sasada said...\She said that you're not impure!\She said you saved her!\You don't need to believe in a person's words,\but at least believe in Sasada's...\Natsume-kun! response:	Are you okay?
context: Shigure-sama!\Sasada said...\She said that you're not impure!\She said you saved her!\You don't need to believe in a person's words,\but at least believe in Sasada's...\Natsume-kun!\Are you okay? response:	I am sorry, child.
context: Sasada said...\She said that you're not impure!\She said you saved her!\You don't need to believe in a person's words,\but at least believe in Sasada's...\Natsume-kun!\Are you okay?\I am sorry, child. response:	Only you and Reiko did not fear me for being impure.
context: She said that you're not impure!\She said you saved her!\You don't need to believe in a person's words,\but at least believe in Sasada's...\Natsume-kun!\Are you okay?\I am sorry, child.\Only you and Reiko did not fear me for being impure. response:	Thank you.
context: She said you saved her!\You don't need to believe in a person's words,\but at least believe in Sasada's...\Natsume-kun!\Are you okay?\I am sorry, child.\Only you and Reiko did not fear me for being impure.\Thank you. response:	Natsume-kun.
context: You don't need to believe in a person's words,\but at least believe in Sasada's...\Natsume-kun!\Are you okay?\I am sorry, child.\Only you and Reiko did not fear me for being impure.\Thank you.\Natsume-kun. response:	Sasada.
context: but at least believe in Sasada's...\Natsume-kun!\Are you okay?\I am sorry, child.\Only you and Reiko did not fear me for being impure.\Thank you.\Natsume-kun.\Sasada. response:	Natsume-kun, last night, I...
context: Natsume-kun!\Are you okay?\I am sorry, child.\Only you and Reiko did not fear me for being impure.\Thank you.\Natsume-kun.\Sasada.\Natsume-kun, last night, I... response:	Yeah, what happened?
context: Are you okay?\I am sorry, child.\Only you and Reiko did not fear me for being impure.\Thank you.\Natsume-kun.\Sasada.\Natsume-kun, last night, I...\Yeah, what happened? response:	Everyone was on the roof and sleeping.
context: I am sorry, child.\Only you and Reiko did not fear me for being impure.\Thank you.\Natsume-kun.\Sasada.\Natsume-kun, last night, I...\Yeah, what happened?\Everyone was on the roof and sleeping. response:	Ah, yeah.
context: Only you and Reiko did not fear me for being impure.\Thank you.\Natsume-kun.\Sasada.\Natsume-kun, last night, I...\Yeah, what happened?\Everyone was on the roof and sleeping.\Ah, yeah. response:	Sasada, the truth is that for a moment, I saw Shigure-sama touch you.
context: Thank you.\Natsume-kun.\Sasada.\Natsume-kun, last night, I...\Yeah, what happened?\Everyone was on the roof and sleeping.\Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you. response:	I saw your hearts trying to connect.
context: Natsume-kun.\Sasada.\Natsume-kun, last night, I...\Yeah, what happened?\Everyone was on the roof and sleeping.\Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect. response:	I wonder if you felt anything.
context: Sasada.\Natsume-kun, last night, I...\Yeah, what happened?\Everyone was on the roof and sleeping.\Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect.\I wonder if you felt anything. response:	On that day where the sky was ablaze,
context: Natsume-kun, last night, I...\Yeah, what happened?\Everyone was on the roof and sleeping.\Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect.\I wonder if you felt anything.\On that day where the sky was ablaze, response:	and rays of light were piercing through,
context: Yeah, what happened?\Everyone was on the roof and sleeping.\Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect.\I wonder if you felt anything.\On that day where the sky was ablaze,\and rays of light were piercing through, response:	the evening rain had stopped,
context: Everyone was on the roof and sleeping.\Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect.\I wonder if you felt anything.\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped, response:	I noticed the scent of summer.
context: Ah, yeah.\Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect.\I wonder if you felt anything.\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer. response:	Among the crowded, shining lights,
context: Sasada, the truth is that for a moment, I saw Shigure-sama touch you.\I saw your hearts trying to connect.\I wonder if you felt anything.\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer.\Among the crowded, shining lights, response:	I turned my ear to my thoughts,
context: I saw your hearts trying to connect.\I wonder if you felt anything.\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer.\Among the crowded, shining lights,\I turned my ear to my thoughts, response:	and I could hear traces of my dear friends.
context: I wonder if you felt anything.\On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer.\Among the crowded, shining lights,\I turned my ear to my thoughts,\and I could hear traces of my dear friends. response:	The summer evening sky
context: On that day where the sky was ablaze,\and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer.\Among the crowded, shining lights,\I turned my ear to my thoughts,\and I could hear traces of my dear friends.\The summer evening sky response:	and the vivid passing days were just the same,
context: and rays of light were piercing through,\the evening rain had stopped,\I noticed the scent of summer.\Among the crowded, shining lights,\I turned my ear to my thoughts,\and I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same, response:	and so I laughed; it was just like
context: the evening rain had stopped,\I noticed the scent of summer.\Among the crowded, shining lights,\I turned my ear to my thoughts,\and I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like response:	my memory of that summer.
context: I noticed the scent of summer.\Among the crowded, shining lights,\I turned my ear to my thoughts,\and I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer. response:	The one ticket that Reiko-san left behind.
context: Among the crowded, shining lights,\I turned my ear to my thoughts,\and I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\The one ticket that Reiko-san left behind. response:	If you visit the old train station, there is one Youkai there.
context: I turned my ear to my thoughts,\and I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\The one ticket that Reiko-san left behind.\If you visit the old train station, there is one Youkai there. response:	What a slow-looking guy. We should just leave him alone.
context: and I could hear traces of my dear friends.\The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\The one ticket that Reiko-san left behind.\If you visit the old train station, there is one Youkai there.\What a slow-looking guy. We should just leave him alone. response:	I am Santou.
context: The summer evening sky\and the vivid passing days were just the same,\and so I laughed; it was just like\my memory of that summer.\The one ticket that Reiko-san left behind.\If you visit the old train station, there is one Youkai there.\What a slow-looking guy. We should just leave him alone.\I am Santou. response:	Please! I want to see Mikuri!
