context: episode title: Rival response:	@nee
context: We lost every game.\My steak...\Arai-sensei lost his spirit,\and sports day ended.\Okay, let's head home and party at six.\Sixth place!\Not bad.\Party? My first! response:	I went home and looked it up in the dictionary.
context: My steak...\Arai-sensei lost his spirit,\and sports day ended.\Okay, let's head home and party at six.\Sixth place!\Not bad.\Party? My first!\I went home and looked it up in the dictionary. response:	My first rival.
context: Arai-sensei lost his spirit,\and sports day ended.\Okay, let's head home and party at six.\Sixth place!\Not bad.\Party? My first!\I went home and looked it up in the dictionary.\My first rival. response:	So, since when have you liked him?
context: and sports day ended.\Okay, let's head home and party at six.\Sixth place!\Not bad.\Party? My first!\I went home and looked it up in the dictionary.\My first rival.\So, since when have you liked him? response:	What about since his public confession?
context: Okay, let's head home and party at six.\Sixth place!\Not bad.\Party? My first!\I went home and looked it up in the dictionary.\My first rival.\So, since when have you liked him?\What about since his public confession? response:	Public confession?
context: Sixth place!\Not bad.\Party? My first!\I went home and looked it up in the dictionary.\My first rival.\So, since when have you liked him?\What about since his public confession?\Public confession? response:	Nah, I doubt it, not yet.
context: Not bad.\Party? My first!\I went home and looked it up in the dictionary.\My first rival.\So, since when have you liked him?\What about since his public confession?\Public confession?\Nah, I doubt it, not yet. response:	I think I had feelings for him by then.
context: Party? My first!\I went home and looked it up in the dictionary.\My first rival.\So, since when have you liked him?\What about since his public confession?\Public confession?\Nah, I doubt it, not yet.\I think I had feelings for him by then. response:	I wonder when I started feeling like this.
context: I went home and looked it up in the dictionary.\My first rival.\So, since when have you liked him?\What about since his public confession?\Public confession?\Nah, I doubt it, not yet.\I think I had feelings for him by then.\I wonder when I started feeling like this. response:	Kazehaya, what are you singing next?
context: My first rival.\So, since when have you liked him?\What about since his public confession?\Public confession?\Nah, I doubt it, not yet.\I think I had feelings for him by then.\I wonder when I started feeling like this.\Kazehaya, what are you singing next? response:	I'm taking a break.
context: So, since when have you liked him?\What about since his public confession?\Public confession?\Nah, I doubt it, not yet.\I think I had feelings for him by then.\I wonder when I started feeling like this.\Kazehaya, what are you singing next?\I'm taking a break. response:	I'll sing then.
context: What about since his public confession?\Public confession?\Nah, I doubt it, not yet.\I think I had feelings for him by then.\I wonder when I started feeling like this.\Kazehaya, what are you singing next?\I'm taking a break.\I'll sing then. response:	Where's Kuronuma?
context: Public confession?\Nah, I doubt it, not yet.\I think I had feelings for him by then.\I wonder when I started feeling like this.\Kazehaya, what are you singing next?\I'm taking a break.\I'll sing then.\Where's Kuronuma? response:	Sawako-chan?
context: Nah, I doubt it, not yet.\I think I had feelings for him by then.\I wonder when I started feeling like this.\Kazehaya, what are you singing next?\I'm taking a break.\I'll sing then.\Where's Kuronuma?\Sawako-chan? response:	She said she went outside because her face got red.
context: I think I had feelings for him by then.\I wonder when I started feeling like this.\Kazehaya, what are you singing next?\I'm taking a break.\I'll sing then.\Where's Kuronuma?\Sawako-chan?\She said she went outside because her face got red. response:	Okay.
context: I wonder when I started feeling like this.\Kazehaya, what are you singing next?\I'm taking a break.\I'll sing then.\Where's Kuronuma?\Sawako-chan?\She said she went outside because her face got red.\Okay. response:	Gee, who made her get red?
context: Kazehaya, what are you singing next?\I'm taking a break.\I'll sing then.\Where's Kuronuma?\Sawako-chan?\She said she went outside because her face got red.\Okay.\Gee, who made her get red? response:	Kuronuma?
context: I'm taking a break.\I'll sing then.\Where's Kuronuma?\Sawako-chan?\She said she went outside because her face got red.\Okay.\Gee, who made her get red?\Kuronuma? response:	Hey.
context: I'll sing then.\Where's Kuronuma?\Sawako-chan?\She said she went outside because her face got red.\Okay.\Gee, who made her get red?\Kuronuma?\Hey. response:	Is she asleep?
context: Where's Kuronuma?\Sawako-chan?\She said she went outside because her face got red.\Okay.\Gee, who made her get red?\Kuronuma?\Hey.\Is she asleep? response:	Sawako.
context: Sawako-chan?\She said she went outside because her face got red.\Okay.\Gee, who made her get red?\Kuronuma?\Hey.\Is she asleep?\Sawako. response:	Yes?
context: She said she went outside because her face got red.\Okay.\Gee, who made her get red?\Kuronuma?\Hey.\Is she asleep?\Sawako.\Yes? response:	S-Sleep-talking?
context: Okay.\Gee, who made her get red?\Kuronuma?\Hey.\Is she asleep?\Sawako.\Yes?\S-Sleep-talking? response:	I over thought it.
context: Gee, who made her get red?\Kuronuma?\Hey.\Is she asleep?\Sawako.\Yes?\S-Sleep-talking?\I over thought it. response:	Sawako.
context: Kuronuma?\Hey.\Is she asleep?\Sawako.\Yes?\S-Sleep-talking?\I over thought it.\Sawako. response:	Kuronuma Sawako, right?
context: Hey.\Is she asleep?\Sawako.\Yes?\S-Sleep-talking?\I over thought it.\Sawako.\Kuronuma Sawako, right? response:	My world had changed that moment.
context: Is she asleep?\Sawako.\Yes?\S-Sleep-talking?\I over thought it.\Sawako.\Kuronuma Sawako, right?\My world had changed that moment. response:	I'd fallen in love the moment he called my name.
context: Sawako.\Yes?\S-Sleep-talking?\I over thought it.\Sawako.\Kuronuma Sawako, right?\My world had changed that moment.\I'd fallen in love the moment he called my name. response:	Talking at midnight.
context: Yes?\S-Sleep-talking?\I over thought it.\Sawako.\Kuronuma Sawako, right?\My world had changed that moment.\I'd fallen in love the moment he called my name.\Talking at midnight. response:	A little chat.
context: S-Sleep-talking?\I over thought it.\Sawako.\Kuronuma Sawako, right?\My world had changed that moment.\I'd fallen in love the moment he called my name.\Talking at midnight.\A little chat. response:	Next episode: Night Talk
