context: It wasn't supposed to be like this, head in my hands response:	Struggling to escape from this saturated world
context: murdered them to protect the gold, and knowing there'd be a lot of trouble,\put their corpses back into the statue.\I don't believe it...\I believe he's capable of anything...\After all, you killed three young men without even blinking.\What does that mean?\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept. response:	It's a well known story.
context: put their corpses back into the statue.\I don't believe it...\I believe he's capable of anything...\After all, you killed three young men without even blinking.\What does that mean?\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\It's a well known story. response:	During the time of that terrorism,
context: I don't believe it...\I believe he's capable of anything...\After all, you killed three young men without even blinking.\What does that mean?\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\It's a well known story.\During the time of that terrorism, response:	this man ordered those three to drive that truck away in no uncertain terms.
context: I believe he's capable of anything...\After all, you killed three young men without even blinking.\What does that mean?\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\It's a well known story.\During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms. response:	He did it to create a sense of obligation for the supporters who were right there,
context: After all, you killed three young men without even blinking.\What does that mean?\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\It's a well known story.\During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there, response:	but the truck blew up all too soon.
context: What does that mean?\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\It's a well known story.\During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon. response:	Bastard! Do you have proof?!
context: Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\It's a well known story.\During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon.\Bastard! Do you have proof?! response:	No.
context: Director of the Security Bureau Metropolitan Police Dept.\It's a well known story.\During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon.\Bastard! Do you have proof?!\No. response:	Even if that terrorist bombing was a put-up job, there's no proof.
context: It's a well known story.\During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon.\Bastard! Do you have proof?!\No.\Even if that terrorist bombing was a put-up job, there's no proof. response:	Are you implying that I used terrorism to murder Suzuki and the others?!
context: During the time of that terrorism,\this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon.\Bastard! Do you have proof?!\No.\Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?! response:	I can't say anything for certain.
context: this man ordered those three to drive that truck away in no uncertain terms.\He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon.\Bastard! Do you have proof?!\No.\Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain. response:	But if you did this to protect the money you made
context: He did it to create a sense of obligation for the supporters who were right there,\but the truck blew up all too soon.\Bastard! Do you have proof?!\No.\Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain.\But if you did this to protect the money you made response:	by setting them up as heroes...
context: but the truck blew up all too soon.\Bastard! Do you have proof?!\No.\Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain.\But if you did this to protect the money you made\by setting them up as heroes... response:	If you killed for that, you will find no redemption.
context: Bastard! Do you have proof?!\No.\Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain.\But if you did this to protect the money you made\by setting them up as heroes...\If you killed for that, you will find no redemption. response:	Y-You again?!
context: No.\Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain.\But if you did this to protect the money you made\by setting them up as heroes...\If you killed for that, you will find no redemption.\Y-You again?! response:	She's like my boss.
context: Even if that terrorist bombing was a put-up job, there's no proof.\Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain.\But if you did this to protect the money you made\by setting them up as heroes...\If you killed for that, you will find no redemption.\Y-You again?!\She's like my boss. response:	You're in high spirits today.
context: Are you implying that I used terrorism to murder Suzuki and the others?!\I can't say anything for certain.\But if you did this to protect the money you made\by setting them up as heroes...\If you killed for that, you will find no redemption.\Y-You again?!\She's like my boss.\You're in high spirits today. response:	I know that pointless deaths litter the battlefield.
context: I can't say anything for certain.\But if you did this to protect the money you made\by setting them up as heroes...\If you killed for that, you will find no redemption.\Y-You again?!\She's like my boss.\You're in high spirits today.\I know that pointless deaths litter the battlefield. response:	There are no heroic tales.
context: But if you did this to protect the money you made\by setting them up as heroes...\If you killed for that, you will find no redemption.\Y-You again?!\She's like my boss.\You're in high spirits today.\I know that pointless deaths litter the battlefield.\There are no heroic tales. response:	And no heroes either...
context: by setting them up as heroes...\If you killed for that, you will find no redemption.\Y-You again?!\She's like my boss.\You're in high spirits today.\I know that pointless deaths litter the battlefield.\There are no heroic tales.\And no heroes either... response:	People have no choice...
context: If you killed for that, you will find no redemption.\Y-You again?!\She's like my boss.\You're in high spirits today.\I know that pointless deaths litter the battlefield.\There are no heroic tales.\And no heroes either...\People have no choice... response:	You must have been worried about whether those two would find the gold bricks.
context: Y-You again?!\She's like my boss.\You're in high spirits today.\I know that pointless deaths litter the battlefield.\There are no heroic tales.\And no heroes either...\People have no choice...\You must have been worried about whether those two would find the gold bricks. response:	I ask the question!
context: She's like my boss.\You're in high spirits today.\I know that pointless deaths litter the battlefield.\There are no heroic tales.\And no heroes either...\People have no choice...\You must have been worried about whether those two would find the gold bricks.\I ask the question! response:	Shimada Jirou, last night you came back here, didn't you?
context: You're in high spirits today.\I know that pointless deaths litter the battlefield.\There are no heroic tales.\And no heroes either...\People have no choice...\You must have been worried about whether those two would find the gold bricks.\I ask the question!\Shimada Jirou, last night you came back here, didn't you? response:	And what did you see?
context: I know that pointless deaths litter the battlefield.\There are no heroic tales.\And no heroes either...\People have no choice...\You must have been worried about whether those two would find the gold bricks.\I ask the question!\Shimada Jirou, last night you came back here, didn't you?\And what did you see? response:	Tell me...
context: There are no heroic tales.\And no heroes either...\People have no choice...\You must have been worried about whether those two would find the gold bricks.\I ask the question!\Shimada Jirou, last night you came back here, didn't you?\And what did you see?\Tell me... response:	You mean he was a witness to the two being murdered?!
context: And no heroes either...\People have no choice...\You must have been worried about whether those two would find the gold bricks.\I ask the question!\Shimada Jirou, last night you came back here, didn't you?\And what did you see?\Tell me...\You mean he was a witness to the two being murdered?! response:	We'll find out soon.
context: People have no choice...\You must have been worried about whether those two would find the gold bricks.\I ask the question!\Shimada Jirou, last night you came back here, didn't you?\And what did you see?\Tell me...\You mean he was a witness to the two being murdered?!\We'll find out soon. response:	What...
context: You must have been worried about whether those two would find the gold bricks.\I ask the question!\Shimada Jirou, last night you came back here, didn't you?\And what did you see?\Tell me...\You mean he was a witness to the two being murdered?!\We'll find out soon.\What... response:	I told Ootsubo and the others I was concerned about the statue...
context: I ask the question!\Shimada Jirou, last night you came back here, didn't you?\And what did you see?\Tell me...\You mean he was a witness to the two being murdered?!\We'll find out soon.\What...\I told Ootsubo and the others I was concerned about the statue... response:	But there was nothing out of the ordinary.
context: Shimada Jirou, last night you came back here, didn't you?\And what did you see?\Tell me...\You mean he was a witness to the two being murdered?!\We'll find out soon.\What...\I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary. response:	What did you see?
context: And what did you see?\Tell me...\You mean he was a witness to the two being murdered?!\We'll find out soon.\What...\I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary.\What did you see? response:	Father was...
context: Tell me...\You mean he was a witness to the two being murdered?!\We'll find out soon.\What...\I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary.\What did you see?\Father was... response:	Shimada Hakurou was...
context: You mean he was a witness to the two being murdered?!\We'll find out soon.\What...\I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary.\What did you see?\Father was...\Shimada Hakurou was... response:	I put a sleeping drug in Father's usual tea.
context: We'll find out soon.\What...\I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary.\What did you see?\Father was...\Shimada Hakurou was...\I put a sleeping drug in Father's usual tea. response:	Enough so that he wouldn't wake'til morning.
context: What...\I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary.\What did you see?\Father was...\Shimada Hakurou was...\I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning. response:	The plan was to find the gold bricks before then...
context: I told Ootsubo and the others I was concerned about the statue...\But there was nothing out of the ordinary.\What did you see?\Father was...\Shimada Hakurou was...\I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then... response:	You say he was sleeping?!
context: But there was nothing out of the ordinary.\What did you see?\Father was...\Shimada Hakurou was...\I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then...\You say he was sleeping?! response:	That's what I was going to explain!
context: What did you see?\Father was...\Shimada Hakurou was...\I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then...\You say he was sleeping?!\That's what I was going to explain! response:	That's why I couldn't have killed them!
context: Father was...\Shimada Hakurou was...\I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then...\You say he was sleeping?!\That's what I was going to explain!\That's why I couldn't have killed them! response:	It's the son's testimony. Perhaps he's trying to protect his father...
context: Shimada Hakurou was...\I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then...\You say he was sleeping?!\That's what I was going to explain!\That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father... response:	If we analyze the remains of the tea...
context: I put a sleeping drug in Father's usual tea.\Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then...\You say he was sleeping?!\That's what I was going to explain!\That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea... response:	Humans can't lie when they answer Inga's question.
context: Enough so that he wouldn't wake'til morning.\The plan was to find the gold bricks before then...\You say he was sleeping?!\That's what I was going to explain!\That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question. response:	Shimada Hakurou didn't murder those two.
context: The plan was to find the gold bricks before then...\You say he was sleeping?!\That's what I was going to explain!\That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two. response:	Then who did?!
context: You say he was sleeping?!\That's what I was going to explain!\That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two.\Then who did?! response:	Who killed them, Defeated Detective?!
context: That's what I was going to explain!\That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two.\Then who did?!\Who killed them, Defeated Detective?! response:	I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!
context: That's why I couldn't have killed them!\It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two.\Then who did?!\Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion! response:	And on top of that, for him to decide someone is innocent based on testimony...
context: It's the son's testimony. Perhaps he's trying to protect his father...\If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two.\Then who did?!\Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony... response:	Still, now that it's come to this, who is the real killer?
context: If we analyze the remains of the tea...\Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two.\Then who did?!\Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer? response:	What if I said it was friendly fire?
context: Humans can't lie when they answer Inga's question.\Shimada Hakurou didn't murder those two.\Then who did?!\Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire? response:	Huh?
context: Shimada Hakurou didn't murder those two.\Then who did?!\Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire?\Huh? response:	The two victims killed each other.
context: Then who did?!\Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire?\Huh?\The two victims killed each other. response:	They probably squabbled over their shares
context: Who killed them, Defeated Detective?!\I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire?\Huh?\The two victims killed each other.\They probably squabbled over their shares response:	and by the time of delivery to the memorial hall,
context: I believe Yuuki Shinjurou just uncharacteristically jumped to a conclusion!\And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire?\Huh?\The two victims killed each other.\They probably squabbled over their shares\and by the time of delivery to the memorial hall, response:	they had already breathed their last.
context: And on top of that, for him to decide someone is innocent based on testimony...\Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire?\Huh?\The two victims killed each other.\They probably squabbled over their shares\and by the time of delivery to the memorial hall,\they had already breathed their last. response:	Inside the statue...
context: Still, now that it's come to this, who is the real killer?\What if I said it was friendly fire?\Huh?\The two victims killed each other.\They probably squabbled over their shares\and by the time of delivery to the memorial hall,\they had already breathed their last.\Inside the statue... response:	This way, Mr. Shimada doesn't get hurt, either.
context: What if I said it was friendly fire?\Huh?\The two victims killed each other.\They probably squabbled over their shares\and by the time of delivery to the memorial hall,\they had already breathed their last.\Inside the statue...\This way, Mr. Shimada doesn't get hurt, either. response:	This is how you want it?
context: Huh?\The two victims killed each other.\They probably squabbled over their shares\and by the time of delivery to the memorial hall,\they had already breathed their last.\Inside the statue...\This way, Mr. Shimada doesn't get hurt, either.\This is how you want it? response:	Maybe after this, Mr. Shimada will settle down a bit.
context: The two victims killed each other.\They probably squabbled over their shares\and by the time of delivery to the memorial hall,\they had already breathed their last.\Inside the statue...\This way, Mr. Shimada doesn't get hurt, either.\This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit. response:	That idiot!
context: They probably squabbled over their shares\and by the time of delivery to the memorial hall,\they had already breathed their last.\Inside the statue...\This way, Mr. Shimada doesn't get hurt, either.\This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit.\That idiot! response:	Come on, Shinjurou!
context: and by the time of delivery to the memorial hall,\they had already breathed their last.\Inside the statue...\This way, Mr. Shimada doesn't get hurt, either.\This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit.\That idiot!\Come on, Shinjurou! response:	Buy me ice cream! Ice cream!
context: they had already breathed their last.\Inside the statue...\This way, Mr. Shimada doesn't get hurt, either.\This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit.\That idiot!\Come on, Shinjurou!\Buy me ice cream! Ice cream! response:	A soul like that still leaves me hungry!
context: Inside the statue...\This way, Mr. Shimada doesn't get hurt, either.\This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit.\That idiot!\Come on, Shinjurou!\Buy me ice cream! Ice cream!\A soul like that still leaves me hungry! response:	Shut up!
context: This way, Mr. Shimada doesn't get hurt, either.\This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit.\That idiot!\Come on, Shinjurou!\Buy me ice cream! Ice cream!\A soul like that still leaves me hungry!\Shut up! response:	There are no tales of heroism on the battlefield.
context: This is how you want it?\Maybe after this, Mr. Shimada will settle down a bit.\That idiot!\Come on, Shinjurou!\Buy me ice cream! Ice cream!\A soul like that still leaves me hungry!\Shut up!\There are no tales of heroism on the battlefield. response:	That's why you think I killed them?
context: Maybe after this, Mr. Shimada will settle down a bit.\That idiot!\Come on, Shinjurou!\Buy me ice cream! Ice cream!\A soul like that still leaves me hungry!\Shut up!\There are no tales of heroism on the battlefield.\That's why you think I killed them? response:	You were either threatening them... or you planned the whole thing.
context: That idiot!\Come on, Shinjurou!\Buy me ice cream! Ice cream!\A soul like that still leaves me hungry!\Shut up!\There are no tales of heroism on the battlefield.\That's why you think I killed them?\You were either threatening them... or you planned the whole thing. response:	Oh... Then let's assume that it was.
context: Come on, Shinjurou!\Buy me ice cream! Ice cream!\A soul like that still leaves me hungry!\Shut up!\There are no tales of heroism on the battlefield.\That's why you think I killed them?\You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was. response:	But they died... to save a great number of lives.
context: Buy me ice cream! Ice cream!\A soul like that still leaves me hungry!\Shut up!\There are no tales of heroism on the battlefield.\That's why you think I killed them?\You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was.\But they died... to save a great number of lives. response:	Other than that, what more is necessary?
context: A soul like that still leaves me hungry!\Shut up!\There are no tales of heroism on the battlefield.\That's why you think I killed them?\You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was.\But they died... to save a great number of lives.\Other than that, what more is necessary? response:	Or perhaps they were terrified of death,
context: Shut up!\There are no tales of heroism on the battlefield.\That's why you think I killed them?\You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was.\But they died... to save a great number of lives.\Other than that, what more is necessary?\Or perhaps they were terrified of death, response:	screamed the names of their sweethearts, and pissed their pants.
context: There are no tales of heroism on the battlefield.\That's why you think I killed them?\You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was.\But they died... to save a great number of lives.\Other than that, what more is necessary?\Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants. response:	Still, did the driver take his foot off the gas pedal?
context: That's why you think I killed them?\You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was.\But they died... to save a great number of lives.\Other than that, what more is necessary?\Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal? response:	Everyone wants to live. Naturally.
context: You were either threatening them... or you planned the whole thing.\Oh... Then let's assume that it was.\But they died... to save a great number of lives.\Other than that, what more is necessary?\Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally. response:	And yet, in that instant, they chose to save all the people that were there.
context: Oh... Then let's assume that it was.\But they died... to save a great number of lives.\Other than that, what more is necessary?\Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there. response:	If they wanted to escape, they could have...
context: But they died... to save a great number of lives.\Other than that, what more is necessary?\Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have... response:	But they didn't!
context: Other than that, what more is necessary?\Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have...\But they didn't! response:	I believe that they acted without an ulterior motive.
context: Or perhaps they were terrified of death,\screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have...\But they didn't!\I believe that they acted without an ulterior motive. response:	From the bottom of my heart,
context: screamed the names of their sweethearts, and pissed their pants.\Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have...\But they didn't!\I believe that they acted without an ulterior motive.\From the bottom of my heart, response:	I wish to pass that down through the generations as a heroic tale.
context: Still, did the driver take his foot off the gas pedal?\Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have...\But they didn't!\I believe that they acted without an ulterior motive.\From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale. response:	Youngster, you don't know the true beauty of humanity.
context: Everyone wants to live. Naturally.\And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have...\But they didn't!\I believe that they acted without an ulterior motive.\From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity. response:	Kaishou Rie
context: And yet, in that instant, they chose to save all the people that were there.\If they wanted to escape, they could have...\But they didn't!\I believe that they acted without an ulterior motive.\From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity.\Kaishou Rie response:	Daughter of Kaishou Rinroku, Lives at Home
context: If they wanted to escape, they could have...\But they didn't!\I believe that they acted without an ulterior motive.\From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity.\Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home response:	According to my father, the murder was a result of friendly fire.
context: But they didn't!\I believe that they acted without an ulterior motive.\From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity.\Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire. response:	What do you think?
context: I believe that they acted without an ulterior motive.\From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity.\Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire.\What do you think? response:	I'm sure it's just another lie!
context: From the bottom of my heart,\I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity.\Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire.\What do you think?\I'm sure it's just another lie! response:	Shimada Hakurou has pull in the military.
context: I wish to pass that down through the generations as a heroic tale.\Youngster, you don't know the true beauty of humanity.\Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire.\What do you think?\I'm sure it's just another lie!\Shimada Hakurou has pull in the military. response:	Father just wants to put him in his debt!
context: Youngster, you don't know the true beauty of humanity.\Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire.\What do you think?\I'm sure it's just another lie!\Shimada Hakurou has pull in the military.\Father just wants to put him in his debt! response:	You're not going to do anything about it?!
context: Kaishou Rie\Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire.\What do you think?\I'm sure it's just another lie!\Shimada Hakurou has pull in the military.\Father just wants to put him in his debt!\You're not going to do anything about it?! response:	You thought Mr. Shimada was the culprit from the beginning, didn't you?
context: Daughter of Kaishou Rinroku, Lives at Home\According to my father, the murder was a result of friendly fire.\What do you think?\I'm sure it's just another lie!\Shimada Hakurou has pull in the military.\Father just wants to put him in his debt!\You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you? response:	You couldn't forgive him for being the kind of person who claims that
context: According to my father, the murder was a result of friendly fire.\What do you think?\I'm sure it's just another lie!\Shimada Hakurou has pull in the military.\Father just wants to put him in his debt!\You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that response:	war is the right thing to do and giving up your life is wonderful.
context: What do you think?\I'm sure it's just another lie!\Shimada Hakurou has pull in the military.\Father just wants to put him in his debt!\You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful. response:	But, you were wrong.
context: I'm sure it's just another lie!\Shimada Hakurou has pull in the military.\Father just wants to put him in his debt!\You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful.\But, you were wrong. response:	Yeah. That's right. From the get-go,
context: Shimada Hakurou has pull in the military.\Father just wants to put him in his debt!\You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful.\But, you were wrong.\Yeah. That's right. From the get-go, response:	I couldn't picture anybody but him being the killer.
context: Father just wants to put him in his debt!\You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful.\But, you were wrong.\Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer. response:	But afterwards I couldn't even think of one word to refute him.
context: You're not going to do anything about it?!\You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful.\But, you were wrong.\Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him. response:	Refute him?
context: You thought Mr. Shimada was the culprit from the beginning, didn't you?\You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful.\But, you were wrong.\Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him.\Refute him? response:	To what he said about people being able to give up their lives for other people.
context: You couldn't forgive him for being the kind of person who claims that\war is the right thing to do and giving up your life is wonderful.\But, you were wrong.\Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him.\Refute him?\To what he said about people being able to give up their lives for other people. response:	I didn't believe in stuff like that.
context: war is the right thing to do and giving up your life is wonderful.\But, you were wrong.\Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him.\Refute him?\To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that. response:	People live with things they don't talk about hidden in their heart.
context: But, you were wrong.\Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him.\Refute him?\To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart. response:	I thought my job was to bring those things to light...
context: Yeah. That's right. From the get-go,\I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him.\Refute him?\To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light... response:	You really are the Defeated Detective, Yuuki Shinjurou.
context: I couldn't picture anybody but him being the killer.\But afterwards I couldn't even think of one word to refute him.\Refute him?\To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou. response:	I thought maybe it would be you
context: But afterwards I couldn't even think of one word to refute him.\Refute him?\To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you response:	who could destroy the wall we all sense, but cannot see...
