context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: To unite all peoples within our nation...\To denounce the evils of truth and love,\to extend our reach to the stars above.\-Jessie. -James.\Mm, mind if I cut in?\Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu.\I'm so excited. response:	I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!
context: To denounce the evils of truth and love,\to extend our reach to the stars above.\-Jessie. -James.\Mm, mind if I cut in?\Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu.\I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit! response:	Start it up.
context: to extend our reach to the stars above.\-Jessie. -James.\Mm, mind if I cut in?\Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu.\I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up. response:	So, what does this thing do, anyway?
context: -Jessie. -James.\Mm, mind if I cut in?\Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu.\I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up.\So, what does this thing do, anyway? response:	Not another hole driller! We tried that already!
context: Mm, mind if I cut in?\Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu.\I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up.\So, what does this thing do, anyway?\Not another hole driller! We tried that already! response:	If at first you don't succeed...
context: Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu.\I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up.\So, what does this thing do, anyway?\Not another hole driller! We tried that already!\If at first you don't succeed... response:	This time, we'll remember where the hole is.
context: Finally, a foolproof plan to capture Pikachu.\I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up.\So, what does this thing do, anyway?\Not another hole driller! We tried that already!\If at first you don't succeed...\This time, we'll remember where the hole is. response:	Are you sure you're going to remember where the trap is?
context: I'm so excited.\I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up.\So, what does this thing do, anyway?\Not another hole driller! We tried that already!\If at first you don't succeed...\This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is? response:	Meowth, don't you think we're smarter than that?
context: I can't wait to test our new automatic, high-speed, super-duper, whatchamacallit!\Start it up.\So, what does this thing do, anyway?\Not another hole driller! We tried that already!\If at first you don't succeed...\This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that? response:	-Our trap is set. -Huh?
context: Start it up.\So, what does this thing do, anyway?\Not another hole driller! We tried that already!\If at first you don't succeed...\This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh? response:	Hey, here they come now!
context: So, what does this thing do, anyway?\Not another hole driller! We tried that already!\If at first you don't succeed...\This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh?\Hey, here they come now! response:	Hm, they're getting warm.
context: Not another hole driller! We tried that already!\If at first you don't succeed...\This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh?\Hey, here they come now!\Hm, they're getting warm. response:	- Warmer... -They're burning up.
context: If at first you don't succeed...\This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh?\Hey, here they come now!\Hm, they're getting warm.\- Warmer... -They're burning up. response:	It's too strong. You used too many tree branches.
context: This time, we'll remember where the hole is.\Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh?\Hey, here they come now!\Hm, they're getting warm.\- Warmer... -They're burning up.\It's too strong. You used too many tree branches. response:	Me? You're the one who covered it with too much dirt.
context: Are you sure you're going to remember where the trap is?\Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh?\Hey, here they come now!\Hm, they're getting warm.\- Warmer... -They're burning up.\It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt. response:	Meowth!
context: Meowth, don't you think we're smarter than that?\-Our trap is set. -Huh?\Hey, here they come now!\Hm, they're getting warm.\- Warmer... -They're burning up.\It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt.\Meowth! response:	Quiet.
context: -Our trap is set. -Huh?\Hey, here they come now!\Hm, they're getting warm.\- Warmer... -They're burning up.\It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt.\Meowth!\Quiet. response:	-Whoa, you feel something? -I did.
context: Hey, here they come now!\Hm, they're getting warm.\- Warmer... -They're burning up.\It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt.\Meowth!\Quiet.\-Whoa, you feel something? -I did. response:	Huh? Feel what?
context: Hm, they're getting warm.\- Warmer... -They're burning up.\It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt.\Meowth!\Quiet.\-Whoa, you feel something? -I did.\Huh? Feel what? response:	Pikachu.
context: - Warmer... -They're burning up.\It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt.\Meowth!\Quiet.\-Whoa, you feel something? -I did.\Huh? Feel what?\Pikachu. response:	Pika, pika?
context: It's too strong. You used too many tree branches.\Me? You're the one who covered it with too much dirt.\Meowth!\Quiet.\-Whoa, you feel something? -I did.\Huh? Feel what?\Pikachu.\Pika, pika? response:	I can't believe they fell for it.
context: Me? You're the one who covered it with too much dirt.\Meowth!\Quiet.\-Whoa, you feel something? -I did.\Huh? Feel what?\Pikachu.\Pika, pika?\I can't believe they fell for it. response:	Our invention worked. We're geniuses!
context: Meowth!\Quiet.\-Whoa, you feel something? -I did.\Huh? Feel what?\Pikachu.\Pika, pika?\I can't believe they fell for it.\Our invention worked. We're geniuses! response:	-Pi. -Come with us, Pikachu.
context: Quiet.\-Whoa, you feel something? -I did.\Huh? Feel what?\Pikachu.\Pika, pika?\I can't believe they fell for it.\Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu. response:	-You belong to us now. - Chu!
context: -Whoa, you feel something? -I did.\Huh? Feel what?\Pikachu.\Pika, pika?\I can't believe they fell for it.\Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu.\-You belong to us now. - Chu! response:	Rubber won't conduct electricity.
context: Huh? Feel what?\Pikachu.\Pika, pika?\I can't believe they fell for it.\Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu.\-You belong to us now. - Chu!\Rubber won't conduct electricity. response:	Just another example of our incredible genius at work.
context: Pikachu.\Pika, pika?\I can't believe they fell for it.\Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu.\-You belong to us now. - Chu!\Rubber won't conduct electricity.\Just another example of our incredible genius at work. response:	You have to be a rocket scientist to outsmart us, the team rocket scientists.
context: Pika, pika?\I can't believe they fell for it.\Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu.\-You belong to us now. - Chu!\Rubber won't conduct electricity.\Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists. response:	We call these our anti-Pikachu suits.
context: I can't believe they fell for it.\Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu.\-You belong to us now. - Chu!\Rubber won't conduct electricity.\Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits. response:	We made them ourselves.
context: Our invention worked. We're geniuses!\-Pi. -Come with us, Pikachu.\-You belong to us now. - Chu!\Rubber won't conduct electricity.\Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits.\We made them ourselves. response:	I must admit, I don't think this is really my color at all.
context: -Pi. -Come with us, Pikachu.\-You belong to us now. - Chu!\Rubber won't conduct electricity.\Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits.\We made them ourselves.\I must admit, I don't think this is really my color at all. response:	Enough talk! Let's just grab the Pikachu and get out of here!
context: -You belong to us now. - Chu!\Rubber won't conduct electricity.\Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits.\We made them ourselves.\I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here! response:	We'll use our anti-Pikachu rubber balloon bazooka.
context: Rubber won't conduct electricity.\Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits.\We made them ourselves.\I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka. response:	Ready. Aim. Fire!
context: Just another example of our incredible genius at work.\You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits.\We made them ourselves.\I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire! response:	Chu!
context: You have to be a rocket scientist to outsmart us, the team rocket scientists.\We call these our anti-Pikachu suits.\We made them ourselves.\I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire!\Chu! response:	Pikachu, Pikachu!
context: We call these our anti-Pikachu suits.\We made them ourselves.\I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire!\Chu!\Pikachu, Pikachu! response:	Pikachu!
context: We made them ourselves.\I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire!\Chu!\Pikachu, Pikachu!\Pikachu! response:	Pikachu!
context: I must admit, I don't think this is really my color at all.\Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire!\Chu!\Pikachu, Pikachu!\Pikachu!\Pikachu! response:	Come on, you guys, get up! We got to do something!
context: Enough talk! Let's just grab the Pikachu and get out of here!\We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire!\Chu!\Pikachu, Pikachu!\Pikachu!\Pikachu!\Come on, you guys, get up! We got to do something! response:	We'd love to get up Ash. Unfortunately, you're standing on us.
context: We'll use our anti-Pikachu rubber balloon bazooka.\Ready. Aim. Fire!\Chu!\Pikachu, Pikachu!\Pikachu!\Pikachu!\Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us. response:	Hello down there. Thank you so much for dropping in.
context: Ready. Aim. Fire!\Chu!\Pikachu, Pikachu!\Pikachu!\Pikachu!\Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in. response:	Don't worry. Pikachu is safe with us. We won't lose it like you did.
context: Chu!\Pikachu, Pikachu!\Pikachu!\Pikachu!\Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did. response:	Chu.
context: Pikachu, Pikachu!\Pikachu!\Pikachu!\Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu. response:	-Pikachu. -Let's get out of here.
context: Pikachu!\Pikachu!\Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu.\-Pikachu. -Let's get out of here. response:	Charmander!
context: Pikachu!\Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu.\-Pikachu. -Let's get out of here.\Charmander! response:	What is that thing?
context: Come on, you guys, get up! We got to do something!\We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu.\-Pikachu. -Let's get out of here.\Charmander!\What is that thing? response:	Charmander.
context: We'd love to get up Ash. Unfortunately, you're standing on us.\Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu.\-Pikachu. -Let's get out of here.\Charmander!\What is that thing?\Charmander. response:	It's saying you better give Pikachu back to those guys right now.
context: Hello down there. Thank you so much for dropping in.\Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu.\-Pikachu. -Let's get out of here.\Charmander!\What is that thing?\Charmander.\It's saying you better give Pikachu back to those guys right now. response:	It's got to be kidding.
context: Don't worry. Pikachu is safe with us. We won't lose it like you did.\Chu.\-Pikachu. -Let's get out of here.\Charmander!\What is that thing?\Charmander.\It's saying you better give Pikachu back to those guys right now.\It's got to be kidding. response:	Now, step aside, you insolent little firebug.
context: Chu.\-Pikachu. -Let's get out of here.\Charmander!\What is that thing?\Charmander.\It's saying you better give Pikachu back to those guys right now.\It's got to be kidding.\Now, step aside, you insolent little firebug. response:	We haven't got time to play with you.
context: -Pikachu. -Let's get out of here.\Charmander!\What is that thing?\Charmander.\It's saying you better give Pikachu back to those guys right now.\It's got to be kidding.\Now, step aside, you insolent little firebug.\We haven't got time to play with you. response:	Team rocket plays rough so get moving.
context: Charmander!\What is that thing?\Charmander.\It's saying you better give Pikachu back to those guys right now.\It's got to be kidding.\Now, step aside, you insolent little firebug.\We haven't got time to play with you.\Team rocket plays rough so get moving. response:	Huh?
context: What is that thing?\Charmander.\It's saying you better give Pikachu back to those guys right now.\It's got to be kidding.\Now, step aside, you insolent little firebug.\We haven't got time to play with you.\Team rocket plays rough so get moving.\Huh? response:	Char!
context: Charmander.\It's saying you better give Pikachu back to those guys right now.\It's got to be kidding.\Now, step aside, you insolent little firebug.\We haven't got time to play with you.\Team rocket plays rough so get moving.\Huh?\Char! response:	You see, didn't I tell you we needed fireproof uniforms?
context: It's saying you better give Pikachu back to those guys right now.\It's got to be kidding.\Now, step aside, you insolent little firebug.\We haven't got time to play with you.\Team rocket plays rough so get moving.\Huh?\Char!\You see, didn't I tell you we needed fireproof uniforms? response:	Shut up and keep running!
context: It's got to be kidding.\Now, step aside, you insolent little firebug.\We haven't got time to play with you.\Team rocket plays rough so get moving.\Huh?\Char!\You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running! response:	Some geniuses. Meowth!
context: Now, step aside, you insolent little firebug.\We haven't got time to play with you.\Team rocket plays rough so get moving.\Huh?\Char!\You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running!\Some geniuses. Meowth! response:	Looks like Team Rocket's blasting off again!
context: We haven't got time to play with you.\Team rocket plays rough so get moving.\Huh?\Char!\You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running!\Some geniuses. Meowth!\Looks like Team Rocket's blasting off again! response:	Charmander beat them?
context: Team rocket plays rough so get moving.\Huh?\Char!\You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running!\Some geniuses. Meowth!\Looks like Team Rocket's blasting off again!\Charmander beat them? response:	Unh! Wow! Thanks for the help, Charmander.
context: Huh?\Char!\You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running!\Some geniuses. Meowth!\Looks like Team Rocket's blasting off again!\Charmander beat them?\Unh! Wow! Thanks for the help, Charmander. response:	You see, Brock? Charmander knew we cared.
context: Char!\You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running!\Some geniuses. Meowth!\Looks like Team Rocket's blasting off again!\Charmander beat them?\Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared. response:	-That's why it's here. -Way to go.
context: You see, didn't I tell you we needed fireproof uniforms?\Shut up and keep running!\Some geniuses. Meowth!\Looks like Team Rocket's blasting off again!\Charmander beat them?\Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go. response:	Charmander, how'd you like to join up with us?
context: Shut up and keep running!\Some geniuses. Meowth!\Looks like Team Rocket's blasting off again!\Charmander beat them?\Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go.\Charmander, how'd you like to join up with us? response:	I'm afraid your trainer isn't going to be coming back.
context: Some geniuses. Meowth!\Looks like Team Rocket's blasting off again!\Charmander beat them?\Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go.\Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back. response:	Hi, Charmander. Been looking all over for you.
context: Looks like Team Rocket's blasting off again!\Charmander beat them?\Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go.\Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you. response:	-Damian, it's you! -What do you want, Damian?
context: Charmander beat them?\Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go.\Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian? response:	I came back for Charmander just like I promised.
context: Unh! Wow! Thanks for the help, Charmander.\You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go.\Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised. response:	So let's go.
context: You see, Brock? Charmander knew we cared.\-That's why it's here. -Way to go.\Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised.\So let's go. response:	Careful. This trainer's already abandoned you once before.
context: -That's why it's here. -Way to go.\Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised.\So let's go.\Careful. This trainer's already abandoned you once before. response:	Charmander is mine. I'm the one who caught it, remember?
context: Charmander, how'd you like to join up with us?\I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised.\So let's go.\Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember? response:	Damian, you bragged about how you abandoned it.
context: I'm afraid your trainer isn't going to be coming back.\Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised.\So let's go.\Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it. response:	Good thing I did. That toughened it up.
context: Hi, Charmander. Been looking all over for you.\-Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised.\So let's go.\Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up. response:	Besides, what's wrong with dumping off a weak Pokemon'
context: -Damian, it's you! -What do you want, Damian?\I came back for Charmander just like I promised.\So let's go.\Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon' response:	I wasn't going to come back for it,
context: I came back for Charmander just like I promised.\So let's go.\Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it, response:	but now that I've seen what it can do, I'm real glad I ran into you guys.
context: So let's go.\Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys. response:	The best thing is, I didn't have to raise it myself!
context: Careful. This trainer's already abandoned you once before.\Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself! response:	That's terrible.
context: Charmander is mine. I'm the one who caught it, remember?\Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself!\That's terrible. response:	Raising a Pokemon is the best part of being a trainer.
context: Damian, you bragged about how you abandoned it.\Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself!\That's terrible.\Raising a Pokemon is the best part of being a trainer. response:	You wish! It's the most boring part of the job.
context: Good thing I did. That toughened it up.\Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself!\That's terrible.\Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job. response:	How dare you call yourself a Pokemon trainer!
context: Besides, what's wrong with dumping off a weak Pokemon'\I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself!\That's terrible.\Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer! response:	You see? He doesn't care about you.
context: I wasn't going to come back for it,\but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself!\That's terrible.\Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you. response:	He just wants to use you to win matches.
context: but now that I've seen what it can do, I'm real glad I ran into you guys.\The best thing is, I didn't have to raise it myself!\That's terrible.\Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you.\He just wants to use you to win matches. response:	-Charmander. -Charmander.
context: The best thing is, I didn't have to raise it myself!\That's terrible.\Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you.\He just wants to use you to win matches.\-Charmander. -Charmander. response:	Charmander, return!
context: That's terrible.\Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you.\He just wants to use you to win matches.\-Charmander. -Charmander.\Charmander, return! response:	Ah!
context: Raising a Pokemon is the best part of being a trainer.\You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you.\He just wants to use you to win matches.\-Charmander. -Charmander.\Charmander, return!\Ah! response:	That does it! I'll crush you with every Pokemon I've got!
context: You wish! It's the most boring part of the job.\How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you.\He just wants to use you to win matches.\-Charmander. -Charmander.\Charmander, return!\Ah!\That does it! I'll crush you with every Pokemon I've got! response:	Char!
context: How dare you call yourself a Pokemon trainer!\You see? He doesn't care about you.\He just wants to use you to win matches.\-Charmander. -Charmander.\Charmander, return!\Ah!\That does it! I'll crush you with every Pokemon I've got!\Char! response:	Chu!
context: You see? He doesn't care about you.\He just wants to use you to win matches.\-Charmander. -Charmander.\Charmander, return!\Ah!\That does it! I'll crush you with every Pokemon I've got!\Char!\Chu! response:	Mommy!
context: He just wants to use you to win matches.\-Charmander. -Charmander.\Charmander, return!\Ah!\That does it! I'll crush you with every Pokemon I've got!\Char!\Chu!\Mommy! response:	- Way to go, Charmander! - Yeah, good work.
context: -Charmander. -Charmander.\Charmander, return!\Ah!\That does it! I'll crush you with every Pokemon I've got!\Char!\Chu!\Mommy!\- Way to go, Charmander! - Yeah, good work. response:	Go ahead, Ash. You get Charmander. It'll be a great Pokemon.
context: Charmander, return!\Ah!\That does it! I'll crush you with every Pokemon I've got!\Char!\Chu!\Mommy!\- Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon. response:	But, Brock, you saved it, so you deserve it, I guess.
context: Ah!\That does it! I'll crush you with every Pokemon I've got!\Char!\Chu!\Mommy!\- Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess. response:	Right, but don't forget, you're the one who kept the flame on its tail lit.
context: That does it! I'll crush you with every Pokemon I've got!\Char!\Chu!\Mommy!\- Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit. response:	I'm sure you'll raise Charmander to become a great Pokemon.
context: Char!\Chu!\Mommy!\- Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon. response:	Thank you, Brock.
context: Chu!\Mommy!\- Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock. response:	Char! Char!
context: Mommy!\- Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock.\Char! Char! response:	You got a Pokemon and a new friend.
context: - Way to go, Charmander! - Yeah, good work.\Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock.\Char! Char!\You got a Pokemon and a new friend. response:	Yeah.
context: Go ahead, Ash. You get Charmander. It'll be a great Pokemon.\But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock.\Char! Char!\You got a Pokemon and a new friend.\Yeah. response:	And so Charmander joins Ash and his friends on their journey.
context: But, Brock, you saved it, so you deserve it, I guess.\Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock.\Char! Char!\You got a Pokemon and a new friend.\Yeah.\And so Charmander joins Ash and his friends on their journey. response:	Maybe getting lost isn't so bad after all,
context: Right, but don't forget, you're the one who kept the flame on its tail lit.\I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock.\Char! Char!\You got a Pokemon and a new friend.\Yeah.\And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all, response:	especially when you're lost with your friends.
context: I'm sure you'll raise Charmander to become a great Pokemon.\Thank you, Brock.\Char! Char!\You got a Pokemon and a new friend.\Yeah.\And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all,\especially when you're lost with your friends. response:	Of course, finding your way with your friends is even better.
