context: Speed: 20 knots Heading out to Open Sea response:	Don't die, brat!
context: How futile.\Is this the best you can do, weretiger?\Slow torture is not one of my hobbies.\If you must, curse your own weakness.\You are a weakling who deluded himself into thinking he was strong\for having joined an armed organization like the Agency.\Your membership was merely due to coincidence and luck.\You're quite the talker today. response:	I don't recall ever identifying myself as a mute.
context: Is this the best you can do, weretiger?\Slow torture is not one of my hobbies.\If you must, curse your own weakness.\You are a weakling who deluded himself into thinking he was strong\for having joined an armed organization like the Agency.\Your membership was merely due to coincidence and luck.\You're quite the talker today.\I don't recall ever identifying myself as a mute. response:	It's just like you say.
context: Slow torture is not one of my hobbies.\If you must, curse your own weakness.\You are a weakling who deluded himself into thinking he was strong\for having joined an armed organization like the Agency.\Your membership was merely due to coincidence and luck.\You're quite the talker today.\I don't recall ever identifying myself as a mute.\It's just like you say. response:	I am weak.
context: If you must, curse your own weakness.\You are a weakling who deluded himself into thinking he was strong\for having joined an armed organization like the Agency.\Your membership was merely due to coincidence and luck.\You're quite the talker today.\I don't recall ever identifying myself as a mute.\It's just like you say.\I am weak. response:	But I do have one advantage.
context: You are a weakling who deluded himself into thinking he was strong\for having joined an armed organization like the Agency.\Your membership was merely due to coincidence and luck.\You're quite the talker today.\I don't recall ever identifying myself as a mute.\It's just like you say.\I am weak.\But I do have one advantage. response:	And what's that?
context: for having joined an armed organization like the Agency.\Your membership was merely due to coincidence and luck.\You're quite the talker today.\I don't recall ever identifying myself as a mute.\It's just like you say.\I am weak.\But I do have one advantage.\And what's that? response:	I can defeat you!
context: Your membership was merely due to coincidence and luck.\You're quite the talker today.\I don't recall ever identifying myself as a mute.\It's just like you say.\I am weak.\But I do have one advantage.\And what's that?\I can defeat you! response:	You reversed your tiger paws to free your arms?!
context: You're quite the talker today.\I don't recall ever identifying myself as a mute.\It's just like you say.\I am weak.\But I do have one advantage.\And what's that?\I can defeat you!\You reversed your tiger paws to free your arms?! response:	I thought so.
context: I don't recall ever identifying myself as a mute.\It's just like you say.\I am weak.\But I do have one advantage.\And what's that?\I can defeat you!\You reversed your tiger paws to free your arms?!\I thought so. response:	It takes time to activate the devoured space barrier.
context: It's just like you say.\I am weak.\But I do have one advantage.\And what's that?\I can defeat you!\You reversed your tiger paws to free your arms?!\I thought so.\It takes time to activate the devoured space barrier. response:	I'll just use my speed to push my attacks then!
context: I am weak.\But I do have one advantage.\And what's that?\I can defeat you!\You reversed your tiger paws to free your arms?!\I thought so.\It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then! response:	What?!
context: But I do have one advantage.\And what's that?\I can defeat you!\You reversed your tiger paws to free your arms?!\I thought so.\It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then!\What?! response:	I don't have the time to go along with childish fistfights
context: And what's that?\I can defeat you!\You reversed your tiger paws to free your arms?!\I thought so.\It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then!\What?!\I don't have the time to go along with childish fistfights response:	Sorry, but I'll just observe your efforts from up here!
context: I can defeat you!\You reversed your tiger paws to free your arms?!\I thought so.\It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then!\What?!\I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here! response:	Having this distance between us works to his advantage.
context: You reversed your tiger paws to free your arms?!\I thought so.\It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then!\What?!\I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage. response:	I have to close the gap somehow...
context: I thought so.\It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then!\What?!\I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage.\I have to close the gap somehow... response:	Shit!
context: It takes time to activate the devoured space barrier.\I'll just use my speed to push my attacks then!\What?!\I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage.\I have to close the gap somehow...\Shit! response:	There's less than five minutes left before the ship is completely submerged.
context: I'll just use my speed to push my attacks then!\What?!\I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage.\I have to close the gap somehow...\Shit!\There's less than five minutes left before the ship is completely submerged. response:	He leapt using a fragment blown from the explosion?
context: What?!\I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage.\I have to close the gap somehow...\Shit!\There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion? response:	Your ability's slow to activate.
context: I don't have the time to go along with childish fistfights\Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage.\I have to close the gap somehow...\Shit!\There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion?\Your ability's slow to activate. response:	The enemy won't wait for you to get up.
context: Sorry, but I'll just observe your efforts from up here!\Having this distance between us works to his advantage.\I have to close the gap somehow...\Shit!\There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion?\Your ability's slow to activate.\The enemy won't wait for you to get up. response:	Now, get up.
context: Having this distance between us works to his advantage.\I have to close the gap somehow...\Shit!\There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion?\Your ability's slow to activate.\The enemy won't wait for you to get up.\Now, get up. response:	Retaliate with your ability.
context: I have to close the gap somehow...\Shit!\There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion?\Your ability's slow to activate.\The enemy won't wait for you to get up.\Now, get up.\Retaliate with your ability. response:	That's not enough to survive in the Port Mafia!
context: Shit!\There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion?\Your ability's slow to activate.\The enemy won't wait for you to get up.\Now, get up.\Retaliate with your ability.\That's not enough to survive in the Port Mafia! response:	Or perhaps you want to return to being a stray dog in the slums?
context: There's less than five minutes left before the ship is completely submerged.\He leapt using a fragment blown from the explosion?\Your ability's slow to activate.\The enemy won't wait for you to get up.\Now, get up.\Retaliate with your ability.\That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums? response:	Good.
context: He leapt using a fragment blown from the explosion?\Your ability's slow to activate.\The enemy won't wait for you to get up.\Now, get up.\Retaliate with your ability.\That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums?\Good. response:	Again.
context: Your ability's slow to activate.\The enemy won't wait for you to get up.\Now, get up.\Retaliate with your ability.\That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums?\Good.\Again. response:	I have to take her to Kunikida-san before the ship sinks!
context: The enemy won't wait for you to get up.\Now, get up.\Retaliate with your ability.\That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums?\Good.\Again.\I have to take her to Kunikida-san before the ship sinks! response:	Why
context: Now, get up.\Retaliate with your ability.\That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums?\Good.\Again.\I have to take her to Kunikida-san before the ship sinks!\Why response:	Why is it you?!
context: Retaliate with your ability.\That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums?\Good.\Again.\I have to take her to Kunikida-san before the ship sinks!\Why\Why is it you?! response:	Your ability is but newly learned, a crude addition...
context: That's not enough to survive in the Port Mafia!\Or perhaps you want to return to being a stray dog in the slums?\Good.\Again.\I have to take her to Kunikida-san before the ship sinks!\Why\Why is it you?!\Your ability is but newly learned, a crude addition... response:	It's full of flaws and you use it with poor planning!
context: Or perhaps you want to return to being a stray dog in the slums?\Good.\Again.\I have to take her to Kunikida-san before the ship sinks!\Why\Why is it you?!\Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning! response:	And yet
context: Good.\Again.\I have to take her to Kunikida-san before the ship sinks!\Why\Why is it you?!\Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning!\And yet response:	Why is it you?!
context: Again.\I have to take her to Kunikida-san before the ship sinks!\Why\Why is it you?!\Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning!\And yet\Why is it you?! response:	There it is again.
context: I have to take her to Kunikida-san before the ship sinks!\Why\Why is it you?!\Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning!\And yet\Why is it you?!\There it is again. response:	His hatred for me...
context: Why\Why is it you?!\Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning!\And yet\Why is it you?!\There it is again.\His hatred for me... response:	Where does such hatred come from?
context: Why is it you?!\Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning!\And yet\Why is it you?!\There it is again.\His hatred for me...\Where does such hatred come from? response:	I wonder if you can.
context: Your ability is but newly learned, a crude addition...\It's full of flaws and you use it with poor planning!\And yet\Why is it you?!\There it is again.\His hatred for me...\Where does such hatred come from?\I wonder if you can. response:	My new subordinate is much better than you.
context: It's full of flaws and you use it with poor planning!\And yet\Why is it you?!\There it is again.\His hatred for me...\Where does such hatred come from?\I wonder if you can.\My new subordinate is much better than you. response:	I won't let him say that.
context: And yet\Why is it you?!\There it is again.\His hatred for me...\Where does such hatred come from?\I wonder if you can.\My new subordinate is much better than you.\I won't let him say that. response:	I won't let him say such things ever again!
context: Why is it you?!\There it is again.\His hatred for me...\Where does such hatred come from?\I wonder if you can.\My new subordinate is much better than you.\I won't let him say that.\I won't let him say such things ever again! response:	Rashoumon!
context: There it is again.\His hatred for me...\Where does such hatred come from?\I wonder if you can.\My new subordinate is much better than you.\I won't let him say that.\I won't let him say such things ever again!\Rashoumon! response:	Higanzakura
context: His hatred for me...\Where does such hatred come from?\I wonder if you can.\My new subordinate is much better than you.\I won't let him say that.\I won't let him say such things ever again!\Rashoumon!\Higanzakura response:	Higanzakura!
context: Where does such hatred come from?\I wonder if you can.\My new subordinate is much better than you.\I won't let him say that.\I won't let him say such things ever again!\Rashoumon!\Higanzakura\Higanzakura! response:	Even if I've defeated him
context: I wonder if you can.\My new subordinate is much better than you.\I won't let him say that.\I won't let him say such things ever again!\Rashoumon!\Higanzakura\Higanzakura!\Even if I've defeated him response:	Wait.
context: My new subordinate is much better than you.\I won't let him say that.\I won't let him say such things ever again!\Rashoumon!\Higanzakura\Higanzakura!\Even if I've defeated him\Wait. response:	Why...
context: I won't let him say that.\I won't let him say such things ever again!\Rashoumon!\Higanzakura\Higanzakura!\Even if I've defeated him\Wait.\Why... response:	My attack was a direct strike.
context: I won't let him say such things ever again!\Rashoumon!\Higanzakura\Higanzakura!\Even if I've defeated him\Wait.\Why...\My attack was a direct strike. response:	He can't possibly move...
context: Rashoumon!\Higanzakura\Higanzakura!\Even if I've defeated him\Wait.\Why...\My attack was a direct strike.\He can't possibly move... response:	You're so powerful.
context: Higanzakura\Higanzakura!\Even if I've defeated him\Wait.\Why...\My attack was a direct strike.\He can't possibly move...\You're so powerful. response:	Why'd you have to use her?
context: Higanzakura!\Even if I've defeated him\Wait.\Why...\My attack was a direct strike.\He can't possibly move...\You're so powerful.\Why'd you have to use her? response:	I didn't use her.
context: Even if I've defeated him\Wait.\Why...\My attack was a direct strike.\He can't possibly move...\You're so powerful.\Why'd you have to use her?\I didn't use her. response:	Demon Snow is an ability to kill.
context: Wait.\Why...\My attack was a direct strike.\He can't possibly move...\You're so powerful.\Why'd you have to use her?\I didn't use her.\Demon Snow is an ability to kill. response:	Only when killing someone does Kyouka's existence have meaning.
context: Why...\My attack was a direct strike.\He can't possibly move...\You're so powerful.\Why'd you have to use her?\I didn't use her.\Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning. response:	If she does not kill, she is worthless.
context: My attack was a direct strike.\He can't possibly move...\You're so powerful.\Why'd you have to use her?\I didn't use her.\Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless. response:	I merely gave her value.
context: He can't possibly move...\You're so powerful.\Why'd you have to use her?\I didn't use her.\Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless.\I merely gave her value. response:	To make her worthy to live.
context: You're so powerful.\Why'd you have to use her?\I didn't use her.\Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless.\I merely gave her value.\To make her worthy to live. response:	That's the thing.
context: Why'd you have to use her?\I didn't use her.\Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless.\I merely gave her value.\To make her worthy to live.\That's the thing. response:	You don't get to decide whether someone is worthy of being alive!
context: I didn't use her.\Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless.\I merely gave her value.\To make her worthy to live.\That's the thing.\You don't get to decide whether someone is worthy of being alive! response:	Why couldn't you tell her something different?
context: Demon Snow is an ability to kill.\Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless.\I merely gave her value.\To make her worthy to live.\That's the thing.\You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different? response:	People need to be told they're worthy of being alive by someone else
context: Only when killing someone does Kyouka's existence have meaning.\If she does not kill, she is worthless.\I merely gave her value.\To make her worthy to live.\That's the thing.\You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else response:	or they can't go on.
context: If she does not kill, she is worthless.\I merely gave her value.\To make her worthy to live.\That's the thing.\You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else\or they can't go on. response:	Why can't you understand
context: I merely gave her value.\To make her worthy to live.\That's the thing.\You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else\or they can't go on.\Why can't you understand response:	such a simple thing?!
context: To make her worthy to live.\That's the thing.\You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else\or they can't go on.\Why can't you understand\such a simple thing?! response:	He tore Rashoumon apart?
context: That's the thing.\You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else\or they can't go on.\Why can't you understand\such a simple thing?!\He tore Rashoumon apart? response:	The tiger's ultra-regeneration!
context: You don't get to decide whether someone is worthy of being alive!\Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else\or they can't go on.\Why can't you understand\such a simple thing?!\He tore Rashoumon apart?\The tiger's ultra-regeneration! response:	I can't let him get close!
context: Why couldn't you tell her something different?\People need to be told they're worthy of being alive by someone else\or they can't go on.\Why can't you understand\such a simple thing?!\He tore Rashoumon apart?\The tiger's ultra-regeneration!\I can't let him get close! response:	I'll take him out at this distance!
context: People need to be told they're worthy of being alive by someone else\or they can't go on.\Why can't you understand\such a simple thing?!\He tore Rashoumon apart?\The tiger's ultra-regeneration!\I can't let him get close!\I'll take him out at this distance! response:	Rashoumon!
context: or they can't go on.\Why can't you understand\such a simple thing?!\He tore Rashoumon apart?\The tiger's ultra-regeneration!\I can't let him get close!\I'll take him out at this distance!\Rashoumon! response:	Sawarabi!
context: Why can't you understand\such a simple thing?!\He tore Rashoumon apart?\The tiger's ultra-regeneration!\I can't let him get close!\I'll take him out at this distance!\Rashoumon!\Sawarabi! response:	Sawarabi
context: such a simple thing?!\He tore Rashoumon apart?\The tiger's ultra-regeneration!\I can't let him get close!\I'll take him out at this distance!\Rashoumon!\Sawarabi!\Sawarabi response:	Akutagawa...!
context: He tore Rashoumon apart?\The tiger's ultra-regeneration!\I can't let him get close!\I'll take him out at this distance!\Rashoumon!\Sawarabi!\Sawarabi\Akutagawa...! response:	Rashoumon!
context: The tiger's ultra-regeneration!\I can't let him get close!\I'll take him out at this distance!\Rashoumon!\Sawarabi!\Sawarabi\Akutagawa...!\Rashoumon! response:	Goku
context: I can't let him get close!\I'll take him out at this distance!\Rashoumon!\Sawarabi!\Sawarabi\Akutagawa...!\Rashoumon!\Goku response:	Goku Mon
context: I'll take him out at this distance!\Rashoumon!\Sawarabi!\Sawarabi\Akutagawa...!\Rashoumon!\Goku\Goku Mon response:	Mon
context: Rashoumon!\Sawarabi!\Sawarabi\Akutagawa...!\Rashoumon!\Goku\Goku Mon\Mon response:	Agito!
context: Sawarabi!\Sawarabi\Akutagawa...!\Rashoumon!\Goku\Goku Mon\Mon\Agito! response:	Agito
context: Sawarabi\Akutagawa...!\Rashoumon!\Goku\Goku Mon\Mon\Agito!\Agito response:	Just fall.
context: Akutagawa...!\Rashoumon!\Goku\Goku Mon\Mon\Agito!\Agito\Just fall. response:	The tiger's tail
context: Rashoumon!\Goku\Goku Mon\Mon\Agito!\Agito\Just fall.\The tiger's tail response:	Devoured Space
context: Goku\Goku Mon\Mon\Agito!\Agito\Just fall.\The tiger's tail\Devoured Space response:	Devoured Space!
context: Goku Mon\Mon\Agito!\Agito\Just fall.\The tiger's tail\Devoured Space\Devoured Space! response:	My new subordinate is much better than you
context: Mon\Agito!\Agito\Just fall.\The tiger's tail\Devoured Space\Devoured Space!\My new subordinate is much better than you response:	You big idiot
context: Agito!\Agito\Just fall.\The tiger's tail\Devoured Space\Devoured Space!\My new subordinate is much better than you\You big idiot response:	Well done.
context: Agito\Just fall.\The tiger's tail\Devoured Space\Devoured Space!\My new subordinate is much better than you\You big idiot\Well done. response:	So...
context: Just fall.\The tiger's tail\Devoured Space\Devoured Space!\My new subordinate is much better than you\You big idiot\Well done.\So... response:	Who in the world wanted to spend seven billion to buy a tiger?
context: The tiger's tail\Devoured Space\Devoured Space!\My new subordinate is much better than you\You big idiot\Well done.\So...\Who in the world wanted to spend seven billion to buy a tiger? response:	They're...
context: Devoured Space\Devoured Space!\My new subordinate is much better than you\You big idiot\Well done.\So...\Who in the world wanted to spend seven billion to buy a tiger?\They're... response:	It's time.
context: Devoured Space!\My new subordinate is much better than you\You big idiot\Well done.\So...\Who in the world wanted to spend seven billion to buy a tiger?\They're...\It's time. response:	Leader of The Guild, A Gifted Organization Francis F.
context: My new subordinate is much better than you\You big idiot\Well done.\So...\Who in the world wanted to spend seven billion to buy a tiger?\They're...\It's time.\Leader of The Guild, A Gifted Organization Francis F. response:	It seems the bounty approach has failed.
context: You big idiot\Well done.\So...\Who in the world wanted to spend seven billion to buy a tiger?\They're...\It's time.\Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed. response:	The island mafia are such a half-baked lot.
context: Well done.\So...\Who in the world wanted to spend seven billion to buy a tiger?\They're...\It's time.\Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed.\The island mafia are such a half-baked lot. response:	Ability: The Great Gatsby
context: So...\Who in the world wanted to spend seven billion to buy a tiger?\They're...\It's time.\Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed.\The island mafia are such a half-baked lot.\Ability: The Great Gatsby response:	The Promised Land will be The Guild's for certain.
context: Who in the world wanted to spend seven billion to buy a tiger?\They're...\It's time.\Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed.\The island mafia are such a half-baked lot.\Ability: The Great Gatsby\The Promised Land will be The Guild's for certain. response:	A challenging task even the police passed on
context: They're...\It's time.\Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed.\The island mafia are such a half-baked lot.\Ability: The Great Gatsby\The Promised Land will be The Guild's for certain.\A challenging task even the police passed on response:	has come to our Agency.
context: It's time.\Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed.\The island mafia are such a half-baked lot.\Ability: The Great Gatsby\The Promised Land will be The Guild's for certain.\A challenging task even the police passed on\has come to our Agency. response:	Atsushi, give it a try.
context: Leader of The Guild, A Gifted Organization Francis F.\It seems the bounty approach has failed.\The island mafia are such a half-baked lot.\Ability: The Great Gatsby\The Promised Land will be The Guild's for certain.\A challenging task even the police passed on\has come to our Agency.\Atsushi, give it a try. response:	Okay, I'll do my best!
context: It seems the bounty approach has failed.\The island mafia are such a half-baked lot.\Ability: The Great Gatsby\The Promised Land will be The Guild's for certain.\A challenging task even the police passed on\has come to our Agency.\Atsushi, give it a try.\Okay, I'll do my best! response:	What?
context: The island mafia are such a half-baked lot.\Ability: The Great Gatsby\The Promised Land will be The Guild's for certain.\A challenging task even the police passed on\has come to our Agency.\Atsushi, give it a try.\Okay, I'll do my best!\What? response:	Kenji's the one going to the job site with Atsushi?
context: Ability: The Great Gatsby\The Promised Land will be The Guild's for certain.\A challenging task even the police passed on\has come to our Agency.\Atsushi, give it a try.\Okay, I'll do my best!\What?\Kenji's the one going to the job site with Atsushi? response:	I can't believe we already have a lead!
context: The Promised Land will be The Guild's for certain.\A challenging task even the police passed on\has come to our Agency.\Atsushi, give it a try.\Okay, I'll do my best!\What?\Kenji's the one going to the job site with Atsushi?\I can't believe we already have a lead! response:	Kenji-kun, you're amazing!
context: A challenging task even the police passed on\has come to our Agency.\Atsushi, give it a try.\Okay, I'll do my best!\What?\Kenji's the one going to the job site with Atsushi?\I can't believe we already have a lead!\Kenji-kun, you're amazing! response:	Episode 11 First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency.
context: has come to our Agency.\Atsushi, give it a try.\Okay, I'll do my best!\What?\Kenji's the one going to the job site with Atsushi?\I can't believe we already have a lead!\Kenji-kun, you're amazing!\Episode 11 First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency. response:	First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency.
context: Atsushi, give it a try.\Okay, I'll do my best!\What?\Kenji's the one going to the job site with Atsushi?\I can't believe we already have a lead!\Kenji-kun, you're amazing!\Episode 11 First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency.\First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency. response:	Shit...
context: Okay, I'll do my best!\What?\Kenji's the one going to the job site with Atsushi?\I can't believe we already have a lead!\Kenji-kun, you're amazing!\Episode 11 First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency.\First, an Unsuitable Profession for Her. Second, an Ecstatic Detective Agency.\Shit... response:	It's the best and worst team ever.
