context: Water. response:	Earth.
context: Well, everything was different than I expected.\And...?\Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally. response:	Uh, over here!
context: And...?\Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here! response:	Little help?
context: Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here!\Little help? response:	Genemite is made of rock candy. Delicious!
context: To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here!\Little help?\Genemite is made of rock candy. Delicious! response:	So this crazy king is your old friend, Bumi?
context: I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here!\Little help?\Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi? response:	Who you calling old? Okay. I'm old.
context: As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here!\Little help?\Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old. response:	Why did you do all this instead of just telling Aang who you were?
context: Bumi, you're a mad genius!\Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here!\Little help?\Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were? response:	First of all, it's pretty fun messing with people, hehe, but I do have a reason.
context: Oh, Aang. It's good to see you. You haven't changed a bit. Literally.\Uh, over here!\Little help?\Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason. response:	Aang, you have a difficult task ahead.
context: Uh, over here!\Little help?\Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead. response:	The world has changed in the hundred years you've been gone.
context: Little help?\Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone. response:	It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.
context: Genemite is made of rock candy. Delicious!\So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai. response:	You have much to learn.
context: So this crazy king is your old friend, Bumi?\Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.\You have much to learn. response:	You must master the four elements and confront the Fire Lord, and when you do,...
context: Who you calling old? Okay. I'm old.\Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.\You have much to learn.\You must master the four elements and confront the Fire Lord, and when you do,... response:	And it looks like you're in good hands.
context: Why did you do all this instead of just telling Aang who you were?\First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.\You have much to learn.\You must master the four elements and confront the Fire Lord, and when you do,...\And it looks like you're in good hands. response:	You'll need your friends to help defeat the Fire Nation.
context: First of all, it's pretty fun messing with people, hehe, but I do have a reason.\Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.\You have much to learn.\You must master the four elements and confront the Fire Lord, and when you do,...\And it looks like you're in good hands.\You'll need your friends to help defeat the Fire Nation. response:	And you'll need Momo too.
context: Aang, you have a difficult task ahead.\The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.\You have much to learn.\You must master the four elements and confront the Fire Lord, and when you do,...\And it looks like you're in good hands.\You'll need your friends to help defeat the Fire Nation.\And you'll need Momo too. response:	Thank you for your wisdom. But before we leave, I have a challenge for you!
context: The world has changed in the hundred years you've been gone.\It's the duty of the Avatar to restore balance to the world by defeating Fire Lord Ozai.\You have much to learn.\You must master the four elements and confront the Fire Lord, and when you do,...\And it looks like you're in good hands.\You'll need your friends to help defeat the Fire Nation.\And you'll need Momo too.\Thank you for your wisdom. But before we leave, I have a challenge for you! response:	My cabbages!
