context: OP response:	ED
context: Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid.\Something stupid?\I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body.\Oh gosh! That's interesting!\That's a misunderstanding! response:	Yuki, how did you know about that?!
context: Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid.\Something stupid?\I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body.\Oh gosh! That's interesting!\That's a misunderstanding!\Yuki, how did you know about that?! response:	Rico showed me the video of that day.
context: Shut up. That's because you're always doing something stupid.\Something stupid?\I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body.\Oh gosh! That's interesting!\That's a misunderstanding!\Yuki, how did you know about that?!\Rico showed me the video of that day. response:	You sure have a ton of guts, don't you?
context: Something stupid?\I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body.\Oh gosh! That's interesting!\That's a misunderstanding!\Yuki, how did you know about that?!\Rico showed me the video of that day.\You sure have a ton of guts, don't you? response:	That was just an unlucky accident.
context: I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body.\Oh gosh! That's interesting!\That's a misunderstanding!\Yuki, how did you know about that?!\Rico showed me the video of that day.\You sure have a ton of guts, don't you?\That was just an unlucky accident. response:	Why are you kicking me?!
context: he touched her breast and looked at her naked body.\Oh gosh! That's interesting!\That's a misunderstanding!\Yuki, how did you know about that?!\Rico showed me the video of that day.\You sure have a ton of guts, don't you?\That was just an unlucky accident.\Why are you kicking me?! response:	Looks like those two won't have any problem coordinating.
context: Oh gosh! That's interesting!\That's a misunderstanding!\Yuki, how did you know about that?!\Rico showed me the video of that day.\You sure have a ton of guts, don't you?\That was just an unlucky accident.\Why are you kicking me?!\Looks like those two won't have any problem coordinating. response:	Yes.
context: That's a misunderstanding!\Yuki, how did you know about that?!\Rico showed me the video of that day.\You sure have a ton of guts, don't you?\That was just an unlucky accident.\Why are you kicking me?!\Looks like those two won't have any problem coordinating.\Yes. response:	The only things to worry about now are the demons.
context: Yuki, how did you know about that?!\Rico showed me the video of that day.\You sure have a ton of guts, don't you?\That was just an unlucky accident.\Why are you kicking me?!\Looks like those two won't have any problem coordinating.\Yes.\The only things to worry about now are the demons. response:	They shouldn't be an issue.
context: Rico showed me the video of that day.\You sure have a ton of guts, don't you?\That was just an unlucky accident.\Why are you kicking me?!\Looks like those two won't have any problem coordinating.\Yes.\The only things to worry about now are the demons.\They shouldn't be an issue. response:	It's a sunny day. The wind of protection fills the air.
context: You sure have a ton of guts, don't you?\That was just an unlucky accident.\Why are you kicking me?!\Looks like those two won't have any problem coordinating.\Yes.\The only things to worry about now are the demons.\They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air. response:	Konoha says that she doesn't feel anything suspicious, either.
context: That was just an unlucky accident.\Why are you kicking me?!\Looks like those two won't have any problem coordinating.\Yes.\The only things to worry about now are the demons.\They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either. response:	All right! It's already the afternoon.
context: Why are you kicking me?!\Looks like those two won't have any problem coordinating.\Yes.\The only things to worry about now are the demons.\They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon. response:	Both Biscotti and Galette are at Chapel Hill after their lunch!
context: Looks like those two won't have any problem coordinating.\Yes.\The only things to worry about now are the demons.\They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch! response:	They are waiting for the signal to begin the war!
context: Yes.\The only things to worry about now are the demons.\They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war! response:	Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.
context: The only things to worry about now are the demons.\They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side. response:	Okay.
context: They shouldn't be an issue.\It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay. response:	As soon as it begins, everyone will be fighting to occupy the bridges and fields.
context: It's a sunny day. The wind of protection fills the air.\Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields. response:	No one should notice us.
context: Konoha says that she doesn't feel anything suspicious, either.\All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us. response:	Understood.
context: All right! It's already the afternoon.\Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us.\Understood. response:	Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!
context: Both Biscotti and Galette are at Chapel Hill after their lunch!\They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us.\Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar! response:	Please follow her closely!
context: They are waiting for the signal to begin the war!\Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us.\Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely! response:	Yes, ma'am!
context: Listen up. When the signal to begin appears, we'll use the shortest route to move to the opposite side.\Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us.\Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely!\Yes, ma'am! response:	Sorry to keep everyone waiting!
context: Okay.\As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us.\Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely!\Yes, ma'am!\Sorry to keep everyone waiting! response:	The battle signal will appear shortly!
context: As soon as it begins, everyone will be fighting to occupy the bridges and fields.\No one should notice us.\Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely!\Yes, ma'am!\Sorry to keep everyone waiting!\The battle signal will appear shortly! response:	Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,
context: No one should notice us.\Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely!\Yes, ma'am!\Sorry to keep everyone waiting!\The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa, response:	and Galette's international broadcaster, Jean Cazoni.
context: Understood.\Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely!\Yes, ma'am!\Sorry to keep everyone waiting!\The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni. response:	All right, the countdown is starting!
context: Artillery Team, it's okay if you don't attack, but make sure you protect Chief Elmar!\Please follow her closely!\Yes, ma'am!\Sorry to keep everyone waiting!\The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting! response:	Live audiences, and audiences who are watching the live telecast,
context: Please follow her closely!\Yes, ma'am!\Sorry to keep everyone waiting!\The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast, response:	please join in the countdown!
context: Yes, ma'am!\Sorry to keep everyone waiting!\The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast,\please join in the countdown! response:	Ready...
context: Sorry to keep everyone waiting!\The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast,\please join in the countdown!\Ready... response:	five,
context: The battle signal will appear shortly!\Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast,\please join in the countdown!\Ready...\five, response:	four,
context: Chapel Hill's live commentary will be brought to you by Biscotti's international broadcaster, Eretasa,\and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast,\please join in the countdown!\Ready...\five,\four, response:	three,
context: and Galette's international broadcaster, Jean Cazoni.\All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast,\please join in the countdown!\Ready...\five,\four,\three, response:	two,
context: All right, the countdown is starting!\Live audiences, and audiences who are watching the live telecast,\please join in the countdown!\Ready...\five,\four,\three,\two, response:	one,
context: Live audiences, and audiences who are watching the live telecast,\please join in the countdown!\Ready...\five,\four,\three,\two,\one, response:	begin!
context: please join in the countdown!\Ready...\five,\four,\three,\two,\one,\begin! response:	All forward!
context: Ready...\five,\four,\three,\two,\one,\begin!\All forward! response:	Galette Army, attack!
context: five,\four,\three,\two,\one,\begin!\All forward!\Galette Army, attack! response:	Let's race forward, Hero!
context: four,\three,\two,\one,\begin!\All forward!\Galette Army, attack!\Let's race forward, Hero! response:	All right, Captain!
context: three,\two,\one,\begin!\All forward!\Galette Army, attack!\Let's race forward, Hero!\All right, Captain! response:	There's our prey!
context: two,\one,\begin!\All forward!\Galette Army, attack!\Let's race forward, Hero!\All right, Captain!\There's our prey! response:	Boys, surround them!
context: one,\begin!\All forward!\Galette Army, attack!\Let's race forward, Hero!\All right, Captain!\There's our prey!\Boys, surround them! response:	H-Hey! Th-This is not what you said!
context: begin!\All forward!\Galette Army, attack!\Let's race forward, Hero!\All right, Captain!\There's our prey!\Boys, surround them!\H-Hey! Th-This is not what you said! response:	H-Huh?
context: All forward!\Galette Army, attack!\Let's race forward, Hero!\All right, Captain!\There's our prey!\Boys, surround them!\H-Hey! Th-This is not what you said!\H-Huh? response:	Fire your arrows!
context: Galette Army, attack!\Let's race forward, Hero!\All right, Captain!\There's our prey!\Boys, surround them!\H-Hey! Th-This is not what you said!\H-Huh?\Fire your arrows! response:	Hero!
context: Let's race forward, Hero!\All right, Captain!\There's our prey!\Boys, surround them!\H-Hey! Th-This is not what you said!\H-Huh?\Fire your arrows!\Hero! response:	Understood!
context: All right, Captain!\There's our prey!\Boys, surround them!\H-Hey! Th-This is not what you said!\H-Huh?\Fire your arrows!\Hero!\Understood! response:	Gale...
context: There's our prey!\Boys, surround them!\H-Hey! Th-This is not what you said!\H-Huh?\Fire your arrows!\Hero!\Understood!\Gale... response:	Double Cross!
context: Boys, surround them!\H-Hey! Th-This is not what you said!\H-Huh?\Fire your arrows!\Hero!\Understood!\Gale...\Double Cross! response:	Die, Hero!
context: H-Hey! Th-This is not what you said!\H-Huh?\Fire your arrows!\Hero!\Understood!\Gale...\Double Cross!\Die, Hero! response:	Me?!
context: H-Huh?\Fire your arrows!\Hero!\Understood!\Gale...\Double Cross!\Die, Hero!\Me?! response:	Yukikaze Style Attack, Flower Storm!
context: Fire your arrows!\Hero!\Understood!\Gale...\Double Cross!\Die, Hero!\Me?!\Yukikaze Style Attack, Flower Storm! response:	Sir Hero!
context: Hero!\Understood!\Gale...\Double Cross!\Die, Hero!\Me?!\Yukikaze Style Attack, Flower Storm!\Sir Hero! response:	Yuki!
context: Understood!\Gale...\Double Cross!\Die, Hero!\Me?!\Yukikaze Style Attack, Flower Storm!\Sir Hero!\Yuki! response:	It's taboo to be careless!
context: Gale...\Double Cross!\Die, Hero!\Me?!\Yukikaze Style Attack, Flower Storm!\Sir Hero!\Yuki!\It's taboo to be careless! response:	Sorry! Thank you!
context: Double Cross!\Die, Hero!\Me?!\Yukikaze Style Attack, Flower Storm!\Sir Hero!\Yuki!\It's taboo to be careless!\Sorry! Thank you! response:	Even if you stop us, there won't be any good points!
context: Die, Hero!\Me?!\Yukikaze Style Attack, Flower Storm!\Sir Hero!\Yuki!\It's taboo to be careless!\Sorry! Thank you!\Even if you stop us, there won't be any good points! response:	If you don't wanna turn into a pet ball now, get out of the way!
context: Me?!\Yukikaze Style Attack, Flower Storm!\Sir Hero!\Yuki!\It's taboo to be careless!\Sorry! Thank you!\Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way! response:	I can't do that, Ear Drooping Doggie Captain.
context: Yukikaze Style Attack, Flower Storm!\Sir Hero!\Yuki!\It's taboo to be careless!\Sorry! Thank you!\Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain. response:	You're not important.
context: Sir Hero!\Yuki!\It's taboo to be careless!\Sorry! Thank you!\Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain.\You're not important. response:	We just need to beat up the hero and get the Holy Sword, Palladion.
context: Yuki!\It's taboo to be careless!\Sorry! Thank you!\Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain.\You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion. response:	We'll be able to get a great reward from her Excellency, Princess Leo.
context: It's taboo to be careless!\Sorry! Thank you!\Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain.\You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo. response:	What?
context: Sorry! Thank you!\Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain.\You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo.\What? response:	Now that you know, you're the one who's getting in the way.
context: Even if you stop us, there won't be any good points!\If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain.\You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo.\What?\Now that you know, you're the one who's getting in the way. response:	You lone rider!
context: If you don't wanna turn into a pet ball now, get out of the way!\I can't do that, Ear Drooping Doggie Captain.\You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo.\What?\Now that you know, you're the one who's getting in the way.\You lone rider! response:	Why don't you give us some service?!
context: I can't do that, Ear Drooping Doggie Captain.\You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo.\What?\Now that you know, you're the one who's getting in the way.\You lone rider!\Why don't you give us some service?! response:	Get her, boys!
context: You're not important.\We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo.\What?\Now that you know, you're the one who's getting in the way.\You lone rider!\Why don't you give us some service?!\Get her, boys! response:	Thanks to that dumb hero, I was indeed bare naked before...
context: We just need to beat up the hero and get the Holy Sword, Palladion.\We'll be able to get a great reward from her Excellency, Princess Leo.\What?\Now that you know, you're the one who's getting in the way.\You lone rider!\Why don't you give us some service?!\Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before... response:	But I, Eclair Martinozzi,
context: We'll be able to get a great reward from her Excellency, Princess Leo.\What?\Now that you know, you're the one who's getting in the way.\You lone rider!\Why don't you give us some service?!\Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi, response:	will never, ever,
context: What?\Now that you know, you're the one who's getting in the way.\You lone rider!\Why don't you give us some service?!\Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi,\will never, ever, response:	repeat that embarrassment again!
context: Now that you know, you're the one who's getting in the way.\You lone rider!\Why don't you give us some service?!\Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi,\will never, ever,\repeat that embarrassment again! response:	Eclair!
context: You lone rider!\Why don't you give us some service?!\Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi,\will never, ever,\repeat that embarrassment again!\Eclair! response:	Are you okay, Hero?
context: Why don't you give us some service?!\Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi,\will never, ever,\repeat that embarrassment again!\Eclair!\Are you okay, Hero? response:	This is bad. I... No, the Palladion has become their target.
context: Get her, boys!\Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi,\will never, ever,\repeat that embarrassment again!\Eclair!\Are you okay, Hero?\This is bad. I... No, the Palladion has become their target. response:	That may be true, but we can't change our strategy now.
context: Thanks to that dumb hero, I was indeed bare naked before...\But I, Eclair Martinozzi,\will never, ever,\repeat that embarrassment again!\Eclair!\Are you okay, Hero?\This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now. response:	As a precaution, you better not use the Palladion as a weapon for now.
context: But I, Eclair Martinozzi,\will never, ever,\repeat that embarrassment again!\Eclair!\Are you okay, Hero?\This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now. response:	Yeah. That's why I picked up a weapon!
context: will never, ever,\repeat that embarrassment again!\Eclair!\Are you okay, Hero?\This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon! response:	Great! Let's whack them and move forward!
context: repeat that embarrassment again!\Eclair!\Are you okay, Hero?\This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward! response:	Right!
context: Eclair!\Are you okay, Hero?\This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward!\Right! response:	Well, both sides have intensified their battle!
context: Are you okay, Hero?\This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward!\Right!\Well, both sides have intensified their battle! response:	Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!
context: This is bad. I... No, the Palladion has become their target.\That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward!\Right!\Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be! response:	She's charging forward with her favorite Muratsumoto!
context: That may be true, but we can't change our strategy now.\As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward!\Right!\Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto! response:	Likewise, Panettone has demonstrated her magnificent skills!
context: As a precaution, you better not use the Palladion as a weapon for now.\Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward!\Right!\Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills! response:	Due to the performance of those two, the rescue team is having a tough time doing their jobs.
context: Yeah. That's why I picked up a weapon!\Great! Let's whack them and move forward!\Right!\Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs. response:	Then again, the earlier you get beaten down, the earlier you recover.
context: Great! Let's whack them and move forward!\Right!\Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover. response:	That's true.
context: Right!\Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover.\That's true. response:	Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!
context: Well, both sides have intensified their battle!\Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover.\That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war! response:	Next up, Percy, at the front lines, how are things getting on over there?
context: Lady d'Arquien, who had left the battlefield for two years, seems to be as capable as she used to be!\She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover.\That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there? response:	Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,
context: She's charging forward with her favorite Muratsumoto!\Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover.\That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero, response:	together with Chief Rico's team, have cut across the wetlands!
context: Likewise, Panettone has demonstrated her magnificent skills!\Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover.\That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands! response:	I'm Fran, and I'm at the route toward the Fortress of Sreize!
context: Due to the performance of those two, the rescue team is having a tough time doing their jobs.\Then again, the earlier you get beaten down, the earlier you recover.\That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize! response:	Just a moment ago, Prince Gaul's team had cut across here too!
context: Then again, the earlier you get beaten down, the earlier you recover.\That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too! response:	This is unusual of Prince Gaul, attacking the enemy from the back!
context: That's true.\Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back! response:	Is this some kind of a war strategy, perhaps?!
context: Even if you get beaten down, so long as you still have the stamina,we would like you to still enjoy the war!\Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?! response:	Everyone, be alert!
context: Next up, Percy, at the front lines, how are things getting on over there?\Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?!\Everyone, be alert! response:	Princess, we have information.
context: Right! Just now Biscotti's second team, the Imperial Guards captain and Sir Hero,\together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?!\Everyone, be alert!\Princess, we have information. response:	According to Galette's messenger, there's a super urgent message to be delivered to you.
context: together with Chief Rico's team, have cut across the wetlands!\I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?!\Everyone, be alert!\Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you. response:	All right, please let her in.
context: I'm Fran, and I'm at the route toward the Fortress of Sreize!\Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?!\Everyone, be alert!\Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in. response:	All right.
context: Just a moment ago, Prince Gaul's team had cut across here too!\This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?!\Everyone, be alert!\Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in.\All right. response:	Your Highness, my deepest apology for my impudence,
context: This is unusual of Prince Gaul, attacking the enemy from the back!\Is this some kind of a war strategy, perhaps?!\Everyone, be alert!\Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in.\All right.\Your Highness, my deepest apology for my impudence, response:	but please listen to our wish!
context: Is this some kind of a war strategy, perhaps?!\Everyone, be alert!\Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in.\All right.\Your Highness, my deepest apology for my impudence,\but please listen to our wish! response:	Um, I'm sorry,
