context: Kokoro response:	masshiro PAGE mekuru
context: Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de response:	I like you
context: yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you response:	kimi ga suki de
context: The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de response:	I've always liked you
context: furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you response:	kono omoi koi demo ii
context: and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii response:	I don't mind if this emotion is what they call love,
context: kimi wo mitsumeteru zutto\My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love, response:	kizu tsuitemo ii
context: My gaze has always been fixed on you\kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii response:	and I don't care if I get hurt by it
context: kimi ga suki de\I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it response:	nando demo tsutaetai
context: I like you\kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai response:	I just want to tell you, over and over again
context: kimi ga suki de\I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again response:	kimi ni todoke
context: I've always liked you\kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke response:	I want to reach you
context: kono omoi koi demo ii\I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you response:	Preview
context: I don't mind if this emotion is what they call love,\kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview response:	From Now On
context: kizu tsuitemo ii\and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\From Now On response:	If we're together, I'm sure we'll
context: and I don't care if I get hurt by it\nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\From Now On\If we're together, I'm sure we'll response:	If we're together, we'll be even more
context: nando demo tsutaetai\I just want to tell you, over and over again\kimi ni todoke\I want to reach you\Preview\From Now On\If we're together, I'm sure we'll\If we're together, we'll be even more response:	Next time: From Now On.
