context: = LOGO START = response:	= LOGO END =
context: Very well.\Will you be leaving soon?\No.\I think I'll stay until the Fifty-man meeting ends.\If you left now, you'd probably make it halfway there on your horse before that.\Though it'd be better if you rode a long-haired breed instead.\There's one in the stable, isn't there?\Its owner is a man from the north. response:	He should know the road conditions well.
context: Will you be leaving soon?\No.\I think I'll stay until the Fifty-man meeting ends.\If you left now, you'd probably make it halfway there on your horse before that.\Though it'd be better if you rode a long-haired breed instead.\There's one in the stable, isn't there?\Its owner is a man from the north.\He should know the road conditions well. response:	His name?
context: No.\I think I'll stay until the Fifty-man meeting ends.\If you left now, you'd probably make it halfway there on your horse before that.\Though it'd be better if you rode a long-haired breed instead.\There's one in the stable, isn't there?\Its owner is a man from the north.\He should know the road conditions well.\His name? response:	Name?
context: I think I'll stay until the Fifty-man meeting ends.\If you left now, you'd probably make it halfway there on your horse before that.\Though it'd be better if you rode a long-haired breed instead.\There's one in the stable, isn't there?\Its owner is a man from the north.\He should know the road conditions well.\His name?\Name? response:	He's long stayed here, but I've never asked his name.
context: If you left now, you'd probably make it halfway there on your horse before that.\Though it'd be better if you rode a long-haired breed instead.\There's one in the stable, isn't there?\Its owner is a man from the north.\He should know the road conditions well.\His name?\Name?\He's long stayed here, but I've never asked his name. response:	Though I remember him growing fatter with the years.
context: Though it'd be better if you rode a long-haired breed instead.\There's one in the stable, isn't there?\Its owner is a man from the north.\He should know the road conditions well.\His name?\Name?\He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years. response:	I see.
context: There's one in the stable, isn't there?\Its owner is a man from the north.\He should know the road conditions well.\His name?\Name?\He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years.\I see. response:	These things happen as well.
context: Its owner is a man from the north.\He should know the road conditions well.\His name?\Name?\He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years.\I see.\These things happen as well. response:	I'll mention you if I see him.
context: He should know the road conditions well.\His name?\Name?\He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years.\I see.\These things happen as well.\I'll mention you if I see him. response:	Thank you.
context: His name?\Name?\He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years.\I see.\These things happen as well.\I'll mention you if I see him.\Thank you. response:	But if you stay for the Fifty-man meeting, you might regret it.
context: Name?\He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years.\I see.\These things happen as well.\I'll mention you if I see him.\Thank you.\But if you stay for the Fifty-man meeting, you might regret it. response:	Will it go on that long?
context: He's long stayed here, but I've never asked his name.\Though I remember him growing fatter with the years.\I see.\These things happen as well.\I'll mention you if I see him.\Thank you.\But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long? response:	There are many trends in a man's life.
context: Though I remember him growing fatter with the years.\I see.\These things happen as well.\I'll mention you if I see him.\Thank you.\But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long?\There are many trends in a man's life. response:	So in a town where many lives gather, there must be trends.
context: I see.\These things happen as well.\I'll mention you if I see him.\Thank you.\But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long?\There are many trends in a man's life.\So in a town where many lives gather, there must be trends. response:	I think it's a trend of man to fight fate.
context: These things happen as well.\I'll mention you if I see him.\Thank you.\But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long?\There are many trends in a man's life.\So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate. response:	If I commit a sin, I will repent like a man.
context: I'll mention you if I see him.\Thank you.\But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long?\There are many trends in a man's life.\So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man. response:	Hard to object to that.
context: Thank you.\But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long?\There are many trends in a man's life.\So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man.\Hard to object to that. response:	This is your third night here?
context: But if you stay for the Fifty-man meeting, you might regret it.\Will it go on that long?\There are many trends in a man's life.\So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man.\Hard to object to that.\This is your third night here? response:	What's your name?
context: Will it go on that long?\There are many trends in a man's life.\So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man.\Hard to object to that.\This is your third night here?\What's your name? response:	Craft Lawrence.
context: There are many trends in a man's life.\So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man.\Hard to object to that.\This is your third night here?\What's your name?\Craft Lawrence. response:	Harold Ekrund.
context: So in a town where many lives gather, there must be trends.\I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man.\Hard to object to that.\This is your third night here?\What's your name?\Craft Lawrence.\Harold Ekrund. response:	When I was younger, I would burn out the night talking.
context: I think it's a trend of man to fight fate.\If I commit a sin, I will repent like a man.\Hard to object to that.\This is your third night here?\What's your name?\Craft Lawrence.\Harold Ekrund.\When I was younger, I would burn out the night talking. response:	But these days I enjoy my quiet nights.
context: If I commit a sin, I will repent like a man.\Hard to object to that.\This is your third night here?\What's your name?\Craft Lawrence.\Harold Ekrund.\When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights. response:	That's most important.
context: Hard to object to that.\This is your third night here?\What's your name?\Craft Lawrence.\Harold Ekrund.\When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights.\That's most important. response:	For me it was the fifth night.
context: This is your third night here?\What's your name?\Craft Lawrence.\Harold Ekrund.\When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights.\That's most important.\For me it was the fifth night. response:	You would talk to him sooner than you would me, Harold?
context: What's your name?\Craft Lawrence.\Harold Ekrund.\When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights.\That's most important.\For me it was the fifth night.\You would talk to him sooner than you would me, Harold? response:	My first talk with you was on your fifth night, huh?
context: Craft Lawrence.\Harold Ekrund.\When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights.\That's most important.\For me it was the fifth night.\You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh? response:	But it's rare for you to talk.
context: Harold Ekrund.\When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights.\That's most important.\For me it was the fifth night.\You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh?\But it's rare for you to talk. response:	You.
context: When I was younger, I would burn out the night talking.\But these days I enjoy my quiet nights.\That's most important.\For me it was the fifth night.\You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh?\But it's rare for you to talk.\You. response:	Yes?
context: But these days I enjoy my quiet nights.\That's most important.\For me it was the fifth night.\You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh?\But it's rare for you to talk.\You.\Yes? response:	Shall we have a chat?
context: That's most important.\For me it was the fifth night.\You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh?\But it's rare for you to talk.\You.\Yes?\Shall we have a chat? response:	You have some business with Rigolo, right?
context: For me it was the fifth night.\You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh?\But it's rare for you to talk.\You.\Yes?\Shall we have a chat?\You have some business with Rigolo, right? response:	Yes.
context: You would talk to him sooner than you would me, Harold?\My first talk with you was on your fifth night, huh?\But it's rare for you to talk.\You.\Yes?\Shall we have a chat?\You have some business with Rigolo, right?\Yes. response:	I'm taking this.
context: My first talk with you was on your fifth night, huh?\But it's rare for you to talk.\You.\Yes?\Shall we have a chat?\You have some business with Rigolo, right?\Yes.\I'm taking this. response:	Good night.
context: But it's rare for you to talk.\You.\Yes?\Shall we have a chat?\You have some business with Rigolo, right?\Yes.\I'm taking this.\Good night. response:	What a waste to warm this wine.
context: You.\Yes?\Shall we have a chat?\You have some business with Rigolo, right?\Yes.\I'm taking this.\Good night.\What a waste to warm this wine. response:	You seem to be wary of me.
context: Yes?\Shall we have a chat?\You have some business with Rigolo, right?\Yes.\I'm taking this.\Good night.\What a waste to warm this wine.\You seem to be wary of me. response:	Can I ask why?
context: Shall we have a chat?\You have some business with Rigolo, right?\Yes.\I'm taking this.\Good night.\What a waste to warm this wine.\You seem to be wary of me.\Can I ask why? response:	Because female merchants are rare.
context: You have some business with Rigolo, right?\Yes.\I'm taking this.\Good night.\What a waste to warm this wine.\You seem to be wary of me.\Can I ask why?\Because female merchants are rare. response:	If one were to talk to me, I'd be more cautious than usual.
context: Yes.\I'm taking this.\Good night.\What a waste to warm this wine.\You seem to be wary of me.\Can I ask why?\Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual. response:	These few years, no one's ever seen through me.
context: I'm taking this.\Good night.\What a waste to warm this wine.\You seem to be wary of me.\Can I ask why?\Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me. response:	This morning, we passed each other outside the inn.
context: Good night.\What a waste to warm this wine.\You seem to be wary of me.\Can I ask why?\Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me.\This morning, we passed each other outside the inn. response:	My companion's animal-like instincts picked up on it.
context: What a waste to warm this wine.\You seem to be wary of me.\Can I ask why?\Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me.\This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it. response:	I can't fool a woman's intuition.
context: You seem to be wary of me.\Can I ask why?\Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me.\This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition. response:	Though I can't say so myself.
context: Can I ask why?\Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me.\This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition.\Though I can't say so myself. response:	I feel the same way every d-
context: Because female merchants are rare.\If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me.\This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition.\Though I can't say so myself.\I feel the same way every d- response:	My name is Fruhl Boland.
context: If one were to talk to me, I'd be more cautious than usual.\These few years, no one's ever seen through me.\This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition.\Though I can't say so myself.\I feel the same way every d-\My name is Fruhl Boland. response:	But I can't let my name restrict me.
context: These few years, no one's ever seen through me.\This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition.\Though I can't say so myself.\I feel the same way every d-\My name is Fruhl Boland.\But I can't let my name restrict me. response:	For business, it's Abe Boland.
context: This morning, we passed each other outside the inn.\My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition.\Though I can't say so myself.\I feel the same way every d-\My name is Fruhl Boland.\But I can't let my name restrict me.\For business, it's Abe Boland. response:	I'm Craft Lawrence.
context: My companion's animal-like instincts picked up on it.\I can't fool a woman's intuition.\Though I can't say so myself.\I feel the same way every d-\My name is Fruhl Boland.\But I can't let my name restrict me.\For business, it's Abe Boland.\I'm Craft Lawrence. response:	Craft? Lawrence?
context: I can't fool a woman's intuition.\Though I can't say so myself.\I feel the same way every d-\My name is Fruhl Boland.\But I can't let my name restrict me.\For business, it's Abe Boland.\I'm Craft Lawrence.\Craft? Lawrence? response:	In business, it's Lawrence.
context: Though I can't say so myself.\I feel the same way every d-\My name is Fruhl Boland.\But I can't let my name restrict me.\For business, it's Abe Boland.\I'm Craft Lawrence.\Craft? Lawrence?\In business, it's Lawrence. response:	I'm Abe.
context: I feel the same way every d-\My name is Fruhl Boland.\But I can't let my name restrict me.\For business, it's Abe Boland.\I'm Craft Lawrence.\Craft? Lawrence?\In business, it's Lawrence.\I'm Abe. response:	I don't like the Boland much.
context: My name is Fruhl Boland.\But I can't let my name restrict me.\For business, it's Abe Boland.\I'm Craft Lawrence.\Craft? Lawrence?\In business, it's Lawrence.\I'm Abe.\I don't like the Boland much. response:	Also,
context: But I can't let my name restrict me.\For business, it's Abe Boland.\I'm Craft Lawrence.\Craft? Lawrence?\In business, it's Lawrence.\I'm Abe.\I don't like the Boland much.\Also, response:	I know how my face looks to a man when I use make up and put up my hair.
context: For business, it's Abe Boland.\I'm Craft Lawrence.\Craft? Lawrence?\In business, it's Lawrence.\I'm Abe.\I don't like the Boland much.\Also,\I know how my face looks to a man when I use make up and put up my hair. response:	And I don't like the praise.
context: I'm Craft Lawrence.\Craft? Lawrence?\In business, it's Lawrence.\I'm Abe.\I don't like the Boland much.\Also,\I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise. response:	I see.
context: Craft? Lawrence?\In business, it's Lawrence.\I'm Abe.\I don't like the Boland much.\Also,\I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise.\I see. response:	If I could hide it, I would hide it,
context: In business, it's Lawrence.\I'm Abe.\I don't like the Boland much.\Also,\I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise.\I see.\If I could hide it, I would hide it, response:	but I'm not as modest as I might seem.
context: I'm Abe.\I don't like the Boland much.\Also,\I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise.\I see.\If I could hide it, I would hide it,\but I'm not as modest as I might seem. response:	I'm a talker, if I say so myself.
context: I don't like the Boland much.\Also,\I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise.\I see.\If I could hide it, I would hide it,\but I'm not as modest as I might seem.\I'm a talker, if I say so myself. response:	I'll brag about how I'm actually quite sociable.
context: Also,\I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise.\I see.\If I could hide it, I would hide it,\but I'm not as modest as I might seem.\I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable. response:	Your sociability is gradually making an impression on me.
context: I know how my face looks to a man when I use make up and put up my hair.\And I don't like the praise.\I see.\If I could hide it, I would hide it,\but I'm not as modest as I might seem.\I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me. response:	But,
context: And I don't like the praise.\I see.\If I could hide it, I would hide it,\but I'm not as modest as I might seem.\I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me.\But, response:	we haven't exchanged anything but short greetings.
context: I see.\If I could hide it, I would hide it,\but I'm not as modest as I might seem.\I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me.\But,\we haven't exchanged anything but short greetings. response:	I can't see why you've taken to me.
context: If I could hide it, I would hide it,\but I'm not as modest as I might seem.\I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me.\But,\we haven't exchanged anything but short greetings.\I can't see why you've taken to me. response:	One reason is that old man Harold's taken to you.
context: but I'm not as modest as I might seem.\I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me.\But,\we haven't exchanged anything but short greetings.\I can't see why you've taken to me.\One reason is that old man Harold's taken to you. response:	That geezer's got good eyes for people.
context: I'm a talker, if I say so myself.\I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me.\But,\we haven't exchanged anything but short greetings.\I can't see why you've taken to me.\One reason is that old man Harold's taken to you.\That geezer's got good eyes for people. response:	Though he's reserved and unsociable.
context: I'll brag about how I'm actually quite sociable.\Your sociability is gradually making an impression on me.\But,\we haven't exchanged anything but short greetings.\I can't see why you've taken to me.\One reason is that old man Harold's taken to you.\That geezer's got good eyes for people.\Though he's reserved and unsociable. response:	And his favorite phrase is,
context: Your sociability is gradually making an impression on me.\But,\we haven't exchanged anything but short greetings.\I can't see why you've taken to me.\One reason is that old man Harold's taken to you.\That geezer's got good eyes for people.\Though he's reserved and unsociable.\And his favorite phrase is, response:	Next year I'll go on a pilgrimage.
context: But,\we haven't exchanged anything but short greetings.\I can't see why you've taken to me.\One reason is that old man Harold's taken to you.\That geezer's got good eyes for people.\Though he's reserved and unsociable.\And his favorite phrase is,\Next year I'll go on a pilgrimage. response:	What about your companion?
context: we haven't exchanged anything but short greetings.\I can't see why you've taken to me.\One reason is that old man Harold's taken to you.\That geezer's got good eyes for people.\Though he's reserved and unsociable.\And his favorite phrase is,\Next year I'll go on a pilgrimage.\What about your companion? response:	My companion?
context: I can't see why you've taken to me.\One reason is that old man Harold's taken to you.\That geezer's got good eyes for people.\Though he's reserved and unsociable.\And his favorite phrase is,\Next year I'll go on a pilgrimage.\What about your companion?\My companion? response:	Yes, your companion.
context: One reason is that old man Harold's taken to you.\That geezer's got good eyes for people.\Though he's reserved and unsociable.\And his favorite phrase is,\Next year I'll go on a pilgrimage.\What about your companion?\My companion?\Yes, your companion. response:	She's a woman.
context: That geezer's got good eyes for people.\Though he's reserved and unsociable.\And his favorite phrase is,\Next year I'll go on a pilgrimage.\What about your companion?\My companion?\Yes, your companion.\She's a woman. response:	You don't see many merchants with female companions.
context: Though he's reserved and unsociable.\And his favorite phrase is,\Next year I'll go on a pilgrimage.\What about your companion?\My companion?\Yes, your companion.\She's a woman.\You don't see many merchants with female companions. response:	Well, there's quite a bit about my companion.
context: And his favorite phrase is,\Next year I'll go on a pilgrimage.\What about your companion?\My companion?\Yes, your companion.\She's a woman.\You don't see many merchants with female companions.\Well, there's quite a bit about my companion. response:	Of course, I don't mean to pry.
context: Next year I'll go on a pilgrimage.\What about your companion?\My companion?\Yes, your companion.\She's a woman.\You don't see many merchants with female companions.\Well, there's quite a bit about my companion.\Of course, I don't mean to pry. response:	You two look like you've traveled quite a bit, and you don't seem to be bound by money.
context: What about your companion?\My companion?\Yes, your companion.\She's a woman.\You don't see many merchants with female companions.\Well, there's quite a bit about my companion.\Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money. response:	So I thought that I could talk to you.
context: My companion?\Yes, your companion.\She's a woman.\You don't see many merchants with female companions.\Well, there's quite a bit about my companion.\Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you. response:	Well, that's how it was,
context: Yes, your companion.\She's a woman.\You don't see many merchants with female companions.\Well, there's quite a bit about my companion.\Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you.\Well, that's how it was, response:	but to come out of the blue with How about we make some small talk?
context: She's a woman.\You don't see many merchants with female companions.\Well, there's quite a bit about my companion.\Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you.\Well, that's how it was,\but to come out of the blue with How about we make some small talk? response:	It's not like I could just say that.
context: You don't see many merchants with female companions.\Well, there's quite a bit about my companion.\Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you.\Well, that's how it was,\but to come out of the blue with How about we make some small talk?\It's not like I could just say that. response:	So I used Rigolo's name,
context: Well, there's quite a bit about my companion.\Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you.\Well, that's how it was,\but to come out of the blue with How about we make some small talk?\It's not like I could just say that.\So I used Rigolo's name, response:	but it wasn't just a way to pull you out here.
context: Of course, I don't mean to pry.\You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you.\Well, that's how it was,\but to come out of the blue with How about we make some small talk?\It's not like I could just say that.\So I used Rigolo's name,\but it wasn't just a way to pull you out here. response:	You want to meet Rigolo, right?
context: You two look like you've traveled quite a bit, and you don't seem to be bound by money.\So I thought that I could talk to you.\Well, that's how it was,\but to come out of the blue with How about we make some small talk?\It's not like I could just say that.\So I used Rigolo's name,\but it wasn't just a way to pull you out here.\You want to meet Rigolo, right? response:	Yes.
context: So I thought that I could talk to you.\Well, that's how it was,\but to come out of the blue with How about we make some small talk?\It's not like I could just say that.\So I used Rigolo's name,\but it wasn't just a way to pull you out here.\You want to meet Rigolo, right?\Yes. response:	May I inquire as to your reasons?
context: Well, that's how it was,\but to come out of the blue with How about we make some small talk?\It's not like I could just say that.\So I used Rigolo's name,\but it wasn't just a way to pull you out here.\You want to meet Rigolo, right?\Yes.\May I inquire as to your reasons? response:	I've heard that Rigolo is this town's chronicler.
context: but to come out of the blue with How about we make some small talk?\It's not like I could just say that.\So I used Rigolo's name,\but it wasn't just a way to pull you out here.\You want to meet Rigolo, right?\Yes.\May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler. response:	I want to see records of old stories of this town.
context: It's not like I could just say that.\So I used Rigolo's name,\but it wasn't just a way to pull you out here.\You want to meet Rigolo, right?\Yes.\May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town. response:	That's quite a strange reason.
context: So I used Rigolo's name,\but it wasn't just a way to pull you out here.\You want to meet Rigolo, right?\Yes.\May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town.\That's quite a strange reason. response:	I thought for sure you wanted to talk about furs.
context: but it wasn't just a way to pull you out here.\You want to meet Rigolo, right?\Yes.\May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town.\That's quite a strange reason.\I thought for sure you wanted to talk about furs. response:	Of course, I am a merchant.
context: You want to meet Rigolo, right?\Yes.\May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town.\That's quite a strange reason.\I thought for sure you wanted to talk about furs.\Of course, I am a merchant. response:	It wouldn't hurt to have some information about that too.
context: Yes.\May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town.\That's quite a strange reason.\I thought for sure you wanted to talk about furs.\Of course, I am a merchant.\It wouldn't hurt to have some information about that too. response:	But it's dangerous,
context: May I inquire as to your reasons?\I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town.\That's quite a strange reason.\I thought for sure you wanted to talk about furs.\Of course, I am a merchant.\It wouldn't hurt to have some information about that too.\But it's dangerous, response:	and my companion doesn't wish for that.
context: I've heard that Rigolo is this town's chronicler.\I want to see records of old stories of this town.\That's quite a strange reason.\I thought for sure you wanted to talk about furs.\Of course, I am a merchant.\It wouldn't hurt to have some information about that too.\But it's dangerous,\and my companion doesn't wish for that. response:	He does have a mountain of books passed down through the generations in his study,
context: I want to see records of old stories of this town.\That's quite a strange reason.\I thought for sure you wanted to talk about furs.\Of course, I am a merchant.\It wouldn't hurt to have some information about that too.\But it's dangerous,\and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study, response:	and it does seem like his dream is to pass his days reading them.
context: That's quite a strange reason.\I thought for sure you wanted to talk about furs.\Of course, I am a merchant.\It wouldn't hurt to have some information about that too.\But it's dangerous,\and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them. response:	He wants to retire from being the scribe at the Fifty-man Meeting.
context: I thought for sure you wanted to talk about furs.\Of course, I am a merchant.\It wouldn't hurt to have some information about that too.\But it's dangerous,\and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting. response:	Really?
context: Of course, I am a merchant.\It wouldn't hurt to have some information about that too.\But it's dangerous,\and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting.\Really? response:	There's no end to the people who want to get close to him.
context: It wouldn't hurt to have some information about that too.\But it's dangerous,\and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting.\Really?\There's no end to the people who want to get close to him. response:	If you went to see him now, he'd probably just glare at you and turn you away.
context: But it's dangerous,\and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting.\Really?\There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away. response:	I'm trading with the Church in this town.
context: and my companion doesn't wish for that.\He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting.\Really?\There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town. response:	I have quite a relation with them.
context: He does have a mountain of books passed down through the generations in his study,\and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting.\Really?\There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town.\I have quite a relation with them. response:	And usually Rigolo writes things for the Church.
context: and it does seem like his dream is to pass his days reading them.\He wants to retire from being the scribe at the Fifty-man Meeting.\Really?\There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town.\I have quite a relation with them.\And usually Rigolo writes things for the Church. response:	Because of that connection, we've known each other for a long time.
context: He wants to retire from being the scribe at the Fifty-man Meeting.\Really?\There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town.\I have quite a relation with them.\And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time. response:	Merchant Lawrence.
context: Really?\There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town.\I have quite a relation with them.\And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time.\Merchant Lawrence. response:	I don't know if you're a great man or whatever,
context: There's no end to the people who want to get close to him.\If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town.\I have quite a relation with them.\And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time.\Merchant Lawrence.\I don't know if you're a great man or whatever, response:	but you do seem a bit different from the rabble around us.
context: If you went to see him now, he'd probably just glare at you and turn you away.\I'm trading with the Church in this town.\I have quite a relation with them.\And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time.\Merchant Lawrence.\I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us. response:	It's very kind of you to praise me,
context: I'm trading with the Church in this town.\I have quite a relation with them.\And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time.\Merchant Lawrence.\I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us.\It's very kind of you to praise me, response:	but can you wait a little longer before we shake hands?
context: I have quite a relation with them.\And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time.\Merchant Lawrence.\I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us.\It's very kind of you to praise me,\but can you wait a little longer before we shake hands? response:	You're not the kind to have sweaty palms.
context: And usually Rigolo writes things for the Church.\Because of that connection, we've known each other for a long time.\Merchant Lawrence.\I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us.\It's very kind of you to praise me,\but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms. response:	You've been wearing that unreadable mask for some time now.
context: Because of that connection, we've known each other for a long time.\Merchant Lawrence.\I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us.\It's very kind of you to praise me,\but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now. response:	Then instead of asking about what you trade, can I ask something else?
context: Merchant Lawrence.\I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us.\It's very kind of you to praise me,\but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else? response:	Go ahead.
context: I don't know if you're a great man or whatever,\but you do seem a bit different from the rabble around us.\It's very kind of you to praise me,\but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else?\Go ahead. response:	What would it cost to introduce me to him?
