context: Water. response:	Earth.
context: Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed. response:	No matter. Sooner or later, he has to come out.
context: Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out. response:	I have something very important to tell you, Aang.
context: What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang. response:	That is why, when you were in the spirit world, I sent my dragon to find you.
context: I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you. response:	Is it about that vision? The one with the comet?
context: Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet? response:	Yes.
context: And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet?\Yes. response:	What does it mean?
context: Two traitors, in one day, the Fire Lord will be pleased.\You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet?\Yes.\What does it mean? response:	One hundred years ago, Fire Lord Sozen used that comet to begin the war.
context: You're too late, Zhao. The Avatar's inside and the doors are sealed.\No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet?\Yes.\What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war. response:	He and his firebending army harnessed its incredible power...
context: No matter. Sooner or later, he has to come out.\I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet?\Yes.\What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power... response:	So the comet made them stronger?
context: I have something very important to tell you, Aang.\That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet?\Yes.\What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power...\So the comet made them stronger? response:	Yes. Stronger than you could even imagine.
context: That is why, when you were in the spirit world, I sent my dragon to find you.\Is it about that vision? The one with the comet?\Yes.\What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power...\So the comet made them stronger?\Yes. Stronger than you could even imagine. response:	But that happened a hundred years ago.
context: Is it about that vision? The one with the comet?\Yes.\What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power...\So the comet made them stronger?\Yes. Stronger than you could even imagine.\But that happened a hundred years ago. response:	What does the comet have to do with the war now?
context: Yes.\What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power...\So the comet made them stronger?\Yes. Stronger than you could even imagine.\But that happened a hundred years ago.\What does the comet have to do with the war now? response:	Listen carefully. Sozen's comet will return by the end of the summer.
context: What does it mean?\One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power...\So the comet made them stronger?\Yes. Stronger than you could even imagine.\But that happened a hundred years ago.\What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer. response:	And Fire Lord Ozai will use its power to finish the war once and for all.
context: One hundred years ago, Fire Lord Sozen used that comet to begin the war.\He and his firebending army harnessed its incredible power...\So the comet made them stronger?\Yes. Stronger than you could even imagine.\But that happened a hundred years ago.\What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all. response:	If he succeeds, even the Avatar won't be able to restore balance to the world.
context: He and his firebending army harnessed its incredible power...\So the comet made them stronger?\Yes. Stronger than you could even imagine.\But that happened a hundred years ago.\What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world. response:	Aang, you must defeat the Fire Lord before the comet arrives.
context: So the comet made them stronger?\Yes. Stronger than you could even imagine.\But that happened a hundred years ago.\What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives. response:	But I haven't even started learning waterbending, not to mention earth and fire.
context: Yes. Stronger than you could even imagine.\But that happened a hundred years ago.\What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire. response:	Mastering the elements takes years of discipline and practice.
context: But that happened a hundred years ago.\What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice. response:	But if the world is to survive, you must do it by summer's end.
context: What does the comet have to do with the war now?\Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end. response:	When those doors open, unleash all your fire power.
context: Listen carefully. Sozen's comet will return by the end of the summer.\And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power. response:	How's Aang going to make it out of this?
context: And Fire Lord Ozai will use its power to finish the war once and for all.\If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power.\How's Aang going to make it out of this? response:	How're we going to make it out of this?
context: If he succeeds, even the Avatar won't be able to restore balance to the world.\Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power.\How's Aang going to make it out of this?\How're we going to make it out of this? response:	What if I can't master all the elements in time? What if I fail?
context: Aang, you must defeat the Fire Lord before the comet arrives.\But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power.\How's Aang going to make it out of this?\How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail? response:	I know you can do it Aang, for you have done it before.
context: But I haven't even started learning waterbending, not to mention earth and fire.\Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power.\How's Aang going to make it out of this?\How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before. response:	The solstice is ending. We must go our separate ways... for now.
context: Mastering the elements takes years of discipline and practice.\But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power.\How's Aang going to make it out of this?\How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now. response:	But I won't be able to come back to the temple.
context: But if the world is to survive, you must do it by summer's end.\When those doors open, unleash all your fire power.\How's Aang going to make it out of this?\How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple. response:	What if I have questions? How will I talk to you?
context: When those doors open, unleash all your fire power.\How's Aang going to make it out of this?\How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple.\What if I have questions? How will I talk to you? response:	I am a part of you. When you need to talk to me again, you will find a way.
context: How's Aang going to make it out of this?\How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple.\What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way. response:	A great danger awaits you at the temple.
context: How're we going to make it out of this?\What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple.\What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple. response:	I can help you face the threat. But only if you are ready.
context: What if I can't master all the elements in time? What if I fail?\I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple.\What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready. response:	I'm ready.
context: I know you can do it Aang, for you have done it before.\The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple.\What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready.\I'm ready. response:	Ready...
context: The solstice is ending. We must go our separate ways... for now.\But I won't be able to come back to the temple.\What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready.\I'm ready.\Ready... response:	No! Aang!
context: But I won't be able to come back to the temple.\What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready.\I'm ready.\Ready...\No! Aang! response:	Fire!
context: What if I have questions? How will I talk to you?\I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready.\I'm ready.\Ready...\No! Aang!\Fire! response:	Avatar Roku!
context: I am a part of you. When you need to talk to me again, you will find a way.\A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready.\I'm ready.\Ready...\No! Aang!\Fire!\Avatar Roku! response:	Avatar Roku's going to destroy the temple! We have to get out of here!
context: A great danger awaits you at the temple.\I can help you face the threat. But only if you are ready.\I'm ready.\Ready...\No! Aang!\Fire!\Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here! response:	Not without Aang!
context: I can help you face the threat. But only if you are ready.\I'm ready.\Ready...\No! Aang!\Fire!\Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang! response:	We got your back.
context: I'm ready.\Ready...\No! Aang!\Fire!\Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang!\We got your back. response:	Thanks. Where's Shyu?
context: Ready...\No! Aang!\Fire!\Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang!\We got your back.\Thanks. Where's Shyu? response:	I don't know.
context: No! Aang!\Fire!\Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang!\We got your back.\Thanks. Where's Shyu?\I don't know. response:	No prince. No Avatar. Apparently the only thing I do have is five traitors.
context: Fire!\Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang!\We got your back.\Thanks. Where's Shyu?\I don't know.\No prince. No Avatar. Apparently the only thing I do have is five traitors. response:	But Commander, only Shyu helped the Avatar.
context: Avatar Roku!\Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang!\We got your back.\Thanks. Where's Shyu?\I don't know.\No prince. No Avatar. Apparently the only thing I do have is five traitors.\But Commander, only Shyu helped the Avatar. response:	Save your stories for the Fire Lord.
context: Avatar Roku's going to destroy the temple! We have to get out of here!\Not without Aang!\We got your back.\Thanks. Where's Shyu?\I don't know.\No prince. No Avatar. Apparently the only thing I do have is five traitors.\But Commander, only Shyu helped the Avatar.\Save your stories for the Fire Lord. response:	As far as I'm concerned, you're all guilty! Take them to the prison hold!
