context: Are you ready? response:	Start.
context: It's got to be that, right?\Oh, my, it must be nice to be young!\I wonder why.\No matter who I ask, all I get are vague answers.\What exactly am I going through?\But that's...\Yeah.\You mean you have an idea what it could be, Onodera-sama?! response:	Onodera-sama?!
context: Oh, my, it must be nice to be young!\I wonder why.\No matter who I ask, all I get are vague answers.\What exactly am I going through?\But that's...\Yeah.\You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?! response:	You can just call me Kosaki!
context: I wonder why.\No matter who I ask, all I get are vague answers.\What exactly am I going through?\But that's...\Yeah.\You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?!\You can just call me Kosaki! response:	U-Uh, most likely...
context: No matter who I ask, all I get are vague answers.\What exactly am I going through?\But that's...\Yeah.\You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?!\You can just call me Kosaki!\U-Uh, most likely... response:	It means that you're in love, Tsugumi-san, wouldn't you say?
context: What exactly am I going through?\But that's...\Yeah.\You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?!\You can just call me Kosaki!\U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say? response:	What?
context: But that's...\Yeah.\You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?!\You can just call me Kosaki!\U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say?\What? response:	This has to be a mistake!
context: Yeah.\You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?!\You can just call me Kosaki!\U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say?\What?\This has to be a mistake! response:	Why would I fall in love with a guy like him?
context: You mean you have an idea what it could be, Onodera-sama?!\Onodera-sama?!\You can just call me Kosaki!\U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say?\What?\This has to be a mistake!\Why would I fall in love with a guy like him? response:	Not possible! Not in a million years!
context: Onodera-sama?!\You can just call me Kosaki!\U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say?\What?\This has to be a mistake!\Why would I fall in love with a guy like him?\Not possible! Not in a million years! response:	Well, I don't really know who you're talking about.
context: You can just call me Kosaki!\U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say?\What?\This has to be a mistake!\Why would I fall in love with a guy like him?\Not possible! Not in a million years!\Well, I don't really know who you're talking about. response:	But conventional wisdom tells me that it's love.
context: U-Uh, most likely...\It means that you're in love, Tsugumi-san, wouldn't you say?\What?\This has to be a mistake!\Why would I fall in love with a guy like him?\Not possible! Not in a million years!\Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love. response:	Kosaki's actually going through the same thing herself!
context: It means that you're in love, Tsugumi-san, wouldn't you say?\What?\This has to be a mistake!\Why would I fall in love with a guy like him?\Not possible! Not in a million years!\Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself! response:	Hey, Ruri-chan!
context: What?\This has to be a mistake!\Why would I fall in love with a guy like him?\Not possible! Not in a million years!\Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself!\Hey, Ruri-chan! response:	You're in love at this very moment, Onodera-sama?
context: This has to be a mistake!\Why would I fall in love with a guy like him?\Not possible! Not in a million years!\Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself!\Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama? response:	Really? What kind of person is he?
context: Why would I fall in love with a guy like him?\Not possible! Not in a million years!\Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself!\Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama?\Really? What kind of person is he? response:	Um, well, he's...
context: Not possible! Not in a million years!\Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself!\Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama?\Really? What kind of person is he?\Um, well, he's... response:	Look, there he is.
context: Well, I don't really know who you're talking about.\But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself!\Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama?\Really? What kind of person is he?\Um, well, he's...\Look, there he is. response:	That hurt.
context: But conventional wisdom tells me that it's love.\Kosaki's actually going through the same thing herself!\Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama?\Really? What kind of person is he?\Um, well, he's...\Look, there he is.\That hurt. response:	S-Sorry! But you asked for it, Ruri-chan!
context: Kosaki's actually going through the same thing herself!\Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama?\Really? What kind of person is he?\Um, well, he's...\Look, there he is.\That hurt.\S-Sorry! But you asked for it, Ruri-chan! response:	Love... Love, huh?
context: Hey, Ruri-chan!\You're in love at this very moment, Onodera-sama?\Really? What kind of person is he?\Um, well, he's...\Look, there he is.\That hurt.\S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh? response:	Me, in love with a guy like him? That's impossible... Unthinkable!
context: You're in love at this very moment, Onodera-sama?\Really? What kind of person is he?\Um, well, he's...\Look, there he is.\That hurt.\S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable! response:	That's a shame, because you're actually pretty cute.
context: Really? What kind of person is he?\Um, well, he's...\Look, there he is.\That hurt.\S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute. response:	What the hell am I thinking?!
context: Um, well, he's...\Look, there he is.\That hurt.\S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute.\What the hell am I thinking?! response:	Something like that just doesn't happen!
context: Look, there he is.\That hurt.\S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute.\What the hell am I thinking?!\Something like that just doesn't happen! response:	And he's Mistress's boyfriend, for crying out loud!
context: That hurt.\S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute.\What the hell am I thinking?!\Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud! response:	As someone who serves Mistress, I couldn't possibly hurt her.
context: S-Sorry! But you asked for it, Ruri-chan!\Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute.\What the hell am I thinking?!\Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her. response:	Darling...
context: Love... Love, huh?\Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute.\What the hell am I thinking?!\Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her.\Darling... response:	Damn it, damn it, damn it!
context: Me, in love with a guy like him? That's impossible... Unthinkable!\That's a shame, because you're actually pretty cute.\What the hell am I thinking?!\Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her.\Darling...\Damn it, damn it, damn it! response:	What are you thinking, you insolent bastard?! I'm such an insolent moron!
context: That's a shame, because you're actually pretty cute.\What the hell am I thinking?!\Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her.\Darling...\Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron! response:	Damn it... What on Earth is wrong with me?
context: What the hell am I thinking?!\Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her.\Darling...\Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me? response:	Hey, hey... What are you doing?
context: Something like that just doesn't happen!\And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her.\Darling...\Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing? response:	You slammed your head into the wall. Are you okay?
context: And he's Mistress's boyfriend, for crying out loud!\As someone who serves Mistress, I couldn't possibly hurt her.\Darling...\Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay? response:	It's not what you think!
context: As someone who serves Mistress, I couldn't possibly hurt her.\Darling...\Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay?\It's not what you think! response:	Why did she hit me?
context: Darling...\Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay?\It's not what you think!\Why did she hit me? response:	I'm so tired.
context: Damn it, damn it, damn it!\What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay?\It's not what you think!\Why did she hit me?\I'm so tired. response:	What am I supposed to do?
context: What are you thinking, you insolent bastard?! I'm such an insolent moron!\Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay?\It's not what you think!\Why did she hit me?\I'm so tired.\What am I supposed to do? response:	Protecting Mistress in such a state...
context: Damn it... What on Earth is wrong with me?\Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay?\It's not what you think!\Why did she hit me?\I'm so tired.\What am I supposed to do?\Protecting Mistress in such a state... response:	No good. I'm getting more and more confused.
context: Hey, hey... What are you doing?\You slammed your head into the wall. Are you okay?\It's not what you think!\Why did she hit me?\I'm so tired.\What am I supposed to do?\Protecting Mistress in such a state...\No good. I'm getting more and more confused. response:	Oh, there you are, Tsugumi!
context: You slammed your head into the wall. Are you okay?\It's not what you think!\Why did she hit me?\I'm so tired.\What am I supposed to do?\Protecting Mistress in such a state...\No good. I'm getting more and more confused.\Oh, there you are, Tsugumi! response:	Well? Did you find out anything?
context: It's not what you think!\Why did she hit me?\I'm so tired.\What am I supposed to do?\Protecting Mistress in such a state...\No good. I'm getting more and more confused.\Oh, there you are, Tsugumi!\Well? Did you find out anything? response:	Mistress!
context: Why did she hit me?\I'm so tired.\What am I supposed to do?\Protecting Mistress in such a state...\No good. I'm getting more and more confused.\Oh, there you are, Tsugumi!\Well? Did you find out anything?\Mistress! response:	I was told that it was love.
context: I'm so tired.\What am I supposed to do?\Protecting Mistress in such a state...\No good. I'm getting more and more confused.\Oh, there you are, Tsugumi!\Well? Did you find out anything?\Mistress!\I was told that it was love. response:	Love?
context: What am I supposed to do?\Protecting Mistress in such a state...\No good. I'm getting more and more confused.\Oh, there you are, Tsugumi!\Well? Did you find out anything?\Mistress!\I was told that it was love.\Love? response:	Oh, I see! Now it all makes sense, don't you think?
context: Protecting Mistress in such a state...\No good. I'm getting more and more confused.\Oh, there you are, Tsugumi!\Well? Did you find out anything?\Mistress!\I was told that it was love.\Love?\Oh, I see! Now it all makes sense, don't you think? response:	You think so too, Mistress?
context: No good. I'm getting more and more confused.\Oh, there you are, Tsugumi!\Well? Did you find out anything?\Mistress!\I was told that it was love.\Love?\Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress? response:	Well, you said your heart starts racing, and you can't talk in front of that person, right?
context: Oh, there you are, Tsugumi!\Well? Did you find out anything?\Mistress!\I was told that it was love.\Love?\Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right? response:	Don't you think those symptoms match up perfectly?
context: Well? Did you find out anything?\Mistress!\I was told that it was love.\Love?\Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly? response:	Please, that's not what this is!
context: Mistress!\I was told that it was love.\Love?\Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly?\Please, that's not what this is! response:	Hm, it's not, huh?
context: I was told that it was love.\Love?\Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly?\Please, that's not what this is!\Hm, it's not, huh? response:	Well, I wouldn't know, since I've never experienced it myself.
context: Love?\Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly?\Please, that's not what this is!\Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself. response:	What are you talking about? You have Ichijou Raku, your boyfriend
context: Oh, I see! Now it all makes sense, don't you think?\You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly?\Please, that's not what this is!\Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend response:	Absolutely right!
context: You think so too, Mistress?\Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly?\Please, that's not what this is!\Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right! response:	I meant that I had little experience, okay?
context: Well, you said your heart starts racing, and you can't talk in front of that person, right?\Don't you think those symptoms match up perfectly?\Please, that's not what this is!\Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right!\I meant that I had little experience, okay? response:	There I go again! That was close.
context: Don't you think those symptoms match up perfectly?\Please, that's not what this is!\Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right!\I meant that I had little experience, okay?\There I go again! That was close. response:	And besides, that isn't your only experience with love, right?
context: Please, that's not what this is!\Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right!\I meant that I had little experience, okay?\There I go again! That was close.\And besides, that isn't your only experience with love, right? response:	You have your first love too, remember? The boy from ten years ago.
context: Hm, it's not, huh?\Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right!\I meant that I had little experience, okay?\There I go again! That was close.\And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago. response:	So you've forgotten after all?
context: Well, I wouldn't know, since I've never experienced it myself.\What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right!\I meant that I had little experience, okay?\There I go again! That was close.\And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all? response:	Not that I blame you...
context: What are you talking about? You have Ichijou Raku, your boyfriend\Absolutely right!\I meant that I had little experience, okay?\There I go again! That was close.\And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all?\Not that I blame you... response:	Did you just remember?
context: Absolutely right!\I meant that I had little experience, okay?\There I go again! That was close.\And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all?\Not that I blame you...\Did you just remember? response:	Oh yeah. Why did I forget it until now?
context: I meant that I had little experience, okay?\There I go again! That was close.\And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all?\Not that I blame you...\Did you just remember?\Oh yeah. Why did I forget it until now? response:	Come to think of it, years ago I did have a...
context: There I go again! That was close.\And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all?\Not that I blame you...\Did you just remember?\Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a... response:	Brings back memories, doesn't it?
context: And besides, that isn't your only experience with love, right?\You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all?\Not that I blame you...\Did you just remember?\Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a...\Brings back memories, doesn't it? response:	Back then, you would sneak out of the mansion every day to go see him.
context: You have your first love too, remember? The boy from ten years ago.\So you've forgotten after all?\Not that I blame you...\Did you just remember?\Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a...\Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him. response:	You really caused us a lot of trouble.
context: So you've forgotten after all?\Not that I blame you...\Did you just remember?\Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a...\Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble. response:	I see... My first love from ten years ago...
context: Not that I blame you...\Did you just remember?\Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a...\Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble.\I see... My first love from ten years ago... response:	He must be the boy that I made a promise to.
context: Did you just remember?\Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a...\Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble.\I see... My first love from ten years ago...\He must be the boy that I made a promise to. response:	What did I promise him?
context: Oh yeah. Why did I forget it until now?\Come to think of it, years ago I did have a...\Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble.\I see... My first love from ten years ago...\He must be the boy that I made a promise to.\What did I promise him? response:	I have a feeling that it was something really important.
context: Come to think of it, years ago I did have a...\Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble.\I see... My first love from ten years ago...\He must be the boy that I made a promise to.\What did I promise him?\I have a feeling that it was something really important. response:	Hey, Tsugumi, do you remember that boy?
context: Brings back memories, doesn't it?\Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble.\I see... My first love from ten years ago...\He must be the boy that I made a promise to.\What did I promise him?\I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy? response:	I can't remember his face or his name.
context: Back then, you would sneak out of the mansion every day to go see him.\You really caused us a lot of trouble.\I see... My first love from ten years ago...\He must be the boy that I made a promise to.\What did I promise him?\I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name. response:	I don't know... I don't remember those details, either.
context: You really caused us a lot of trouble.\I see... My first love from ten years ago...\He must be the boy that I made a promise to.\What did I promise him?\I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name.\I don't know... I don't remember those details, either. response:	But it seemed like you were in love in the sweetest way.
context: I see... My first love from ten years ago...\He must be the boy that I made a promise to.\What did I promise him?\I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name.\I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way. response:	I thought it was quite wonderful to love somebody so wholeheartedly.
context: He must be the boy that I made a promise to.\What did I promise him?\I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name.\I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly. response:	S-Stop it, you're embarrassing me.
context: What did I promise him?\I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name.\I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me. response:	I see, so I guess I was really into that boy.
context: I have a feeling that it was something really important.\Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name.\I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy. response:	Wait, forget about that for now. Weren't we talking about you?
context: Hey, Tsugumi, do you remember that boy?\I can't remember his face or his name.\I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you? response:	If it's not love, then what exactly are those symptoms?
context: I can't remember his face or his name.\I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms? response:	Well, I think it's...
context: I don't know... I don't remember those details, either.\But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms?\Well, I think it's... response:	Tell me about those symptoms one more time.
context: But it seemed like you were in love in the sweetest way.\I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms?\Well, I think it's...\Tell me about those symptoms one more time. response:	Uh, first of all, whenever a certain person is around, my pulse...
context: I thought it was quite wonderful to love somebody so wholeheartedly.\S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms?\Well, I think it's...\Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse... response:	Doesn't that mean that you're in love?
context: S-Stop it, you're embarrassing me.\I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms?\Well, I think it's...\Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love? response:	It does not, you fool!
context: I see, so I guess I was really into that boy.\Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms?\Well, I think it's...\Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love?\It does not, you fool! response:	Why?
context: Wait, forget about that for now. Weren't we talking about you?\If it's not love, then what exactly are those symptoms?\Well, I think it's...\Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love?\It does not, you fool!\Why? response:	But to think that I actually had such a bittersweet experience myself...
context: If it's not love, then what exactly are those symptoms?\Well, I think it's...\Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love?\It does not, you fool!\Why?\But to think that I actually had such a bittersweet experience myself... response:	I mean, who knew?
context: Well, I think it's...\Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love?\It does not, you fool!\Why?\But to think that I actually had such a bittersweet experience myself...\I mean, who knew? response:	Well, you said your heart starts racing and you can't talk in front of that person, right?
context: Tell me about those symptoms one more time.\Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love?\It does not, you fool!\Why?\But to think that I actually had such a bittersweet experience myself...\I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right? response:	Please, that's not what this is!
context: Uh, first of all, whenever a certain person is around, my pulse...\Doesn't that mean that you're in love?\It does not, you fool!\Why?\But to think that I actually had such a bittersweet experience myself...\I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is! response:	I wonder if my heart started racing back then, too.
context: Doesn't that mean that you're in love?\It does not, you fool!\Why?\But to think that I actually had such a bittersweet experience myself...\I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is!\I wonder if my heart started racing back then, too. response:	Well, I'm sure that he doesn't remember anything about our promise, either.
context: It does not, you fool!\Why?\But to think that I actually had such a bittersweet experience myself...\I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is!\I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either. response:	I've never seen anybody who'd remember a kid's promise from ten years back.
context: Why?\But to think that I actually had such a bittersweet experience myself...\I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is!\I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back. response:	This is ridiculous!
context: But to think that I actually had such a bittersweet experience myself...\I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is!\I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous! response:	I know. I wonder if I still have any mementos from back then lying around.
context: I mean, who knew?\Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is!\I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around. response:	Ouch, ouch...
context: Well, you said your heart starts racing and you can't talk in front of that person, right?\Please, that's not what this is!\I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch... response:	Is this... my diary?
context: Please, that's not what this is!\I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch...\Is this... my diary? response:	Chitoge
context: I wonder if my heart started racing back then, too.\Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch...\Is this... my diary?\Chitoge response:	Age 5
context: Well, I'm sure that he doesn't remember anything about our promise, either.\I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch...\Is this... my diary?\Chitoge\Age 5 response:	Five years old... That's just around the time that Tsugumi said I fell in love.
context: I've never seen anybody who'd remember a kid's promise from ten years back.\This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch...\Is this... my diary?\Chitoge\Age 5\Five years old... That's just around the time that Tsugumi said I fell in love. response:	But why is it written in Japanese?
context: This is ridiculous!\I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch...\Is this... my diary?\Chitoge\Age 5\Five years old... That's just around the time that Tsugumi said I fell in love.\But why is it written in Japanese? response:	Yeah, Mom and Dad did teach me Japanese, but...
context: I know. I wonder if I still have any mementos from back then lying around.\Ouch, ouch...\Is this... my diary?\Chitoge\Age 5\Five years old... That's just around the time that Tsugumi said I fell in love.\But why is it written in Japanese?\Yeah, Mom and Dad did teach me Japanese, but... response:	Were we living in Japan back then?
context: Ouch, ouch...\Is this... my diary?\Chitoge\Age 5\Five years old... That's just around the time that Tsugumi said I fell in love.\But why is it written in Japanese?\Yeah, Mom and Dad did teach me Japanese, but...\Were we living in Japan back then? response:	July 30th.
context: Is this... my diary?\Chitoge\Age 5\Five years old... That's just around the time that Tsugumi said I fell in love.\But why is it written in Japanese?\Yeah, Mom and Dad did teach me Japanese, but...\Were we living in Japan back then?\July 30th. response:	I promised to play with him again tomorrow. I can't wait till tomorrow!
context: Chitoge\Age 5\Five years old... That's just around the time that Tsugumi said I fell in love.\But why is it written in Japanese?\Yeah, Mom and Dad did teach me Japanese, but...\Were we living in Japan back then?\July 30th.\I promised to play with him again tomorrow. I can't wait till tomorrow! response:	Him? Him...
